placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,info
"https://www.google.com/maps/place/Springfield+Clinic+Parking+Garage/@40.0117151,-89.8481652,14z/data=!4m6!3m5!1s0x887539d75174e0f7:0x968b9434ed2b426e!8m2!3d39.8112756!4d-89.6542528!16s%2Fg%2F11clyqp2vy",Springfield Clinic Parking Garage,4.7,3,Parking garage,"N 2nd St, Springfield, IL 62702, United States","R86W+G7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-community/news/valet-service-available-at-springfield-clinic-1st-800-building,+1 800-444-7541,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3cUbMlwsClOwZLvCo8J3dcqAFoyI2NI6axGr5uogGqDVW3Ta62GmaSmh9BxAzhpIdtWzgSBU6JRLo1PTg3ichkpm2qrHR3I6nrhuKq4XRNGBerI4qYBsTYGJ1YRs6KFeTYAM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2025-10-28T19:15:09.110Z,Already found,,
"https://www.google.com/maps/place/Illinois+State+Police+Troop+8/@39.176356,-89.6554379,14z/data=!4m6!3m5!1s0x8875a29ffab4770d:0xa537c8f775c0e55f!8m2!3d39.1746439!4d-89.694324!16s%2Fg%2F1tycxdms",Illinois State Police Troop 8,,,State police,"102 IL-16, Litchfield, IL 62056, United States","58F4+V7 Litchfield, Illinois, USA",https://isp.illinois.gov/Patrol/Troop8,+1 217-324-4900,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qSmeo6OoicndOVtnKJll6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.04659&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2025-10-28T19:15:17.796Z,,,
https://www.google.com/maps/place/XPO/data=!4m7!3m6!1s0x88752fa20e3c922f:0xe28f9d4466045316!8m2!3d39.8364119!4d-89.5164913!16s%2Fg%2F1tjgqbf0!19sChIJL5I8DqIvdYgRFlMEZkSdj-I,XPO,3.7,13,Transportation service,"7220 Ccx Rd, Riverton, IL 62561, United States","RFPM+HC Riverton, Illinois, USA",https://xpo.com/,+1 217-629-7037,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPL5el_TDJQE_vwvwFM932k15cZJrAJzh_Kwyrp=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-10-28T19:15:31.173Z,,,
https://www.google.com/maps/place/Martin+Transportation+Systems/data=!4m7!3m6!1s0x88753134cbfe8aa5:0x3118e356e00e8deb!8m2!3d39.8345745!4d-89.5876365!16s%2Fg%2F11gh732qmg!19sChIJpYr-yzQxdYgR640O4FbjGDE,Martin Transportation Systems,4.5,15,Trucking company,"3433 Gatlin Dr, Springfield, IL 62707, United States","RCM6+RW Springfield, Illinois, USA",https://www.mtstrans.com/terminals,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UMf5VIPgJ9AMuGZiQqqCaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.91412&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-10-28T19:15:34.348Z,,,
"https://www.google.com/maps/place/Springfield+Clinic+Parking+Garage/@39.5493457,-89.2949777,14z/data=!4m6!3m5!1s0x887539d75174e0f7:0x968b9434ed2b426e!8m2!3d39.8112756!4d-89.6542528!16s%2Fg%2F11clyqp2vy",Springfield Clinic Parking Garage,4.7,3,Parking garage,"N 2nd St, Springfield, IL 62702, United States","R86W+G7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-community/news/valet-service-available-at-springfield-clinic-1st-800-building,+1 800-444-7541,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3cUbMlwsClOwZLvCo8J3dcqAFoyI2NI6axGr5uogGqDVW3Ta62GmaSmh9BxAzhpIdtWzgSBU6JRLo1PTg3ichkpm2qrHR3I6nrhuKq4XRNGBerI4qYBsTYGJ1YRs6KFeTYAM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-10-28T19:15:43.270Z,Already found,,
"https://www.google.com/maps/place/Springfield+Clinic+Parking+Garage/@39.5917197,-89.7464874,14z/data=!4m6!3m5!1s0x887539d75174e0f7:0x968b9434ed2b426e!8m2!3d39.8112756!4d-89.6542528!16s%2Fg%2F11clyqp2vy",Springfield Clinic Parking Garage,4.7,3,Parking garage,"N 2nd St, Springfield, IL 62702, United States","R86W+G7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-community/news/valet-service-available-at-springfield-clinic-1st-800-building,+1 800-444-7541,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3cUbMlwsClOwZLvCo8J3dcqAFoyI2NI6axGr5uogGqDVW3Ta62GmaSmh9BxAzhpIdtWzgSBU6JRLo1PTg3ichkpm2qrHR3I6nrhuKq4XRNGBerI4qYBsTYGJ1YRs6KFeTYAM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Auburn+Springfield+IL/@39.5917197,-89.7464874,14z",2025-10-28T19:15:52.139Z,Already found,,
"https://www.google.com/maps/place/Springfield+Clinic+Parking+Garage/@39.954216,-89.5487126,14z/data=!4m6!3m5!1s0x887539d75174e0f7:0x968b9434ed2b426e!8m2!3d39.8112756!4d-89.6542528!16s%2Fg%2F11clyqp2vy",Springfield Clinic Parking Garage,4.7,3,Parking garage,"N 2nd St, Springfield, IL 62702, United States","R86W+G7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-community/news/valet-service-available-at-springfield-clinic-1st-800-building,+1 800-444-7541,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3cUbMlwsClOwZLvCo8J3dcqAFoyI2NI6axGr5uogGqDVW3Ta62GmaSmh9BxAzhpIdtWzgSBU6JRLo1PTg3ichkpm2qrHR3I6nrhuKq4XRNGBerI4qYBsTYGJ1YRs6KFeTYAM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Williamsville+Springfield+IL/@39.954216,-89.5487126,14z",2025-10-28T19:16:00.716Z,Already found,,
"https://www.google.com/maps/place/NCR+Parking+Management/@39.7248243,-89.9112802,14z/data=!4m6!3m5!1s0x880fd353cf78f955:0x2b22d42a609d1a83!8m2!3d41.8993932!4d-87.6256663!16s%2Fg%2F1vwlpqy9",NCR Parking Management,4.0,31,Parking garage,"110 E Delaware Pl, Chicago, IL 60611, United States","V9XF+QP Chicago, Illinois, USA",,+1 312-493-9388,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkBDSzcw9FW-_emWpIh5FJ9qWSPTJErgEqFINQz2pe-9_PjnaR8e5HlySmID9yTRKUg2-g46EXbrO5TIIbUpMK2nHEKzonpjnvGHurWOjYhSWTIYCNms5BpzEg8DbMwy0XJhEC=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+New+Berlin+Springfield+IL/@39.7248243,-89.9112802,14z",2025-10-28T19:16:07.502Z,,,
"https://www.google.com/maps/place/Springfield+Clinic+Parking+Garage/@39.6236631,-89.6489863,14z/data=!4m6!3m5!1s0x887539d75174e0f7:0x968b9434ed2b426e!8m2!3d39.8112756!4d-89.6542528!16s%2Fg%2F11clyqp2vy",Springfield Clinic Parking Garage,4.7,3,Parking garage,"N 2nd St, Springfield, IL 62702, United States","R86W+G7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-community/news/valet-service-available-at-springfield-clinic-1st-800-building,+1 800-444-7541,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3cUbMlwsClOwZLvCo8J3dcqAFoyI2NI6axGr5uogGqDVW3Ta62GmaSmh9BxAzhpIdtWzgSBU6JRLo1PTg3ichkpm2qrHR3I6nrhuKq4XRNGBerI4qYBsTYGJ1YRs6KFeTYAM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Glenarm+Springfield+IL/@39.6236631,-89.6489863,14z",2025-10-28T19:16:16.202Z,Already found,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dawson+Springfield+IL/@39.806637,-89.6795862,14z",2025-10-28T19:16:25.117Z,No new results found,,
https://www.google.com/maps/place/Public+Safety+Shared+Services+Center/data=!4m7!3m6!1s0x887539e4b7bc04e1:0x1435d6dd7733e3f4!8m2!3d39.8080685!4d-89.6383467!16s%2Fg%2F1thqhhyv!19sChIJ4QS8t-Q5dYgR9OMzd93WNRQ,Public Safety Shared Services Center,,,Government office,"1301 Concordia Ct, Springfield, IL 62702, United States","R956+6M Springfield, Illinois, USA",,+1 217-557-6010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Virb7GHD2MW4syh938eBcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.330925&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2025-10-28T19:16:36.330Z,,,
"https://www.google.com/maps/place/Parking+Management+Company/@39.8728269,-89.9212211,14z/data=!4m6!3m5!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m",Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pleasant+Plains+Springfield+IL/@39.8728269,-89.9212211,14z",2025-10-28T19:16:45.287Z,,,
https://www.google.com/maps/place/Learning+Center+Parking+Garage/data=!4m7!3m6!1s0x887539e5e187cec1:0xdd94ecaba8986096!8m2!3d39.8083161!4d-89.6570519!16s%2Fg%2F11lgtqtlpq!19sChIJwc6H4eU5dYgRlmCYqKvslN0,Learning Center Parking Garage,5.0,1,Parking garage,"228 W Miller St, Springfield, IL 62702, United States","R85V+85 Springfield, Illinois, USA",,+1 217-588-6254,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rbOwCfyYAYibnAAwqe-qEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.37268&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Township+Springfield+IL/@39.8625807,-89.6675144,14z",2025-10-28T19:16:58.823Z,,,
https://www.google.com/maps/place/Monthly+Parking/data=!4m7!3m6!1s0x887539c650d81b6f:0x8b96a04b617bde9e!8m2!3d39.7986889!4d-89.6513823!16s%2Fg%2F11c52qkjq6!19sChIJbxvYUMY5dYgRnt57YUuglos,Monthly Parking,5.0,2,Parking garage,"S 3rd St, Springfield, IL 62701, United States","Q8XX+FC Springfield, Illinois, USA",http://www.illinoisnationalbank.com/,+1 217-747-5500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyK7psAjWGRIqUw1FRKZ_G5UC5DKK6vAgM43-A_9AICXNWrYEkcQbDSWfdufpaLpeZMWJA70L_1yIvfGGe4r10EsIxMI0yTb2TmXJ8_VZ8ewq9bcsuLu2-ECRPxRmJbmnZwpms=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Township+Springfield+IL/@39.8625807,-89.6675144,14z",2025-10-28T19:17:03.678Z,,,
https://www.google.com/maps/place/GMC+Parking/data=!4m7!3m6!1s0x887539cfea5c952f:0xc44077c6dae1f388!8m2!3d39.8048494!4d-89.6544916!16s%2Fg%2F11fx7tdn9f!19sChIJL5Vc6s85dYgRiPPh2sZ3QMQ,GMC Parking,,,Parking lot,"318 N 1st St, Springfield, IL 62702, United States","R83W+W6 Springfield, Illinois, USA",http://www.giacominiparking.com/,+1 217-306-3040,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ymIf3ct4-oJMav6RzRsxVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.06228&pitch=0&thumbfov=100,false,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Township+Springfield+IL/@39.8625807,-89.6675144,14z",2025-10-28T19:17:08.456Z,,,
https://www.google.com/maps/place/US+Transportation+Department/data=!4m7!3m6!1s0x88753bb50ab95f17:0x14a001df606e21de!8m2!3d39.7721555!4d-89.6053825!16s%2Fg%2F1vc6f4c7!19sChIJF1-5CrU7dYgR3iFuYN8BoBQ,US Transportation Department,3.0,2,Department of Transportation,"3250 Executive Park Dr, Springfield, IL 62703, United States","Q9CV+VR Springfield, Illinois, USA",https://www.transportation.gov/,+1 217-492-4608,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VEmKRqy2YuPl1QWgyDz6iQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.51646&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Township+Springfield+IL/@39.8625807,-89.6675144,14z",2025-10-28T19:17:11.522Z,,,
https://www.google.com/maps/place/Hospital+employee+parking/data=!4m7!3m6!1s0x887539d287f76997:0x2df70e5e91f037fb!8m2!3d39.8076934!4d-89.6443547!16s%2Fg%2F11gjxv_hyn!19sChIJl2n3h9I5dYgR-zfwkV4O9y0,Hospital employee parking,,,Parking lot,"801 E Carpenter St, Springfield, IL 62702, United States","R954+37 Springfield, Illinois, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qp2z2ajBgXzZAzCtSXXRRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.10916&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Township+Springfield+IL/@39.8625807,-89.6675144,14z",2025-10-28T19:17:16.417Z,,,
