placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/King%27s+Helper+Plumbing+and+HVAC+Contractors/data=!4m7!3m6!1s0x8842449b99bb7e47:0xbebc923a5a6faa17!8m2!3d38.0485809!4d-84.5161297!16s%2Fg%2F1tfjlthl!19sChIJR367mZtEQogRF6pvWjqSvL4,King's Helper Plumbing and HVAC Contractors,4.9,44,HVAC contractor,"846 Angliana Ave, Lexington, KY 40508, United States","2FXM+CG Lexington, Kentucky, USA",https://kingshelper.com/?utm_source=Inc.&utm_medium=Listing&utm_id=Kings+Helper,+1 859-233-1970,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipN287Ne6fhM_9MIRVsMA5E74sZzGHPK54qw0Nat=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:11.872Z,,
https://www.google.com/maps/place/Dauenhauer+Plumbing+Heating+Air+%26+Electric/data=!4m7!3m6!1s0x8842449659c58deb:0xc359d31dda26955!8m2!3d38.0437559!4d-84.5090878!16s%2Fg%2F12hvd0zpt!19sChIJ643FWZZEQogRVWmi3TGdNQw,Dauenhauer Plumbing Heating Air & Electric,4.8,4549,HVAC contractor,"426 Chair Ave, Lexington, KY 40508, United States","2FVR+G9 Lexington, Kentucky, USA",https://dauenhauerplumbing.com/,+1 859-559-0625,Closed ⋅ Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOaXCr7s6JytB7q5e3oqL1y98xKBL4W8zYzcrmO=w408-h272-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:16.867Z,,
https://www.google.com/maps/place/John+R+Estes+Plumbing+%26+Heating/data=!4m7!3m6!1s0x88424504b5ab05dd:0xfc99a7847eca3991!8m2!3d38.0502553!4d-84.4741754!16s%2Fg%2F1tptr94d!19sChIJ3QWrtQRFQogRkTnKfoSnmfw,John R Estes Plumbing & Heating,4.5,63,Plumber,"812 Magoffin St, Lexington, KY 40505, United States","3G2G+48 Lexington, Kentucky, USA",,+1 859-253-4766,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HnT_f1cI2RzUm1kDiyYt8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.00331&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:21.774Z,,
"https://www.google.com/maps/place/Elite+Performance+Plumbing,+Drain+Cleaning,+and+Water+Heaters/data=!4m7!3m6!1s0x884251d3f5efd765:0x3e2948b978af8993!8m2!3d38.0012089!4d-84.4340307!16s%2Fg%2F11lyv9trv1!19sChIJZdfv9dNRQogRk4mveLlIKT4","Elite Performance Plumbing, Drain Cleaning, and Water Heaters",5.0,27,Plumber,"3499 Blazer Pkwy #326, Lexington, KY 40509, United States","2H28+F9 Lexington, Kentucky, USA",https://www.eliteperformanceplumbingky.com/lexington-plumbers/?utm_campaign=gmb,+1 859-350-6712,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOIfTS2kl0ZNG58shTusVMghULfVjhPq_DhJ32d=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:26.744Z,,
https://www.google.com/maps/place/Sureflow+Plumbing/data=!4m7!3m6!1s0x88425bbb67f7c621:0xc26b6ab41598644d!8m2!3d37.9935366!4d-84.5225411!16s%2Fg%2F11pwlqlf16!19sChIJIcb3Z7tbQogRTWSYFbRqa8I,Sureflow Plumbing,5.0,69,Plumber,"Nicholasville Rd, Lexington, KY 40503, United States","XFVG+CX Lexington, Kentucky, USA",http://www.sureflowplumbers.com/,+1 859-536-8432,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMTHkhj5qe0lZXL0gmk-joAGwcsIae0MCFx-PP8=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:31.698Z,,
"https://www.google.com/maps/place/Plumbing+Systems,+Inc./data=!4m7!3m6!1s0x884245185701c631:0xe547c15d517cc3ab!8m2!3d38.0413546!4d-84.4722519!16s%2Fg%2F1tdq1tn3!19sChIJMcYBVxhFQogRq8N8UV3BR-U","Plumbing Systems, Inc.",4.5,58,Plumber,"834 Winchester Rd, Lexington, KY 40505, United States","2GRH+G3 Lexington, Kentucky, USA",https://plumbingsystemslex.net/index.html,+1 859-294-8080,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMbOv9YbmRR-TiTG5-GDaTbKI7wWKmCNZfFsP_A=w408-h288-k-no,true,8 am–4 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:36.747Z,,
https://www.google.com/maps/place/Fayette+Plumbing+%26+HVAC/data=!4m7!3m6!1s0x884244a2f0bebad7:0x296553c5db626e5a!8m2!3d38.0375522!4d-84.5120394!16s%2Fg%2F1tgj9hp9!19sChIJ17q-8KJEQogRWm5i28VTZSk,Fayette Plumbing & HVAC,4.7,123,Plumber,"305 S Broadway Park, Lexington, KY 40504, United States","2FQQ+25 Lexington, Kentucky, USA",https://fayetteplumbinghvac.com/,+1 859-254-3371,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO5DFbuqZpFE37lOB6CPGLp8MjnTXmWTUWZeK2r=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:41.606Z,,
"https://www.google.com/maps/place/Bryant+Plumbing/@37.928882,-84.5451365,10z/data=!3m1!4b1!4m6!3m5!1s0x8842513042ab6eb5:0xf3422eac6c1f14c5!8m2!3d37.928882!4d-84.5451364!16s%2Fg%2F11m439m19n",Bryant Plumbing,4.8,51,Plumber,,,http://www.callbryant.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Lexington2-KY,+1 859-788-7709,Closed ⋅ Opens 7 am Tue,,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:48.389Z,,
https://www.google.com/maps/place/GreenBox+Home+Services/data=!4m7!3m6!1s0x8842451f85173379:0x9619a163a44cff31!8m2!3d38.0496968!4d-84.5149954!16s%2Fg%2F1tdwfm4g!19sChIJeTMXhR9FQogRMf9MpGOhGZY,GreenBox Home Services,4.9,1292,HVAC contractor,"1060 W High St STE 120, Lexington, KY 40508, United States","2FXP+V2 Lexington, Kentucky, USA",https://www.greenboxhomeservices.com/?utm_campaign=gmb,+1 859-549-3169,,,https://lh3.googleusercontent.com/p/AF1QipNU_Mxtk2YwWsNNGE7NHaiVAQ3F3il2Y6gnrKgf=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:53.445Z,,
https://www.google.com/maps/place/Peterman+Brothers+Heating+Cooling+Plumbing/data=!4m7!3m6!1s0x884245c85e8a869f:0xc91e272546df5d34!8m2!3d38.0354386!4d-84.5173235!16s%2Fg%2F11wx01qndy!19sChIJn4aKXshFQogRNF3fRiUnHsk,Peterman Brothers Heating Cooling Plumbing,4.9,596,HVAC contractor,"250 Simpson Ave, Lexington, KY 40504, United States","2FPM+53 Lexington, Kentucky, USA",https://petermanhvac.com/lexington/?utm_source=gmb-lexington&utm_medium=organic,+1 859-762-1549,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNXtSl4-STyyRvLFLBZ8E5U3ZJ3AtU4wFxzpv4X=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:58:58.611Z,,
https://www.google.com/maps/place/Tommy+Buford+Plumbing/data=!4m7!3m6!1s0x88425ce9cac15555:0xed923085d7734f34!8m2!3d37.9994054!4d-84.5509895!16s%2Fg%2F11fll6qxnw!19sChIJVVXByulcQogRNE9z14Uwku0,Tommy Buford Plumbing,4.6,10,Plumber,"3209 Saxon Dr, Lexington, KY 40503, United States","XCXX+QJ Lexington, Kentucky, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aQTXM11K1MZqxfrzStCoCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.78577&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:01.475Z,,
https://www.google.com/maps/place/Absolute+Services/data=!4m7!3m6!1s0x884243439b7d6a0d:0xea554572c5af258a!8m2!3d38.0673138!4d-84.5410166!16s%2Fg%2F11hfjr9yt_!19sChIJDWp9m0NDQogRiiWvxXJFVeo,Absolute Services,4.9,912,Garage door supplier,"601 Bizzell Dr Ste 100A, Lexington, KY 40511, United States","3F85+WH Lexington, Kentucky, USA",https://absoluteservices.net/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*311*absolute-services-lexington,+1 859-900-2520,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP0mDkfXeMuCJiqtY5HU2y0KJ_8yncUicXWJZAs=w408-h405-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:06.465Z,,
"https://www.google.com/maps/place/The+Drain+Dr./@38.0419339,-84.4741884,17z/data=!3m1!4b1!4m6!3m5!1s0x884245e5b1e14d77:0x96f4d00dce6467b6!8m2!3d38.0419339!4d-84.4741884!16s%2Fg%2F11l75s957q",The Drain Dr.,5.0,34,Plumber,"813 Winchester Rd Suite#105, Lexington, KY 40505, United States","2GRG+Q8 Lexington, Kentucky, USA",http://www.thedraindr.com/,+1 859-800-1980,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:13.689Z,,
https://www.google.com/maps/place/Crouch+Plumbing/data=!4m7!3m6!1s0x884245bca0a3b10f:0x278030f190ea03e3!8m2!3d38.0715374!4d-84.464433!16s%2Fg%2F1tgh3nty!19sChIJD7GjoLxFQogR4wPqkPEwgCc,Crouch Plumbing,5.0,9,Plumber,"402 Southridge Dr, Lexington, KY 40505, United States","3GCP+J6 Lexington, Kentucky, USA",,+1 859-299-3876,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KBpMlE5S1teUr91j1oD15A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.47487&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:16.528Z,,
https://www.google.com/maps/place/Bluegrass+Rooter+Plumbing+Heat+%26+Air/data=!4m7!3m6!1s0x88424345c8122f39:0x6b3669b21fbee961!8m2!3d37.9528284!4d-84.538564!16s%2Fg%2F1th7nl5q!19sChIJOS8SyEVDQogRYem-H7JpNms,Bluegrass Rooter Plumbing Heat & Air,4.2,40,Plumber,,,http://www.bluegrassrooter.com/,+1 859-509-9279,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMYBOjNXVD_Hb4UpRvpdXFR-sbLA3CbMse8ClSH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:21.427Z,,
https://www.google.com/maps/place/Senninger+Plumbing+Co/data=!4m7!3m6!1s0x8842517265abc90b:0x42c81355523490c0!8m2!3d37.9615845!4d-84.3720261!16s%2Fg%2F1hbpws8cv!19sChIJC8mrZXJRQogRwJA0UlUTyEI,Senninger Plumbing Co,4.3,60,Plumber,"5800 Kingpost Ct, Lexington, KY 40509, United States","XJ6H+J5 Lexington, Kentucky, USA",http://www.senningerplumbing.com/,+1 859-263-5607,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNkqo5UzsZW72K2j6I3mP3Ywm1HNfQLGQIbi4tu=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:26.416Z,,
https://www.google.com/maps/place/Hunter+Plumbing+Co/data=!4m7!3m6!1s0x884244ed41f2469b:0x9f9086ed4cda24c8!8m2!3d38.05!4d-84.5!16s%2Fg%2F125_wsb8m!19sChIJm0byQe1EQogRyCTaTO2GkJ8,Hunter Plumbing Co,4.2,6,Plumber,"Lexington, KY 40555, United States",,,+1 859-255-6779,Closed ⋅ Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fn4mcXSBpaws8FIIOxF6Lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.42848&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:31.335Z,,
https://www.google.com/maps/place/Wildcat+Plumbing/data=!4m7!3m6!1s0x88423610c0526111:0x667386d9e0728a98!8m2!3d38.028355!4d-84.471382!16s%2Fg%2F1tggp9sn!19sChIJEWFSwBA2QogRmIpy4NmGc2Y,Wildcat Plumbing,4.8,13,Plumber,,,https://www.wildcatplumbing.com/,+1 859-321-6152,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO2JFZQ1NV9TEv4B3MTDoVpb3MHvAK4OMSH8EYa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:36.132Z,,
https://www.google.com/maps/place/Benjamin+Franklin+Plumbing/data=!4m7!3m6!1s0x88425c60fc2cdadb:0x6b7941c75e8d3724!8m2!3d37.9761008!4d-84.540689!16s%2Fg%2F126300z26!19sChIJ29os_GBcQogRJDeNXsdBeWs,Benjamin Franklin Plumbing,5.0,1,Plumber,"504 Millpond Rd, Lexington, KY 40514, United States","XFG5+CP Lexington, Kentucky, USA",https://www.benjaminfranklinplumbing.com/,+1 859-252-1231,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sm5fcaTzjfb5GAnB0DP7Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.80385&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-11T04:59:41.277Z,,
