placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x89aa0bd15341d80d:0x5ea25ac6e7ed6a59!8m2!3d33.990122!4d-78.2078704!16s%2Fg%2F11bxg5pzdn!19sChIJDdhBU9ELqokRWWrt58Zaol4,Amedisys Hospice Care,4.1,14,Hospice,"1729 Southport-Supply Rd SE Suite A, Bolivia, NC 28422, United States","XQRR+2V Bolivia, North Carolina, USA",https://locations.amedisys.com/nc/bolivia/hospice-3216/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 855-809-0997,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMHNaxHvz68OyYsMDjIdtQADJ8DFNe3LTgdUJJW=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:09:59.981Z,,
https://www.google.com/maps/place/Autumn+Care+of+Myrtle+Grove/data=!4m7!3m6!1s0x89a9f7b2b5a55b4b:0x1bd68396eade195e!8m2!3d34.1291809!4d-77.8963546!16s%2Fg%2F1tfx5rxy!19sChIJS1ultbL3qYkRXhne6paD1hs,Autumn Care of Myrtle Grove,3.6,60,Nursing home,"5725 Carolina Beach Rd, Wilmington, NC 28412, United States","44H3+MF Wilmington, North Carolina, USA",https://www.saberhealth.com/locations/autumn-care-of-myrtle-grove/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business&utm_term=SHGNC8,+1 910-792-1455,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN27CiAcQTQ-6EZd9kZMcWYV2owKuP2wXPFYeew=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:04.630Z,,
https://www.google.com/maps/place/Trinity+Grove/data=!4m7!3m6!1s0x89a9f65b11901133:0x27af4c9a6be46340!8m2!3d34.1427676!4d-77.8888667!16s%2Fg%2F11b6txcp1_!19sChIJMxGQEVv2qYkRQGPka5pMryc,Trinity Grove,4.0,22,Nursing home,"631 Junction Creek Dr, Wilmington, NC 28412, United States","44V6+4F Wilmington, North Carolina, USA",http://www.trinitygrove.net/,+1 910-442-3000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMSLNzW9DG2-cv8DI4PFexqyAQHDoXkPESebeuh=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:09.044Z,,
https://www.google.com/maps/place/SECU+Hospice+House+of+Brunswick+-+Lower+Cape+Fear+LifeCare/data=!4m7!3m6!1s0x89aa0c7e68bebd99:0x8d9476ec73ef31f9!8m2!3d34.0357993!4d-78.2457456!16s%2Fg%2F12614v435!19sChIJmb2-aH4MqokR-THvc-x2lI0,SECU Hospice House of Brunswick - Lower Cape Fear LifeCare,4.0,26,Hospice,"955 Mercy Ln SE, Bolivia, NC 28422, United States","2QP3+8P Bolivia, North Carolina, USA",https://lifecare.org/services/care-centers/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+1 800-733-1476,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN0dqZdUEHSuk6CDzE2uotLBW51ME6TlHtQh8rf=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:13.558Z,,
https://www.google.com/maps/place/Lower+Cape+Fear+LifeCare+-+Pender+Office/data=!4m7!3m6!1s0x89a98096cc226565:0x4d5d975fc6e7fd28!8m2!3d34.3891454!4d-77.6857108!16s%2Fg%2F113jd0gvd!19sChIJZWUizJaAqYkRKP3nxl-XXU0,Lower Cape Fear LifeCare - Pender Office,5.0,1,Hospice,"16747 US-17 Suite 136, Hampstead, NC 28443, United States","98Q7+MP Hampstead, North Carolina, USA",https://lifecare.org/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+1 910-300-9032,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KZd1tl9PXKP14N8qM2A7qA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.22855&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:18.144Z,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x89aa1f23b647cd87:0xa6321bb6e33a0222!8m2!3d34.2162953!4d-78.0220806!16s%2Fg%2F1tf2ynrb!19sChIJh81HtiMfqokRIgI647YbMqY,Gentiva Hospice,4.6,10,Hospice,,"6X8H+G5 Belville, North Carolina, USA",http://www.gentivahs.com/,+1 910-371-6427,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPlv-M5WXP_WgsIcwQWvKC7wqI1h5LiJ0xCQgGr=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:22.977Z,,
https://www.google.com/maps/place/Brunswick+County+Hospice+Care+Center/data=!4m7!3m6!1s0x89aa0d003ac84e67:0xb7b625150b1bba34!8m2!3d34.0358165!4d-78.2459236!16s%2Fg%2F11vwh1cv9m!19sChIJZ07IOgANqokRNLobCxUltrc,Brunswick County Hospice Care Center,,,Medical Center,"955 Mercy Ln SE, Bolivia, NC 28422, United States","2QP3+8J Bolivia, North Carolina, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P6-57pfocc9ydxmelkm9wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.15628&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:25.310Z,,
https://www.google.com/maps/place/Carolina+Beach+Animal+Hospital/data=!4m7!3m6!1s0x89a9f85914d78d39:0xd650d08db30b3c3c!8m2!3d34.0506047!4d-77.9022025!16s%2Fg%2F1tpbcvhm!19sChIJOY3XFFn4qYkRPDwLs43QUNY,Carolina Beach Animal Hospital,4.7,508,Animal hospital,"1337 Bridge Barrier Rd, Carolina Beach, NC 28428, United States","332X+64 Carolina Beach, North Carolina, USA",https://carolinabeachanimalhospital.com/?utm_source=gmb&utm_medium=organic,+1 910-458-3000,Closed ⋅ Opens 7:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNE-pBVbuqkV5YDhyhrxT6_i50NM7QN9jov9AMk=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:29.959Z,,
https://www.google.com/maps/place/Liberty+Home+Care+and+Hospice/data=!4m7!3m6!1s0x89aa74c517ec7f05:0x4c210de0113e477b!8m2!3d34.0059189!4d-78.3066645!16s%2Fg%2F1tg16ljp!19sChIJBX_sF8V0qokRe0c-EeANIUw,Liberty Home Care and Hospice,4.8,13,Home health care service,"1120 Ocean Hwy W, Supply, NC 28462, United States","2M4V+98 Supply, North Carolina, USA",https://libertyhomecare.com/locations-service-area/supply/?utm_source=GMB&utm_medium=Yext&y_source=1_MTQzOTA3NTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 910-754-8133,Closed ⋅ Opens 8 am Thu,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6EH-Q9izerIewy3vNuqasg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.6408&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:34.360Z,,
https://www.google.com/maps/place/Angel+House+Hospice+Care+Center+-+Lower+Cape+Fear+LifeCare/data=!4m7!3m6!1s0x89aaf584647a8dbf:0xc0d2ab772f25cf6!8m2!3d34.3459177!4d-78.6991376!16s%2Fg%2F1thss7k4!19sChIJv416ZIT1qokR9lzycrcqDQw,Angel House Hospice Care Center - Lower Cape Fear LifeCare,4.8,11,Hospice,"206 Warrior Trail, Whiteville, NC 28472, United States","88W2+98 Whiteville, North Carolina, USA",https://lifecare.org/services/care-centers/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+1 800-733-1476,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPUxLEhGeEvUkhMU-4b3JP6IhOfcM3-xJzghwLO=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:38.770Z,,
https://www.google.com/maps/place/SECU+Crystal+Coast+Hospice+House+Inc/data=!4m7!3m6!1s0x89a893c1b16d3f6f:0xe781451dc9e03c90!8m2!3d34.767241!4d-76.857618!16s%2Fg%2F12lkryb4_!19sChIJbz9tscGTqIkRkDzgyR1Fgec,SECU Crystal Coast Hospice House Inc,4.8,16,Hospice,"100 Big Rock Weigh, Newport, NC 28570, United States","Q48R+VX Newport, North Carolina, USA",https://www.crystalcoasthospicehouse.org/,+1 252-777-4201,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN2hD4uxuaiombWbUejIbIvZRKTzNpPJxjAHYGZ=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:43.241Z,,
https://www.google.com/maps/place/Solista+Wilmington/data=!4m7!3m6!1s0x89aa1e27faa9b0f5:0x873db23c76bc356c!8m2!3d34.2084983!4d-77.9287048!16s%2Fg%2F1tf7bz8r!19sChIJ9bCp-iceqokRbDW8djyyPYc,Solista Wilmington,4.4,35,Retirement community,"1402 Hospital Plaza Dr, Wilmington, NC 28401, United States","635C+9G Wilmington, North Carolina, USA",https://cogirusa.com/communities/solista-wilmington/?utm_source=GMB&utm_medium=organic&utm_campaign=google_business_profile,+1 910-886-2003,"Open 24 hours

Confirmed by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNZtAYvBKtebk_ydvjFrwEiOZHru4Cx_T08JwwE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:47.763Z,,
https://www.google.com/maps/place/Brunswick+Cove+Living+Center/data=!4m7!3m6!1s0x89aa1e9cfac6d3d9:0xc9c60ed4cb24bee3!8m2!3d34.1858586!4d-77.987426!16s%2Fg%2F1td5mkq8!19sChIJ2dPG-pweqokR474ky9QOxsk,Brunswick Cove Living Center,3.3,49,Nursing home,"1478 River Rd SE, Winnabow, NC 28479, United States","52P7+82 Winnabow, North Carolina, USA",https://brunswickcove.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+1 910-371-9894,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMX8pLMNOE4lfzFk8zZa83VvPqMQYs386Znyuhu=w573-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:52.155Z,,
https://www.google.com/maps/place/Coastal+Pet+Hospice+and+Home+Euthanasia+Mobile+Practice/data=!4m7!3m6!1s0x84f54916df95f701:0x4ae9422d8a4ea5fa!8m2!3d34.363692!4d-77.7961747!16s%2Fg%2F11ry2byhxv!19sChIJAfeV3xZJ9YQR-qVOii1C6Uo,Coastal Pet Hospice and Home Euthanasia Mobile Practice,4.9,50,Veterinarian,,,https://coastalpethospice.com/,+1 910-769-3395,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrr2h6MPiUZJ_oSm3lKh8NSIe_hY4TGlc5Dcx28iyKaFEjMsi-xNc7c5uLvsP9FOvmKuvYS-__47Y188tU8E-VCWzrx_7bDWlHsGiKG27f8yXhaQ4b2SiI228oOpYBMaOXJqQpr=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Carolina+Beach+Wilmington+NC/@34.0359702,-77.8937619,14z",2025-09-18T00:10:56.581Z,,
https://www.google.com/maps/place/Sunrise+Center+Hospice/data=!4m7!3m6!1s0x89a9f58942e3edcb:0xd4d21e538272979c!8m2!3d34.2034731!4d-77.9242081!16s%2Fg%2F1thp8vqq!19sChIJy-3jQon1qYkRnJdyglMe0tQ,Sunrise Center Hospice,,,Hospice,"2222 S 17th St, Wilmington, NC 28401, United States","633G+98 Wilmington, North Carolina, USA",,+1 910-772-5444,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mw1oUyjgy3l0FF0LjEdbnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.86781&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Murraysville+Wilmington+NC/@34.2955704,-77.8462876,14z",2025-09-18T00:11:06.500Z,,
https://www.google.com/maps/place/VCA+Wrightsville+Beach+Animal+Hospital/data=!4m7!3m6!1s0x89a9f37fbb6c3fcd:0x4895b5c4d4c4b74d!8m2!3d34.212481!4d-77.834624!16s%2Fg%2F1tfnzg7f!19sChIJzT9su3_zqYkRTbfE1MS1lUg,VCA Wrightsville Beach Animal Hospital,4.3,151,Veterinarian,"6324 Oleander Dr, Wilmington, NC 28403, United States","6568+X5 Wilmington, North Carolina, USA",https://vcahospitals.com/wrightsville-beach?utm_source=maps&utm_medium=organic&utm_campaign=AU_763,+1 910-397-7770,Closed ⋅ Opens 7:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPPXJDMbBm0QTciGNEjDFs5Z-QC87EAlyEnzpRg=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Wrightsville+Beach+Wilmington+NC/@34.2085036,-77.7963709,14z",2025-09-18T00:11:19.172Z,,
https://www.google.com/maps/place/Wilmington+Health+Internal+Medicine+-+Porters+Neck/data=!4m7!3m6!1s0x89a98c55f254bcbd:0xcbdca09a2b23777c!8m2!3d34.2950498!4d-77.7944894!16s%2Fg%2F12hqw9sy_!19sChIJvbxU8lWMqYkRfHcjK5qg3Ms,Wilmington Health Internal Medicine - Porters Neck,4.3,164,Medical clinic,"8108B Market St Floor 2, Wilmington, NC 28411, United States","76W4+26 Wilmington, North Carolina, USA",https://www.wilmingtonhealth.com/specialties/internal-medicine/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 910-686-2099,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_GGlEg3oCBHIhZ6DzLXvpd1Kr9crQvdY3LvOvxEHfV9GSm8NiKDfmAi2tKSJPntCvR-tqt7-4_ftkzdsuWpnMilZbMM0QQOxpcJAZoFSiqBXsh9puqLPMtYpbadpm6OTo9M0=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Wrightsville+Beach+Wilmington+NC/@34.2085036,-77.7963709,14z",2025-09-18T00:11:23.543Z,,
