placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/ServiceMaster+Tuscaloosa/data=!4m7!3m6!1s0x8888a9dd80cd2023:0x5af2e6d1f2c2ca57!8m2!3d33.1678733!4d-87.5080371!16s%2Fg%2F11j9kpjt3y!19sChIJIyDNgN2piIgRV8rC8tHm8lo,ServiceMaster Tuscaloosa,4.2,5,Water damage restoration service,"2310 44th St E, Tuscaloosa, AL 35405, United States","5F9R+4Q Tuscaloosa, Alabama, USA",https://www.servicemasterrestore.com/servicemaster-professional-cleaning-services-tuscaloosa/#~6c4I085,+1 205-507-3220,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7IPdafKh9xPXG_ph1oepN2uZ-40NcWzyUOp_v-GhFXEp4mfE5-JkfOtun6YVc_q8hXujJPZ5mcjSXmNntuuner5ZX2iO621MdpnNPq5t3vaawoDbhomKKTVZmM2gc2Lqn1sg=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:32:53.086Z,,,,
https://www.google.com/maps/place/Premier+Service+Company+Inc/data=!4m7!3m6!1s0x8886028e7ecb10db:0x547c279fc4eb6329!8m2!3d33.2251459!4d-87.5438798!16s%2Fg%2F1tcx7sfk!19sChIJ2xDLfo4ChogRKWPrxJ8nfFQ,Premier Service Company Inc,4.8,1149,HVAC contractor,"701 Rice Mine Rd N, Tuscaloosa, AL 35406, United States","6FG4+3C Tuscaloosa, Alabama, USA",https://www.premierservicecompany.com/?utm_source=gmb&utm_medium=organic,+1 205-752-6332,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweorMhcGYVaItalPoMHcX5lmZDP1wg844VcAGNgU-e4MjatWtfFNEPXPtVNChlkix4t_ecanKinwiXoJxW4nmFcWsECsfNlb5gkjgmt5t486MehmKf6z6ev3BPcX_n9HduYax63ZqlzmBDPp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:32:58.039Z,,,,
https://www.google.com/maps/place/FRSTeam/data=!4m7!3m6!1s0x88860325f4a3a97d:0xa448d9536018df46!8m2!3d33.2238118!4d-87.5851422!16s%2Fg%2F1tg2lf6z!19sChIJfamj9CUDhogRRt8YYFPZSKQ,FRSTeam,4.3,4,Fire damage restoration service,"2912 11th St, Northport, AL 35476, United States","6CF7+GW Northport, Alabama, USA",http://www.frsteam.com/,+1 866-598-0916,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJZBik6SubGt1V2sf3NDckpmUcIBlPZgugYTIM_fbq7CIODF-fmErMz9icYKxoG9GnzcdTgw0B942ytASej0dbGG0yR7w_043Ev0zU8PUUnkBEv1wpCEziW_HMENgWgIvwtZ8J=w408-h905-k-no,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:00.843Z,,,,
https://www.google.com/maps/place/Mold+Testing+Services/data=!4m7!3m6!1s0x888603478c599b3d:0x911268427572a307!8m2!3d33.2109714!4d-87.5523133!16s%2Fg%2F11q40lfw9v!19sChIJPZtZjEcDhogRB6NydUJoEpE,Mold Testing Services,5.0,20,Home inspector,"1130 University Blvd Suite B9, #457, Tuscaloosa, AL 35401, United States","6C6X+93 Tuscaloosa, Alabama, USA",http://www.moldtestingal.com/,+1 256-589-5002,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCmOELjzaop9Ga5iPoFVC1mRZrfIOooZ3EEA9wPonWUGDNtz32W4Zl1Cdi5onRVtzGUhPcQpjKL2z6Q9NEkfS1zxSHgcWyVZ7CmZEobA1OnROg_a9oC4bisbDJn4ClEnOp9qXQ=w408-h368-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:05.562Z,,,,
https://www.google.com/maps/place/Jireh+Restoration+Services+LLC/data=!4m7!3m6!1s0x888603efc1bb137d:0x33b35ac944b1099c!8m2!3d33.2301503!4d-87.5670269!16s%2Fg%2F11yxgyqwt3!19sChIJfRO7we8DhogRnAmxRMlaszM,Jireh Restoration Services LLC,,,Contractor,"2190 9th Ave, Northport, AL 35476, United States","6CJM+35 Northport, Alabama, USA",,+1 205-331-4415,"Open 24 hours

Confirmed by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cd03RBrfShuWveabpvxO8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.06345&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:10.248Z,,,,
https://www.google.com/maps/place/MAIDS+IN+AMERICA/data=!4m7!3m6!1s0x88861d18a96ca8ab:0x964358bdfc0faab5!8m2!3d33.2219835!4d-87.5797999!16s%2Fg%2F1thfg665!19sChIJq6hsqRgdhogRtaoP_L1YQ5Y,MAIDS IN AMERICA,4.5,92,House cleaning service,"902 Main Ave suite g, Northport, AL 35476, United States","6CCC+Q3 Northport, Alabama, USA",https://maidsinamericanow.com/,+1 205-409-0140,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7aApej97gyQrH2nWbb4dGyLhSroAsjtJBUTVHMw3FXGWkxG0S9u3D-41DZOSDq1ZiUozADk8jUb341pjW9tCzI6xnyh7SfLSA8H-iEhWtz4bIkHuLe6slZBLi4l86iUEWjS8-5g=w442-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:14.978Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Bama+Roofing/data=!4m7!3m6!1s0x888601eaaaaaaaab:0x202fed2b0a377b6a!8m2!3d33.2081779!4d-87.5694337!16s%2Fg%2F1262h77c4!19sChIJq6qqquoBhogRans3CivtLyA,Bama Roofing,4.7,57,Roofing contractor,"2501 Gary Fitts St, Tuscaloosa, AL 35401, United States","6C5J+76 Tuscaloosa, Alabama, USA",http://bamaroofing.net/,+1 205-391-1444,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS7OIQQ5VOlhjLVxtwoijNGEVT-ye0DuXYKNy_lx6pbxPfq6xhGJc9qGzctTf9W4QY8doCHEfd7AqVolR0_yKLbZMRGu1JeZ_59iXMf2xcoXqvkGsOsB9ILLITmtY3RyAL7eb25g=w457-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:19.579Z,,,,
"https://www.google.com/maps/place/Zero+Spots+Painting,+LLC/data=!4m7!3m6!1s0x8888a9e34198b767:0x3ba2d3066c18a3ee!8m2!3d33.2381446!4d-87.5902529!16s%2Fg%2F11jkq3wyfh!19sChIJZ7eYQeOpiIgR7qMYbAbTojs","Zero Spots Painting, LLC",5.0,93,Painter,"3305 32nd St Suite E, Northport, AL 35476, United States","6CQ5+7V Northport, Alabama, USA",https://zerospotsllc.com/,+1 205-233-5614,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBdyfxvIh7lAAKR48WSDvVpj9MK937krqNuHxZtQsvBJxjmUMCRQWlINRS9I8cLoF47N3sXdryUm6fz0ozy42P2N6Fkvkc5qVpJXP-WIG0GqbfrET5N9aOEL2tdEL7HuqbJxR4dA=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:24.445Z,,,,
https://www.google.com/maps/place/South%27s+Finest+Roofing+And+Remodeling+LLC/data=!4m7!3m6!1s0x8888ab7dcce31473:0x4015663fc825f051!8m2!3d33.1892022!4d-87.5320086!16s%2Fg%2F11gfngsdbg!19sChIJcxTjzH2riIgRUfAlyD9mFUA,South's Finest Roofing And Remodeling LLC,4.9,138,Roofing contractor,"312 Hargrove E Rd, Tuscaloosa, AL 35401, United States","5FQ9+M5 Tuscaloosa, Alabama, USA",https://southsfinestroofingal.com/,+1 205-242-2167,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNukYrrVD5x1U5xLucHcYCBulMpSbtPcg9H95hM7Z3jLGKOGS64ZlFYipgkNSTMMSDv5psXHSRU6-BVv74FoJmxb5MfE80IcmYPQn5CG0u0UzIwGbZL18Us5dxLs0kPG_119qKdg=w408-h283-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:29.321Z,,,,
"https://www.google.com/maps/place/Bradberry+Service+Company,+Inc./data=!4m7!3m6!1s0x888602f4eef54cb3:0x591860e9398e7214!8m2!3d33.1939426!4d-87.5618883!16s%2Fg%2F1td38_wm!19sChIJs0z17vQChogRFHKOOelgGFk","Bradberry Service Company, Inc.",4.9,1045,Air conditioning repair service,"2412 21st St, Tuscaloosa, AL 35401, United States","5CVQ+H6 Tuscaloosa, Alabama, USA",https://www.bradberryservicecompany.com/?utm_source=google+&utm_medium=organic+&utm_campaign=gbp,+1 205-361-4420,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoG334MqdhTcBdBTy-tLurBGBFjBlkKEGJKw8ofCQKTSMIc375obDQUkt8-3vZUs69N_x8aKEpDdirJY3G2t9HxnSDASqMZUpOS2055eSxAHfzUduOxZ3AMLS9OmTybJ5-MnJHqRw5hoAQ=w408-h544-k-no,true,10 am–3 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:34.216Z,,,,
https://www.google.com/maps/place/VIP+Alabama+Roofing/data=!4m7!3m6!1s0x888603468dfffd0f:0x7bce4120eaffbccb!8m2!3d33.2046167!4d-87.574678!16s%2Fg%2F11q460kp2j!19sChIJD_3_jUYDhogRy7z_6iBBzns,VIP Alabama Roofing,4.9,63,Roofing contractor,"2919 8th St, Tuscaloosa, AL 35401, United States","6C3G+R4 Tuscaloosa, Alabama, USA",http://www.vipalabamaroofing.com/,+1 205-561-9337,"Closed · Opens 8 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwLrxh1Wml83j1SWf2Jsp4uolM4HsEbpfgDqZQZQyT4DhxhL06t3oEHwKF-_GB1m9Qg8hqp8tiUgHaIzlEoALlsDIoTKM_5BpQqHxHm79NtzUiHzdXwJkHJRr4LbbtcKMSms2Xfw=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:38.946Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Crimson+Restoration+Services+LLC/data=!4m7!3m6!1s0x8888a95494bd6145:0x995dc94bacd96d41!8m2!3d33.2846624!4d-87.4551114!16s%2Fg%2F11h8cbzb8b!19sChIJRWG9lFSpiIgRQW3ZrEvJXZk,Crimson Restoration Services LLC,5.0,5,Water damage restoration service,,,https://crimsonrestores.com/,+1 205-364-2240,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEROPq5AP51qNFSAuQS-JUUA-T5qAYxX2u1-ZgcTe41dUYMANGdz8ZtkKD72-hrCO3BYEDvDP9W5wpRl5lBo6r5XwmTvRM4rWpRaU3qDt60Nh1KjpqpfkymB9lbvv9PCRYnKU=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:43.602Z,,,,
"https://www.google.com/maps/place/TechniGo,+LLC./data=!4m7!3m6!1s0x888602e9bca9b73d:0x457141516e217a46!8m2!3d33.2107027!4d-87.5661877!16s%2Fg%2F119vqwzh2!19sChIJPbepvOkChogRRnohblFBcUU","TechniGo, LLC.",4.9,89,Computer repair service,"2212 University Blvd, Tuscaloosa, AL 35401, United States","6C6M+7G Tuscaloosa, Alabama, USA",http://www.technigo.com/,+1 205-722-2287,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRYMxOsdbscOp0rmze39KyU8qVF68bCC5pjtfwIzJhKCsFX1VtBjEDF5X7VdGYmbeuCjPBAaZ5Jw8cifrorh054wFUWQIXZIqcWaIIz2AqUHLe3GskWdlWnTOOpmWClYnG53sh=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:48.585Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/White+Oaks+Construction+%26+Roofing/data=!4m7!3m6!1s0x88861d00a7b759d1:0x19ec6a9a680733c0!8m2!3d33.183877!4d-87.552202!16s%2Fg%2F11fwbgxlzp!19sChIJ0Vm3pwAdhogRwDMHaJpq7Bk,White Oaks Construction & Roofing,5.0,82,Roofing contractor,"2918 10th Ave, Tuscaloosa, AL 35401, United States","5CMX+H4 Tuscaloosa, Alabama, USA",https://whiteoaksconstruction.llc/?utm_source=google&utm_medium=gmb&utm_campaign=profile,+1 205-792-2559,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepF0vA0MTfvwgtWFPoaXyme0NpnHmQn5bceZzb1HGu3Kd7uAf6-vwxvQbHkEZYxdrRAiuV10DPT6r0hKDe4O3v4kiTqNeRSrtdMRHIoU7quLMH1Q9a1Ad2CHbmKgh-8d4d6Zp97=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:53.481Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Beacon+Cleaning+Services/data=!4m7!3m6!1s0x88861d4d1fabe89d:0xe77fa4928494bbad!8m2!3d33.2373769!4d-87.5510581!16s%2Fg%2F1tczfnvc!19sChIJneirH00dhogRrbuUhJKkf-c,Beacon Cleaning Services,4.6,16,Cleaning service,"3501 Watermelon Rd, Northport, AL 35473, United States","6CPX+XH Northport, Alabama, USA",http://www.beaconcleaningservices.com/,+1 205-345-2240,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hGJY1l6fIeS-bQ4GKEkhcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.14921&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T03:33:58.214Z,,,,
