placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Via+Vascular/data=!4m7!3m6!1s0x54901153046b39cf:0xd2ecdcae54a71a13!8m2!3d47.7087305!4d-122.3343824!16s%2Fg%2F1tw1djjm!19sChIJzzlrBFMRkFQRExqnVK7c7NI,Via Vascular,5.0,4,Medical clinic,"11011 Meridian Ave N #101b, Seattle, WA 98133, United States","PM58+F6 Seattle, Washington, USA",http://www.viavascular.com/,+1 206-525-8346,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipP0ERVj7BD8XOuQx6jYq418oX2r74zSa8PKOObV=w408-h268-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-12-16T22:26:57.335Z,,,
"https://www.google.com/maps/place/Daiva+Nevidomskyte,+MD,+RPVI/data=!4m7!3m6!1s0x54906bc5d1cc16d1:0x516119ed172294f3!8m2!3d47.6094856!4d-122.327957!16s%2Fg%2F11g0mhw8nr!19sChIJ0RbM0cVrkFQR85QiF-0ZYVE","Daiva Nevidomskyte, MD, RPVI",5.0,1,Vascular surgeon,"1100 9th Ave, Seattle, WA 98101, United States","JM5C+QR Seattle, Washington, USA",,+1 206-860-5581,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ycGFclmpSe5ayJEtovAbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.749916&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-12-16T22:27:00.157Z,,,
https://www.google.com/maps/place/Vascular+and+Endovascular+Surgery+Clinic+at+UW+Medical+Center+-+Montlake/data=!4m7!3m6!1s0x549014ec48704f11:0x6cad3a612c4253fe!8m2!3d47.6494233!4d-122.3068307!16s%2Fg%2F11c1p6x4ql!19sChIJEU9wSOwUkFQR_lNCLGE6rWw,Vascular and Endovascular Surgery Clinic at UW Medical Center - Montlake,2.5,2,Vascular surgeon,"1959 NE Pacific St Main Hospital, Seattle, WA 98195, United States","JMXV+Q7 Seattle, Washington, USA",http://www.uwmedicine.org/locations/vascular-and-endovascular-surgery-uwmc?utm_source=extnet&utm_medium=organic&utm_campaign=website_clicks&y_source=1_MTAwODM1ODgxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-598-4477,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPk4H4rTR6mIm2qYwSaQtyyoFnkoGyuN6LjSpKZ=w481-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-12-16T22:27:05.023Z,,,
https://www.google.com/maps/place/Lake+Washington+Vascular/data=!4m7!3m6!1s0x5490146c5dfacaa7:0xb0e10b57d429b834!8m2!3d47.6787972!4d-122.3254134!16s%2Fg%2F11b7q29m2w!19sChIJp8r6XWwUkFQRNLgp1FcL4bA,Lake Washington Vascular,4.0,3,Medical clinic,"6900 East Green Lake Way N suite g, Seattle, WA 98115, United States","MMHF+GR Seattle, Washington, USA",http://lakewashingtonvascular.com/,+1 425-453-1772,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IuaY-nDeI-aBtzWoKoM8YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.98987&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-12-16T22:27:07.601Z,,,
https://www.google.com/maps/place/USA+Vascular+Centers/data=!4m7!3m6!1s0x549011ff975fd4d1:0xbfca420150cef199!8m2!3d47.706754!4d-122.3226242!16s%2Fg%2F11fmzymllj!19sChIJ0dRfl_8RkFQRmfHOUAFCyr8,USA Vascular Centers,4.0,10,Surgical center,"10564 5th Ave NE Ste 102, Seattle, WA 98125, United States","PM4G+PX Seattle, Washington, USA",https://www.usavascularcenters.com/locations/washington/seattle/,+1 206-385-5485,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=blOE1nMVLeTmem9MifkEJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.41312&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2025-12-16T22:27:12.570Z,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Bellevue/data=!4m7!3m6!1s0x54906cf466ee9f5b:0xe628dd4dc65cb8c6!8m2!3d47.6211953!4d-122.1834453!16s%2Fg%2F11b808k07k!19sChIJW5_uZvRskFQRxrhcxk3dKOY,USA Vein Clinics - Bellevue,3.3,33,Medical clinic,"1240 116th Ave NE Ste 101, Bellevue, WA 98004, United States","JRC8+FJ Bellevue, Washington, USA",https://www.usaveinclinics.com/company/locations/washington/office/bellevue/,+1 425-278-5165,,,https://lh3.googleusercontent.com/p/AF1QipOUfjrn_9EXHoBNasBIl7g4uafOYSZoiXOXYDqB=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Bellevue+Seattle+WA/@47.6101497,-122.2015159,14z",2025-12-16T22:27:25.890Z,,,
https://www.google.com/maps/place/VIVAA-Vein+Vascular+Primary+Care+%26+Aesthetic+Associates/data=!4m7!3m6!1s0x54906c53b5dd3c93:0x1d06845f61fc7808!8m2!3d47.6271993!4d-122.1849742!16s%2Fg%2F11gdty_njq!19sChIJkzzdtVNskFQRCHj8YV-EBh0,VIVAA-Vein Vascular Primary Care & Aesthetic Associates,4.8,179,Medical spa,"1900 116th Ave NE #201, Bellevue, WA 98004, United States","JRG8+V2 Bellevue, Washington, USA",https://myvivaa.com/,+1 425-429-7861,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPTb3LAKlFqIL4e6Lqb8B7sAWDjxRbGSZCxKmtiRgArj3mf3Bf_QJ1thlPtoybynx0zmLRe2wXlDAAimCfzoFv_zNKxxAMa2RRfxX-rEi6DkvCcEnypQCZuPsi3j8pGwXyqMCC2g=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bellevue+Seattle+WA/@47.6101497,-122.2015159,14z",2025-12-16T22:27:30.903Z,,,
https://www.google.com/maps/place/Overlake+Clinics+Vascular+Surgery/data=!4m7!3m6!1s0x54906cf360df3f07:0x43923e90e9dcc49d!8m2!3d47.6214179!4d-122.1866835!16s%2Fg%2F1tplq07j!19sChIJBz_fYPNskFQRncTc6ZA-kkM,Overlake Clinics Vascular Surgery,3.1,28,Surgical center,"1135 116th Ave NE Suite 305, Bellevue, WA 98004, United States","JRC7+H8 Bellevue, Washington, USA",https://www.overlakehospital.org/locations/vascular-surgery,+1 425-453-1772,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuk9w6JTXpy8Dh8AA5RyNcgXNk65rfq3om0PX5v97FAQ-0Cr4a08E7TsZuwbAzhZCznQXMD-WQwFhCzULAGNPwsDV38iE5hCbQJQU_EYvFMQ4uu_97WpwX0eJScBdIpIN0otE=w408-h544-k-no,true,7:15 am–5 pm,7:15 am–5 pm,7:15 am–5 pm,7:15 am–5 pm,7:15 am–5 pm,Closed,7:15 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bellevue+Seattle+WA/@47.6101497,-122.2015159,14z",2025-12-16T22:27:35.656Z,,,
https://www.google.com/maps/place/USA+Vascular+Centers/data=!4m7!3m6!1s0x54906d7673a5cefd:0xe1a4c74112a06296!8m2!3d47.6211768!4d-122.1834446!16s%2Fg%2F11h55t7mh3!19sChIJ_c6lc3ZtkFQRlmKgEkHHpOE,USA Vascular Centers,,,Vascular surgeon,"1240 116th Ave NE Ste 101, Bellevue, WA 98004, United States","JRC8+FJ Bellevue, Washington, USA",https://www.usavascularcenters.com/locations/washington/bellevue/,+1 206-350-0602,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPFx1Aoo4SfQgTXpq2Y91o0QHG3qD4HoMeHvgi6=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Bellevue+Seattle+WA/@47.6101497,-122.2015159,14z",2025-12-16T22:27:40.454Z,,,
https://www.google.com/maps/place/Complete+Vein+Care/data=!4m7!3m6!1s0x5490115bdccbdb2f:0xae6d88de6da74c46!8m2!3d47.7782415!4d-122.3432813!16s%2Fg%2F11lzp7gzr7!19sChIJL9vL3FsRkFQRRkynbd6Iba4,Complete Vein Care,5.0,26,Medical clinic,"8129 Lake Ballinger Way Suite 105, Edmonds, WA 98026, United States","QMH4+7M Edmonds, Washington, USA",http://completeveincare.com/?utm_campaign=gmb,+1 206-865-0193,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNjP7iKPUZlPWmqrJygEMd1V1nZSfYTwF98pW7y=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:01.474Z,,,
https://www.google.com/maps/place/Any+Lab+Test+Now/data=!4m7!3m6!1s0x549072b32b4fe92b:0xd4ead3758e10bdab!8m2!3d47.6789292!4d-122.1246966!16s%2Fg%2F11c2nmv2v7!19sChIJK-lPK7NykFQRq70QjnXT6tQ,Any Lab Test Now,4.3,325,Blood testing service,"16150 NE 85th St #107, Redmond, WA 98052, United States","MVHG+H4 Redmond, Washington, USA",https://www.anylabtestnow.com/redmond-98052/,+1 425-200-6072,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0B7bCeYpp3gxiyBixEaXrPOgoFXrpn6p31W5wgvrD2bPKFty1kk4SgBmUmqf8FbHzomjonYEeAKP7EmdQDPjNIQWWDL8kmleGTpqLnPQDx-M080x-TdmSiWLxc-TwtU9VoZoG=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:06.399Z,,,
https://www.google.com/maps/place/Primary+Care+%7C+Kaiser+Permanente+Redmond+Medical+Center+at+Riverpark/data=!4m7!3m6!1s0x549072ac6c809031:0x6ea9807dfb711dd9!8m2!3d47.6733094!4d-122.1292402!16s%2Fg%2F1tf025cj!19sChIJMZCAbKxykFQR2R1x-32AqW4,Primary Care | Kaiser Permanente Redmond Medical Center at Riverpark,4.4,117,Medical clinic,"15809 Bear Creek Pkwy # 100, Redmond, WA 98052, United States","MVFC+88 Redmond, Washington, USA",https://wa.kaiserpermanente.org/html/public/locations/redmond,+1 425-882-6100,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO0JCk3rEtlpEnHqY1wgQC0V7cd87l2UBK6KoD4=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:11.297Z,,,
https://www.google.com/maps/place/Swedish+Cardiovascular+Diagnostic+Center+-+Redmond/data=!4m7!3m6!1s0x549072c8a61300c1:0x898cd3114ec66bee!8m2!3d47.6763693!4d-122.0990518!16s%2Fg%2F11c50rgpjc!19sChIJwQATpshykFQR7mvGThHTjIk,Swedish Cardiovascular Diagnostic Center - Redmond,1.0,1,Medical clinic,"18100 NE Union Hill Rd, Redmond, WA 98052, United States","MWG2+G9 Redmond, Washington, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ek_O_M6moo1yDmiVLk0qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.9118&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:13.963Z,,,
https://www.google.com/maps/place/Swedish+Redmond+Campus/data=!4m7!3m6!1s0x549072c8a89cf1ef:0x7e426c6744204cc3!8m2!3d47.6763693!4d-122.0990518!16s%2Fg%2F1trxddmh!19sChIJ7_GcqMhykFQRw0wgRGdsQn4,Swedish Redmond Campus,2.9,129,Hospital,"18100 NE Union Hill Rd, Redmond, WA 98052, United States","MWG2+G9 Redmond, Washington, USA",https://www.swedish.org/locations/redmond-campus?Is=location&y_source=1_OTU3Njc0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-320-5190,,,https://lh3.googleusercontent.com/p/AF1QipM5X-5Kf0EE-C0NR-UOqoZqG1sOfDNvyC7pTFzY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:18.929Z,,,
https://www.google.com/maps/place/Zyra+Clinic/data=!4m7!3m6!1s0x54907381d961c677:0x8abddbc95843a9a3!8m2!3d47.66688!4d-122.1053529!16s%2Fg%2F11wftzzcb_!19sChIJd8Zh2YFzkFQRo6lDWMnbvYo,Zyra Clinic,5.0,47,Medical spa,"17645 NE 69th Ct Suite 120, Redmond, WA 98052, United States","MV8V+QV Redmond, Washington, USA",http://www.zyraclinic.com/,+1 425-484-7722,Open · Closes 8 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIaRIUcmbAhU_pyVPzQnAovlr8ez--ZVoKeXDfAN2HdejlYnZ4JrA9sMvtLg14uNOnBdMsAHs7BxeYB7Sm9ku56ZPMt66S6MZQuwU5SdrNePRgmsJkR8RNUylPrXSlahM4PfbF=w408-h544-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,8 am–5 pm,9 am–1 pm,10 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:24.090Z,,,
https://www.google.com/maps/place/InShapeMD+Clinic/data=!4m7!3m6!1s0x549072b32b043e0f:0xbc0fe7208cb83cd3!8m2!3d47.6790554!4d-122.1243731!16s%2Fg%2F11c5zxw_9q!19sChIJDz4EK7NykFQR0zy4jCDnD7w,InShapeMD Clinic,4.4,43,Medical office,"16150 NE 85th St #108, Redmond, WA 98052, United States","MVHG+J7 Redmond, Washington, USA",https://www.ezinshape.com/,+1 425-326-0900,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPEWijYdn2u2ysyKCkkCYarg-xutp-LXjRQsove=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:29.061Z,,,
https://www.google.com/maps/place/VIO+Med+Spa/data=!4m7!3m6!1s0x5490739177dd1b81:0x41b075f011a1e1e8!8m2!3d47.6709712!4d-122.1213235!16s%2Fg%2F11y4nc4q84!19sChIJgRvdd5FzkFQR6OGhEfB1sEE,VIO Med Spa,4.7,162,Medical spa,"7430 164th Ave NE Suite B101, Redmond, WA 98052, United States","MVCH+9F Redmond, Washington, USA",https://www.viomedspa.com/locations/redmond,+1 425-947-9770,Open · Closes 7 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOS8qWmyoPzAmao_EIeUjXM5vKuMnu7EgMNwCET=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Redmond+Seattle+WA/@47.6739881,-122.121512,14z",2025-12-16T22:28:33.837Z,,,
