placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Santa+Fe+Care+Center/data=!4m7!3m6!1s0x8718508c3632f4a1:0xb2475422997155e!8m2!3d35.6610717!4d-105.9522997!16s%2Fg%2F1tyyxkts!19sChIJofQyNoxQGIcRXhWXKUJ1JAs,Santa Fe Care Center,3.2,31,Rehabilitation center,"635 Harkle Rd, Santa Fe, NM 87505, United States","M26X+C3 Santa Fe, New Mexico, USA",http://www.santafenursing.com/,+1 505-982-2574,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXVSy7yapz5lXliXeD7574Amh5ti1BYQAWhzwMOmfhxyhk6koK4PrqhPpGmXdHL2Obxiui9l4pQd3hdg-O7fnJj16Jbj7eXWsSVE0iAj3dkr3SiL95q8b1u5Eyd_qC0SAPjMRKTA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:48:36.238Z,,
https://www.google.com/maps/place/Presbyterian+Home+Healthcare+in+Santa+Fe+and+Espanola/data=!4m7!3m6!1s0x87185ba567b11e35:0x8fdfe785c35f2dd4!8m2!3d35.6637641!4d-105.9768389!16s%2Fg%2F11lgs5hlfm!19sChIJNR6xZ6VbGIcR1C1fw4Xn348,Presbyterian Home Healthcare in Santa Fe and Espanola,3.7,3,Home health care service,"1400 Chama Ave, Santa Fe, NM 87505, United States","M27F+G7 Santa Fe, New Mexico, USA",https://www.phs.org/doctors-services/healthcare-at-home/home-healthcare/santa-fe?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_nnm_home,+1 505-309-4786,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMdmzxDaKDcSqBc-Pk5CeM4-Ov2fDDH3NIeoZIy=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:48:41.474Z,,
https://www.google.com/maps/place/Saint+Vincent+Hospital/data=!4m7!3m6!1s0x871850f32781b407:0xdba199bf56030a92!8m2!3d35.6594865!4d-105.945416!16s%2Fm%2F061ccrk!19sChIJB7SBJ_NQGIcRkgoDVr-Zods,Saint Vincent Hospital,2.5,82,Hospital,"455 St Michaels Dr, Santa Fe, NM 87505, United States","M353+QR Santa Fe, New Mexico, USA",http://stvin.org/,+1 505-983-3361,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVtFhv8_BVARoWnAOVUscvvF9L7xXPxR6yPLBaYSPUoTXszJxPJ3JCvPOahSPmaRjlBjhP88KkMV4BTtKbmRbIjbWHCOeMsDzjyK67zkE4pbvD68NigI4vkvsiKKZDll3J0x_m=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:48:44.471Z,,
https://www.google.com/maps/place/Compassus+Home+Health/data=!4m7!3m6!1s0x8718513b23eb6f0d:0x79cf7f58a9673083!8m2!3d35.659077!4d-105.949091!16s%2Fg%2F11t2lbjs7l!19sChIJDW_rIztRGIcRgzBnqVh_z3k,Compassus Home Health,,,Home health care service,"1692 Hospital Dr #102, Santa Fe, NM 87505, United States","M352+J9 Santa Fe, New Mexico, USA",https://www.compassus.com/locations/new-mexico/santa-fe-home-health/?utm_source=google?utm_medium=gbp,+1 505-629-4180,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOBU6GrUJ4QVXSqosP153E9YmQDd0uIx94W_8re=w408-h266-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:48:49.210Z,,
https://www.google.com/maps/place/Casa+Real/data=!4m7!3m6!1s0x8718508c0a79a05b:0x35127e7cc21d8cf5!8m2!3d35.6613061!4d-105.9508616!16s%2Fg%2F1tg5ckkg!19sChIJW6B5CoxQGIcR9Ywdwnx-EjU,Casa Real,3.9,92,Nursing home,"1650 Galisteo St, Santa Fe, NM 87505, United States","M26X+GM Santa Fe, New Mexico, USA",http://www.genesishcc.com/casareal,+1 505-984-8313,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOwu7mvbi8pgcohIXfs9-SC2jUIv9Kn3SnTEaiC=w441-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:49:08.561Z,,
https://www.google.com/maps/place/Egis+Complete+Care/data=!4m7!3m6!1s0x871850489c84d213:0xb4571bc4312ea2bd!8m2!3d35.6871842!4d-105.934259!16s%2Fg%2F1tf31vqw!19sChIJE9KEnEhQGIcRvaIuMcQbV7Q,Egis Complete Care,4.8,49,Home health care service,"227 E Palace Ave # N, Santa Fe, NM 87501, United States","M3P8+V7 Santa Fe, New Mexico, USA",https://egisnewmexico.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 505-995-0485,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMQi7sNR4rBJkDd5F-VUi30s8jWP5g2OGKYOvRT=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:49:13.535Z,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Regional+Medical+Center/data=!4m7!3m6!1s0x871850f2b9c214a1:0x332c369b832cbebe!8m2!3d35.659319!4d-105.945292!16s%2Fm%2F06zrkqf!19sChIJoRTCufJQGIcRvr4sg5s2LDM,CHRISTUS St. Vincent Regional Medical Center,3.3,460,Pediatrician,"455 St Michaels Dr, Santa Fe, NM 87505, United States","M353+PV Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-3361,,,https://lh3.googleusercontent.com/p/AF1QipMPoeA612I1-Dwv_qrikCIP1gQipNzqMjbkKJ03=w935-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:49:18.482Z,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Supportive+Care+Medicine/data=!4m7!3m6!1s0x87185096116775a1:0x7b9b12d9a0547905!8m2!3d35.6445832!4d-105.9532851!16s%2Fg%2F11cmrkv04b!19sChIJoXVnEZZQGIcRBXlUoNkSm3s,CHRISTUS St. Vincent Supportive Care Medicine,5.0,2,Wellness center,"490 B W Zia Rd #4, Santa Fe, NM 87505, United States","J2VW+RM Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-holistic-health-wellness?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-3820,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oJ_4pDig-kkW19I7sPk_Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.902824&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm",Closed,Closed,"8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","https://www.google.com/maps/search/Hospice+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:49:23.358Z,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Regional+Cancer+Center/data=!4m7!3m6!1s0x871850961153c2f3:0x427749806129ca19!8m2!3d35.6577149!4d-105.9431859!16s%2Fg%2F11b8v9kvcr!19sChIJ88JTEZZQGIcRGcopYYBJd0I,CHRISTUS St. Vincent Regional Cancer Center,3.8,34,Cancer treatment center,"445 St Michaels Dr, Santa Fe, NM 87505, United States","M354+3P Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-cancer-center?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-8900,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOA_3eii3rFUg2VpPieiUIMhURHsPNjeL7c-796=w408-h284-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-17T23:49:36.899Z,,
https://www.google.com/maps/place/San+Miguel+Chapel/data=!4m7!3m6!1s0x87185045cb6de813:0x7899e59b6df395c5!8m2!3d35.6835081!4d-105.9376984!16zL20vMGJsZ2p6!19sChIJE-hty0VQGIcRxZXzbZvlmXg,San Miguel Chapel,4.8,777,Catholic church,"401 Old Santa Fe Trail, Santa Fe, NM 87501, United States","M3M6+CW Santa Fe, New Mexico, USA",http://sanmiguelchapelsantafe.org/,+1 505-983-3974,Closed ⋅ Opens 10 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrjmevna8UbeG17hwcIs1VFOC74Q_aegpnUbb9Z1zgCtf6DQIB-l2Y2nhEqqT1lRk9Yjy8cJDeA3N2ty5Lz2JupU_gpLJRr7FpC8n6mi-h3gBucymgA3GDoWqN7TGlRfAeeBnjiUw=w408-h544-k-no,true,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,12–3 pm,11 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/Hospice+clinics+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-17T23:49:46.561Z,Storied adobe church originally built in the 17th century featuring restored paintings & other art.,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+San+Juan+Santa+Fe+NM/@35.6708119,-105.9608986,14z",2025-09-17T23:50:00.070Z,,No new results found
https://www.google.com/maps/place/Villa+Therese+Catholic+Clinic/data=!4m7!3m6!1s0x871850461ac64be3:0xad29b8f9dd7532da!8m2!3d35.6621557!4d-105.9689039!16s%2Fg%2F1tnplg5_!19sChIJ40vGGkZQGIcR2jJ13fm4Ka0,Villa Therese Catholic Clinic,5.0,3,Medical clinic,"1779 Hopewell St, Santa Fe, NM 87505, United States","M26J+VC Santa Fe, New Mexico, USA",http://www.villatherese.org/,+1 505-983-8561,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0luczK5j0HOGWdcK0KZk7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.7542&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Villanueva+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-17T23:50:15.852Z,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Pojoaque+Primary+Care/data=!4m7!3m6!1s0x871838620b672eff:0x65440c7a457e927e!8m2!3d35.8862429!4d-106.0159701!16s%2Fg%2F1tcx1zy2!19sChIJ_y5nC2I4GIcRfpJ-RXoMRGU,CHRISTUS St. Vincent Pojoaque Primary Care,4.4,21,Doctor,"5 Petroglyph Cir # A, Santa Fe, NM 87506, United States","VXPM+FJ Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-pojoaque-primary-care?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-455-1962,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOYCKZHAorkj4GtNOzXym6SLC89hKd095yZteZI=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pojoaque+Santa+Fe+NM/@35.8928034,-106.0230784,14z",2025-09-17T23:50:29.007Z,,
https://www.google.com/maps/place/Presbyterian+Espanola+Hospital/data=!4m7!3m6!1s0x87183cf2c7feaf03:0x7cdfb361aa7b206c!8m2!3d35.9973394!4d-106.0886583!16s%2Fg%2F1tlwg2rt!19sChIJA6_-x_I8GIcRbCB7qmGz33w,Presbyterian Espanola Hospital,3.2,123,General hospital,"1010 Spruce St, Española, NM 87532, United States","XWW6+WG Española, New Mexico, USA",https://www.phs.org/espanola-hospital?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_espanola_peh_hospital__l028,+1 505-753-7111,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOL7n9ZnlB-w3yc24bESgcsD1S_H6RQCu4tHGt-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Pojoaque+Santa+Fe+NM/@35.8928034,-106.0230784,14z",2025-09-17T23:50:38.924Z,,
https://www.google.com/maps/place/Ambercare/data=!4m7!3m6!1s0x87183c7d170f1053:0xb8e545a58afca549!8m2!3d36.0087744!4d-106.0923383!16s%2Fg%2F1wl4r1gk!19sChIJUxAPF308GIcRSaX8iqVF5bg,Ambercare,4.6,19,Hospice,"1302-D C. de la Merced, Española, NM 87532, United States","2W55+G3 Española, New Mexico, USA",https://ambercare.com/?y_source=1_MTI1NTkwODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-747-7861,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP5wbGRUXpoKCN9QA2LmFfoqgtuuxNHHfeh7PVU=w541-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pojoaque+Santa+Fe+NM/@35.8928034,-106.0230784,14z",2025-09-17T23:50:44.199Z,,
https://www.google.com/maps/place/Ambercare/data=!4m7!3m6!1s0x87183b7c59b84ea5:0x6f45d2b2e4ce118a!8m2!3d35.9996838!4d-106.0602422!16s%2Fg%2F11y34dl4vy!19sChIJpU64WXw7GIcRihHO5LLSRW8,Ambercare,,,Hospice,"712 La Joya St, Española, NM 87532, United States","XWXQ+VW Española, New Mexico, USA",https://ambercare.com/?y_source=1_MTI1NTkwMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-753-2284,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=flWTt0cGdVIuxQbcFnRb1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.74947&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pojoaque+Santa+Fe+NM/@35.8928034,-106.0230784,14z",2025-09-17T23:50:48.950Z,,
https://www.google.com/maps/place/Presbyterian+Espanola+Home+Healthcare/data=!4m7!3m6!1s0x87183c8d05793b6b:0x69e832e967ad25f0!8m2!3d35.9972067!4d-106.0877646!16s%2Fg%2F1tfwqf50!19sChIJazt5BY08GIcR8CWtZ-ky6Gk,Presbyterian Espanola Home Healthcare,,,Home health care service,"1010 Spruce St, Española, NM 87532, United States","XWW6+VV Española, New Mexico, USA",https://www.phs.org/doctors-services/healthcare-at-home/home-healthcare?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_esp_home,+1 505-405-8727,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNuk8r7_-MLecg1QVBTQ8DfWWYP8KDsx4l2CaW_=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Espanola+Santa+Fe+NM/@35.9910383,-106.0818233,14z",2025-09-17T23:51:02.064Z,,
https://www.google.com/maps/place/Ambercare/data=!4m7!3m6!1s0x87183c93210f7a4f:0x846550b985b67ffa!8m2!3d36.0082152!4d-106.0989976!16s%2Fg%2F1thd73xr!19sChIJT3oPIZM8GIcR-n-2hblQZYQ,Ambercare,4.4,42,Home health care service,"Industrial Park Rd Suite B, Española, NM 87532, United States","2W52+7C Española, New Mexico, USA",https://ambercare.com/our-locations/,+1 505-753-2284,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UtXWXb36pdSYC9uoyJUYsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.19199&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Espanola+Santa+Fe+NM/@35.9910383,-106.0818233,14z",2025-09-17T23:51:07.077Z,,
