placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x8651fe12c4df762f:0x267d12adc9fd44dd!8m2!3d32.7579781!4d-97.8061842!16s%2Fg%2F11_qxrmp8!19sChIJL3bfxBL-UYYR3UT9ya0SfSY,Jackson Hewitt Tax Service,4.8,94,Tax preparation,"607 Palo Pinto St, Weatherford, TX 76086, United States","Q55V+5G Weatherford, Texas, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/tx/weatherford/607-palo-pinto-st/11777?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=11777,+1 817-255-4037,Closed ⋅ Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noL6PPpNkAnN2SUl2LSkesEqiwgdDv8d6Bu36hBzpBCO3664l8H8eN9Gy_j6-QS6aeObe0sINt44Mk7L0qfk5-7ldl_pEfYIWVYM9qTgjzlUZ3Ubzemv8XQmmVcZsn2e6MmqFprFA=w426-h240-k-no,true,Closed,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:36:47.874Z,,,
https://www.google.com/maps/place/Williams+Gary+B+CPA/data=!4m7!3m6!1s0x8651fef69b708a53:0xe4dddf8d4ea6eaf2!8m2!3d32.7737756!4d-97.8328707!16s%2Fg%2F1tf3zskh!19sChIJU4pwm_b-UYYR8uqmTo3f3eQ,Williams Gary B CPA,4.0,1,Tax preparation service,"1110 Old Garner Rd, Weatherford, TX 76088, United States","Q5F8+GV Weatherford, Texas, USA",,+1 817-596-0005,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pi8QUUdX1NG4Kgq94aOGCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.516823&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:36:50.713Z,,,
https://www.google.com/maps/place/RD+Precision+Tax+Service/data=!4m7!3m6!1s0x8651fd859fc1752d:0x9c1cfa83f5ffea65!8m2!3d32.7241094!4d-97.8244115!16s%2Fg%2F11ld67wm7s!19sChIJLXXBn4X9UYYRZer_9YP6HJw,RD Precision Tax Service,5.0,34,Tax preparation service,"2304 Briscoe Rnch Dr, Weatherford, TX 76087, United States","P5FG+J6 Weatherford, Texas, USA",,+1 817-480-6649,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jIdtoGabbK-3KX8iBmZaPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.19385&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:36:53.886Z,,,
https://www.google.com/maps/place/Mulberry+Tax/data=!4m7!3m6!1s0x397c01d28e115bb:0x587ad8188c081510!8m2!3d32.7511947!4d-97.7954809!16s%2Fg%2F11lcff823n!19sChIJuxXhKB3AlwMREBUIjBjYelg,Mulberry Tax,4.3,6,Tax attorney,"206 E Akard St, Weatherford, TX 76086, United States","Q623+FR Weatherford, Texas, USA",https://mulberrytax.com/,+1 817-458-8323,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2coz-PBI9ZTd0Ya_jsFZPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.38408&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:36:59.162Z,,,
https://www.google.com/maps/place/RSM+CPA+CORP/data=!4m7!3m6!1s0x8651ffc908fbc1b5:0x2496be364f5af7bb!8m2!3d32.7687793!4d-97.7967781!16s%2Fg%2F11twpd7bnx!19sChIJtcH7CMn_UYYRu_daTza-liQ,RSM CPA CORP,,,Certified public accountant,"115 E Weatherford St Unit B, Weatherford, TX 76086, United States","Q693+G7 Weatherford, Texas, USA",https://www.rsmcpacorp.com/,+1 682-551-9196,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NJT4GZ3bmy8WCq-73VTcRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.783484&pitch=0&thumbfov=100,false,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:03.951Z,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x8651fe0fc00d38e1:0xacd5bf4e1d48085b!8m2!3d32.7558339!4d-97.7982285!16s%2Fg%2F1txnpwny!19sChIJ4TgNwA_-UYYRWwhIHU6_1aw,Liberty Tax,4.7,67,Tax preparation,"308 S Main St, Weatherford, TX 76086, United States","Q642+8P Weatherford, Texas, USA",https://www.libertytax.com/13501,+1 817-406-3467,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5EcUyGaJu4arZZwySq6QlylNHWajmbyn8FNcwvEiiQWLRXpmYvDAQV1BlyhMhydV7EyQPMaNl4k2BmK9bgeCGXUmo8sX-Q1OL4SBCoaEuCHt-P7c2R2S1tE0mbMaP4kXynAwT=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:07.053Z,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x8651fdf0e4a439b9:0x12d40204f17c5d3c!8m2!3d32.73154!4d-97.794852!16s%2Fg%2F1hhn5rxyr!19sChIJuTmk5PD9UYYRPF188QQC1BI,Jackson Hewitt Tax Service,4.5,16,Tax preparation,"1836 S Main St, Weatherford, TX 76086, United States","P6J4+J3 Weatherford, Texas, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/tx/weatherford/1836-south-main-street/50963?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=50963,+1 817-255-4050,,,https://lh3.googleusercontent.com/p/AF1QipMOXx7azXE9bpVzenJY2Rr3RlRzasDl41-q0w5M=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:10.226Z,,,
"https://www.google.com/maps/place/Mendoza+Gaylyn+CPA/@32.7444307,-97.7813403,17z/data=!3m1!4b1!4m6!3m5!1s0x864e02010a2d2217:0x8a677fc91fde4b7b!8m2!3d32.7444307!4d-97.7813403!16s%2Fg%2F1tdlvpbf",Mendoza Gaylyn CPA,,,Accountant,"1207 Santa Fe Dr, Weatherford, TX 76086, United States","P6V9+QF Weatherford, Texas, USA",,+1 817-596-9301,,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:14.941Z,,,
https://www.google.com/maps/place/Robinson+%26+Robinson/data=!4m7!3m6!1s0x864e0182695d0d51:0xaa5a8b6bbc105c8d!8m2!3d32.7572544!4d-97.7313851!16s%2Fg%2F1ths9ryt!19sChIJUQ1daYIBToYRjVwQvGuLWqo,Robinson & Robinson,4.5,4,Tax preparation service,"2245 Fort Worth Hwy, Weatherford, TX 76086, United States","Q749+WC Weatherford, Texas, USA",,+1 817-341-7625,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b9pkHqNpFpWEz3OpUC4Imw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.71463&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:18.008Z,,,
https://www.google.com/maps/place/Morgan+Peter+CPA/data=!4m7!3m6!1s0x8651fdf6d5b6e4c1:0x6686545173fa9cf5!8m2!3d32.7331648!4d-97.7906055!16s%2Fg%2F1tf6mmh5!19sChIJweS21fb9UYYR9Zz6c1FUhmY,Morgan Peter CPA,,,Accountant,"1849 Wall St, Weatherford, TX 76086, United States","P6M5+7Q Weatherford, Texas, USA",https://www.gms-cpa.com/,+1 817-594-2704,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qZGaCUXvorESH9BNd9Z6Qg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.250986&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:20.761Z,,,
https://www.google.com/maps/place/Anderson+Tax+Service/data=!4m7!3m6!1s0x864e03e0b491db09:0x6b65ecc399eab240!8m2!3d32.7310687!4d-97.7457869!16s%2Fg%2F11h056gc4k!19sChIJCduRtOADToYRQLLqmcPsZWs,Anderson Tax Service,5.0,1,Accountant,"2205 Woodland Hills Ln, Weatherford, TX 76087, United States","P7J3+CM Weatherford, Texas, USA",http://www.andersontaxea.com/,+1 817-613-4993,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IXjoWKb1KN-4D9bCbMXKeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.86084&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:23.506Z,,,
https://www.google.com/maps/place/CFO+Help+Ken+Engle+CPA/data=!4m7!3m6!1s0x8651fe06aaaaaaab:0xd082d28377b57e39!8m2!3d32.7523179!4d-97.7906346!16s%2Fg%2F1tdy09dh!19sChIJq6qqqgb-UYYROX61d4PSgtA,CFO Help Ken Engle CPA,,,Tax preparation service,"Weatherford, TX 76086, United States","Q625+WP Weatherford, Texas, USA",,+1 817-596-8887,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BiX_8Ee2Lj4ClKOFVjyuEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.9897&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:26.279Z,,,
https://www.google.com/maps/place/Forthright+Financial+Services/data=!4m7!3m6!1s0x8651fd1e143658eb:0x91dfcb78401a9d36!8m2!3d32.7459695!4d-97.7980929!16s%2Fg%2F11l2c3gkhq!19sChIJ61g2FB79UYYRNp0aQHjL35E,Forthright Financial Services,5.0,4,Financial planner,"1200 S Main St Suite 109, Weatherford, TX 76086, United States","P6W2+9Q Weatherford, Texas, USA",https://www.forthrightfs.com/,+1 817-661-1231,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hhNxzBHpCvHYY_QS6X9Qhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.71307&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:31.198Z,,,
https://www.google.com/maps/place/Crystal+Hagstrom+CPA+PC/data=!4m7!3m6!1s0x8651ffce83bbdb0f:0xa612f8beed6de021!8m2!3d32.8266122!4d-97.8484365!16s%2Fg%2F11xh3fcr7v!19sChIJD9u7g87_UYYRIeBt7b74EqY,Crystal Hagstrom CPA PC,,,Certified public accountant,"145 Bittersweet Trail, Weatherford, TX 76088, United States","R5G2+JJ Weatherford, Texas, USA",https://crystalhagstromcpa.com/,+1 817-757-9935,Closed ⋅ Opens 7:30 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNXKt_kLz2krdwR5eRyiCUGDsZYsywXoWry7kqZ=w408-h266-k-no,true,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:36.223Z,,,
https://www.google.com/maps/place/Diaz+Tax+Services/data=!4m7!3m6!1s0x864e01f6b48f7fbd:0x77068103cbf2e0c0!8m2!3d32.7869703!4d-97.7257723!16s%2Fg%2F11l8khb__c!19sChIJvX-PtPYBToYRwODyywOBBnc,Diaz Tax Services,5.0,2,Bookkeeping service,"200 Trailwood Dr, Weatherford, TX 76085, United States","Q7PF+QM Weatherford, Texas, USA",https://www.facebook.com/diaz.tax,+1 817-822-0349,Closed ⋅ Opens 9 am Mon,Identifies as Latino-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Al0iZnB5XCVkKUuGEWe_mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.14853&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:41.298Z,,,
https://www.google.com/maps/place/Western+Finance/data=!4m7!3m6!1s0x8651fde314054dc5:0x4a28a8308fbe7e58!8m2!3d32.7419853!4d-97.798497!16s%2Fg%2F11byck6r96!19sChIJxU0FFOP9UYYRWH6-jzCoKEo,Western Finance,4.9,195,Loan agency,"1406 S Main St, Weatherford, TX 76086, United States","P6R2+QJ Weatherford, Texas, USA",https://westernshamrock.com/locations/texas/western-finance-weatherford-tx?utm_source=google&utm_medium=organic&utm_campaign=gbp+western+finance+weatherford+tx+location,+1 817-599-5792,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7mAOjtlTSO773i3RcHZjfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.39546&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:46.443Z,,,
https://www.google.com/maps/place/Taxfighters/data=!4m7!3m6!1s0x864e01d2e2a44c1f:0xfb84bef17f990fc8!8m2!3d32.6661739!4d-97.7776907!16s%2Fg%2F11h07m3jtz!19sChIJH0yk4tIBToYRyA-Zf_G-hPs,Taxfighters,5.0,14,Tax preparation service,"512 Spring Creek Pkwy, Weatherford, TX 76087, United States","M68C+FW Weatherford, Texas, USA",http://www.taxfighters.net/,+1 817-694-0247,Closed ⋅ Opens 12 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G0wMTczSaAfYIN6JZxC9XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.198276&pitch=0&thumbfov=100,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:51.517Z,,,
"https://www.google.com/maps/place/Reyes+Services/@32.7645146,-97.7927204,17z/data=!3m1!4b1!4m6!3m5!1s0x8651ff3284b79169:0x80f327180fb3b2b8!8m2!3d32.7645146!4d-97.7927204!16s%2Fg%2F11lzn8z7lh",Reyes Services,,,Tax preparation service,"319 Front St, Weatherford, TX 76086, United States","Q674+RW Weatherford, Texas, USA",,,Closed ⋅ Opens 9:30 am Mon,,,true,Closed,9:30 am–7:30 pm,9:30 am–7:30 pm,9:30 am–7:30 pm,9:30 am–7:30 pm,9:30 am–7:30 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:37:58.383Z,,,
https://www.google.com/maps/place/Security+Finance/data=!4m7!3m6!1s0x8651fde3438fb74d:0x269b95f704bd6037!8m2!3d32.7417184!4d-97.7970344!16s%2Fg%2F1tdl6jvx!19sChIJTbePQ-P9UYYRN2C9BPeVmyY,Security Finance,4.8,22,Loan agency,"1407 S Main St Suite 100, Weatherford, TX 76086, United States","P6R3+M5 Weatherford, Texas, USA",https://www.securityfinance.com/locations/weatherford-tx-0724?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 817-599-3585,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ob0I0OiH4dGd2aGiJUzSKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.38951&pitch=0&thumbfov=100,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Weatherford+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-19T17:38:03.556Z,,,
