placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/Elite+Tree+Service/data=!4m7!3m6!1s0x89ba9718e0cbb449:0x19f7282048d10d69!8m2!3d36.7782484!4d-76.0381759!16s%2Fg%2F11fjp3bt2h!19sChIJSbTL4BiXuokRaQ3RSCAo9xk,Elite Tree Service,4.8,72,Tree service,"2424 Castleton Commerce Way, Virginia Beach, VA 23456, United States","QXH6+7P Virginia Beach, Virginia, USA",http://elitetreeserviceva.com/,+1 757-618-9766,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHF-EzFEkEASaKvuyr3YJjXPsiOMZBDAtqal845Xqw5JERWgZ9vlAHxAIo3QJ5bkxG-jjJXDKsXtW8vf3-af69ZeqQUWuIY6VZvwSCN8h4fdljEAHI5WvB4iHv_KuEcfkwgCz1S5LU4Up4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:53:57.414Z,,,
https://www.google.com/maps/place/A+Top+Notch+Tree+Services/data=!4m7!3m6!1s0x89babff2a944e909:0x2163fa9061ed6be9!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1hc56tzvq!19sChIJCelEqfK_uokR6WvtYZD6YyE,A Top Notch Tree Services,4.6,21,Tree service,,,https://atopnotchtree.com/,+1 757-572-2200,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFi8thqzopplCQEKxNZOt439-dnWXTFRYJ2lvKVUZzXO_-B0Fr7F_e15PRTSH9aqhy1d_7HWq-jq3BZy5HeloHPrWYOZKNEmjKMVV1DYHF9jMyepv64wGMsVDcEs2fRJoVb1Y=w408-h723-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:00.135Z,,,
https://www.google.com/maps/place/Alleys+Tree+Service/data=!4m7!3m6!1s0x89bac1fe6c71d36f:0xcb625cc53962c274!8m2!3d36.7910489!4d-76.079302!16s%2Fg%2F11j5zxy_tc!19sChIJb9NxbP7BuokRdMJiOcVcYss,Alleys Tree Service,4.5,96,Tree service,"3168 Holland Rd, Virginia Beach, VA 23453, United States","QWRC+C7 Virginia Beach, Virginia, USA",http://alleystreeservice.com/,+1 757-467-6407,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQXWaNaspNbaTCh2RqX2kLSriaEDjGy7BpFIBhVG470D3LfvPxf0HV6LzWR-UOGrU2-v8B7CJCXqtQAEVfQDxFUQMPU8fMqr9jQfU9f5-kSNBcavXgMZyMxW-cRCLbJHhkUHFx=w408-h839-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:04.940Z,,,
https://www.google.com/maps/place/A+Tree+M.D.+LLC/data=!4m7!3m6!1s0x89baeab3ab72d777:0xe4e547348977ce71!8m2!3d36.8296197!4d-76.0824074!16s%2Fg%2F11cn9hkmyb!19sChIJd9dyq7PquokRcc53iTRH5eQ,A Tree M.D. LLC,5.0,42,Tree service,"308 Dauphin Ln, Virginia Beach, VA 23452, United States","RWH9+R2 Virginia Beach, Virginia, USA",https://treeservicevb.com/,+1 757-404-6302,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-MYxT7gKlvnQSnE55MZBQ3dC_glX7lIGNAbvBIRfhGd0olMsTnT0SkznnpdKZOixTLGp-IwNZ3i4BMHYWD89gv-8Ppej-kcl6pvYyxFwAO9tWEsAK9ufkNU7eke4XZyS3CD3W=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:09.719Z,,,
https://www.google.com/maps/place/A+Top+To+Bottom+Tree+%26+Lawn+Service/data=!4m7!3m6!1s0x89ba95944e1e9fcb:0xc23aca2f7ddc2eac!8m2!3d36.880783!4d-76.2262425!16s%2Fg%2F11dxsy_zvj!19sChIJy58eTpSVuokRrC7cfS_KOsI,A Top To Bottom Tree & Lawn Service,4.8,98,Tree service,"2745 Azalea Garden Rd, Norfolk, VA 23513, United States","VQJF+8G Norfolk, Virginia, USA",https://atoptobottomtreeservice.com/,+1 757-232-9197,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEl4G1laxfeK6yTqU49jSOhaN8gi3JvMaTC67REcysLqILSe_Sz1s_qkX2kz1pE55Pn9Lz86VdAxI3BJMk9ouYFL6N7ms78D-1tQ_w4niaI8RT-j2J74R-WqijMZ099stGpTho=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:14.525Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Tarzan+Tree+Service+LLC/data=!4m7!3m6!1s0x89ba952c3542d7f1:0xf88862b92965f22c!8m2!3d36.7955845!4d-76.1444966!16s%2Fg%2F11gxscgsrw!19sChIJ8ddCNSyVuokRLPJlKbliiPg,Tarzan Tree Service LLC,4.3,43,Tree service,,,http://www.tarzantreevb.com/?utm_source=GMB&utm_medium=organic&utm_campaign=1SEO_SM,+1 757-204-1390,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFK2agMvWrg1jw5k1pg82caMUqsEOFDvzFJOU7iY-NtMOV2s-7fwtwbVDF2Q5TDBaixwXJhNukEqttb_6oQbhfpn7HcPcnJhD4lIgL9xljSJb7I3cW4TevGWitV56q3sMyvgElI=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:19.444Z,,,
https://www.google.com/maps/place/Advance+Tree+Care/data=!4m7!3m6!1s0x89babfb02b612a8f:0xd83b97112d690533!8m2!3d36.789869!4d-76.123726!16s%2Fg%2F1hc764z13!19sChIJjyphK7C_uokRMwVpLRGXO9g,Advance Tree Care,3.9,29,Tree service,"2085 Lynnhaven Pkwy #106, Virginia Beach, VA 23456, United States","QVQG+WG Virginia Beach, Virginia, USA",,+1 757-202-5538,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESkN9enmttBTlXMH4VGOMtuNY9Wi8sQweBYklsKckHBXtMqIJCretMBJBw1HW3rqyWSNh1WyNM5gNFrh7hHAxtRQWfvvbCOjfd-10kId_VC-vmxNdWwkbASA_iSip7d3M_l9Yu7w=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:24.199Z,,,
"https://www.google.com/maps/place/Nuckols+Tree+Care,+Inc/data=!4m7!3m6!1s0x89ba9508c0f3a4e5:0xe65d2bc6fa02b447!8m2!3d36.7955845!4d-76.1444966!16s%2Fg%2F1tpn3ggp!19sChIJ5aTzwAiVuokRR7QC-sYrXeY","Nuckols Tree Care, Inc",4.5,24,Tree service,,,http://nuckolstreecare.com/,+1 757-499-1143,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQKCDeR7Wq3-Cv9yorUUjJTF_pVr_WwulY9OYDVbl_-g8D_ji6Ql9HiqmMpLKFtsDWWpBs-D6O6lo2vlrt-YgVuUhdJBm8SBbcKpazyEcjphv_VK_ilWMb7SEuwFNtYIyI8szi=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:28.842Z,,,
https://www.google.com/maps/place/Great+Scott+Tree+Service/data=!4m7!3m6!1s0x89ba974bc749cd9d:0xaf0d914a7b14affd!8m2!3d36.8581423!4d-76.2323759!16s%2Fg%2F11b6y7mpb2!19sChIJnc1Jx0uXuokR_a8Ue0qRDa8,Great Scott Tree Service,4.7,106,Tree service,"1122 Azalea Garden Rd, Norfolk, VA 23502, United States","VQ59+72 Norfolk, Virginia, USA",http://greatscottva.com/,+1 757-588-9278,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7oYoEWYU-eKFRUJVAzo3HuX5VTbDU432bx3v4qFuqm5HWlPRolfsFI_HK0vxuMCySqrabLYKlzy_OguCl5b5oj7EdpVrtEFTU_44r4Xvd3-Lni-c_8fjpd4LP5Aytrv_hd9I=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:33.766Z,,,
https://www.google.com/maps/place/The+Whole+9+Tree+Service/data=!4m7!3m6!1s0x89babc6c7607907d:0x6bcc1c4a90aab725!8m2!3d36.7619796!4d-76.2046133!16s%2Fg%2F12lsvwsnd!19sChIJfZAHdmy8uokRJbeqkEoczGs,The Whole 9 Tree Service,4.9,147,Tree service,"1317 Kempsville Rd, Chesapeake, VA 23320, United States","QQ6W+Q5 Chesapeake, Virginia, USA",https://whole9treeservice.com/,+1 757-376-5019,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLV6zbN3IgeQcrLv_r5JQX1oIryv1c4cGiwBReN9YVYuREAl0n0M-iBVtz8CEqGtdQHXZzX5oRG-gndrHwhAWWEgqp5sOPZBu3_LgSHJ5lVF4AyMuec9jnFdlLOzvxPLBTlg=w524-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:38.606Z,,,
https://www.google.com/maps/place/Marshall%27s+Tree+Service/data=!4m7!3m6!1s0x89ba47e01b7fab49:0xd901079898f2cc59!8m2!3d36.8499153!4d-76.0488223!16s%2Fg%2F1th0nt50!19sChIJSat_G-BHuokRWczymJgHAdk,Marshall's Tree Service,5.0,86,Tree service,"525 N Great Neck Rd, Virginia Beach, VA 23454, United States","RXX2+XF Virginia Beach, Virginia, USA",https://marshallstreeservice.com/,+1 757-442-7540,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfGLjrgDXWFCEVyyzDJNpV0jTKxqZT26J0Mphbl7fOzyzjF9ZJ6LXt80F8PVFakM6cFGVgh37EN92CP8p5_7bYkbDdsYW9n_J91K8iN19_gLJtu16Y9L7Qyx9VTzikKa_xJ47pgA=w408-h271-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:43.469Z,,,
https://www.google.com/maps/place/Bishops+Tree+Service+Inc./data=!4m7!3m6!1s0x49e16e681bf08d97:0x75f2d793a20910fa!8m2!3d36.7955845!4d-76.0127786!16s%2Fg%2F11vjpkq_pb!19sChIJl43wG2hu4UkR-hAJopPX8nU,Bishops Tree Service Inc.,4.9,55,Tree service,,,https://www.bishopstreeserviceinc.net/,+1 757-498-2636,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEku3jrKdxhLfnqdVMRl7Nm4wx4w2DxYlTjF9pA3JcmMPI-3aNKeMk7yUIOA1mgVLO8tjPbLSD-A1NQHSIja74wxl2Fs_e-BQz3mdLewhqT_qdFdI8SqBJV_4mpvk7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:48.433Z,,,
https://www.google.com/maps/place/A+Atlantic+Tree+Service/data=!4m7!3m6!1s0x89bac13f85418127:0x42e054fb3cd2b02c!8m2!3d36.7779929!4d-76.0227823!16s%2Fg%2F11ybddbtn7!19sChIJJ4FBhT_BuokRLLDSPPtU4EI,A Atlantic Tree Service,4.9,43,Tree service,"2332 London Bridge Rd, Virginia Beach, VA 23456, United States","QXHG+5V Virginia Beach, Virginia, USA",https://aatlantictreeservice.com/,+1 757-547-7878,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtRdTQK_OR9dURSqkPOEOkhcmLExZYhNUd-ts6fz5lAC6YOHKHg8zq4UaRbCDmL1d0Nvynb4do8Z6eGPUEUoUQa_hvx5NiimBuPG3zxEoensPGsmXBVVJlaOkWz_R2lzkGQ9aHdw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:53.339Z,,,
https://www.google.com/maps/place/Treecycling+LLC/data=!4m7!3m6!1s0x89baebeeb06b4923:0xc840bc82729aedd2!8m2!3d36.8805129!4d-76.0512878!16s%2Fg%2F11g_rmm60z!19sChIJI0lrsO7ruokR0u2acoK8QMg,Treecycling LLC,4.9,29,Tree service,"2409 Cedar Bark Rd, Virginia Beach, VA 23454, United States","VWJX+6F Virginia Beach, Virginia, USA",http://treecyclingllc.com/,+1 757-500-1314,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI4tfjegm6iYE4MxOkdgd117voAFul73L56IGPLCKc39EQQLDOVGfqWp7fftB7bT9NjqfzQU3d4EKcGqS6qV6pZtVvug4xBMIruDQ07B2WS9K6lXN5vbI3ueRMJkpJntIJpNhl=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:54:58.255Z,,,
"https://www.google.com/maps/place/Poor+Folks+Tree+Service,+Inc./data=!4m7!3m6!1s0x89baea442b01ade3:0xdbd4f5bb832de924!8m2!3d36.8378918!4d-76.0223414!16s%2Fg%2F1tyzzx4j!19sChIJ460BK0TquokRJOktg7v11Ns","Poor Folks Tree Service, Inc.",4.1,87,Tree service,"101 S First Colonial Rd, Virginia Beach, VA 23454, United States","RXQH+53 Virginia Beach, Virginia, USA",https://www.poorfolkstree.com/,+1 757-260-5133,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCsJXPOjg_ocf9X7grmrGL4Bt3I8_sPw0HX0HnsVipxvYLMsLipWOUmqntrKa7aLJm9m2QHW-fE56Ox6-uFpps_JlCCouNGTuLl1DqOI1MAgnJsz9fPYMkKe1Ui6utgOeLae_uMA=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–3 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Virginia+Beach+VA/@36.8366822,-76.1576679,14z",2026-04-29T04:55:03.113Z,,,
