placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x87e3cae21f285807:0xd7a5f7957f0bb9e5!8m2!3d41.5606471!4d-90.6253395!16s%2Fg%2F12vqybzcf!19sChIJB1goH-LK44cR5bkLf5X3pdc,Discount Tire,4.5,595,Tire shop,· In-store shopping · Kerbside pickup,"3324 W Kimberly Rd, Davenport, IA 52806, United States","H96F+7V Davenport, Iowa, USA",https://www.discounttire.com/store/ia/davenport/s/1940,+1 563-549-6182,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIo_2TRSLM5Y_Hk5kRc854ZGsKizMQdhKeDavi1wYwI9OqLQQ5BsXhiCq7JtRJfd9f0QkBa4q-rMxdekym6JTZ4sy9WbXW_3XiPlaU84R1idywPjKmVDJEktYw48PBHxyvDXWX=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:25:31.518Z,,
https://www.google.com/maps/place/Wallick%27s+Auto+Service/data=!4m7!3m6!1s0x87e3cb4aafa1734f:0x3a99ab613a75406e!8m2!3d41.5391997!4d-90.6018366!16s%2Fg%2F1tj2ck3v!19sChIJT3Ohr0rL44cRbkB1OmGrmTo,Wallick's Auto Service,4.8,185,Auto repair shop,,"1933 Hickory Grove Rd, Davenport, IA 52804, United States","G9QX+M7 Davenport, Iowa, USA",https://www.wallicksauto.com/,+1 563-324-3824,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7ASxZXwAtacV9qR93mgTPH2VpDGvUJZNTXo6-WDfLsfJiBT7InWDVJzbpBwN7nuie8pa5NMWk6dJRRNqM8D-fJZP2DMZN3NARxAx5I4NVQ9DBdB6mZBlePHwOzgZ-nmHVPcva=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:25:37.166Z,,
https://www.google.com/maps/place/Olderog+Tire+%26+Performance/data=!4m7!3m6!1s0x87e3cd0034844e0b:0x4508e36bd92307ed!8m2!3d41.5155814!4d-90.6109899!16s%2Fg%2F11mr__d92n!19sChIJC06ENADN44cR7Qcj2WvjCEU,Olderog Tire & Performance,4.6,9,Auto repair shop,,"2316 Rockingham Rd, Davenport, IA 52802, United States","G98Q+6J Davenport, Iowa, USA",https://www.facebook.com/profile.php?id=100063850490450,+1 563-326-3541,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofAGGpsQEyIYkfZfZROmsJijsSg_WQUI1ezRdFp3pUbR0FQT1nUHbkWxWMhbkksBIU9WsU7ZrF57Vvopwpbhf4TiNEASnpXRU2JwHe7syEkP5mdU-mm-1Bk8MGzuw2qHJrMURR6gwsGF4=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:25:42.543Z,,
https://www.google.com/maps/place/Automotive+Central/data=!4m7!3m6!1s0x87e3cb3a65386975:0xae04e9d69c210e3b!8m2!3d41.5466825!4d-90.6115699!16s%2Fg%2F11byvc6dtr!19sChIJdWk4ZTrL44cROw4hnNbpBK4,Automotive Central,4.7,86,Auto repair shop,,"2607 Hickory Grove Rd, Davenport, IA 52804, United States","G9WQ+M9 Davenport, Iowa, USA",https://automotivecentraliowa.com/,+1 563-386-8199,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTPFtH16dK-S26hXf6sw70lcJpYWW__RE-xqytg75s1N5dUE41zh3qPv783z9WxIfOYQuMQVzFO4LTv28QNprUv0xt5JPW7iqr8lnS026_ow5ne63Ft3AbAZ27HGjZZpMWbNmG=w408-h272-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:25:48.929Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Shorty%27s+Auto+%26+Tire+Shop/data=!4m7!3m6!1s0x87e234a5de95e9e7:0x71c505f5c861a7c5!8m2!3d41.5345391!4d-90.5966929!16s%2Fg%2F11dxl5wvtw!19sChIJ5-mV3qU04ocRxadhyPUFxXE,Shorty's Auto & Tire Shop,3.4,9,Auto repair shop,,"1501 W 15th St, Davenport, IA 52804, United States","GCM3+R8 Davenport, Iowa, USA",,+1 563-499-8526,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1bW198MF-yiyEo7-cwCyXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.65837&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:25:55.012Z,,
https://www.google.com/maps/place/Gravert%27s+Auto+Service/data=!4m7!3m6!1s0x87e2349bb7dbe67f:0xe7a0d87f92192a4a!8m2!3d41.5270047!4d-90.5766817!16s%2Fg%2F1tp2_y63!19sChIJf-bbt5s04ocRSioZkn_YoOc,Gravert's Auto Service,4.7,101,Auto repair shop,,"703 N Harrison St, Davenport, IA 52803, United States","GCGF+R8 Davenport, Iowa, USA",http://gravertsautoservice.com/,+1 563-355-9209,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTS-PlWFQSUcxQ5mhO8IhHwsFZuvYjF0WjKBorIvNBffcFSpsUQ2dV66Gow6tVBd-R-rM8FLVNSHvhGlzbtqsrKVyBy50u3ty7m8UjUhx5cjvHe3qGP9I71hfoaVaQs2-Ifovc=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:00.999Z,,
https://www.google.com/maps/place/Lindell%27s+Central+Park+Automotive/data=!4m7!3m6!1s0x87e3cb3ded465485:0xa9bd5122665b5b31!8m2!3d41.5457941!4d-90.619759!16s%2Fg%2F1hc395lr3!19sChIJhVRG7T3L44cRMVtbZiJRvak,Lindell's Central Park Automotive,5.0,49,Auto repair shop,,"3042 W Central Park Ave, Davenport, IA 52804, United States","G9WJ+83 Davenport, Iowa, USA",http://www.lindellsautomotive.com/,+1 563-386-1222,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqntoVZSDlqADVbueqR9grGBwExbnsEskuWtWcPmQCtceW6iI1M3TqEeI9BuPSoTjDlBWl9Pd660MbBDB4pBGsuVEJjzNNAo9SBlsdQkxoHZ4vxEOzrRLRxgYECLsqhj3YpGbzu=w408-h302-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,8 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:06.920Z,,
https://www.google.com/maps/place/Quality+tires+and+more/data=!4m7!3m6!1s0x87e2355ce586180f:0xa8647e0000741173!8m2!3d41.5468513!4d-90.5697011!16s%2Fg%2F11vypb5l0m!19sChIJDxiG5Vw14ocRcxF0AAB-ZKg,Quality tires and more,5.0,4,Tire shop,,"2630 Iowa St, Davenport, IA 52803, United States","GCWJ+P4 Davenport, Iowa, USA",,+1 563-349-8174,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_zxNBZKtdEyMdZE7SbQSYdG3YwFLgtCAUDQ-8rJVBBGdw3fPBiteyS_yEwUa19mBm8i-a3gQWDE1y-3kzMltFsJHTMkIfQMhMwFRwidxbYjfDjQt1Mfzf7fVp4RP4NoC-zL0plg=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:10.386Z,,
"https://www.google.com/maps/place/RNR+Tire+Express+%28Davenport,+IA%29/data=!4m7!3m6!1s0x87e235ddb1f99cfd:0x14126ef4450af4a1!8m2!3d41.5576133!4d-90.553447!16s%2Fg%2F11js_t71yw!19sChIJ_Zz5sd014ocRofQKRfRuEhQ","RNR Tire Express (Davenport, IA)",4.4,211,Tire shop,· In-store shopping,"1510 Kimberly Rd, Davenport, IA 52807, United States","HC5W+2J Davenport, Iowa, USA",https://rnrtires.com/location/davenport-ia/,+1 563-306-0767,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPOjhZ_e_STrR93Pdq4dBUVRoU4IX-W4HeOIkNCsXlM4owNoMFZvNJ8qCpUnoJqi7XMwjTfMDStm9X4BClYrvPn21xlsfdPQ6R2-JcbxIy-PQ5fs319D64evI_gKEjfumSgahBZtPm-UIB=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:16.597Z,,
https://www.google.com/maps/place/Nico%27s+Tires/data=!4m7!3m6!1s0x87e233401ae71acf:0x1e8d3ca4d95eac25!8m2!3d41.5006678!4d-90.5827577!16s%2Fg%2F1vk6zsby!19sChIJzxrnGkAz4ocRJaxe2aQ8jR4,Nico's Tires,4.0,400,Used tire shop,· In-store pick-up,"1027 11th Ave, Rock Island, IL 61201, United States","GC28+7V Rock Island, Illinois, USA",https://nicostires.com/,+1 309-788-4317,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0NypCFs-do2LNXdbfrK2Aa3qPXU4Br5dLnIls0QKMdg0jb3njY__8HrJZW3Y0hBZQtEvK2kZ6i_DC3M34llHmTUm6d0j_1YrzJTUwF9ncoZnc2pRYhKx9XMsSc6iYpRKjhqf8=w426-h240-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:21.848Z,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87e2351cff5986bf:0xa5e9963f723cb968!8m2!3d41.56083!4d-90.5738846!16s%2Fg%2F1tggv1tb!19sChIJv4ZZ_xw14ocRaLk8cj-W6aU,Firestone Complete Auto Care,4.2,500,Tire shop,· In-store shopping · Kerbside pickup,"320 W Kimberly Rd, Davenport, IA 52806, United States","HC6G+8C Davenport, Iowa, USA",https://www.firestonecompleteautocare.com/iowa/davenport/320-w-kimberly-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 563-823-6476,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBPGOngqAlkfzfWM1K8ZJIDtRyzMa2OUTm9KpUKqi7GvcOUm_fzABcmkG0rHJfrueWHbFP7Y1rCC6T9-Eybps-Cvv9C46RncHkJ4oNQotmX7aq5BD9I930pdhfp0iniaMTBraP=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:27.496Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x87e2360a81104b11:0x6adde8f561715a8d!8m2!3d41.5797328!4d-90.5284039!16s%2Fg%2F1ygbb6yw6!19sChIJEUsQgQo24ocRjVpxYfXo3Wo,Discount Tire,4.4,580,Tire shop,· In-store shopping · Kerbside pickup,"5705 Elmore Avenue, Davenport, IA 52807, United States","HFHC+VJ Davenport, Iowa, USA",https://www.discounttire.com/store/ia/davenport/s/1960,+1 563-549-6003,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-9Q_37JiCzp9y_CLNo13b3sAJ9l0FQX8MXfO5H6_vxO4sXNU4s__0vxVDlfrKlv_afxgO9vHdPiNwt8jT1JIIOOBX3K8qbwaKcNpC0UIPjGFHrjC51_BhyxyV8t41jKiAyjch=w408-h725-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:32.822Z,,
https://www.google.com/maps/place/D%26M+used+tires/data=!4m7!3m6!1s0x87e235458152e9ab:0x6a4dcc1825376f33!8m2!3d41.5210712!4d-90.5862676!16s%2Fg%2F11m5j350l4!19sChIJq-lSgUU14ocRM283JRjMTWo,D&M used tires,3.9,14,Used tire shop,,"901 W 2nd St, Davenport, IA 52802, United States","GCC7+CF Davenport, Iowa, USA",,+1 615-498-3122,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqh6OSduHvQIIgO3Eh0BlO1TCvkB_V12hv8PglgoEaxqYexq__w4QoASu9Zg8ALHdOKn-_MDWdHA0uC5wsVa_2mOO6s9nqTrN7XXUFUTuUdk49JWjaJh-iATbnpYUkBI3POsQGJR2qrc5DB=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:38.448Z,,
https://www.google.com/maps/place/Jimis+Tire+Service/data=!4m7!3m6!1s0x87e23352d8571391:0x7921cd2c355485d!8m2!3d41.504906!4d-90.5629021!16s%2Fg%2F11y25v13qx!19sChIJkRNX2FIz4ocRXUhVw9Ickgc,Jimis Tire Service,5.0,34,Tire repair shop,,"2626 7th Ave, Rock Island, IL 61201, United States","GC3P+XR Rock Island, Illinois, USA",,+1 309-612-5447,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHgMiKXgYGZ4mvSsz50ndeNYy-TPTAuHkAh78m9TIsvkGJks5ITu2VO-OL9NkYw7GNY_NLjCiUvrp-qCmeGDT6O2bf7K5T3NcaDSFvHmiKQ5-Iz-BXAXmJYokKXJf4RvvjYjjpCg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:43.550Z,,
https://www.google.com/maps/place/Action+Auto+Repair+and+Towing+LLC/data=!4m7!3m6!1s0x87e3cca36acf3059:0x3273fe9260a556a2!8m2!3d41.5109147!4d-90.616975!16s%2Fg%2F11b7ztskb2!19sChIJWTDPaqPM44cRolalYJL-czI,Action Auto Repair and Towing LLC,4.7,232,Towing service,,"941 S Rolff St, Davenport, IA 52802, United States","G96M+96 Davenport, Iowa, USA",http://actionautoqc.com/,+1 563-323-2277,Open · Closes 2 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepG_AuDsv0ZDZzQvHC2OzNwfPmum9j1Aj2aowchyejU4NCnoUextSl4LDfO1jZGE97oQCogA1UcIOpc5JPO4RLn-T98edNAnb_cU59hZpISLEnIyAZ-czirKCSEtn3rxYHb2LZ8-A=w492-h240-k-no,true,5 am–2 am,5 am–2 am,5 am–2 am,6 am–2 am,6 am–2 am,5 am–2 am,7 am–2 am,"https://www.google.com/maps/search/tire+service+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T17:26:49.001Z,,
