placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes
"https://www.google.com/maps/place/Treat+Successfully+Alocol+Detox+Delano,+CA/data=!4m7!3m6!1s0x80ea6af326c9f551:0x779faebb0009a95a!8m2!3d35.7699286!4d-119.2453055!16s%2Fg%2F1vlk1wp4!19sChIJUfXJJvNq6oARWqkJALuun3c","Treat Successfully Alocol Detox Delano, CA",5.0,1,Mental health service,"1020 Main St, Delano, CA 93215, United States","QQ93+XV Delano, California, USA",,+1 661-517-3768,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP_rFH0V08xm6mkUhwSTStK8X1ceU3lREJJkJ5F=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:14.948Z,,,
https://www.google.com/maps/place/Aegis+Treatment+Centers+%7C+Delano/data=!4m7!3m6!1s0x80eae592655d7a51:0x810969c048470f3d!8m2!3d35.7699679!4d-119.2447568!16s%2Fg%2F1tk1n98z!19sChIJUXpdZZLl6oARPQ9HSMBpCYE,Aegis Treatment Centers | Delano,3.6,10,Addiction treatment center,"1019 Jefferson St, Delano, CA 93215, United States","QQ94+X3 Delano, California, USA",https://pinnacletreatment.com/location/california/delano/aegis-treatment-centers-delano/?utm_source=Google&utm_medium=GMB_Profile&utm_campaign=GMB,+1 661-721-0463,,https://lh3.googleusercontent.com/p/AF1QipNYvuu8WY9i1p0grDMG2dGnbblP_D5a97GSimZt=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:19.583Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Prompt+Care:+Adventist+Health+Delano/data=!4m7!3m6!1s0x80eae5df6ceb1c75:0xd19583ac1633681f!8m2!3d35.7720268!4d-119.2453398!16s%2Fg%2F11p10_xt47!19sChIJdRzrbN_l6oARH2gzFqyDldE,Prompt Care: Adventist Health Delano,3.8,46,Urgent care center,"1201 Jefferson St, Delano, CA 93215, United States","QQC3+RV Delano, California, USA",https://www.adventisthealth.org/locations/prompt-care-adventist-health-delano/,+1 661-454-3770,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPumISd6C6y89J8_orM9mfxj3w3apzULeBD5T5W=w408-h243-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:24.230Z,,,
https://www.google.com/maps/place/Joint+and+Bone+Institute+of+California/data=!4m7!3m6!1s0x80eae585a14db417:0x981e3f995f8a7756!8m2!3d35.7627092!4d-119.240228!16s%2Fg%2F11rf72_r75!19sChIJF7RNoYXl6oARVneKX5k_Hpg,Joint and Bone Institute of California,4.6,28,Surgical center,"432 Lexington St, Delano, CA 93215, United States","QQ75+3W Delano, California, USA",https://www.jointboneortho.com/about-us,+1 661-544-3352,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zTeqSAiCWOJQVAIKJJV57Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.291084&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:26.832Z,,,
https://www.google.com/maps/place/Adventist+Health+Delano/data=!4m7!3m6!1s0x80eae52322f5c6c7:0xf4de6936ca44ce5b!8m2!3d35.7622854!4d-119.2392519!16s%2Fg%2F11g0_0w68d!19sChIJx8b1IiPl6oARW85EyjZp3vQ,Adventist Health Delano,4.1,679,Hospital,"1401 Garces Hwy, Delano, CA 93215, United States","QQ66+W7 Delano, California, USA",https://www.adventisthealth.org/delano/,+1 661-725-4800,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4fVslKnDnrSZSgWk1HKy9vRWf-ekOPoQtqxe3=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:31.496Z,,,
https://www.google.com/maps/place/DERMADONIS+Aesthetics+Lab/data=!4m7!3m6!1s0x80eae59d5d86dbcf:0xe40a818329d3da89!8m2!3d35.7548575!4d-119.2498515!16s%2Fg%2F11y8tgfc3r!19sChIJz9uGXZ3l6oARidrTKYOBCuQ,DERMADONIS Aesthetics Lab,5.0,54,Facial spa,"375 Dover Pkwy Ste C, Delano, CA 93215, United States","QQ32+W3 Delano, California, USA",https://dermadonis.glossgenius.com/,+1 661-553-9017,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPI_4ozCEau-NPyNk0GsYOCfhtpPPnEP22iNJNR=w408-h544-k-no,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:36.435Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Comprehensive+Medical+Group+Of+Kern+Inc/data=!4m7!3m6!1s0x80eae592b5600243:0x69974b892666b0cf!8m2!3d35.7730409!4d-119.2449956!16s%2Fg%2F1tdyfytx!19sChIJQwJgtZLl6oARz7BmJolLl2k,Comprehensive Medical Group Of Kern Inc,3.2,40,Medical clinic,"1230 Jefferson St, Delano, CA 93215, United States","QQF4+62 Delano, California, USA",,+1 661-725-7793,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxorpmXRRPsEVOETu9WSWyWqFMYPSJVy6II12vnjXxLCs3UCh3dTRrx7tTjVaxiCIWLpRjqSJxDWmsXT_RM8Fx3rXbr6FwuByZ713PM24uTMksZ2mjGl5EFnePJCsQkxHB86R5=w408-h306-k-no,false,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:40.962Z,,,
https://www.google.com/maps/place/Wound+Care:+Adventist+Health+Delano/data=!4m7!3m6!1s0x80eae54c56dd7f27:0x5726ce982d815f2a!8m2!3d35.7619756!4d-119.236891!16s%2Fg%2F11fd3_q6cw!19sChIJJ3_dVkzl6oARKl-BLZjOJlc,Wound Care: Adventist Health Delano,5.0,1,Medical clinic,"1519 Garces Hwy STE 103, Delano, CA 93215, United States","QQ67+Q6 Delano, California, USA",https://www.adventisthealth.org/delano/services/wound-care/,+1 661-375-5880,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOiykoOXdCvV_E3PY0qU59zii4ZShfJ0ObBMbqW=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:45.736Z,,,
https://www.google.com/maps/place/ABC+Occupational+Medical+Center/data=!4m7!3m6!1s0x80eae5c772a76f35:0x8435d812676b3992!8m2!3d35.7733151!4d-119.2454717!16s%2Fg%2F11s5qgyt3_!19sChIJNW-ncsfl6oARkjlrZxLYNYQ,ABC Occupational Medical Center,3.0,2,Medical Center,"1303 Jefferson St, Delano, CA 93215, United States","QQF3+8R Delano, California, USA",https://abcoccupational.com/,+1 661-545-7880,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nFhETv3yedxoYw5SFIDwaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.60645&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:50.130Z,,,
https://www.google.com/maps/place/Diabetic+Foot+%26+Wound+Center/data=!4m7!3m6!1s0x80eae591cc6563ef:0x9afab9e76b68a361!8m2!3d35.7657846!4d-119.2446875!16s%2Fg%2F11rfdmjwk7!19sChIJ72NlzJHl6oARYaNoa-e5-po,Diabetic Foot & Wound Center,,,Medical clinic,"714 Main St, Delano, CA 93215, United States","QQ84+84 Delano, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FyKTJ83U6oBcZmyUWQHDxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.02596&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:52.411Z,,,
https://www.google.com/maps/place/Prime+Valley+Urgent+Care/data=!4m7!3m6!1s0x80eae591c21434a3:0xd8a1d1d45fc2bd47!8m2!3d35.7742749!4d-119.2451917!16s%2Fg%2F11l2fqfcrq!19sChIJozQUwpHl6oARR73CX9TRodg,Prime Valley Urgent Care,3.4,25,Urgent care center,"1004 14th Ave, Delano, CA 93215, United States","QQF3+PW Delano, California, USA",https://www.primevalleyuc.com/,+1 661-325-4089,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vFsfVudgVsp9YorzbfzovQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.45859&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:02:57.173Z,,,
https://www.google.com/maps/place/Clinica+Sierra+Vista+-+Delano+Adult+Behavioral+Health+Center/data=!4m7!3m6!1s0x80eae559942a9c81:0x8e701653f62dc342!8m2!3d35.754503!4d-119.2499909!16s%2Fg%2F11n08rj4sv!19sChIJgZwqlFnl6oARQsMt9lMWcI4,Clinica Sierra Vista - Delano Adult Behavioral Health Center,3.0,2,Mental health clinic,"355 Dover Pkwy, Delano, CA 93215, United States","QQ32+R2 Delano, California, USA",http://www.clinicasierravista.org/,+1 661-725-2788,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lboSAOSigvKF4cskwam5Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.4782&pitch=0&thumbfov=100,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:01.763Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Clinica+Sierra+Vista+-+Delano+Walk-In+Clinic/data=!4m7!3m6!1s0x80eae586bcf73fa9:0x8e89624e77d9c638!8m2!3d35.7544021!4d-119.2507629!16s%2Fg%2F1v_vt6mh!19sChIJqT_3vIbl6oAROMbZd05iiY4,Clinica Sierra Vista - Delano Walk-In Clinic,2.3,38,Walk-in clinic,"425 Del Sol Pkwy, Delano, CA 93215, United States","QP3X+QM Delano, California, USA",https://www.clinicasierravista.org/?utm_source=LOCAL&utm_medium=organic&utm_campaign=GMB,+1 661-725-4780,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNh2BjlHL37KAxvMaKS2_6IBRNJ8oFAy8BfXlrl=w408-h306-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:06.677Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Primary+Care+and+Specialty+Care:+Adventist+Health+Delano/data=!4m7!3m6!1s0x80eae52e02a3f7c9:0x52fd8f29b21eafb3!8m2!3d35.7720519!4d-119.2452489!16s%2Fg%2F11q_1_yx92!19sChIJyfejAi7l6oARs68esimP_VI,Primary Care and Specialty Care: Adventist Health Delano,4.8,78,Medical clinic,"1201 Jefferson St, Delano, CA 93215, United States","QQC3+RW Delano, California, USA",https://www.adventisthealth.org/delano/locations/primary-care-general-surgery-adventist-health-delano/,+1 661-454-3770,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOJLg7AAaZR0nr3lofz8jZat6JriQKjSNk3zG6J=w408-h243-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:11.310Z,,,
https://www.google.com/maps/place/Agile+Occupational+Medicine+Delano/data=!4m7!3m6!1s0x80eae57b26b0481f:0x89b16f99ae02f945!8m2!3d35.7419989!4d-119.2401468!16s%2Fg%2F1tlgy7xq!19sChIJH0iwJnvl6oARRfkCrplvsYk,Agile Occupational Medicine Delano,2.4,44,Urgent care center,"1427 S Lexington St Building A, Suite 9, Delano, CA 93215, United States","PQR5+QW Delano, California, USA",http://www.agileoccmed.com/,+1 661-725-1094,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNq8QPZYJgcV-FVTS3VtOjTwnNqNsI6gWYkyrck=w408-h357-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:15.908Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Gloria+Nelson+Center+Family+Clinic/data=!4m7!3m6!1s0x80eae5861f58bfe1:0xf3bedac08cbecfba!8m2!3d35.7641718!4d-119.2367315!16s%2Fg%2F1pp2tkcv1!19sChIJ4b9YH4bl6oARus--jMDavvM,Gloria Nelson Center Family Clinic,3.2,40,Medical clinic,"1500 6th Ave, Delano, CA 93215, United States","QQ77+M8 Delano, California, USA",https://nksthd.org/gloria-nelson-center-for-women-and-children/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=0a720d26-157d-4b15-af55-07d6353c6b4a,+1 661-725-1010,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKcmzbzAtCC6yYeXriJ7af0KZTjN-kRg9PWHMA=w408-h510-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:20.639Z,,,
https://www.google.com/maps/place/Renew+Med+Spa/data=!4m7!3m6!1s0x80eae5b3e78f0bab:0xba1391080852872e!8m2!3d35.7620041!4d-119.240218!16s%2Fg%2F11vptfrksm!19sChIJqwuP57Pl6oARLodSCAiRE7o,Renew Med Spa,5.0,4,Medical spa,"1205 Garces Hwy STE 303, Delano, CA 93215, United States","QQ65+RW Delano, California, USA",https://therenewmedspa.com/,+1 661-725-4847,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYBZgeysV5UhDLq1tjugFIEhfdUrdARsK_3JFp=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:25.254Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Henrietta+Weill+Memorial+Child+Guidance+Clinic+%26+Adult+Behavioral+Health/@35.7559203,-119.2496824,17z/data=!3m1!4b1!4m6!3m5!1s0x80eae593b667bf35:0x5a1e861755c61c83!8m2!3d35.7559203!4d-119.2496824!16s%2Fg%2F1263zvykc",Henrietta Weill Memorial Child Guidance Clinic & Adult Behavioral Health,2.9,11,Mental health service,"375 Dover Pkwy, Delano, CA 93215, United States","QQ42+94 Delano, California, USA",http://www.hwmcgc.org/,+1 661-725-1042,Closed ⋅ Opens 7:30 am Mon,,true,Closed,7:30 am–6 pm,7:30 am–6:30 pm,7:30 am–6 pm,7:30 am–6:30 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2025-09-28T23:03:31.815Z,,,
