placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Shon+Garage+Door+Repair+%26+Services+Inc./data=!4m7!3m6!1s0x80deab343c49197b:0x722338d5a7692f92!8m2!3d32.762618!4d-117.2511926!16s%2Fg%2F11qygc3kxl!19sChIJexlJPDSr3oARki9pp9U4I3I,Shon Garage Door Repair & Services Inc.,5.0,127,Garage door supplier,"2756 Mission Blvd, San Diego, CA 92109, United States","QP7X+2G San Diego, California, USA",https://shongaragedoors.com/,+1 619-779-4332,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPeyQOvAIipXGjmCbYeRsNJFqoV_8uTWcvTId1m=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:11:27.769Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Safety+Garage+Door/data=!4m7!3m6!1s0x270fae47d6486c3d:0xc5ce9d548458910c!8m2!3d32.815619!4d-117.176831!16s%2Fg%2F11skx75t5z!19sChIJPWxI1keuDycRDJFYhFSdzsU,Safety Garage Door,4.9,422,Garage door supplier,"3859 Caminito Aguilar Suite B, San Diego, CA 92111, United States","RR8F+67 San Diego, California, USA",https://www.safetygaragedoor.com/?utm_source=GBP&utm_medium=organic&utm_campaign=sandiegoca_website,+1 619-808-6343,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAnOM7lyZhqC1MBjXBKvNnuw99Wy2Pux3p-wKVm8CS7l2Y9I-8VtJ7fq-hy8pHF-Ta81DNGeydpx9gK9SVBtiaHvIhO4M-l1y1Nv_jLHEyoxqPgraF8GDEjCSXzr5P0p2k9uANQpflE9A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:11:32.846Z,,,
https://www.google.com/maps/place/Slide+Easy+Garage+Doors+%26+Gates/data=!4m7!3m6!1s0x80dc01ebac0d37bb:0x4ea1c8c0b0af14b9!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F11y2gmrwm8!19sChIJuzcNrOsB3IARuRSvsMDIoU4,Slide Easy Garage Doors & Gates,4.9,104,Garage door supplier,,,https://slideeasygaragedoors.com/,+1 619-350-4668,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipPOl1ezhhVbQ1rfhff9Gh6Njj1xx7IPmieMZEQc=w408-h277-k-no,true,7 am–11 pm,7 am–11:30 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:11:37.872Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Good+Guys+Garage+Doors/data=!4m7!3m6!1s0x80dc730a757a7801:0xd26b3e02e7e7910e!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F1hc84j8nd!19sChIJAXh6dQpz3IARDpHn5wI-a9I,Good Guys Garage Doors,4.9,264,Garage door supplier,,,https://www.callgoodguys.com/,+1 760-670-3658,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPHYk37voHMM_fMj_2n1979OVDcD-Dirun5RKbY=w820-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:11:43.622Z,,,
https://www.google.com/maps/place/Anchor+Garage+Door+And+Gate+Repair/data=!4m7!3m6!1s0x80d955335f47a0f3:0x2241b8e4a4f8c261!8m2!3d32.7134662!4d-117.1694594!16s%2Fg%2F11wn8fnynh!19sChIJ86BHXzNV2YARYcL4pOS4QSI,Anchor Garage Door And Gate Repair,5.0,28,Garage door supplier,"714 Kettner Blvd, San Diego, CA 92101, United States","PR7J+96 San Diego, California, USA",http://anchorgaragedoorandgaterepair.com/,+1 619-935-6831,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2eEXoporOUu_Yywt2AlrL1rvHcIV1AZgASvmY=w408-h272-k-no,true,Open 24 hours,Open 24 hours,1 am–11 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:11:49.054Z,,,
https://www.google.com/maps/place/All+In+One+Garage+Door/data=!4m7!3m6!1s0x80deab946fb04bb1:0x1844cd205fb9eeec!8m2!3d32.7478225!4d-117.2498371!16s%2Fg%2F11l1d0kzcc!19sChIJsUuwb5Sr3oAR7O65XyDNRBg,All In One Garage Door,5.0,61,Garage door supplier,"4986 Santa Monica Ave #2, San Diego, CA 92107, United States","PQX2+43 San Diego, California, USA",https://www.allinone-garagedoor.com/,+1 858-758-2157,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipNuAGhvq1BbDgNPZofJh2O96pM8cbcn3xbGVG-q=w411-h240-k-no,true,6:30 am–11 pm,6:30 am–11 pm,6:30 am–11 pm,6:30 am–11 pm,6:30 am–11 pm,6:30 am–11 pm,6:30 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:11:54.652Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Precision+Garage+Door+of+San+Diego/data=!4m7!3m6!1s0x80dbf8b40cbaaab1:0xb395074cea1d68e9!8m2!3d32.8866243!4d-117.1571354!16s%2Fg%2F1pp2twfk7!19sChIJsaq6DLT424AR6Wgd6kwHlbM,Precision Garage Door of San Diego,4.9,2615,Garage door supplier,"9030 Kenamar Dr #305, San Diego, CA 92121, United States","VRPV+J4 San Diego, California, USA",https://www.garagedoorssandiego.net/?utm_source=gmb&utm_medium=location_sandiego&utm_campaign=website&camp=GMB,+1 619-273-5535,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipPyr-asYdMFXjcxLFa5Qx0WjVgUaEkSMkqvgOBm=w426-h240-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:00.060Z,,,
https://www.google.com/maps/place/San+Diego+Garage+Door+Repair/data=!4m7!3m6!1s0x80dc01654d7f0aef:0xcc2eeaac89c6bfd5!8m2!3d32.78082!4d-117.253213!16s%2Fg%2F11lnqhp0yb!19sChIJ7wp_TWUB3IAR1b_GiazqLsw,San Diego Garage Door Repair,4.8,22,Garage door supplier,"3617 Ocean Front Walk apt f, San Diego, CA 92109, United States","QPJW+8P San Diego, California, USA",,+1 619-604-7640,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipP3pwapukXb6ewUW0d_i8RCDsfDTXuPJrxMonQ5=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:05.571Z,,,
https://www.google.com/maps/place/Coastline+Garage+Door+Services+LLC/data=!4m7!3m6!1s0x80d9559e1c23a987:0xf68606b28ef2bec6!8m2!3d32.7339333!4d-117.1676708!16s%2Fg%2F11rq2b12q0!19sChIJh6kjHJ5V2YARxr7yjrIGhvY,Coastline Garage Door Services LLC,5.0,13,Garage door supplier,"2741 N Arroyo Dr, San Diego, CA 92103, United States","PRMJ+HW San Diego, California, USA",http://coastgaragerepair.com/,+1 888-995-3827,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwatClN2IDfAGZOfMXmrdDElFsuNmd8JR818AT1qpIMZwGuL_H_p_UqsLUftJ9rjyql8fJ5xbR-Q1uBl7ltA9GFu4r73ttNLm6Gh55mtFljRtO38mwXNgMn3lmE5scivSh5CgjtS3lngbdS=w408-h332-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:10.644Z,,,
https://www.google.com/maps/place/Precise+Garage+Doors+Services/data=!4m7!3m6!1s0x80dc07a0af366755:0x472e13a950ef6945!8m2!3d32.8913033!4d-117.2006168!16s%2Fg%2F11fmjrvr41!19sChIJVWc2r6AH3IARRWnvUKkTLkc,Precise Garage Doors Services,4.9,411,Garage door supplier,"5425 Oberlin Dr Suite 116, San Diego, CA 92121, United States","VQRX+GQ San Diego, California, USA",https://precisegds.com/,+1 866-552-2945,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNttqqblAc0r-l7AQ2pAH7rW3cUZC7zh6RBTrk1=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:15.914Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Santana+Garage+Door+Repair+San+Diego/data=!4m7!3m6!1s0x80dcdfaa5f136bb7:0xcf7d8fa9f5de99d1!8m2!3d32.6915081!4d-117.1053792!16s%2Fg%2F11vt60cbdf!19sChIJt2sTX6rf3IAR0Zne9amPfc8,Santana Garage Door Repair San Diego,5.0,7,Garage door supplier,"4125 Alpha St, San Diego, CA 92113, United States","MVRV+JR San Diego, California, USA",https://santanagaragedoorrepair.com/,+1 619-754-2839,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPqn2gXpXHdW89pVNgM0aIrD7IIxUE25-hv9MHW=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:21.015Z,,,
https://www.google.com/maps/place/Reliable+Garage+Door+Repair+of+San+Diego/data=!4m7!3m6!1s0x872b1316fdf78ca9:0x1a238ee9b3b0dafc!8m2!3d32.710603!4d-117.0515813!16s%2Fg%2F11vf864ywj!19sChIJqYz3_RYTK4cR_Nqws-mOIxo,Reliable Garage Door Repair of San Diego,5.0,12,Garage door supplier,"6785 Imperial Ave, San Diego, CA 92114, United States","PW6X+69 San Diego, California, USA",,+1 619-810-5772,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrzX6y_px8fiyHaLqu4DHokuj8X3d1bWoiOnW3y9K38hz51d3CiNnAHTNwco1yH5psfsXDq_KTrnBR6Uvr-V6Aur2wGI-tAsTzVELEs_0FfWt7y_DDSm9OKbuV4v3lk3dfU2wk=w408-h442-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:26.311Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Butterfly+Best+Door%27s+Repair+Services/data=!4m7!3m6!1s0x80d9555b7387b45f:0x3ff9f4b8ef2d7351!8m2!3d32.7242838!4d-117.1214725!16s%2Fg%2F11lylc74pq!19sChIJX7SHc1tV2YARUXMt77j0-T8,Butterfly Best Door's Repair Services,5.0,23,Contractor,"3375 Elm St, San Diego, CA 92102, United States","PVFH+PC San Diego, California, USA",,+1 858-943-6966,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNrNX9GsZ-FHxezS49imlWAITF6ZDCVHZnVYwqo=w408-h262-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:31.296Z,,,
https://www.google.com/maps/place/Right+Away+Garage+Door+Repair/data=!4m7!3m6!1s0x6da6c0703a8129d3:0x70db5cffaa990a78!8m2!3d33.0172666!4d-116.8460104!16s%2Fg%2F11tfwp7sj_!19sChIJ0ymBOnDApm0ReAqZqv9c23A,Right Away Garage Door Repair,4.9,37,Garage door supplier,,,https://rightawaygaragedoorrepair.com/,+1 866-417-2357,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQQFqwlgBTvDCWRp90HRSPAKnRjkAR-8UGzF-g=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:36.409Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Quality+Garage+Door+Repairs/data=!4m7!3m6!1s0x80dbf972a7ddd307:0xfeb693bd63e44b39!8m2!3d32.8907915!4d-117.1515705!16s%2Fg%2F11fr5rtm6m!19sChIJB9Pdp3L524AROUvkY72Ttv4,Quality Garage Door Repairs,4.9,65,Garage door supplier,"7915 Silverton Ave Suite 311, San Diego, CA 92126, United States","VRRX+89 San Diego, California, USA",https://qualitygaragedoorrepairs.com/san-diego/garage-door-repair-disounts/,+1 619-450-1946,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP8sAWuZl9M31fKZRhoL_CRhC5oR49r3tZJsoFQ=w536-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:41.380Z,,,
https://www.google.com/maps/place/ADS+Garage+Doors+and+Gates+Repair/data=!4m7!3m6!1s0x80dc0756453e6461:0x39994493f912232b!8m2!3d32.8855115!4d-117.175695!16s%2Fg%2F1tg8k06s!19sChIJYWQ-RVYH3IARKyMS-ZNEmTk,ADS Garage Doors and Gates Repair,4.9,650,Garage door supplier,"6837 Nancy Ridge Dr Suite I, San Diego, CA 92121, United States","VRPF+6P San Diego, California, USA",https://www.automaticdoorspecialists.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-san-diego,+1 858-544-8225,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNQs-zQ06LE-kjiJWRbElkY7YXeo-c3E08-yc8K=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:47.082Z,,,
https://www.google.com/maps/place/Johnny+Garage+Door+and+Gate+Repair/data=!4m7!3m6!1s0x80dc016cebebf5f9:0xf16620c78dda76d4!8m2!3d32.7443466!4d-117.2445378!16s%2Fg%2F11xg05w4rr!19sChIJ-fXr62wB3IAR1HbajccgZvE,Johnny Garage Door and Gate Repair,5.0,17,Garage door supplier,"4672 Santa Monica Ave, San Diego, CA 92107, United States","PQV4+P5 San Diego, California, USA",,+1 858-533-1167,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMbRITnaZrsqZYau7vf5XVZeAWKf5vw6PJVQGlq=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:52.183Z,,,
https://www.google.com/maps/place/Royal+Palm+Garage+Door+Repair+SD/data=!4m7!3m6!1s0x80dc017273d2080d:0x797fd15e9b8576f5!8m2!3d32.8262767!4d-117.228616!16s%2Fg%2F11wr9k30r7!19sChIJDQjSc3IB3IAR9XaFm17Rf3k,Royal Palm Garage Door Repair SD,5.0,50,Garage door supplier,"2640 Financial Ct Suite E, San Diego, CA 92117, United States","RQGC+GH San Diego, California, USA",https://royalpalmgaragedoors.com/,+1 619-314-6099,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipODg6BJid3k22Evck3J_bG7ps1D9JyD-C7eqWC8=w426-h240-k-no,true,6:30 am–5 pm,8–11 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:12:57.274Z,,,
"https://www.google.com/maps/place/A+class+garage+doors+Repair+San+Diego/@32.8244879,-117.10776,10z/data=!3m1!4b1!4m6!3m5!1s0x82bdfc28ef4d5c41:0xd1322d01a7d4236e!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F11s9k0w02r",A class garage doors Repair San Diego,5.0,73,Garage door supplier,,,,+1 619-567-1390,Closes soon ⋅ 4 pm ⋅ Opens 6 am Sun,,true,6 am–4 pm,Closed,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-11-07T23:13:04.080Z,,,
