placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/Fred+J+Gabrial+PC+CPA/data=!4m7!3m6!1s0x54bfff3d0df36f89:0xe886a98f1aa2da32!8m2!3d44.934773!4d-123.017135!16s%2Fg%2F1tjf9_83!19sChIJiW_zDT3_v1QRMtqiGo-phug,Fred J Gabrial PC CPA,4.2,5,Accountant,"2011 State St, Salem, OR 97301, United States","WXMM+W4 Salem, Oregon, USA",,+1 503-399-1415,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KFXpVkD1ddFUfr_6Nt4Dtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.68777&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:40:50.624Z,,,,
https://www.google.com/maps/place/Melhorn+%26+Associates+PC/data=!4m7!3m6!1s0x54bfff6c15d92b09:0x72e72b2c7757cc67!8m2!3d44.9353739!4d-123.0398166!16s%2Fg%2F1vr3cx6z!19sChIJCSvZFWz_v1QRZ8xXdywr53I,Melhorn & Associates PC,5.0,1,Accounting firm,"537 High St SE, Salem, OR 97301, United States","WXP6+43 Salem, Oregon, USA",,+1 503-391-1814,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lbf7LwRV-sGks4jAssKhgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.0766&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:40:53.683Z,,,,
https://www.google.com/maps/place/Davis+Katter+%26+Barrett:+Katter+Scott+A+CPA/data=!4m7!3m6!1s0x54bfff72c8f2339f:0x2afed9acc654b2d6!8m2!3d44.9406549!4d-123.0407301!16s%2Fg%2F1tfc1rb1!19sChIJnzPyyHL_v1QR1rJUxqzZ_io,Davis Katter & Barrett: Katter Scott A CPA,5.0,2,Accountant,"117 Commercial St NE # 511, Salem, OR 97301, United States","WXR5+7P Salem, Oregon, USA",http://www.mysalemcpa.com/,+1 503-585-9045,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bHt7RIzmfYxHscQsmuBesQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.43225&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:40:58.548Z,,,,
https://www.google.com/maps/place/Michelle+A+Pecora+CPA+PC/data=!4m7!3m6!1s0x54bfff6c15d92b09:0xbe748ec7759af969!8m2!3d44.9353739!4d-123.0398166!16s%2Fg%2F1tfcyjqs!19sChIJCSvZFWz_v1QRafmadceOdL4,Michelle A Pecora CPA PC,5.0,2,Accountant,"537 High St SE, Salem, OR 97301, United States","WXP6+43 Salem, Oregon, USA",,+1 503-779-1902,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lbf7LwRV-sGks4jAssKhgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.0766&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:01.599Z,,,,
https://www.google.com/maps/place/Aldrich+CPAs+%2B+Advisors/data=!4m7!3m6!1s0x54bfff2d32caa87f:0x1378a923ca74940f!8m2!3d44.92247!4d-122.9945372!16s%2Fg%2F1hc299zk5!19sChIJf6jKMi3_v1QRD5R0yiOpeBM,Aldrich CPAs + Advisors,5.0,1,Accounting firm,"680 Hawthorne Ave SE #140, Salem, OR 97301, United States","W2C4+X5 Salem, Oregon, USA",https://aldrichadvisors.com/locations/salem/,+1 503-585-7774,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCgdyH55uX_iyObQMD4wLAkuPY7vqLmdadBdYO=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:06.623Z,,,,
https://www.google.com/maps/place/Holland+Vicki+M+CPA/data=!4m7!3m6!1s0x54bfff0e0dbb7745:0x7ce6aaac0d852fb2!8m2!3d44.9428849!4d-123.0323645!16s%2Fg%2F1tj1m73t!19sChIJRXe7DQ7_v1QRsi-FDayq5nw,Holland Vicki M CPA,4.0,1,Accountant,"475 Cottage St NE STE 200, Salem, OR 97301, United States","WXV9+53 Salem, Oregon, USA",,+1 503-581-7788,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mOJY7SfOXqDzO7DGh9VPJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.94128&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:09.645Z,,,,
https://www.google.com/maps/place/Johnson+Glaze+%26+Co./data=!4m7!3m6!1s0x54bffe49a8ffebb7:0xc0b2bae57652852!8m2!3d44.9372755!4d-123.0356279!16s%2Fg%2F1tf_sln7!19sChIJt-v_qEn-v1QRUihlV64rCww,Johnson Glaze & Co.,4.2,5,Tax preparation service,"250 Church St SE STE 100, Salem, OR 97301, United States","WXP7+WP Salem, Oregon, USA",http://www.jgctaxandwealth.com/,+1 503-390-7880,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-3uPNuQV5SxyWMu1tR7GJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.19041&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:14.671Z,,,,
"https://www.google.com/maps/place/Gerald+Hoots,+an+Archer+Lewis+firm/data=!4m7!3m6!1s0x54bfff0013ebc685:0xd9bdf73b05f15570!8m2!3d44.9602025!4d-123.0349712!16s%2Fg%2F1th7y21d!19sChIJhcbrEwD_v1QRcFXxBTv3vdk","Gerald Hoots, an Archer Lewis firm",3.2,9,Tax preparation service,"2001 Front St NE #120, Salem, OR 97301, United States","XX68+32 Salem, Oregon, USA",http://www.yoursalemcpa.com/,+1 503-585-1782,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNg0HTtel4RP01uWFVE3qFOqj3EFC4PyZ9h8xxFImU4I4xLXtytq-_7cyn-wDIIz_TgitcE0dq3v6kuE3iyn16oBcGQDbNFcWEEFIdPrkqma068LLtUvBtPQPZJSx4LYRjO3Fw=w408-h725-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:19.790Z,,,,
https://www.google.com/maps/place/West+Salem+Tax/data=!4m7!3m6!1s0x54bfff9f547c8e27:0xeb74e8651b748337!8m2!3d44.9373382!4d-123.0652475!16s%2Fg%2F11cmhlcrp4!19sChIJJ458VJ__v1QRN4N0G2XodOs,West Salem Tax,5.0,7,Tax preparation,"1661 Edgewater St NW Ste 110, Salem, OR 97304, United States","WWPM+WW Salem, Oregon, USA",https://westsalemtax.com/,+1 503-399-1040,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=85HlgivZ7H7Zis8FDISvGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.00424&pitch=0&thumbfov=100,true,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:24.836Z,,,,
https://www.google.com/maps/place/Vande+Burgt+%26+Co+PC:+Kohl+Melynda+CPA/data=!4m7!3m6!1s0x54bfff4117781c61:0x16b7b879842e7da8!8m2!3d44.9273584!4d-123.0296112!16s%2Fg%2F1tfgczh7!19sChIJYRx4F0H_v1QRqH0uhHm4txY,Vande Burgt & Co PC: Kohl Melynda CPA,5.0,3,Accountant,"1025 13th St SE, Salem, OR 97302, United States","WXGC+W5 Salem, Oregon, USA",,+1 503-362-5776,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nre-nywQdxelQnQ0AvNe4blRQOdiSjW9p5oiCKuMYtB-m64rI_R98SFEhZ3AaY0xj6FvNr9AxSogFGCR1i4-y7El-JbUGgi2BT840HKUAcZvCMUl2RoF9pmdo1hXe9R89dcqGoP=w493-h240-k-no,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:29.932Z,,,,
"https://www.google.com/maps/place/Damon+L.+Mayer,+LTC,+EA,+ChFC/data=!4m7!3m6!1s0x54c57a4b1ece2291:0x3ba5a810bc7748a4!8m2!3d44.9455078!4d-123.0328117!16s%2Fg%2F11g8h13bcz!19sChIJkSLOHkt6xVQRpEh3vBCopTs","Damon L. Mayer, LTC, EA, ChFC",5.0,1,Tax consultant,"675 Church St NE, Salem, OR 97301, United States","WXW8+6V Salem, Oregon, USA",http://www.420taxconsultants.com/,+1 541-218-9037,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lNecTdJ4Fu5dDYqqPzPrSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.66516&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:35.151Z,,,,
https://www.google.com/maps/place/Kuenzi+%26+Co+LLC/data=!4m7!3m6!1s0x54bfff2bc1e81e4b:0xa6532cb512d4ed08!8m2!3d44.9222116!4d-122.9935066!16s%2Fg%2F1td426jz!19sChIJSx7owSv_v1QRCO3UErUsU6Y,Kuenzi & Co LLC,3.5,2,Tax preparation service,"650 Hawthorne Ave SE # 110, Salem, OR 97301, United States","W2C4+VH Salem, Oregon, USA",https://kuenzicpas.com/,+1 503-399-7306,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0JB2EuhE68V3GihMvzc1fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.82788&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:40.042Z,,,,
https://www.google.com/maps/place/Deborah+L.+Patten+CPA+LLC/data=!4m7!3m6!1s0x54bfff72c8f2339f:0x68d8529dc4f7856e!8m2!3d44.9407346!4d-123.0406176!16s%2Fg%2F1tgz568z!19sChIJnzPyyHL_v1QRboX3xJ1S2Gg,Deborah L. Patten CPA LLC,,,Certified public accountant,"117 Commercial St NE #590, Salem, OR 97301, United States","WXR5+7Q Salem, Oregon, USA",http://www.mysalemcpa.com/,+1 503-585-9045,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2FV1O8e4FqcHC34JQArlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.28925&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:45.346Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Compton+English+%26+Hunsaker+PC/data=!4m7!3m6!1s0x54bfff0006f23e17:0xe83dfedb718de505!8m2!3d44.955068!4d-123.023392!16s%2Fg%2F1tl8kfhs!19sChIJFz7yBgD_v1QRBeWNcdv-Peg,Compton English & Hunsaker PC,4.0,4,Accountant,"1845 Fairgrounds Rd NE, Salem, OR 97301, United States","XX4G+2J Salem, Oregon, USA",http://www.cehcpa.com/,+1 503-399-1778,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9U2it05bS2VoZo46jY1RcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.7911&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:48.363Z,,,,
https://www.google.com/maps/place/MG+Chenault+and+Associates/data=!4m7!3m6!1s0x54bfff10e6fbfe07:0x4f2f16dafa774b94!8m2!3d44.9495572!4d-122.9981605!16s%2Fg%2F11qwsjfyp_!19sChIJB_775hD_v1QRlEt3-toWL08,MG Chenault and Associates,3.7,3,Tax preparation service,"3000 Market St NE suite 355, Salem, OR 97301, United States","W2X2+RP Salem, Oregon, USA",https://www.taxesandbeyond.com/,+1 503-979-9198,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pzH52MmASJSMeFOzIXSmRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.04875&pitch=0&thumbfov=100,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:53.510Z,,,,
"https://www.google.com/maps/place/AccurAccounts,+Inc./data=!4m7!3m6!1s0x54bffe18f7867fc9:0x747daf745e6be972!8m2!3d44.9200975!4d-123.0443816!16s%2Fg%2F1thkrf62!19sChIJyX-G9xj-v1QRculrXnSvfXQ","AccurAccounts, Inc.",5.0,3,Accountant,"2150 Commercial St SE Ste 200, Salem, OR 97302, United States","WXC4+26 Salem, Oregon, USA",http://www.accuraccounts.com/,+1 503-390-7229,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMNgn2qBsCnFgwJ1WKeXbcX2nL1fX7JTYMlxDn=w412-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:41:58.802Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Robert+L+Armstrong+PC/data=!4m7!3m6!1s0x54bfff686f300b5f:0x5daaf703eeff252d!8m2!3d44.9246443!4d-123.0441803!16s%2Fg%2F1262d5v15!19sChIJXwswb2j_v1QRLSX_7gP3ql0,Robert L Armstrong PC,5.0,1,Tax preparation service,"1660 Commercial St SE, Salem, OR 97302, United States","WXF4+V8 Salem, Oregon, USA",,+1 503-378-1463,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zmvkszySJj_-zXhs7wiYAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.31533&pitch=0&thumbfov=100,false,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:42:04.135Z,,,,
https://www.google.com/maps/place/JPC+CPA/data=!4m7!3m6!1s0x54bfff909b772c0f:0xd4e556357db40269!8m2!3d44.9520329!4d-123.0660965!16s%2Fg%2F11c1vqb2pq!19sChIJDyx3m5D_v1QRaQK0fTVW5dQ,JPC CPA,3.0,2,Accountant,"1208 Luke Ct NW, Salem, OR 97304, United States","XW2M+RH Salem, Oregon, USA",http://www.jpccpa.net/contact/,+1 503-798-8662,Closed ⋅ Opens 8:15 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KKQOEyI77nI81WoL26z90g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.93837&pitch=0&thumbfov=100,false,Closed,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-19T17:42:09.078Z,,,,
