placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/BJ%27s+Restaurant+%26+Brewhouse/data=!4m7!3m6!1s0x808fb5b6a473be33:0x48df16195b22c277!8m2!3d37.3313317!4d-122.0318142!16s%2Fg%2F1tggtr_9!19sChIJM75zpLa1j4ARd8IiWxkW30g,BJ's Restaurant & Brewhouse,4.0,2561,Restaurant,"10690 N De Anza Blvd, Cupertino, CA 95014, United States","8XJ9+G7 Cupertino, California, USA",https://www.bjsrestaurants.com/locations/ca/cupertino?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 408-865-6970,,https://lh3.googleusercontent.com/p/AF1QipOv4JvIVU3oJR7nAqtFklE93mCuR-WwlD8NzkEW=w408-h306-k-no,true,"3–7 pm, 9 pm–12 am","3–7 pm, 9 pm–12 am","3–7 pm, 9 pm–12 am",3–7 pm,Closed,9 pm–12 am,"3–7 pm, 9 pm–12 am","https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-28T18:54:13.982Z,Family-friendly chain outpost pairs familiar pub fare with an extensive list of house brews. · Dine-in · Takeaway · No-contact delivery,,
https://www.google.com/maps/place/Main+Street+Cupertino/data=!4m7!3m6!1s0x808fb59de5ba2301:0xef6bc52655c8e028!8m2!3d37.32406!4d-122.010508!16s%2Fg%2F11c6qlc9b9!19sChIJASO65Z21j4ARKODIVSbFa-8,Main Street Cupertino,4.5,2619,Shopping mall,"19401 Stevens Creek Blvd, Cupertino, CA 95014, United States","8XFQ+JQ Cupertino, California, USA",http://mainstreetcupertino.com/,+1 408-777-3080,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9Ml3T5VquhmprNQAoDXLRr7wBwp0kVN5S9tJ2Qa4HTH3COOnalR-lGDRaEW_sSr1Ms9xBGN-k7OL94R936Zv3N3vn6SeazQrluNePfsIK_Dh6_qTghFgeMS5ALGCL2XQ78mkg6g-B2cI=w408-h306-k-no,false,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-28T18:54:18.816Z,,,
https://www.google.com/maps/place/Cupertino+Community+Development/data=!4m7!3m6!1s0x808fb5a8f97f5b85:0xf8810a0ea49dde55!8m2!3d37.3184258!4d-122.0283667!16s%2Fg%2F1vm7bpsp!19sChIJhVt_-ai1j4ARVd6dpA4Kgfg,Cupertino Community Development,,,City government office,"10300 Torre Ave, Cupertino, CA 95014, United States","8X9C+9M Cupertino, California, USA",https://www.cupertino.org/our-city/departments/community-development,+1 408-777-3228,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ZeNtLYPx1hxHDbXcDqVXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.70898&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-28T18:54:21.176Z,,,
https://www.google.com/maps/place/Office+of+Parking+Violations+San+Jose/data=!4m7!3m6!1s0x808fcc97940767cf:0x530fbf23dd8e2374!8m2!3d37.3409048!4d-121.8893439!16s%2Fg%2F11bysjq2q5!19sChIJz2cHlJfMj4ARdCOO3SO_D1M,Office of Parking Violations San Jose,1.3,50,City government office,"210 N 4th St, San Jose, CA 95112, United States","84R6+97 San Jose, California, USA",https://www.sanjoseca.gov/your-government/departments-offices/transportation/parking/parking-compliance,+1 800-294-8258,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVy22sHGTxVj8kX63rItpw8JXH5y5T5AhmPYoOzMfTqaO12BbXgIH37_PmWOqZ_l6-4OcOSYegMvVwStx3jBYRYeb9ABra60nvs6Gd6k0MhIDoL9koN64HpngKMegBQ0C01cCdTg=w408-h306-k-no,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-10-28T18:54:25.553Z,,,
https://www.google.com/maps/place/Campus+Safety+Services%2F+Parking+%26+Transportation+Services/data=!4m7!3m6!1s0x808fcbade712baa3:0xfcabc7c7896b5249!8m2!3d37.3491749!4d-121.9373796!16s%2Fg%2F11c6s7nnfz!19sChIJo7oS563Lj4ARSVJricfHq_w,Campus Safety Services/ Parking & Transportation Services,4.5,19,Parking garage,"500 El Camino Real #714, Santa Clara, CA 95050, United States","83X7+M2 Santa Clara, California, USA",https://www.scu.edu/parking-and-transportation-services/,+1 408-551-7080,,https://lh3.googleusercontent.com/p/AF1QipNpHU_Kj7ZdIjN66BVnOeEQ5n3PCqrgyVhdn6ZR=w408-h246-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:54:39.498Z,,,
https://www.google.com/maps/place/Spring+Park+SJC+San+Jose+Airport+Parking/data=!4m7!3m6!1s0x808fcb3276e01823:0xb0393a33a3959fc0!8m2!3d37.3647266!4d-121.9137766!16s%2Fg%2F11s1qn2tv_!19sChIJIxjgdjLLj4ARwJ-VozM6ObA,Spring Park SJC San Jose Airport Parking,4.8,289,Parking garage,"1652 Technology Dr, San Jose, CA 95110, United States","937P+VF San Jose, California, USA",http://springparksjc.com/,+1 408-858-5250,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNVYl52Mu5fFO_c5YNLXS5IaYrfoJ94o19DPq1K=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:54:44.104Z,,,
https://www.google.com/maps/place/South+Valet+Parking/data=!4m7!3m6!1s0x808fcb719814ebf1:0xebe70b09ec831768!8m2!3d37.3241233!4d-121.9463962!16s%2Fg%2F11qmmh9d98!19sChIJ8esUmHHLj4ARaBeD7AkL5-s,South Valet Parking,2.6,5,Valet parking service,"2855 Stevens Creek Blvd, Santa Clara, CA 95050, United States","83F3+JC Santa Clara, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwmiQ6yPdVo6w_bzOg9O0YyngsFz2i1T5R_xAzDhhW3_gV-ajobJ4-e3AZOf2HpXbBgQnOGm-7VoQ2SMxrpve3LMtI292E6b1JzeRtYgaMKM-i2LPLXWuS4m6z94GfT_IPo1KBSw=w408-h271-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:54:46.451Z,,,
https://www.google.com/maps/place/Joy+Park+Fly+Airport+Parking+Garage+San+Jose/data=!4m7!3m6!1s0x808fcb8c3a335749:0xc6ad97eec66f90ba!8m2!3d37.3672863!4d-121.9084771!16s%2Fg%2F11bv385n2f!19sChIJSVczOozLj4ARupBvxu6XrcY,Joy Park Fly Airport Parking Garage San Jose,4.3,878,Parking garage,"1610 N 4th St, San Jose, CA 95112, United States","938R+WJ San Jose, California, USA",http://www.joyparkfly.com/,+1 408-565-5243,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz58Ce_HwuPv2CgKddfCphzGYYUdkIqHKmFHIMLHN280Bc9ASB27serjn4h4MQYTH-dQn9q6nZupeDszQw0sMSoZrOABluustlwwiPHLwSa5Oi_hOru26MGivmxruAt9lizOMxZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:54:50.984Z,,,
"https://www.google.com/maps/place/Ace+Parking+Management,+Inc./data=!4m7!3m6!1s0x808fcdff78bb3d1b:0x82ad57a0d2a9ce24!8m2!3d37.3287087!4d-121.8916141!16s%2Fg%2F11fj29l2f2!19sChIJGz27eP_Nj4ARJM6p0qBXrYI","Ace Parking Management, Inc.",1.0,1,Parking lot,"303 S Almaden Ave, San Jose, CA 95110, United States","84H5+F9 San Jose, California, USA",http://www.aceparking.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wd_EDoMDVp3Pe4tkmdOZXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.34897&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:54:53.334Z,,,
"https://www.google.com/maps/place/Main+Parking+structure/@37.349784,-121.9377061,17z/data=!3m1!4b1!4m6!3m5!1s0x808fcbaf49d7e875:0x33d080f921ed0e96!8m2!3d37.349784!4d-121.9377061!16s%2Fg%2F11tjbwc442",Main Parking structure,4.0,2,Parking lot,"500 El Camino Real, Santa Clara, CA 95053, United States","83X6+WW Santa Clara, California, USA",,+1 408-551-7080,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:54:57.563Z,,,
https://www.google.com/maps/place/Santa+Clara+ABC+Lot/data=!4m7!3m6!1s0x808fcb3f29279883:0xc10fca6030689db3!8m2!3d37.3331565!4d-121.9026497!16s%2Fg%2F11vjjnl7jk!19sChIJg5gnKT_Lj4ARs51oMGDKD8E,Santa Clara ABC Lot,4.0,3,Parking lot,"629 W Santa Clara St, San Jose, CA 95126, United States","83MW+7W San Jose, California, USA",https://www.sapcenter.com/directions-parking/parking-pricing-and-directions,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlOSchwx56Op5todawjNX2f8-IV_ahPW7GXtSdtzmiJvs3POGuTkBZpAFGqZ2PEm6Ow9_2iSWEuT5AQPonex2Y_ni8lDntS1q9ibRvLZH5FC64cNaWbjljME9xzZp2moVPRKBEyNdaXaJs=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:00.197Z,,,
https://www.google.com/maps/place/River+Park+Parking/data=!4m7!3m6!1s0x808fcdd6bbdfd9db:0xf684c21aa12e90ad!8m2!3d37.3287785!4d-121.8946439!16s%2Fg%2F11hdf86njx!19sChIJ29nfu9bNj4ARrZAuoRrChPY,River Park Parking,4.1,11,Parking lot,"333 Woz Way, San Jose, CA 95110, United States","84H4+G4 San Jose, California, USA",,+1 408-286-6370,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxn7sv6aNJ9h1QeS7s3B5dZJEDoD48560QBcDwkx-ewc5SOaj86sRGzdHeTQBzxX--rfsA8C-QiLAU3BDPlN9e6pYo6JdRQlE6ekls1lLK_NHubgrM1z97Y_M00jrJLefCOcbNP=w408-h307-k-no,false,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,Closed,Closed,6 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:04.556Z,,,
https://www.google.com/maps/place/495+E+Santa+Clara+St+Parking/data=!4m7!3m6!1s0x808fccbfc28aaa33:0xf23f48b86a56224d!8m2!3d37.341315!4d-121.8805413!16s%2Fg%2F11f2gsxbqh!19sChIJM6qKwr_Mj4ARTSJWarhIP_I,495 E Santa Clara St Parking,4.0,1,Parking lot,"495E E Santa Clara St, San Jose, CA 95112, United States","84R9+GQ San Jose, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmw863nhmE8WlznGZ8uxtUxLaRAwQhNcZJTVwen7tMkfv2rhA17TFyV1gPHrchkw-cmRKNezZ2MfHO1iwaLo3Os5_AwgeepCADhvQmgZkfSg3k0pxi1JLd0ghdoZucc-BBxqU67w=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:07.033Z,,,
"https://www.google.com/maps/place/CleanSweep+Services,+Inc.+-+Construction,+Parking+Lot,+Street+Sweeping,+Power+Washing/data=!4m7!3m6!1s0x808fcb827ea837d7:0x30a211bc249b9d18!8m2!3d37.5264845!4d-122.3593422!16s%2Fg%2F11h462k1xl!19sChIJ1zeofoLLj4ARGJ2bJLwRojA","CleanSweep Services, Inc. - Construction, Parking Lot, Street Sweeping, Power Washing",5.0,1,Property maintenance,,,http://cleansweepbayarea.com/,+1 408-867-5911,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO4bcPjmHznH5siCzdywt1EKRDH451EQfo6dZgi=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:11.445Z,,,
https://www.google.com/maps/place/Kaiser+Permanente-+Parking+Garage+1/data=!4m7!3m6!1s0x808fb52c266fa5cd:0x5862d346615582e4!8m2!3d37.334717!4d-121.9975585!16s%2Fg%2F11j32tw03k!19sChIJzaVvJiy1j4AR5IJVYUbTYlg,Kaiser Permanente- Parking Garage 1,3.9,9,Parking garage,"690 Lawrence Expy, Santa Clara, CA 95051, United States","82M2+VX Santa Clara, California, USA",https://mydoctor.kaiserpermanente.org/ncal/article/parking-information-santa-clara-homestead-138038,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOx3ZVAhSKjdMh3xzTKYg57UVpI4gNg36m7Y1wGMYW_7Yrdt1ku-uW4GWu-PuTqlNh2uFS8BBcok5kkVG31w-0_gq-h6-kVgX67BmQTXix1E1p0vyvKSm4g877pXxNMqzPqYsS=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:13.772Z,,,
https://www.google.com/maps/place/PayPal+Corporate+Headquarters./data=!4m7!3m6!1s0x808fcbe88aee163b:0xd6064b10b2260381!8m2!3d37.3761476!4d-121.9227495!16s%2Fg%2F1tcvphsw!19sChIJOxbuiujLj4ARgQMmshBLBtY,PayPal Corporate Headquarters.,2.3,1429,Corporate office,"2211 N First St, San Jose, CA 95131, United States","93GG+FW San Jose, California, USA",http://www.paypal.com/,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbCzdOXbtenwU8LGB57l8IayqdWAB-5i0aVysM8WM4FGepPmWEFHNGj3ZaasztGZC8riOljD8c9i3QJTcMK1S_79NMxBvP6mpYEJO8ma_mVjqdQOYxBK-cZ1ugpSdKlZurVeS9Mw=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:18.214Z,,,
"https://www.google.com/maps/place/Valley+Medical+Center+Employee+Parking/@37.3147819,-121.9356575,17z/data=!3m1!4b1!4m6!3m5!1s0x808fcb80198b7b17:0x11a5453022a2f15a!8m2!3d37.3147819!4d-121.9356575!16s%2Fg%2F11vf7g5_p0",Valley Medical Center Employee Parking,4.8,4,Parking garage,"700 Empey Way, San Jose, CA 95128, United States","8377+WP San Jose, California, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:22.721Z,,,
https://www.google.com/maps/place/Sal%27s+Airport+and+Limousine+Service/data=!4m7!3m6!1s0x808fc9dff8071539:0x5b1e95099baa53b3!8m2!3d37.369461!4d-121.955799!16s%2Fg%2F1hm50p_3c!19sChIJORUH-N_Jj4ARs1OqmwmVHls,Sal's Airport and Limousine Service,5.0,471,Limousine service,"1180 Walsh Ave, Santa Clara, CA 95050, United States","929V+QM Santa Clara, California, USA",https://www.salslimo.com/,+1 408-733-1275,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOeY4t7vLoJ__di2LH2J5js0vka1QGnEWuE_2Ue=w408-h555-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2025-10-28T18:55:27.178Z,,,
