placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Sea+Mountain+Vacations/data=!4m7!3m6!1s0xaccf94129d54555b:0x75050d18fcc3dab6!8m2!3d33.8222362!4d-78.6735621!16s%2Fg%2F11jz4cwvjs!19sChIJW1VUnRKUz6wRttrD_BgNBXU,Sea Mountain Vacations,4.5,189,Property management company,"401 B 1st Ave N, North Myrtle Beach, SC 29582, United States","R8CG+VH North Myrtle Beach, South Carolina, USA",http://seamountainvacations.com/,+1 843-890-2094,,https://lh3.googleusercontent.com/p/AF1QipPuDxue3SGS7I7nrp43F2MnLQDt1be9JQJXnS8L=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:02.822Z,,,
https://www.google.com/maps/place/Myrtle+Beach+Seaside+Resorts/data=!4m7!3m6!1s0x89007d5aca74fed9:0xe2e554fe80c42e60!8m2!3d33.8199883!4d-78.6679738!16s%2Fg%2F1ydddkxtb!19sChIJ2f50ylp9AIkRYC7EgP5U5eI,Myrtle Beach Seaside Resorts,4.5,37,Property management company,"300 N Ocean Blvd, North Myrtle Beach, SC 29582, United States","R89J+XR North Myrtle Beach, South Carolina, USA",https://www.myrtlebeachseasideresorts.com/,+1 877-624-6052,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNFhsKuP6xRpHHYjaMDtK6517ZYKIYeE17wdkpz=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:07.963Z,,,
https://www.google.com/maps/place/Sea+Digs+Property+Group+LLC/data=!4m7!3m6!1s0x89007d3255420f57:0x14d3ceba82eec408!8m2!3d33.8123576!4d-78.6882237!16s%2Fg%2F1hc0s4jxh!19sChIJVw9CVTJ9AIkRCMTugrrO0xQ,Sea Digs Property Group LLC,5.0,3,Property management company,"1003 S Ocean Blvd, North Myrtle Beach, SC 29582, United States","R866+WP North Myrtle Beach, South Carolina, USA",,+1 843-272-6560,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2zmf79PGEKfotng464DGTk29oeyRyDWlY7u5aW5fcseLVnlKSg5TZiaYV2-yLlfHYOTPxb4sqes5Iw1Rd_6mS3VGBZ2TepYHR3vP-o-QzWu2V31BWUIFQFMPm5HyHoGGFyrTXoQ=w507-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:10.890Z,,,
https://www.google.com/maps/place/Shorewalk+Homeowners+Associates/data=!4m7!3m6!1s0x890063411a65b763:0x717cd10d2d887ddf!8m2!3d33.7947207!4d-78.728286!16s%2Fg%2F1thxly6n!19sChIJY7dlGkFjAIkR332ILQ3RfHE,Shorewalk Homeowners Associates,3.5,2,Property management company,"4500 S Ocean Blvd, North Myrtle Beach, SC 29582, United States","Q7VC+VM North Myrtle Beach, South Carolina, USA",https://homesforsalelistings.net/real-estate/sc/north+myrtle+beach/sr-condos/shorewalk,+1 843-361-1022,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWvyDKZo6w1XNbodhcpKFRDf665xJeTZIVXdUPiK2VA69NGmPLjgTVVgul5w8H25fcNEVusFhmd6-hG8wOxLm5vxQTPa6oeaE9GCT6NYtMEGavWg2h_Ki6s0F51iQKvxxD-PI=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:16.439Z,,,
https://www.google.com/maps/place/Vereen+Vacation+Rental+Services/data=!4m7!3m6!1s0x89007dd4e2d57adb:0x4122850128ad6b6c!8m2!3d33.8110814!4d-78.7038898!16s%2Fg%2F11m9nb_wd_!19sChIJ23rV4tR9AIkRbGutKAGFIkE,Vereen Vacation Rental Services,4.8,126,Property management company,"1705 Madison Dr, North Myrtle Beach, SC 29582, United States","R76W+CC North Myrtle Beach, South Carolina, USA",https://vereenvacationrentals.com/,+1 843-508-9580,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMKnJl1DUu0O2PvLCuMMOf7O9BrTRt5Yc8E_s7F2Zg6B7nCUUMBzkd7ERM9AIR4Pm_uIuDwK67C8Ktprjo8sj1YgsDmbonRyD4_DZymKbf9zIoCnQb13lnAwIYEUlLYa7gDlmUGMUta18=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:22.009Z,,,
https://www.google.com/maps/place/Oasis+property+solutions/data=!4m7!3m6!1s0x890087656b83cc11:0xd22413044410ad6f!8m2!3d33.8385274!4d-78.6445513!16s%2Fg%2F11wq4p8vl1!19sChIJEcyDa2WHAIkRb60QRAQTJNI,Oasis property solutions,4.2,5,Property management company,"1000 Sea Mountain Hwy Unit 145, North Myrtle Beach, SC 29582, United States","R9Q4+C5 North Myrtle Beach, South Carolina, USA",https://www.oasisps.com/,+1 843-331-8142,Open ⋅ Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c-f3byRAQVDc_RXN_pZr6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.51178&pitch=0&thumbfov=100,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:27.473Z,,,
https://www.google.com/maps/place/Beach+Life+Vacations/data=!4m7!3m6!1s0x890087ecee4cee81:0x28ec21058f1a2e99!8m2!3d33.8364789!4d-78.6447961!16s%2Fg%2F11qsm_2bdf!19sChIJge5M7uyHAIkRmS4ajwUh7Cg,Beach Life Vacations,4.4,25,Property management company,"807 Sea Mountain Hwy B, North Myrtle Beach, SC 29582, United States","R9P4+H3 North Myrtle Beach, South Carolina, USA",http://www.beachlifevacays.com/,+1 843-865-3085,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO9mVlrQIX2gx3vMZoMvq-uoSqgXEs2QfsDl2Wz=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:33.023Z,,,
https://www.google.com/maps/place/Rental+Leaf+Vacations/data=!4m7!3m6!1s0x8900879b439bd519:0x25a712325e53fbd9!8m2!3d33.825139!4d-78.6832262!16s%2Fg%2F11lky62mtp!19sChIJGdWbQ5uHAIkR2ftTXjISpyU,Rental Leaf Vacations,4.6,45,Vacation home rental agency,"409 Hwy 17 S # 1, North Myrtle Beach, SC 29582, United States","R8G8+3P North Myrtle Beach, South Carolina, USA",http://www.rentalleaf.com/,+1 843-273-0696,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNKTjGxQYkTgSCwe91uUlCE_btarCKFtiUxgEej=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,1–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:38.346Z,,,
https://www.google.com/maps/place/Tidemaster+Homeowners+Association/data=!4m7!3m6!1s0x89007d49c4eab213:0x86cacd89801df8b5!8m2!3d33.815973!4d-78.6787027!16s%2Fg%2F1tf9tplj!19sChIJE7LqxEl9AIkRtfgdgInNyoY,Tidemaster Homeowners Association,4.5,33,Association / Organization,"513 S Ocean Blvd, North Myrtle Beach, SC 29582, United States","R88C+9G North Myrtle Beach, South Carolina, USA",https://www.northmyrtlebeach.com/resort/Tidemaster,+1 843-249-3071,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npuXMYPVatr0_r-2KBcwmEcuXMWpKLZFhdnW6QkXW5nVcmpTUZO_zM_jGJA2Rp1kBpX2jEr9MrhRcBUykJa_CD9YisZpP0LmWQ67GrMdwbFx1XC6_IiKTssrDpjvf2D2gw7PHk=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:41.479Z,,,
https://www.google.com/maps/place/Elliott+Beach+Rentals/data=!4m7!3m6!1s0x89007d2bf1d50e9b:0x6bedfc4948b2cd06!8m2!3d33.8309126!4d-78.6446448!16s%2Fg%2F1hc19dxqt!19sChIJmw7V8St9AIkRBs2ySEn87Ws,Elliott Beach Rentals,3.9,3669,Vacation home rental agency,"401 Sea Mountain Hwy, North Myrtle Beach, SC 29582, United States","R9J4+94 North Myrtle Beach, South Carolina, USA",https://www.elliottbeachrentals.com/,+1 800-525-0225,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNTD6xe93vol-QgajFgKgDX3vXlYnzL5yZO4Zfa=w408-h271-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:46.484Z,· Dogs allowed,,
https://www.google.com/maps/place/myBeach+Vacation+Rentals/data=!4m7!3m6!1s0x257c291eb4338f25:0x87468729f8e84a30!8m2!3d33.8109314!4d-78.7033089!16s%2Fg%2F11s_zry_cq!19sChIJJY8ztB4pfCURMEro-CmHRoc,myBeach Vacation Rentals,4.8,330,Vacation home rental agency,"701 17th Ave S, North Myrtle Beach, SC 29582, United States","R76W+9M North Myrtle Beach, South Carolina, USA",http://www.mybeachrentals.com/,+1 843-855-4711,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPvG4Sp8BCdLB7eJtCABg_J9SON0PUhJuXHtO0=w408-h271-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:51.753Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/East+Coast+HOA+Management/data=!4m7!3m6!1s0x89006326a818a081:0x72ddb1eb0b027d20!8m2!3d33.800994!4d-78.7293315!16s%2Fg%2F11gtb66_mn!19sChIJgaAYqCZjAIkRIH0CC-ux3XI,East Coast HOA Management,,,Property management company,"802 41st Ave S Ste 101, North Myrtle Beach, SC 29582, United States","R72C+97 North Myrtle Beach, South Carolina, USA",http://echoamanagement.com/,+1 843-655-8874,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNytXJ8P6E5RTq9JjkhZvY00O-5YX3w61OWTnkB=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:45:56.472Z,,,
https://www.google.com/maps/place/Condo-World/data=!4m7!3m6!1s0x890062d5752352b9:0xc0f712a1108b221a!8m2!3d33.807911!4d-78.7013272!16s%2Fg%2F1tgxvdr2!19sChIJuVIjddViAIkRGiKLEKES98A,Condo-World,4.3,2782,Vacation home rental agency,"311 17th Ave S, North Myrtle Beach, SC 29582, United States","R75X+5F North Myrtle Beach, South Carolina, USA",https://www.condo-world.com/,+1 800-753-4537,,https://lh3.googleusercontent.com/p/AF1QipNfbE7Mr42uAep0yh3cZGxajiR8WoXCBPuoSast=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:46:01.608Z,,,
https://www.google.com/maps/place/Coastal+Vision+Vacations/data=!4m7!3m6!1s0x890063372bbc997d:0x3f3a08e97c157f87!8m2!3d33.8089141!4d-78.7107578!16s%2Fg%2F11rqz0h_9t!19sChIJfZm8KzdjAIkRh38VfOkIOj8,Coastal Vision Vacations,4.7,3,Property management company,"2201 Hwy 17 S #4, North Myrtle Beach, SC 29582, United States","R75Q+HM North Myrtle Beach, South Carolina, USA",https://www.coastalvisionvacations.com/,+1 843-655-8563,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LcBf6EeZNBoMUwdmDlUoOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.15294&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:46:06.673Z,,,
https://www.google.com/maps/place/Thomas+Beach+Vacations/data=!4m7!3m6!1s0x89008791de99887d:0xcba3843624d93282!8m2!3d33.8346477!4d-78.6452197!16s%2Fg%2F11clhs0dkn!19sChIJfYiZ3pGHAIkRgjLZJDaEo8s,Thomas Beach Vacations,4.3,1113,Vacation home rental agency,"625 Sea Mountain Hwy, North Myrtle Beach, SC 29582, United States","R9M3+VW North Myrtle Beach, South Carolina, USA",https://www.northmyrtlebeachvacations.com/,+1 843-273-3001,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO2pjqU_Py8-aJtZGGaYcKwjzmGbNk4wjNl6oBC=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,12–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:46:11.814Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Cherry+Grove+Beach+Houses/data=!4m7!3m6!1s0x89008785206782b5:0xde6e2321e11eed9!8m2!3d33.8288904!4d-78.6395862!16s%2Fg%2F1thzprtr!19sChIJtYJnIIWHAIkR2e4RHjLi5g0,Cherry Grove Beach Houses,4.6,99,Vacation home rental agency,"2703 N Ocean Blvd, North Myrtle Beach, SC 29582, United States","R9H6+H5 North Myrtle Beach, South Carolina, USA",http://www.cherrygrovebeachhouses.com/,+1 803-289-9316,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRGUR5A0W1vI5oNBp4_KHxqccoehh41lXh06ap0vTGnKmdxoRPuTr9VKNHQXXoBitrXMVYPT5rIINEdLPaQE_lvZYpa1glN_EkbQJLMq90sIqTVadZXMLxWNt8kRsvH_vGwQtM=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:46:16.992Z,,,
https://www.google.com/maps/place/Palm+Keys+Homeowners+Associates/data=!4m7!3m6!1s0x89007d2e40dfc94b:0x6ff694ad0de37541!8m2!3d33.8167934!4d-78.6925401!16s%2Fg%2F1tf6snkb!19sChIJS8nfQC59AIkRQXXjDa2U9m8,Palm Keys Homeowners Associates,4.3,3,Apartment building,"804 12th Ave S, North Myrtle Beach, SC 29582, United States","R884+PX North Myrtle Beach, South Carolina, USA",,+1 843-272-3632,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3j_8B5rbTG2sreCS3OGnSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.74746&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-09-25T17:46:20.073Z,,,
