placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x888917ca9aec5f8f:0x858263baa6c62aa5!8m2!3d33.4321255!4d-86.737828!16s%2Fg%2F11y5ygzp4l!19sChIJj1_smsoXiYgRpSrGprpjgoU,Metro Infusion Center,,,Medical Center,"4704 Cahaba River Rd ste 101-d, Birmingham, AL 35243, United States","C7J6+VV Birmingham, Alabama, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LJi6_-XN9ZXL0lR9WtNgUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.68645&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:02:35.482Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Birmingham+ID+%26+Infusion/data=!4m7!3m6!1s0x8889178689433eb9:0x6ff01bf064db52ad!8m2!3d33.4322365!4d-86.7375747!16s%2Fg%2F11by_d80vp!19sChIJuT5DiYYXiYgRrVLbZPAb8G8,Birmingham ID & Infusion,3.8,14,Medical clinic,"4704 Cahaba River Rd ste 101-d, Birmingham, AL 35243, United States","C7J6+VX Birmingham, Alabama, USA",https://bhminfusion.com/,+1 205-739-2266,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNF2E7YesST4PwwAzEUdPFo6sjgMdRdJ_SdxiN_=w426-h240-k-no,true,8 am–12 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:02:40.397Z,,,,
https://www.google.com/maps/place/Uab+infusion+clinic+acton+rd/data=!4m7!3m6!1s0x88891783fa4071f3:0x8cdd619e1a875909!8m2!3d33.4325171!4d-86.7371812!16s%2Fg%2F11gy8j7tfq!19sChIJ83FA-oMXiYgRCVmHGp5h3Yw,Uab infusion clinic acton rd,,,Medical clinic,"Birmingham, AL 35243, United States","C7M7+24 Birmingham, Alabama, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EJCX5JxgMNJGNc-vgeh9hA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.4875&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:02:43.405Z,,,,
https://www.google.com/maps/place/Azia+Medical+Spa/data=!4m7!3m6!1s0x88893ddfc9c8f0f5:0x1921265d80499344!8m2!3d33.3700212!4d-86.6639395!16s%2Fg%2F1thf9b0y!19sChIJ9fDIyd89iYgRRJNJgF0mIRk,Azia Medical Spa,4.8,142,Medical spa,"153 Narrows Pkwy 201 2nd Floor, Birmingham, AL 35242, United States","98CP+2C Birmingham, Alabama, USA",http://www.aziamedispa.com/?utm_source=gmb&utm_medium=organic,+1 205-980-7772,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMdU9cDAwLuuhKVJElBY8BHBC1IIriLhttEvuoN=w519-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:02:48.490Z,,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x888922599cb1a047:0x2d764abc44da7c6b!8m2!3d33.3660296!4d-86.7857539!16s%2Fg%2F11f1vnx7gq!19sChIJR6CxnFkiiYgRa3zaRLxKdi0,Option Care Health,4.3,27,Specialized clinic,"2100 Riverchase Center Suite 430, Hoover, AL 35244, United States","9687+CM Hoover, Alabama, USA",https://optioncarehealth.com/,+1 205-982-9401,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u3gsTaSHJru3nSh65UBu9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.48772&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:02:53.696Z,,,,
https://www.google.com/maps/place/AccuRX+Infusion+Center/data=!4m7!3m6!1s0x88893d4d18c02329:0x7214c9e4c5d87cdc!8m2!3d33.4161813!4d-86.6784615!16s%2Fg%2F11hd9lkrqx!19sChIJKSPAGE09iYgR3HzYxeTJFHI,AccuRX Infusion Center,,,Nurse practitioner,"4000 Meadow Lake Dr #125, Birmingham, AL 35242, United States","C88C+FJ Birmingham, Alabama, USA",http://www.accurxinfusion.com/,+1 205-747-1742,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5bcOZZPg0c8vEt1E0mMiew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.76598&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:02:58.745Z,,,,
https://www.google.com/maps/place/Balance+Infusion+Wellness+Center/data=!4m7!3m6!1s0x88f5c7006831b8a3:0x2c89e426d5fed06d!8m2!3d33.411318!4d-86.6668882!16s%2Fg%2F11vslgk1h5!19sChIJo7gxaADH9YgRbdD-1SbkiSw,Balance Infusion Wellness Center,,,Alternative medicine practitioner,"2803 Greystone Commercial Blvd Suite # 14, Birmingham, AL 35342, United States","C86M+G6 Birmingham, Alabama, USA",https://balanceinfusionwellness.com/,+1 205-438-6017,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4c_OJyLqZQ1PFWlCcz1haA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.373436&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:03.445Z,,,,
https://www.google.com/maps/place/Palmetto+Infusion+-+Birmingham/data=!4m7!3m6!1s0x88893d4001bd4875:0xe1b953dd14844895!8m2!3d33.4166296!4d-86.6782983!16s%2Fg%2F11rtysdxzr!19sChIJdUi9AUA9iYgRlUiEFN1TueE,Palmetto Infusion - Birmingham,1.0,1,Medical clinic,"4000 Meadow Lake Dr #125, Meadowbrook, AL 35242, United States","C88C+MM Meadowbrook, Alabama, USA",https://www.palmettoinfusion.com/,+1 800-809-1265,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5bcOZZPg0c8vEt1E0mMiew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.31256&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:08.227Z,,,,
https://www.google.com/maps/place/BenchMark+Physical+Therapy/data=!4m7!3m6!1s0x88893dddc36dd0a3:0x2b83b44d81086d22!8m2!3d33.3700212!4d-86.6639395!16s%2Fg%2F11r8pt3hg!19sChIJo9Btw909iYgRIm0IgU20gys,BenchMark Physical Therapy,5.0,62,Physical therapy clinic,"153 Narrows Pkwy #101, Birmingham, AL 35242, United States","98CP+2C Birmingham, Alabama, USA",https://www.benchmarkpt.com/locations/chelsea-al/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 205-981-4534,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPc7ckl_Uw8cs3hVY_qmpTfOlElbOab6EPB5poV=w428-h240-k-no,true,Closed,7 am–4 pm,9 am–6 pm,7 am–4 pm,9 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:13.284Z,,,,
https://www.google.com/maps/place/Southern+Ketamine+and+Wellness/data=!4m7!3m6!1s0x888919e1b2021f8b:0x89e4ce0de5a4a197!8m2!3d33.450096!4d-86.7908412!16s%2Fg%2F11pr5f_vvt!19sChIJix8CsuEZiYgRl6Gk5Q3O5Ik,Southern Ketamine and Wellness,4.9,184,Mental health clinic,"1932 Laurel Rd # 1B, Vestavia Hills, AL 35216, United States","F625+2M Vestavia Hills, Alabama, USA",https://southernketamine.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website_link,+1 205-202-9163,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOa6_rxD17MEDv1QmdrPX2ZexFSIxTvizpxBV0L=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:18.129Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Chelsea+Eye+Care/data=!4m7!3m6!1s0x88893e58e452d8a7:0xbc2668637b7f6cec!8m2!3d33.3499811!4d-86.6333763!16s%2Fg%2F1tqnmdkl!19sChIJp9hS5Fg-iYgR7Gx_e2NoJrw,Chelsea Eye Care,4.8,94,Eye care center,"300 Foothills Pkwy, Chelsea, AL 35043, United States","89X8+XJ Chelsea, Alabama, USA",http://www.chelseaeyecare.com/,+1 205-678-2565,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMD3Hlh4dhWD2AP1enneyzD1zCR42mN3GByzpSG=w408-h306-k-no,true,Closed,8 am–5:30 pm,8 am–6 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:23.248Z,,,,
https://www.google.com/maps/place/Andrea+S+Lamberson+LLC/data=!4m7!3m6!1s0x88893dde0af76f1b:0x2b8d86edff5398b0!8m2!3d33.3699411!4d-86.6672914!16s%2Fg%2F1tgnsf9g!19sChIJG2_3Ct49iYgRsJhT_-2GjSs,Andrea S Lamberson LLC,4.9,14,Medical clinic,"198 Narrows Dr # 103, Birmingham, AL 35242, United States","989M+X3 Birmingham, Alabama, USA",,+1 205-981-2124,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k_O1RYBMpa5Mf2o9xePn-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.43597&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:26.106Z,,,,
https://www.google.com/maps/place/Eyes+On+Chelsea+Vision+Care/data=!4m7!3m6!1s0x88893e55a7315e25:0xf88c136c96454972!8m2!3d33.3457527!4d-86.6400299!16s%2Fg%2F1tfz0wn3!19sChIJJV4xp1U-iYgRcklFlmwTjPg,Eyes On Chelsea Vision Care,4.8,191,Optometrist,"10699 Old Hwy 280 Bldg 2 #1, Chelsea, AL 35043, United States","89W5+8X Chelsea, Alabama, USA",http://www.eyesonchelsea.com/,+1 205-980-4530,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjovO24J6zJ_aP2goOgElmNJ0OjXRz_wCqnvM-=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:31.218Z,,,,
https://www.google.com/maps/place/Crestline+Health+and+Wellness/data=!4m7!3m6!1s0x888919e9a0a44161:0x4990eaf49984b161!8m2!3d33.4737247!4d-86.7645619!16s%2Fg%2F11h7tn0324!19sChIJYUGkoOkZiYgRYbGEmfTqkEk,Crestline Health and Wellness,4.9,14,Medical clinic,"3300 Cahaba Rd # 100, Birmingham, AL 35223, United States","F6FP+F5 Birmingham, Alabama, USA",https://crestlinehealthandwellness.com/,+1 205-848-2768,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMQ_xZISYhG0JWtDP1Eqy3qCONn7s7e_He_S4KP=w408-h272-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:36.366Z,,,,
https://www.google.com/maps/place/Chelsea+Urgent+Care/data=!4m7!3m6!1s0x88893e55a72a53a7:0x9cdcf8c8ae686933!8m2!3d33.3517913!4d-86.6116561!16s%2Fg%2F1wfvndy0!19sChIJp1Mqp1U-iYgRM2lorsj43Jw,Chelsea Urgent Care,3.3,98,Urgent care center,"15582 US-280 Suite 106, Chelsea, AL 35043, United States","992Q+P8 Chelsea, Alabama, USA",,+1 205-678-3924,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=67T2uVKh9yHN0ueo13KJxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.52872&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:41.585Z,,,,
https://www.google.com/maps/place/Element+Wellness+Center/data=!4m7!3m6!1s0x888917a20074d7d5:0xa4e29cd756295cb8!8m2!3d33.4231985!4d-86.6686152!16s%2Fg%2F11t4hh_xcl!19sChIJ1dd0AKIXiYgRuFwpVtec4qQ,Element Wellness Center,5.0,46,Wellness center,"6600 Tattersall Ln, Birmingham, AL 35242, United States","C8FJ+7H Birmingham, Alabama, USA",https://www.elementwellness.me/,+1 205-326-7333,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMBZi-QF-F8Zuo79IyQ6TPhxM8UP0aIFTARiu4v=w408-h272-k-no,true,Closed,"9 am–1 pm, 3–6 pm",Closed,"9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm",Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:46.789Z,,,,
https://www.google.com/maps/place/Sparrow+Health+%26+Performance/data=!4m7!3m6!1s0x888922e5aae93a51:0x3adb7be76df04e0d!8m2!3d33.4116644!4d-86.6666567!16s%2Fg%2F11hbpndwwv!19sChIJUTrpquUiiYgRDU7wbed72zo,Sparrow Health & Performance,4.8,105,Naturopathic practitioner,"2807 Greystone Commercial Blvd SUITE 32, Birmingham, AL 35242, United States","C86M+M8 Birmingham, Alabama, USA",http://www.sparrowclinic.com/,+1 205-783-1020,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQNUk1lWcyFS-XPjXhyGSK_NLv2OPOMfRecSpu=w408-h725-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:52.018Z,,,,
https://www.google.com/maps/place/Magnolia+Creek+Treatment+Center+for+Eating+Disorders/data=!4m7!3m6!1s0x888938c3b43913e7:0xa76720e4ed00cfee!8m2!3d33.2835324!4d-86.6061859!16s%2Fm%2F04cwvhn!19sChIJ5xM5tMM4iYgR7s8A7eQgZ6c,Magnolia Creek Treatment Center for Eating Disorders,4.1,154,Eating disorder treatment center,"645 Crenshaw Rd, Columbiana, AL 35051, United States","79MV+CG Columbiana, Alabama, USA",https://www.magnoliacreek.com/?utm_campaign=gmb,+1 866-445-0366,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqe0J5Ah2mOi6glgubJ0au9OdnN9ElhUJnP14hVamG2eT-NONKRuyKoTAC76ikE_Dchf1CVFt0_Smm1AJ35TfIBryvoeed9PYh2Ze8fG7S-qDTJsUvb2Ope-bdSFGPL4KIDdNEv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Chelsea+Birmingham+AL/@33.3401108,-86.6302625,14z",2025-09-28T23:03:57.303Z,LGBTQ+ friendly,,,
