placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Bridges+Community+Health/data=!4m7!3m6!1s0x54c11fe826374a19:0x526d5b44f1023faf!8m2!3d44.0460358!4d-123.0629957!16s%2Fg%2F11h44n9r6m!19sChIJGUo3JugfwVQRrz8C8URbbVI,Bridges Community Health,4.8,105,Counselor,"1976 Garden Ave, Eugene, OR 97403, United States","2WWP+CR Eugene, Oregon, USA",http://www.bridgescommunityhealth.com/,+1 541-255-1411,Closed · Opens 9 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipO1SSJlSKDKekecdlLnG5w5tFcJZ_TVzsvm4QdE=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:12.034Z,
https://www.google.com/maps/place/Velez+Psychiatric+Services+%26+Ginkgo+Well+Care/data=!4m7!3m6!1s0x54c11fc513cecf31:0xdbe643bd02cc293c!8m2!3d44.049655!4d-123.0905938!16s%2Fg%2F11h4dyl3hd!19sChIJMc_OE8UfwVQRPCnMAr1D5ts,Velez Psychiatric Services & Ginkgo Well Care,5.0,1,Mental health clinic,"132 E Broadway #303, Eugene, OR 97401, United States","2WX5+VQ Eugene, Oregon, USA",https://www.vps-psychiatry.com/,+1 541-632-3384,Closed · Opens 8 am Tue,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipMR60MtKJJnvdfa_Z9RlsWYfAylfKMI38DQ6aKS=w408-h516-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:16.492Z,
"https://www.google.com/maps/place/Oasis+Mental+Health,+PC/data=!4m7!3m6!1s0x54c11f00a85c4443:0x4a7b5b703968c76a!8m2!3d44.0717219!4d-123.1085082!16s%2Fg%2F11_fldb_r!19sChIJQ0RcqAAfwVQRasdoOXBbe0o","Oasis Mental Health, PC",3.2,11,Mental health clinic,"331 Goodpasture Island Rd, Eugene, OR 97401, United States","3VCR+MH Eugene, Oregon, USA",http://www.oasismh.com/,+1 541-636-9846,Closed · Opens 8:30 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cB-8qvwZZA6nxBS8UwN7GA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.60208&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:21.043Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Eugene/data=!4m7!3m6!1s0x54c11e04e2172e1f:0xd73b6be712a80440!8m2!3d44.0601225!4d-123.085961!16s%2Fg%2F1tfmn3h8!19sChIJHy4X4gQewVQRQASoEudrO9c,LifeStance Therapists & Psychiatrists Eugene,4.0,110,Mental health clinic,"44 Club Rd # 200, Eugene, OR 97401, United States","3W67+2J Eugene, Oregon, USA",https://lifestance.com/location/eugene-or-44-club-rd/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 541-972-6302,Closed · Opens 8 am Tue,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNSQTQO7gCV38W9yF3l8UCESqC5cIGgjJy8rLCo=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:25.374Z,
https://www.google.com/maps/place/Willamette+Valley+Psychiatric+Medicine/data=!4m7!3m6!1s0x54c11e14dd5ac27f:0x691d518607f81bcf!8m2!3d44.0211922!4d-123.0913089!16s%2Fg%2F1tmxw9qx!19sChIJf8Ja3RQewVQRzxv4B4ZRHWk,Willamette Valley Psychiatric Medicine,3.8,8,Psychiatrist,"3225 Willamette St Ste 3A, Eugene, OR 97405, United States","2WC5+FF Eugene, Oregon, USA",http://www.wvpsych.com/,+1 541-344-5363,Closed · Opens 8:30 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hNaO4KqIS9_tZ0Kn1k9ruw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.86327&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:29.777Z,
https://www.google.com/maps/place/Madrone+Mental+Health+Services/data=!4m7!3m6!1s0x54c11e0d9127d84f:0xebdaaabd63d201e2!8m2!3d44.0560377!4d-123.0954168!16s%2Fg%2F11bwl3p1qc!19sChIJT9gnkQ0ewVQR4gHSY72q2us,Madrone Mental Health Services,3.7,17,Mental health clinic,"150 Shelton Mcmurphey Blvd #101, Eugene, OR 97401, United States","3W43+CR Eugene, Oregon, USA",http://www.madronementalhealth.com/,+1 541-210-8090,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yVb-vNNipYfKq344GqXEAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.35817&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:34.261Z,
https://www.google.com/maps/place/NorthStar+Psychiatry/data=!4m7!3m6!1s0x54c11d2bf12671d7:0x6f881f5e7289a2ea!8m2!3d44.0698121!4d-123.108763!16s%2Fg%2F11l5hf01j3!19sChIJ13Em8SsdwVQR6qKJcl4fiG8,NorthStar Psychiatry,5.0,2,Mental health clinic,"1200 Executive Pkwy Suite #260, Eugene, OR 97401, United States","3V9R+WF Eugene, Oregon, USA",https://www.beyondmeds.co/,+1 503-878-8885,Closed · Opens 9 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WG6hHv1xgEuFtjw6z2eA8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.05412&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:38.576Z,
https://www.google.com/maps/place/NW+Psychiatry/data=!4m7!3m6!1s0x54c11e1599643a69:0xed339c7d75e993c0!8m2!3d44.0490419!4d-123.08624!16s%2Fg%2F1tfg2tmq!19sChIJaTpkmRUewVQRwJPpdX2cM-0,NW Psychiatry,3.5,24,Psychiatrist,"401 E 10th Ave #230, Eugene, OR 97401, United States","2WX7+JG Eugene, Oregon, USA",https://www.nwpsychiatry.com/,+1 541-684-0154,Closed · Opens 8:30 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipP-POpbEwZ-7itdT8b_qEnVTjYsBwKPntd5xrWE=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:43.179Z,
https://www.google.com/maps/place/Child+and+Adolescent+Behavioral+Health+at+PeaceHealth+University+District/data=!4m7!3m6!1s0x54c11f46f5145b13:0x81f8da0f913b718a!8m2!3d44.0463319!4d-123.0827483!16s%2Fg%2F11v3svxx9h!19sChIJE1sU9UYfwVQRinE7kQ_a-IE,Child and Adolescent Behavioral Health at PeaceHealth University District,,,Mental health clinic,"1200 Hilyard St, Eugene, OR 97401, United States","2WW8+GW Eugene, Oregon, USA",https://www.peacehealth.org/locations/eugene/child-and-adolescent-behavioral-health-peacehealth-sacred-heart-medical-center?utm_source=gbp&utm_medium=organic&utm_content=EUGE-017&utm_campaign=gmb,+1 458-205-6444,Closes soon · 7 pm · Opens 7:30 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipOi1MNprJZZbCHWiq2rwq-4JLa0Y4SJi3UEYm4B=w426-h240-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:47.480Z,
"https://www.google.com/maps/place/Willamette+Valley+Behavioral+Health/@44.0496591,-123.0905041,17z/data=!3m1!4b1!4m6!3m5!1s0x6f8776ceda7cdeff:0x4b2580949f9bf0af!8m2!3d44.0496591!4d-123.0905041!16s%2Fg%2F11x1n5znn4",Willamette Valley Behavioral Health,5.0,1,Mental health clinic,"132 E Broadway #431, Eugene, OR 97401, United States","2WX5+VQ Eugene, Oregon, USA",https://www.willamettevalley-bh.com/,+1 541-390-4559,Closes soon · 7 pm · Opens 7 am Tue,Identifies as women-owned,,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:53.877Z,
https://www.google.com/maps/place/Unified+Primary+Care+Behavioral+Health+at+PeaceHealth+University+District/data=!4m7!3m6!1s0x54c11fcd7dd2f4bf:0x29da7542d8eae5d7!8m2!3d44.0463319!4d-123.0827483!16s%2Fg%2F11v3svjzk5!19sChIJv_TSfc0fwVQR1-Xq2EJ12ik,Unified Primary Care Behavioral Health at PeaceHealth University District,2.7,3,Mental health service,"1200 Hilyard St, Eugene, OR 97401, United States","2WW8+GW Eugene, Oregon, USA",https://www.peacehealth.org/locations/eugene/unified-primary-care-behavioral-health-peacehealth-sacred-heart-medical-center?utm_source=gbp&utm_medium=organic&utm_content=EUGE-024&utm_campaign=gmb,+1 458-205-7131,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=viGS99hY4TBJEhZDTUUB7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.71046&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:55:58.710Z,
https://www.google.com/maps/place/Lane+County+Behavioral+Health/data=!4m7!3m6!1s0x54c11e1d66a1cb1f:0xdc74a39ae42b1f90!8m2!3d44.0610145!4d-123.0729641!16s%2Fg%2F1tdgj_61!19sChIJH8uhZh0ewVQRkB8r5JqjdNw,Lane County Behavioral Health,2.7,51,Mental health clinic,"2411 Martin Luther King Jr Blvd, Eugene, OR 97401, United States","3W6G+CR Eugene, Oregon, USA",http://www.lanecounty.org/,+1 541-682-3608,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwJk5fHfII43yXj0PGij0w4_iILcXhX3OMpbnmYpf5wMXic2n8czI7Pkayo4BwdkywOynW_9UKnwCLz5LNvscRWVHSr4JuxilxIk1GQuJOUL8l0csevvDJJ59qm8puHDyW_xFh=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:56:03.624Z,
"https://www.google.com/maps/place/Eun+Park,+Psychiatrist/data=!4m7!3m6!1s0x54c11f9e3569f871:0x5ae8ea715baa6d66!8m2!3d44.0600972!4d-123.0859198!16s%2Fg%2F11trfbyhzq!19sChIJcfhpNZ4fwVQRZm2qW3Hq6Fo","Eun Park, Psychiatrist",2.9,8,Psychiatrist,"66 Club Rd # 120, Eugene, OR 97401, United States","3W67+2J Eugene, Oregon, USA",https://lifestance.com/provider/psychiatrist/or/eugene/eun-park/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 541-972-6302,Closed · Opens 8 am Tue,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNa53NWQ3vPHcCwsHK--3VxY9shGwlgKN6cc3Oi=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:56:08.344Z,
"https://www.google.com/maps/place/Dr.+Elaine+A.+Mitchell,+DO/data=!4m7!3m6!1s0x54c11e14dd5ac27f:0xb44b5346023d0fdd!8m2!3d44.050389!4d-123.0925122!16s%2Fg%2F1tfrx6hp!19sChIJf8Ja3RQewVQR3Q89AkZTS7Q","Dr. Elaine A. Mitchell, DO",5.0,3,Psychiatrist,"859 Willamette St, Eugene, OR 97401, United States","3W24+5X Eugene, Oregon, USA",,+1 541-344-5363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=slUgkhdN6bFmx4T3lDXzcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.71921&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:56:10.731Z,
https://www.google.com/maps/place/Laurel+Hill+Center/data=!4m7!3m6!1s0x54c11e0320343f63:0x5236ee885decd33b!8m2!3d44.0617685!4d-123.078046!16s%2Fg%2F1vh_82_f!19sChIJYz80IAMewVQRO9PsXYjuNlI,Laurel Hill Center,3.2,26,Mental health service,"2145 Centennial Plaza, Eugene, OR 97401, United States","3W6C+PQ Eugene, Oregon, USA",https://www.laurel.org/,+1 541-485-6340,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxheepXKqPxynV9YOqxmeCnU6l4COatWnlRT-8FEcVtF4IOVDUAccrMfPD6QwnFqKfaVY9W1Qote7AdZiL16j70F4s2iMq44QS_uqCDAqfUYr19xouXy9vZSXB5iDLbwiDkYV09=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:56:15.189Z,
https://www.google.com/maps/place/Inpatient+Behavioral+Health+at+PeaceHealth+University+District/data=!4m7!3m6!1s0x54c11e3dd42d1847:0x8c4492b851993889!8m2!3d44.0474044!4d-123.0808247!16s%2Fg%2F11cncxrl72!19sChIJRxgt1D0ewVQRiTiZUbiSRIw,Inpatient Behavioral Health at PeaceHealth University District,2.6,13,Mental health service,"770 E 11th Ave, Eugene, OR 97401, United States","2WW9+XM Eugene, Oregon, USA",https://www.peacehealth.org/locations/eugene/inpatient-behavioral-health-peacehealth-sacred-heart-medical-center-university?utm_source=gbp&utm_medium=organic&utm_content=EUGE-555&utm_campaign=gmb,+1 458-205-7013,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxNOX_aoCaXtK1mjvBb-XzGtkFAaWQgk4Byavy0TtwbdODHyXe3tVXXpz_RRYEtjwKlYzrFF7o7Pr4JKlNJNrCjsWarRUJ9fRFV5L1Lu2EeXp24j8GBQ4Am2LZnJnGmXRTMXgCL=w408-h307-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:56:17.652Z,
https://www.google.com/maps/place/Well+Aware+Integrative+Care/data=!4m7!3m6!1s0x54c11f1beeae1d65:0x314a885142c1e30a!8m2!3d44.039744!4d-123.0918018!16s%2Fg%2F11p0yb1ml4!19sChIJZR2u7hsfwVQRCuPBQlGISjE,Well Aware Integrative Care,5.0,3,Mental health clinic,"74 E 18th Ave #4, Eugene, OR 97401, United States","2WQ5+V7 Eugene, Oregon, USA",https://wellawareic.com/,,Closed · Opens 9 am Tue,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipORwscGSSj96B4A3Ve0D1fW8j_ZhRgtBtH8vC5v=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-12-16T02:56:22.198Z,
