placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info
https://www.google.com/maps/place/Earl%27s+Small+Engine+Repair/data=!4m7!3m6!1s0x87f74300350281a5:0xf8fde12044dba9ce!8m2!3d44.0296027!4d-92.6615848!16s%2Fg%2F11y19pkn09!19sChIJpYECNQBD94cRzqnbRCDh_fg,Earl's Small Engine Repair,4.0,4,Lawn mower store,"1099 Frontage Rd NW, Byron, MN 55920, United States","28HQ+R9 Byron, Minnesota, USA",,+1 507-775-6456,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwi0iGxG8dnVKQijAN8Ri3xDChg9-pgckorDNq4LP3-3Nz7HgeAhZTHujctZnvzEbJ6VHGrjAjgPZbLdIRpE52gNIqH9K94v2rhVkjEAH2tqtdfaoTbFbVsMeTyviXOE-sdUv48V9CzV10=w408-h307-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-01-10T22:28:47.214Z,,
https://www.google.com/maps/place/Generator+Supercenter+of+Upstate+NY/data=!4m7!3m6!1s0x89d14b9998187ef3:0x263c96fcdeb4c151!8m2!3d43.0889215!4d-77.6086158!16s%2Fg%2F11s3qqm8zy!19sChIJ834YmJlL0YkRUcG03vyWPCY,Generator Supercenter of Upstate NY,4.9,129,Electric generator shop,"1100 Jefferson Rd Suite 9, Rochester, NY 14623, United States","39QR+HH Rochester, New York, USA",http://generatorsupercenterofupstateny.com/,+1 585-318-3306,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwkCcwgOtmZuZx2V58y2MY-OIM6k7Rtu5IP90uBPdPKMAhz1euzjRurrxbWEeJXXofr1_8Yj_KH519g9ZezwC03yApkvIBAF3G9KQi7C5Oq8cQdJfefsaROqXmNUZ5i1UMY9nn-RA=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-01-10T22:28:51.642Z,· In-store pick-up · Delivery,Identifies as veteran-owned
"https://www.google.com/maps/place/Hurricane+Home+Solutions,+Inc./data=!4m7!3m6!1s0x89d6b555f2162be9:0x504a0e8dca43407a!8m2!3d43.0639914!4d-77.6451788!16s%2Fg%2F11j37kjjz9!19sChIJ6SsW8lW11okRekBDyo0OSlA","Hurricane Home Solutions, Inc.",4.6,84,Electric generator shop,"95 Methodist Hill Dr #800, Rochester, NY 14623, United States","3973+HW Rochester, New York, USA",https://hurricanehomesolutions.com/,+1 585-244-0099,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzTF39mrjLutXaHc4nIs5w5_RaK4Y6RDpQv3uQVBbYay7gluPEn1nFgaTZge1yxa15UiF8Z23DsE-fKagN_rtKgqqigFMuU1dA3pKVENCiwTKtunS_r6TH4rcGn-au8Ja27Bu4ytQ=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-01-10T22:28:56.213Z,· Delivery,
https://www.google.com/maps/place/Emergency+Power+Systems/data=!4m7!3m6!1s0x89d6b3453308ac97:0x1b7aa165c1433fbd!8m2!3d43.1503182!4d-77.7261885!16s%2Fg%2F11b6jk0362!19sChIJl6wIM0Wz1okRvT9DwWWhehs,Emergency Power Systems,3.7,3,Electric motor store,"300 Mile Crossing Blvd, Rochester, NY 14624, United States","572F+4G Rochester, New York, USA",http://www.rlkistler.com/,+1 585-464-6333,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCfPfxgti7YG6QgExmywzdYOpZSM2Li_-G0IvYniBrE7aTkdaMlEKj4QNPo4BEDtOVdwm3BsXSFqkGpuC5ECFVPt46jGOlGQsZlconXLZGWGp01Cnz3GVZYvzJhtomI4ZxA3AP=w408-h544-k-no,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-01-10T22:29:00.943Z,,
https://www.google.com/maps/place/Reliable+Power+Systems/data=!4m7!3m6!1s0x89d6cb5edd237067:0xd2de15dca43533d6!8m2!3d43.1303215!4d-77.349807!16s%2Fg%2F11c6slxkn2!19sChIJZ3Aj3V7L1okR1jM1pNwV3tI,Reliable Power Systems,5.0,11,Electric generator shop,,,http://www.rpsgenerators.com/,+1 585-530-0238,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNC9Jvlvzg8NufKYkd2WMegANKeTv9Ck-YMYv6P=w408-h315-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-01-10T22:29:05.425Z,,
https://www.google.com/maps/place/Dostal+Electric+Inc/data=!4m7!3m6!1s0x87f73e5160a8d26d:0x313eff55e87dbe6c!8m2!3d44.0289804!4d-92.8230478!16s%2Fg%2F11fz9yn7ss!19sChIJbdKoYFE-94cRbL596FX_PjE,Dostal Electric Inc,5.0,1,Electrician,"63531 T-61, Dodge Center, MN 55927, United States","25HG+HQ Dodge Center, Minnesota, USA",,+1 507-374-2828,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P2Ocnjbuz7BNSl7jeevciw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.32872&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:21.828Z,,
https://www.google.com/maps/place/Hardware+Hank/data=!4m7!3m6!1s0x87f73e7b0b84c629:0x9727c43452a6d26!8m2!3d44.0277319!4d-92.858863!16s%2Fg%2F1txfpqfx!19sChIJKcaEC3s-94cRJm0qRUN8cgk,Hardware Hank,4.7,56,Hardware store,"14 3rd Ave SW, Dodge Center, MN 55927, United States","24HR+3F Dodge Center, Minnesota, USA",https://www.doitbest.com/hardware-hank/,+1 507-374-6344,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XprTEx808PCWIQC1ThFBBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.698128&pitch=0&thumbfov=100,false,8 am–1 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:26.303Z,,
https://www.google.com/maps/place/Solar+Connection/data=!4m7!3m6!1s0x87f75f41a4370493:0x254ade781713aa36!8m2!3d44.0913735!4d-92.5126134!16s%2Fg%2F1wbf_zkm!19sChIJkwQ3pEFf94cRNqoTF3jeSiU,Solar Connection,4.7,64,Solar energy system service,"6254 34th Ave NW a, Rochester, MN 55901, United States","3FRP+GX Rochester, Minnesota, USA",http://www.solarconnectioninc.com/,+1 507-292-8400,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOd2VUpvNNVJTKwoMTz6TnLPf_xPU66Di_T2Hdg=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:30.745Z,,
"https://www.google.com/maps/place/Hero:+Plumbing,+Heating,+Cooling,+Drains,+Ducts+%26+Electrical/data=!4m7!3m6!1s0x87f9e169b72c7ce1:0x9eb57165a8417895!8m2!3d44.0590747!4d-92.4568283!16s%2Fg%2F11kk49n53h!19sChIJ4Xwst2nh-YcRlXhBqGVxtZ4","Hero: Plumbing, Heating, Cooling, Drains, Ducts & Electrical",4.8,144,Air conditioning contractor,"424 37th St NE STE 2, Rochester, MN 55906, United States","3G5V+J7 Rochester, Minnesota, USA",https://callhero.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*126*hero-plumbing-heating-rochester,+1 507-509-8590,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMPvcbfcV7fkvII4frSauh4pwx7r8Tov15dlTjz=w408-h253-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:35.627Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Power+Plus+Electric/data=!4m7!3m6!1s0x6b64b13280bd3ea7:0x404a138785199420!8m2!3d44.1123515!4d-92.4277905!16s%2Fg%2F11v0vwtnqt!19sChIJpz69gDKxZGsRIJQZhYcTSkA,Power Plus Electric,5.0,6,Electrician,,,http://www.powerplusmn.com/,+1 507-250-1114,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOXeWu57Y4U0vNtaO0SgJ_bFa-vRbJ2BlbfSbZC=w408-h355-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:40.008Z,,
https://www.google.com/maps/place/Sunshine+Food+Stores/data=!4m7!3m6!1s0x87f73e677ab55217:0xa604591e3c533d47!8m2!3d44.0293041!4d-92.8387987!16s%2Fg%2F1vq9mvn6!19sChIJF1K1emc-94cRRz1TPB5ZBKY,Sunshine Food Stores,4.1,212,Hardware store,"20 N Airport Rd, Dodge Center, MN 55927, United States","25H6+PF Dodge Center, Minnesota, USA",http://www.acehardware.com/store-details/16064?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=16064,+1 507-374-6440,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzURNr1OlhJifu3hqmzYFBliZG9g5QL2mKZ_oh94-NGhy7m_gm6v1FS9cpYvYSSpJ257ea1ozhNgX5R3Xx98eiyXH8ZL857OigcMLXEeAIzEHdNzDN4x-EUFf7k-viYbmi4tACL=w408-h306-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:44.786Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping",
https://www.google.com/maps/place/GenAer+Power+Systems/data=!4m7!3m6!1s0x87f718b0ab268413:0xe028c8c0b56b80a4!8m2!3d44.0707706!4d-93.0077387!16s%2Fg%2F11gbgt65bm!19sChIJE4Qmq7AY94cRpIBrtcDIKOA,GenAer Power Systems,5.0,5,Electric generator shop,"60677 120th Ave, Claremont, MN 55924, United States","3XCR+8W Claremont, Minnesota, USA",https://genaer.com/,+1 507-456-6592,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZmWX1en66o0eO_18DrPutQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.72617&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:49.280Z,,
https://www.google.com/maps/place/Midwest+Electric+%26+Generator/data=!4m7!3m6!1s0x52b343ef071743fb:0xdd23727562281410!8m2!3d45.3214301!4d-93.5261215!16s%2Fg%2F12m98qnb9!19sChIJ-0MXB-9Ds1IREBQoYnVyI90,Midwest Electric & Generator,4.9,1809,Electric generator shop,"10215 Twin Lakes Rd NW, Elk River, MN 55330, United States","8FCF+HH Elk River, Minnesota, USA",https://midwestgenerators.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=elk_river,+1 612-284-1550,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN9QE5X4uw2QRXkE6Kku5TgCnj0OOY83eOBDXx5=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:53.673Z,· Delivery,
https://www.google.com/maps/place/Expert+Truck+and+RV+Service/data=!4m7!3m6!1s0x87f7646fdff96761:0xf18714e2c2fedd44!8m2!3d44.1708691!4d-92.5499421!16s%2Fg%2F1tdgvz53!19sChIJYWf5329k94cRRN3-wuIUh_E,Expert Truck and RV Service,4.8,72,RV repair shop,"614 Vintage Rd NW, Oronoco, MN 55960, United States","5FC2+82 Oronoco, Minnesota, USA",http://www.experttruckandrv.com/,+1 507-367-2333,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFf8mk6fQq9GnzzprFNzRHgBVXX4YrjGvvCNbj=w507-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:29:57.979Z,,
https://www.google.com/maps/place/T.E.C.+Industrial+Inc/data=!4m7!3m6!1s0x87f9e1fe6cd80ca7:0x1e3457037fda49f0!8m2!3d43.9975998!4d-92.4592849!16s%2Fg%2F1tql5bj4!19sChIJpwzYbP7h-YcR8EnafwNXNB4,T.E.C. Industrial Inc,5.0,12,Electric motor repair shop,"1711 3rd Ave SE, Rochester, MN 55904, United States","XGXR+27 Rochester, Minnesota, USA",http://www.tecindustrialinc.com/,+1 507-288-9133,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUYkiyKXHRNi6T8xNPIjvaXZpb0N4kpcqBI1Zj=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:02.322Z,,
https://www.google.com/maps/place/Klempf%27s+British+Parts/data=!4m7!3m6!1s0x87f73e2b6ef0ca81:0x11b7f4cd6e52ac85!8m2!3d44.0573792!4d-92.8196132!16s%2Fg%2F1tdc5sn4!19sChIJgcrwbis-94cRhaxSbs30txE,Klempf's British Parts,5.0,19,Motorcycle parts store,"61589 210th Ave, Dodge Center, MN 55927, United States","354J+X5 Dodge Center, Minnesota, USA",http://www.klempfsbritishparts.com/,+1 507-374-2222,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNrLdMiOxKV0j-Jefqle-JuwOozoX6TkNazaERo=w408-h306-k-no,true,10 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:06.944Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Acme+Tools/data=!4m7!3m6!1s0x87f75f003cf2a0d1:0xbf630742f4e3ae87!8m2!3d44.0056036!4d-92.4731586!16s%2Fg%2F11xvbk2ddx!19sChIJ0aDyPABf94cRh67j9EIHY78,Acme Tools,4.4,27,Tool store,"808 Apache Ln SW, Rochester, MN 55902, United States","2G4G+6P Rochester, Minnesota, USA",https://www.acmetools.com/store-rochester.html,+1 507-306-2263,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP0z_a487djH8mLml5BoxQhibkNRdRqgDv2F1YP=w408-h322-k-no,true,8 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:11.394Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Rentas+Electric+LLC/data=!4m7!3m6!1s0xa719f40951a436a9:0x1bd9856e214cde72!8m2!3d44.362725!4d-92.7392035!16s%2Fg%2F11zk3kr0mq!19sChIJqTakUQn0GacRct5MIW6F2Rs,Rentas Electric LLC,5.0,6,Electrician,,,https://rentaselectric.com/,+1 507-513-2024,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUR1slQUGM0u3Hzrs8VlvdgdXuI5E-OHUL8H8=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:15.855Z,,Identifies as Latino-owned
https://www.google.com/maps/place/A+G+Electrical+Specialists/data=!4m7!3m6!1s0x87f75539000863d3:0x10ee6842055ee383!8m2!3d43.7757535!4d-92.482363!16s%2Fg%2F1tfkg3_l!19sChIJ02MIADlV94cRg-NeBUJo7hA,A G Electrical Specialists,4.8,67,Auto electrical service,"202 E Main St, Racine, MN 55967, United States","QGG9+83 Racine, Minnesota, USA",,+1 507-378-2101,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQHLi6ZMX5VBj0e-Vb2iKr51KUhdVEuOVw-sU8RfmIyTM0L_C4RcLB9ikQ74Y-aAeopQUKU897stscldtzUKe9H0NHKfegxZtkRNtIF-VJyLDbiP0dpunI62lh7OiaWlAroow=w408-h544-k-no,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2026-01-10T22:30:20.240Z,,
