placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info
"https://www.google.com/maps/place/UAMS+Health+-+Sarah+E.+Harrington,+M.D.+-+Palliative+Care+Clinic/data=!4m7!3m6!1s0x87d2a4a1855a28f9:0x1408759c42ce2549!8m2!3d34.7486324!4d-92.3189884!16s%2Fg%2F1thq5v06!19sChIJ-ShahaGk0ocRSSXOQpx1CBQ","UAMS Health - Sarah E. Harrington, M.D. - Palliative Care Clinic",5.0,5,Doctor,"UAMS Winthrop P. Rockefeller Cancer Institute Palliative Care Clinic, UAMS Medical Center, 449 Jack Stephens Dr, Little Rock, AR 72205, United States","PMXJ+FC Little Rock, Arkansas, USA",https://uamshealth.com/provider/sarah-e-harrington/?utm_source=google&utm_medium=gmb&utm_campaign=clinical&utm_term=provider&utm_content=profile&utm_specs=sarah-e-harrington_palliative-care-clinic,+1 501-686-8738,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KpRmiKtPc86AzOk0MhGpNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.73932&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:08.751Z,
https://www.google.com/maps/place/UAMS+Health+-+Palliative+Care+Clinic/data=!4m7!3m6!1s0x87d2a5c19ec23cfd:0x47133f8f0286676c!8m2!3d34.7486324!4d-92.3189884!16s%2Fg%2F11qnlxg692!19sChIJ_TzCnsGl0ocRbGeGAo8_E0c,UAMS Health - Palliative Care Clinic,2.0,1,Medical clinic,"UAMS Winthrop P. Rockefeller Cancer Institute Sixth Floor, 449 Jack Stephens Dr, Little Rock, AR 72205, United States","PMXJ+FC Little Rock, Arkansas, USA",https://uamshealth.com/location/palliative-care-clinic/?utm_source=google&utm_medium=gmb&utm_campaign=clinical&utm_term=location&utm_content=profile&utm_specs=palliative-care-clinic,+1 501-686-8738,,https://lh3.googleusercontent.com/p/AF1QipPqsaCvf6NkEyrSiS8DCU7lNt8IbW3L8jJuke2C=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:11.604Z,
"https://www.google.com/maps/place/UAMS+Health+-+Sarah+E.+Harrington,+M.D.+-+UAMS+Medical+Center+Hospital/data=!4m7!3m6!1s0x87d2a327e62fa9ef:0xa76a25298e87cdbf!8m2!3d34.7482817!4d-92.3210252!16s%2Fg%2F11nrr6_bjm!19sChIJ76kv5iej0ocRv82Hjiklaqc","UAMS Health - Sarah E. Harrington, M.D. - UAMS Medical Center Hospital",,,Doctor,"UAMS Medical Ctr, UAMS Medical Center Hospital, 4301 W Markham St, Little Rock, AR 72205, United States","PMXH+8H Little Rock, Arkansas, USA",https://uamshealth.com/provider/sarah-e-harrington/?utm_source=google&utm_medium=gmb&utm_campaign=clinical&utm_term=provider&utm_content=profile&utm_specs=sarah-e-harrington_uams-medical-center,+1 501-686-8000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I-l1CCFpYXQRZuV50xuDYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.424484&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:14.301Z,
"https://www.google.com/maps/place/UAMS+Health+-+Heather+C.+Moore,+M.D.+-+Palliative+Care+Clinic/data=!4m7!3m6!1s0x8640c079e77d3993:0x66155039998e61dc!8m2!3d34.7486324!4d-92.3189884!16s%2Fg%2F1tgz0zqh!19sChIJkzl953nAQIYR3GGOmTlQFWY","UAMS Health - Heather C. Moore, M.D. - Palliative Care Clinic",,,Doctor,"UAMS Winthrop P. Rockefeller Cancer Institute Palliative Care Clinic, UAMS Medical Center, 449 Jack Stephens Dr, Little Rock, AR 72205, United States","PMXJ+FC Little Rock, Arkansas, USA",https://uamshealth.com/provider/heather-c-moore/?utm_source=google&utm_medium=gmb&utm_campaign=clinical&utm_term=provider&utm_content=profile&utm_specs=heather-c-moore_palliative-care-clinic,+1 501-686-8738,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KpRmiKtPc86AzOk0MhGpNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.73932&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:16.909Z,
https://www.google.com/maps/place/Arkansas+Hospice+Greater+Little+Rock/data=!4m7!3m6!1s0x87d2be7fb100cb77:0x26edfe58e56799c6!8m2!3d34.7999306!4d-92.2220738!16s%2Fg%2F11hbqznx7k!19sChIJd8sAsX--0ocRxpln5Vj-7SY,Arkansas Hospice Greater Little Rock,4.0,4,Hospice,"14 Parkstone Cir, North Little Rock, AR 72116, United States","QQXH+X5 North Little Rock, Arkansas, USA",https://www.arkansashospice.org/,+1 877-257-3400,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JzTrJfL29zkOb5V1orJ8WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.79056&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:21.840Z,
"https://www.google.com/maps/place/UAMS+Health+-+John+C.+%22Charlie%22+Kincaid+Jr.,+M.D.+-+Palliative+Care+Clinic/data=!4m7!3m6!1s0x87d2a5bbde185c93:0xc6424fb981a7aa9c!8m2!3d34.7486324!4d-92.3189884!16s%2Fg%2F11r_vtc9nf!19sChIJk1wY3rul0ocRnKqngblPQsY","UAMS Health - John C. ""Charlie"" Kincaid Jr., M.D. - Palliative Care Clinic",5.0,4,Doctor,"UAMS Winthrop P. Rockefeller Cancer Institute Palliative Care Clinic, UAMS Medical Center, 449 Jack Stephens Dr, Little Rock, AR 72205, United States","PMXJ+FC Little Rock, Arkansas, USA",https://uamshealth.com/provider/john-c-kincaid-jr/?utm_source=google&utm_medium=gmb&utm_campaign=clinical&utm_term=provider&utm_content=profile&utm_specs=john-c-kincaid-jr_palliative-care-clinic,+1 501-686-8738,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KpRmiKtPc86AzOk0MhGpNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.73932&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:24.735Z,
https://www.google.com/maps/place/Baptist+Health+Palliative+Care+Clinic/data=!4m7!3m6!1s0x87d2bfb535b23ccd:0x808a66308428a593!8m2!3d34.7847033!4d-92.220117!16s%2Fg%2F11vt7vz_0w!19sChIJzTyyNbW_0ocRk6UohDBmioA,Baptist Health Palliative Care Clinic,,,Medical clinic,"3401 Springhill Dr #490, North Little Rock, AR 72117, United States","QQMH+VX North Little Rock, Arkansas, USA",https://www.baptist-health.com/location/baptist-health-palliative-care-clinic/,+1 501-202-3815,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNZEjaXqHwQeiT_kEDbHhlVtn_Z1plAXrI6r-TA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:29.470Z,
https://www.google.com/maps/place/Care+IV+Home+Health/data=!4m7!3m6!1s0x87d2a473b4a2fa97:0x4c839f50438a12d9!8m2!3d34.743035!4d-92.3581525!16s%2Fg%2F1tdkms15!19sChIJl_qitHOk0ocR2RKKQ1Cfg0w,Care IV Home Health,3.2,13,Home health care service,"1023 Rushing Cir, Little Rock, AR 72204, United States","PJVR+6P Little Rock, Arkansas, USA",http://www.care4.com/,+1 501-686-2400,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPCnvi417yNthFRRgGPVMbNG5HjKvVa572qN3-2=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:34.800Z,
https://www.google.com/maps/place/A+Place+At+Home+-+Little+Rock/data=!4m7!3m6!1s0x87d2a31eb87dd9f5:0x6fc89da9ff4decd!8m2!3d34.7556052!4d-92.3443744!16s%2Fg%2F11fm9kvf94!19sChIJ9dl9uB6j0ocRzd70n9qJ_AY,A Place At Home - Little Rock,4.8,43,Home health care service,"415 N McKinley St Ste 447, Little Rock, AR 72205, United States","QM44+67 Little Rock, Arkansas, USA",https://aplaceathome.com/little-rock-ar/,+1 501-214-1911,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMvfxQmubjXBblJzIj7dWERR9T8i2zggJN93AF5=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:39.905Z,Identifies as women-owned
https://www.google.com/maps/place/Arkansas+State+Hospice/data=!4m7!3m6!1s0x87d2a6d6aaaaaaab:0x822b288c545bcb25!8m2!3d34.7446913!4d-92.4159308!16s%2Fg%2F1th1d7wh!19sChIJq6qqqtam0ocRJctbVIwoK4I,Arkansas State Hospice,,,Hospice,"Little Rock, AR 72211, United States",,https://humanservices.arkansas.gov/divisions-shared-services/medical-services/helpful-information-for-providers/manuals/hospice-prov/,+1 501-375-1300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bzhvwDeykZTusKIkGdpmWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.22249&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-09-18T00:07:42.785Z,
https://www.google.com/maps/place/Elite+Hospice/data=!4m7!3m6!1s0x87cd57ab8d86ccef:0xd76ce5181b1b2751!8m2!3d34.6173586!4d-92.511876!16s%2Fg%2F1tfxykhw!19sChIJ78yGjatXzYcRUScbGxjlbNc,Elite Hospice,4.4,12,Hospice,"4000 AR-5 Suite 5, Bryant, AR 72022, United States","JF8Q+W6 Bryant, Arkansas, USA",https://lhcgroup.com/locations/saline-memorial-hospice/,+1 501-315-0136,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZqXvzQ0cqQ53BpNeHKVePw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.95857&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:07:57.868Z,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x87cd579319b59c87:0x2a807bc4709b93f2!8m2!3d34.6145841!4d-92.5046358!16s%2Fg%2F11kqnbbswg!19sChIJh5y1GZNXzYcR8pObcMR7gCo,Gentiva Hospice,5.0,1,Hospice,"22461 I-30 # 302, Bryant, AR 72022, United States","JF7W+R4 Bryant, Arkansas, USA",http://www.gentivahs.com/,+1 501-213-4658,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN0i6LmyzVQC81MYQigKm6Zv2yAPFybFj50l094=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:08:02.676Z,
https://www.google.com/maps/place/Saline+County+Health+Department/data=!4m7!3m6!1s0x87cd53cf89ad6895:0x731d236a064d475e!8m2!3d34.5567381!4d-92.5677059!16s%2Fg%2F1vc_qx1_!19sChIJlWitic9TzYcRXkdNBmojHXM,Saline County Health Department,2.6,28,Public health department,"1612 Edison Ave, Benton, AR 72015, United States","HC4J+MW Benton, Arkansas, USA",https://www.healthy.arkansas.gov/health-units/detail/saline-county-health-unit-benton,+1 501-303-5650,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr61rUxQaGgtkaSE_WpTqNojFsi7qOphbx7uDJ5CZxXBLvSAkO7f4ObVGDBqPnox65ZMhOpbbq23YH3tt_U3FOXbh-xrbo33XK631kUrwu--LI1b8YIpVLwDFY7HRILxE3KuUau=w408-h725-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,9:30 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:08:07.677Z,
https://www.google.com/maps/place/Hospice+Home+Care-+Bryant/data=!4m7!3m6!1s0x87cd57dca8a92e39:0xee01d6bebedb53a8!8m2!3d34.622067!4d-92.4956011!16s%2Fg%2F11w1hh5q0t!19sChIJOS6pqNxXzYcRqFPbvr7WAe4,Hospice Home Care- Bryant,5.0,1,Hospice,"307 Bryant Ave #1b, Bryant, AR 72022, United States","JGC3+RQ Bryant, Arkansas, USA",http://www.hospicehomecare.com/,+1 501-436-4100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPJYtnreEfbnGxzrVuuM5BVtd87taHUuPPmNmC8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:08:12.572Z,
https://www.google.com/maps/place/Saline+Memorial+Hospital/data=!4m7!3m6!1s0x87cd5186d9b63d53:0xbb6330cdb4ab27d5!8m2!3d34.5736418!4d-92.5853839!16s%2Fg%2F1tfm75gl!19sChIJUz222YZRzYcR1SertM0wY7s,Saline Memorial Hospital,2.7,336,Emergency room,"1 Medical Park Dr, Benton, AR 72015, United States","HCF7+FR Benton, Arkansas, USA",https://www.salinememorial.org/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 501-776-6000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvMsus7rWg60S2fyldYNVPJCoKefqqiuOpQEBibUSxx7KTgPZDp1Y3etFFUJcvaoLbKNTaViV5gg_8RF9eEfXmBinf8iFRHwOsTaA0RtmpHT6SGKGLBXO1Gx0yD5qGYsic4uyuqQ=w493-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:08:22.310Z,
https://www.google.com/maps/place/Arkansas+Palliative+Care/data=!4m7!3m6!1s0x87d2be7fb3ba9cb1:0x21ea362a8bdc4150!8m2!3d34.7999242!4d-92.2214063!16s%2Fg%2F11h70psqwr!19sChIJsZy6s3--0ocRUEHciyo26iE,Arkansas Palliative Care,,,Non-profit organization,"14 Parkstone Cir, North Little Rock, AR 72116, United States","QQXH+XC North Little Rock, Arkansas, USA",http://www.arkansaspalliativecare.org/,+1 501-748-3388,,https://lh3.googleusercontent.com/p/AF1QipN54ufQL--OSzwNhBT_yelMT4BTsU48o_HHCV4g=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:08:29.561Z,
https://www.google.com/maps/place/Arkansas+Hospice+Hot+Springs+Inpatient+Center/data=!4m7!3m6!1s0x8632d52d12a2e8ff:0x9c0da1347700eacb!8m2!3d34.4678916!4d-93.0662867!16s%2Fg%2F11fyln98b8!19sChIJ_-iiEi3VMoYRy-oAdzShDZw,Arkansas Hospice Hot Springs Inpatient Center,2.3,3,Hospice,"St. Vincent, 300 Werner St #5W, Hot Springs, AR 71913, United States","FW9M+5F Hot Springs, Arkansas, USA",http://www.arkansashospice.org/,+1 501-622-4677,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fL5_hCqyCh52V1fLiYlFnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.008653&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2025-09-18T00:08:34.511Z,
https://www.google.com/maps/place/Saline+Memorial+Home+Health/data=!4m7!3m6!1s0x87cd57aa13801e3f:0xf21e92cb3a157193!8m2!3d34.6172217!4d-92.5119603!16s%2Fg%2F11j4sxjgkk!19sChIJPx6AE6pXzYcRk3EVOsuSHvI,Saline Memorial Home Health,2.7,3,Home health care service,"4000 AR-5 Suite 4, Bryant, AR 72022, United States","JF8Q+V6 Bryant, Arkansas, USA",https://lhcgroup.com/locations/saline-memorial-home-health/,+1 501-943-1160,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZqXvzQ0cqQ53BpNeHKVePw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.36629&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bryant+Little+Rock+AR/@34.624568,-92.4995407,14z",2025-09-18T00:08:47.798Z,
