placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Nature%27s+Technology/data=!4m7!3m6!1s0x88e770696abdd815:0x7b17c5aed259544!8m2!3d28.6034894!4d-81.3689917!16s%2Fg%2F1thsgrh3!19sChIJFdi9amlw54gRRJUl7Vp8sQc,Nature's Technology,5.0,3,Landscaper,"615 Executive Dr, Winter Park, FL 32789, United States","JJ3J+9C Winter Park, Florida, USA",http://www.naturestechnology.org/,+1 407-644-1056,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iE4Q5ymJkjtqoBx5McoFvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.37863&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:12.454Z,,,
https://www.google.com/maps/place/Landscape+Improvements+Inc/data=!4m7!3m6!1s0x88e77a69665ff291:0x8c7e19edfe885d9d!8m2!3d28.5686846!4d-81.4042863!16s%2Fg%2F1tl9nd73!19sChIJkfJfZml654gRnV2I_u0Zfow,Landscape Improvements Inc,4.3,15,Landscape designer,"1880 N Orange Blossom Trl, Orlando, FL 32804, United States","HH9W+F7 Orlando, Florida, USA",http://www.landscapeimprove.com/?y_source=1_MTgzNDc2NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 407-426-9798,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZCjT9D6OgYoWMVLWjcdw_JhvDKT_IMPo9LstfwXKjN-LiK86fhBmpJsn-3PjXsRm5XbUDWB7hlFuosTbFCo67udJPIXK5iiUJ-ofuyi0AM8r6gxo1paP5H30kS6Encfnc1oXs=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:16.748Z,,,
https://www.google.com/maps/place/Flamingo+Outdoor+Systems/data=!4m7!3m6!1s0x88e77bf81d3a3b53:0x8c6f22d84e646064!8m2!3d28.5885412!4d-81.3583959!16s%2Fg%2F11k4trt51k!19sChIJUzs6Hfh754gRZGBkTtgib4w,Flamingo Outdoor Systems,5.0,44,Lawn sprinkler system contractor,"1062 Azalea Ln, Winter Park, FL 32789, United States","HJQR+CJ Winter Park, Florida, USA",http://www.legupfl.com/,+1 407-486-3551,"Open 24 hours

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkD5hE5i1qsJUXwYL0kNJngqd_lzo5ilLDK1CM8kqNaLFKTiq9wShzpnDuqEnfMH5F8ICMidgh_rjLiKZjhgH4bqZUBGj__mLwHysGwiXjb1G1rR3xOeLLeSblx9IoaWXmPCWbeA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:21.166Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Reliable+Lawn+Services/data=!4m7!3m6!1s0x4b1842259894dfd7:0x64b221c689bd9404!8m2!3d28.6143515!4d-81.3923737!16s%2Fg%2F11kpjs0l2k!19sChIJ19-UmCVCGEsRBJS9icYhsmQ,Reliable Lawn Services,5.0,160,Lawn care service,"303 Amador Cir, Orlando, FL 32810, United States","JJ75+P3 Orlando, Florida, USA",https://www.reliablelawnservicesfl.com/,+1 321-503-1166,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhCjydiESJlLohUXNoXarLKFn_W9JLTFzmfIoT3fEqu1738ffM0kKvYQ0zTW85lZvFdBVjhLuNRZOreUJzbGDk1fNrhOAm5IoYJ53hfQthC9us4bsDWexFAK40FsGO6THp8haJKHFXsW42=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:25.645Z,,,
https://www.google.com/maps/place/Val%27s+Landscaping+LLC/data=!4m7!3m6!1s0xaf8dda98b9697f61:0x695d62514c448ee8!8m2!3d28.5670655!4d-81.4837026!16s%2Fg%2F11scbmr1rb!19sChIJYX9puZjaja8R6I5ETFFiXWk,Val's Landscaping LLC,4.9,126,Landscaper,,,,+1 321-370-3605,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJQ9LAEXEAoJ3hofhfaIqNF8Zg8ivS4bqUV_oO2T8iYgcHhWk2XMDu30sM8ok0xxYq5IajgqP90suGACYGRNnWpqPfgb30z-5Bm13KlhDCHCoaUcCCby2mE9Ii8PfpbzZxhHb1=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:29.815Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Apenberry%27s+Gardens/data=!4m7!3m6!1s0x88e77a78de04aa27:0xf138099081bb3ec3!8m2!3d28.5835283!4d-81.3909412!16s%2Fg%2F1tgs1ryl!19sChIJJ6oE3nh654gRwz67gZAJOPE,Apenberry's Gardens,4.8,244,Garden center,"3443 Edgewater Dr, Orlando, FL 32804, United States","HJM5+CJ Orlando, Florida, USA",http://www.apenberrys.com/,+1 407-841-3088,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5dVWNwlwrM0aq4WXJ_sco5YvDFNd449BJUGn07XNAtYbDRLiEGK3FzCamSqWcVUpWUaxGpExd-j0K92UMhaGis-wpxe05l45rx_xTAcevwEBnuMY5o28hIz9zU39svQnIwhMjTo1Lt9oO=w408-h345-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:34.059Z,Identifies as women-owned,,"Garden center & plant nursery selling tools, pots, outdoor accessories & planting materials. · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/Nunez+Dream+Design/data=!4m7!3m6!1s0x48fb3128160c88c7:0x36b877f536073bea!8m2!3d28.4931361!4d-81.646989!16s%2Fg%2F11xfpl2fy4!19sChIJx4gMFigx-0gR6jsHNvV3uDY,Nunez Dream Design,5.0,22,Landscape designer,,,,+1 850-860-7966,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTqHJNHkXdlV056gkIZ83k45em0QUaT6it5GM-Jv8BeS8UDr2-7fZ4_TYzHEBlotGBnRYSq_WHoNvzxxnwG8tKFiFoZIwGYWD7pWVyawfv0ynrJEZD6nhj7c35GXOYvNT3qI9QQQ8SjK7n=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:38.421Z,,,
"https://www.google.com/maps/place/Grounded+Solutions,+Inc/data=!4m7!3m6!1s0x88e77b3fa7873b31:0xae94015b19beceab!8m2!3d28.5683146!4d-81.3803034!16s%2Fg%2F11ghp0zkx7!19sChIJMTuHpz9754gRq86-GVsBlK4","Grounded Solutions, Inc",5.0,3,Landscape designer,"1821 Amherst Ave, Orlando, FL 32804, United States","HJ99+8V Orlando, Florida, USA",http://groundedsol.com/,+1 352-219-5381,Closes soon · 6 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpq3mFF1peheM9KH0WjZctHgr0FxKulraOBa8eg9eyBaAU-CFSwi8PSKQCwq9KkNnD3Mm41xBDGcsKIfRzcx1Eqiq5ZBymBwCSPGweo4IGa6Urg4n6mmOSezGO8dEU7QUETXcbpQ=w553-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:42.757Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Booth%27s+Cobblestones+%7C+Pavers,+Natural+Stone,+Turf+%26+Sealing/data=!4m7!3m6!1s0x489db1b224308247:0x19a2f97e652a7673!8m2!3d28.6247119!4d-81.3384159!16s%2Fg%2F11shgfz27s!19sChIJR4IwJLKxnUgRc3YqZX75ohk","Booth's Cobblestones | Pavers, Natural Stone, Turf & Sealing",4.7,43,Paving contractor,"1297 Howell Branch Rd, Winter Park, FL 32789, United States","JMF6+VJ Winter Park, Florida, USA",http://www.boothscobblestones.com/,+1 407-521-2823,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuPCWyrdLa0Gsk5iPz7XbvVqCYl-qhFXgFgNkZjhmIOQp0XChphfOGJGr46Byhfrc1ebdYJIDe6KzGDsFhdlz3LQsOagGqSpTlTTZCkOxCf5FGGyJ11dMlI-IzVwOY7WmMxDvDOeo2zRV9=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–1:30 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:47.048Z,Identifies as women-owned,,
https://www.google.com/maps/place/Landscape+Resources/data=!4m7!3m6!1s0x88e765810f34144b:0x7320bcd917f634c5!8m2!3d28.5879805!4d-81.2917162!16s%2Fg%2F1vlzc5mn!19sChIJSxQ0D4Fl54gRxTT2F9m8IHM,Landscape Resources,3.9,27,Landscaper,"7235 Gardner St, Winter Park, FL 32792, United States","HPQ5+58 Winter Park, Florida, USA",http://www.landscaperesources.net/,+1 407-672-0816,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDZIw4tjuekOOKzj0cu3DeSL17jGAJtTharkEXM3rAAFfjKA5iCwAfufeTpjjS0BYTdnef5rLRcMjKS36bmhs2FYLRAydLwSnKnXElHh5FPnyVqs8yXQfnFmbQ8vjmueejdjmD=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:51.453Z,,,
https://www.google.com/maps/place/VividLux+Outdoor+Lighting/data=!4m7!3m6!1s0x88e77bd72d553c5b:0x9f11c86c49a50942!8m2!3d28.5703101!4d-81.33267!16s%2Fg%2F11p5glbd1r!19sChIJWzxVLdd754gRQgmlSWzIEZ8,VividLux Outdoor Lighting,5.0,38,Landscape lighting designer,"4301 Upper Union Rd, Orlando, FL 32814, United States","HMC8+4W Orlando, Florida, USA",https://vividluxoutdoorlighting.com/,+1 321-320-9332,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5EXUGvNUSk7rJFOAF6v73z8-aI2rtO0MVJRMFufxRiYJdnFlJ8Bz9osgWcB8qjHoKNDKNm9ye2IKug3aZsLNXd_XF2vS8L8NiQ_-sgmW_qthbiaCrAtQf6w8C-lKrhw4zwQA=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:55.689Z,,,
https://www.google.com/maps/place/Conserva+Irrigation+of+Winter+Park/data=!4m7!3m6!1s0x6587d8e8a18d206f:0x5e50cf6329efce52!8m2!3d28.8109729!4d-81.4102745!16s%2Fg%2F11rxp8hmrq!19sChIJbyCNoejYh2URUs7vKWPPUF4,Conserva Irrigation of Winter Park,4.8,134,Lawn sprinkler system contractor,,,https://www.conservairrigation.com/winter-park/,+1 407-584-1685,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV0I1iLVPuz-wZiqL5UQhpffLvgF4-fdF30b2U-tkMYRtOsKu8DgQLvoaZUdNV9yf7JstzRnO6n9uy5LwG9MDaZxV_szXDakApLume8qmNQvRh5f2tAtYKMLpjFeGlvmrCNgCedA2xH3s=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:07:59.930Z,Identifies as women-owned,,
https://www.google.com/maps/place/TerraSculpt+Landscaping/data=!4m7!3m6!1s0x88e7715218c65bff:0xfef2901c214dd662!8m2!3d28.5961028!4d-81.3876045!16s%2Fg%2F11vm0chk97!19sChIJ_1vGGFJx54gRYtZNIRyQ8v4,TerraSculpt Landscaping,,,Landscaper,"2835 W Fairbanks Ave, Winter Park, FL 32789, United States","HJW6+CX Winter Park, Florida, USA",https://terrasculpt.me/,+1 407-584-7540,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEK6Xrdt9Cz2kjsUV8lGsWuDMZqbQybLwCj1ZvygBZNT4L6JmQfZpFutR6wqnvwrdztXf-xr7G3FXIywiZYP67LJaoubf8josmtJVmr1x2fSd3lcED7bJ_qZ3DPAY_VMVdbgzWZ7Q=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:08:04.355Z,,,
https://www.google.com/maps/place/Winter+Park+Bamboo/data=!4m7!3m6!1s0x88e76f0ea8f569bb:0x38ebaf942574acd1!8m2!3d28.5981652!4d-81.3524395!16s%2Fg%2F11c58n9887!19sChIJu2n1qA5v54gR0ax0JZSv6zg,Winter Park Bamboo,4.7,20,Plant nursery,"150 N New York Ave, Winter Park, FL 32789, United States","HJXX+72 Winter Park, Florida, USA",https://winterparkbamboo.com/,+1 689-309-0091,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFEN3jXsKCOXH5IU9m4ZLiv96BvaMVqj7cHdSMilcQDq-Iyp-h5NHFlzNM0CZiu0LUPWeTTIDEOdsrIZQrDe0-BNVqZ4aP1jnFm62fFKQtb3bcilcBwtzhwQ1uQilff14jUlZafxps3X_z=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,11 am–5 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2026-04-29T21:08:08.599Z,,,
