placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/Dolphin+Pools+Inc.+%26+Bullfrog+Spas/data=!4m7!3m6!1s0x875261f66551e649:0x7390abbb3db38cc0!8m2!3d40.6684779!4d-111.8401566!16s%2Fg%2F11b7vzch8x!19sChIJSeZRZfZhUocRwIyzPburkHM,Dolphin Pools Inc. & Bullfrog Spas,4.5,195,Swimming pool contractor,"4678 Highland Dr. #1, Millcreek, UT 84117, United States","M595+9W Millcreek, Utah, USA",https://dolphin-pools.com/,+1 801-277-8700,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPJo7-SJoca6BcFWI_Yoyuwmx5PJad_HSup6jQ=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:05.780Z,,
https://www.google.com/maps/place/Precision+Pools+%26+Spas+Millcreek/data=!4m7!3m6!1s0x875261b721135c11:0xc790dba23e773269!8m2!3d40.7001856!4d-111.8282623!16s%2Fg%2F1tdcb8r7!19sChIJEVwTIbdhUocRaTJ3PqLbkMc,Precision Pools & Spas Millcreek,4.7,87,Swimming pool supply store,"2171 E 3300 S, Salt Lake City, UT 84109, United States","P52C+3M Salt Lake City, Utah, USA",https://www.precisionpools.io/,+1 801-485-5550,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMXzLw1cqhIliKEpHor66-1EKScniCnpmd8bx9l=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:11.749Z,"Swimming pool supply shop offering a range of chemical products, swimwear, grills & accessories.",
https://www.google.com/maps/place/Cascade+Elite+Pool+and+Spa+Services/data=!4m7!3m6!1s0x87528deb173916bd:0x51cd004c7532f971!8m2!3d40.6712129!4d-111.9623796!16s%2Fg%2F11krd22_l3!19sChIJvRY5F-uNUocRcfkydUwAzVE,Cascade Elite Pool and Spa Services,5.0,1,Pool cleaning service,"2919 Westcove Dr, Salt Lake City, UT 84119, United States","M2CQ+F2 Salt Lake City, Utah, USA",https://cascadeeliteservices.com/,+1 509-222-4290,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Cc35PPAxElvqjHkXqTDHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.49437&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:17.639Z,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Salt+Lake+City/data=!4m7!3m6!1s0x87528579eb87b6eb:0x9a5066f97c5cfd41!8m2!3d40.5314564!4d-111.989557!16s%2Fg%2F11j7ylc9df!19sChIJ67aH63mFUocRQf1cfPlmUJo,ASP - America's Swimming Pool Company of Salt Lake City,4.7,47,Swimming pool contractor,"12084 S 4130 W, Riverton, UT 84096, United States","G2J6+H5 Riverton, Utah, USA",https://www.asppoolco.com/salt-lake-city/?utm_source=GMB&utm_medium=organic&utm_campaign=salt-lake-city,+1 385-217-6122,"Open ⋅ Closes 5 pm

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOub-BAuFqocRj-6hmUBIIpRt0ZqZ5XnFU9ieFi=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:22.851Z,,
https://www.google.com/maps/place/Ultamaytum+Pools/data=!4m7!3m6!1s0x875262de24fec5bb:0x1a0ac238dc4a89ba!8m2!3d40.613245!4d-111.813095!16s%2Fg%2F1hjglkb1t!19sChIJu8X-JN5iUocRuolK3DjCCho,Ultamaytum Pools,4.6,16,General contractor,"7577 Bridgewater Ct, Salt Lake City, UT 84121, United States","J57P+7Q Salt Lake City, Utah, USA",http://www.ultamaytumpools.com/,+1 801-302-5617,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxu_mgU8DV1JWOF9SaKwWf7rDMnee1mXfItfJmZoQZuBIKK3yJO6IWR_Ff8CUC7_iyv1dnoMvXnU0SPhLsznhIAGCKXW8QLH4Zc4WdkVK6eIVuvxvddUOhRYS0mnmDYTfMaHRSzQ=w408-h273-k-no,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:28.351Z,,
https://www.google.com/maps/place/Conely+Company/data=!4m7!3m6!1s0x87528a502f0edc5d:0xe7029dca50ce316b!8m2!3d40.6849946!4d-111.8948094!16s%2Fg%2F1v75sc_k!19sChIJXdwOL1CKUocRazHOUMqdAuc,Conely Company,4.0,23,Swimming pool supply store,"4000 S W Temple St, Salt Lake City, UT 84107, United States","M4M4+X3 Salt Lake City, Utah, USA",https://www.heritagepoolsupplygroup.com/en/distributor-network/CONSALT/,+1 801-266-6452,"Open ⋅ Closes 4 pm

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIu9U0PpXL7oQlj_nDsskGF0wyA_vAuGVziqnTmwBamYG-YGYUdvlRg4Xr1YbLIgEz5c0NzJEe6rYdlnrYOlU5gVvi-nvC-YDIshd-SKKqY1S1Vl2EZeg4ybBgXo2ND8wqu7FU=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:33.657Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/All+Seasons+Pools/data=!4m7!3m6!1s0x8752f845cf31d9eb:0x12e6c0e0cf1faf6a!8m2!3d40.8528989!4d-111.933813!16s%2Fg%2F1tgn56h3!19sChIJ69kxz0X4UocRaq8fz-DA5hI,All Seasons Pools,3.6,25,Swimming pool contractor,,,https://www.allseasonsspa.com/,+1 801-298-7665,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipO5Wdf-c_f1g0J3nJatlSe0w1sJejxWxrvVla7s=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:38.457Z,,
https://www.google.com/maps/place/Cem+Sales+%26+Services/data=!4m7!3m6!1s0x87528afb58eb6ab1:0x3e8bd531400b10c0!8m2!3d40.702548!4d-111.8983901!16s%2Fg%2F1tff82cc!19sChIJsWrrWPuKUocRwBALQDHViz4,Cem Sales & Services,4.6,9,Swimming pool contractor,"3154 S Washington St, South Salt Lake, UT 84115, United States","P432+2J South Salt Lake, Utah, USA",http://www.cemaquatics.com/,+1 801-485-6800,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMvku8kvOHTQddNovqqq1xeWupqGE2Jl8ibGHpg=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:43.441Z,,
https://www.google.com/maps/place/Utah+Vinyl+Pools+and+Spas/data=!4m7!3m6!1s0x874d7932624d45b7:0xc374fc81843b34b0!8m2!3d40.6623886!4d-111.8995215!16s%2Fg%2F11gf9f2qcr!19sChIJt0VNYjJ5TYcRsDQ7hIH8dMM,Utah Vinyl Pools and Spas,4.8,79,Swimming pool contractor,"5032 Commerce Dr #4708, Murray, UT 84107, United States","M462+X5 Murray, Utah, USA",http://www.utahvinylpools.com/,+1 801-563-7572,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOIztfadX8bh3QnOnzPcX31XXf_9grmqJmG2zpf=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:48.421Z,,
https://www.google.com/maps/place/Absolute+Water+Professionals/data=!4m7!3m6!1s0x875263a73f8e2f69:0x2106dd603e9e3964!8m2!3d40.7145465!4d-111.9209344!16s%2Fg%2F11f6lx5xt4!19sChIJaS-OP6djUocRZDmePmDdBiE,Absolute Water Professionals,4.8,190,Swimming pool repair service,,,https://www.awproutah.com/,+1 385-429-3133,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmYdx57BtoIqDUwcFjXzpMyR8Gwue67iyebevw6fzmquFdAo1aBLztaqeBXdH--9gi46SBQukTt20yZ8Bo3CbqfqXXZcRW3Q2lS-el8Vh_johkzQ8pCeSSSKurVxGydyTupB0fceiFPF6E=w408-h544-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:32:53.597Z,,
"https://www.google.com/maps/place/EVOLUTION+POOL+%26+SPA,+L.L.C./@39.4996795,-111.5472285,7z/data=!3m1!4b1!4m6!3m5!1s0x882d40c56b4c5cad:0xfcd1c719d23cb471!8m2!3d39.4996794!4d-111.5472285!16s%2Fg%2F11rtvvdbpl","EVOLUTION POOL & SPA, L.L.C.",,,Swimming pool contractor,,,,+1 385-451-8791,Open ⋅ Closes 6:30 pm,,,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:00.508Z,,
https://www.google.com/maps/place/Intermountain+Aquatech+Pools+%26+Spas/data=!4m7!3m6!1s0x8752887ed0d1868d:0xebda287047d0fc8f!8m2!3d40.580129!4d-111.8989725!16s%2Fg%2F1tgf3ppv!19sChIJjYbR0H6IUocRj_zQR3Ao2us,Intermountain Aquatech Pools & Spas,4.2,308,Swimming pool contractor,"9435 S 255 W, Sandy, UT 84070, United States","H4J2+3C Sandy, Utah, USA",http://aquatechutah.com/,+1 801-569-0120,Open ⋅ Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOboMoNQvEPlHTSdlx3MnOttpqF-4JAIRv0ek-d=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:06.036Z,,
https://www.google.com/maps/place/Precision+Pools+and+Spas/data=!4m7!3m6!1s0x87528b0056a480d1:0x5433a84e408cd03!8m2!3d40.585048!4d-111.9036692!16s%2Fg%2F1tff82cd!19sChIJ0YCkVgCLUocRA80I5IQ6QwU,Precision Pools and Spas,4.1,58,Swimming pool contractor,"426 W Universal Cir, Sandy, UT 84070, United States","H3PW+2G Sandy, Utah, USA",http://www.precisionpools.io/,+1 801-685-2212,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO2AG-iW_ESdJeb5kDtzWEEInD_xccrQsh94fAD=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:11.110Z,,
https://www.google.com/maps/place/Clear+Blue+Pools/data=!4m7!3m6!1s0x87528cc1a8e55373:0xfb11602810e85186!8m2!3d40.6988843!4d-111.9796467!16s%2Fg%2F1tfw3j4v!19sChIJc1PlqMGMUocRhlHoEChgEfs,Clear Blue Pools,,,Swimming pool contractor,"3378 S 3690 W, Salt Lake City, UT 84120, United States","M2XC+H4 Salt Lake City, Utah, USA",,+1 801-966-1654,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zbrnvPlMlMcrv4IF3h4n9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.71436&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:13.960Z,,
https://www.google.com/maps/place/5+Star+Pool+Cleaning/data=!4m7!3m6!1s0x8752633e2cd61f75:0x53f8db1399e80a8f!8m2!3d40.496413!4d-111.9238025!16s%2Fg%2F11g1pn0s6w!19sChIJdR_WLD5jUocRjwromRPb-FM,5 Star Pool Cleaning,3.0,2,Pool cleaning service,,,,+1 801-842-4051,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipP9IP1uZlCGpxElcFC1nKRC2DFedtwkGITdeoHf=w408-h364-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:19.090Z,,
https://www.google.com/maps/place/Aqua+Pool+%26+Spa+LLC/data=!4m7!3m6!1s0x46967ec071e0971f:0xbb599f457b4b0219!8m2!3d40.9266921!4d-111.8723457!16s%2Fg%2F11ry6x5h6p!19sChIJH5fgccB-lkYRGQJLe0WfWbs,Aqua Pool & Spa LLC,5.0,5,Swimming pool contractor,"518 Aspen Way, Centerville, UT 84014, United States","W4GH+M3 Centerville, Utah, USA",http://aquapoolandspas.com/,+1 385-416-7706,Open ⋅ Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=udvhDuh_FnpVBdLmYSOPjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.66148&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:24.079Z,,
https://www.google.com/maps/place/Beehive+State+Pool+Resurfacing/data=!4m7!3m6!1s0x8752f7914afbee91:0xa6962c0f71b3e439!8m2!3d40.874039!4d-111.8875067!16s%2Fg%2F11t7brknyk!19sChIJke77SpH3UocROeSzcQ8slqY,Beehive State Pool Resurfacing,4.6,9,Swimming pool repair service,"1551 S Renaissance Towne Dr, Bountiful, UT 84010, United States","V4F6+JX Bountiful, Utah, USA",http://www.poolresurfacing-utah.com/,+1 801-784-6573,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwiSOhafcDXFQfRhdtV2DRk0Jv44yrKBDzwTA42yo9Cz1uj_zhV25yFeN590OqTbJ_-ZMQCdIiIED0Ikk8dcF0bZ46oaDAaUcGtH-uYXUdYUHhxuabCzAb1pMQe8MEscJV_LAnZ=w408-h408-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:29.056Z,,
https://www.google.com/maps/place/Utah+Pool+Repairs/data=!4m7!3m6!1s0xf973e6c3731c575:0x2b34783ad86ad21!8m2!3d35.814998!4d-100.1933034!16s%2Fg%2F11vs3t4j3w!19sChIJdcUxN2w-lw8RIa2GrYNHswI,Utah Pool Repairs,,,Swimming pool repair service,,,https://utahpoolrepairs.com/,+1 801-944-3515,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPUXnRpj-NeTqkTaln6Xnh1JyF0d8GNHHx4xNvn=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-27T18:33:34.111Z,,
