placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Watershed+Innovations/data=!4m7!3m6!1s0x808e156ecc59a855:0x70209ad1748d2412!8m2!3d36.977338!4d-121.9644093!16s%2Fg%2F11cn3wg709!19sChIJVahZzG4VjoAREiSNdNGaIHA,Watershed Innovations,5.0,2,Water damage restoration service,"1978 41st Ave, Capitola, CA 95010, United States","X2GP+W6 Capitola, California, USA",,+1 831-531-7924,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Ih6sypid7G4XVw6XiLlBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.3407&pitch=0&thumbfov=100,true,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:17:41.326Z,,,
https://www.google.com/maps/place/Disaster+Kleenup+Specialists/data=!4m7!3m6!1s0x808e1561eccd2e1d:0xa9458517b206ab65!8m2!3d36.9876182!4d-121.9653164!16s%2Fg%2F11cp8d2g2n!19sChIJHS7N7GEVjoARZasGsheFRak,Disaster Kleenup Specialists,4.3,6,Building restoration service,"4041 Soquel Dr Suite A #158, Soquel, CA 95073, United States","X2QM+2V Soquel, California, USA",http://www.disasterkleen.com/,+1 831-899-3938,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nYGoEjsTUL5gB4XxF3Fvqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.9625&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:17:46.416Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x808e15a2173b6071:0x66184b877c42be52!8m2!3d36.9721183!4d-121.9642543!16s%2Fg%2F11vjwh7_p2!19sChIJcWA7F6IVjoARUr5CfIdLGGY,Roto-Rooter Plumbing & Water Cleanup,4.9,182,Plumber,"1500 41st Ave Ste 260, Capitola, CA 95010, United States","X2CP+R7 Capitola, California, USA",https://www.rotorooter.com/capitolaca/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 831-421-9108,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3Sp8fa6_5ngz7q7O_HXFaYv74baol6ilWGvKWjAc-gAQ86yJGEfrK92sSFXnmaLRH8jRXCPaLAhsno5I9lPsd_8pYDcvmiL4BpnuC9ZH2Lk5yHdPIPRzWWHT4Q_t6RlmIeBGo=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:17:51.179Z,,,
https://www.google.com/maps/place/Cisco%27s+Restoration+%26+Construction/data=!4m7!3m6!1s0x808e15c1b08d3f9b:0xb03f5cb3a9070c37!8m2!3d36.9811573!4d-121.9211216!16s%2Fg%2F11f4pxt9c9!19sChIJmz-NsMEVjoARNwwHqbNcP7A,Cisco's Restoration & Construction,5.0,1,Fire damage restoration service,"804 Estates Dr #106, Aptos, CA 95003, United States","X3JH+FH Aptos, California, USA",http://ciscosrestoration.com/,+1 831-536-5047,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cskr1YU89FDfo_kgSfHibw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.57429&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:17:55.855Z,,,
https://www.google.com/maps/place/Nazak+Construction+%26+Waterproofing/data=!4m7!3m6!1s0x808e157ced96e0c1:0xb53c81505f23fc91!8m2!3d36.9881061!4d-121.9566413!16s%2Fg%2F1263wn232!19sChIJweCW7XwVjoARkfwjX1CBPLU,Nazak Construction & Waterproofing,5.0,1,Water damage restoration service,"Soquel, CA 95073, United States","X2QV+68 Soquel, California, USA",,+1 408-590-8734,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lQjPhhuc_cq-jNPvPcy1mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.62181&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:17:58.392Z,,,
https://www.google.com/maps/place/1-800-BOARDUP+Santa+Cruz/data=!4m7!3m6!1s0x808e1561eccd2e1d:0x347b85d8b685194c!8m2!3d36.9876182!4d-121.9653164!16s%2Fg%2F11cp8d890r!19sChIJHS7N7GEVjoARTBmFttiFezQ,1-800-BOARDUP Santa Cruz,5.0,3,Fire damage restoration service,"4041 Soquel Dr Ste A #158, Soquel, CA 95073, United States","X2QM+2V Soquel, California, USA",http://www.1-800-boardup.com/,+1 800-282-7387,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nYGoEjsTUL5gB4XxF3Fvqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.9625&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:03.494Z,,,
https://www.google.com/maps/place/Stain+Patrol+Carpet+Cleaning+By+Hugo/data=!4m7!3m6!1s0x808e154955555555:0xc81eac1801070ff6!8m2!3d36.9774442!4d-121.9841023!16s%2Fg%2F1hc3qh92q!19sChIJVVVVVUkVjoAR9g8HARisHsg,Stain Patrol Carpet Cleaning By Hugo,4.8,19,Carpet cleaning service,"1785 16th Ave, Santa Cruz, CA 95062, United States","X2G8+X9 Santa Cruz, California, USA",http://stainpatrolcarpetcleaning.com/,+1 831-476-4831,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8UhlNCGzTAjOAYXU3Tz2OmMH9UYnO1C6dfgeW9h0vweR_DiNND4hKO5I1nzQdMhLPCB0UfF076AjDqgMY_aKkld2gBs1ckpejSlkzTezLcinPCyYiUgXtqZ086-DZj5cZYYo=w408-h408-k-no,true,9:30 am–5 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:08.487Z,,,
https://www.google.com/maps/place/Redwood+Roofing/data=!4m7!3m6!1s0x808e156ecc59a855:0xa0a1a257739452cd!8m2!3d36.9762847!4d-121.9641836!16s%2Fg%2F11c1tbrvl3!19sChIJVahZzG4VjoARzVKUc1eioaA,Redwood Roofing,5.0,156,Roofing contractor,"1840 41st Ave STE 205, Capitola, CA 95010, United States","X2GP+G8 Capitola, California, USA",https://redwoodroofing.com/,+1 831-888-7790,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4MxVfjxbw1YA_JkV0XvDeQGmNrkrF5X9Om3IJvxJwUHRVHxPBvgwrEB4WaGJkD6vG1TdBdQd9tqYPa0JhremosQDhGlmF6Ky13ojph0LsVrbP_KZC3oUPVLHieNhGzLuLd8iwcg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:13.199Z,,,
https://www.google.com/maps/place/Daddario+Roofing+Company/data=!4m7!3m6!1s0x808fcc9400000001:0x614312369e3a630d!8m2!3d36.9799582!4d-121.9521385!16s%2Fg%2F1hc7n5j0s!19sChIJAQAAAJTMj4ARDWM6njYSQ2E,Daddario Roofing Company,4.9,49,Roofing contractor,"716 Capitola Ave, Capitola, CA 95010, United States","X2HX+X4 Capitola, California, USA",https://www.daddarioroofing.com/,+1 831-476-9109,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepreDyaKfnFFdRsbG5lUsKeCM5FX1DBdo_0J1JrNq6dqfoOurUKdd61Mdf1GiHYJIh8uaeyKfsnQzccABefGCyC3jaf5kDmxWnYdRE_pjHNnEo2HQRm8XCThADbUz7fKshEtUE_=w408-h264-k-no,true,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:18.201Z,,,
https://www.google.com/maps/place/Construction+Services+Incorporated/data=!4m7!3m6!1s0x808e154f81c755dd:0x75834b32b4b8e03!8m2!3d36.9912417!4d-121.9487553!16s%2Fg%2F11hw_43ns8!19sChIJ3VXHgU8VjoARA45LK7M0WAc,Construction Services Incorporated,,,Contractor,"3405 Crestline Way, Soquel, CA 95073, United States","X3R2+FF Soquel, California, USA",http://buildcsi.com/,+1 831-316-7110,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersyVd8eOXAY3CimOZJRb3Abd5BhISN0cjaKQFm_sxV7XT5LH42Jl8NilZIy1AdA1W0PqxNbtHWUCn86p_G6phDh6JCsvnC3uZhFfQvsC_hCyBQURkNtQYO9gW_qxP47kYjttE=w408-h272-k-no,true,Closed,7 am–6:30 pm,7 am–12 am,"12–6:30 am, 7 am–12 am","12–6:30 am, 7 am–12 am","12–6:30 am, 7 am–12 am",12–6:30 am,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:22.842Z,,,
"https://www.google.com/maps/place/Expert+Plumbing+%26+Water+Heaters,+Inc./data=!4m7!3m6!1s0x808e36ac563083c9:0xb008d2264bbb610c!8m2!3d36.9840708!4d-121.9700496!16s%2Fg%2F1yg4tsgrs!19sChIJyYMwVqw2joARDGG7SybSCLA","Expert Plumbing & Water Heaters, Inc.",4.9,664,Plumber,"2551 S Rodeo Gulch Rd STE 7, Soquel, CA 95073, United States","X2MH+JX Soquel, California, USA",https://expertplumbingca.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-soquel,+1 831-618-1321,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep97Q5zmzGYzXHNa1AZCllcEgcicIKXsECz_c6rAlgHhGhFZKiGb3RPelXRLSqVTmOdtFz11vEOvyT8MaHLbYctIJqKS7hGmrVU0nelR8Z-D7p9DXuscqrU_M9hjwOMYPiDnDEokw=w408-h408-k-no,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:27.821Z,,,
https://www.google.com/maps/place/Man+With+Tools/data=!4m7!3m6!1s0x808e401b7252ffdd:0x9f27a62a08162d54!8m2!3d36.9758915!4d-122.047898!16s%2Fg%2F1vs1s34l!19sChIJ3f9SchtAjoARVC0WCCqmJ58,Man With Tools,4.0,20,Handyman/Handywoman/Handyperson,,,http://manwtools.com/,+1 831-588-3977,Closed · Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrsivxgYlGXlAmehoSfI3YFLqGr4Yv12ModS2tMtM6OwRCvLeqQ8Dy__RKxwkkfGaxFXqxYmyOUv6TcJaaQgoLd3H8mlSG7k8NZurrM6DxBaX-1FO8VgSxj8EJR0-oU71LdU6X=w457-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:32.625Z,,,
https://www.google.com/maps/place/Auto+Spa+of+California/data=!4m7!3m6!1s0x808e1576d42fcbdb:0x7d30718ce56805cd!8m2!3d36.9801148!4d-121.9523709!16s%2Fg%2F1tqt9xfx!19sChIJ28sv1HYVjoARzQVo5YxxMH0,Auto Spa of California,4.6,42,Car detailing service,"720 Capitola Ave, Capitola, CA 95010, United States","X2JX+23 Capitola, California, USA",http://www.autospacal.com/,+1 831-475-9780,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNIn0p2pktUfTAzlyY_dEetOjBdnjCGP94tCfcHTXS_a3dVy473WZ5B73ujHspptJyk_zcesC5QvHM3HjKHwmoYet8mV3srJOlLRMMgePuCdnSzbTgUG04uTQqTjyBelycZoo=w408-h520-k-no,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:37.605Z,,,
https://www.google.com/maps/place/Hagen+Surface+Protection/data=!4m7!3m6!1s0x808e15075e4425e5:0xfafda8ea0cb3700a!8m2!3d36.9725806!4d-121.9936584!16s%2Fg%2F11hzl8rfsz!19sChIJ5SVEXgcVjoARCnCzDOqo_fo,Hagen Surface Protection,5.0,65,Car detailing service,"1012 Captains Ct, Santa Cruz, CA 95062, United States","X2F4+2G Santa Cruz, California, USA",https://hagensurfaceprotection.com/,+1 831-350-1010,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwept-X6-E6Xp39f1sGgMFocdlK2NdGBZnPkGElAa_ozg4zZTSHtTtM2eGcsZiuEWiHMcDqC4fx_ZhTJCFxWP8ViaQwGV8kYphjXvRrDzijJimHq789rsDiJpCVTXRgnsrfLlBVrJ=w408-h306-k-no,true,9 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:42.529Z,,,
https://www.google.com/maps/place/Whitlow+Concrete+Inc/data=!4m7!3m6!1s0x808e156f30f857fd:0xfd50f839c31ba059!8m2!3d36.9781388!4d-121.9638798!16s%2Fg%2F1td6sgb1!19sChIJ_Vf4MG8VjoARWaAbwzn4UP0,Whitlow Concrete Inc,4.7,35,Concrete contractor,"4148 Clares St, Capitola, CA 95010, United States","X2HP+7C Capitola, California, USA",http://www.whitlowconcrete.com/,+1 831-475-4499,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlBKGqzydukntZ4VeQq9y7_BsOVuqlfDHCcrdy1VWtuZdnV1XX3XzsWEgL263bCvpF1NEHUoc5hjnfTH1NOnzVip4i6_BHsADJDZNwJTQC2qCQIAUyU_nIhKu10gapVblvyUOI=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Capitola+Santa+Cruz+CA/@36.9752283,-121.953293,14z",2026-03-23T04:18:47.574Z,,,
