placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Vitality+Natural+Healthcare+Center/data=!4m7!3m6!1s0x89c43addd61c4387:0x79ac30ff4f7cf1dd!8m2!3d40.5391749!4d-75.487115!16s%2Fg%2F1vxw96b4!19sChIJh0Mc1t06xIkR3fF8T_8wrHk,Vitality Natural Healthcare Center,4.9,70,Holistic medicine practitioner,"134 Main St, Emmaus, PA 18049, United States","GGQ7+M5 Emmaus, Pennsylvania, USA",http://www.thevitalitycenter.com/,+1 610-965-0023,Open · Closes 12:30 pm · Reopens 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPNN0smAzOHquAmcisG7Vi1VvCw7Ba-1dlgy6fM=w408-h306-k-no,true,"9 am–12:30 pm, 4–6:30 pm","9 am–12:30 pm, 4–6:30 pm",10 am–12:30 pm,"9 am–12:30 pm, 4–6:30 pm",9–11 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:06.953Z,,,
https://www.google.com/maps/place/Energi+Wellness/data=!4m7!3m6!1s0x89c430e9276e5231:0x7a4d89c68f54332a!8m2!3d40.5862656!4d-75.5596248!16s%2Fg%2F11bxfzyt5c!19sChIJMVJuJ-kwxIkRKjNUj8aJTXo,Energi Wellness,4.9,277,Wellness center,"4626A Broadway, Allentown, PA 18104, United States","HCPR+G5 Allentown, Pennsylvania, USA",http://www.energiwellness.com/,+1 610-351-9222,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNlPkEdcfQO3QGMLiTRu_cohGS5Yd8bsFQ5xaNn=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:11.439Z,,,
https://www.google.com/maps/place/Shaffer+Health+Center/data=!4m7!3m6!1s0x89c43a2720ac6e9f:0x34ae45c6ab961180!8m2!3d40.6008138!4d-75.4982336!16s%2Fg%2F1tdmq_n9!19sChIJn26sICc6xIkRgBGWq8ZFrjQ,Shaffer Health Center,4.9,16,Vitamin & supplements store,"Fairgrounds Market, 1825 W Chew St, Allentown, PA 18104, United States","JG22+8P Allentown, Pennsylvania, USA",https://www.facebook.com/people/Shaffer-Health-Center/100054499688591/,+1 484-201-1952,Closed · Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hL_6K60TLCs2w1Mb3n1sug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.34088&pitch=0&thumbfov=100,true,Closed,Closed,Closed,9 am–7 pm,8 am–7 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:15.823Z,,,
https://www.google.com/maps/place/C.A.F.E.+of+Life+Chiropractic+Wellness+Center/data=!4m7!3m6!1s0x89c436d50694f8bd:0x7b362a1e15fe2bc4!8m2!3d40.5687997!4d-75.5469866!16s%2Fg%2F1tc_9mgn!19sChIJvfiUBtU2xIkRxCv-FR4qNns,C.A.F.E. of Life Chiropractic Wellness Center,4.8,99,Chiropractor,"4540 Hamilton Blvd, Allentown, PA 18103, United States","HF93+G6 Allentown, Pennsylvania, USA",https://www.wellnesssecret.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 610-366-1336,Closes soon · 12 pm · Reopens 3 pm,,https://lh3.googleusercontent.com/p/AF1QipNV9hFuo6XMzetlUwqjCXikW0UbGu9YgvZxYNa7=w408-h267-k-no,true,"9 am–12 pm, 3–6 pm",3–6 pm,"9 am–12 pm, 3–6 pm","9 am–12 pm, 3–6 pm",9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:20.286Z,,,
"https://www.google.com/maps/place/Healing+Wave+Chiropractic,+P.C./data=!4m7!3m6!1s0x89c4398b067cc35b:0x657c1d82ba1a42f!8m2!3d40.6271326!4d-75.4578351!16s%2Fg%2F11b5pjr3l3!19sChIJW8N8Bos5xIkRL6ShK9jBVwY","Healing Wave Chiropractic, P.C.",5.0,44,Chiropractor,"425 Allentown Dr, Allentown, PA 18109, United States","JGGR+VV Allentown, Pennsylvania, USA",http://www.healingwavechiro.com/,+1 484-222-8855,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNhJr2xjtnEEm2BXIoHvovrDiwzlZZynQFmGBE=w408-h288-k-no,true,Closed,"10 am–1 pm, 2–4 pm","11 am–2 pm, 4–7 pm",3:15–7 pm,"10 am–1 pm, 2–4 pm","9 am–12 pm, 1–3 pm",Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:24.832Z,,,
https://www.google.com/maps/place/Pure+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x89c437569f763dc3:0x6581a97ce17ae4ea!8m2!3d40.6120975!4d-75.5317314!16s%2Fg%2F1trpm47r!19sChIJwz12n1Y3xIkR6uR64XypgWU,Pure Health & Wellness Center,5.0,7,Wellness center,"1403 N Cedar Crest Blvd, Allentown, PA 18104, United States","JF69+R8 Allentown, Pennsylvania, USA",https://www.purehealthandwellnesscenter.com/,+1 610-439-3990,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eLPzpC-JeSq8DQqRaJV0og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.12457&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:27.272Z,,,
https://www.google.com/maps/place/Rise+Sound+%26+Energy+Therapy/data=!4m7!3m6!1s0x89c43bd520f2dd59:0x36c3282a5570019f!8m2!3d40.5750667!4d-75.4999895!16s%2Fg%2F11rcfdywwx!19sChIJWd3yINU7xIkRnwFwVSoowzY,Rise Sound & Energy Therapy,5.0,3,Alternative medicine practitioner,"1201 S 24th St, Allentown, PA 18103, United States","HGG2+22 Allentown, Pennsylvania, USA",,+1 610-910-8496,Closed · Opens 4 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipN_XsjoSuXMOR595kG8rZO9AUTm9R_GSIaOpzr6=w426-h240-k-no,true,4–7 pm,4–7 pm,4–7 pm,4–7 pm,4–7 pm,9 am–12 pm,9 am–12 pm,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:31.800Z,,,
https://www.google.com/maps/place/UB+Well+Center+for+Holistic+Health/data=!4m7!3m6!1s0x89c42204f702b963:0x9efb8d136e6c0a6e!8m2!3d40.6335981!4d-75.3747635!16s%2Fg%2F11b7qzk2vp!19sChIJY7kC9wQixIkRbgpsbhON-54,UB Well Center for Holistic Health,4.9,8,Holistic medicine practitioner,"1502 Center St, Bethlehem, PA 18018, United States","JJMG+C3 Bethlehem, Pennsylvania, USA",https://www.ubwellcenter.com/,+1 215-538-6199,Closes soon · 12 pm · Opens 3 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipO5-RNDQ9UHQk7SXj7WWnmsKQkYKEEsH21wCW1v=w408-h509-k-no,true,9 am–12 pm,3–7 pm,9 am–12 pm,3–7 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:36.119Z,,,
https://www.google.com/maps/place/Holistic+Awakenings/data=!4m7!3m6!1s0x89c43e5677a1c99b:0x3dd4a8491f17de9!8m2!3d40.6441262!4d-75.43941!16s%2Fg%2F11cs4gf7vr!19sChIJm8mhd1Y-xIkR6X3xkYRK3QM,Holistic Awakenings,5.0,14,Mental health service,"961 Marcon Blvd # 312, Allentown, PA 18109, United States","JHV6+M6 Allentown, Pennsylvania, USA",https://holisticawakenings.com/,+1 484-820-0555,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOI-S7iKSi9JH_8og2FqCrIa5f4nvQy2QI6TDrY=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:40.491Z,,,
https://www.google.com/maps/place/Lilly+of+the+Valley+Gut+Health/data=!4m7!3m6!1s0x89c43972cec80b47:0x8282fb68a83b1127!8m2!3d40.6701407!4d-75.38338!16s%2Fg%2F11j2w85t6c!19sChIJRwvIznI5xIkRJxE7qGj7goI,Lilly of the Valley Gut Health,4.9,54,Medical clinic,"3895 Adler Pl Suite 180, Building A, Bethlehem, PA 18017, United States","MJC8+3J Bethlehem, Pennsylvania, USA",https://www.lillyofthevalleyguthealth.com/,+1 484-272-2788,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNdQote5hNIHJozgjnSN_hV27iWjbJfmCZaIQuz=w408-h510-k-no,true,9 am–5 pm,9 am–7 pm,9 am–6 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:44.946Z,,,
https://www.google.com/maps/place/Asana+Healing+Arts/data=!4m7!3m6!1s0x89c43bf29820a4ed:0x597288b402c7c8b2!8m2!3d40.6011979!4d-75.5103839!16s%2Fg%2F11l3q1j7kz!19sChIJ7aQgmPI7xIkRssjHArSIclk,Asana Healing Arts,,,Alternative medicine practitioner,"2339 W Allen St, Allentown, PA 18104, United States","JF2Q+FR Allentown, Pennsylvania, USA",,+1 610-657-8800,Open · Closes 3 pm,,https://lh3.googleusercontent.com/p/AF1QipOxn1EN3v1fBjpcQjydB1yKI-1TsoFAtJoxFuzE=w408-h254-k-no,true,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:49.396Z,,,
"https://www.google.com/maps/place/Antonio+Fernando,+DC/data=!4m7!3m6!1s0x89c43a2af1721909:0x64aa6d4eabb00e86!8m2!3d40.6038541!4d-75.5043376!16s%2Fg%2F1hhksygdn!19sChIJCRly8So6xIkRhg6wq05tqmQ","Antonio Fernando, DC",4.6,11,Chiropractor,"2030 Tilghman St # 105B, Allentown, PA 18104, United States","JF3W+G7 Allentown, Pennsylvania, USA",https://drantoniofernando.carrd.co/,+1 484-866-0031,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNkoG0U_1-b-VUWTEJ-hKjeQ2rP0SIgTqv6KohP=w435-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:54.084Z,,,
https://www.google.com/maps/place/Spinal+Flow+with+Annette/data=!4m7!3m6!1s0x89c439b2b448347f:0xea8cac652e7541c!8m2!3d40.6043537!4d-75.4987692!16s%2Fg%2F11m77k4plr!19sChIJfzRItLI5xIkRHFTnUsbKqA4,Spinal Flow with Annette,5.0,2,Wellness center,"1809 W Allen St, Allentown, PA 18104, United States","JG32+PF Allentown, Pennsylvania, USA",https://spinalflowwithannette.com/,+1 484-240-5951,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNUGhYrOpJvEg1EA2yj_tJJy620kmFI1WdxeJgw=w408-h312-k-no,true,10 am–5 pm,10 am–5 pm,10 am–7:30 pm,10 am–6 pm,10 am–4 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:16:58.408Z,,,
https://www.google.com/maps/place/Ziegler+Chiropractic+Clinic/data=!4m7!3m6!1s0x89c43a2b91464869:0xfc99ce78768da846!8m2!3d40.596707!4d-75.485006!16s%2Fg%2F1tfrswdt!19sChIJaUhGkSs6xIkRRqiNdnjOmfw,Ziegler Chiropractic Clinic,4.8,81,Chiropractor,"101 S 14th St, Allentown, PA 18102, United States","HGW7+MX Allentown, Pennsylvania, USA",http://zieglerchiroclinic.com/,+1 610-432-4401,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNzKDnafYizOjkP8puqUB7aMi_m0WTnO3iRM9H9=w426-h240-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–1 pm,10 am–12 pm,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:17:02.764Z,,,
https://www.google.com/maps/place/Stangl+Chiropractic:+Stangl+Alan+J+DC/data=!4m7!3m6!1s0x89c43972e6e7eef9:0xacfca780e9c6ad7d!8m2!3d40.6178884!4d-75.4717449!16s%2Fg%2F1tgcn720!19sChIJ-e7n5nI5xIkRfa3G6YCn_Kw,Stangl Chiropractic: Stangl Alan J DC,5.0,14,Chiropractor,"933 N 4th St, Allentown, PA 18102, United States","JG9H+58 Allentown, Pennsylvania, USA",https://stanglchiropractic.com/,+1 610-434-7562,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0fZT33WgPKiF2MdxGWNd_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.44202&pitch=0&thumbfov=100,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:17:07.508Z,,,
https://www.google.com/maps/place/KC+Sound+Therapy/data=!4m7!3m6!1s0x89c431cd41d2f2a1:0x8c6122e5f44d3d7a!8m2!3d40.605117!4d-75.5279236!16s%2Fg%2F11mrlz35j8!19sChIJofLSQc0xxIkRej1N9OUiYYw,KC Sound Therapy,5.0,3,Meditation instructor,"3015 W Highland St, Allentown, PA 18104, United States","JF4C+2R Allentown, Pennsylvania, USA",https://www.sound-therapy-lehighvalley.com/,+1 610-569-5022,"Open · Closes 7 pm

Updated by this business 12 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N1VVXlluDH4g1FsZtZfkcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.30566&pitch=0&thumbfov=100,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:17:12.206Z,,,
"https://www.google.com/maps/place/Jessica+Wimbish+MS,+DC+Chiropractic/data=!4m7!3m6!1s0x89c437569ec01a33:0x929ea53d99b974e5!8m2!3d40.6121074!4d-75.5316809!16s%2Fg%2F11k3xt5ngp!19sChIJMxrAnlY3xIkR5XS5mT2lnpI","Jessica Wimbish MS, DC Chiropractic",5.0,7,Chiropractor,"1403 N Cedar Crest Blvd Ste 160, Allentown, PA 18104, United States","JF69+R8 Allentown, Pennsylvania, USA",https://www.purehealthandwellnesscenter.com/,+1 610-390-4589,Open · Closes 12:30 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPNzNzXPmApl3mS7lAOw6oO1e1pOYM4bTtifnBb=w408-h272-k-no,true,9 am–12:30 pm,Closed,9 am–6 pm,Closed,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:17:17.072Z,,,
"https://www.google.com/maps/place/Empowered+Living+Institute,+LLC/data=!4m7!3m6!1s0x89c4305d05dad4bf:0xf9858d6a2c25517!8m2!3d40.5618764!4d-75.5532795!16s%2Fg%2F11dy1l965s!19sChIJv9TaBV0wxIkRF1XCotZYmA8","Empowered Living Institute, LLC",5.0,1,Chiropractor,"1013 Brookside Rd #111, Allentown, PA 18106, United States","HC6W+QM Allentown, Pennsylvania, USA",http://www.empoweredlivinginst.com/,+1 484-232-1563,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NjQIJn-mBXmAPi0S9eg2vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.14175&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,Closed,Closed,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:17:21.370Z,,,
https://www.google.com/maps/place/Lehigh+Valley+Pain+Center/data=!4m7!3m6!1s0x89c43a2a55555555:0x89f01f622d8366bc!8m2!3d40.5993923!4d-75.4813916!16s%2Fg%2F11c6cf95gh!19sChIJVVVVVSo6xIkRvGaDLWIf8Ik,Lehigh Valley Pain Center,5.0,11,Chiropractor,"1142 Hamilton St, Allentown, PA 18102, United States","HGX9+QC Allentown, Pennsylvania, USA",,+1 610-433-3300,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZHQ9KODb5aB5JbpdCKE93bp_9XwOfYCsUL1GvevX4r8J1oQdgKSe_T8SUVVXG9bFUgVWIo4-jl6SzoOsURanmrVlsRouJbIIRCaN5Eouc0wnvS-qKUQWXQsl1zcSt82FaXVwlQg=w493-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-02-23T16:17:25.982Z,,,
