placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Dwell+Home+Services/data=!4m7!3m6!1s0x6fa0cc39c8de318d:0x3515936dfe3d11d1!8m2!3d37.5640596!4d-77.4721785!16s%2Fg%2F11svwdn_j6!19sChIJjTHeyDnMoG8R0RE9_m2TFTU,Dwell Home Services,5.0,38,Electrician,"2920 W Broad St Suite 109, Richmond, VA 23230, United States","HG7H+J4 Richmond, Virginia, USA",https://dwellhs.com/,+1 804-921-9953,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMcgMubgHT8QKqpMhN7SYXU3JlsJ0PkZwfZTDSA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:37:38.246Z,,,
https://www.google.com/maps/place/Shogun+Services/data=!4m7!3m6!1s0x89b184bed34da6db:0xf1aaf10cbc4766ee!8m2!3d37.5643707!4d-77.4720734!16s%2Fg%2F1ptwz8ks3!19sChIJ26ZN076EsYkR7mZHvAzxqvE,Shogun Services,5.0,92,HVAC contractor,"2920 W Broad St f26, Richmond, VA 23230, United States","HG7H+P5 Richmond, Virginia, USA",https://shogunservices.com/,+1 804-510-0273,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPtIW9RG9EQMHutUYw8tQs4L2dy5C6MOs4mn9Xb=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:37:43.283Z,,,
https://www.google.com/maps/place/Bradley+Mechanical/data=!4m7!3m6!1s0x89b113faaf1f71c3:0x8a8115c0d21e1e95!8m2!3d37.5433901!4d-77.4390316!16s%2Fg%2F11byl2q09n!19sChIJw3Efr_oTsYkRlR4e0sAVgYo,Bradley Mechanical,4.9,1507,HVAC contractor,"313 E Broad St #122, Richmond, VA 23219, United States","GHV6+99 Richmond, Virginia, USA",https://www.bradleymechanical.com/?utm_source=google-business&utm_medium=search&utm_campaign=richmond&utm_content=website,+1 804-495-3509,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMH-TwUb_zZvG0G-3sEBPCL99GjlBKRiOl-aoqW=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:37:48.328Z,,,
"https://www.google.com/maps/place/Harris+Electric+Co.+of+VA,+Inc./data=!4m7!3m6!1s0x89b1146a91686c27:0xf6963eb4bbc2a5cd!8m2!3d37.5858007!4d-77.4950766!16s%2Fg%2F1tdyghrk!19sChIJJ2xokWoUsYkRzaXCu7Q-lvY","Harris Electric Co. of VA, Inc.",4.7,40,Electrician,"4910 W Clay St, Richmond, VA 23230, United States","HGP3+8X Richmond, Virginia, USA",http://www.harriselectricco.com/,+1 804-282-6879,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPtaNPrT7b5raIkn8k42wEhhH5fFtYTUY5CjxPH=w408-h366-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:37:53.181Z,,,
https://www.google.com/maps/place/U.S.+Electric+Co.+Inc./data=!4m7!3m6!1s0x89b113e296e8462d:0x65ff63a58808a1a5!8m2!3d37.6123392!4d-77.4968516!16s%2Fg%2F11by_m07v0!19sChIJLUboluITsYkRpaEIiKVj_2U,U.S. Electric Co. Inc.,4.7,49,Electrician,"6914 Staples Mill Rd, Richmond, VA 23228, United States","JG63+W7 Richmond, Virginia, USA",https://us-electric.com/,+1 804-353-4928,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNZqvZ7-AXaTrS51CCF1POU-ek9qc26iK8YeLFu=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:37:57.934Z,,,
https://www.google.com/maps/place/Richmond+Generator+Systems/data=!4m7!3m6!1s0x89b1117d789b44b3:0xc0a4ec31d41a961a!8m2!3d37.5423435!4d-77.4382323!16s%2Fg%2F11vxq5lj03!19sChIJs0SbeH0RsYkRGpYa1DHspMA,Richmond Generator Systems,,,Electric generator shop,"424 E Grace St, Richmond, VA 23219, United States","GHR6+WP Richmond, Virginia, USA",,+1 804-575-5776,Closes soon · 5 pm · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=un3ekjJKcBuu6KS4xj_xZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.663094&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:02.755Z,,,
https://www.google.com/maps/place/Dify+Electrical+Contracting/data=!4m7!3m6!1s0x89b6cb32f91fe76f:0x3fd71f5b02290026!8m2!3d37.5475169!4d-77.4622208!16s%2Fg%2F11fj6pq7k1!19sChIJb-cf-TLLtokRJgApAlsf1z8,Dify Electrical Contracting,4.8,119,Electrical installation service,"1 1/2 S Vine St, Richmond, VA 23220, United States","GGXQ+24 Richmond, Virginia, USA",https://difycontracting.squarespace.com/,+1 540-259-2774,Closes soon · 5 pm · Opens 8 am Sun,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPFu1pm6G8PCeTAjV6518FK-alJnaV8XsKEFWK_=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:07.597Z,,,
"https://www.google.com/maps/place/Bay+Power+Solutions+Richmond/@37.503423,-77.45841,17z/data=!3m1!4b1!4m6!3m5!1s0x89b1110da08dc75b:0x32f01f303af1cca!8m2!3d37.503423!4d-77.45841!16s%2Fg%2F1td144bt",Bay Power Solutions Richmond,1.0,1,Diesel engine repair service,"1004 Holly Springs Ave, Richmond, VA 23224, United States","GG3R+9J Richmond, Virginia, USA",http://www.baypowersolutions.com/,+1 804-230-3495,Closed · Opens 8 am Mon,Identifies as veteran-owned,,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:14.555Z,,,
https://www.google.com/maps/place/Ruggieri+Electric+LLC/data=!4m7!3m6!1s0x89b10f5afa8ce623:0x69c740f26c5c134f!8m2!3d37.4853846!4d-77.5360479!16s%2Fg%2F11mtj3gfl4!19sChIJI-aM-loPsYkRTxNcbPJAx2k,Ruggieri Electric LLC,5.0,26,Electrician,,,https://ruggierielectric.com/,+1 804-658-5014,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfojtGgnh_3qFxrHGd3RHsNVVEO7eTjwkq5VzE7Q0opnyz3A4b25o4WFB86E2Wy1MnfUJx5gtvOZ8gLrTVvwMWLeTwIQ7xcGNItct8L7uVlRl2MbjWQRKS_a9ulAqkxRWvchdjqA=w408-h541-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:19.417Z,,,
https://www.google.com/maps/place/Interlockkit/data=!4m7!3m6!1s0x89b116a658888ced:0xd0f0f25e513cd2de!8m2!3d37.5750676!4d-77.4666574!16s%2Fg%2F11bzrk63wr!19sChIJ7YyIWKYWsYkR3tI8UV7y8NA,Interlockkit,4.9,49,Electrical supply store,"3107 Lanvale Ave, Richmond, VA 23230, United States","HGGM+28 Richmond, Virginia, USA",https://interlockkit.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 804-408-4573,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyU9fgfbE4GR4ZFq1L76hJk67drTYf1PEXFCF6MUNFUK9T0dhHFR-O2sfvaBDzH3kqeLa0JjuRHaej--ryKB5B-ZpMXMSDZZVhcUHs3wz855Hn5vk4RkMpKysRDyDB9Fc4Mavdi=w408-h725-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:24.180Z,· Delivery,,
https://www.google.com/maps/place/Virginia+Power+Solutions/data=!4m7!3m6!1s0x89b13c4382d43925:0xe27d8f0dd0bd9403!8m2!3d37.7055689!4d-77.4455038!16s%2Fg%2F12hlptb9z!19sChIJJTnUgkM8sYkRA5S90A2PfeI,Virginia Power Solutions,4.9,99,Electric generator shop,"10102 Whitesel Rd Suite B, Ashland, VA 23005, United States","PH43+6Q Ashland, Virginia, USA",http://virginiapowersolutions.com/,+1 804-365-0263,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzRkaYf4vbppUqu7VomSjfCCxPbinXwjlHvhu8hbOR-jk6At2qnEzXF9xkIIIOUT_5Qxv7iNSqiTWyQW7yXz_4iPb76DxxLY-2QqUDP8vONWIx1T34oqEnSY52GDb9C8uiW9afB=w408-h400-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:29.179Z,,,
"https://www.google.com/maps/place/Ace+Electric+Co.,+Inc./data=!4m7!3m6!1s0x89b11434e56d6e1f:0xb2ac57e2c138bfc1!8m2!3d37.6049832!4d-77.489741!16s%2Fg%2F1tdp1bf_!19sChIJH25t5TQUsYkRwb84weJXrLI","Ace Electric Co., Inc.",4.8,122,Electrician,"5608 Greendale Rd, Richmond, VA 23228, United States","JG36+X4 Richmond, Virginia, USA",http://aceelectricva.com/,+1 804-266-2429,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM7BssInAaG80P4L6y9VogdVXJbRKHgecxJjRt_=w408-h276-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:34.207Z,,,
https://www.google.com/maps/place/Capital+Repair+Services+LLC/data=!4m7!3m6!1s0x89b11457772364a1:0xf8f389b585503988!8m2!3d37.59958!4d-77.5130589!16s%2Fg%2F1tqnmhys!19sChIJoWQjd1cUsYkRiDlQhbWJ8_g,Capital Repair Services LLC,3.5,111,Lawn mower repair service,"6566 W Broad St, Richmond, VA 23230, United States","HFXP+RQ Richmond, Virginia, USA",https://capitalrepairservices.com/,+1 804-223-3610,"Closed · Opens 8 am Mon

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO51PuVo3W3sVnY23dWazcKsExsNIwRMhT3JzN5=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:39.210Z,,,
https://www.google.com/maps/place/Lauterbach+Electric/data=!4m7!3m6!1s0x89b116908575c6b7:0xca039538f5c613de!8m2!3d37.5898446!4d-77.4580451!16s%2Fg%2F1vqthnq0!19sChIJt8Z1hZAWsYkR3hPG9TiVA8o,Lauterbach Electric,4.8,37,Electrician,"4029 MacArthur Ave, Richmond, VA 23227, United States","HGQR+WQ Richmond, Virginia, USA",https://lauterbachelectric.com/,+1 804-553-3900,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPGf-SFo7PyrMkhw7ONj8oDJOu3_G_bGIGuwV6l=w408-h297-k-no,true,Closed,Closed,8 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:44.084Z,,,
"https://www.google.com/maps/place/Never+Dark+Whole+House+Generators/@37.5489347,-77.4873719,17z/data=!3m1!4b1!4m6!3m5!1s0x89b1139300000001:0xa5cf58a145cb5cfa!8m2!3d37.5489347!4d-77.4873719!16s%2Fg%2F1tj8b934",Never Dark Whole House Generators,,,Electrician,"Richmond, VA 23221, United States","GGX7+H3 Richmond, Virginia, USA",,+1 804-359-3275,,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:48.912Z,,,
https://www.google.com/maps/place/Northern+Tool+%2B+Equipment/data=!4m7!3m6!1s0x89b112afb3e97785:0x7adf2ddb695545bf!8m2!3d37.4966667!4d-77.5530556!16s%2Fg%2F1thl1r63!19sChIJhXfps68SsYkRv0VVadst33o,Northern Tool + Equipment,4.2,459,Tool store,"8400 Midlothian Tpke, Richmond, VA 23235, United States","FCWW+MQ Richmond, Virginia, USA",https://www.northerntool.com/store/richmondva-store-northchesterfield-va,+1 804-560-0187,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMAaJNiFkwE-oIPlzR0oKkNZVusUJilZitYoUNq=w408-h272-k-no,true,8 am–6 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:53.950Z,Chain carrying a vast selection of tools & equipment for do-it-yourself & construction projects. · In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Electric+Solutions+Of+Richmond+LLC/data=!4m7!3m6!1s0x89b1150ddd64c625:0xccc55afc5f583d09!8m2!3d37.6270145!4d-77.5260674!16s%2Fg%2F11bv3v25b_!19sChIJJcZk3Q0VsYkRCT1YX_xaxcw,Electric Solutions Of Richmond LLC,4.7,62,Electrician,"7611 Sunny Bank Dr, Henrico, VA 23228, United States","JFGF+RH Henrico, Virginia, USA",http://www.electricsolutionsofrichmond.com/,+1 804-755-7899,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMXaGEcIxbsIdfzG2yeqlIQkZD_BRLZ5UOXOkiK=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:38:58.892Z,,,
"https://www.google.com/maps/place/Reed+Power+Solutions,+LLC/data=!4m7!3m6!1s0x89b16d6ab0475531:0xe4193dcbd2f4a128!8m2!3d37.6228225!4d-76.9896024!16s%2Fg%2F11h7bt86dy!19sChIJMVVHsGptsYkRKKH00ss9GeQ","Reed Power Solutions, LLC",4.7,75,Electrician,,,https://www.reedpowersolutions.com/,+1 804-239-7354,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipODSMZ6glBq2MNkimaYNkiU9DSjpMH5DjfhBJ01=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:39:03.740Z,,,
https://www.google.com/maps/place/The+Lighting+%26+Sound+Company/data=!4m7!3m6!1s0x89b1114ffb1017bb:0xe8579cd7c472ad99!8m2!3d37.5121638!4d-77.3597343!16s%2Fg%2F11b6hyq902!19sChIJuxcQ-08RsYkRma1yxNecV-g,The Lighting & Sound Company,5.0,63,Event technology service,"4208 Sarellen Rd, Richmond, VA 23231, United States","GJ6R+V4 Richmond, Virginia, USA",https://lightingandsoundco.com/,+1 804-893-5066,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMRuGpq6a8hb17-1HRPXMQLtUR8yPC0tcIFGgCl=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:39:08.641Z,,,
https://www.google.com/maps/place/Cummins+Sales+and+Service/data=!4m7!3m6!1s0x89b10e2a8bc60ca1:0xf54dd38b971c866c!8m2!3d37.4730083!4d-77.4272517!16s%2Fg%2F1tdcxzh5!19sChIJoQzGiyoOsYkRbIYcl4vTTfU,Cummins Sales and Service,4.2,54,Manufacturer,"3900 Deepwater Terminal Rd, Richmond, VA 23234, United States","FHFF+63 Richmond, Virginia, USA",https://www.cummins.com/sales-and-service?utm_source=GMB&utm_medium=yext,+1 804-232-7891,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP8ABosF6MqP7G7syiLRtNRlvADZfSL01UsoAAm=w408-h272-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-01-10T21:39:13.502Z,,,
