placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Columbus+Property+Management/data=!4m7!3m6!1s0x808de4028a8f7411:0x571ecaea32afd3d5!8m2!3d36.6133488!4d-121.9006769!16s%2Fg%2F1tf07x4b!19sChIJEXSPigLkjYAR1dOvMurKHlc,Columbus Property Management,4.2,5,Property management company,"535 Foam St #200, Monterey, CA 93940, United States","J37X+8P Monterey, California, USA",,+1 831-646-1070,Closes soon ⋅ 12 pm ⋅ Reopens 1 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ccoyB0IVUKPWSdmWDvLxqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.8549&pitch=0&thumbfov=100,false,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm",Closed,Closed,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:00.171Z,,,
https://www.google.com/maps/place/Bratty+%26+Bluhm+Property+Management/data=!4m7!3m6!1s0x808de14ebcebf3a3:0xfac0e1d7eb5f4d4!8m2!3d36.6218266!4d-121.9200088!16s%2Fg%2F1tdyr05p!19sChIJo_PrvE7hjYAR1PS1fh0OrA8,Bratty & Bluhm Property Management,4.6,29,Property management company,"661 Lighthouse Ave suite f, Pacific Grove, CA 93950, United States","J3CH+PX Pacific Grove, California, USA",http://www.brattyandbluhmpropertymanagement.com/,+1 831-372-6400,"Open ⋅ Closes 5 pm

Updated by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPiHUpLPTPBwyW4JvDpEGOvDaQze0ScKt5KewfI=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:05.477Z,,,
https://www.google.com/maps/place/Fairchild+Property+Management/data=!4m7!3m6!1s0x808de52675834213:0xf57f82daf90588b9!8m2!3d36.5963762!4d-121.8920365!16s%2Fg%2F11fshznfvq!19sChIJE0KDdSbljYARuYgF-dqCf_U,Fairchild Property Management,3.7,3,Property management company,"615 Abrego St, Monterey, CA 93940, United States","H4W5+H5 Monterey, California, USA",http://www.fairchildpm.com/,+1 831-233-3841,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TIuuqGfLOJ-jhR3xC1L60A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.59824&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:10.430Z,,,
https://www.google.com/maps/place/Pacific+Grove+Property+Management/data=!4m7!3m6!1s0x808de14929240265:0xf462e062d0cbe999!8m2!3d36.6221023!4d-121.9195305!16s%2Fg%2F1tj4641p!19sChIJZQIkKUnhjYARmenL0GLgYvQ,Pacific Grove Property Management,4.5,34,Property management company,"650 Lighthouse Ave #105, Pacific Grove, CA 93950, United States","J3CJ+R5 Pacific Grove, California, USA",https://www.pacificgroverentals.com/,+1 831-658-4005,Open ⋅ Closes 3 pm,,https://lh3.googleusercontent.com/p/AF1QipOfixl62okA7F8ena0Nn4XogvIHcvZc-IQFtVGM=w408-h306-k-no,true,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:15.920Z,,,
https://www.google.com/maps/place/Vega+Investments/data=!4m7!3m6!1s0x808de424c7ba827f:0xeb141013f86b7b15!8m2!3d36.5978757!4d-121.8906672!16s%2Fg%2F1tfzxqk1!19sChIJf4K6xyTkjYARFXtr-BMQFOs,Vega Investments,2.3,52,Property management company,"498 Pearl St UNIT 1, Monterey, CA 93940, United States","H4X5+5P Monterey, California, USA",,+1 831-655-1781,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uam-rRlbp1HMFWiNNp9T7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.45322&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:21.160Z,,,
https://www.google.com/maps/place/Backus+Properties/data=!4m7!3m6!1s0x808de42f99f97f07:0x386dae6b539867f3!8m2!3d36.5929939!4d-121.8929975!16s%2Fg%2F11ddyhzxm_!19sChIJB3_5mS_kjYAR82eYU2uubTg,Backus Properties,5.0,2,Property management company,"887 Abrego St, Monterey, CA 93940, United States","H4V4+5R Monterey, California, USA",http://www.backuspm.com/contact,+1 831-455-2052,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I9lJaTn1F6hsqmAYlp9EUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.16641&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:26.088Z,,,
https://www.google.com/maps/place/Peninsula+Group+Realty/data=!4m7!3m6!1s0x808de439c8b773fd:0x4d142c1545eba914!8m2!3d36.5930293!4d-121.8937584!16s%2Fg%2F11ghr02tmz!19sChIJ_XO3yDnkjYARFKnrRRUsFE0,Peninsula Group Realty,3.4,12,Property management company,"888 Munras Ave suite 201, Monterey, CA 93940, United States","H4V4+6F Monterey, California, USA",http://peninsulagrouprealty.com/contact-us/,+1 831-275-7999,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-_p4tDXLq1zIaMXKmW2l2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.5496&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:31.046Z,,,
https://www.google.com/maps/place/Grand+Welcome+Monterey+Bay/data=!4m7!3m6!1s0x808de5e17d99df95:0xd675536680709d9c!8m2!3d36.6001593!4d-121.8948153!16s%2Fg%2F11vynydwc_!19sChIJld-ZfeHljYARnJ1wgGZTddY,Grand Welcome Monterey Bay,4.8,10,Vacation home rental agency,"140 W Franklin St Suite 203, Monterey, CA 93940, United States","J424+33 Monterey, California, USA",https://www.montereybayhost.com/,+1 831-718-3129,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipOxscD6ScZHPEAmow4-Xf_Lo3xnVTEnVdTvdid5=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:36.387Z,,,
https://www.google.com/maps/place/Paramount+Properties/data=!4m7!3m6!1s0x808de42f7a6fffff:0x6b352841798ff3b3!8m2!3d36.5930293!4d-121.8937584!16s%2Fg%2F11kq_21wnm!19sChIJ__9vei_kjYARs_OPeUEoNWs,Paramount Properties,1.0,3,Property management company,"888 Munras Ave, Monterey, CA 93940, United States","H4V4+6F Monterey, California, USA",https://paramountpropertiesmry.com/contact-us.html,+1 831-372-6050,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-_p4tDXLq1zIaMXKmW2l2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.5496&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:41.482Z,,,
https://www.google.com/maps/place/Cardinalli+Realty+%26+Management+Inc/data=!4m7!3m6!1s0x808de6802cd57e2b:0x875f15549d428408!8m2!3d36.5847987!4d-121.9044552!16s%2Fg%2F1tdf1l55!19sChIJK37VLIDmjYARCIRCnVQVX4c,Cardinalli Realty & Management Inc,3.2,71,Real estate agency,"33 Soledad Dr, Monterey, CA 93940, United States","H3MW+W6 Monterey, California, USA",http://cardinallirealty.com/,+1 831-375-0984,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKEYTNsm6d_9KhWQTA14QVe3viiUwHuAosdpfpF_MmCP1AS0wUDeecvdg7GqTrAhgs669Iev7pljm4_Xp93Ay7bhsLGNellim3pmDZvbDN1TCQd2i1ppY0YQTBy8Ah8HoFC0Q=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:46.889Z,,,
https://www.google.com/maps/place/Regency+Management+Group/data=!4m7!3m6!1s0x808dfaa9f28ac737:0x7e6c259403ac41df!8m2!3d36.5727959!4d-121.8041638!16s%2Fg%2F1tcwrc7z!19sChIJN8eK8qn6jYAR30GsA5QlbH4,Regency Management Group,1.8,14,Property management company,"24571 Silver Cloud Ct STE 101, Monterey, CA 93940, United States","H5FW+48 Monterey, California, USA",https://regencymg.com/,+1 831-647-2442,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r61qJGN-bh2FMe7h0_SZVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.46985&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:52.271Z,,,
https://www.google.com/maps/place/Custom+House+Realty+%26+Property+Management/data=!4m7!3m6!1s0x808de424d84bc937:0xb05ae5aa8db9c427!8m2!3d36.5969879!4d-121.8914919!16s%2Fg%2F1v6l7qm6!19sChIJN8lL2CTkjYARJ8S5jarlWrA,Custom House Realty & Property Management,3.0,30,Real estate agency,"457 Webster St, Monterey, CA 93940, United States","H4W5+QC Monterey, California, USA",http://www.customhouserealty.com/,+1 831-649-0102,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7JAvxzlvA_yUw4KCZw8f7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.083488&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:20:57.564Z,,,
https://www.google.com/maps/place/Inns+of+Monterey/data=!4m10!3m9!1s0x808de424edd4fcc3:0xe2493168e92de415!5m2!4m1!1i2!8m2!3d36.595442!4d-121.8932357!16s%2Fg%2F12qfy7nq_!19sChIJw_zU7STkjYARFeQt6WgxSeI,Inns of Monterey,5.0,4,,"700 Munras Ave, Monterey, CA 93940, United States","H4W4+5P Monterey, California, USA",https://www.innsofmonterey.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 800-232-4141,,,https://lh3.googleusercontent.com/p/AF1QipOIlRUhia8v5geiwFmKOrQI-72znyOYXuJRwG08=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:01.078Z,,,
https://www.google.com/maps/place/Christina+Danley+Property+Management/data=!4m7!3m6!1s0x808de18250984291:0x46314d1107085d3d!8m2!3d36.6215345!4d-121.9160878!16s%2Fg%2F11j8h_qb62!19sChIJkUKYUILhjYARPV0IBxFNMUY,Christina Danley Property Management,,,Property management company,"159A Fountain Ave, Pacific Grove, CA 93950, United States","J3CM+JH Pacific Grove, California, USA",http://christinadanleypropertymanagement.com/,+1 831-601-5355,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNTEimJZngNp781qf0HHtUdwWA_6ILdCPVjD59E=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:05.789Z,,,
https://www.google.com/maps/place/The+Management+Trust/data=!4m7!3m6!1s0x808dfb63e25cd4a5:0x44bf0a5f2c92d5c8!8m2!3d36.5727959!4d-121.8041638!16s%2Fg%2F11y3xrdspy!19sChIJpdRc4mP7jYARyNWSLF8Kv0Q,The Management Trust,5.0,4,Homeowners' association,"24571 Silver Cloud Ct STE 101, Monterey, CA 93940, United States","H5FW+48 Monterey, California, USA",https://managementtrust.com/,+1 831-647-2442,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r61qJGN-bh2FMe7h0_SZVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.46985&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:10.747Z,,,
https://www.google.com/maps/place/Monterey+Bay+Vacation+Rentals/data=!4m7!3m6!1s0x808de6aa76f9052d:0xe29591050d82c878!8m2!3d36.6170818!4d-121.9019866!16s%2Fg%2F11gyxh6xn5!19sChIJLQX5dqrmjYAReMiCDQWRleI,Monterey Bay Vacation Rentals,3.0,2,Property management company,"816 Wave St, Monterey, CA 93940, United States","J38X+R6 Monterey, California, USA",http://montereybayvacationrentals.com/aboutus.php,+1 831-402-1765,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npLRnNT7sv8zkjw6jmqoTiXYM1UXkJzqfGFTITs2Z-N5lTEO73kA7IR-5KUGpo5JqjwcDJEAbeK8BRjgbGRacjF-LAd6w2uu7U0ZM--Rye79Y0iNJOr0qf62rC1aQ6hvo7FJIc=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:13.742Z,,,
https://www.google.com/maps/place/Mahoney+%26+Associates+Commercial+Real+Estate/data=!4m7!3m6!1s0x808de4248dd02a87:0x59d5c840a8aee635!8m2!3d36.5977159!4d-121.8925166!16s%2Fg%2F1tdcb0pr!19sChIJhyrQjSTkjYARNeauqEDI1Vk,Mahoney & Associates Commercial Real Estate,4.6,25,Real estate agency,"501 Abrego St, Monterey, CA 93940, United States","H4X4+3X Monterey, California, USA",http://www.mahoneycommercial.com/,+1 831-646-1919,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3zPOwkj7sAXlS427a05FUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.70524&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:18.899Z,,,
https://www.google.com/maps/place/Ocean+Harbor+House+HOA/data=!4m7!3m6!1s0x808de45b25f99b57:0xe7c7d176e1746f9!8m2!3d36.6045298!4d-121.866885!16s%2Fg%2F1tcvc3gp!19sChIJV5v5JVvkjYAR-UYXbhd9fA4,Ocean Harbor House HOA,4.3,3,Association / Organization,"125 Surf Way # 445, Monterey, CA 93940, United States","J43M+R6 Monterey, California, USA",,+1 831-648-0102,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUtqCMCkLHkeUqGXf56dszkaSWSMNVZgkaXYjyvcmndSI6zE1SMCmhp_QizHdfJ_KQCb1SQrXtcNqKGMYF2l_DYXU600dwtMKFHjswrHPfwvrAFr_apVub2I5bVWc66L4YPAd5=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:23.078Z,,,
https://www.google.com/maps/place/RowCal/data=!4m7!3m6!1s0x808dfb4660964589:0x40f551ce45d43f76!8m2!3d36.5722463!4d-121.805189!16s%2Fg%2F11wbyvsbh4!19sChIJiUWWYEb7jYARdj_URc5R9UA,RowCal,3.0,2,Property management company,"24600 Silver Cloud Ct #103, Monterey, CA 93940, United States","H5CV+VW Monterey, California, USA",https://www.rowcal.com/,+1 408-620-5366,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN5X3RpZs331kk038bH7SU5FY9Bq3JKpmQjNr8I=w408-h272-k-no,true,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-25T18:21:28.215Z,,,
