placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Allred+Heating+Cooling+Electric/data=!4m7!3m6!1s0x54906bccea60124d:0x12c5b2e1f2b90dd4!8m2!3d47.6094774!4d-122.3301769!16s%2Fg%2F11jfndjp8f!19sChIJTRJg6sxrkFQR1A258uGyxRI,Allred Heating Cooling Electric,4.7,140,HVAC contractor,"720 Seneca St #206, Seattle, WA 98101, United States","JM59+QW Seattle, Washington, USA",https://trustallred.com/,+1 206-359-2164,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbedbvyZanq845IH8zh5EAZB_GuI26KEQ9LjeMu1syxXfZm7wvPreZlj2oewS8ioPsSPPjbil09f8Z804LnIY6L0g_qZpIXUw2ytXC7iA-M_rtFUoLMWuBaj7xDObQ8eYm5t0=w408-h544-k-no,true,Closed,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:11.892Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Achievement+Marine/data=!4m7!3m6!1s0x54900f44eea4c22f:0x9bbe639fe0981c9d!8m2!3d47.6090514!4d-122.3384515!16s%2Fg%2F11fn6w184j!19sChIJL8Kk7kQPkFQRnRyY4J9jvps,Achievement Marine,4.1,13,Marine engineer,"1430 2nd Ave unit 1606, Seattle, WA 98101, United States","JM56+JJ Seattle, Washington, USA",https://achievementmarine.com/,+1 425-788-3776,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V59JwjJ7Hyz2FnNesG9XyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.37406&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:16.391Z,,,,
https://www.google.com/maps/place/Auxiliary+Engine+%26+Generator+Services/data=!4m7!3m6!1s0x549015df74aa9ae5:0xb15037664c61158f!8m2!3d47.6767678!4d-122.4066197!16s%2Fg%2F1tlqppnf!19sChIJ5ZqqdN8VkFQRjxVhTGY3ULE,Auxiliary Engine & Generator Services,4.9,13,Boat repair shop,"6701 Seaview Ave NW, Seattle, WA 98117, United States","MHGV+P9 Seattle, Washington, USA",http://auxiliaryeng.com/,+1 206-789-8496,"Closed · Opens 9 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBIRUwFazbjRxfx3dpz14qWEWaB77rMaY2juU-u0TEjU2cWy_Cjp7wAxXRDUJmlsuQn9prHjHv_ML1qQrr2DV-Adxn_e9B--dti-Cna2QkqHL1TA8UYCQWzPbAS9lcZgTX489CFQ=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:21.007Z,,,,
https://www.google.com/maps/place/Expert+Electric/data=!4m7!3m6!1s0x5490417a6551d077:0xa0753a641253cb8e!8m2!3d47.5764283!4d-122.4077621!16s%2Fg%2F1tdjwq98!19sChIJd9BRZXpBkFQRjstTEmQ6daA,Expert Electric,4.8,19,Electrician,"5768 SW Admiral Wy, Seattle, WA 98116, United States","HHGR+HV Seattle, Washington, USA",http://www.expertelectric-us.com/,+1 206-890-0014,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM_v2_BWYphEE6HJMilrwVapg_NlNBH9NoeqAwP=w408-h549-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:25.393Z,,,,
https://www.google.com/maps/place/Ajax+Electric+Co+Inc/data=!4m7!3m6!1s0x5490402ede7f39d9:0x3a9374a89b784585!8m2!3d47.577347!4d-122.334644!16s%2Fg%2F1tftwnnh!19sChIJ2Tl_3i5AkFQRhUV4m6h0kzo,Ajax Electric Co Inc,4.7,43,Appliance repair service,"2911 1st Ave S, Seattle, WA 98134, United States","HMG8+W4 Seattle, Washington, USA",,+1 206-622-9948,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMi-cNpiyCHzRP4qFo4xAmPWGifqVu7sW3UNkyTiEwQCNBXmeM95Fa6ZcuBS1ZWXBwPNhlAOXRW_Nz8C_QBPFDUjTOeRbf5B9mVs6jTHyC-GKCJHHAx-rRw75Er2uxOfIlrjgK=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:29.974Z,,,,
https://www.google.com/maps/place/Super+Electrics/data=!4m7!3m6!1s0x54906b749501bb9f:0x649f2c46fd71eb09!8m2!3d47.6059133!4d-122.3277186!16s%2Fg%2F11rn5h32sy!19sChIJn7sBlXRrkFQRCetx_UYsn2Q,Super Electrics,5.0,11,Electrical engineer,"714 7th Ave, Seattle, WA 98104, United States","JM4C+9W Seattle, Washington, USA",https://superelectricsny.blogspot.com/,+1 206-207-2260,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hiqE7m9FAKgyrr_7rdA4kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.987087&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:34.592Z,,,,
https://www.google.com/maps/place/Go+Green+Heating+AC+%26+Electric/data=!4m7!3m6!1s0x549015311a0a11d3:0x86847433738fb242!8m2!3d47.650526!4d-122.321655!16s%2Fg%2F11c1tbhhbj!19sChIJ0xEKGjEVkFQRQrKPczN0hIY,Go Green Heating AC & Electric,4.8,213,HVAC contractor,"3218 Eastlake Ave E, Seattle, WA 98102, United States","MM2H+68 Seattle, Washington, USA",http://www.go-greenheating.com/,+1 206-620-1600,Closed · Opens 10 am Sun,https://lh3.googleusercontent.com/p/AF1QipNlVbmsGBbOWPGpcie1SAokQGY0Tb0FxutOTWJl=w408-h544-k-no,true,10 am–2 pm,10 am–2 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:38.948Z,,,,
https://www.google.com/maps/place/4th+Systems/data=!4m7!3m6!1s0xa02a38357e01b897:0xa2c51a6517acf159!8m2!3d47.5018215!4d-122.3661739!16s%2Fg%2F11t7tybnjs!19sChIJl7gBfjU4KqARWfGsF2UaxaI,4th Systems,5.0,49,Electrician,"11235 26th Ave SW, Seattle, WA 98146, United States","GJ2M+PG Seattle, Washington, USA",http://www.4thsystems.com/,+1 206-312-1218,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHm8QqeVton4Uzv8S77N-ufU5UTd3Z86LWU1LReqorYIAnTF0y_1Iff9pP0-UIr9hWa7pCy_2_fCTspQ9rog1LEimNzpTJ4vQZtGsgehTBqi9VwkHv1bJLjCioar_u8I7pqnJPXA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:43.623Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/South+West+Plumbing,+Heating,+Air,+%26+Electric/data=!4m7!3m6!1s0x54906bb17c758adb:0x73d075ef50affd39!8m2!3d47.5816353!4d-122.3223573!16s%2Fg%2F11w3lcj7yj!19sChIJ24p1fLFrkFQROf2vUO910HM","South West Plumbing, Heating, Air, & Electric",5.0,857,Plumber,"825 S Stacy St, Seattle, WA 98134, United States","HMJH+M3 Seattle, Washington, USA",https://onetocall.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Seattle-WA,+1 253-793-8625,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP-sFpRq24iA5Uk7A7YgQ0UhBxOlt-rET7WX13M=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:48.005Z,,,,
https://www.google.com/maps/place/Electric+Guys+Seattle/data=!4m7!3m6!1s0x87b68bcbc909b2ed:0xbe1bc14e5add3c75!8m2!3d47.577898!4d-122.3783979!16s%2Fg%2F11ghp505f6!19sChIJ7bIJycuLtocRdTzdWk7BG74,Electric Guys Seattle,4.4,7,Electrician,"2747 37th Ave SW, Seattle, WA 98126, United States","HJHC+5J Seattle, Washington, USA",,+1 360-669-4295,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNVTShCH7S0Xf8AfE64IiZB0Gx249L6A1iIQi_g=w566-h240-k-no,true,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:52.322Z,,,,
https://www.google.com/maps/place/Brechtech+Services/data=!4m7!3m6!1s0x5490158293ede46b:0x4a87fa37b970d483!8m2!3d47.6639577!4d-122.3128185!16s%2Fg%2F11tffj1w2w!19sChIJa-Ttk4IVkFQRg9RwuTf6h0o,Brechtech Services,4.9,15,Electrician,"4730 University Wy NE Suite 104, Seattle, WA 98105, United States","MM7P+HV Seattle, Washington, USA",https://www.brechtechservices.com/?utm_source=google&utm_medium=gmb&utm_campaign=seattle,+1 206-778-9100,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMXnLQtziZ8aUPKWgLAHwfCKYAXTl1aC0GJnVKq=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:29:56.729Z,,,,
https://www.google.com/maps/place/Total+Power/data=!4m7!3m6!1s0x54904134d1dad1d3:0xb672568b4e9be6f6!8m2!3d47.574971!4d-122.3210079!16s%2Fg%2F11vrn3tfxn!19sChIJ09Ha0TRBkFQR9uabTotWcrY,Total Power,5.0,1,Electrician,"3250 Airport Wy S ste 636, Seattle, WA 98134, United States","HMFH+XH Seattle, Washington, USA",,+1 206-747-1804,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=urm2XyQsEBgtgi2EPNMGHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.73745&pitch=0&thumbfov=100,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:30:01.039Z,,,,
https://www.google.com/maps/place/Sparky+Electricians+Seattle/data=!4m7!3m6!1s0x54906bf688f20089:0xfb12d632203ca8a0!8m2!3d47.6113007!4d-122.3350282!16s%2Fg%2F11gzn4200x!19sChIJiQDyiPZrkFQRoKg8IDLWEvs,Sparky Electricians Seattle,5.0,4,Electrician,"520 Pike St # 21, Seattle, WA 98101, United States","JM67+GX Seattle, Washington, USA",,+1 564-262-5919,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgcWbaowYUYobmLjAN0jnBj-X3WgeJzsvPkxv5Q2qDeycVJPmNJqujAWT7aZ06tl3hBKzx6UACCZhAyOweWwEvzF_PrBPkSijQQ24VIQX9SjghfWDay2AKdGbTq8aZYZIr2fhOdz6mK2YK=w408-h269-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:30:05.509Z,,,,
https://www.google.com/maps/place/Vanzelia+LLC/data=!4m7!3m6!1s0x5490417c27fc5911:0x7cc59d349306ca8a!8m2!3d47.5719773!4d-122.3515106!16s%2Fg%2F11sx2t5wls!19sChIJEVn8J3xBkFQRisoGkzSdxXw,Vanzelia LLC,4.2,5,Electrician,"1128 SW Spokane St, Seattle, WA 98134, United States","HJCX+Q9 Seattle, Washington, USA",https://vanzelia.com/,+1 855-505-8500,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7VltOCTnC2hn6SMe4UeQ6SbyRVuqOjqP1j1GFXFeX6tM1zIUDv4gG6kpBeWqcO50OlVUYx5dbl7pCtljUK8v0b48Z4g_VNTcwpqgRuIYpHqFEyZrEY33xDPj3HShSNLdRG4Y=w408-h270-k-no,true,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:30:09.997Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Kemly+Electric/data=!4m7!3m6!1s0x549015b7b34349eb:0xed675cfc4b8dc89f!8m2!3d47.6652555!4d-122.3728509!16s%2Fg%2F1v0lkgqn!19sChIJ60lDs7cVkFQRn8iNS_xcZ-0,Kemly Electric,4.6,75,Electrician,"1148 NW 50th St, Seattle, WA 98107, United States","MJ8G+4V Seattle, Washington, USA",http://www.kemlyelectric.com/,+1 206-782-1670,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbkopeHR9888IIsbw3AnJlYlF-ZSqZCfeQLWx2QK1CQqQXIs1r6AsE6NcdSdUleNfNZ9qJ2e-Enibp6z7xfLGFP1zrw_c-0f5jeHLoHNBU4JQoReoy5dAThuB92xzXGro1qYyHILtz1OWS=w408-h444-k-no,true,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:30:14.400Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Generatech+Inc/data=!4m7!3m6!1s0x54906b187c0b9d0d:0x71e81e55311f4972!8m2!3d47.6814063!4d-122.1776141!16s%2Fg%2F11vm26cpp2!19sChIJDZ0LfBhrkFQRckkfMVUe6HE,Generatech Inc,4.9,29,Electrician,"8726 122nd Ave NE, Kirkland, WA 98033, United States","MRJC+HX Kirkland, Washington, USA",https://generatechpro.com/,+1 206-649-2675,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFJllzzaPVYMttcBD_DbusoHDuYd5CLpSr9fMz=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:30:18.684Z,,,,
https://www.google.com/maps/place/Pacific+Supply/data=!4m7!3m6!1s0x54906acc2b8ed407:0xdeb2c6a73428e825!8m2!3d47.613526!4d-122.317099!16s%2Fg%2F1w0h_9rd!19sChIJB9SOK8xqkFQRJegoNKfGst4,Pacific Supply,4.7,442,Hardware store,"1417 12th Ave, Seattle, WA 98122, United States","JM7M+C5 Seattle, Washington, USA",https://www.pacsupply.com/,+1 206-322-1717,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2w1pY4qCkpS2MjO-TozDh7YP_-GaNObpIQwqn6MZ_3xwrM53nBzLoFMLZ1BrYFNi1ocCTQ3y1rr2ZlwvS2rfWx5Y46rvHV1b1SxfJGmMYUDyzeBG6IL0Nh_Uziyv6M0xGJIWW=w408-h544-k-no,true,9 am–5 pm,10 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-01-10T22:30:23.152Z,,,"Longtime indie outpost selling home essentials, from tools & cleaners to paint & garden supplies. · In-store shopping · In-store pick-up",
