placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error
https://www.google.com/maps/place/Center+for+Hospice+Care/data=!4m7!3m6!1s0x8816ce789d5ad1c3:0xec8f85d150be3ba3!8m2!3d41.6639212!4d-86.1758813!16s%2Fg%2F1tmkll5k!19sChIJw9FanXjOFogRozu-UNGFj-w,Center for Hospice Care,4.6,77,Hospice,"501 Comfort Pl, Mishawaka, IN 46545, United States","MR7F+HJ Mishawaka, Indiana, USA",https://www.cfhcare.org/,+1 574-243-3100,"Open 24 hours

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNVrcjBpguT05Bl3HSWXl1e5Ae1jJCSO9Nh0ZoF=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:56:08.756Z,
https://www.google.com/maps/place/Heartland+Hospice/data=!4m7!3m6!1s0x8816cdf450cdb7f5:0x1196bb46eb34a747!8m2!3d41.6916669!4d-86.1846323!16s%2Fg%2F1hm4j6bff!19sChIJ9bfNUPTNFogRR6c060a7lhE,Heartland Hospice,4.5,16,Hospice,"230 W Catalpa Dr D, Mishawaka, IN 46545, United States","MRR8+M4 Mishawaka, Indiana, USA",http://heartlandhospice.com/,+1 574-257-7551,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNijrjpZNMyuD8ZQVFrvEKS-IYHP3Bvs09n0-Rr=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:56:13.123Z,
https://www.google.com/maps/place/Memorial+Hospital/data=!4m7!3m6!1s0x8816cd4bef874ac5:0xc925aa6f00819c54!8m2!3d41.68432!4d-86.252133!16s%2Fg%2F1tdywznq!19sChIJxUqH70vNFogRVJyBAG-qJck,Memorial Hospital,2.7,412,Hospital,"615 N Michigan St, South Bend, IN 46601, United States","MPMX+P4 South Bend, Indiana, USA",https://locations.beaconhealthsystem.org/in/south-bend/memorial-hospital?y_source=1_OTg1ODQwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 574-647-1000,,,https://lh3.googleusercontent.com/p/AF1QipNsTxMpAhDnagaDS129QNBC35IKPOqBLfaczdbs=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:25.516Z,
https://www.google.com/maps/place/Traditions+Health+Hospice/data=!4m7!3m6!1s0x8816d1fd105d5071:0x7a255bff3be3a84!8m2!3d41.6926221!4d-86.1762723!16s%2Fg%2F1tfg88gs!19sChIJcVBdEP3RFogRhDq-879Vogc,Traditions Health Hospice,4.8,17,Hospice,"3555 Park Pl W #100, Mishawaka, IN 46545, United States","MRVF+2F Mishawaka, Indiana, USA",https://www.traditionshealth.com/locations/mishawaka-in/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=mishawaka-in,+1 574-254-1041,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN5onK0taIDkp82DNRw7invNrINAJC66Qmq9KN-=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:29.890Z,
https://www.google.com/maps/place/SouthernCare/data=!4m7!3m6!1s0x8816d1e2347c37a9:0x4a85b4153419847e!8m2!3d41.6990285!4d-86.1608931!16s%2Fg%2F11clsgl5sf!19sChIJqTd8NOLRFogRfoQZNBW0hUo,SouthernCare,4.7,23,Hospice,"1626 E Day Rd, Mishawaka, IN 46545, United States","MRXQ+JJ Mishawaka, Indiana, USA",http://southerncarehospice.com/,+1 574-259-0895,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMYLr6DsEBMCrBHOpQwwVgnKZsbTTSjPxCgw95n=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:34.270Z,
"https://www.google.com/maps/place/Caring+Cove+Hospice/@41.6891945,-86.1477653,17z/data=!3m1!4b1!4m6!3m5!1s0x8816cfd666c43c1b:0x563d16bf26c50db2!8m2!3d41.6891945!4d-86.1477653!16s%2Fg%2F11p_81g73h",Caring Cove Hospice,4.4,13,Hospice,"3120 N Home St, Mishawaka, IN 46545, United States","MVQ2+MV Mishawaka, Indiana, USA",http://www.caringcovehospice.com/,+1 574-855-3017,Closed ⋅ Opens 9 am Thu,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:40.521Z,
https://www.google.com/maps/place/Heart+to+Heart+Hospice/data=!4m7!3m6!1s0x8816cdf42e2343f7:0xbb236f18577747a!8m2!3d41.6955625!4d-86.1909534!16s%2Fg%2F11b8t73dqp!19sChIJ90MjLvTNFogRenR3hfE2sgs,Heart to Heart Hospice,3.6,17,Hospice,"620 W Edison Rd #122, Mishawaka, IN 46545, United States","MRW5+6J Mishawaka, Indiana, USA",https://hearttohearthospice.com/location/northern-indiana/?y_source=1_Mjg0OTA2MzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#loc-detail?utm_source=google&utm_medium=organic&utm_campaign=yext,+1 574-855-4475,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4notp8jabjQquhRb7aBuO_ojgvHbtbuqKFyQL7kvvL_LJj9r_Z3l77JkQEv2QlPsZ6h_IdmfC7Z8_hrvZHgKv6KG71Cqb2VF1Y65cOwFQSlpiErvNNwOBTVluonmg25YdHLcQZ4BQg=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:44.918Z,
https://www.google.com/maps/place/Global+Partners+in+Care/data=!4m7!3m6!1s0x8816cdd63c9f38df:0x4dffa50af0ee2175!8m2!3d41.6639163!4d-86.1758899!16s%2Fg%2F11f63ygjp8!19sChIJ3zifPNbNFogRdSHu8Aql_00,Global Partners in Care,,,Hospice,"501 Comfort Pl, Mishawaka, IN 46545, United States","MR7F+HJ Mishawaka, Indiana, USA",https://globalpartnersincare.org/,+1 574-367-2455,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MQBkczpIYQ7c_xKtoCJMZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.37726&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:47.368Z,
https://www.google.com/maps/place/Center+for+Palliative+Care/data=!4m7!3m6!1s0x8816cfbb1d1ac11f:0x4d988a0a5802e609!8m2!3d41.6631784!4d-86.173805!16s%2Fg%2F11t318tsks!19sChIJH8EaHbvPFogRCeYCWAqKmE0,Center for Palliative Care,5.0,1,Medical Center,"211 N Cedar St, Mishawaka, IN 46545, United States","MR7G+7F Mishawaka, Indiana, USA",https://cfhcare.org/palliativecare/,+1 574-367-2476,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOxdfsJ3Js4QRf1CEaLoekYuoO250oNKOXBbbls=w408-h273-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:51.678Z,
https://www.google.com/maps/place/Hospice+Foundation/data=!4m7!3m6!1s0x8816cdd63c9f38df:0x1dc78dc5bff7705f!8m2!3d41.6639163!4d-86.1758899!16s%2Fg%2F11f63xp8yp!19sChIJ3zifPNbNFogRX3D3v8WNxx0,Hospice Foundation,,,Hospice,"501 Comfort Pl, Mishawaka, IN 46545, United States","MR7F+HJ Mishawaka, Indiana, USA",http://foundationforhospice.org/contact/,+1 800-413-9083,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosA-VuVjulSCWuCxFqs5DDeT-qXSYKn8-1bMgTzmi8wH-ytCQI4KG8jY3Nqn9WCBbFy9KG1Oq_vwCOkbt7JFPTWI4mjDJhml6v2WD9qfG7IVG3wfvRyBnzhLq_2jzgMI7Mh2yZ=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:56:55.953Z,
https://www.google.com/maps/place/Elara+Caring/data=!4m7!3m6!1s0x8816cde03bccd245:0x1fe68e30c8d8e0a1!8m2!3d41.6921491!4d-86.185109!16s%2Fg%2F11tx24hxv0!19sChIJRdLMO-DNFogRoeDYyDCO5h8,Elara Caring,4.0,2,Home health care service,"314 W Catalpa Dr Suites E-F, Mishawaka, IN 46545, United States","MRR7+VX Mishawaka, Indiana, USA",https://elara.com/locations/mishawaka-in/,+1 574-233-1500,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T7nHBgI2fXqTfbt8heOjdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.0097&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-09-17T23:57:00.359Z,
https://www.google.com/maps/place/Center+for+Hospice+Care/data=!4m7!3m6!1s0x8816e8662eec8daf:0xa02479340f83e1e1!8m2!3d41.672788!4d-85.898637!16s%2Fg%2F1hc28vfvv!19sChIJr43sLmboFogR4eGDDzR5JKA,Center for Hospice Care,5.0,13,Hospice,"22579 Old US 20 E, Elkhart, IN 46516, United States","M4F2+4G Elkhart, Indiana, USA",https://www.cfhcare.org/,+1 574-264-3321,"Open 24 hours

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOS3ifgWJntMx-p0hZGFbBMEVUUkP64ttkI6GX4=w408-h263-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:17.901Z,
"https://www.google.com/maps/place/Heart+to+Heart+Hospice/@41.6715375,-85.8888359,17z/data=!3m1!4b1!4m6!3m5!1s0x8816e9b8b974275f:0x545e787939b7ebab!8m2!3d41.6715375!4d-85.8888359!16s%2Fg%2F11rsnmkdbr",Heart to Heart Hospice,5.0,8,Hospice,"1178 Fremont Ct Suite 2, Elkhart, IN 46516, United States","M4C6+JF Elkhart, Indiana, USA",https://hearttohearthospice.com/location/eastern-indiana-area/?y_source=1_Mjg0OTA2NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#loc-detail?utm_source=google&utm_medium=organic&utm_campaign=yext,+1 574-350-4977,Closed ⋅ Opens 9 am Thu,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:24.131Z,
https://www.google.com/maps/place/Ernestine+M.+Raclin+House/data=!4m7!3m6!1s0x8816cf31ceeb9f43:0x9191ff7cf0bca294!8m2!3d41.6633331!4d-86.174796!16s%2Fg%2F11kprqsnvm!19sChIJQ5_rzjHPFogRlKK88Hz_kZE,Ernestine M. Raclin House,5.0,7,Hospice,"Mishawaka, IN 46545, United States","MR7G+83 Mishawaka, Indiana, USA",https://cfhcare.org/raclinhouse/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TzPjLruQUAiHDZOmpD_5Uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.04643&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:26.507Z,
"https://www.google.com/maps/place/Ruth+M.+Hillebrand+Center+for+Compassionate+Care+in+Medicine/@41.7007626,-86.2318878,17z/data=!3m1!4b1!4m6!3m5!1s0x8816d29e6f0bee33:0xcd8fc952212483c2!8m2!3d41.7007626!4d-86.2318878!16s%2Fg%2F1hhvp0snj",Ruth M. Hillebrand Center for Compassionate Care in Medicine,,,University,"Jordan Hall of Science, Notre Dame, IN 46556, United States","PQ29+86 Notre Dame, Indiana, USA",https://compassionatecare.nd.edu/,+1 574-631-9536,,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:37.045Z,
"https://www.google.com/maps/place/Kristin+Vincent,+CNM/data=!4m7!3m6!1s0x8816cd97f5f70d7b:0xc43ee02d682e4a38!8m2!3d41.6794045!4d-86.2059219!16s%2Fg%2F11c6cz05r8!19sChIJew339ZfNFogROEouaC3gPsQ","Kristin Vincent, CNM",4.7,12,Midwife,"2930 McKinley Ave suite c, South Bend, IN 46615, United States","MQHV+QJ South Bend, Indiana, USA",http://midwivescare.com/,+1 574-400-2558,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PvudnqiGUuLcDpmxIWK21A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.62625&pitch=0&thumbfov=100,true,9 am–2 pm,9 am–7 pm,Closed,Closed,Closed,9 am–2 pm,9 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:41.554Z,
https://www.google.com/maps/place/Center+for+Hospice+Care/data=!4m7!3m6!1s0x881153b3079251af:0xc951078f72634198!8m2!3d41.3517676!4d-86.311329!16s%2Fg%2F1tds791b!19sChIJr1GSB7NTEYgRmEFjco8HUck,Center for Hospice Care,5.0,3,Hospice,"1419 N Michigan St, Plymouth, IN 46563, United States","9M2Q+PF Plymouth, Indiana, USA",https://www.cfhcare.org/,+1 574-935-4511,"Open 24 hours

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMq_2rN-SHLg1TELJgE5PrJ3fje8Dm9EB8lFZHE=w408-h253-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:45.912Z,
https://www.google.com/maps/place/HarmonyCares+Medical+Group/data=!4m7!3m6!1s0x88112dd603d2f53b:0xee4fee85c80a1d6a!8m2!3d41.7364102!4d-86.3305588!16s%2Fg%2F1tdkmv0g!19sChIJO_XSA9YtEYgRah0KyIXuT-4,HarmonyCares Medical Group,3.0,4,Home health care service,"5838 Brick Rd Ste 106, South Bend, IN 46628, United States","PMP9+HQ South Bend, Indiana, USA",https://harmonycares.com/service-areas/indiana/south-bend/?utm_source=gmb&utm_medium=yext&utm_campaign=south-bend,+1 574-247-1911,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOxjqxpQgeJ0BvQqqagY7QUqRlKTIiALVTVo9Ex=w459-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:50.448Z,
https://www.google.com/maps/place/Trailpoint+Village/data=!4m7!3m6!1s0x8816ccf5dcb9fbd5:0xc10300c1e5f2d11e!8m2!3d41.6435593!4d-86.2170218!16s%2Fg%2F11bt_gqght!19sChIJ1fu53PXMFogRHtHy5cEAA8E,Trailpoint Village,3.0,32,Nursing home,"1950 Ridgedale Rd, South Bend, IN 46614, United States","JQVM+C5 South Bend, Indiana, USA",https://asccare.com/community/trailpoint-village/,+1 574-291-6722,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOKu9uqVhUopvL_5MIVihtpcnaxjw_BYwHsEfF9=w408-h257-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-17T23:57:55.115Z,
