placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Myers+Property+Maintenance/data=!4m7!3m6!1s0x884f2cc9cb454f71:0x864196d0eeff69a!8m2!3d38.3459872!4d-81.6266798!16s%2Fg%2F11f63x_jc5!19sChIJcU9Fy8ksT4gRmvbvDm0ZZAg,Myers Property Maintenance,3.0,2,Contractor,"Washington St E #1301, Charleston, WV 25301, United States","89WF+98 Charleston, West Virginia, USA",http://jmpmservices.com/,+1 304-549-7997,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3FZp9k40Oh7LDJCF_kT6-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.47957&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:30:38.394Z,,,
https://www.google.com/maps/place/Creators+2020+Llc/data=!4m7!3m6!1s0x8848d33071325e21:0x6faf519db8991fb8!8m2!3d38.3650552!4d-81.6374645!16s%2Fg%2F11y1x77c8s!19sChIJIV4ycTDTSIgRuB-ZuJ1Rr28,Creators 2020 Llc,,,Property management company,"104 Costello St, Charleston, WV 25302, United States","9987+22 Charleston, West Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e4-z9jcPMYzcL8mjUTOlww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.11282&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:30:41.466Z,,,
https://www.google.com/maps/place/Aracoma/data=!4m7!3m6!1s0x8848d2da365a2e99:0xee89e5c5bdd39f05!8m2!3d38.3419394!4d-81.6258778!16s%2Fg%2F11fll6mr1n!19sChIJmS5aNtrSSIgRBZ_TvcXlie4,Aracoma,4.0,2,Apartment complex,"1420 Virginia St E, Charleston, WV 25301, United States","89RF+QJ Charleston, West Virginia, USA",https://www.liveataracoma.com/,+1 304-306-8448,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V1udkUCBdyyhoi0yOF_3eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.077263&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–5 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:30:46.904Z,· Dogs allowed,,
"https://www.google.com/maps/place/Old+Colony,+REALTORS/data=!4m7!3m6!1s0x884f2ccf4a23147d:0xe00142ba4542fa1a!8m2!3d38.3449364!4d-81.6313007!16s%2Fg%2F1tcx_jgk!19sChIJfRQjSs8sT4gRGvpCRbpCAeA","Old Colony, REALTORS",3.9,46,Real estate agency,"1205 Virginia St E, Charleston, WV 25301, United States","89V9+XF Charleston, West Virginia, USA",http://www.oldcolony.com/,+1 304-344-2581,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipODO1ADun4XuTz_GFd9je5JyIeq3y30mwrSEVmV=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:30:52.564Z,,,
https://www.google.com/maps/place/MAJO+Buys+Houses/data=!4m7!3m6!1s0x8848d386ccff51ad:0x1b7ca315f6c34582!8m2!3d38.363485!4d-81.6680552!16s%2Fg%2F11vp_rgnmm!19sChIJrVH_zIbTSIgRgkXD9hWjfBs,MAJO Buys Houses,4.6,38,Real estate agency,"1418 MacCorkle Ave SW, Charleston, WV 25303, United States","987J+9Q Charleston, West Virginia, USA",http://www.majobuyshouses.com/,+1 304-900-3329,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPKmpAOmvZ-mvzlGF7lmrypPPsIxVRz4Twjh2SU=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:30:58.611Z,,,
https://www.google.com/maps/place/Hampton+Strategies+and+Holdings/data=!4m7!3m6!1s0x8848d2d5cd402d7d:0xaba7b4dc39d2e4b9!8m2!3d38.3652896!4d-81.6641884!16s%2Fg%2F1hf3_ctyh!19sChIJfS1AzdXSSIgRueTSOdy0p6s,Hampton Strategies and Holdings,,,Business development service,"West Virginia State University Economic Development Center, Kanawha Blvd W, Charleston, WV 25362, United States","988P+48 Charleston, West Virginia, USA",,+1 304-389-1549,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gRh_wiQJrxx8mjVmuml2ZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.012524&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:05.133Z,,,
https://www.google.com/maps/place/Chase+Tower+Property+Management+Office/data=!4m7!3m6!1s0x884f2cd20292d4b5:0xd37c6fd27df615b7!8m2!3d38.3495075!4d-81.6365335!16s%2Fg%2F1260_bn37!19sChIJtdSSAtIsT4gRtxX2fdJvfNM,Chase Tower Property Management Office,5.0,1,Association / Organization,"707 Virginia St E Ste 100, Charleston, WV 25301, United States","89X7+R9 Charleston, West Virginia, USA",,+1 304-345-9751,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3R912lzO0T_GTkTpoCqLTHdWuFI1rQe4_bMHLaG9HUa_ZZ_VPaIHEk6ZAmi6SKUmLiTN7OuxTBPF3PsumMQ4VxgwWu6Q_b0HN-rXg0tOZQRAJwkDuC6-VHHp9E27yy_K6uqO_Ew=w408-h677-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:09.157Z,,,
https://www.google.com/maps/place/Laidley+Tower+Security+Office/data=!4m7!3m6!1s0x884f2ccd419dd95b:0x3041fa6443afe531!8m2!3d38.3532535!4d-81.6349441!16s%2Fg%2F1tfjwzw1!19sChIJW9mdQc0sT4gRMeWvQ2T6QTA,Laidley Tower Security Office,4.9,14,Property management company,"500 Lee St E #410, Charleston, WV 25301, United States","9938+82 Charleston, West Virginia, USA",,+1 304-344-5500,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zDoagPxuogHrftTyTgH7aQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.94599&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:14.745Z,,,
https://www.google.com/maps/place/Real+Property+Management+Valley/data=!4m7!3m6!1s0x8848b5a2b3459b15:0x4ade054f696f7b2c!8m2!3d38.4467863!4d-81.9618088!16s%2Fg%2F1thtq8hr!19sChIJFZtFs6K1SIgRLHtvaU8F3ko,Real Property Management Valley,2.5,62,Property management company,"3744 Teays Valley Road Suite 208, Hurricane, WV 25526, United States","C2WQ+P7 Hurricane, West Virginia, USA",http://rpmvalley.com/,+1 304-757-3200,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nouRN8f0FHmKKWqOe9PUSqJ8TldaPClUQBaEOpwpTSukR1ML2lud9frECnktXLX_c-QY_MmbtQWu2jKRn2RHYBXvR_8xAwdEnU8Iu64MXny-8t1dNN3wP9Q85t77pmErzPbTn0g=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:21.920Z,,,
https://www.google.com/maps/place/Better+Homes+and+Gardens+Real+Estate+Central/data=!4m7!3m6!1s0x8848d345fa673141:0x5fa87b471ff5e57f!8m2!3d38.3494861!4d-81.6374934!16s%2Fg%2F1tql5gk_!19sChIJQTFn-kXTSIgRf-X1H0d7qF8,Better Homes and Gardens Real Estate Central,4.8,231,Real estate agency,"5 Summers St, Charleston, WV 25301, United States","89X7+Q2 Charleston, West Virginia, USA",http://bhgrec.com/,+1 304-201-7653,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOipJvaAdMGbI8N2WHJ4qIarMezVIKX1zHWAMoO=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:28.768Z,,,
https://www.google.com/maps/place/Building+Appalachia+LLC/data=!4m7!3m6!1s0x8848d3e23f3d1b69:0xb8910b1308c338ef!8m2!3d38.3619406!4d-81.7307884!16s%2Fg%2F11j69zq76d!19sChIJaRs9P-LTSIgR7zjDCBMLkbg,Building Appalachia LLC,4.8,50,Real estate consultant,"600 Westmoreland Office Park STE 100, Dunbar, WV 25064, United States","9769+QM Dunbar, West Virginia, USA",https://buildingappalachia.com/,+1 304-600-7997,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOQzOOW65IpdqKDQYhA70H2p-uRcHzwVxoYMIEE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:34.529Z,,,
https://www.google.com/maps/place/Berkshire+Hathaway+HomeServices+Great+Expectations+Realty/data=!4m7!3m6!1s0x884f2cc62b70ec41:0x7e85d921adcef5de!8m2!3d38.3427177!4d-81.6278227!16s%2Fg%2F1ts3g9c5!19sChIJQexwK8YsT4gR3vXOrSHZhX4,Berkshire Hathaway HomeServices Great Expectations Realty,4.0,23,Real estate agency,"1337 Virginia St E, Charleston, WV 25301, United States","89VC+3V Charleston, West Virginia, USA",http://www.bhhsger.com/,+1 304-346-0300,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipO-8t2nTi-PesrRKimGMqm-_a3vQQBFFMWf5mKK=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:40.261Z,,,
https://www.google.com/maps/place/Charleston+Area+Alliance/data=!4m7!3m6!1s0x884f2cca7b0cb461:0x86ff0b93e62b66a2!8m2!3d38.3506889!4d-81.6257324!16s%2Fg%2F1thq1dfc!19sChIJYbQMe8osT4gRomYr5pML_4Y,Charleston Area Alliance,5.0,3,Economic development agency,"1116 Smith St, Charleston, WV 25301, United States","992F+7P Charleston, West Virginia, USA",https://charlestonareaalliance.org/,+1 304-340-4253,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npChS2va3Fk-GN0BMCp2ezXV1LuzVuxDToZKHFZkSfqd9uQzFQHb4iXMmJfNHyi45FOz9ncvjaIQ3ZZN9uAPE5VtUJVhphhXK1jkfqsRNdsezUUBT7--PAZt_EmM0efOHG-pzW6Ig=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:46.191Z,,,
https://www.google.com/maps/place/Ian+Enterprises/data=!4m7!3m6!1s0x884f2d6fbc7c990d:0x4ec7ab51fa5309b8!8m2!3d38.3305401!4d-81.6146735!16s%2Fg%2F11ft975ppm!19sChIJDZl8vG8tT4gRuAlT-lGrx04,Ian Enterprises,,,Property management company,"2345 Chesterfield Ave Ste. 300, Charleston, WV 25304, United States","89JP+64 Charleston, West Virginia, USA",,+1 304-344-2900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ul1e18-6XMoiwbWKM50NzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.82414&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:49.276Z,,,
https://www.google.com/maps/place/Jacob+Arbors/data=!4m7!3m6!1s0x884f2cb622ec4c33:0x41698731db48483e!8m2!3d38.3470966!4d-81.624828!16s%2Fg%2F1tf9tj93!19sChIJM0zsIrYsT4gRPkhI2zGHaUE,Jacob Arbors,4.4,47,Apartment building,"521 Jacob St, Charleston, WV 25301, United States","89WG+R3 Charleston, West Virginia, USA",https://arbors.com/project/jacob-arbors/,+1 304-346-5298,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMttAphzOfOSGhJt6YS3gmdhtkUlUlCrtDkdGFS=w408-h306-k-no,true,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:54.690Z,,,
https://www.google.com/maps/place/Mara+Ellis+-+Old+Colony+Realtors/data=!4m7!3m6!1s0x884f2d0dc500e885:0x46de064d6021632f!8m2!3d38.3449532!4d-81.6312035!16s%2Fg%2F11gjvzv9xv!19sChIJhegAxQ0tT4gRL2MhYE0G3kY,Mara Ellis - Old Colony Realtors,5.0,6,Real estate agent,"1205 Virginia St E, Charleston, WV 25301, United States","89V9+XG Charleston, West Virginia, USA",https://www.oldcolony.com/agent-bio/mellis,+1 304-541-7336,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPfg070Cvo89gaIkkT91DEswAbXa-MTH89S07EY=w408-h544-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:31:59.711Z,,,
https://www.google.com/maps/place/Presidential+Place+Homeowners+Association/data=!4m7!3m6!1s0x884f2d10a43a778d:0x91a6e17a7ace20f!8m2!3d38.3291052!4d-81.6587135!16s%2Fg%2F11fhr0k09x!19sChIJjXc6pBAtT4gRD-KspxduGgk,Presidential Place Homeowners Association,,,Homeowners' association,"15 Hamilton Pl, Charleston, WV 25314, United States","88HR+JG Charleston, West Virginia, USA",http://pphawv.com/,+1 304-343-9394,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z-xZBb2NwXmi8XgP8adqeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.45956&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:32:02.324Z,,,
https://www.google.com/maps/place/One+Morris/data=!4m7!3m6!1s0x884f2cc8bdcab909:0x473bec3a202757fe!8m2!3d38.3438103!4d-81.6308023!16s%2Fg%2F1tw1fjcp!19sChIJCbnKvcgsT4gR_lcnIDrsO0c,One Morris,3.7,34,Apartment complex,"1 Morris St, Charleston, WV 25301, United States","89V9+GM Charleston, West Virginia, USA",https://www.onemorris.com/,+1 304-306-8448,"Closed ⋅ Opens 8:30 am Fri

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMoL1eo6myaO3qbCGLGWtYGksV_MZmBZQLZsj1N=w408-h306-k-no,true,8:30 am–1 pm,8:30 am–5 pm,10 am–2 pm,Closed,8:30 am–5 pm,12–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:32:07.494Z,,,
https://www.google.com/maps/place/Mountie+Scapes+Property+Solutions/data=!4m7!3m6!1s0xa9256efc45f23a8f:0x84d4f6ab8231b1a7!8m2!3d38.3658376!4d-81.6591271!16s%2Fg%2F11t335xf6m!19sChIJjzryRfxuJakRp7Exgqv21IQ,Mountie Scapes Property Solutions,5.0,37,Landscape designer,"1109 Main St, Charleston, WV 25302, United States","988R+88 Charleston, West Virginia, USA",https://mountiescapes.com/,+1 304-939-6828,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPSwglqQIdD672C5CaPl7-EW_U_Hx1p11cHP4hK=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:32:13.036Z,,,
"https://www.google.com/maps/place/APARTMENT+MANAGEMENT+SERVICES/@38.9201705,-80.182055,7z/data=!3m1!4b1!4m6!3m5!1s0x884f2d41125a6851:0x648c5c79a67b2af0!8m2!3d38.9201705!4d-80.182055!16s%2Fg%2F11bzt1g1cp",APARTMENT MANAGEMENT SERVICES,1.0,1,Property management company,,,,+1 304-346-8808,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:32:18.048Z,,,
"https://www.google.com/maps/place/Land+and+Mineral+Management+of+Appalachia,+LLC/data=!4m7!3m6!1s0x8848cb79c6e5251d:0x522e72fa3ebb48f4!8m2!3d38.4036625!4d-81.7884763!16s%2Fg%2F11bzq38gy5!19sChIJHSXlxnnLSIgR9Ei7PvpyLlI","Land and Mineral Management of Appalachia, LLC",5.0,1,Property management company,"500 Old Goff Mountain Rd, Charleston, WV 25313, United States","C636+FJ Charleston, West Virginia, USA",http://lmma.com/,+1 304-545-7644,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3jyVYsDxmxzhSDbG5W-_jQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.18237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-09-25T17:32:21.089Z,,,
