placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Prime+Aesthetics+%26+IV+Infusions/data=!4m7!3m6!1s0x87b205770602eaaf:0x6633dc21628cb1e1!8m2!3d35.461949!4d-97.7235304!16s%2Fg%2F11rr8b40r8!19sChIJr-oCBncFsocR4bGMYiHcM2Y,Prime Aesthetics & IV Infusions,5.0,65,Medical spa,"436 S Mustang Rd, Yukon, OK 73099, United States","F76G+QH Yukon, Oklahoma, USA",http://www.primeaestheticsok.com/,+1 405-839-4191,"Closes soon · 5 pm · Opens 10 am Wed

Updated by this business 6 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPMBullFi9mMO48i_0y-ab1sHCnbt1qVWvT7XJ_=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,9 am–2 pm,Closed,10 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:20.117Z,,
https://www.google.com/maps/place/INTEGRIS+Health+Medical+Group+Women%27s+Canadian+Valley/data=!4m7!3m6!1s0x87b2080cc61f6111:0x2e206568d78cc45!8m2!3d35.484987!4d-97.76315!16s%2Fg%2F1263wh6zq!19sChIJEWEfxgwIsocRRcx4jVYG4gI,INTEGRIS Health Medical Group Women's Canadian Valley,4.8,419,Women's health clinic,"1205 Health Center Pkwy Suites 240 A&B, Yukon, OK 73099, United States","F6MP+XP Yukon, Oklahoma, USA",https://integrisok.com/locations/womens-care/integris-canadian-valley-womens-care,+1 405-717-5496,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMUqSBlK8YBdxO0XIDR1M2dBa-HqI6VFylriFJs=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:25.206Z,,
https://www.google.com/maps/place/OU+Health+ER+%26+Urgent+Care+Yukon/data=!4m7!3m6!1s0x87b20944d458d3af:0x551132c49626a0ba!8m2!3d35.4734244!4d-97.7432969!16s%2Fg%2F11t2rmssx6!19sChIJr9NY1EQJsocRuqAmlsQyEVU,OU Health ER & Urgent Care Yukon,4.2,637,Urgent care center,"709 N Czech Hall Rd, Yukon, OK 73099, United States","F7F4+9M Yukon, Oklahoma, USA",https://www.ouhealth.com/er-urgent-care/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 405-494-8600,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMeFQRAOuPaQQu3fDfXL-mBa0cvJNsn-7qT9mn-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:30.183Z,,
https://www.google.com/maps/place/XO+medical+aesthetics+%2B+wellness/data=!4m7!3m6!1s0x87b2075a29ae73db:0x814cc5050731ab14!8m2!3d35.5082851!4d-97.7293806!16s%2Fg%2F11thdy5j24!19sChIJ23OuKVoHsocRFKsxBwXFTIE,XO medical aesthetics + wellness,5.0,30,Medical spa,"815 E Main St Suite 105, Yukon, OK 73099, United States","G75C+86 Yukon, Oklahoma, USA",https://www.xomedicalspa.com/,+1 405-609-4418,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMQyQINBOjG208P1kBDcYFoJLaL2oEQSPAvaQ3b=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:34.988Z,,
https://www.google.com/maps/place/Integris+Yukon+Cardiovascular/data=!4m7!3m6!1s0x87b2080ce832378f:0xaf3dd6d044fb9c9!8m2!3d35.4835053!4d-97.7648108!16s%2Fg%2F11cs1wvghd!19sChIJjzcy6AwIsocRyblPBG3d8wo,Integris Yukon Cardiovascular,,,Medical clinic,"1205 Health Center Pkwy, Yukon, OK 73099, United States","F6MP+C3 Yukon, Oklahoma, USA",https://integrishealth.org/locations/cardiology/cardiology-yukon,+1 405-948-4040,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=162Y9DyJDclv1zfZakwwxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.48589&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:37.708Z,,
"https://www.google.com/maps/place/Dr.+Jessica+Enix,+MD/data=!4m7!3m6!1s0x87b21716ac5d5513:0x4ead144bc7bb8abc!8m2!3d35.481433!4d-97.7655136!16s%2Fg%2F1tw_nr_j!19sChIJE1VdrBYXsocRvIq7x0sUrU4","Dr. Jessica Enix, MD",4.2,5,Surgeon,"1601 Health Center Pkwy Bldg 1000, Yukon, OK 73099, United States","F6JM+HQ Yukon, Oklahoma, USA",https://www.surgicalpartnersok.com/physicians/jessica-enix-md-facs/,+1 405-265-2210,Closes soon · 5 pm · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOdtb8toZXLG7567SncjqX2arwwIpW1r6RcqT67=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:42.550Z,,
"https://www.google.com/maps/place/Kevin+McMullen,+MD/data=!4m7!3m6!1s0x87b21b6431835643:0x7f8245dbcc7b10c5!8m2!3d35.5817075!4d-97.5836171!16s%2Fg%2F1tfkr8lr!19sChIJQ1aDMWQbsocRxRB7zNtFgn8","Kevin McMullen, MD",4.0,21,Vascular surgeon,"11011 Hefner Pointe Dr STE A, Oklahoma City, OK 73120, United States","HCJ8+MH Northwest Oklahoma City, Oklahoma City, OK, USA",https://www.okmedicalboard.org/licensee/MD/17646,+1 405-749-8346,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=luAGkk71tAE2lDKfjvSw9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.5732&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:47.485Z,,
https://www.google.com/maps/place/Norman+Regional+Vein+Clinic/data=!4m7!3m6!1s0x87b26bdcc599405f:0x2996f7e0e678cfec!8m2!3d35.2585095!4d-97.4926636!16s%2Fg%2F11hdl4lt4w!19sChIJX0CZxdxrsocR7M945uD3lik,Norman Regional Vein Clinic,5.0,1,Vascular surgeon,"3500 Healthplex Pkwy STE 200, Norman, OK 73072, United States","7G54+CW Norman, Oklahoma, USA",https://www.normanregional.com/locations/norman-regional-vein-clinic/,+1 405-515-4444,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOQqcgtur4uuMJv82pgIK2HC0rPeK3LQlueyzsG=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:52.325Z,,
https://www.google.com/maps/place/Pinnacle+Aesthetics+at+Holsey+Cosmetic+Surgery/data=!4m7!3m6!1s0x87b20747078884c9:0x820f326b007ef4ca!8m2!3d35.4937297!4d-97.7496066!16s%2Fg%2F11tf9h1f3q!19sChIJyYSIB0cHsocRyvR-AGsyD4I,Pinnacle Aesthetics at Holsey Cosmetic Surgery,5.0,4,Medical spa,"401 W Vandament Ave Ste A, Yukon, OK 73099, United States","F7V2+F5 Yukon, Oklahoma, USA",https://www.pinnacleaestheticsmedspa.com/,,Closed · Opens 9:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sg6GxgTiK8vEYRlauxddmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.283627&pitch=0&thumbfov=100,true,9:30 am–3:30 pm,9:30 am–1:30 pm,9:30 am–3:30 am,9:30 am–12 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:57.375Z,,
https://www.google.com/maps/place/Canadian+Valley+Surgical+Assocs/data=!4m7!3m6!1s0x87b2080cf4b8f251:0xff854f3e4bbd5588!8m2!3d35.4835053!4d-97.7648108!16s%2Fg%2F1tf_nthq!19sChIJUfK49AwIsocRiFW9Sz5Phf8,Canadian Valley Surgical Assocs,,,Medical clinic,"1205 Health Center Pkwy, Yukon, OK 73099, United States","F6MP+C3 Yukon, Oklahoma, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=162Y9DyJDclv1zfZakwwxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.48589&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:40:59.933Z,,
https://www.google.com/maps/place/DLO+Yukon+Patient+Service+Center/data=!4m7!3m6!1s0x87b2080cf4b8f251:0xae047007a0b6190c!8m2!3d35.4830611!4d-97.7648808!16s%2Fg%2F1wv_sqsh!19sChIJUfK49AwIsocRDBm2oAdwBK4,DLO Yukon Patient Service Center,3.4,95,Medical laboratory,"1607 Professional Cir, Yukon, OK 73099, United States","F6MP+62 Yukon, Oklahoma, USA",https://dlolab.com/,+1 405-608-6100,Closed · Opens 6:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMCkORm8Kisp-7l7LFNFY0vTbc3Ekj4iIIBkeUd=w408-h306-k-no,true,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,7:30 am–12 pm,Closed,6:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:04.872Z,,
"https://www.google.com/maps/place/Trenton+Kinnear,+M.D./@35.5286242,-97.5772918,17z/data=!3m1!4b1!4m6!3m5!1s0x87b21b46500532e1:0x7934d52fd02bd474!8m2!3d35.5286242!4d-97.5772918!16s%2Fg%2F11ln0mbypz","Trenton Kinnear, M.D.",4.9,14,Vascular surgeon,"3433 NW 56th St Bldg. B, Suite 760, Oklahoma City, OK 73112, United States","GCHF+C3 Central Oklahoma City, Oklahoma City, OK, USA",https://integrishealth.org/doctors/trenton-kinnear,+1 405-951-4345,Closes soon · 5 pm · Opens 8 am Wed,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:11.927Z,,
https://www.google.com/maps/place/Randall+Vein+%26+Leg/data=!4m7!3m6!1s0x87b23c1e3ff875eb:0x2dd3307928e8ca80!8m2!3d35.4472351!4d-97.4228774!16s%2Fg%2F11c1m_0xhk!19sChIJ63X4Px48socRgMroKHkw0y0,Randall Vein & Leg,5.0,4,Medical clinic,"1732 S Sooner Rd, Midwest City, OK 73110, United States","CHWG+VR Midwest City, Oklahoma, USA",,+1 405-438-0913,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rb46FoqdP17sVWleB8RKzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.7966883&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:16.842Z,,
https://www.google.com/maps/place/Reclaim+Aesthetics+and+Wellness/data=!4m7!3m6!1s0x87b201bc05e6412b:0x852815deaddfb1a4!8m2!3d35.5919729!4d-97.718206!16s%2Fg%2F11t0nrlzwz!19sChIJK0HmBbwBsocRpLHfrd4VKIU,Reclaim Aesthetics and Wellness,5.0,106,Wellness center,"10948 Northwest Expy, Yukon, OK 73099, United States","H7RJ+QP Yukon, Oklahoma, USA",http://www.reclaimwellnessok.com/,+1 405-883-1086,"Open · Closes 6 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNOB6s98-5RjJ7WACrvok0RfdCpeAplU4khfYvU=w425-h240-k-no,true,10 am–6 pm,9 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:21.739Z,,
"https://www.google.com/maps/place/Donald+P.+Spadone,+MD/data=!4m7!3m6!1s0x87b2173316a7d1b1:0x6c6b3bad879f53d1!8m2!3d35.4768433!4d-97.5233235!16s%2Fg%2F1tcvvc90!19sChIJsdGnFjMXsocR0VOfh607a2w","Donald P. Spadone, MD",4.9,182,Cardiologist,"608 NW 9th St #2200, Oklahoma City, OK 73102, United States","FFGG+PM Midtown, Oklahoma City, OK, USA",https://www.ssmhealth.com/find-a-doctor/doctor-details/donald-p-spadone-md?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTg0OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 405-231-3737,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNKcdEuRoz7xsIPDvRdIF2ci2FKffTO3C3YDpKW=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:26.729Z,,
https://www.google.com/maps/place/Yukon+VA+Clinic/data=!4m7!3m6!1s0x87b2096ea4547bd7:0xf3c9181d8a54eace!8m2!3d35.482724!4d-97.7680595!16s%2Fg%2F11wqz7zxj_!19sChIJ13tUpG4JsocRzupUih0YyfM,Yukon VA Clinic,,,Veterans hospital,"1808 Commons Cir, Yukon, OK 73099, United States","F6MJ+3Q Yukon, Oklahoma, USA",https://www.va.gov/oklahoma-city-health-care/locations/yukon-va-clinic/,+1 405-578-3400,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JpZgjx5oUSuOvYiLA4UaaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.604862&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:31.589Z,,
"https://www.google.com/maps/place/David+Neel,+M.D./@35.5286242,-97.5772918,17z/data=!3m1!4b1!4m6!3m5!1s0x87b21bc77b82447f:0xec09c8fbb4549915!8m2!3d35.5286242!4d-97.5772918!16s%2Fg%2F11h_9xn23_","David Neel, M.D.",4.7,45,Doctor,"3433 NW 56th St building b suite 760, Oklahoma City, OK 73112, United States","GCHF+C3 Central Oklahoma City, Oklahoma City, OK, USA",https://integrishealth.org/doctors/david-neel,+1 405-951-4345,Closes soon · 5 pm · Opens 8 am Wed,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:38.454Z,,
https://www.google.com/maps/place/Vanishing+Veins/data=!4m7!3m6!1s0x87b21cb84f86a409:0x282a023eb252db71!8m2!3d35.6065863!4d-97.6000704!16s%2Fg%2F1tgcmt7m!19sChIJCaSGT7gcsocRcdtSsj4CKig,Vanishing Veins,,,Medical clinic,"4200 W Memorial Rd # 212, Oklahoma City, OK 73120, United States","J94X+JX The Greens, Oklahoma City, OK, USA",,+1 405-507-3600,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gf4s_bXShWpEFqyGXzjoaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.43760204&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:41.198Z,,
https://www.google.com/maps/place/Thomas+Whitsett+OU+Vascular+Clinic+-+Suite+2E/data=!4m7!3m6!1s0x87b2176c13e7ac61:0x40256393a1495877!8m2!3d35.4786761!4d-97.4973582!16s%2Fg%2F11f72s3zh8!19sChIJYaznE2wXsocRd1hJoZNjJUA,Thomas Whitsett OU Vascular Clinic - Suite 2E,,,Vascular surgeon,"825 NE 10th St #2E, Oklahoma City, OK 73104, United States","FGH3+F3 Central Oklahoma City, Oklahoma City, OK, USA",https://www.oumedicine.com/oumedicine/adult-services/cardiovascular-institute/thomas-whitsett-ou-vascular-clinic,+1 405-271-7001,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FAXPTzqTFc-V1apDlOb5uA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.16331016&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T22:41:45.983Z,,
