placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/QC+Kinetix+%28Peoria%29/data=!4m7!3m6!1s0x872b43ea3a1eacf9:0x9888400a68885be6!8m2!3d33.6033052!4d-112.263224!16s%2Fg%2F11rhr3b_bg!19sChIJ-aweOupDK4cR5luIaApAiJg,QC Kinetix (Peoria),4.9,27,Pain control clinic,"13128 N 94th Dr #205, Peoria, AZ 85381, United States","JP3P+8P Peoria, Arizona, USA",https://qckinetix.com/phoenix/peoria/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 480-712-5070,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOw468_VfHKtKFHE198Ao2xuiY7FpTsOu__zRUb=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:29.524Z,7 am–10 pm,7 am–10 pm,7 am–10 pm,9 am–8 pm,9 am–5:30 pm,7 am–10 pm,7 am–10 pm,,,
https://www.google.com/maps/place/SuperiorMED/data=!4m7!3m6!1s0x880a5bbebc98d8ef:0x3cf5cda610f1dae2!8m2!3d40.6703988!4d-89.5818625!16s%2Fg%2F1vfzfrh0!19sChIJ79iYvL5bCogR4trxEKbN9Tw,SuperiorMED,4.8,49,Pain management physician,"328 West Washington Street, East Peoria, IL 61611, United States","MCC9+57 East Peoria, Illinois, USA",https://superiormedpeoria.com/,+1 309-682-9000,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNplnSmOJc18Dsg1sPFbDi4_-MZj61BFiTFkHcO=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:34.426Z,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,,,
https://www.google.com/maps/place/Premier+Pain+%26+Wellness/data=!4m7!3m6!1s0x872b43ba4563de69:0x15dd486152fcfc50!8m2!3d33.6536439!4d-112.2579848!16s%2Fg%2F11kqtnyz0d!19sChIJad5jRbpDK4cRUPz8UmFI3RU,Premier Pain & Wellness,4.9,103,Pain management physician,"9242 W Union Hills Dr bldg d ste 100, Peoria, AZ 85382, United States","MP3R+FR Peoria, Arizona, USA",http://www.premierpainandwellness.org/,+1 602-644-7004,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKYo8ITS_3S4kDUDlV5B0dyiH0snzEBV2UMF6EZTkM4NiHTbiJCkb0Q-mk3lwbMJrs5ZitWm3yq-ebszge3POq9gekXXKFTo3EjdWJ1IzsR1Lj7ePI8wMZU6yNMddE5ESBqOG0Lg=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:39.615Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,
https://www.google.com/maps/place/Prairie+Spine+and+Pain+Institute/data=!4m7!3m6!1s0x880a5b5eb494035b:0x8edbe85241f5284b!8m2!3d40.7806273!4d-89.6200147!16s%2Fg%2F1wd3wmnq!19sChIJWwOUtF5bCogRSyj1QVLo244,Prairie Spine and Pain Institute,4.6,50,Orthopedic clinic,"7620 N University St Ste 104, Peoria, IL 61614, United States","Q9JH+7X Peoria, Illinois, USA",https://prairiespine.com/,+1 309-691-7774,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqffDxdHfP-AD6GYrsfOJjzCXK0191AVg82XiPdar7DI2W6ZaJN3cJF06sxWMBysp3Dx2AnMIytoyaytTAQV4iOQ7DZl2BrqSzIEgKqJUkMD3xikphTWM_PYNJwpmwlTXPMzny8LzZGoYn-=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:44.519Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Pain+Management+Center/data=!4m7!3m6!1s0x872b69d862957f97:0x1a4dfc7808d0e12c!8m2!3d33.6128584!4d-112.2400231!16s%2Fg%2F1tdblgf2!19sChIJl3-VYthpK4cRLOHQCHj8TRo,Pain Management Center,,,Pain management physician,"14100 N 83rd Ave, Peoria, AZ 85381, United States","JQ75+4X Peoria, Arizona, USA",,+1 623-979-9952,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P7A288bextwhp2s7gWB0wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.41772&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:47.239Z,,,,,,,,,,
https://www.google.com/maps/place/Arizona+Pain+%7C+Lake+Pleasant/data=!4m7!3m6!1s0x872b5d28b626862f:0xaba97b19e1d352d3!8m2!3d33.6676097!4d-112.277815!16s%2Fg%2F11bycrv3n4!19sChIJL4YmtihdK4cR01LT4Rl7qas,Arizona Pain | Lake Pleasant,4.8,318,Pain control clinic,"20255 N Lake Pleasant Rd #102, Peoria, AZ 85382, United States","MP9C+2V Peoria, Arizona, USA",https://arizonapain.com/,+1 623-400-7518,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOGaJrQk6cOUaA_qlw0OJaHE2KxhzwRHiM_bYI=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:52.056Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/One+Degree+Functional+Health+%26+Neuropathy+Treatment+Center/data=!4m7!3m6!1s0x880a59839096e77d:0xe6511584071006a5!8m2!3d40.7092086!4d-89.5318447!16s%2Fg%2F11grtnw8xf!19sChIJfeeWkINZCogRpQYQB4QVUeY,One Degree Functional Health & Neuropathy Treatment Center,4.5,67,Pain management physician,"3840 N Main St Suite A, East Peoria, IL 61611, United States","PF59+M7 East Peoria, Illinois, USA",https://www.onedegreefh.com/,+1 309-698-2500,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP--Ae5IK1AESGltrO7J7ZNxPjXeJUU2CQNNwI=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:09:56.880Z,"9 am–12 pm, 2–4:30 pm","9 am–12 pm, 2–4:30 pm",Closed,Closed,Closed,"9 am–12 pm, 2–4:30 pm",9 am–12 pm,,,
"https://www.google.com/maps/place/Dorin+T+Popa,+MD/data=!4m7!3m6!1s0x872b411d5a24ceff:0x599527f1da4d9c77!8m2!3d33.5780073!4d-112.2568191!16s%2Fg%2F11wqbbtwt1!19sChIJ_84kWh1BK4cRd5xN2vEnlVk","Dorin T Popa, MD",,,Doctor,"10280 N 91st Ave, Peoria, AZ 85345, United States","HPHV+67 Peoria, Arizona, USA",https://www.centerwellprimarycare.com/?utm_medium=businesslistings&utm_campaign=yext_nat_onlinelistings_en_digital_evergreen,+1 602-854-9350,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uMBoaI9sXyscgEkZbHT-rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.37137&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:10:01.760Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Advanced+Pain+Management/@40.7768183,-89.6032638,17z/data=!3m1!4b1!4m6!3m5!1s0x880a5b3e666c2c23:0x148bee5a6000b148!8m2!3d40.7768183!4d-89.6032638!16s%2Fg%2F1tklr3qj",Advanced Pain Management,,,Pain control clinic,"7309 Knoxville Ave # 2, Peoria, IL 61614, United States","Q9GW+PM Peoria, Illinois, USA",,+1 309-692-1539,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:10:06.423Z,,,,,,,,,,
"https://www.google.com/maps/place/Jennifer+N+Willman+APRN/@40.7925803,-89.6670927,17z/data=!3m1!4b1!4m6!3m5!1s0x880a5d5ec2186dff:0xcc8dfe12274dc1e9!8m2!3d40.7925803!4d-89.6670927!16s%2Fg%2F11ry4x7mt2",Jennifer N Willman APRN,5.0,1,Nurse practitioner,"8600 IL-91 #240, Peoria, IL 61615, United States","Q8VM+25 Peoria, Illinois, USA",https://www.osfhealthcare.org/providers/jennifer-willman-2014118?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=pro&linksource=gbl,+1 309-683-5094,"Open · Closes 6 pm

Updated by this business 10 weeks ago",,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:10:13.080Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,,,
"https://www.google.com/maps/place/A.G.+Baha,+MD/@40.7925803,-89.6670927,17z/data=!3m1!4b1!4m6!3m5!1s0x880a5d2c36890b57:0xfe092e4ffa7032ad!8m2!3d40.7925803!4d-89.6670927!16s%2Fg%2F1ttyx9nr","A.G. Baha, MD",5.0,4,Pain management physician,"8600 IL-91 #240, Peoria, IL 61615, United States","Q8VM+25 Peoria, Illinois, USA",https://www2.osfhealthcare.org/providers/a-baha-1462613,+1 309-683-5094,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:10:17.717Z,,,,,,,,,,
https://www.google.com/maps/place/Atlas+Pain+Specialists/data=!4m7!3m6!1s0x872b6f66d3f1a48b:0xe273348a3f39fea6!8m2!3d33.6517048!4d-112.1684179!16s%2Fg%2F11nsslkhq8!19sChIJi6Tx02ZvK4cRpv45P4o0c-I,Atlas Pain Specialists,4.8,398,Pain management physician,"18205 N 51st Ave STE 125, Glendale, AZ 85308, United States","MR2J+MJ Glendale, Arizona, USA",https://www.atlaspainspecialists.com/,+1 602-492-9821,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOmembwS83DdBaD3VpnU2dE-cS9TQsAeuY_7KxT=w408-h428-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:10:22.749Z,7 am–4:30 pm,7 am–4:30 pm,8 am–12 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Tracy+Schierer,+APN/data=!4m7!3m6!1s0x880a59726992ccc7:0xfa2132e90e078289!8m2!3d40.6983164!4d-89.5956913!16s%2Fg%2F11c1s3st97!19sChIJx8ySaXJZCogRiYIHDukyIfo","Tracy Schierer, APN",,,Pain management physician,"900 Main St Ste 780, Peoria, IL 61602, United States","MCX3+8P Peoria, Illinois, USA",https://doctors.unitypoint.org/provider/Tracy+Schierer/1165342?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 309-672-5950,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqO4xyQiu16MzmV8pa2pdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.70805&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-28T20:10:27.430Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,,,
"https://www.google.com/maps/place/Dumbab+Henry+L+MD/@40.7031057,-89.5877747,17z/data=!3m1!4b1!4m6!3m5!1s0x880a59712c704b71:0x9029bcb7bf8af4b6!8m2!3d40.7031057!4d-89.5877747!16s%2Fg%2F1264ft558",Dumbab Henry L MD,,,Pain management physician,"800 NE Glen Oak Ave, Peoria, IL 61603, United States","PC36+6V Peoria, Illinois, USA",,+1 309-655-4981,,,false,"https://www.google.com/maps/search/pain+management+physician+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-28T20:11:11.557Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+John+D.+Marshall,+MD/data=!4m7!3m6!1s0x880a59712cd6f397:0xe5a09040ada5ec85!8m2!3d40.7020069!4d-89.5906265!16s%2Fg%2F1tf31zlx!19sChIJl_PWLHFZCogRheylrUCQoOU","Dr. John D. Marshall, MD",2.0,1,Anesthesiologist,"530 NE Glen Oak Ave, Peoria, IL 61603, United States","PC25+RP Peoria, Illinois, USA",,+1 309-692-5393,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cz_GzRipg44Byl0Ppt0LRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.46068&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-28T20:11:14.176Z,,,,,,,,,,
"https://www.google.com/maps/place/Christopher+McCarthy,+DO/data=!4m7!3m6!1s0x880a59712cd6f397:0xe4a97a24eec49955!8m2!3d40.6997223!4d-89.5962689!16s%2Fg%2F1w6_pd7j!19sChIJl_PWLHFZCogRVZnE7iR6qeQ","Christopher McCarthy, DO",,,Anesthesiologist,"221 NE Glen Oak Ave, Peoria, IL 61636, United States","MCX3+VF Peoria, Illinois, USA",https://doctors.unitypoint.org/provider/Christopher+McCarthy/1165180?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 309-672-5654,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xRvhQ9D0hv60-RG9nmjCCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.65211&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-28T20:11:18.744Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Carle+Health+Methodist+Hospital+-+Perinatology/data=!4m7!3m6!1s0x880a5972264e9f57:0xe9cb8d63b667373f!8m2!3d40.6993895!4d-89.5966851!16s%2Fg%2F1tg7slpc!19sChIJV59OJnJZCogRPzdntmONy-k,Carle Health Methodist Hospital - Perinatology,2.8,129,Medical clinic,"221 NE Glen Oak Ave Flr 5, Peoria, IL 61636, United States","MCX3+Q8 Peoria, Illinois, USA",https://carle.org/locations/carle-health-methodist-hospital,+1 309-672-5950,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJ1gQvv62DcAwSkPZ_fvC_-1F6w1ahI1N77vpy3ncoDGU236sVBB-iqW6SdksGkDZYdCKR4SmoBq56xnzrNYw0kzdPgeWJHRdvN3kaGBPC17NTZEerZbhLuhiO5oHaDIBid-6vHw=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-28T20:11:21.628Z,,,,,,,,,,
https://www.google.com/maps/place/OSF+Saint+Francis+Medical+Center/data=!4m7!3m6!1s0x880a59770350a45f:0x7876d39e01ab5f5a!8m2!3d40.7030839!4d-89.5920392!16s%2Fm%2F04jdt68!19sChIJX6RQA3dZCogRWl-rAZ7Tdng,OSF Saint Francis Medical Center,3.1,594,Medical clinic,"530 NE Glen Oak Ave, Peoria, IL 61637, United States","PC35+65 Peoria, Illinois, USA",https://www.osfhealthcare.org/hospitals/saint-francis/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl,+1 309-655-2000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBysyqtdDudB8ghDasz3OpXo6y8Tjwyz9TDPQTeCA4tGTUhsR5z70UijOWHnpoxOkpJ891KnEDG4IceN4DiX3DV6oxrU1O-CA8ZlmtfnEt8pLBgp27JRT5gt8Hc3N9zfvRj3Mq=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-28T20:11:26.570Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/OSF+Illinois+Neurological+Institute/data=!4m7!3m6!1s0x880a59712cd6f397:0x9001446b2354d4e2!8m2!3d40.7046218!4d-89.5919323!16s%2Fg%2F1tdw4191!19sChIJl_PWLHFZCogR4tRUI2tEAZA,OSF Illinois Neurological Institute,3.1,99,Medical Center,"200 E Pennsylvania Ave, Peoria, IL 61603, United States","PC35+R6 Peoria, Illinois, USA",https://www.osfhealthcare.org/locations/osf-illinois-neurological-institute-peoria-120245?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl,+1 309-624-4000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNOFBb3hTvvoCFVsXp-lzg5mN8ld1gZnckwW3tj=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-28T20:11:31.463Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
