placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/C+%26+C+Repair+Incorporated/data=!4m7!3m6!1s0x808de450eb518cb7:0xa9693a63c625579f!8m2!3d36.6012931!4d-121.8637756!16s%2Fg%2F1tcys1ff!19sChIJt4xR61DkjYARn1clxmM6aak,C & C Repair Incorporated,4.7,83,Auto repair shop,,"249 Dela Vina Ave, Monterey, CA 93940, United States","J42P+GF Monterey, California, USA",https://www.ccrepairmonterey.com/,+1 831-373-5355,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5EBtfWu2riJLrksMOLEfAu6clFUO-qxOnxZUd6drsuevOJqQ64dR_MC8LPmDLNnRMDGYnjDlcp32b8c8CUa4oQtSiF_Yw4h5ffR6E_0tdAKkI5HlZRLBl8tX5IAGuDpETbUCOMjKzb8cC=w408-h511-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:02:41.863Z,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x808de5c991e17e91:0xe0775e8b2ea0287e!8m2!3d36.599912!4d-121.8724!16s%2Fg%2F11yjlcj0vh!19sChIJkX7hkcnljYARfiigLoted-A,Pep Boys Auto Service & Tires,3.8,5,Tire shop,· In-store pick-up,"1650 Lake Del Monte Drive, Monterey, CA 93943, United States","H4XH+X2 Monterey, California, USA",https://www.pepboys.com/stores/ca/monterey/1650-lake-del-monte-drive-bldg-348?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 831-309-9120,"Open · Closes 5 pm

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjE9oskyOsv1AqOCAj7NdV1AGyK4dkE2Hia67ndWY60uDjNhiLWXqdrPs_dL4ytct-kZh_Jvx31Z_KMH2jylOTKWYdyZGK3dog9sDzujxj02Hzewz5fODtgf-JxvKJdUpppIbXfFKpVOen=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:02:46.410Z,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x808de4f64474b247:0x614e86dfefdbea8!8m2!3d36.6087555!4d-121.8544101!16s%2Fg%2F1w112dzb!19sChIJR7J0RPbkjYARqL79_m3oFAY,Midas,4.5,1149,Auto repair shop,,"1543 Del Monte Blvd, Seaside, CA 93955, United States","J45W+G6 Seaside, California, USA",https://www.midas.com/store/ca/seaside/1543-del-monte-boulevard-93955?shopnum=1308&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODU5NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 831-264-8768,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTTWQ30JSADRQ5I0_pKt8xnozgcAASy1wRxZrNCl-wvorXdcLr0M-njrENQpr5EnvF4JbEHNfxzx9JF1vA-C4bYwi-2wVSS1EoClSfy2-tdA5w9y8jOB-DlU3_2sBj46J8pFu0=w427-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:02:50.995Z,
https://www.google.com/maps/place/Pacific+Motor+Service+-+Monterey/data=!4m7!3m6!1s0x808de43b456fe1af:0x95f9c11eda1b05e!8m2!3d36.5989717!4d-121.889648!16s%2Fg%2F1tjl63z1!19sChIJr-FvRTvkjYARXrCh7RGcXwk,Pacific Motor Service - Monterey,4.8,585,Auto repair shop,,"550 E Franklin St, Monterey, CA 93940, United States","H4X6+H4 Monterey, California, USA",http://www.pacificmotorservice.com/,+1 831-375-9571,Open · Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryHN4dwx_dtn7HIkWlB06lcBPBNOZKpIaN-Wp0WyYCXnHGerg0UGd4WX_4-M8q9ozqrn4hEUyV4qN0PPGXM0atp26pRmPyiFx5LW0uM26o9s0748BC7IM-q_WAhN6G3c8Bn-5duprOQbBI=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:02:55.360Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x808de42f9b045a89:0xd71295e36850052d!8m2!3d36.5932485!4d-121.8925804!16s%2Fg%2F1td4pyg3!19sChIJiVoEmy_kjYARLQVQaOOVEtc,Jiffy Lube,4.4,263,Oil change service,,"865 Abrego St, Monterey, CA 93940, United States","H4V4+7X Monterey, California, USA",https://www.jiffylube.com/locations/ca/monterey/2351,+1 831-649-2390,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7GddHnJpa1CL1aZVcRx00V2gzdXd75YMD7I2M3_FjVojR88Vub0t5WLBhMrM1PPR9wtrIEPD0-Z7fZlmJFbkwR-jlMz0lj7mFKO1xkRqNZvbQI_qx5GgbHzOH27EgLC5eqyQWpcYq3fw=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:02:59.915Z,
https://www.google.com/maps/place/Bay+Service+Automotive+Inc./data=!4m7!3m6!1s0x808de449fc5179f5:0xb6b753f3f9c219bb!8m2!3d36.5936822!4d-121.878866!16s%2Fg%2F1vk6zg3w!19sChIJ9XlR_EnkjYARuxnC-fNTt7Y,Bay Service Automotive Inc.,4.5,35,Auto repair shop,,"1201 10th St, Monterey, CA 93940, United States","H4VC+FF Monterey, California, USA",,+1 831-375-5280,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwera2ECLYSGZtazQcbmVTmzogDcCHAFFTEXiKc7cI7MqWsCndZ6q46yWGij5CxUtpsoTCtP8Ht_fohJxmwevxB1WX5GRX5REr62ks5BbYWT9ciPM7BPRM0OAx0hSFwLKce8dgN4=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:06.160Z,
https://www.google.com/maps/place/MY+Auto+Repair/data=!4m7!3m6!1s0x808de5292d8ca4d5:0x7179b93f5fee9271!8m2!3d36.6015899!4d-121.8641164!16s%2Fg%2F11t5drhb2g!19sChIJ1aSMLSnljYARcZLuXz-5eXE,MY Auto Repair,4.5,39,Auto repair shop,,"239 Dela Vina Ave, Monterey, CA 93940, United States","J42P+J9 Monterey, California, USA",,+1 831-241-3311,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJ5Yz5NeNX5-3CL4gbrBYAvhHLqp1Lz9L-Afe_2a0heGyjEWVjPIrNsD9qVprxmowLnRDm9kQ7_NS2WVJaUloqjoNvatJc2HM4xUTTpiTe3XUmAIX6xuh5S63RZnbWN4UJJCY_0Q=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:12.535Z,
https://www.google.com/maps/place/American+Tire+Depot/data=!4m7!3m6!1s0x808de4f21830a685:0xf954628e7188c23!8m2!3d36.6130752!4d-121.8466318!16s%2Fg%2F1tghptph!19sChIJhaYwGPLkjYARI4wY5yhGlQ8,American Tire Depot,4.5,169,Tire shop,· In-store shopping · In-store pick-up · Delivery,"1739 Del Monte Blvd, Seaside, CA 93955, United States","J573+68 Seaside, California, USA",https://www.americantiredepot.com/locations/1739-del-monte-blvd-seaside-ca-93955,+1 831-394-6838,"Open · Closes 5 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGdhRHG8h9L1ieBCil6tUPdgskvvFo-a0iEi6_SnCJG_A-TdB0YQ4GzDlveHDuoWzoNw0eezmVx04yhDP-p-3HYRyDKJbtCk5eTxLj3BObvYjKCv5iJYQ2e3YFqgfqPEcWYxaehsH0sEGa=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:17.394Z,
https://www.google.com/maps/place/Natale%27s+Auto+Service+Center/data=!4m7!3m6!1s0x808de45aaf39bdc7:0x94754621227b4e45!8m2!3d36.602121!4d-121.867347!16s%2Fg%2F1vvr6fqk!19sChIJx705r1rkjYARRU57IiFGdZQ,Natale's Auto Service Center,4.7,82,Auto repair shop,,"2091 Del Monte Ave, Monterey, CA 93940, United States","J42M+R3 Monterey, California, USA",https://natalesauto.com/,+1 831-655-4353,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqh52F8n04oPoTFRXrF-qbi44Vxo6U6o656O-bEeT90c1TxIBohIBA44WBryZj8n-kG6eQ84t5nHSof_fhW5d2RXfryu-jILz0jngstcs7FvpXZeUG6wBKzCSpz62keimvnXn9d=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:22.254Z,
https://www.google.com/maps/place/Jim%E2%80%99s+auto+works/data=!4m7!3m6!1s0x808de53d11c9b2f3:0x22372ed0bb8c3038!8m2!3d36.6019458!4d-121.8636573!16s%2Fg%2F11yqpl1mlp!19sChIJ87LJET3ljYARODCMu9AuNyI,Jim’s auto works,5.0,10,Auto repair shop,,"2230 Del Monte Ave, Monterey, CA 93940, United States","J42P+QG Monterey, California, USA",,+1 831-867-1003,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGGt8OmPlk_VRZdlui58QFWDhkZ8UJyk2iZV7Klh2Y_Xy6bRa58MtEvGbIXjj9ZvUaGLUjjlxJI81Rodeqj7RncUfNGhe8WPBYP5YDmre7qS8HR3UNsmKSwkmJ4AD0ATIPRjH8jIpibt4=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:26.667Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x808de4ffaddc428d:0x6a98f9f9ecb4b1e2!8m2!3d36.597784!4d-121.853769!16s%2Fg%2F1v8x2f0_!19sChIJjULcrf_kjYAR4rG07Pn5mGo,Jiffy Lube,4.4,506,Oil change service,,"2415 N Fremont St, Monterey, CA 93940, United States","H4XW+4F Monterey, California, USA",https://www.jiffylube.com/locations/ca/monterey/2350,+1 831-375-5823,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqp2AHxW_iIAxXmQI6LFz5Rgc_E5hE_xEf6R-wdUt86i4aTahIjKf2Vcf2PBoRc_C9yqwqfftZPbrUzcs_zW7ZSCmG6k-mwDzD7Z4tSkbV2NssoovzAY8mRgqMjhIYusyFVpJ1RauSgHBI_=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:31.155Z,
https://www.google.com/maps/place/Ataide+Tire+%26+Accessories/data=!4m7!3m6!1s0x808de43b5c535d69:0x13045e977fbc0b4!8m2!3d36.5993939!4d-121.8892031!16s%2Fg%2F1vxvj2bs!19sChIJaV1TXDvkjYARtMD7d-lFMAE,Ataide Tire & Accessories,2.0,1,Tire shop,,"591 E Franklin St, Monterey, CA 93940, United States","H4X6+Q8 Monterey, California, USA",,+1 831-373-2010,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GAs077DGL_0RgD7vg32EPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.700836&pitch=0&thumbfov=100,false,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:35.560Z,
https://www.google.com/maps/place/New+United+Auto+Parts+%26+Truck/data=!4m7!3m6!1s0x808de43b5c535d69:0x7fd1a042fe37c4eb!8m2!3d36.5992209!4d-121.8891663!16s%2Fg%2F1tf_njl4!19sChIJaV1TXDvkjYAR68Q3_kKg0X8,New United Auto Parts & Truck,4.5,33,Auto parts store,· Delivery,"591 E Franklin St, Monterey, CA 93940, United States","H4X6+M8 Monterey, California, USA",,+1 831-373-8700,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepM_gomBf1e62fQ7mxxlup4gs7mc1VuX_53Jhpx3bjf1ICQBD5Efgwi0VMA5meBsDOq46-smQR_egyO9yGzrGudbrXQhchf_hJj8juEeDqpfNpn_nWCswi5z8p3WyOl97B4696O=w408-h862-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:40.176Z,
https://www.google.com/maps/place/Sullivan%27s+Auto+Service+%26+Tire+Pros/data=!4m7!3m6!1s0x808de4ee0185da7f:0x815dda574aa8786c!8m2!3d36.612346!4d-121.8448435!16s%2Fg%2F1tczkq7k!19sChIJf9qFAe7kjYARbHioSlfaXYE,Sullivan's Auto Service & Tire Pros,4.6,1564,Auto repair shop,,"1730 Auto Ctr Pkwy, Seaside, CA 93955, United States","J564+W3 Seaside, California, USA",http://www.sullivansautoservice.com/,+1 831-215-5250,Open · Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwert6TYG_fvzvChUHy-XNz8uYX2oRULZIT3PGlJGtKud1i6I6qnY7USBMIzyqoibAAk-kdDPMyMVPehRIfjM5AQSmCWzT6iSaaxOppq-PQItq_DTfkplF3nlZKlp7_aTA5dOE4wJ4w=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-03-23T16:03:44.996Z,
