placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/New+Hope+of+Arizona/data=!4m7!3m6!1s0x80d6f797672da94b:0x2ca00be21cc0cbf6!8m2!3d32.7231884!4d-114.6236602!16s%2Fg%2F11sstqlhqg!19sChIJS6ktZ5f31oAR9svAHOILoCw,New Hope of Arizona,4.5,2,Mental health clinic,"206 S 3rd Ave, Yuma, AZ 85364, United States","P9FG+7G Yuma, Arizona, USA",https://newhopeofarizona.com/,+1 928-276-4351,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hSal0b8O7e0pDpifS0vR7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.62387&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:18.841Z,,,,,,,,,,,
https://www.google.com/maps/place/Desert+Counseling/data=!4m7!3m6!1s0x80d6f601f427a205:0x7f92c12ed275ec72!8m2!3d32.6847753!4d-114.6665624!16s%2Fg%2F12hn91yhq!19sChIJBaIn9AH21oARcux10i7Bkn8,Desert Counseling,4.2,10,Mental health service,"3970 W 24th St #204, Yuma, AZ 85364, United States","M8MM+W9 Yuma, Arizona, USA",http://mydesertcounseling.com/,+1 928-373-8041,Closes soon · 6 pm · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1rhydhiBlhnnm0ulEbu1uQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.787075&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:23.711Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,9 am–3 pm,Closed,,,,
"https://www.google.com/maps/place/Lorena+Cancino+Gacharna/@32.6830081,-114.635376,17z/data=!3m1!4b1!4m6!3m5!1s0x80d6f61d8a459dc7:0xd2aef7db7f8a5d9b!8m2!3d32.6830081!4d-114.635376!16s%2Fg%2F11ss_4qk7y",Lorena Cancino Gacharna,5.0,1,Psychiatrist,"2400 S Avenue A, Yuma, AZ 85364, United States",,https://www.onvidahealth.org/provider/lorena-cancino-gacharna-m-d/,+1 928-336-2090,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:28.570Z,,,,,,,,,,,
https://www.google.com/maps/place/Hope+Inc/data=!4m7!3m6!1s0x80d6f67f3f4f0243:0xfd92359ed6b6c9ab!8m2!3d32.7133432!4d-114.6241612!16s%2Fg%2F11cjj05jf_!19sChIJQwJPP3_21oARq8m21p41kv0,Hope Inc,4.8,52,Non-profit organization,"791 S 4th Ave Stes A & B, Yuma, AZ 85364, United States","P97G+88 Yuma, Arizona, USA",http://www.hopetucson.org/,+1 928-783-3616,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJshg5RKdfYJOo9v_eirkySiO_li6RppPBCaSftY2ceSV1Kwot4E_r301XLUvL8FcI7l7jnhmeLN3wdryFm_JrxIrMAHTGKkWy1XUIdtwWSe0Rz5qUsbhkizD2Z2B_omwIvKZa2A=w408-h280-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:33.344Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,,,,
https://www.google.com/maps/place/The+Healing+Journey/data=!4m7!3m6!1s0x80d6f7c9b15cc7ff:0x344ee71d282070f!8m2!3d32.6850433!4d-114.6085449!16s%2Fg%2F11g0g596rw!19sChIJ_8dcscn31oARDweC0nHuRAM,The Healing Journey,4.3,11,Mental health service,"2363 S Kennedy Ln Building 1, Yuma, AZ 85365, United States","M9PR+2H Yuma, Arizona, USA",https://thjaz.org/,+1 928-920-6220,Closes soon · 6 pm · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=17zNVXab8T2q-lo5lShkzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.71777&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:38.627Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5:30 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Easterseals+Blake+Behavioral+Health/data=!4m7!3m6!1s0x80d6f6737a307c01:0x5553b3d21bfc8e08!8m2!3d32.6847336!4d-114.6657913!16s%2Fg%2F11bbrktqhy!19sChIJAXwwenP21oARCI78G9KzU1U,Easterseals Blake Behavioral Health,4.1,22,Mental health clinic,"3860 W 24th St Suite 200, Yuma, AZ 85364, United States","M8MM+VM Yuma, Arizona, USA",https://blakearizona.com/,+1 928-276-9225,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzb8w97N44y9SFiK7oj31cF_5KVidv1Z1AALzYhBxP90AxMx7fJEW2-a6RBfgn4Tp7RlRCUip-23_w8qh8HIELYinQChaJM_HXmPY33OTq834ytCsb5PITBDSiGk5J5SpSKKCdrhA=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:43.668Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Onvida+Health+Inpatient+Behavioral+Health+Center/data=!4m7!3m6!1s0x80d6614a5fef0309:0xdaa330edc6059f4c!8m2!3d32.6709125!4d-114.5095673!16s%2Fg%2F11shxfclrw!19sChIJCQPvX0ph1oARTJ8Fxu0wo9o,Onvida Health Inpatient Behavioral Health Center,4.5,33,Medical Center,"7201 E 31st Pl, Yuma, AZ 85365, United States","MFCR+95 Yuma, Arizona, USA",https://www.onvidahealth.org/location/behavioral-health-center/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 928-336-5660,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP7Ubxr1fmUoQWw7jkEn4_wrJtsAGvadmTvbRC-=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:49.053Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Dr.+Renee+Roberts,+Psychologist/data=!4m7!3m6!1s0x80d6f61424566983:0x648dc0e20e6727c2!8m2!3d32.6982063!4d-114.6381069!16s%2Fg%2F1tfst4s0!19sChIJg2lWJBT21oARwidnDuLAjWQ","Dr. Renee Roberts, Psychologist",5.0,3,Psychologist,"1405 W 16th St suite c, Yuma, AZ 85364, United States","M9X6+7Q Yuma, Arizona, USA",http://www.dr-renee-roberts.com/,+1 928-783-4859,Closed · Opens 1 pm Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DuFwalr2rmHmIFzsqAac1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.27312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:54.207Z,1–5 pm,1–5 pm,1–5 pm,1–5 pm,1–5 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Miguel+Tosado,+M.D/data=!4m7!3m6!1s0x80d658a779b5f461:0xcedb0cd0249ba5d6!8m2!3d32.6716203!4d-114.5095533!16s%2Fg%2F11f1m6x7zm!19sChIJYfS1eadY1oAR1qWbJNAM284","Miguel Tosado, M.D",4.9,80,Psychiatrist,"7200 E 31st Pl, Yuma, AZ 85365, United States","MFCR+J5 Yuma, Arizona, USA",https://www.onvidahealth.org/provider/miguel-a-tosado-rivera-m-d/,+1 928-336-2090,"Closed · Opens 8 am Tue

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPI6i_tPf1f0A1GMcLvQoc1Q15tvdllpBZklym9=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:40:59.158Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Transitional+Living+Center+Recovery/data=!4m7!3m6!1s0x80d6f60bfa8e3cef:0xe08c4edc8cf25950!8m2!3d32.7025871!4d-114.6255493!16s%2Fg%2F1tykvnvn!19sChIJ7zyO-gv21oARUFnyjNxOjOA,Transitional Living Center Recovery,3.5,11,Mental health clinic,"1340 S 4th Ave, Yuma, AZ 85364, United States","P93F+2Q Yuma, Arizona, USA",http://www.tlcrecoveryaz.com/,+1 928-261-8668,Open · Closes 7:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gRatKWbUL9zvbaJ42TdYpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.7913&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:03.967Z,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–9:30 pm,8 am–7:30 pm,,,,
"https://www.google.com/maps/place/Community+Bridges,+Inc.+-+Yuma+Lighthouse+Residential+%26+Outpatient/data=!4m7!3m6!1s0x80d65f0163d2c5d9:0x91cabcd566762d8f!8m2!3d32.656114!4d-114.57753!16s%2Fg%2F1q5bwg6nn!19sChIJ2cXSYwFf1oARjy12ZtW8ypE","Community Bridges, Inc. - Yuma Lighthouse Residential & Outpatient",3.8,64,Mental health clinic,"3250 E 40th St B&C, Yuma, AZ 85365, United States","MC4C+CX Yuma, Arizona, USA",http://communitybridgesaz.org/,+1 928-482-2426,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwk153vcbmzvgS1fGRCrsNz028GiPRdQ5O-DlXBoTwKVOM_DZyfaS2QTgby4Mcw7Pfs41AcpOxEt5JozFkPSDHGbJSTQkZUqrhqnhLxajXbXaWCwADV0JQ0M8ZhoqiuxLYqtc43=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:06.778Z,,,,,,,,,,,
https://www.google.com/maps/place/Southwest+Brain+Waves/data=!4m7!3m6!1s0x80d6f71886731219:0xf84f575fd1410b26!8m2!3d32.6844077!4d-114.6318706!16s%2Fg%2F11mdpj8hm9!19sChIJGRJzhhj31oARJgtB0V9XT_g,Southwest Brain Waves,,,Mental health service,"1030 W 24th St Ste C-2, Yuma, AZ 85364, United States","M9M9+Q7 Yuma, Arizona, USA",https://southwestbrainwaves.com/,+1 928-509-4766,Closed · Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cg5moSY1UDmpxDegCPvOPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.83784&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:11.397Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Dr.+Len+Sarff/@32.6823156,-114.6348728,16z/data=!3m1!4b1!4m6!3m5!1s0x80d658a77001c6d9:0xacb4974af3665c1d!8m2!3d32.6823156!4d-114.6348728!16s%2Fg%2F11qgb7gsbg",Dr. Len Sarff,5.0,2,Psychologist,"2400 S Avenue A, Yuma, AZ 85364, United States",,,+1 928-344-2000,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:16.232Z,,,,,,,,,,,
https://www.google.com/maps/place/Serenity+Family+Connections/data=!4m7!3m6!1s0x80d659bb26fda6bb:0x42c2359c33fe7844!8m2!3d32.6837061!4d-114.6224912!16s%2Fg%2F11rwqnp62_!19sChIJu6b9JrtZ1oARRHj-M5w1wkI,Serenity Family Connections,5.0,1,Mental health service,"281 W 24th St #135, Yuma, AZ 85364, United States","M9MH+F2 Yuma, Arizona, USA",https://www.serenityfamilyconnections.com/,+1 928-750-5190,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0xrZjozgIHRwibjhepih8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.72003&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:21.073Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Natasha+Bolotinsky/@32.6823156,-114.6348728,16z/data=!3m1!4b1!4m6!3m5!1s0x80d658a77001c6d9:0xf098b0b0c5eaed0d!8m2!3d32.6823156!4d-114.6348728!16s%2Fg%2F11rwxfx10x",Natasha Bolotinsky,1.0,1,Psychiatrist,"2400 S Avenue A, Yuma, AZ 85364, United States",,,+1 928-336-3213,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:25.858Z,,,,,,,,,,,
https://www.google.com/maps/place/Art+of+Intelligent+Minds/data=!4m7!3m6!1s0x4a05966ea60a6be5:0x32f02d741b41e174!8m2!3d32.722142!4d-114.6226032!16s%2Fg%2F11sd02b4x0!19sChIJ5WsKpm6WBUoRdOFBG3Qt8DI,Art of Intelligent Minds,4.8,19,Psychologist,"256 S 2nd Ave G, Yuma, AZ 85364, United States","P9CG+VX Yuma, Arizona, USA",http://www.aimbetter.org/,+1 928-256-5670,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMMzOeh1RoEesdJtvI87K_VkevxuHbyFRdlli9-=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:30.924Z,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,Closed,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Latibule+Counseling+Services,+PLLC/data=!4m7!3m6!1s0x80d659a41aada675:0x48b21de4e682932d!8m2!3d32.6834913!4d-114.6228128!16s%2Fg%2F11gh6hz97z!19sChIJdaatGqRZ1oARLZOC5uQdskg","Latibule Counseling Services, PLLC",5.0,3,Counselor,"281 W 24th St #123, Yuma, AZ 85364, United States","M9MG+9V Yuma, Arizona, USA",http://latibulecounseling.com/,+1 928-247-6430,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMrdg18CZvrcNugt7hWyWDs5qoWbpDYCrrkvYvV=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:35.675Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Onvida+Health+Outpatient+Behavioral+Health/data=!4m7!3m6!1s0x80d65912fb22f359:0xda7bb402b4eb936f!8m2!3d32.6716203!4d-114.5095533!16s%2Fg%2F11h_xsh20q!19sChIJWfMi-xJZ1oARb5PrtAK0e9o,Onvida Health Outpatient Behavioral Health,3.5,45,Psychiatrist,"7200 E 31st Pl, Yuma, AZ 85365, United States","MFCR+J5 Yuma, Arizona, USA",https://www.onvidahealth.org/location/behavioral-health-east/,+1 928-336-2090,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMG3IFON1SAqG83UjJgEUG4uUg3sACuykhAp_Xg=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:40.714Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
"https://www.google.com/maps/place/Lorena+Cancino+Gacharna,+M.D./data=!4m7!3m6!1s0x80d6594c18fb5625:0x449538179cf04009!8m2!3d32.6716203!4d-114.5095533!16s%2Fg%2F11rr7kv9y2!19sChIJJVb7GExZ1oARCUDwnBc4lUQ","Lorena Cancino Gacharna, M.D.",4.9,40,Psychiatrist,"7200 E 31st Pl, Yuma, AZ 85365, United States","MFCR+J5 Yuma, Arizona, USA",https://www.onvidahealth.org/provider/lorena-cancino-gacharna-m-d/,+1 928-336-2090,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e-G5bFFFz6gC-W2uSl36yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.406715&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T00:41:45.806Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
