placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,error
"https://www.google.com/maps/place/Gurpreet+Singh+Padda,+MD:+Pain+Management,+Accident+%26+Injury+Specialist/data=!4m7!3m6!1s0x87d8b5bfb63ee795:0x8b0169660c9c894b!8m2!3d38.5920793!4d-90.2794173!16s%2Fg%2F1tmxrkj6!19sChIJlec-tr-12IcRS4mcDGZpAYs","Gurpreet Singh Padda, MD: Pain Management, Accident & Injury Specialist",4.4,213,Pain management physician,"5203 Chippewa St #301, St. Louis, MO 63109, United States","HPRC+R6 St. Louis, Missouri, USA",http://www.painmd.tv/,+1 314-481-5000,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM3lxxAT4Pw3p0rlzOdfLJtcRiEL4BXEYjMA3lx=w408-h326-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:09:43.992Z,,
https://www.google.com/maps/place/STL+Injury+and+Spine/data=!4m7!3m6!1s0x87d8cbfadd2f8fd7:0xc14bd50116336606!8m2!3d38.6379164!4d-90.3370917!16s%2Fg%2F11r70kl6p_!19sChIJ148v3frL2IcRBmYzFgHVS8E,STL Injury and Spine,5.0,6,Chiropractor,"7721 Clayton Rd, St. Louis, MO 63117, United States","JMQ7+55 St. Louis, Missouri, USA",http://stlinjuryandspine.com/?utm_source=gmb&utm_medium=referral,+1 314-546-6072,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOl2Kqrk4UN5E88T9QArbe18c4liiCX-ZNwE45S=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:09:48.910Z,true,
"https://www.google.com/maps/place/AMR+Pain+%26+Spine+Clinic:+Dr.+Nabil+Ahmad,+MD/data=!4m7!3m6!1s0x87df3298999d11ef:0x2b4056eb287a02b1!8m2!3d38.6403131!4d-90.4718879!16s%2Fg%2F1td72jtf!19sChIJ7xGdmZgy34cRsQJ6KOtWQCs","AMR Pain & Spine Clinic: Dr. Nabil Ahmad, MD",3.8,31,Pain management physician,"Walker Medical Building, 12855 N Forty Dr Suite 275 South, St. Louis, MO 63141, United States","JGRH+46 St. Louis, Missouri, USA",https://www.amrpainclinic.com/?utm_source=google&utm_medium=gmb&utm_campaign=google_listing,+1 314-395-7699,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNKRZT3pbljyDlHUj62-MJ_dP8X9SV-EwsCJkeJ=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,Closed,7:30 am–5:30 am,7:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:09:53.786Z,,
https://www.google.com/maps/place/Midwest+Health+Center-St.+Louis+Suboxone+Doctor/data=!4m7!3m6!1s0x87d8cbafe8e3ce1b:0x80e4e63478af2154!8m2!3d38.6343272!4d-90.3182568!16s%2Fg%2F11hyhyngwh!19sChIJG87j6K_L2IcRVCGveDTm5IA,Midwest Health Center-St. Louis Suboxone Doctor,5.0,4,Addiction treatment center,"6744 Clayton Rd Suite 305, Richmond Heights, MO 63117, United States","JMMJ+PM Richmond Heights, Missouri, USA",https://midwestsuboxonedoctors.com/,+1 314-472-5016,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipOqhNC-4e2Kg_wnPQp-uZk2kbIbR9zcEqCnI3UI=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:09:58.540Z,,
https://www.google.com/maps/place/Mercy+Clinic+Spine+and+Pain+Management+-+Clayton-Clarkson/data=!4m7!3m6!1s0x87d8d5e11f1383af:0x163882acd9065a1b!8m2!3d38.6054328!4d-90.5880755!16s%2Fg%2F11pyc212gw!19sChIJr4MTH-HV2IcRG1oG2ayCOBY,Mercy Clinic Spine and Pain Management - Clayton-Clarkson,2.0,5,Pain management physician,"15945 Clayton Rd #220, Ballwin, MO 63011, United States","JC46+5Q Ballwin, Missouri, USA",https://www.mercy.net/practice/mercy-clinic-spine-and-pain-management-clayton-clarkson?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=&utm_content=website&y_source=1_MzA2NTkyNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 636-239-8097,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=btqPvegk3e9WPPkUWsal3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.83536&pitch=0&thumbfov=100,true,8 am–4 pm,Closed,Closed,Closed,Closed,8 am–4 pm,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:03.342Z,,
https://www.google.com/maps/place/SSM+Health+Pain+Care/data=!4m7!3m6!1s0x87d8cabdbcf3c12f:0xa0900846dd08e634!8m2!3d38.6330715!4d-90.311181!16s%2Fg%2F1hc1b02_w!19sChIJL8HzvL3K2IcRNOYI3UYIkKA,SSM Health Pain Care,4.2,5,Pain management physician,"6420 Clayton Rd First Floor, Richmond Heights, MO 63117, United States","JMMQ+6G Richmond Heights, Missouri, USA",https://www.ssmhealth.com/locations/location-details/pain-care-st-louis?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTc3MjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-768-8491,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPXOxk2PdJvNMJdY6yRMc5xRQyS_wus2kv31Fyz=w426-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:08.085Z,,
https://www.google.com/maps/place/Washington+University+Pain+Management+Center/data=!4m7!3m6!1s0x87d8b5276f24ccd1:0xa1568abc3ea19f62!8m2!3d38.6385!4d-90.2633!16s%2Fg%2F1tffk9qk!19sChIJ0cwkbye12IcRYp-hPryKVqE,Washington University Pain Management Center,3.2,23,Pain control clinic,"4921 Parkview Pl, St. Louis, MO 63110, United States","JPQP+9M St. Louis, Missouri, USA",http://pain.wustl.edu/,+1 314-362-8820,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4CopyFo6T2CBDiIwSRpPFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.123199&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:10.793Z,,
https://www.google.com/maps/place/St+Louis+Pain+Consultants/data=!4m7!3m6!1s0x87df2cb45409d279:0xda03e7bab639ed62!8m2!3d38.6567885!4d-90.405974!16s%2Fg%2F1hc3wbz2x!19sChIJedIJVLQs34cRYu05trrnA9o,St Louis Pain Consultants,4.2,200,Pain management physician,"211 N Lindbergh Blvd Suite 100, Creve Coeur, MO 63141, United States","MH4V+PJ Creve Coeur, Missouri, USA",https://www.stl-pain.com/,+1 314-205-6149,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMlw_Yxkoe4GaYPb8HntNyzFoOd83eufvap-r09=w408-h315-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:15.559Z,,
"https://www.google.com/maps/place/Hugh+%28Tad%29+Berry,+MD/data=!4m7!3m6!1s0x87d8cabdbcf3c12f:0x47a101bc2c0005b!8m2!3d38.6330715!4d-90.311181!16s%2Fg%2F113gbf6fn!19sChIJL8HzvL3K2IcRWwDAwhsQegQ","Hugh (Tad) Berry, MD",3.9,25,Pain management physician,"6420 Clayton Rd First Floor, Richmond Heights, MO 63117, United States","JMMQ+6G Richmond Heights, Missouri, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/hugh-tad-g-berry-md?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTg4MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-768-8491,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNb_jV3AY8EbTtv4cX32XJ8JIE4NI3sKDHs_2W7=w425-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:20.468Z,,
https://www.google.com/maps/place/St.+Louis+Spine+and+Joint+Pain+Specialists/data=!4m7!3m6!1s0x87d8d3a7f5ba3ddb:0x8deb184d2b974c8b!8m2!3d38.5119729!4d-90.4393057!16s%2Fg%2F11c2j8mwc9!19sChIJ2z269afT2IcRi0yXK00Y640,St. Louis Spine and Joint Pain Specialists,4.9,55,Pain control clinic,"520 Center St #101, Fenton, MO 63026, United States","GH66+Q7 Fenton, Missouri, USA",http://www.yourpainmatters.com/,+1 314-516-3289,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPO1X6FIAXUu1D-MYpFpkSEUO-oa4m8pSZ1jtmK=w408-h306-k-no,true,10 am–4 pm,Closed,10 am–4 pm,10 am–2 pm,Closed,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:25.351Z,,
"https://www.google.com/maps/place/Dr.+Alexander+D.+Beyzer,+MD/data=!4m7!3m6!1s0x87d8cf57cf684467:0xa5226a64b51afafd!8m2!3d38.6742793!4d-90.4093603!16s%2Fg%2F1tr7jy58!19sChIJZ0Roz1fP2IcR_foatWRqIqU","Dr. Alexander D. Beyzer, MD",4.5,46,Pain management physician,"10420 Old Olive Street Rd, Creve Coeur, MO 63141, United States","MHFR+P7 Creve Coeur, Missouri, USA",https://www.mercy.net/doctor/alexander-beyzer-md/,+1 314-849-1003,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJrnpQTVOg-jymOw7WX3Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.63405&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:28.273Z,,
https://www.google.com/maps/place/Christian+Hospital+Pain+Management+Center/data=!4m7!3m6!1s0x87df492093e76e15:0xce79167b535eb12d!8m2!3d38.7758864!4d-90.2418123!16s%2Fg%2F1v2kxzyt!19sChIJFW7nkyBJ34cRLbFeU3sWec4,Christian Hospital Pain Management Center,4.1,67,Pain management physician,"11125 Dunn Rd #100, St. Louis, MO 63136, United States","QQG5+97 St. Louis, Missouri, USA",https://www.christianhospital.org/Medical-Services/Pain-Management,+1 314-653-5228,Open · Closes 3:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqaBEQW2SI-28nFxFwJbswhA_ypPFpPOcYky6wpVFnalEKpTVhqzanQHuYITJww_XL5dUYdkxQHuX6aqMhHDgwVWjqBPZ2tzH46TLDhcGZgyOrBv1yc0isk5NCgOUFUdtNOmqc=w408-h544-k-no,true,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:33.072Z,,
"https://www.google.com/maps/place/Vinny+Francio,+MD/data=!4m7!3m6!1s0x87d8b56cfc648c2b:0x56763b2ee628b60a!8m2!3d38.6383875!4d-90.2633093!16s%2Fg%2F11y7jm0sq3!19sChIJK4xk_Gy12IcRCrYo5i47dlY","Vinny Francio, MD",5.0,2,Pain management physician,"4921 Parkview Pl Suite: 14C, St. Louis, MO 63110, United States","JPQP+9M St. Louis, Missouri, USA",https://physicians.wustl.edu/people/vinny-francio-md-ms/#appointments,+1 314-362-8820,Open · Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4CopyFo6T2CBDiIwSRpPFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.46292&pitch=0&thumbfov=100,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:37.906Z,,
"https://www.google.com/maps/place/Yuri+Chaves+Martins,+MD/data=!4m7!3m6!1s0x87d8cbe7ae37d9ed:0xfd996e6c96b4473c!8m2!3d38.6330715!4d-90.311181!16s%2Fg%2F11x12bb6jd!19sChIJ7dk3rufL2IcRPEe0lmxumf0","Yuri Chaves Martins, MD",,,Pain management physician,"6420 Clayton Rd First Floor, Richmond Heights, MO 63117, United States","JMMQ+6G Richmond Heights, Missouri, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/yuri-chaves-martins-md?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjAwMjk1NjkxMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 314-768-8491,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipOGqXDaSr2Zsuu-AddTk-Or_Es6wHZGpvhmAGSM=w426-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:42.538Z,,
https://www.google.com/maps/place/Olympic+Rehab+%26+Wellness+%26+Pn/data=!4m7!3m6!1s0x87d8cf57cf684467:0x436893d12276c4a8!8m2!3d38.6742793!4d-90.4093603!16s%2Fg%2F1tfgpyj7!19sChIJZ0Roz1fP2IcRqMR2ItGTaEM,Olympic Rehab & Wellness & Pn,4.2,16,Medical Center,"10420 Old Olive Street Rd, Creve Coeur, MO 63141, United States","MHFR+P7 Creve Coeur, Missouri, USA",,+1 314-849-1003,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJrnpQTVOg-jymOw7WX3Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.63405&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–5 pm,10 am–3 pm,Closed,Closed,9 am–5 pm,10 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:47.289Z,,
https://www.google.com/maps/place/St.+Louis+Pain+Center/data=!4m7!3m6!1s0x87d8c7450bcd48ab:0x70dae60beea381b8!8m2!3d38.4826929!4d-90.3050876!16s%2Fg%2F11vry51098!19sChIJq0jNC0XH2IcRuIGj7gvm2nA,St. Louis Pain Center,5.0,14,Pain control clinic,"4455 Telegraph Rd #250, St. Louis, MO 63129, United States","FMMV+3X St. Louis, Missouri, USA",https://stlpaincenter.com/,+1 314-846-2100,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JockBZpjvLbbucSWK3NKug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.90012&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:52.279Z,,
https://www.google.com/maps/place/American+Pain+Management+%26+Rehab/data=!4m7!3m6!1s0x87d8ca5ab6d3b929:0x2eecbe23993ebd8!8m2!3d38.6005526!4d-90.3272041!16s%2Fg%2F1tscpk5z!19sChIJKbnTtlrK2IcR2OuTOeLL7gI,American Pain Management & Rehab,4.6,16,Pain control clinic,"7491 Big Bend Blvd, Webster Groves, MO 63119, United States","JM2F+64 Webster Groves, Missouri, USA",,+1 314-961-3038,Open · Closes 4 pm,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PDb3lsqsT5ZU1heqVdI4IQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.5854&pitch=0&thumbfov=100,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,10 am–1 pm,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:10:56.987Z,,
https://www.google.com/maps/place/HealthSource+Chiropractic+of+Clayton/data=!4m7!3m6!1s0x87d8cb27480a3a91:0x69d17f1b7d805632!8m2!3d38.638752!4d-90.344689!16s%2Fg%2F1tf1c8vh!19sChIJkToKSCfL2IcRMlaAfRt_0Wk,HealthSource Chiropractic of Clayton,5.0,125,Chiropractor,"950 Francis Pl Suite 217, Clayton, MO 63105, United States","JMQ4+G4 Clayton, Missouri, USA",https://www.healthsourcechiro.com/location/clayton,+1 314-644-2081,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO17EI2sshZ4Tibj4Ier-3QuWnUrzBVFBxTk9Mg=w408-h272-k-no,true,8:30 am–6 pm,12–6 pm,Closed,Closed,Closed,8:30 am–6 pm,12–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-01-28T19:11:01.857Z,,
