placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Devine+Presence/data=!4m7!3m6!1s0x8824d3e6fc43a309:0xb9f1269036cefb2d!8m2!3d42.3485729!4d-83.023622!16s%2Fg%2F11h11mmc3b!19sChIJCaND_ObTJIgRLfvONpAm8bk,Devine Presence,2.3,3,Holistic medicine practitioner,"Detroit, MI 48207, United States","8XXG+CH Detroit, Michigan, USA",,+1 313-241-5683,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRDVDPn1HaOcLgVdMyyi8rfrZa3hEQ7L2IAQHYLxXCD9MA5pyCJLhcS0TxZu9REefUUPKfyde116cEEFjCkRj7RWHH5ckVw2-O7pqs1kxiX6FQHhxa5SF5vLYRkV12zucmIgIe9xcRLrtD=w408-h725-k-no,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:17:55.070Z,,,,
https://www.google.com/maps/place/4Ever+Health+Michigan/data=!4m7!3m6!1s0x8824d5fb2d19c8ef:0x9ea59b2886d4ff!8m2!3d42.4049149!4d-82.9180734!16s%2Fg%2F11cnm3mp3h!19sChIJ78gZLfvVJIgR_9SGKJulngA,4Ever Health Michigan,4.8,25,Medical clinic,"4300 Marseilles St, Detroit, MI 48224, United States","C33J+XQ Detroit, Michigan, USA",http://4everhealth.org/,+1 313-290-2250,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SnATZ-tQYnpxSM5RU0jHAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.43809&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:17:59.796Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Zeyiad+R+Elias,+LAC/data=!4m7!3m6!1s0x8824cd1477b5b48b:0x84f6416fbed9e98d!8m2!3d42.3655593!4d-83.0844159!16s%2Fg%2F11mzhp78_7!19sChIJi7S1dxTNJIgRjenZvm9B9oQ","Zeyiad R Elias, LAC",,,Acupuncturist,"2800 W Grand Blvd, Detroit, MI 48202, United States","9W88+66 Detroit, Michigan, USA",,+1 888-777-4167,"Open · Closes 7 pm

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sb95YddFp809tT58VXFwXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.46597&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:04.506Z,,,,
https://www.google.com/maps/place/Sub+Rosa+Community+Acupuncture/data=!4m7!3m6!1s0x883b2d2fb122dd39:0x444e2051d0509c37!8m2!3d42.3322774!4d-83.0639789!16s%2Fg%2F11q4bm6p4r!19sChIJOd0isS8tO4gRN5xQ0FEgTkQ,Sub Rosa Community Acupuncture,4.9,68,Acupuncture clinic,"2000 Brooklyn St #302, Detroit, MI 48226, United States","8WJP+WC Detroit, Michigan, USA",http://subrosadetroit.com/,+1 313-312-9390,Open · Closes 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzLhPBFVR0hRBtYXrpAldF7XkM96yibw_ccaVtEK3fIV2MtT1CgE2kzUNqEF4PvM9jGUSw-WPKy14rJ_2RrR48fHHIS6Z3xhvHnb-XK-6fZ9xfi8ZTN3w4ce5Y2xYNqhbEGhk-Tw=w408-h272-k-no,true,11 am–2 pm,4:30–7:30 pm,Closed,4:30–7:30 pm,10:30 am–2 pm,Closed,10:30 am–3 pm,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:09.341Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/PT+in+the+D/data=!4m7!3m6!1s0x883b2d311191a937:0x9af276a6ad453dc!8m2!3d42.3340602!4d-83.0506173!16s%2Fg%2F1ptzkcw32!19sChIJN6mRETEtO4gR3FPUamonrwk,PT in the D,5.0,49,Personal trainer,"1420 Washington Blvd, Detroit, MI 48226, United States","8WMX+JQ Detroit, Michigan, USA",http://www.ptinthed.com/,+1 586-381-4387,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerU4YGaFjft1ZPrr7C42ULXuNcz6ziSD73XwxPwEYx5x3kJR8hauLLMkefpec1R7GtpkpclTMXH4pWJrGSbVlkvAbJmk0lLFiuPvIMxp8MbrB6ky3crzIwI39oSJaU_VsGHjiU=w408-h286-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:14.229Z,,,,
"https://www.google.com/maps/place/Charles+E+Fleck,+LAC/data=!4m7!3m6!1s0x8824cd6a2624a07f:0xf2e136a98eda79e2!8m2!3d42.3655593!4d-83.0844159!16s%2Fg%2F11mz87n8kb!19sChIJf6AkJmrNJIgR4nnajqk24fI","Charles E Fleck, LAC",,,Acupuncturist,"2800 W Grand Blvd, Detroit, MI 48202, United States","9W88+66 Detroit, Michigan, USA",,+1 888-777-4167,"Open · Closes 7 pm

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sb95YddFp809tT58VXFwXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.46597&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:18.838Z,,,,
https://www.google.com/maps/place/Ascent+Sports+Rehabilitation+and+Performance/data=!4m7!3m6!1s0x883b2d0991583daf:0xe0bdceec8119ed30!8m2!3d42.3318832!4d-83.0492162!16s%2Fg%2F11ssdt_bw0!19sChIJrz1YkQktO4gRMO0ZgezOveA,Ascent Sports Rehabilitation and Performance,5.0,42,Chiropractor,"110 Michigan Ave, Detroit, MI 48226, United States","8XJ2+Q8 Detroit, Michigan, USA",http://ascentsportsrehab.com/,+1 313-883-9042,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojApTacP5v26y0YgZGBFYnYP864J8GV8FuQbUDgnH5Mcw0A7IeU4BYTjygxuJROfstx7q7y-gUIaEXB1_V3Kiq29ChFJT7OxhKlqW2Hj2v_7LvoLeJPyM-z-K2oMEUJAgAQnKg=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:23.818Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Yoga+at+Henry+Ford+Health+System+Integrative+Medicine/data=!4m7!3m6!1s0x883b353d869b7b31:0xf3cf3204eb1cb199!8m2!3d42.3277679!4d-83.222257!16s%2Fg%2F11h42rc8yg!19sChIJMXubhj01O4gRmbEc6wQyz_M,Yoga at Henry Ford Health System Integrative Medicine,5.0,4,Yoga studio,"5500 Auto Club Dr Suite 200, Dearborn, MI 48126, United States","8QHH+43 Dearborn, Michigan, USA",https://www.henryford.com/services/integrative-medicine/treatments/yoga,+1 833-246-4347,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwvTWYG_puSaV78WrAJsJ8DYo__phCRQtvopDFMdRv50gT7PI7PNTOWg1D0yTafoAj89M8o5H0wM7_-ffsP80d-qpa6xxv3mZAWBjjZUrfRFaJS8qp3LHqng4KFhPDe4HkndrO=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:28.718Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Tuning+Detroit/data=!4m7!3m6!1s0x8824d3fde2346755:0xd61df77bdd6fe72e!8m2!3d42.3454651!4d-83.0541972!16s%2Fg%2F11rwpv97w5!19sChIJVWc04v3TJIgRLudv3Xv3HdY,Tuning Detroit,5.0,9,Wellness program,"112 Watson St, Detroit, MI 48201, United States","8WWW+58 Detroit, Michigan, USA",http://newagegirl88.com/,+1 734-928-8249,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kb-gW9LjDwZSEEgPM7nb6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.8831&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:31.222Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Sacred+Meditation+%26+Healing/data=!4m7!3m6!1s0x883b2d0b9e5fc04b:0x66c517b3d97081a5!8m2!3d42.334026!4d-83.0242397!16s%2Fg%2F11sdysyzt4!19sChIJS8BfngstO4gRpYFw2bMXxWY,Sacred Meditation & Healing,,,Alternative medicine practitioner,"Detroit RiverWalk, Detroit, MI 48228, United States","8XMG+J8 Detroit, Michigan, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIBCZQUAYhmG78ARsm-xIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.32447&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:35.882Z,,,,
https://www.google.com/maps/place/Wayne+state+physicians/data=!4m7!3m6!1s0x8824d3d4e0004c7f:0x816cfdf5ba7c577a!8m2!3d42.3538848!4d-83.0491848!16s%2Fg%2F11fsbd2n81!19sChIJf0wA4NTTJIgReld8uvX9bIE,Wayne state physicians,5.0,1,Alternative medicine practitioner,"3900 Chrysler Dr, Detroit, MI 48201, United States","9X32+H8 Detroit, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1_t8KBBlvDlU_ruq7EV7eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.12445&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:38.712Z,,,,
https://www.google.com/maps/place/Kimochi+Detroit/data=!4m7!3m6!1s0x8824d37e4623638b:0x647a4bc16f9ef1ea!8m2!3d42.3469282!4d-83.0416148!16s%2Fg%2F11y33h5mlc!19sChIJi2MjRn7TJIgR6vGeb8FLemQ,Kimochi Detroit,4.7,13,Spa and health club,"1337 Division St Suite 204, Detroit, MI 48207, United States","8XW5+Q9 Detroit, Michigan, USA",http://www.kimochidetroit.com/,+1 313-462-4969,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBAs9NeMRnlnt9cxQC5I1-dJqm0uPFTmnNcY9yMtb_6GMeYAQwtip5zq2vIL2jkykPGn2g0pZo_v5OC_TZTGvc19A59wbQ4BRrH4sXWSAWnr2PWy4f2PvE_IY1Gcok31k71wAZ=w408-h597-k-no,true,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:43.426Z,Identifies as women-owned,true,,
https://www.google.com/maps/place/Shelby+Lane+MD+PC/data=!4m7!3m6!1s0x8824c9ca207bc30b:0x531c1ca958c37e82!8m2!3d42.3347017!4d-83.0497056!16s%2Fg%2F12hl9g3qb!19sChIJC8N7IMrJJIgRgn7DWKkcHFM,Shelby Lane MD PC,5.0,1,Physician referral service,"19 Clifford St, Detroit, MI 48226, United States","8XM2+V4 Detroit, Michigan, USA",,+1 800-584-4926,Closed · Opens 3 pm Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtqPf10EGEiewX2vgFee6fnfceWv6irUrvOQuxqmllOi_WRGWb0MKnnGDF1n6K8vT3ne1tfHsSroQZ69_3GTc58g8czne7DTb6rXOmEKIKTIR2nibAQ7rh7wWizgllw8s1Mo_o5bWjWorB=w408-h544-k-no,true,Closed,3–7 pm,Closed,3–5:30 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:48.010Z,,,,
"https://www.google.com/maps/place/Sarah+Tarnowsky,+DO/data=!4m7!3m6!1s0x8824d3062b579fb9:0x3bdea2a68b376e28!8m2!3d42.341668!4d-83.0128741!16s%2Fg%2F11swypz8fr!19sChIJuZ9XKwbTJIgRKG43i6ai3js","Sarah Tarnowsky, DO",5.0,1,Family practice physician,"3370 E Jefferson Ave, Detroit, MI 48207, United States","8XRP+MV Detroit, Michigan, USA",https://www.henryford.com/physician-directory/t/tarnowsky-sarah?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 313-656-1600,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuxOtpkULVpFc86cF687TQPTnyyILhAS5oonLya0u4Q3PDeZOPwdzZodYfZnxg29DAVratS28TN3HP9CGbMGvaginKFbifGHFztzOPOeav7kVtMR8Jr4FykwJ4RBIClsGEb9P68g=w408-h544-k-no,true,7 am–5 pm,8 am–8 pm,8 am–5 pm,7 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:52.832Z,,,,
https://www.google.com/maps/place/Corporate+Mind+Body+WELLNESS+Renaissance+Center/data=!4m7!3m6!1s0x883b2d286c27fd21:0x7eae5d88941976ba!8m2!3d42.3305623!4d-83.0380194!16s%2Fg%2F1tfzhfgq!19sChIJIf0nbCgtO4gRunYZlIhdrn4,Corporate Mind Body WELLNESS Renaissance Center,4.2,21,Massage therapist,"600 Renaissance Center, Detroit, MI 48243, United States","8XJ6+6Q Detroit, Michigan, USA",,+1 313-460-5182,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hkPbSsmPnwATT48nU7jY7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.1767&pitch=0&thumbfov=100,false,10 am–4 pm,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:18:57.702Z,,,,
https://www.google.com/maps/place/Integrative+Wellness+Centers+-+Michigan%27s+Best+Functional+%26+Naturopathic+Medicine+Doctors/data=!4m7!3m6!1s0x8824ad85a85ec711:0x5618adfd4044cec3!8m2!3d42.409698!4d-83.4270561!16s%2Fg%2F1hc1v5ptm!19sChIJEcdeqIWtJIgRw85EQP2tGFY,Integrative Wellness Centers - Michigan's Best Functional & Naturopathic Medicine Doctors,4.8,280,Wellness center,"38777 Six Mile Rd Suite 401, Livonia, MI 48152, United States","CH5F+V5 Livonia, Michigan, USA",https://www.iwcenters.com/,+1 734-779-1650,Closes soon · 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweootgr3zHzHUG-s92G6ADuNs8ybhtuJ43DkaXIOoyvCRg18rZl8dgAzjKhxhuRzwcAZ6iXKMHfFp4XSfJ338TNbAUt4CKtS2kzUksPDo2ijtos0yWcbAAXfdHFHcjTnyCVG9GI2O_sKt0Gd=w408-h306-k-no,true,"9 am–12 pm, 2–6 pm",2–6 pm,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-02-23T16:19:02.643Z,,,,
