placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x87c0ec93eee8fa1f:0x712d4d8a727bd3cb!8m2!3d38.9738344!4d-94.7100677!16s%2Fg%2F1tfrx_tq!19sChIJH_ro7pPswIcRy9N7copNLXE,VITAS Healthcare,3.8,8,Hospice,"8527 Bluejacket, Lenexa, KS 66214, United States","X7FQ+GX Lenexa, Kansas, USA",https://www.vitas.com/locations-search/kansas-city/lenexa-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=VHC3001&y_source=1_ODcxOTIxMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 913-722-1631,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNbdBU_BwkyetI9uPkU2snZEbTLnOyupVJhRajx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:29.214Z,
https://www.google.com/maps/place/Advanced+Home+Health+and+Hospice+of+Kansas+City/data=!4m7!3m6!1s0x87c0e91eb8892cdd:0x71c37be86581b4b8!8m2!3d38.9369872!4d-94.6404343!16s%2Fg%2F11fk3_vg8_!19sChIJ3SyJuB7pwIcRuLSBZeh7w3E,Advanced Home Health and Hospice of Kansas City,5.0,35,Home health care service,"4700 Indian Creek Pkwy, Overland Park, KS 66207, United States","W9P5+QR Overland Park, Kansas, USA",https://homehealthandhospice.com/kansas-city,+1 913-890-8448,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvNl7EzpRGLR8eDbclqof7cavyuh_AdGBtYtZK4yfhJjjRST8SYvkNlMGdMmeCqGTuOUbHf1RDCNHDNaoa3HHJUtn_iPvCJzMKTs-6ftkA8fzigwXjSzoEwrGGi_cUg90HSvP79A=w408-h278-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:34.215Z,
https://www.google.com/maps/place/Traditions+Health+Hospice/data=!4m7!3m6!1s0x87c0eba9ce72db81:0xf447691aa3db8973!8m2!3d38.9290963!4d-94.673288!16s%2Fg%2F11jzhn1s12!19sChIJgdtyzqnrwIcRc4nboxppR_Q,Traditions Health Hospice,,,Hospice,"7500 College Blvd 5th floor, Overland Park, KS 66210, United States","W8HG+JM Overland Park, Kansas, USA",https://www.traditionshealth.com/locations/overland-park-ks/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=overalnd-park-ks,+1 913-340-6389,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k1sw7Fe0Wq1LY0ThoNYGxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.972794&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:39.123Z,
https://www.google.com/maps/place/Catholic+Community+Health/data=!4m7!3m6!1s0x87c0eb649c885493:0x6e3ff35f09d9bb26!8m2!3d38.9551194!4d-94.7761974!16s%2Fg%2F1td5m6qr!19sChIJk1SInGTrwIcRJrvZCV_zP24,Catholic Community Health,4.8,10,Hospice,"16201 W 95th St Suite 220, Lenexa, KS 66219, United States","X64F+2G Lenexa, Kansas, USA",http://catholiccommunityhealth.org/,+1 913-621-5090,,https://lh3.googleusercontent.com/p/AF1QipNa8vSfbjrFHod1u3nDB74JS0xcSt-9OTSKYXNw=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:41.943Z,
https://www.google.com/maps/place/HCA+Midwest+Hospice+%26+Family+Care/data=!4m7!3m6!1s0x87c0ea288312f025:0x28eedc87e09bde77!8m2!3d38.9260252!4d-94.6481715!16s%2Fg%2F11bwfjysfj!19sChIJJfASgyjqwIcRd96b4Ifc7ig,HCA Midwest Hospice & Family Care,5.0,4,Hospice,"11111 Nall Ave #220, Leawood, KS 66211, United States","W9G2+CP Leawood, Kansas, USA",https://www.hcamidwest.com/specialties/hospice-family-care?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-663-0267,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NvTuOSZP3y3MW9FEjm-hYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.10089&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:46.790Z,
https://www.google.com/maps/place/Interim+HealthCare+of+Overland+Park/data=!4m7!3m6!1s0x87c0e9850712722b:0x177b9fd4efb0d8b1!8m2!3d38.9293202!4d-94.6373554!16s%2Fg%2F1tdb4t8g!19sChIJK3ISB4XpwIcRsdiw79Sfexc,Interim HealthCare of Overland Park,3.8,27,Home health care service,"10977 Granada Ln Ste 205 Suite 205, Overland Park, KS 66211, United States","W9H7+P3 Overland Park, Kansas, USA",https://www.interimhealthcare.com/location/overland-park-ks,+1 913-381-3100,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPj4khhiJVCuTZ7nvQ___DHw_2UOPR8NFWNUjbM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:51.942Z,
https://www.google.com/maps/place/Elara+Caring/data=!4m7!3m6!1s0x87c0e9242a089fab:0xbdead28f51d878b3!8m2!3d38.9670004!4d-94.6088999!16s%2Fg%2F11c6_gykg4!19sChIJq58IKiTpwIcRs3jYUY_S6r0,Elara Caring,4.0,4,Hospice,"8900 State Line Rd Ste. 409, Leawood, KS 66206, United States","X98R+RC Leawood, Kansas, USA",https://elara.com/locations/leawood-ks/,+1 913-948-9473,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZKUFM4DRyzMZvW9zWjK3kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.49945&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:15:56.849Z,
https://www.google.com/maps/place/ACG+Hospice/data=!4m7!3m6!1s0x87c0c16b804f715f:0x8c7f81e03d469bd2!8m2!3d38.89046!4d-94.6715989!16s%2Fg%2F11x115dg4k!19sChIJX3FPgGvBwIcR0ptGPeCBf4w,ACG Hospice,5.0,1,Hospice,"7400 W 132nd St Suite 180, Overland Park, KS 66213, United States","V8RH+59 Overland Park, Kansas, USA",https://acghospice.com/,+1 866-260-2296,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPpZXAqPZjQM52EoURLi9iR-qOsHMHfF-yVIPY1=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-18T00:16:02.012Z,
https://www.google.com/maps/place/Enhabit+Hospice/data=!4m7!3m6!1s0x87c08ced5e56bf0d:0x64bea20f21b00078!8m2!3d38.9557443!4d-94.7594415!16s%2Fg%2F1tf0r3z6!19sChIJDb9WXu2MwIcReACwIQ-ivmQ,Enhabit Hospice,3.0,2,Hospice,"14833 W 95th St, Lenexa, KS 66215, United States","X64R+76 Lenexa, Kansas, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 913-948-8281,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM2t5L88LHFeGtPSRN7qb_te61enRWrnnYFU4Mx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-09-18T00:16:16.229Z,Identifies as women-owned
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x87c094a955f05965:0x44fb89a9ec0cbc9d!8m2!3d38.9698664!4d-94.7323025!16s%2Fg%2F119wx2yk4!19sChIJZVnwVamUwIcRnbwM7KmJ-0Q,Gentiva Hospice,5.0,9,Hospice,"8735 Rosehill Rd #200, Lenexa, KS 66215, United States","X799+W3 Lenexa, Kansas, USA",https://www.gentivahs.com/,+1 913-541-0266,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNo80Sk6O8EiNGq1YG4bpZDMLYzSTH4a02JmsD2=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-09-18T00:16:21.210Z,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x87c095c852ef9479:0x9937a8659d83331c!8m2!3d38.9703585!4d-94.7323226!16s%2Fg%2F11fl477xhl!19sChIJeZTvUsiVwIcRHDODnWWoN5k,Amedisys Hospice Care,5.0,1,Hospice,"8725 Rosehill Rd # 380, Lenexa, KS 66215, United States","X7C9+43 Lenexa, Kansas, USA",https://locations.amedisys.com/ks/lenexa/hospice-1619/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 913-671-6740,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNKbkEx_FKYtyqbZOmOpx1lpUm1uSPg4qPWrUud=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-09-18T00:16:26.419Z,
"https://www.google.com/maps/place/Hospice+Care+of+Kansas+LLC/@38.955805,-94.763769,17z/data=!3m1!4b1!4m6!3m5!1s0x87c0948b87e11b53:0xc5167edf8300368e!8m2!3d38.955805!4d-94.763769!16s%2Fg%2F1vc82b40",Hospice Care of Kansas LLC,,,Hospice,"15329 W 95th St, Lenexa, KS 66219, United States","X64P+8F Lenexa, Kansas, USA",,+1 913-599-1125,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-09-18T00:16:31.082Z,
https://www.google.com/maps/place/Hospice+Advantage/data=!4m7!3m6!1s0x87c094c548f16f89:0xe425d62daf42ac21!8m2!3d38.9718956!4d-94.7380377!16s%2Fg%2F1262wrlzz!19sChIJiW_xSMWUwIcRIaxCry3WJeQ,Hospice Advantage,,,Hospice,"8643 Hauser St, Lenexa, KS 66215, United States","X7C6+QQ Lenexa, Kansas, USA",,+1 913-859-9582,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z4Q0_t_6OEc0a-v2i4TX1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.59505&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-09-18T00:16:33.840Z,
"https://www.google.com/maps/place/Evergreen+Hospice+Care,+LLC/data=!4m7!3m6!1s0x87c095dc92155555:0xd43b343c44e4dbe3!8m2!3d38.9137804!4d-94.8026746!16s%2Fg%2F11ghr12kxy!19sChIJVVUVktyVwIcR49vkRDw0O9Q","Evergreen Hospice Care, LLC",5.0,5,Hospice,"11875 S Sunset Dr, Olathe, KS 66061, United States","W57W+GW Olathe, Kansas, USA",https://www.evergreenhospiceks.org/,+1 913-477-8248,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPTLwtWTyJaMu0ObWpwTrifm7v5wHN_0HHz966q=w408-h443-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-09-18T00:16:38.802Z,
https://www.google.com/maps/place/Grace+Hospice+Leawood/data=!4m7!3m6!1s0x87c0e92687f1c0a9:0x51cd828828128872!8m2!3d38.9670004!4d-94.6088999!16s%2Fg%2F1tdq_72h!19sChIJqcDxhybpwIcRcogSKIiCzVE,Grace Hospice Leawood,1.0,1,Hospice,"8900 State Line Rd Ste. 409, Leawood, KS 66206, United States","X98R+RC Leawood, Kansas, USA",,+1 913-948-9473,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZKUFM4DRyzMZvW9zWjK3kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.49945&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Leawood+KC+KS/@38.966673,-94.6169012,14z",2025-09-18T00:16:50.920Z,
https://www.google.com/maps/place/Hospice+House/data=!4m7!3m6!1s0x87c0bdb575fa3a2d:0xb5eb8f67ba0e618e!8m2!3d38.8488122!4d-94.8323311!16s%2Fg%2F11b75k027h!19sChIJLTr6dbW9wIcRjmEOumeP67U,Hospice House,4.8,37,Hospice,"15310 S Marion St, Olathe, KS 66061, United States","R5X9+G3 Olathe, Kansas, USA",https://www.kansashealthsystem.com/locations/hospice-house?utm_source=gmb&utm_medium=web&utm_term=&utm_content=&utm_campaign=kyruus_brandify,+1 913-445-8588,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOTdHqj7y4-u9J2Ll_LO4MLqkr6EAewmhn6YXku=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Olathe+KC+KS/@38.8813958,-94.8191285,14z",2025-09-18T00:17:04.400Z,
https://www.google.com/maps/place/Good+Shepherd+Hospice/data=!4m7!3m6!1s0x87c094afffffffff:0xebe58d0f29cd0e06!8m2!3d38.8637743!4d-94.8210165!16s%2Fg%2F126457qxr!19sChIJ_____6-UwIcRBg7NKQ-N5es,Good Shepherd Hospice,4.2,18,Hospice,"401 W Frontier Ln Suite 103, Olathe, KS 66061, United States","V57H+GH Olathe, Kansas, USA",https://www.goodshepherdhospice.com/,+1 913-322-3297,"Closed ⋅ Opens 8 am Thu

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMY7HCGQb7X17GMg1wdTUWOHJpx6JvT-dLqyeJm=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Olathe+KC+KS/@38.8813958,-94.8191285,14z",2025-09-18T00:17:09.457Z,
https://www.google.com/maps/place/Hospice+Services+of+Olathe+Med/data=!4m7!3m6!1s0x87c0bdcfd2aab4c7:0x50f2d61621be565f!8m2!3d38.852603!4d-94.8229695!16s%2Fg%2F1v5fsf71!19sChIJx7Sq0s-9wIcRX1a-IRbW8lA,Hospice Services of Olathe Med,3.6,5,Hospice,"20333 W 151st St # 2-301, Olathe, KS 66061, United States","V53G+2R Olathe, Kansas, USA",https://www.kansashealthsystem.com/locations/hospice-house,+1 913-324-8515,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqxFfJ2p4TqNM8URaS-pa8C5n32Vdzl8alqslEoZdllT-m-A-1cG8B6e0yejYeUvx0w9OUvdqdK_zfRb2EfI-8OXBv1QBIIkmumcGiJ1qX6rKKHdhu5h52JQN1H9tG4jWFIIegs=w589-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Olathe+KC+KS/@38.8813958,-94.8191285,14z",2025-09-18T00:17:12.642Z,
https://www.google.com/maps/place/Care+Haven+Homes/data=!4m7!3m6!1s0x87c0ebdfe06a9089:0x8ddbe43e71748c60!8m2!3d38.9938277!4d-94.6295933!16s%2Fg%2F1tczwgcw!19sChIJiZBq4N_rwIcRYIx0cT7k240,Care Haven Homes,5.0,18,Assisted living facility,"3848 W 75th St, Prairie Village, KS 66208, United States","X9VC+G5 Prairie Village, Kansas, USA",https://carehavenhomes.com/,+1 913-643-0111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMTEixsEsFtlfymZ0NCMkeNeh40CjuyhnBYFyuw=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Prairie+Village+KC+KS/@38.9916726,-94.6335684,14z",2025-09-18T00:17:32.361Z,
