placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Low+Cost+Auto+Repair/data=!4m7!3m6!1s0x8822ea65d9c2be03:0xe1832d14e77e6190!8m2!3d42.7489684!4d-84.5556351!16s%2Fg%2F1hc8d4ft1!19sChIJA77C2WXqIogRkGF-5xQtg-E,Low Cost Auto Repair,4.7,122,Auto repair shop,,"1301 N Grand River Ave, Lansing, MI 48906, United States","PCXV+HP Lansing, Michigan, USA",https://www.lowcostautolansing.com/,+1 517-482-3381,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP4La4CvWNjtjVsexo-xei0Wbs3xlYGg99HdvXyL2DEfPkCRpE94GfyxFlKZfo0Q1JtULSi8vv89-cr7JnnDC5ZB8HcHCX4G9t8muP9dGp2BpFw78FpMPOoB33qybnzA1pZqcsUkI-zrzU=w408-h544-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:21.018Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Muffler+Man+Lansing/data=!4m7!3m6!1s0x8822e9fd9075ed3f:0x8584d02f982a5c74!8m2!3d42.7332265!4d-84.5147242!16s%2Fg%2F1tczfj2t!19sChIJP-11kP3pIogRdFwqmC_QhIU,Muffler Man Lansing,4.4,359,Auto repair shop,,"2600 E Michigan Ave, Lansing, MI 48912, United States","PFMP+74 Lansing, Michigan, USA",https://mufflermanlansing.com/,+1 517-487-2010,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzSf2fMySZmKdk9lgGvjwrS5_39Fp3phHbiTMYK5EJ5MJRjQVkuhgGjvfjZYEj7nfg27ZuaOcJ-KSzej8C_gu_ziYtp7P3QFucRBrBFAM7J3GlJpM0QD_rV-2YLg_SegT1JT3r=w408-h408-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:25.844Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Liskeys+Auto+Truck+Service/data=!4m7!3m6!1s0x8822c1dfbfeb9df9:0xd7bb343decb8a969!8m2!3d42.7328382!4d-84.544256!16s%2Fg%2F1tksnzyn!19sChIJ-Z3rv9_BIogRaam47D00u9c,Liskeys Auto Truck Service,4.5,369,Auto repair shop,,"119 S Larch St, Lansing, MI 48912, United States","PFM4+47 Lansing, Michigan, USA",http://liskeys.com/,+1 517-484-0100,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerG34K1Qxp5pastznfJLXylp6saU-Era0nOIItiAI8WEhUecKP4XQmYeN-kRnxoiPzAgvjjQkXZkWZwKnEIY836Y6fx5VbsXpK7Ai96DKnQSnCh5g3tG0qbdPtaGrYvjG3Nn4piShxQGapC=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:30.939Z,,,
https://www.google.com/maps/place/Badgley%27s+Garage/data=!4m7!3m6!1s0x8822c209b3d16dcb:0x770cbbf1a926d71a!8m2!3d42.7307692!4d-84.5087306!16s%2Fg%2F1tmpwlff!19sChIJy23RswnCIogRGtcmqfG7DHc,Badgley's Garage,4.7,184,Auto repair shop,,"304 S Clippert St, Lansing, MI 48912, United States","PFJR+8G Lansing, Michigan, USA",https://badgleysgarage.com/,+1 517-337-0444,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4rorl2OeoWaDzDFbxOweQhvhlN2241H0isYg_vw6HjS9py5vkv2FUKpXDxvpDkTZw37d9Dwo7ZHl9pYXNj-9nFfzCKH8mmwJYAFg8mDCtSrHQR44z8c03WZ5k6mg2sqtblqq4=w408-h305-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:35.782Z,,,
https://www.google.com/maps/place/Dykstra%27s+Auto+-+Larch+St./data=!4m7!3m6!1s0x8822ea406f9fd311:0x612ccdf56a82e42a!8m2!3d42.7552506!4d-84.5439958!16s%2Fg%2F1thx976w!19sChIJEdOfb0DqIogRKuSCavXNLGE,Dykstra's Auto - Larch St.,4.6,303,Auto repair shop,,"1940 N Larch St, Lansing, MI 48906, United States","QF44+4C Lansing, Michigan, USA",https://greatwater360autocare.com/stores/lentz-usa-lansing-larch/,+1 517-371-3700,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNnYOD_SoKM4Bvw4ZzSeeEhBTsjLAvshylkh1cA-mP9p_lbN5jUaTr6iumpoKDdJwe2a_inkDifN1XTLYw81-1jCgZvN0QvdtbJZLv09IYizJJGGr3QbbljmtOSHl2LHdCRzldsQ=w408-h274-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:40.688Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ryan%27s+Auto+Care/data=!4m7!3m6!1s0x8822ea72c167c495:0xd72706f62ef7c643!8m2!3d42.742568!4d-84.5439796!16s%2Fg%2F1tf_j0cx!19sChIJlcRnwXLqIogRQ8b3LvYGJ9c,Ryan's Auto Care,4.8,269,Auto repair shop,,"609 May St, Lansing, MI 48906, United States","PFV4+2C Lansing, Michigan, USA",https://www.ryansauto.net/,+1 517-332-1391,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=muKEYbEWHzVEwlgDvaT6FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.991377&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:45.816Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bauer+Built+Tire+%26+Service/data=!4m7!3m6!1s0x8822c00c4994030b:0x8dd3db543ea69613!8m2!3d42.7192794!4d-84.6021898!16s%2Fg%2F11b70fd03z!19sChIJCwOUSQzAIogRE5amPlTb040,Bauer Built Tire & Service,4.5,119,Tire shop,,"1313 S Waverly Rd, Lansing, MI 48917, United States","P99X+P4 Lansing, Michigan, USA",https://www.bauerbuilt.com/locations/lansing/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 517-253-0199,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOL3soMe2PpAkLor_ERHlL4D8picYiPBtj9lj3k2rN1vnU8Nmk1drD0xd6zoHzursL9FSQGy9bAqZk8p_wBdRXOHXRNrNdDhur2FucODO_oZXZjbD-BE89faJUu_jsQvj22KTd=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:50.655Z,,,
https://www.google.com/maps/place/Chuck%27s+Garage+Lansing/data=!4m7!3m6!1s0x8822c00f6ed47403:0x910d872f83f1ade4!8m2!3d42.7261408!4d-84.5994427!16s%2Fg%2F1tvw5j_m!19sChIJA3TUbg_AIogR5K3xgy-HDZE,Chuck's Garage Lansing,4.6,525,Auto repair shop,,"3503 W St Joseph St, Lansing, MI 48917, United States","PCG2+F6 Lansing, Michigan, USA",https://thedetroitgarage.com/locations/3503-w-st-joseph-st/?utm_source=Google+Business+Profile&utm_medium=Google+Business+Profile&utm_campaign=Google+Business+Profile&utm_id=Google+Business+Profile,+1 517-267-9900,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweroN7e1f0QRW2vXjZLOAI-n5iH2_0AfblT6OLOtaFPQE7mQi1Z6Qds-z1uya_rTQ92-yOo6fC-YQCeqPAuZHqhE07ok-cPwQQKKjhkK7CK06A20qaaK_MCcIzpqNYozXqORjef0gg=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:31:55.568Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/B%27s+Randall+Auto+Service/data=!4m7!3m6!1s0x8822c206e37f7b55:0x4372214554a4bb30!8m2!3d42.7296412!4d-84.5155102!16s%2Fg%2F1vxw8ww_!19sChIJVXt_4wbCIogRMLukVEUhckM,B's Randall Auto Service,4.9,181,Auto repair shop,,"2516 E Kalamazoo St, Lansing, MI 48912, United States","PFHM+VQ Lansing, Michigan, USA",https://www.bsrandallautoservice.com/,+1 517-372-2886,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogBbx75v99XCdh7plrXa0a9KlKUmqYprQeX5fRMtsZdpKMpBOMm-uTeQNdxBfwyB9rvFr6WVM-umragBpuPnNz3q5fJ8O4nw-72xpgoQjVsr5k72rK-ESH7fGl0dliS9TAN1j1=w570-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:00.487Z,,,
https://www.google.com/maps/place/Auto+Surgeon+Inc/data=!4m7!3m6!1s0x8822c1ff176648e7:0xe07ad272f2998967!8m2!3d42.7296382!4d-84.5241878!16s%2Fg%2F1tfr1107!19sChIJ50hmF__BIogRZ4mZ8nLSeuA,Auto Surgeon Inc,4.8,286,Auto repair shop,,"1820 E Kalamazoo St, Lansing, MI 48912, United States","PFHG+V8 Lansing, Michigan, USA",https://www.autorepairlansingmi.com/,+1 517-374-8940,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFwN9w6fIGAJX8tfqBg5QmFpYahgvsny_DrRJFLK5msaXTcG1qSEsfHkfe8SFsUPEsI0cj96tDpODGg5uMw_TSLZOFQt4iVKcj-CaVx6SzP2uMup6sgc9NYvJnddh63XQijVQZW191OxHq=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:05.389Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Northside+Service+Inc/data=!4m7!3m6!1s0x8822ea5d65985647:0xd3600cbf2b0da14b!8m2!3d42.7550223!4d-84.5552068!16s%2Fg%2F1tcv_0q5!19sChIJR1aYZV3qIogRS6ENK78MYNM,Northside Service Inc,4.2,568,Towing service,,"226 Russell St, Lansing, MI 48906, United States","QC4V+2W Lansing, Michigan, USA",https://northsidetowing.net/,+1 517-487-5921,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1LPX7MNIPnrUTzSUejtddeAAshx7LUfAmyyFhdmwW5ho9u6_HxxTShKPmTA3smYlL32c24ZHrM-3mXqjcm4--tT2edBZc0KbF6fq3p9TdQOw3y7w_CVPw4bY4uj9ZQ6GMAg4=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:10.331Z,,,
https://www.google.com/maps/place/Use+tires/data=!4m7!3m6!1s0x8822eb5a32180d91:0x9766b32c8bfb8276!8m2!3d42.7457473!4d-84.5674996!16s%2Fg%2F11y0sy7rvy!19sChIJkQ0YMlrrIogRdoL7iyyzZpc,Use tires,5.0,1,Used tire shop,,"1021 N Martin Luther King Jr Blvd, Lansing, MI 48915, United States","PCWM+72 Lansing, Michigan, USA",,+1 812-208-4603,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP0cvZXTLWryEHD_U76Ib3QF0YyNWWXdHqiXXZltBzoZK9rmJCm8pg-M-7Rx25EgDVgx3QXzymkJ9gHU4uUF3McwRijL4tyzHhlOLCYdQdNq7c2fRXXU_D68S3X7QDMPnPOrWbTVeAGH01=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:15.121Z,,,
https://www.google.com/maps/place/University+Foreign+Car+Repair/data=!4m7!3m6!1s0x8822c20654e2efb7:0x8786e2c143601bbf!8m2!3d42.730191!4d-84.514165!16s%2Fg%2F1v4201z_!19sChIJt-_iVAbCIogRvxtgQ8Hihoc,University Foreign Car Repair,4.2,156,Auto repair shop,,"2621 E Kalamazoo St, Lansing, MI 48912, United States","PFJP+38 Lansing, Michigan, USA",http://universityforeigncar.com/,+1 517-484-3111,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfygu0mszWNggLj_Y9tUqLw9VPnWJNl2WQw6TUktpk02zRH0IdYXNbZL-J5hLoQDcN-8pkQbRJ7WQOXFltzIPeEj3LHb8VedD3iaWE2DWEmoYmsJv7AuEOFI1Ig-Qhd4ZI_eEw=w408-h305-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:19.971Z,,,
https://www.google.com/maps/place/Schep%27s+Garage/data=!4m7!3m6!1s0x8822e9f99a6303c9:0x32e0f365eaed177c!8m2!3d42.7406768!4d-84.5179132!16s%2Fg%2F1tmqgtvq!19sChIJyQNjmvnpIogRfBft6mXz4DI,Schep's Garage,4.5,41,Auto repair shop,,"2320 E Saginaw St, Lansing, MI 48912, United States","PFRJ+7R Lansing, Michigan, USA",http://schepsgaragemichigan.com/,+1 517-484-0327,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdsA2S5W-cAPFLpeomgGZA2ovzWQXtMnLUa1HJMo-dtyUVhtQiXFjdlibcUSmBO2eUlCUn2Qmq08cu8Yy40cqNZ0EZgScw2kvEnnLkNhepriTWdpx3rlsTeLQssVJloA6a6n1MTw=w864-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:24.642Z,,,
https://www.google.com/maps/place/State+Spring+Alignment+%26+Brake/data=!4m7!3m6!1s0x8822eaf46a042749:0x139f87d850bd80c9!8m2!3d42.7581726!4d-84.5679574!16s%2Fg%2F1thtdrh5!19sChIJSScEavTqIogRyYC9UNiHnxM,State Spring Alignment & Brake,4.7,57,Truck repair shop,,"2415 N Martin Luther King Jr Blvd, Lansing, MI 48906, United States","QC5J+7R Lansing, Michigan, USA",https://statespring.com/,+1 517-323-9125,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2Wtkl4EolzknZ-KvHnm_DMVcP0U5a3nwLY9VCSAWWU7YAWX-SecrP6qe_StGcagkz7qqGMOSimDqJsRehd7E7SqolNIlIn553c37szAF2vMUv79u48N-_HoEzPC9dqJ2iSGwy=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-03-23T17:32:29.533Z,,,
