placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Perfect+Landscaping+LLC/data=!4m7!3m6!1s0x89e7d17163815e3d:0xc65fad6cee3ce11a!8m2!3d41.3616615!4d-72.8216372!16s%2Fg%2F1tgdk0h8!19sChIJPV6BY3HR54kRGuE87mytX8Y,Perfect Landscaping LLC,3.5,8,Landscaper,"80 Salvatore Dr, North Haven, CT 06473, United States","956H+M8 North Haven, Connecticut, USA",http://www.perfectlandscapingct.com/,+1 203-239-2382,Closes soon · 5 pm · Opens 9 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAHWl1t4-BuUNs0E9y2oQzErySbFra8ZrzdGLR0hTjNY7FYAm8ZJKD9Gh7Snje_HT20B6Z0m2Z66Aw-A22JP2jLZaQnX4LchWzHYLBTcmEL-ZygAI_NmlwWfxzGG8XGu-97LVb=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:02.462Z,,
https://www.google.com/maps/place/BLUE+TRAIL+LAWN+CARE/data=!4m7!3m6!1s0x25f8cc9006394545:0xc8118d92674f66e7!8m2!3d41.4259133!4d-72.8724307!16s%2Fg%2F11k3ky8dff!19sChIJRUU5BpDM-CUR52ZPZ5KNEcg,BLUE TRAIL LAWN CARE,5.0,17,Landscaper,"977 Mt Carmel Ave, North Haven, CT 06473, United States","C4GH+92 North Haven, Connecticut, USA",http://www.bluetraillawn.com/,+1 203-809-2614,Closes soon · 5 pm · Opens 9 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgRBwrt0yooKK1SWekiY4Jn1yDhssFbxpyNV7Dfts4Jjs1bAxKqRylvjejkz6KGI3QTIZEsNuNJomW7WagfLiJLXkgdFvB4Gxei9vEuY6D2XRnVaMmxMHGjx8frSQzwwihh6PE=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:07.145Z,,
https://www.google.com/maps/place/Lynch+Landscaping+LLC/data=!4m7!3m6!1s0x89e7db03210beca5:0xd75eada70721bb69!8m2!3d41.4008948!4d-72.915558!16s%2Fg%2F11hzzw_bxz!19sChIJpewLIQPb54kRabshB6etXtc,Lynch Landscaping LLC,4.9,18,Landscaper,"835 Sherman Ave, Hamden, CT 06514, United States","C32M+9Q Hamden, Connecticut, USA",https://www.lynchlandscapingllc.com/,+1 203-605-8359,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnD9Dy_8GkRTQOJ_qu4iwfJVcp4g0rdAt6jAAnho4MRUELEVuUjoYQYQY04pphSnt9EqdrdhJ0CAj06ynVIlihUskDVV0grPEnljhMFrjjerkoCowmw-jy-6zPEZCSLonioMa-HYL7A9M=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:11.923Z,,
https://www.google.com/maps/place/Avalanche+Tree+and+Landscaping+LLC/data=!4m7!3m6!1s0x89e7d9aeccee5171:0xa1e084f2572b41d9!8m2!3d41.3150814!4d-72.9400716!16s%2Fg%2F11fnypgr0c!19sChIJcVHuzK7Z54kR2UErV_KE4KE,Avalanche Tree and Landscaping LLC,4.7,53,Landscaper,"502 Orchard St, New Haven, CT 06511, United States","8385+2X New Haven, Connecticut, USA",https://avalanchelc.com/,+1 203-800-3010,Closes soon · 5 pm · Opens 9 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmSw3mISruoE-Z8CXrHtFTk979HGURORQrG3tqHcYYCxO7AAxB3c8YoRaTKuOg1_KWrycSezm-iORdawn3-Z5nx7Ocg3cqQJBGCRStBzeRk8LVYdn9Ck8DZlUjsUZrC7Ko3r5b=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:16.732Z,,
https://www.google.com/maps/place/TJB-INC+Landscape+%26+Drainage+Contractor/data=!4m7!3m6!1s0x89e7da95aabcf313:0xce9da393baa33f41!8m2!3d41.4003747!4d-72.9191659!16s%2Fg%2F1tf5lpg4!19sChIJE_O8qpXa54kRQT-jupOjnc4,TJB-INC Landscape & Drainage Contractor,4.6,87,Landscaper,"12 Crestway, Hamden, CT 06514, United States","C32J+48 Hamden, Connecticut, USA",http://www.tjb-inc.com/,+1 203-287-0636,Closes soon · 5 pm · Opens 9 am Thu,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYN_jIkja9fS1gGoj3ynh6t9-ChcApJCy99SJ1SGgpY1jkgSRQ3N9_zyF6__InOA76rM4D4v9vlM4VGJ1__0G0obdYdNtt3pwkD1h3xTp0MYHTMRaopIv4aBEAuGIoEZwjdnMBDQ=w408-h292-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:21.592Z,,
"https://www.google.com/maps/place/Lucero+%26+Gonzalez+Landscaping+in+CT,+Connecticut/data=!4m7!3m6!1s0x89e7d7345afc5aa5:0x7e8f245117da3806!8m2!3d41.326824!4d-72.8594778!16s%2Fg%2F11h7p9q1k9!19sChIJpVr8WjTX54kRBjjaF1Ekj34","Lucero & Gonzalez Landscaping in CT, Connecticut",5.0,10,Landscaper,"161 Highland Ave, East Haven, CT 06513, United States","84GR+P6 East Haven, Connecticut, USA",http://luceroandglandscapingllc.com/,+1 203-885-9303,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGILXy_ucadk0xucbXIG7eeM_bNYaowxjXc56MM7qMUeyGLYm3TaAkJbeDTTpi7BfUM40YwXq0XPxgHG4osFoU0oGTdQUr_msuxghTz7avyILuosIlbln0I4Xewn8tbG1hTbvYGtRSwtJZw=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:26.414Z,,
"https://www.google.com/maps/place/A%2B+Landscape+and+Design,+LLC/data=!4m7!3m6!1s0x89e7daf892489c85:0x978a350ef7abd0b9!8m2!3d41.3898594!4d-72.8410011!16s%2Fg%2F1tdqpp9h!19sChIJhZxIkvja54kRudCr9w41ipc","A+ Landscape and Design, LLC",4.3,11,Landscaper,"251 Clintonville Ln, North Haven, CT 06473, United States","95Q5+WH North Haven, Connecticut, USA",http://hamdenlandscaping.com/,+1 203-285-3594,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjtmYEDQEp-IfjyPJETONaN2G2XebTuCMf9QxVp4eWmKghgjz-qxK3fv2JkTAMR-k7x_0-_LppRLqs95GdA9SDQA_9a9Wq7IcJ1MRZU_e9kQXiQhuVbqMhZ0kLy9viLQmEYG3-uH2bJf01=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:31.304Z,,
https://www.google.com/maps/place/Green+Thumb+Lawn+Care/data=!4m7!3m6!1s0x2b847565cc7e773:0x6ecde72fb7c53685!8m2!3d41.3864389!4d-72.8573454!16s%2Fg%2F11mcy74q8l!19sChIJc-fHXFZHuAIRhTbFty_nzW4,Green Thumb Lawn Care,4.6,13,Lawn care service,"36 St John St, North Haven, CT 06473, United States","94PV+H3 North Haven, Connecticut, USA",,+1 203-901-6984,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUc8IfRmu9lAKIfv1jdAjuEqQmX1QllNTHS-sjAP1ewEPjoz644jISl82R3VtKt1eYDoGFWT82c4xO3-05_xdLgFFOwgNiVT3UU10OQ86s2EdxcyUN4Ub8xAlvzurRnyaVAsBPv3KxVsVb=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:36.031Z,,
https://www.google.com/maps/place/Toms+Lawn+Services+LLC/data=!4m7!3m6!1s0x89e7d1bc1c2ef515:0xda2e5787b59e8bfb!8m2!3d41.3845512!4d-72.8323974!16s%2Fg%2F12600jnw5!19sChIJFfUuHLzR54kR-4uetYdXLto,Toms Lawn Services LLC,5.0,1,Lawn care service,"58 Drazen Dr, North Haven, CT 06473, United States","95M9+R2 North Haven, Connecticut, USA",http://tomslawnservicellc.com/,+1 203-234-9187,Open · Closes 6:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGd_OOdeMafoFodjNeZoMfGvQngsX9wspxmMGSfSvyHXpvW66xY9N8E9ho8JovonMfzCwG1O-ZBdQbpKvxj-DqW_x_rCHsqcdnqu8kZ2R1MVHeUwIIzy-qvEC8hQTgpr9CUDPFe=w426-h240-k-no,true,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,8 am–4:30 pm,9 am–8:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:40.756Z,,
"https://www.google.com/maps/place/Bessette+Lawn+%26+Landscaping+-+Hamden,+CT/data=!4m7!3m6!1s0x89e7d05b50e06727:0x27c788040dd32b7d!8m2!3d41.3848082!4d-72.8687973!16s%2Fg%2F11c2ptq51w!19sChIJJ2fgUFvQ54kRfSvTDQSIxyc","Bessette Lawn & Landscaping - Hamden, CT",5.0,1,General contractor,"30 Leonardo Dr, North Haven, CT 06473, United States","94MJ+WF North Haven, Connecticut, USA",http://bessettelandscaping.com/about-us/,+1 203-288-0144,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gBfzs0rKFW1KHABYnzCuvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.05972&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:43.380Z,,
https://www.google.com/maps/place/V+Mendillo+Landscape+LLC/data=!4m7!3m6!1s0x89e7d1031c79f7bf:0x3b715a1b8b150a51!8m2!3d41.364083!4d-72.8489746!16s%2Fg%2F1tdy5hh0!19sChIJv_d5HAPR54kRUQoVixtacTs,V Mendillo Landscape LLC,5.0,1,Landscaper,"77 Ansonia Dr, North Haven, CT 06473, United States","9572+JC North Haven, Connecticut, USA",,+1 203-239-3420,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Kc-FmWTeAu-HeKQCNaeVfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.87698&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:46.191Z,,
https://www.google.com/maps/place/Bell+Nurseries+Inc/data=!4m7!3m6!1s0x89e7d063f5e5fa35:0x33fd31f938fa3dcb!8m2!3d41.3829747!4d-72.8814217!16s%2Fg%2F1tfp3h2b!19sChIJNfrl9WPQ54kRyz36OPkx_TM,Bell Nurseries Inc,4.6,112,Garden center,"1301 Hartford Tpke, North Haven, CT 06473, United States","94M9+5C North Haven, Connecticut, USA",http://bellnurseriesct.com/,+1 203-248-5086,"Closes soon · 5 pm · Opens 9 am Thu

Updated by this business 4 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFO-Sjhsp7nec2mc4IEWe_prshOKPm2XpEef4prdH0tvbpjuAkjBlGhINCiVndt32GcMIpsWGIcMQk9WpAokAyZonQ563ZjUS18cY0F6Scs963nAq5PlGQMLEDgSAHNJ2oz5fTU=w461-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:51.210Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Amorales+landscaping+services+llc+%26+tree+removal/data=!4m7!3m6!1s0x89e7d950a50ba89b:0x311c5bdb27697422!8m2!3d41.3247065!4d-72.9341324!16s%2Fg%2F11y4c083xk!19sChIJm6gLpVDZ54kRInRpJ9tbHDE,Amorales landscaping services llc & tree removal,5.0,16,Landscape designer,"80 Shelton Ave, New Haven, CT 06511, United States","83F8+V8 New Haven, Connecticut, USA",http://www.amoraleslandscapingservice.com/,+1 475-343-9865,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgZwM54A-O6xJIQ0STDfATZnJ7K5vPtjKNvaVumeWQdHqb5fuCbN_OIll8Z-emR9m49YYRGDqPfh5OfwPfXrr9t0b8a2mF32QoA_vo55p8l-B-1BuNFVWPpIcT4aPB3z5qTNJjENsQXq8E=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:41:56.102Z,,
"https://www.google.com/maps/place/Town+Line+Lawn+Care,+LLC/data=!4m7!3m6!1s0x89e7d0420d9d21f9:0xd6dd012d39751a32!8m2!3d41.3891659!4d-72.8751639!16s%2Fg%2F119x23s6l!19sChIJ-SGdDULQ54kRMhp1OS0B3dY","Town Line Lawn Care, LLC",4.5,6,Lawn care service,"30 Green Hill Rd, North Haven, CT 06473, United States","94QF+MW North Haven, Connecticut, USA",http://townlinelawncare.com/,+1 203-752-7315,Closes soon · 5 pm · Opens 8 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vi425hJ1cQuBTw91AFwbQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.85828&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-04-29T20:42:00.903Z,,
