placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Oscar%27s+Electric+Services+Inc/data=!4m7!3m6!1s0x808de5fc522ed18d:0x632ac5def92a3310!8m2!3d36.6001822!4d-121.8659671!16s%2Fg%2F11p14z9069!19sChIJjdEuUvzljYAREDMq-d7FKmM,Oscar's Electric Services Inc,5.0,1,Electrician,"252 Casa Verde Way, Monterey, CA 93940, United States","J42M+3J Monterey, California, USA",https://www.oscarselectricservices.com/,+1 831-521-6092,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iKWcHS6gFaY_eDqASrxgfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.37286&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:32:39.628Z,,,
"https://www.google.com/maps/place/Craft+Electric+Company,+Inc./data=!4m7!3m6!1s0x808de532bfd5ec13:0x21ced807a7215418!8m2!3d36.6022616!4d-121.8632409!16s%2Fg%2F11fkw9d3hj!19sChIJE-zVvzLljYARGFQhpwfYziE","Craft Electric Company, Inc.",3.0,1,Electrician,"222 Ramona Ave #8, Monterey, CA 93940, United States","J42P+WP Monterey, California, USA",,+1 831-643-9282,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MSiVRZID0ZB9tU7-SgFGdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.54163&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:32:44.269Z,,,
https://www.google.com/maps/place/Mvb+Electric/data=!4m7!3m6!1s0x808de6976ea3a567:0x2740e34251dfb0fd!8m2!3d36.5939552!4d-121.9141976!16s%2Fg%2F12614v1m1!19sChIJZ6WjbpfmjYAR_bDfUULjQCc,Mvb Electric,5.0,1,Electrician,"10 Pinehill Way, Monterey, CA 93940, United States","H3VP+H8 Monterey, California, USA",https://usmapiqs.org/details/mvb-electric-ChIJZ6W,+1 831-649-1644,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-058Zkq9qDbKPQwc2YVRZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.89539&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:32:46.861Z,,,
"https://www.google.com/maps/place/Wright+Electrical+Company/@36.8407424,-121.457122,9z/data=!3m1!4b1!4m6!3m5!1s0x808e0101ebe7f4eb:0x790794625064b89c!8m2!3d36.8407424!4d-121.457122!16s%2Fg%2F11bvt2m7gy",Wright Electrical Company,4.2,5,Electrician,,,http://www.wrightelect.com/,+1 888-681-2609,Open · Closes 11:59 pm,,true,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:32:53.851Z,,,
https://www.google.com/maps/place/Aragon+Electrical+Services+Inc./data=!4m7!3m6!1s0x22e6e4513bf3cdfd:0x7cf0e8ea92a2fbe0!8m2!3d36.6022911!4d-121.8640101!16s%2Fg%2F11s1w79gn3!19sChIJ_c3zO1Hk5iIR4Puikuro8Hw,Aragon Electrical Services Inc.,5.0,5,Electrician,"2228 Del Monte Blvd, Monterey, CA 93933, United States","J42P+W9 Monterey, California, USA",https://aragonelectrical.com/,+1 831-200-3661,"Closed · Opens 7 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNQhnJjGGjbwx3lf2q_VANq8lN_pHNXfsDqq6VX=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:32:58.787Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Anderson+Electric/data=!4m7!3m6!1s0x808de45044236dff:0x15ee9459eeac06e2!8m2!3d36.6002074!4d-121.8656477!16s%2Fg%2F1v9t_3v3!19sChIJ_20jRFDkjYAR4gas7lmU7hU,Anderson Electric,5.0,2,Electrician,"249 Casa Verde Way, Monterey, CA 93940, United States","J42M+3P Monterey, California, USA",,+1 831-373-6022,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XB1pJmYZDOTD8vKB6ewYBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.95443&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:01.424Z,,,
https://www.google.com/maps/place/CED+Central+Coast+Monterey/data=!4m7!3m6!1s0x808de53e505e1ed3:0x2f892a05a78ca31d!8m2!3d36.6109366!4d-121.8529937!16s%2Fg%2F11bbrkh1qt!19sChIJ0x5eUD7ljYARHaOMpwUqiS8,CED Central Coast Monterey,4.5,11,Electrical supply store,"425 Orange Ave, Sand City, CA 93955, United States","J46W+9R Sand City, California, USA",https://cedcentralcoast.com/,+1 831-899-7544,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipM1A14zjG6-6hrDBH7yJoo-LSugiBhirOq9FTGR=w408-h306-k-no,true,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:06.241Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Rental+Depot/data=!4m7!3m6!1s0x808de45a82146761:0x57d680b3a0ca8b80!8m2!3d36.6023462!4d-121.8653785!16s%2Fg%2F1v2kxnyb!19sChIJYWcUglrkjYARgIvKoLOA1lc,Rental Depot,4.7,24,Equipment rental agency,"2200 Del Monte Ave, Monterey, CA 93940, United States","J42M+WR Monterey, California, USA",http://www.rentaldepotca.com/,+1 831-642-9118,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOmF4NL361dvz6Q3YleQrTZn53Il2TSjS3uo0Ka=w427-h240-k-no,true,8 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:11.084Z,,,
https://www.google.com/maps/place/Monterey+Electric/data=!4m7!3m6!1s0x808de501442cf56f:0x2ab3968ead1dc8d2!8m2!3d36.5922618!4d-121.8516682!16s%2Fg%2F1tdnfh1d!19sChIJb_UsRAHljYAR0sgdrY6Wsyo,Monterey Electric,,,Electrician,"506 Airport Way # 0, Monterey, CA 93940, United States","H4RX+W8 Monterey, California, USA",,+1 831-373-0238,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bryd9_q5KwQYzlC3AO6Peg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.47253&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:13.986Z,,,
https://www.google.com/maps/place/Edges+Electrical+Group/data=!4m7!3m6!1s0x808de450b10e2933:0x12f03a23897d1832!8m2!3d36.6011795!4d-121.8633777!16s%2Fg%2F1tfhgm_r!19sChIJMykOsVDkjYARMhh9iSM68BI,Edges Electrical Group,4.6,16,Electrical supply store,"310 Ramona Ave, Monterey, CA 93940, United States","J42P+FJ Monterey, California, USA",https://www.edgesgroup.com/,+1 831-373-4786,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyID8g-5can-Hg86tOYTgo3b3roinnnCvIZfzeZfcz-A1gXQuk3I95L21KzgsukCNvVxH9M726_mjhl1NsN23h5K8ZxRd59UUM8t6Tu2FjDVgXt1Spwoy9wO8pB82ZBzDu_0MQe=w408-h306-k-no,true,Closed,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:18.880Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/ZAL+Engineering/data=!4m7!3m6!1s0x808de4242444ef1d:0x12b22dc937aeb3e3!8m2!3d36.6017138!4d-121.9073542!16s%2Fg%2F11d_v7zjcr!19sChIJHe9EJCTkjYAR47OuN8ktshI,ZAL Engineering,5.0,3,Mechanical engineer,"472 Cedar St, Monterey, CA 93940, United States","J32V+M3 Monterey, California, USA",http://zalengineering.com/,+1 831-402-2728,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=82BdnXdhKgUoR3MGgbTG1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.7031&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:23.715Z,,,
https://www.google.com/maps/place/Big+Surf+Lessons+%26+Adventures/data=!4m7!3m6!1s0x808de11e2eb86095:0xd4d284b33e9421f0!8m2!3d36.6156673!4d-121.9360331!16s%2Fg%2F11hz08f5j_!19sChIJlWC4Lh7hjYAR8CGUPrOE0tQ,Big Surf Lessons & Adventures,4.9,259,Surf school,"230 Grove Acre Ave, Pacific Grove, CA 93950, United States","J387+7H Pacific Grove, California, USA",http://bigsurfadventures.com/,+1 831-264-8008,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPtJ6LpPUvxZo-5hhTh_Q9UouQTiDQ3PJIruRwY=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:28.877Z,,,
https://www.google.com/maps/place/Searle+Electric/data=!4m7!3m6!1s0x808de501410dc331:0x1c648dd96f3bf69f!8m2!3d36.613042!4d-121.8669439!16s%2Fg%2F1tdhm15t!19sChIJMcMNQQHljYARn_Y7b9mNZBw,Searle Electric,5.0,5,Electrician,,,,+1 831-373-2411,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkOvXrjnRyw6nztbmB6Bavl0vACGAtA8V0qFMjO6BiGdm_Tbf8KfMnBXCeNqXB5Fryzu7X_ASWVwr92hPWIdZ_TeFVS1-gsNrOAKJVDoE6aRiTplKYbSnKNafi6h-QW2dovs1c=w408-h428-k-no,true,Closed,Closed,7:30 am–3 pm,7:30 am–3 pm,7:30 am–3 pm,7:30 am–3 pm,7:30 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:33.577Z,,,
https://www.google.com/maps/place/Axiom+Home+Tech/data=!4m7!3m6!1s0x808de4029b32ad65:0x6ea0cc02b296a4e0!8m2!3d36.6127365!4d-121.9012598!16s%2Fg%2F1tjkg0dx!19sChIJZa0ymwLkjYAR4KSWsgLMoG4,Axiom Home Tech,4.9,17,Lighting contractor,"501 Lighthouse Ave #300, Monterey, CA 93940, United States","J37X+3F Monterey, California, USA",http://www.axiomhometech.com/,+1 831-645-9900,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFFvuWMA3HX7mgrWR0pD6FKB8A63Co5lRkHvmm=w408-h255-k-no,true,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:38.475Z,,,
https://www.google.com/maps/place/G+%26+G+Electric+and+Mechanical+Inc./data=!4m7!3m6!1s0x808de43604a41a17:0x65243cd5fd1a73eb!8m2!3d36.6120661!4d-121.8513543!16s%2Fg%2F1tjgptrp!19sChIJFxqkBDbkjYAR63Ma_dU8JGU,G & G Electric and Mechanical Inc.,5.0,4,Electrician,"542 Ortiz Ave Ste. 3, Sand City, CA 93955, United States","J46X+RF Sand City, California, USA",,+1 831-373-2373,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pn-Wyz5Zz36sqBdIPG1ocQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.61975&pitch=0&thumbfov=100,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:43.229Z,,,
https://www.google.com/maps/place/Thorne+Electric/data=!4m7!3m6!1s0x808de4c677740175:0x8093a8eb2362c706!8m2!3d36.625753!4d-121.8322325!16s%2Fg%2F1x5qs_ym!19sChIJdQF0d8bkjYARBsdiI-uok4A,Thorne Electric,4.8,4,Electrician,,,,+1 831-394-2646,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP6-bqEIH436Ivz59coqY4ZXXEuxKzilYItZASM=w408-h285-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:47.792Z,,,
https://www.google.com/maps/place/Cb+Electric/data=!4m7!3m6!1s0x808de4ee6e45bcf3:0x74dacd9e5ff84635!8m2!3d36.6128625!4d-121.8429727!16s%2Fg%2F11fnypd5_p!19sChIJ87xFbu7kjYARNUb4X57N2nQ,Cb Electric,5.0,1,Electrical installation service,"1112 Phoenix Ave, Seaside, CA 93955, United States","J574+4R Seaside, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C6BFaeGVTzYVes6DSFnZ3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.62732&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2026-01-10T23:33:50.450Z,,,
