placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,error,info
https://www.google.com/maps/place/Parking+and+Property+Management+Ltd/data=!4m7!3m6!1s0x48767e1cfdcca215:0x9b2c0a2cc45e336a!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11bbx0ktm3!19sChIJFaLM_Rx-dkgRajNexCwKLJs,Parking and Property Management Ltd,1.1,278,Property management company,,,http://www.parkingandpropertymanagement.co.uk/,+44 20 7100 2929,Closed ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOAt-rLFxBhBdsTXPqZMMUUIzA5gWrFWlvrZGI9=w408-h433-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duson+Lafeyette+LA/@30.231094,-92.044365,14z",2025-10-28T19:14:33.920Z,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,Closed,Closed,9 am–4:45 pm,,
https://www.google.com/maps/place/Parking+Management+Services+Inc./data=!4m7!3m6!1s0x8620a60b38beacbd:0xd4fbefdede75061d!8m2!3d29.9525921!4d-90.072943!16s%2Fg%2F1tfvhkv5!19sChIJvay-OAumIIYRHQZ13t7v-9Q,Parking Management Services Inc.,2.5,91,Valet parking service,"918 Gravier St, New Orleans, LA 70112, United States","XW3G+2R New Orleans, Louisiana, USA",http://www.parkingmgmtservices.com/,+1 504-566-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPlK6Vpp_EHRAEf_w5YLGrutX5hNQA8O1chj-G6=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duson+Lafeyette+LA/@30.231094,-92.044365,14z",2025-10-28T19:14:39.195Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,LGBTQ+ friendly
https://www.google.com/maps/place/Quality+Production+Management/data=!4m7!3m6!1s0x862363a453f8e661:0xcdadd3488734a9db!8m2!3d30.1086152!4d-91.9894144!16s%2Fg%2F11s6b1mhnd!19sChIJYeb4U6RjI4YR26k0h0jTrc0,Quality Production Management,,,Oilfield,"425 Griffin Rd, Youngsville, LA 70592, United States","4256+C6 Youngsville, Louisiana, USA",https://qualitycompanies.com/production-operation-management/,+1 337-857-6000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN8N4BOf4OBxOC1JECfVGRxLMKguxTEWYx-Adcq=w408-h408-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Youngsville+Lafeyette+LA/@30.0996471,-91.9901206,14z",2025-10-28T19:14:53.130Z,8 am–5 pm,8 am–5 pm,8 am–5 am,8 am–5 am,Closed,Closed,8 am–5 pm,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Abbeville+Lafeyette+LA/@29.9746502,-92.1342921,14z",2025-10-28T19:15:02.124Z,,,,,,,,No new results found,
https://www.google.com/maps/place/Municipal+Parking+Services/data=!4m7!3m6!1s0x89e80c2066d32a95:0x82cebc872869cc62!8m2!3d41.1847559!4d-73.19897!16s%2Fg%2F11g9m947n9!19sChIJlSrTZiAM6IkRYsxpKIe8zoI,Municipal Parking Services,,,Advertising agency,,,http://municipalparkingservices.com/,+1 651-221-4496,,https://lh3.googleusercontent.com/p/AF1QipOTIYOIG4AakNfbrwlxMrQW9EYC7bVGUy02oeJh=w408-h257-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milton+Lafeyette+LA/@30.1038143,-92.0765119,14z",2025-10-28T19:15:13.472Z,,,,,,,,,
"https://www.google.com/maps/place/Office+of+Transportation+Services/@29.9582611,-92.0359562,14z/data=!4m6!3m5!1s0x86249d71f7c77247:0x554a4bca9b31cc3f!8m2!3d30.2120277!4d-92.0167315!16s%2Fg%2F11gzs3wgsl",Office of Transportation Services,1.6,,Educational institution,"619 McKinley St suite 100, Lafayette, LA 70503, United States","6X6M+R8 Lafayette, Louisiana, USA",,+1 337-482-6858,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mshy3oUagZflMH0ceHjObg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.76636&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Erath+Lafeyette+LA/@29.9582611,-92.0359562,14z",2025-10-28T19:15:20.073Z,,,,,,,,Already found,
https://www.google.com/maps/place/Pelican+Parking+Solutions+LLC/data=!4m7!3m6!1s0xa51a3ee426cb2ef7:0x61bcc47d54196e21!8m2!3d30.1661694!4d-91.971973!16s%2Fg%2F11xyrhtwgj!19sChIJ9y7LJuQ-GqURIW4ZVH3EvGE,Pelican Parking Solutions LLC,,,Property maintenance,,,https://pelicanparkingsolutions.com/,+1 337-469-4007,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM6-C_fvIkyyWjKLonYM5CYz-JwN2t1V1jkQw0W=w408-h408-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2025-10-28T19:15:33.054Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2025-10-28T19:15:38.226Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/St.Martin+Public+Works+Maintenance+Facility+South+Barn/data=!4m7!3m6!1s0x8624800285f681f5:0x155d55f5187b454e!8m2!3d30.1467855!4d-91.8394804!16s%2Fg%2F11c5_4mfr6!19sChIJ9YH2hQKAJIYRTkV7GPVVXRU,St.Martin Public Works Maintenance Facility South Barn,,,Department of Transportation,"1011 Par Rd 7, St Martinville, LA 70582, United States","45W6+P6 St Martinville, Louisiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e-ZtRUIMCqqFZH_MV6rklg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.69953&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2025-10-28T19:15:40.977Z,,,,,,,,,
https://www.google.com/maps/place/Girard+Park+Circle+Parking+Garage/data=!4m7!3m6!1s0x86249d7ffeff1801:0x382551a6999f98f1!8m2!3d30.2100089!4d-92.0208591!16s%2Fg%2F11f612v18c!19sChIJARj__n-dJIYR8ZifmaZRJTg,Girard Park Circle Parking Garage,4.6,5,Parking garage,"138 Girard Park Cir, Lafayette, LA 70503, United States","6X6H+2M Lafayette, Louisiana, USA",https://louisiana.edu/park/parking-permits/visitor-parking,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwK5OHFZjGpkjCRmkcRVGdUfqi7JX9wnhyhnzB9Ap1bftrqSA72uH4NnCZyHJPu-EYeZ9DjPcnq20F2A2PG-RmBgH15zzN2DbRziF5YVgSpU9EGi2_30G55ZAYPBb9As2HDQZlvXw=w408-h839-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bendel+Lafeyette+LA/@30.2002296,-92.0177923,14z",2025-10-28T19:15:52.326Z,,,,,,,,,
https://www.google.com/maps/place/Pl+15/data=!4m7!3m6!1s0x86249cf29360c359:0x9aa02740eaf7bd23!8m2!3d30.2108888!4d-92.0194378!16s%2Fg%2F11f_p33d_m!19sChIJWcNgk_KcJIYRI7336kAnoJo,Pl 15,,,Parking lot,"1279 Girard Park Cir, Lafayette, LA 70503, United States","6X6J+96 Lafayette, Louisiana, USA",,+1 337-482-6858,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KAEJzCVBf2fwZGXI8c0gsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.01126&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bendel+Lafeyette+LA/@30.2002296,-92.0177923,14z",2025-10-28T19:15:55.059Z,,,,,,,,,
"https://www.google.com/maps/place/Short+Term+Parking+(Lafayette+Regional+Airport+Parking)/@30.1529493,-92.0188,14z/data=!4m6!3m5!1s0x86249dbe41215555:0x7e04b8682ce03a55!8m2!3d30.2096278!4d-91.992085!16s%2Fg%2F11fl7ftd2l",Short Term Parking (Lafayette Regional Airport Parking),3.9,,Parking lot,"200 Terminal Dr, Lafayette, LA 70508, United States","6255+V5 Lafayette, Louisiana, USA",https://lftairport.com/parking/,+1 337-237-9664,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJs6LuI1-ytVUvAOsry2B0Q3AgjIvfIm7ptwNUErBuC3HGjYnKpS4iN0fzpKLJwHH6rokHLjM13aj4hp1GrgwdZdSIFnOb_hSYsZi7FeO8zrKl5vdDgvPzTXT_1tq6uxwl_Kw9=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Delcambre+Lafeyette+LA/@30.1529493,-92.0188,14z",2025-10-28T19:16:01.939Z,,,,,,,,Already found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2025-10-28T19:16:10.761Z,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cecilia+Lafeyette+LA/@30.3371419,-91.8531715,14z",2025-10-28T19:16:19.573Z,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2025-10-28T19:16:28.335Z,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kaplan+Lafeyette+LA/@30.2240897,-92.0198427,14z",2025-10-28T19:16:36.923Z,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Maurice+Lafeyette+LA/@30.1085368,-92.1245688,14z",2025-10-28T19:16:45.612Z,,,,,,,,No new results found,
https://www.google.com/maps/place/Parking+Lot+Maintenance+LLC/data=!4m7!3m6!1s0x88d9663d9c09f57b:0xa29b94f1122b0671!8m2!3d36.0725985!4d-115.1161626!16s%2Fg%2F11y3vhrzy8!19sChIJe_UJnD1m2YgRcQYrEvGUm6I,Parking Lot Maintenance LLC,5.0,1,Property maintenance,"2510 E Sunset Rd Suite 5-966, Las Vegas, NV 89120, United States","3VFM+2G Las Vegas, Nevada, USA",https://parkinglotmaintenancelv.com/,+1 702-883-7112,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOrcaL2pAxFVksGSMAkzQ05SeSXPvd2PnUNLpf3=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Lafeyette+LA/@30.2240897,-92.0198427,14z",2025-10-28T19:17:01.209Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,8 pm–12 am,12 am–6 pm,,
https://www.google.com/maps/place/DoubleTree+by+Hilton+Hotel+Lafayette/data=!4m10!3m9!1s0x86249ce4855ba8fb:0x39f3513a5aa78abf!5m2!4m1!1i2!8m2!3d30.1960053!4d-92.0157163!16s%2Fg%2F1tkf1b7_!19sChIJ-6hbheScJIYRv4qnWjpR8zk,DoubleTree by Hilton Hotel Lafayette,4.1,2104,,"1521 W Pinhook Rd, Lafayette, LA 70503, United States","5XWM+CP Lafayette, Louisiana, USA",https://www.hilton.com/en/hotels/lftlddt-doubletree-lafayette/?SEO_id=GMB-AMER-DT-LFTLDDT&y_source=1_MjM1MjI1NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 337-235-6111,,https://lh3.googleusercontent.com/p/AF1QipM5YF9tgwsSI2jqa7QFg4oP2HrJbXL_--F7Xw60=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Lafeyette+LA/@30.2240897,-92.0198427,14z",2025-10-28T19:17:04.515Z,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+New+Iberia+Lafeyette+LA/@30.0035365,-91.8187285,14z",2025-10-28T19:17:13.345Z,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waterford+Lafeyette+LA/@30.2240897,-92.0198427,14z",2025-10-28T19:17:22.235Z,,,,,,,,No new results found,
"https://www.google.com/maps/place/Parc+Auto+Du+Centre-Ville+(Downtown+Car+Park)/@30.274912,-92.111565,14z/data=!4m6!3m5!1s0x86249c855741d109:0x1f498217d0918284!8m2!3d30.2241909!4d-92.0181125!16s%2Fg%2F1thxwl5r",Parc Auto Du Centre-Ville (Downtown Car Park),3.9,,Parking garage,"121 E Vermilion St, Lafayette, LA 70501, United States","6XFJ+MQ Lafayette, Louisiana, USA",https://rymaps.xyz/business/parc-auto-du-centre-ville-downtown-car-park-f1kywj,+1 337-291-8593,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXOtItW9Awos5qQwNsi300pla49XKKSXNou0W4jsEOAY1DWmpak90V2zKuZ445i2oMGOFgpdYbtQ64aa4hRaGQAFYJS9wY989XMpib36OyvzJA_ldusX_v2scs8tj9t-_Fs-w=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ossun+Lafeyette+LA/@30.274912,-92.111565,14z",2025-10-28T19:17:28.870Z,,,,,,,,,
