placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes
"https://www.google.com/maps/place/Santa+Cruz+Pacific+Accounting+%26+Tax,+PC/data=!4m7!3m6!1s0x29a57c0d71d893d:0x1d9b7b8cafde328e!8m2!3d36.9758915!4d-122.047898!16s%2Fg%2F11y8w5gzqj!19sChIJPYkd18BXmgIRjjLer4x7mx0","Santa Cruz Pacific Accounting & Tax, PC",5.0,1,Tax preparation service,,,https://pacific.tax/,+1 831-226-1500,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4bJX6nRzBlDnBOJFGEgmO9Uxv_Ru0d38vLlgB=w408-h365-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:47:46.004Z,,,
"https://www.google.com/maps/place/Pacific+Tax+Service,+A+Blackline+Partners+Company/data=!4m7!3m6!1s0x808e402fa82dd32f:0x608f898f89cbcb99!8m2!3d36.9769247!4d-122.0292317!16s%2Fg%2F11c55w7hxh!19sChIJL9MtqC9AjoARmcvLiY-Jj2A","Pacific Tax Service, A Blackline Partners Company",1.0,2,Tax preparation service,"133 Mission St UNIT 240, Santa Cruz, CA 95060, United States","XXGC+Q8 Santa Cruz, California, USA",,+1 831-426-1320,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4QMosjGoMwgzkYpPSUHCEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.66618&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:47:50.941Z,,,
"https://www.google.com/maps/place/Keenly+Financial/@36.9880367,-122.0310556,17z/data=!3m1!4b1!4m6!3m5!1s0x808e41601f355e43:0x7e1f95b646e2ee22!8m2!3d36.9880367!4d-122.0310556!16s%2Fg%2F11sk3dm2_x",Keenly Financial,5.0,1,Bookkeeping service,"1111 River St #8, Santa Cruz, CA 95060, United States","XXQ9+6H Santa Cruz, California, USA",http://keenlyfinancial.com/,+1 831-331-1977,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:47:57.838Z,,,
"https://www.google.com/maps/place/Francine+Tyler,+CPA/data=!4m7!3m6!1s0x808e41d9b2aeaaab:0x98f5e173a94c57ba!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11g8yl5v32!19sChIJq6qustlBjoARuldMqXPh9Zg","Francine Tyler, CPA",4.3,6,Accountant,,,http://francinetylercpa.com/,,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPESTm6PAuOgDIU33OJ1YJA8mJsFNon6D5KXLu7=w408-h544-k-no,true,Closed,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:02.737Z,,,
https://www.google.com/maps/place/Seales+Conrad+CPA/data=!4m7!3m6!1s0x808e402583186885:0x599bb08a6b285907!8m2!3d36.9775293!4d-122.026321!16s%2Fg%2F1tfmj12h!19sChIJhWgYgyVAjoARB1koa4qwm1k,Seales Conrad CPA,,,Accountant,"2792, 125 Water St c, Santa Cruz, CA 95060, United States","XXHF+2F Santa Cruz, California, USA",http://www.pacific.tax/,+1 831-226-1500,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MCxtA1Z_pJcQhAOeHK7gKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.26074&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:07.639Z,,,
https://www.google.com/maps/place/Gachesa+Jack+L+CPA/data=!4m7!3m6!1s0x808e4028a9349cb1:0x7dd54acc31842709!8m2!3d36.974655!4d-122.027268!16s%2Fg%2F1vq9mj5v!19sChIJsZw0qShAjoARCSeEMcxK1X0,Gachesa Jack L CPA,,,Accountant,"120 Church St, Santa Cruz, CA 95060, United States","XXFF+V3 Santa Cruz, California, USA",,+1 831-426-3929,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=urDKzfHDD-ipklgYNtT_WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.78848&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:10.422Z,,,
https://www.google.com/maps/place/Rieber+Fohs+%26+Associates/data=!4m7!3m6!1s0x808e4020d84117cb:0xce3a654e8784cb8d!8m2!3d36.98655!4d-122.0385965!16s%2Fg%2F11clwnljd_!19sChIJyxdB2CBAjoARjcuEh05lOs4,Rieber Fohs & Associates,,,Tax preparation service,"150 Dubois St STE D, Santa Cruz, CA 95060, United States","XXP6+JH Santa Cruz, California, USA",http://www.rfacpa.com/,+1 831-476-7100,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sf1ljC2QURMrNHx5Rbqz0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.59983&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:15.227Z,,,
https://www.google.com/maps/place/A+D+Clarke+%26+Co/data=!4m7!3m6!1s0x808e402493f04c41:0x42a3bc6d3618d6e5!8m2!3d36.9795155!4d-122.0222019!16s%2Fg%2F1263lm_dh!19sChIJQUzwkyRAjoAR5dYYNm28o0I,A D Clarke & Co,1.0,1,Accountant,"303 Water St, Santa Cruz, CA 95060, United States","XXHH+R4 Santa Cruz, California, USA",,+1 831-423-6233,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iv471_Kvx8N-z-K2k76TKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.23413&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:18.053Z,,,
https://www.google.com/maps/place/Trish+the+Santa+Cruz+CPA/data=!4m7!3m6!1s0x808e167856218dfd:0xacb3eab0fd196b2b!8m2!3d36.9878361!4d-121.9575983!16s%2Fg%2F1261fc5w1!19sChIJ_Y0hVngWjoARK2sZ_bDqs6w,Trish the Santa Cruz CPA,5.0,1,Certified public accountant,"4630 Soquel Dr, Soquel, CA 95073, United States","X2QR+4X Soquel, California, USA",http://santacruzcpa.com/,+1 831-475-1544,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMTTgfJAlKdfRknWjd-tgsCiNDd-g3jN71ztgZQ=w408-h408-k-no,true,Closed,9 am–3 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,9 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:23.038Z,Identifies as women-owned,,
https://www.google.com/maps/place/Chamberlain+Financial+Planning+%26+Wealth+Management/data=!4m7!3m6!1s0x808e401ed5e6d177:0xf616762c98c4982a!8m2!3d36.9767156!4d-122.0289381!16s%2Fg%2F1tz95zwq!19sChIJd9Hm1R5AjoARKpjEmCx2FvY,Chamberlain Financial Planning & Wealth Management,5.0,1,Financial consultant,"125 Mission St #3, Santa Cruz, CA 95060, United States","XXGC+MC Santa Cruz, California, USA",,+1 831-420-1340,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EwuOBn3E7UzNYmzUrFoodQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.33276&pitch=0&thumbfov=100,false,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:27.949Z,,,
https://www.google.com/maps/place/Peter+Goodman+Tax+%26+Business/data=!4m7!3m6!1s0x808e1545fbf0fd65:0x1912799c0184e9ef!8m2!3d36.9700859!4d-121.9813084!16s%2Fg%2F1ts2_hrm!19sChIJZf3w-0UVjoAR7-mEAZx5Ehk,Peter Goodman Tax & Business,3.0,2,Tax preparation service,"1145 Chanticleer Ave #7, Santa Cruz, CA 95062, United States","X2C9+2F Santa Cruz, California, USA",,+1 831-476-5061,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qAoLpf4g7f1jiE-iuWPbrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.49704&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:30.952Z,,,
https://www.google.com/maps/place/Babcock+Heather+CPA/data=!4m7!3m6!1s0x808e402ecb17e9a3:0xf3815690808f2cb1!8m2!3d36.9748096!4d-122.0367794!16s%2Fg%2F1tdftcfk!19sChIJo-kXyy5AjoARsSyPgJBWgfM,Babcock Heather CPA,,,Tax preparation service,"428 King St, Santa Cruz, CA 95060, United States","XXF7+W7 Santa Cruz, California, USA",,+1 831-426-3400,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM7bc28nSHKNE-o4I0CaAgHN7tSG51rIP1mHeNu=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:35.916Z,,,
https://www.google.com/maps/place/Seghetti+Waxler/data=!4m7!3m6!1s0x808e401949048c03:0x2ba5eff36c2dfd5d!8m2!3d36.9632153!4d-121.9687902!16s%2Fg%2F1tjpqqzp!19sChIJA4wESRlAjoARXf0tbPPvpSs,Seghetti Waxler,5.0,6,Accountant,"749 37th Ave, Santa Cruz, CA 95062, United States","X27J+7F Santa Cruz, California, USA",http://www.seghettiwaxler.com/,+1 831-425-7676,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=an5gvdfGDwm_4Ck2TvfJyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.065&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–2:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:40.837Z,,,
https://www.google.com/maps/place/Candace+Ebert+%26+Company/data=!4m7!3m6!1s0x808e154ddde32c23:0x45bd2087a6c85675!8m2!3d36.9632153!4d-121.9687902!16s%2Fg%2F11g7zgyl4s!19sChIJIyzj3U0VjoARdVbIpocgvUU,Candace Ebert & Company,5.0,6,Accounting firm,"749 37th Ave suite 101, Santa Cruz, CA 95062, United States","X27J+7F Santa Cruz, California, USA",http://candaceebert.com/,+1 831-316-1106,"Closed ⋅ Opens 9 am Mon

Updated by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=an5gvdfGDwm_4Ck2TvfJyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.065&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:46.118Z,,,
https://www.google.com/maps/place/Hensley+Tax+%26+Bookkeeping+Services/data=!4m7!3m6!1s0x808e157cc14e6bfb:0xe394a4bbf6471c43!8m2!3d36.9765372!4d-121.9844502!16s%2Fg%2F1td2zpkv!19sChIJ-2tOwXwVjoARQxxH9ruklOM,Hensley Tax & Bookkeeping Services,,,Tax preparation service,"1515 Capitola Rd, Santa Cruz, CA 95062, United States","X2G8+J6 Santa Cruz, California, USA",http://www.jimwellsea.com/,+1 831-423-9110,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GoVyNRgdX3lVNN6oVX-mTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.403727&pitch=0&thumbfov=100,false,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:50.928Z,,,
https://www.google.com/maps/place/Codiga+%26+Associates/data=!4m7!3m6!1s0x808e40262025487b:0x690af8a9be8a5b84!8m2!3d36.9739719!4d-122.0267671!16s%2Fg%2F1tf583f7!19sChIJe0glICZAjoARhFuKvqn4Cmk,Codiga & Associates,,,Tax preparation service,"1348 Commerce Ln, Santa Cruz, CA 95060, United States","XXFF+H7 Santa Cruz, California, USA",,+1 831-426-0600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CwIqI2vXhBMianhxoR_XIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.52638&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-10-19T15:48:53.681Z,,,
