placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,error
"https://www.google.com/maps/place/Eau+Claire+Surgery+Center/@44.7965734,-91.5207873,17z/data=!3m1!4b1!4m6!3m5!1s0x87f8bd877cdd48d5:0x99a9b1c7c9ebef5b!8m2!3d44.7965734!4d-91.5207873!16s%2Fg%2F1tl1jg5k",Eau Claire Surgery Center,5.0,2,Medical clinic,"2116 Craig Rd, Eau Claire, WI 54701, United States","QFWH+JM Eau Claire, Wisconsin, USA",,+1 715-839-9339,,,false,,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T21:59:53.269Z,,,,,,,,
https://www.google.com/maps/place/Prevea+Heart+and+Vascular/data=!4m7!3m6!1s0x87f8bd1264dd16d5:0x6b86a75024abcd9e!8m2!3d44.7940926!4d-91.5138918!16s%2Fg%2F11g0v_nxm9!19sChIJ1RbdZBK9-IcRns2rJFCnhms,Prevea Heart and Vascular,,,Heart hospital,"900 W Clairemont Ave, Eau Claire, WI 54701, United States","QFVP+JC Eau Claire, Wisconsin, USA",https://www.prevea.com/medical-services/Heart-Vascular?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 715-717-6600,Closes soon · 4 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h9oiDA_si4kAumqoh4YkqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.84952&pitch=0&thumbfov=100,true,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T21:59:57.848Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,
"https://www.google.com/maps/place/OakLeaf+Advanced+Wound+Care+%26+Hyperbaric+Medicine+Center/@44.8158367,-91.4525194,17z/data=!3m1!4b1!4m6!3m5!1s0x87f8bc9a37be1a45:0x4bfa19b848da903f!8m2!3d44.8158367!4d-91.4525194!16s%2Fg%2F11bw7czwz_",OakLeaf Advanced Wound Care & Hyperbaric Medicine Center,,,Medical clinic,"1000 OakLeaf Way, Altoona, WI 54720, United States","RG8W+8X Altoona, Wisconsin, USA",,+1 715-839-6869,Open · Closes 5 pm,,false,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:04.660Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Mayo+Clinic+Health+System+-+Cardiology/data=!4m7!3m6!1s0x87f8bd5c0b28dc33:0xcf33acfdaee558cf!8m2!3d44.8121863!4d-91.5129352!16s%2Fg%2F11n___3j7l!19sChIJM9woC1y9-IcRz1jlrv2sM88,Mayo Clinic Health System - Cardiology,,,Medical clinic,"1221 Whipple St, Eau Claire, WI 54703, United States","RF6P+VR Eau Claire, Wisconsin, USA",https://www.mayoclinichealthsystem.org/locations/eau-claire/services-and-treatments/cardiology?mc_id=&utm_source=yext&utm_medium=l&utm_content=eauclairecardiology&utm_campaign=mchsmarketing&geo=eauclaire&placementsite=nwwi&invsrc=mchsnwwi&cauid=122230&y_source=1_MjM2NjQ1ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 715-838-6320,Open · Closes 5:15 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JNZktlzAzxmM6X54WqdkZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.758064&pitch=0&thumbfov=100,true,8 am–5:15 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:09.334Z,LGBTQ+ friendly,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,Closed,Closed,8 am–5:15 pm,
https://www.google.com/maps/place/Call+Jason+MD/data=!4m7!3m6!1s0x87f8bd7ad6a2a98d:0x9e7bff79b708a09!8m2!3d44.8123694!4d-91.5122165!16s%2Fg%2F1tfkrbby!19sChIJjami1nq9-IcRCYpwm_e_5wk,Call Jason MD,,,Vascular surgeon,"1221 Whipple St, Eau Claire, WI 54703, United States","RF6Q+W4 Eau Claire, Wisconsin, USA",,+1 715-838-3311,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RIA2BypMiuIZ_KY-AkcpsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.35143&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:12.358Z,,,,,,,,
https://www.google.com/maps/place/Mayo+Clinic+Health+System+-+Surgery/data=!4m7!3m6!1s0x87f8bd1a3c4a45c3:0x10f912fd5089d449!8m2!3d44.8122645!4d-91.5128078!16s%2Fg%2F11qg31p_wl!19sChIJw0VKPBq9-IcRSdSJUP0S-RA,Mayo Clinic Health System - Surgery,,,Medical clinic,"1221 Whipple St, Eau Claire, WI 54703, United States","RF6P+WV Eau Claire, Wisconsin, USA",https://www.mayoclinichealthsystem.org/locations/eau-claire/services-and-treatments/surgery?mc_id=&utm_source=yext&utm_medium=l&utm_content=eauclairesurgery&utm_campaign=mchsmarketing&geo=eauclaire&placementsite=nwwi&invsrc=mchsnwwi&cauid=122231&y_source=1_MjM2NjQ1ODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 715-838-6140,Open · Closes 5:15 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JNZktlzAzxmM6X54WqdkZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.870216&pitch=0&thumbfov=100,true,8 am–5:15 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:17.093Z,LGBTQ+ friendly,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,Closed,Closed,8 am–5:15 pm,
https://www.google.com/maps/place/The+Sakura+Clinic/data=!4m7!3m6!1s0x87f8bc18eff4a467:0xc2263cb24e6acf6b!8m2!3d44.7457077!4d-91.4498803!16s%2Fg%2F1q6j2x_fd!19sChIJZ6T07xi8-IcRa89qTrI8JsI,The Sakura Clinic,4.9,104,Medical spa,"6045 Sandstone Rd, Eau Claire, WI 54701, United States","PHW2+72 Eau Claire, Wisconsin, USA",https://www.thesakuraclinic.com/,+1 715-514-3548,"Open · Closes 6 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNd5Iv7RLpT838bD3LXLa1Brz8gBAITfLzv5BSx=w408-h306-k-no,true,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:21.936Z,,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,
"https://www.google.com/maps/place/Robert+Wiechmann,+M.D./data=!4m7!3m6!1s0x87f8bd6562232db1:0xfde52b56d847a1fc!8m2!3d44.8128133!4d-91.5119611!16s%2Fg%2F1vtzhsc7!19sChIJsS0jYmW9-IcR_KFH2FYr5f0","Robert Wiechmann, M.D.",5.0,3,Surgical center,"1400 Bellinger St, Eau Claire, WI 54703, United States","RF7Q+46 Eau Claire, Wisconsin, USA",https://www.mayoclinichealthsystem.org/providers/robert-wiechmann-md?y_source=1_MjAxMjc4NDQzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 715-838-6320,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a4wHqcy1mspkTlT291L0ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.74713&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:26.796Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/River+Prairie+Surgery+Center/@44.8178336,-91.4632041,17z/data=!3m1!4b1!4m6!3m5!1s0x87f8bd213d04c4d5:0x33bacf0fdccc04ce!8m2!3d44.8178336!4d-91.4632041!16s%2Fg%2F11lzngpzr0",River Prairie Surgery Center,,,Surgical center,"3119 Woodman Dr, Altoona, WI 54720, United States","RG9P+4P Altoona, Wisconsin, USA",https://www.oakleafsurgical.com/surgerycenterinfo.htm,+1 715-858-3700,Closed · Opens 8 am Wed,,true,Closed,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:33.532Z,,8 am–4:30 pm,Closed,Closed,Closed,Closed,Closed,
https://www.google.com/maps/place/Steven+Levin/data=!4m7!3m6!1s0x87f8bd9ab0555555:0x49a28621221b8e97!8m2!3d44.794519!4d-91.5107268!16s%2Fg%2F11p079_c95!19sChIJVVVVsJq9-IcRl44bIiGGokk,Steven Levin,5.0,1,Vascular surgeon,"900 W Clairemont Ave, Eau Claire, WI 54701, United States",,,+1 715-715-6600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=psbo4wdUSvkzRA0mW0pc8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.023552&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:37.159Z,,,,,,,,
"https://www.google.com/maps/place/J.+Clinton+Merrick,+MD/data=!4m7!3m6!1s0x87f8bd9302721255:0x8e25f34835320c55!8m2!3d44.7971418!4d-91.5169818!16s%2Fg%2F1tkl3wps!19sChIJVRJyApO9-IcRVQwyNUjzJY4","J. Clinton Merrick, MD",4.5,29,Plastic surgeon,"1110 Oak Ridge Dr, Eau Claire, WI 54701, United States","QFWM+V6 Eau Claire, Wisconsin, USA",http://www.merrickplasticsurgery.com/,+1 715-514-2550,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM3Gk5EB0Avgk3wiy7oSGDNDVpNuP8ZMgqQGoNL=w408-h272-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:41.965Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Altoona/data=!4m7!3m6!1s0x89cb91359e109945:0x137978599dc6d75b!8m2!3d40.456044!4d-78.4065518!16s%2Fg%2F11hbsp6cv_!19sChIJRZkQnjWRy4kRW9fGnVl4eRM,USA Vein Clinics - Altoona,4.7,25,Medical clinic,"2744 Plank Rd, Altoona, PA 16601, United States","FH4V+C9 Altoona, Pennsylvania, USA",https://www.usaveinclinics.com/company/locations/pennsylvania/office/altoona/,+1 814-201-6006,,https://lh3.googleusercontent.com/p/AF1QipOrZnYrak3gveHEAaqL8R2yGY77On8jzkP_d65m=w408-h272-k-no,true,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:47.122Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
"https://www.google.com/maps/place/John+Waciuma,+MD/data=!4m7!3m6!1s0x87f8bd8fee032915:0x4d9ba8573bf875ed!8m2!3d44.794519!4d-91.5107268!16s%2Fg%2F1td618y7!19sChIJFSkD7o-9-IcR7XX4O1eom00","John Waciuma, MD",,,Vascular surgeon,"900 W Clairemont Ave, Eau Claire, WI 54701, United States","QFVQ+RP Eau Claire, Wisconsin, USA",https://www.prevea.com/Providers/John-Waciuma?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 715-717-6600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=psbo4wdUSvkzRA0mW0pc8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.023552&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:00:50.656Z,,,,,,,,
"https://www.google.com/maps/place/Chippewa+Valley+Vein+Center/@44.7902348,-91.5098882,14z/data=!4m6!3m5!1s0x87f8bc543051a4fd:0x2699ab7e4fd45d8b!8m2!3d44.8006356!4d-91.4771145!16s%2Fg%2F1tpll942",Chippewa Valley Vein Center,4.3,,Doctor,"1720 Harding Ave # 1, Eau Claire, WI 54701, United States","RG2F+75 Eau Claire, Wisconsin, USA",http://www.cvveincenter.com/,+1 715-832-2200,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN_GgYalCN6lvJ5Trw-TCx7lE4-IEpf6_K_Onwk=w408-h342-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2025-12-16T22:00:58.794Z,,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,Already found
"https://www.google.com/maps/place/Chippewa+Valley+Vein+Center/@44.9369054,-91.3929348,14z/data=!4m6!3m5!1s0x87f8bc543051a4fd:0x2699ab7e4fd45d8b!8m2!3d44.8006356!4d-91.4771145!16s%2Fg%2F1tpll942",Chippewa Valley Vein Center,4.3,,Doctor,"1720 Harding Ave # 1, Eau Claire, WI 54701, United States","RG2F+75 Eau Claire, Wisconsin, USA",http://www.cvveincenter.com/,+1 715-832-2200,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN_GgYalCN6lvJ5Trw-TCx7lE4-IEpf6_K_Onwk=w408-h342-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2025-12-16T22:01:07.182Z,,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,Already found
https://www.google.com/maps/place/ETI+Wound+Healing+Center/data=!4m7!3m6!1s0x87f8bd88cb938f0d:0xe7bbda9f6db1b5a3!8m2!3d44.8003303!4d-91.4706697!16s%2Fg%2F11c5_rgzgw!19sChIJDY-Ty4i9-IcRo7WxbZ_au-c,ETI Wound Healing Center,5.0,13,Physical therapy clinic,"2130 Brackett Ave b, Eau Claire, WI 54701, United States","RG2H+4P Eau Claire, Wisconsin, USA",http://etiwoundhealingcenter.com/,+1 715-736-4384,Closes soon · 5 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNzL3cU3x_FZNrS2b1P9-gtXnvMB5P_9NM9ygNj=w408-h402-k-no,false,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Stanley+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:01:28.122Z,,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,
https://www.google.com/maps/place/Enza+Medispa/data=!4m7!3m6!1s0x87f8bd6600372fd9:0x8cfde2811d5bfe98!8m2!3d44.7859826!4d-91.5082189!16s%2Fg%2F11fl0gcyyq!19sChIJ2S83AGa9-IcRmP5bHYHi_Yw,Enza Medispa,4.9,36,Skin care clinic,"3221 Stein Blvd Ste 2, Eau Claire, WI 54701, United States","QFPR+9P Eau Claire, Wisconsin, USA",https://theenzamedispa.wordpress.com/,+1 715-833-2116,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPF8ryId8mIHREyQxTv7wPhL3jkU2lHFrX8-sC6=w498-h240-k-no,true,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Stanley+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:01:33.112Z,LGBTQ+ friendly,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–5 pm,
https://www.google.com/maps/place/Denovo+Medspa/data=!4m7!3m6!1s0x87f8bd90e6e42fdb:0x7d3f5a303f040ea8!8m2!3d44.7913656!4d-91.5084958!16s%2Fg%2F1tlnd_tm!19sChIJ2y_k5pC9-IcRqA4EPzBaP30,Denovo Medspa,4.9,27,Medical spa,"745 Kenney Ave, Eau Claire, WI 54701, United States","QFRR+GJ Eau Claire, Wisconsin, USA",http://denovomedspa.com/,+1 715-835-2285,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lltvWQ7ud34EFJwCkMN2nQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.52884&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Stanley+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-12-16T22:01:38.030Z,,9 am–5 pm,12–8 pm,9 am–2 pm,Closed,Closed,9 am–5 pm,
