placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,error
https://www.google.com/maps/place/SKC+Electrical+Service+Inc./data=!4m7!3m6!1s0x89a9f79f136b9c09:0x216cecbf5bc135a9!8m2!3d34.3074466!4d-77.9814634!16s%2Fg%2F1th5_ntq!19sChIJCZxrE5_3qYkRqTXBW7_sbCE,SKC Electrical Service Inc.,3.3,32,Electrician,,"4280 US-421 Unit 170, Wilmington, NC 28401, United States","8249+XC Wilmington, North Carolina, USA",http://skc.generacdealers.com/,+1 910-443-4121,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qvIOZrC-33FiWBh5ew-6Ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.77431&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:41:39.081Z,,
https://www.google.com/maps/place/Mister+Sparky+of+Wilmington/data=!4m7!3m6!1s0x89a98b096380b833:0xf03ec0109adb82c!8m2!3d34.2932431!4d-77.9009909!16s%2Fg%2F11hv2t0f2q!19sChIJM7iAYwmLqYkRLLitCQHsAw8,Mister Sparky of Wilmington,4.9,1218,Electrician,,"3232 Kitty Hawk Rd, Wilmington, NC 28405, United States","73VX+7J Wilmington, North Carolina, USA",https://www.sparkywilmington.com/,+1 910-631-6039,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO4Scmw2oHk9tEeTT9XAsK3aUbiX_L-LLH_Y4GT=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:41:43.577Z,,
https://www.google.com/maps/place/Monkey+Junction+Electric/data=!4m7!3m6!1s0x89a9f77b76275a19:0xb080d80dbf9a40ad!8m2!3d34.1544361!4d-77.8656363!16s%2Fg%2F11t1c4tdtf!19sChIJGVondnv3qYkRrUCavw3YgLA,Monkey Junction Electric,4.9,176,Electrician,,"119 Whipporwill Ln, Wilmington, NC 28409, United States","543M+QP Wilmington, North Carolina, USA",https://www.monkeyjunctionelectric.com/,+1 910-859-0519,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaoxrcU8JrxWn7_YyNNY5w5XNHIhB7X4CmiFenvVe94SxLfsZPQx-Z3fZlpmy5-Nn3u5ot7GmgW6L7hyYR6J0nHW0vocov-IZPhI9z8xb92VGijaVe3ABRNMfDe8m97HRGa6o=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:41:48.420Z,,
https://www.google.com/maps/place/Dorschied+Electrical+Services+LLC/data=!4m7!3m6!1s0xaf211c11a6e26389:0x46f420de5e873689!8m2!3d34.242754!4d-78.0677095!16s%2Fg%2F11t3qt5hqh!19sChIJiWPiphEcIa8RiTaHXt4g9EY,Dorschied Electrical Services LLC,5.0,36,Electrician,,,,https://m.facebook.com/Dorschiedelectricalservices/,+1 508-916-1356,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNb9xpoeZWgTb-Nf3FmhwPXfuZJwBITtvsYcFdx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:41:53.088Z,,
https://www.google.com/maps/place/Alpha+Electric/data=!4m7!3m6!1s0x89a9f58682270ead:0xf91b4d38293e3c88!8m2!3d34.2098374!4d-77.8783294!16s%2Fg%2F11kpj9vslj!19sChIJrQ4ngob1qYkRiDw-KThNG_k,Alpha Electric,5.0,89,Electrician,,"4919 Oleander Dr, Wilmington, NC 28403, United States","645C+WM Wilmington, North Carolina, USA",http://www.alphaelectricwilmington.com/,+1 910-619-9999,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM71lOdAGW2qNpYWLYyeSwAdzaXrBuNiMCIBiFb=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:41:57.484Z,,
https://www.google.com/maps/place/Green+Dot+Heating+%26+Air/data=!4m7!3m6!1s0x89a98ca9b2fa18fd:0xff1b3de63d4bf914!8m2!3d34.262541!4d-77.8349912!16s%2Fg%2F1tdb547x!19sChIJ_Rj6sqmMqYkRFPlLPeY9G_8,Green Dot Heating & Air,4.9,1216,Air conditioning repair service,,"204 Antilles Ct, Wilmington, NC 28405, United States","7578+22 Wilmington, North Carolina, USA",http://www.greendothvac.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Wilmington-NC,+1 910-956-4580,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMdx-GdPe2E8xyXEucTh-UMy6l0Qu8RyayQBO77=w408-h272-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:02.001Z,Identifies as veteran-owned,
"https://www.google.com/maps/place/Salt+Air+Heating,+Cooling+%26+Electrical/data=!4m7!3m6!1s0x89aa1e17d285caf1:0xc2112a57804d842c!8m2!3d34.2932164!4d-77.8991178!16s%2Fg%2F11b5wqq829!19sChIJ8cqF0hceqokRLIRNgFcqEcI","Salt Air Heating, Cooling & Electrical",4.9,1600,Air conditioning repair service,,"3306 Kitty Hawk Rd #100, Wilmington, NC 28405, United States","74V2+79 Wilmington, North Carolina, USA",https://saltairinc.com/,+1 910-777-3539,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNPt1Nh-3mb9L96gZ0wGR-7vTu1bO8Tg_XqtYtM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:06.669Z,,
https://www.google.com/maps/place/Greenfield+Energy/data=!4m7!3m6!1s0x89a9f30c47ace571:0xfb0fe90a5dd909e1!8m2!3d34.2736362!4d-77.9252917!16s%2Fg%2F1wn_6zj6!19sChIJceWsRwzzqYkR4QnZXQrpD_s,Greenfield Energy,5.0,2,Electric generator shop,,"1908 Castle Hayne Rd, Wilmington, NC 28401, United States","73FF+FV Wilmington, North Carolina, USA",https://greenfieldgenerators.com/?y_source=1_MjAyMTU3NzQ0NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,+1 910-509-1805,"Closed · Opens 7 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyB6q69YIergLTooS-DmIYKChOAt5KJCPaMjFZAyS8jqiYDmahEMpj-9dLqbXmvo6g3es_w-D_26-3Ip7ULPV-j7_ILxQ6Qu-v7VxDtbryz1YNyfTe_K1mxz6uzbwIhspvDdFVSBQ=w408-h306-k-no,true,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:11.471Z,,
https://www.google.com/maps/place/Coastal+Comfort+Electric/data=!4m7!3m6!1s0x40276e6e7ba2a0c5:0x55dc792e606299d2!8m2!3d34.2430835!4d-77.8319029!16s%2Fg%2F11w8tvt9xw!19sChIJxaCie25uJ0AR0pliYC553FU,Coastal Comfort Electric,4.8,73,Electrician,,,,https://www.coastalcomfortelectricllc.com/,+1 910-622-8110,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM307kBzrAJmSABD8POeldDeK1UUW81vzpWh_tn=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:16.109Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Generrage+Generators/data=!4m7!3m6!1s0x89a98bbbe1de2d3b:0x2fe076b6c6a511a0!8m2!3d34.3373265!4d-77.8894695!16s%2Fg%2F11qr6qffs4!19sChIJOy3e4buLqYkRoBGlxrZ24C8,Generrage Generators,5.0,3,Electric generator shop,,"4604 N College Rd, Castle Hayne, NC 28429, United States","84P6+W6 Castle Hayne, North Carolina, USA",https://generragegenerators.com/,+1 910-599-3644,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipODJX5aRgor9IZ_oh3ORTTuGav417CjnYTnOPa-=w408-h258-k-no,true,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:20.846Z,,
https://www.google.com/maps/place/Honest+Engine+Equipment/data=!4m7!3m6!1s0x89a9f500e8c687a1:0xa135467ec365d477!8m2!3d34.21783!4d-77.8863807!16s%2Fg%2F1tfmd2q9!19sChIJoYfG6AD1qYkRd9Rlw35GNaE,Honest Engine Equipment,4.1,147,Lawn mower store,· In-store pick-up,"939 S Kerr Ave, Wilmington, NC 28403, United States","6497+4C Wilmington, North Carolina, USA",http://www.honestengineequipment.com/,+1 910-791-9340,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWSxwFP1EWyn13G_NZfTIlyXfx_JN0oHTcufAnwuUSXwjTYb21RKMRAcH6D9wC1zsbuzaZzhx8rRqWmEhW01ihQsWbU4bIpUEW1d0z09lqaopVYeWh4S-07b3CgGMOR5DvbdRx3w=w408-h306-k-no,true,7:30 am–12 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:25.422Z,,
"https://www.google.com/maps/place/Downtown+Electric,+LLC/data=!4m7!3m6!1s0x89aa1facef9cdf93:0xdb87d7a2a9d52ae4!8m2!3d34.2381179!4d-77.9485666!16s%2Fg%2F11vs17hkb8!19sChIJk9-c76wfqokR5CrVqaLXh9s","Downtown Electric, LLC",5.0,6,Electrician,,"226 N Front St #146, Wilmington, NC 28401, United States","63Q2+6H Wilmington, North Carolina, USA",https://www.downtownelectricnc.com/,+1 910-622-8288,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOwCPogA8fXgx-P54nMmlOrOBHIgJw9q13UziDa=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:30.300Z,,
https://www.google.com/maps/place/Turn+Key+Electric/data=!4m7!3m6!1s0x89a98d533f54cdb5:0xe50ffdd7d517572b!8m2!3d34.2069834!4d-77.8733794!16s%2Fg%2F11qmc4yjt9!19sChIJtc1UP1ONqYkRK1cX1df9D-U,Turn Key Electric,5.0,2,Electrician,,,,https://turnkeyelectricnc.com/,+1 910-795-7480,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2Wl2hyYTq6d8w2RR15URDPnRWvBDrcuAVtCWT=w408-h306-k-no,true,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:34.664Z,,
"https://www.google.com/maps/place/34+North+Electrical,+LLC/data=!4m7!3m6!1s0x81a85e692b5ceacf:0x22a49fb3f74814e2!8m2!3d34.242754!4d-78.0593805!16s%2Fg%2F11l2gzwjn_!19sChIJz-pcK2leqIER4hRI97OfpCI","34 North Electrical, LLC",5.0,26,Electrician,,,,https://www.34northelectrical.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,+1 910-367-1271,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOio3IdWm0di8zqdHFvzz122MeoElR3X84_fWxY=w408-h322-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:39.097Z,,
https://www.google.com/maps/place/Green+Wave+Electrical+Contractors+LLC/data=!4m7!3m6!1s0xa20a90fea69f8eeb:0x22296f7a47e5f752!8m2!3d34.1531563!4d-77.8681686!16s%2Fg%2F11sghpy451!19sChIJ646fpv6QCqIRUvflR3pvKSI,Green Wave Electrical Contractors LLC,5.0,58,Electrician,,"109 N Channel Haven Dr, Wilmington, NC 28409, United States","543J+7P Wilmington, North Carolina, USA",https://greenwavenc.com/,+1 910-240-4843,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNUYyqT1Rh3ba5nu7V8BtsX7iCv6_29J53yNZsx=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:43.600Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Skinner%E2%80%99s+Generator+PM+Service+LLC/data=!4m7!3m6!1s0x89aa4daad68b1be7:0xb3e6895077f361ec!8m2!3d34.6610959!4d-78.456789!16s%2Fg%2F11sy6ynyjz!19sChIJ5xuL1qpNqokR7GHzd1CJ5rM,Skinner’s Generator PM Service LLC,5.0,15,Electric generator shop,,"9571 NC-41, Harrells, NC 28444, United States","MG6V+C7 Harrells, North Carolina, USA",,+1 910-991-6879,Closes soon · 5 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP58eEeqPjBS8aUo4pq33iFXTh7DzYbV4Tq19yQ=w408-h663-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:48.279Z,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x89a98d8b0519f1b7:0xc28039ff64ae7f5d!8m2!3d34.2738374!4d-77.8152193!16s%2Fg%2F11tx6zvgtc!19sChIJt_EZBYuNqYkRXX-uZP85gMI,Harbor Freight,4.6,137,Hardware store,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up","7316 Market St Unit B, Wilmington, NC 28411, United States","75FM+GW Wilmington, North Carolina, USA",https://www.harborfreight.com/storelocator/7316-market-st-unit-b-wilmington-28411?number=3402,+1 910-661-4344,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzh4mbJEEz8mAuDVHBJkQVJXpk__MJcFMcqVhurcKxV-dJVDo3MJifGhBUqdBg9XS6ovE_eBnGmcEdRWYR2zuV6Nhs62iSPpAOZHImeLb8sJFPNp9NNMCJpjoxG5W1VqhhSS5S5_w=w408-h306-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:52.696Z,,
https://www.google.com/maps/place/Southern+Generator/data=!4m7!3m6!1s0x89aa23277263e863:0x60ce670af0553c8b!8m2!3d34.3254167!4d-78.0959283!16s%2Fg%2F11j03bzh_b!19sChIJY-hjcicjqokRizxV8ApnzmA,Southern Generator,5.0,3,Electric generator shop,,"3972 Sourwood Ct NE, Leland, NC 28451, United States","8WG3+5J Leland, North Carolina, USA",,+1 910-398-7274,Closes soon · 5 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwanb4HxAhFGMjtc5-SizNa0KPh340aBiy5-nv2cdLNbF8GAwxVnBQrnFGsL08DJF5U1h3Rvbb04spfTr0bnRcappsxqe5TCYiZcAEz_3yIyjhwnDJBEDPfb0hlKTgH4b5GYhNt=w408-h306-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:42:57.119Z,,
https://www.google.com/maps/place/Hanover+Electric+Motor+Services/data=!4m7!3m6!1s0x89aa1e194e6c7d27:0xee63214b5a5597f7!8m2!3d34.1940169!4d-77.9343212!16s%2Fg%2F1ts303x5!19sChIJJ31sThkeqokR95dVWkshY-4,Hanover Electric Motor Services,4.1,14,Electric motor repair shop,,"602 Wellington Ave, Wilmington, NC 28401, United States","53V8+J7 Wilmington, North Carolina, USA",https://www.hanoverelectricmotorsandsupplies.com/,+1 910-762-3702,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AKcchr-n2ZAx3EOwGccJtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.41623&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2026-01-10T21:43:01.576Z,Identifies as women-owned,
