placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/John+Waters+Inc./data=!4m7!3m6!1s0x8869a1b4f843e6f9:0x380cbc7309c73a2b!8m2!3d38.2101474!4d-85.5577993!16s%2Fg%2F1tdh95mz!19sChIJ-eZD-LShaYgRKzrHCXO8DDg,John Waters Inc.,4.8,424,Air conditioning repair service,"2315 Watterson Trail, Louisville, KY 40299, United States","6C6R+3V Louisville, Kentucky, USA",https://www.jwaters.com/,+1 502-896-0850,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8GslnIVCYijQPwDKKrvZrbVavaga8fxyqc8so=w408-h264-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:30.846Z,,,,
"https://www.google.com/maps/place/Electric+Motor+Repair+%26+Rewind,+Inc/data=!4m7!3m6!1s0x886972c4851ff615:0xcb4b165831cfbd6f!8m2!3d38.3086148!4d-85.7497722!16s%2Fg%2F1tdxwrxq!19sChIJFfYfhcRyaYgRb73PMVgWS8s","Electric Motor Repair & Rewind, Inc",4.9,25,Electric motor repair shop,"1502 Research Dr, Jeffersonville, IN 47130, United States","8752+C3 Jeffersonville, Indiana, USA",http://emotorrepair.com/,+1 812-284-5059,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6AsFUWzFTxdTT82X3VqVX5YjzyegXhX71Rr8f0a_36R3772xMnGhjkApHB2y2LwRml2-uKMOCuhC6crYLCkMZAIw8zuYwvfr5WfbLkaxh0EJ4L1-wdM0PUqyfrO4aYrT2__7o=w408-h544-k-no,false,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:35.986Z,,,,
https://www.google.com/maps/place/Cardinal+Electric+Services/data=!4m7!3m6!1s0x8869732113f5a80b:0xda9b3150597afa8d!8m2!3d38.2561839!4d-85.7219028!16s%2Fg%2F1tm69pcm!19sChIJC6j1EyFzaYgRjfp6WVAxm9o,Cardinal Electric Services,4.1,9,Contractor,"1515 Mellwood Ave, Louisville, KY 40206, United States","774H+F6 Louisville, Kentucky, USA",,+1 502-587-6055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HsPmddr2ObupypUDwBMrMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.49707&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:38.988Z,,,,
https://www.google.com/maps/place/A+U+Diesel+Electric+Inc/data=!4m7!3m6!1s0x88696d43e8707b6f:0x77025cc6234286a6!8m2!3d38.2580954!4d-85.7814795!16s%2Fg%2F1tfvzww1!19sChIJb3tw6ENtaYgRpoZCI8ZcAnc,A U Diesel Electric Inc,4.8,53,Auto repair shop,"1833 W Market St, Louisville, KY 40203, United States","7659+6C Louisville, Kentucky, USA",,+1 502-589-3497,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMZzc-RtfnfMJBTT8c36Hvaz_SGmrC_v1YvlDBg=w408-h501-k-no,true,Closed,Closed,8 am–1 pm,8 am–1 pm,8 am–1 pm,8 am–1 pm,8 am–1 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:43.816Z,,,,
https://www.google.com/maps/place/Hamlin+Electric/data=!4m7!3m6!1s0x4389a27eeb1f71b3:0xc2af2b6a84827ced!8m2!3d38.256686!4d-85.774175!16s%2Fg%2F11xmp6s6ww!19sChIJs3Ef636iiUMR7XyChGorr8I,Hamlin Electric,5.0,20,Electrician,,,http://hamlinelectric.com/,+1 812-946-4866,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxSohowO_PCEAMSjUSETUcI-1FLc-hYlr6H8xH78c6Qlw8Cl9FxhYkZaMsdnCvyc3QdHJkk7Lj1Ep7yLIldRWgjSfGRpvROJQ21wQD3l2vPCEPQVWYJq2l9PfcfJkt2TVmaKRw1e2Fbyac=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:48.683Z,,,,
https://www.google.com/maps/place/Mister+Sparky/data=!4m7!3m6!1s0x88690baa1319cf2d:0x443d0a0b80026e22!8m2!3d38.215831!4d-85.6757772!16s%2Fg%2F11c6lbg8sl!19sChIJLc8ZE6oLaYgRIm4CgAsKPUQ,Mister Sparky,4.7,543,Electrician,"2148 Lancashire Ave, Louisville, KY 40205, United States","688F+8M Louisville, Kentucky, USA",https://www.mistersparky.com/louisville/?utm_source=GMB&utm_medium=organic&utm_campaign=louisville,+1 502-450-8432,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNWTUVXI06dPvKkc_D3y7crlFO2HP5EyKjHpGtS=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:53.676Z,,,,
https://www.google.com/maps/place/Rudder+Electric/data=!4m7!3m6!1s0x886970de6431e081:0x539c399524d88a60!8m2!3d38.3572152!4d-85.7142959!16s%2Fg%2F1hc0ynm8k!19sChIJgeAxZN5waYgRYIrYJJU5nFM,Rudder Electric,4.6,19,Electrician,"4440 Utica-Sellersburg Rd, Jeffersonville, IN 47130, United States","974P+V7 Jeffersonville, Indiana, USA",http://www.rudderelectric.com/,+1 502-773-4822,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kUeiychw-0HNQWoz0UO68Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.14557&pitch=0&thumbfov=100,true,8 am–12 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:04:58.606Z,,,,
https://www.google.com/maps/place/Will+Power+Solutions+%7C+General+Contractor+%7C+Louisville+KY/data=!4m7!3m6!1s0x8869be210a8bffff:0x9749d7c6e9bd8251!8m2!3d38.2383222!4d-85.7593683!16s%2Fg%2F11y2cl78vk!19sChIJ__-LCiG-aYgRUYK96cbXSZc,Will Power Solutions | General Contractor | Louisville KY,5.0,6,General contractor,"1015 S 4th St, Louisville, KY 40203, United States","66QR+87 Louisville, Kentucky, USA",https://www.willpowersolutionsllc.com/,+1 502-681-3344,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNPcFFbeDi8aWJI6pQtwHnTFFzUahYOdx3vNRoX=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:03.606Z,,Identifies as veteran-owned,true,
https://www.google.com/maps/place/Wilson+Electric/data=!4m7!3m6!1s0x88696d520935ea5d:0x9096a65197a41508!8m2!3d38.2740649!4d-85.8151477!16s%2Fg%2F11gmf0d4sb!19sChIJXeo1CVJtaYgRCBWkl1GmlpA,Wilson Electric,4.2,6,Electrician,"4203 Northwestern Pkwy, Louisville, KY 40212, United States","75FM+JW Louisville, Kentucky, USA",,+1 502-299-8564,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjPHKi2u771TbcLkIzEdycvnbpdlE0T0qJEl4bR5HNiwNFqL52HwAX6FEbCOvt4Cj2iEACJTqFhCMYJwiqeQQJjo1s_rUPMGmT6mwnaGUeAcH0ME-PgD-nuxTj3pEQrC2afmIbOA=w408-h883-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:08.397Z,,,,
https://www.google.com/maps/place/General+Electric+Co/data=!4m7!3m6!1s0x886976aa0777adf9:0x2d142b1dd48699f1!8m2!3d38.3218914!4d-85.6816587!16s%2Fg%2F1tgw5s6j!19sChIJ-a13B6p2aYgR8ZmG1B0rFC0,General Electric Co,4.0,35,Appliance repair service,"1251 Port Rd, Jeffersonville, IN 47130, United States","88C9+Q8 Jeffersonville, Indiana, USA",,+1 812-280-0760,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypqtfGn5DES5YSRonSy4zzUcUBcfI3eVay18tY0AaKldiN3e2Tglu7DR4XlMPlflt3nseU10S_aawcEDegRNfV84FyJxsjTYgu9XAA3Bhi5iW4V7kgIcfFatmesZhjVMSoN8vMbA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:11.224Z,,,,
https://www.google.com/maps/place/Portlandia+Electric+Supply/data=!4m7!3m6!1s0x88696df0be4783c9:0xb4653ca12299dce4!8m2!3d38.2621871!4d-85.7737487!16s%2Fg%2F11w1f2kxdl!19sChIJyYNHvvBtaYgR5NyZIqE8ZbQ,Portlandia Electric Supply,5.0,5,Solar energy equipment supplier,"1507 Portland Ave, Louisville, KY 40203, United States","766G+VG Louisville, Kentucky, USA",https://portlandiaelectric.supply/,+1 888-876-0007,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iFebYrerwrTCTeVI-s9BrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.971714&pitch=0&thumbfov=100,true,Closed,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:16.277Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Bryant+Heating,+Cooling,+Plumbing,+%26+Electric/data=!4m7!3m6!1s0x88690c64015fa97b:0xe2e64f68915ecf1d!8m2!3d38.1914446!4d-85.6875878!16s%2Fg%2F1tf1ch8n!19sChIJe6lfAWQMaYgRHc9ekWhP5uI","Bryant Heating, Cooling, Plumbing, & Electric",4.8,5615,HVAC contractor,"4531 Bishop Ln, Louisville, KY 40218, United States","58R6+HX Louisville, Kentucky, USA",http://www.callbryant.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Louisville-KY,+1 502-530-0008,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNG1oGig7FXldQzrbjIDhLdSSzdDHLiDKL1IcFC=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:21.194Z,,,,
https://www.google.com/maps/place/Stansbury+Electric/data=!4m7!3m6!1s0x8869a3157e9bbceb:0x272ea279d31b9548!8m2!3d38.1957062!4d-85.4748292!16s%2Fg%2F1td779vf!19sChIJ67ybfhWjaYgRSJUb03miLic,Stansbury Electric,4.8,133,Electrical installation service,"2810 S English Station Rd Suite 101, Louisville, KY 40299, United States","5GWG+73 Louisville, Kentucky, USA",http://www.stansburyelectric.com/,+1 502-547-0085,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSym8brbaNOisFAqBugruLbGEhNlrTbHHBgCHC7eaU-kLqw5QIt063JSeDlWAuUJM8C1wrRdZ2SGz8il-PONG1P3_GsKhYpgUMwF4l4d26WvFs5afHeR0XokTvGSzrZpeaLozFqG=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:26.112Z,,,,
https://www.google.com/maps/place/Main+Electrical+Services+LLC/data=!4m7!3m6!1s0x27fe910dbaf2eb1b:0xb37b3f2b6a124ed8!8m2!3d38.2063036!4d-85.8672495!16s%2Fg%2F11p5q_qv99!19sChIJG-vyug2R_icR2E4Sais_e7M,Main Electrical Services LLC,4.6,19,Electrician,,,https://www.facebook.com/share/1BmtLoQv2K/,+1 812-610-9002,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxe4A_71AqBZVyd73_MLAkWNBBVi1sawqIGZKyYpPyC1i9_yT9v6JS0Qe690Yu1Fr3n_XxeuiwVp7E8TrL-VE9fPl9I-T0OyhzgD-rEH3IvLl05geBvGhtfxOa53B7FQUissBUU1_2e44s=w408-h544-k-no,true,9 am–2 pm,9 am–2 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:30.892Z,,,,
"https://www.google.com/maps/place/Quality+Electric+Motor+Service,+Inc/data=!4m7!3m6!1s0x88697566ab2a3eeb:0x73ba96351baf8cd1!8m2!3d38.2605104!4d-85.6071626!16s%2Fg%2F1w0r0ndf!19sChIJ6z4qq2Z1aYgR0YyvGzWWunM","Quality Electric Motor Service, Inc",4.9,39,Electric motor repair shop,"8020 Vine Crest Ave STE 1, Louisville, KY 40222, United States","796V+64 Louisville, Kentucky, USA",,+1 502-426-3396,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipObZ5UsBBV8T7m9gE37Fs1ApmNm3TRoDdO7sYdt=w408-h243-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:35.814Z,,,,
https://www.google.com/maps/place/Tim+Harrod+Electric/data=!4m7!3m6!1s0x8869175c62ee1995:0x3882c4874c2bc4dc!8m2!3d38.1887245!4d-85.623998!16s%2Fg%2F11b7ycg9wq!19sChIJlRnuYlwXaYgR3MQrTIfEgjg,Tim Harrod Electric,4.9,110,Electrician,,,http://timharrodelectric.com/,+1 502-436-6633,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyNZ3aj04Y9JANAEf-cIXYb9eT6wVqNSoJ6P6DuSbJfq5GFkZ-HVtVc0Q2Jcz-Bb8xSnlgyV3lsH6Bfru8frbv8vuAO8mM23QeoJntbh-w4C4le1R8ia5_ztfEFe8u4O9wAGE2zQQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:40.805Z,,,,
https://www.google.com/maps/place/Walter+B+Diecks+Electric+Co/data=!4m7!3m6!1s0x886973201240824f:0x8cf8ff2ed7a7b60b!8m2!3d38.2589423!4d-85.7248928!16s%2Fg%2F1vtqwvgb!19sChIJT4JAEiBzaYgRC7an1y7_-Iw,Walter B Diecks Electric Co,4.0,5,Electrician,"1523 E Washington St, Louisville, KY 40206, United States","775G+H2 Louisville, Kentucky, USA",http://dieckselectric.com/,+1 502-589-1268,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-x5gFEqO-WTZDd6qy1MX-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.7145&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:43.603Z,,,,
"https://www.google.com/maps/place/Steadfast+Electric,+LLC/data=!4m7!3m6!1s0x886973472f7e4b87:0x847ef3e7cd6a5c6a!8m2!3d38.182855!4d-85.693101!16s%2Fg%2F11rd869zzs!19sChIJh0t-L0dzaYgRalxqzefzfoQ","Steadfast Electric, LLC",5.0,23,Electrical installation service,"4520 Mason Dixon Ln Suite 100, Louisville, KY 40213, United States","58M4+4Q Louisville, Kentucky, USA",https://www.steadfastelec.com/,+1 502-717-1499,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOYjB9Jqd5ffwKChad-GkeXqolXmPVy71kcEPb4=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-01-10T22:05:48.474Z,,,,
