placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Paradise+Pools/data=!4m7!3m6!1s0x8816e87e2676e369:0xfcb566d0a550e5e6!8m2!3d41.684287!4d-85.890114!16s%2Fg%2F1tdxwms3!19sChIJaeN2Jn7oFogR5uVQpdBmtfw,Paradise Pools,4.7,269,Swimming pool contractor,"655 County Rd 17, Elkhart, IN 46516, United States","M4M5+PX Elkhart, Indiana, USA",https://thinkparadisepools.com/,+1 574-264-2488,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOfr0BH6k2PQ1Khxi1RWrEnJGoCMA_5xW3hVzLW=w408-h258-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:31.666Z,,,,
https://www.google.com/maps/place/Michiana+Swimming+Pool+Company/data=!4m7!3m6!1s0x8816ed113d4c8c57:0xd242157bc92627e2!8m2!3d41.5425188!4d-85.8287658!16s%2Fg%2F11j4mjzvn6!19sChIJV4xMPRHtFogR4icmyXsVQtI,Michiana Swimming Pool Company,4.2,40,Swimming pool contractor,"65635 IN-15, Goshen, IN 46526, United States","G5VC+2F Goshen, Indiana, USA",https://michianapools.com/,+1 574-534-7400,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwM3hqhavW_-vVAdJLdV5QxdikiS1-texGLmcZMKP7AxajcRrQiZ9HOs4IwWBmKdDdNFPqiaFiBZcNNvGS3ORKdFjaUPto4d5KE3Qrlc5kepP0aNL9oguvYSZ21UMTOle6SaGI=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:35.056Z,,,,
https://www.google.com/maps/place/Family+Time+Pools/data=!4m7!3m6!1s0x8816c2e8c6ff992d:0x6b905f8fa433170a!8m2!3d41.6657477!4d-85.9595512!16s%2Fg%2F1tcysfkd!19sChIJLZn_xujCFogRChczpI9fkGs,Family Time Pools,5.0,1,Swimming pool contractor,"2131 Mather Ave, Elkhart, IN 46517, United States","M28R+75 Elkhart, Indiana, USA",,+1 574-293-9781,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9UDiRaEwMsmU7EVbcp_zAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.47925&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:37.905Z,,,,
https://www.google.com/maps/place/Elkhart+Pools/data=!4m7!3m6!1s0x8816ddedc8023f3b:0x1fb65bb367b6eaab!8m2!3d41.690724!4d-85.9562781!16s%2Fg%2F11b71tsy24!19sChIJOz8CyO3dFogRq-q2Z7Nbth8,Elkhart Pools,4.4,10,Swimming pool contractor,,,http://www.elkhartpools.com/,+1 574-607-4730,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMjqsqzEf6Fj6_SzxYrt_QNIqUTpjJ1UN-4Qnc7=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:42.868Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bontrager+Pools/data=!4m7!3m6!1s0x8816e9db2177aa1b:0xe46bb26ef5f4fb6c!8m2!3d41.6363312!4d-85.9209508!16s%2Fg%2F1tcyln91!19sChIJG6p3IdvpFogRbPv09W6ya-Q,Bontrager Pools,4.2,115,Swimming pool supply store,"23695 US-33, Elkhart, IN 46517, United States","J3PH+GJ Elkhart, Indiana, USA",https://bontragerpools.com/,+1 574-875-6505,"Open ⋅ Closes 5 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8Ri9hDGm4yopxOLl8m5kyMs2Zv04uuEduEebcrLlScFd_Tpv6qvtIZtCfm0JynOAH-EgtNM_JqJdTP8_vGNh5MnnArTNUcBvl73n3WloZq0BEijf0HmCVgsxNSOLyuRcebVAx=w408-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:47.806Z,,,· In-store pick-up,
"https://www.google.com/maps/place/Crystal+Clear+Pools,+Inc/data=!4m7!3m6!1s0x8816c53169a2fd43:0x2cce47ff806cdb8b!8m2!3d41.6878928!4d-86.0632358!16s%2Fg%2F11w1hk223_!19sChIJQ_2iaTHFFogRi9tsgP9Hziw","Crystal Clear Pools, Inc",5.0,4,Swimming pool contractor,"10082 McKinley Hwy, Osceola, IN 46561, United States","MWQP+5P Osceola, Indiana, USA",https://ccpoolsinc.com/,+1 574-651-7665,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VHQVBYE6FGKSmrWwmGeEpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.09816&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:52.735Z,,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x8816d222e4c67721:0x64e9fa978224a48e!8m2!3d41.7123487!4d-86.183874!16s%2Fg%2F1tct99yp!19sChIJIXfG5CLSFogRjqQkgpf66WQ,Leslie's Pool Supplies,4.1,84,Swimming pool supply store,"5666 Grape Rd, Mishawaka, IN 46545, United States","PR68+WF Mishawaka, Indiana, USA",https://lesliespool.com/location/mishawaka-indiana-mishawaka-484.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_484,+1 574-243-4513,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoYE_B52wVwydwr76AOVocyNQV-QDNfjbgwL59hFx0SG-VoD-H0Ci1RnKqdvijEziJhFmLv6bof0KnQeMps73ApJrdytT21cmeg_PxpZQeB3D8ZgJV008x__25NX8B1h_lDPI=w629-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:28:57.669Z,LGBTQ+ friendly,,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup",
https://www.google.com/maps/place/True+Tone+Soft+Wash+%26+Paint/data=!4m7!3m6!1s0x8816cdd1961d6825:0x9308fcf5849745aa!8m2!3d41.6516821!4d-86.2347901!16s%2Fg%2F11ry_76vn1!19sChIJJWgdltHNFogRqkWXhPX8CJM,True Tone Soft Wash & Paint,5.0,34,Pressure washing service,"2208 Miami St Suite C, South Bend, IN 46613, United States","MQ28+M3 South Bend, Indiana, USA",http://hammerheadpowerwashing.com/,+1 574-807-0766,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMTlPEz_zmEr7OD37dnsld0TVrX_dySu7lmo-Z9=w408-h544-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:02.567Z,,,,
https://www.google.com/maps/place/Clearwater+Pools/data=!4m7!3m6!1s0x8816ebf024ade7bd:0xff6341f7eebb3085!8m2!3d41.563223!4d-85.8535418!16s%2Fg%2F1tnqhlsh!19sChIJveetJPDrFogRhTC77vdBY_8,Clearwater Pools,5.0,2,Swimming pool contractor,"20316 Co Rd 36, Goshen, IN 46526, United States","H47W+7H Goshen, Indiana, USA",http://www.clearwatercustompools.com/,+1 574-612-7271,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMEtCuMMM8j4FlFJHgNbxsYiywndK48UO2Zz5pa=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:07.293Z,,,,
https://www.google.com/maps/place/Jason%27s+Wholesale+Spa+%26+Pool/data=!4m7!3m6!1s0x8816da148d7f7fef:0x7400631ece9f72db!8m2!3d41.7529777!4d-86.1186794!16s%2Fg%2F1vfp47cx!19sChIJ739_jRTaFogR23Kfzh5jAHQ,Jason's Wholesale Spa & Pool,4.2,51,Hot tub store,"12838 IN-23, Granger, IN 46530, United States","QV3J+5G Granger, Indiana, USA",http://www.jwholesalespa.com/,+1 574-272-0070,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwc_2kY_zfc9emPzOyiqkF6aCaXEDbLeFyrO7X9gbQjGb1SS7L0KjAxeddunxtfNaBm9dCffYykIUhGUZyoSbcCgLDfHJ8Kw2PovV_U48rl-LQ_KB4j_D77kjiWuyuzmwE-TjST=w408-h270-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,11 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:12.012Z,,,· In-store shopping · Kerbside pickup · Delivery,
"https://www.google.com/maps/place/Coffman%E2%80%99s+Lawn+%26+Landscaping,+LLC/data=!4m7!3m6!1s0x8816cd240d2457f3:0xa4aefda82e652872!8m2!3d41.6517914!4d-86.2556258!16s%2Fg%2F11fm36vk_p!19sChIJ81ckDSTNFogRcihlLqj9rqQ","Coffman’s Lawn & Landscaping, LLC",5.0,52,Landscaper,"2116 S William St, South Bend, IN 46613, United States","MP2V+PP South Bend, Indiana, USA",https://coffmanslawnandlandscapingllc.com/,+1 574-222-6517,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPN6qkAnUpsHYxwA6w3c9Jv1huDy90krQhnnEXS=w426-h240-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:16.956Z,,,,
https://www.google.com/maps/place/Aqua+Bella+Pools/data=!4m7!3m6!1s0x8816d35592143e8b:0xc447a4c2f919f848!8m2!3d41.7608881!4d-86.2498864!16s%2Fg%2F11t2k3ncmp!19sChIJiz4UklXTFogRSPgZ-cKkR8Q,Aqua Bella Pools,5.0,1,Swimming pool contractor,"1109 Stateline Rd, Niles, MI 49120, United States","QQ62+92 Niles, Michigan, USA",http://www.poolsbyaquabella.com/,,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OsO2t2ZJOrQiyfQWwMIHvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.6089387&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:21.897Z,,,,
https://www.google.com/maps/place/Ziegler%E2%80%99s+Pool+Water/data=!4m7!3m6!1s0x8816d519b6275c87:0x31cb887c64660a72!8m2!3d41.8156978!4d-86.2225625!16s%2Fg%2F11h3t7m38b!19sChIJh1wnthnVFogRcgpmZHyIyzE,Ziegler’s Pool Water,5.0,23,Delivery service,"831 E Park Dr, Niles, MI 49120, United States","RQ8G+7X Niles, Michigan, USA",,+1 269-262-4942,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzV-CbffhYQqNOdNU-e1MTIeiFeBIjh8RsYKf4kJduSQeD75Wm7EYQKbEPgGIjoWANl6WMQqhtUsHb-2mGHJoLNXhocMhv6rvOT_JYW-eEyYvILiSQ2NLUyuqAUrO-QdOfZT7pe=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:24.735Z,,,,
https://www.google.com/maps/place/Ayers+Basement+Systems/data=!4m7!3m6!1s0x8816cd35adad68df:0x644e627a2508ae2!8m2!3d41.6923391!4d-86.2359246!16s%2Fg%2F11lnnwhs8q!19sChIJ32itrTXNFogR4opQoifmRAY,Ayers Basement Systems,4.8,167,General contractor,"1251 N Eddy St, South Bend, IN 46617, United States","MQR7+WJ South Bend, Indiana, USA",https://www.ayersbasementsystems.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite-southbend&utm_content=website,+1 574-367-2772,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO5uUKTx8f3hJtVUebMYA0_Lan7nbg0lQxhk6PO=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:30.025Z,,,,
https://www.google.com/maps/place/Michiana+Pool+Dr/data=!4m7!3m6!1s0x88112b3eb5802339:0xab8d743a84ff653b!8m2!3d41.8291186!4d-86.2569076!16s%2Fg%2F11hfgdgxcp!19sChIJOSOAtT4rEYgRO2X_hDp0jas,Michiana Pool Dr,3.8,13,Pool cleaning service,"207 Cedar St, Niles, MI 49120, United States","RPHV+J6 Niles, Michigan, USA",http://www.michianapooldr.com/,+1 574-208-4688,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOHz9TVzWn2ZqiBo6Mxb5Et4w_mePgGkeIKDjqq=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:34.989Z,,,,
https://www.google.com/maps/place/Fun+N+The+Sun+Pools+and+Spas+Service/data=!4m7!3m6!1s0x8816d547ee959707:0xeb8e42d2208991c7!8m2!3d41.8114684!4d-86.2240672!16s%2Fg%2F11ksbdhpd_!19sChIJB5eV7kfVFogRx5GJINJCjus,Fun N The Sun Pools and Spas Service,5.0,9,Pool cleaning service,"33940 US-12, Niles, MI 49120, United States","RQ6G+H9 Niles, Michigan, USA",https://funnthesunpoolsandspas.com/,+1 269-684-6305,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNgEVlKp1kAMvqQsrYweikT2lCPXRZDccSjeVT7=w408-h295-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:40.971Z,,,,
https://www.google.com/maps/place/Ortiz+Top+Notch+Lawn+Care/data=!4m7!3m6!1s0x88113344d74a26d1:0xc250e98b2ff22227!8m2!3d41.6404136!4d-86.276746!16s%2Fg%2F11q_0sqj76!19sChIJ0SZK10QzEYgRJyLyL4vpUMI,Ortiz Top Notch Lawn Care,4.0,10,Lawn care service,,,,+1 574-208-7703,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhc6L0jLuqEolHgxxAVVco0pH3Jq1YbDhlpzSWLxJRKM7WasJspP9poaRFUa9aezVGyc3QQQmKqzxE3Pb-Ie4ODewPEM6qjoBxoyuvYe6tWqOvPz9RE_dZiA6rubIaZoJlaW0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-27T18:29:46.835Z,,,,
