placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,error
https://www.google.com/maps/place/UnityPoint+Hospice+-+Des+Moines/data=!4m7!3m6!1s0x87ec2722ab25f8c9:0xa7c5156a5342ffcb!8m2!3d41.6388083!4d-93.7743045!16s%2Fg%2F11hbvwjwsl!19sChIJyfglqyIn7IcRy_9CU2oVxac,UnityPoint Hospice - Des Moines,5.0,1,Hospice,"11333 NW Aurora Ave., Urbandale, IA 50322, United States","J6QG+G7 Urbandale, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-hospice---des-moines?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 515-557-3126,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q1V2cg85rI2pqRTVO56TpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.53436&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-17T23:28:13.230Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Suncrest+Home+Health+and+Hospice+-+Des+Moines,+IA/data=!4m7!3m6!1s0x87ec21b152255555:0xbde5ac824602cbbf!8m2!3d41.5641702!4d-93.7898917!16s%2Fg%2F11gg68cgv4!19sChIJVVUlUrEh7IcRv8sCRoKs5b0","Suncrest Home Health and Hospice - Des Moines, IA",4.7,116,Hospice,"5959 Village View Dr #100, West Des Moines, IA 50266, United States","H676+M2 West Des Moines, Iowa, USA",https://suncrestcare.com/,+1 515-327-6026,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOTB7Ay7suH_odbtE-anwlEvXmhbia9XWY5gtSx=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-17T23:28:18.418Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/St.+Croix+Hospice/data=!4m7!3m6!1s0x87ec579d8ba5b2e7:0x8358751993953981!8m2!3d41.58514!4d-93.8084091!16s%2Fg%2F11csbwmyy9!19sChIJ57Kli51X7IcRgTmVkxl1WIM,St. Croix Hospice,5.0,3,Hospice,"1089 Jordan Creek Pkwy Suite 130, West Des Moines, IA 50266, United States","H5PR+3J West Des Moines, Iowa, USA",https://www.stcroixhospice.com/west-des-moines-ia/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=west-des-moines-ia,+1 855-278-2764,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjMvumUephApVXAB6NXYLkbxhwygek8uE6eqS8vVH120tSZZSI1n4-nJbOcmoe-2z2jKw8lK1RWVgPv7QaG6hRO14cgSPIIpjgfGsnAxUYKeYdI9-DCSi89C_k0n2ZYXoC-X3Phg=w408-h725-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-09-17T23:28:23.565Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/MercyOne+Des+Moines+Home+Care+and+Hospice/data=!4m7!3m6!1s0x87ee992ffeebc4c9:0x19b36d33fa81d4e3!8m2!3d41.5779931!4d-93.6239236!16s%2Fg%2F11r78r1m07!19sChIJycTr_i-Z7ocR49SB-jNtsxk,MercyOne Des Moines Home Care and Hospice,5.0,5,Home health care service,"500 SW 7th St Suite 104, Des Moines, IA 50309, United States","H9HG+5C Des Moines, Iowa, USA",https://www.mercyonehomecarehospice.org/,+1 515-643-8400,"Open 24 hours

Confirmed by this business 11 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XXYQvs01GMXSTuCXaSaNTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.14864&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:28:39.595Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Marcy+Covert,+FNP-C/data=!4m7!3m6!1s0x87ec21a279aac6a5:0xc6a028dbf500a5e4!8m2!3d41.6010233!4d-93.7848658!16s%2Fg%2F11t0w47g42!19sChIJpcaqeaIh7IcR5KUA9dsooMY","Marcy Covert, FNP-C",4.9,77,Nurse practitioner,"12129 University Ave, Clive, IA 50325, United States","J628+C3 Clive, Iowa, USA",https://www.iowauro.com/marcy-covert-fnp-c,+1 515-400-3550,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AFKEAJuzL_0MY_v3La1AgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.025127&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:28:44.600Z,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Care+Initiatives/data=!4m7!3m6!1s0x87ec211e34b1b9f1:0x155549f1a6f1229e!8m2!3d41.5968275!4d-93.7842563!16s%2Fg%2F1v3_373p!19sChIJ8bmxNB4h7IcRniLxpvFJVRU,Care Initiatives,3.0,21,Nursing home,"1611 W Lakes Pkwy, West Des Moines, IA 50266, United States","H6W8+P7 West Des Moines, Iowa, USA",http://www.careinitiatives.org/,+1 515-224-4442,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNNkkmASYIk-PehUQnYdlzb4kHs5WcAEVojL-KF=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:28:49.622Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Hospice+of+the+Midwest+-+Johnston/data=!4m7!3m6!1s0x87ec277ea8c5f5ed:0xe4d2f64f2f6d0d08!8m2!3d41.6559294!4d-93.7459259!16s%2Fg%2F11b_1q8pvj!19sChIJ7fXFqH4n7IcRCA1tL0_20uQ,Hospice of the Midwest - Johnston,4.4,20,Hospice,"9249 Northpark Dr, Johnston, IA 50131, United States","M743+9J Johnston, Iowa, USA",http://hospiceofthemidwest.com/,+1 515-218-2143,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM5Zn8A4hQj7x2yvHoz2eQ56pUnmA2B9C0lfcDB=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:28:54.480Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Woodlands+Creek+Senior+Living/data=!4m7!3m6!1s0x87ec212f3fb289bf:0x37b55a0206859c0!8m2!3d41.610105!4d-93.7903446!16s%2Fg%2F1tdcxn4j!19sChIJv4myPy8h7IcRwFloIKBVewM,Woodlands Creek Senior Living,4.9,196,Retirement community,"12605 Woodlands Pkwy, Clive, IA 50325, United States","J665+2V Clive, Iowa, USA",https://dialseniorliving.com/find-a-community/woodlands-creek-dial-senior-living-clive-ia/?utm_source=localsearch&utm_medium=directory&utm_campaign=lso,+1 515-223-9755,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN5J6KlxINiZvho1D2E-8sU1Fqlnym8ePFhUQh_=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:28:59.285Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/MercyOne+Des+Moines+Home+Infusion/data=!4m7!3m6!1s0x87ec20ad3bbea651:0xcb5e28a902fbf547!8m2!3d41.6190843!4d-93.7519806!16s%2Fg%2F11c1_vtd8g!19sChIJUaa-O60g7IcRR_X7AqkoXss,MercyOne Des Moines Home Infusion,5.0,1,Pharmacy,"2853 99th St, Urbandale, IA 50322, United States","J69X+J6 Urbandale, Iowa, USA",https://www.mercyonehomecarehospice.org/,+1 515-331-8947,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6eolbdOIgI5PpMkn1VCTpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.949339&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:04.298Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x87ee9e1758dc0a6d:0x374767748d9d5ffe!8m2!3d41.599712!4d-93.741425!16s%2Fg%2F1tnjk3nm!19sChIJbQrcWBee7ocR_l-djXRnRzc,Right at Home,4.4,31,Home health care service,"2600 University Ave Suite 210, West Des Moines, IA 50266, United States","H7X5+VC West Des Moines, Iowa, USA",https://www.rightathome.net/des-moines/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1039,+1 515-222-1550,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNyJw737VXioM4kNKrCLHbdFMMv-vs24eeeFoW9=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:09.369Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Lakeview+Medical+Park/data=!4m7!3m6!1s0x87ec213d651b01e7:0x1cedf30ba0b21b34!8m2!3d41.5990344!4d-93.7959654!16s%2Fg%2F1tkbysby!19sChIJ5wEbZT0h7IcRNBuyoAvz7Rw,Lakeview Medical Park,4.2,31,Medical clinic,"6000 University Ave, West Des Moines, IA 50266, United States","H6X3+JJ West Des Moines, Iowa, USA",https://www.unitypoint.org/desmoines/article.aspx?id=f527a7c6-81fe-44c6-a16b-0d16ee296402,+1 515-241-2100,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noU2QPMk3GVDlfUioQzZKRQ0dbKH-i7_3DAKekNCVoFg-yev5Fgazz_xsbv2w7nukVI9aHIWZPOvLEjcQduMkG_jx0mG2NtXr7tA2Ua4FWFVi5uYD3xNO1w_aIkrkSl0HkAeMG7bw=w408-h306-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:14.405Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–3 pm,8 am–3 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Karen+Acres+Health+Care+Center/data=!4m7!3m6!1s0x87ee9de770d39f8d:0x1a77cdae6b5a8186!8m2!3d41.6279887!4d-93.7239653!16s%2Fg%2F1vcq849x!19sChIJjZ_TcOed7ocRhoFaa67Ndxo,Karen Acres Health Care Center,3.9,34,Nursing home,"3605 Elm Dr, Urbandale, IA 50322, United States","J7HG+5C Urbandale, Iowa, USA",http://www.karenacresdsm.com/,+1 515-276-4969,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=19_gNtz9VgjLIoMU0Ehqeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.61407&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:19.435Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
"https://www.google.com/maps/place/Samantha+Danielson,+MD/data=!4m7!3m6!1s0x87e441909d653c21:0x8a08b55c97e29c3e!8m2!3d41.5986784!4d-93.7923919!16s%2Fg%2F1v2pqrsd!19sChIJITxlnZBB5IcRPpzil1y1CIo","Samantha Danielson, MD",4.8,24,Pulmonologist,"5950 University Ave, West Des Moines, IA 50266, United States","H6X5+F2 West Des Moines, Iowa, USA",https://www.iowaclinic.com/doctors/d204/samantha-danielson/?utm_source=extnet&utm_medium=yext,+1 515-875-9550,,https://lh3.googleusercontent.com/p/AF1QipN4GeEqmODNGlXWc53Ijtyi3f5-wRajKBkHwWgF=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:22.210Z,,,,,,,,,,
https://www.google.com/maps/place/Hospice+of+Central+Iowa/data=!4m7!3m6!1s0x87ec4ac72fc104b1:0x30791ed59672d6a5!8m2!3d41.832554!4d-94.0919753!16s%2Fg%2F1tjdm91j!19sChIJsQTBL8dK7IcRpdZyltUeeTA,Hospice of Central Iowa,5.0,1,Hospice,"402 12th St, Perry, IA 50220, United States","RWM5+26 Perry, Iowa, USA",,+1 515-465-4705,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j_H2uWP6h1Mof3QJctM9lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.643337&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:25.030Z,,,,,,,,,,
https://www.google.com/maps/place/CottageCare+Des+Moines/data=!4m7!3m6!1s0x87ee9e412d44099d:0xc0cfe03c5ce6942d!8m2!3d41.5999744!4d-93.7199314!16s%2Fg%2F1vp74b7g!19sChIJnQlELUGe7ocRLZTmXDzgz8A,CottageCare Des Moines,4.8,357,House cleaning service,"7500 University Ave Suite G, Clive, IA 50325, United States","H7XJ+X2 Clive, Iowa, USA",https://cottagecare.com/locations/des-moines/,+1 515-243-1004,Closes soon ⋅ 7 pm ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipMAaaHYAbekuKN1cv4Aj0hzojJkIN8Z2RPFTvFm=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:30.168Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–4 pm,Closed,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Royal+Oaks+Nursing+and+Rehabilitation/data=!4m7!3m6!1s0x87ee9d8dec3e4c19:0x8738ed2aafabbf0!8m2!3d41.6446295!4d-93.7340774!16s%2Fg%2F1vbnpzff!19sChIJGUw-7I2d7ocR8Lv6qtKOcwg,Royal Oaks Nursing and Rehabilitation,3.3,40,Nursing home,"4614 84th St, Urbandale, IA 50322, United States","J7V8+V9 Urbandale, Iowa, USA",https://royaloaksnursing.com/,+1 515-270-6838,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNgO1FFAqpcUlOoWsJfb91ZDZR0IFuPuQ6SLtWV=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:35.056Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Animal+Care+Clinic+West+%26+Metro+Cat+Hospital/data=!4m7!3m6!1s0x87ec209ff9d11c8d:0x938891b1c631fc39!8m2!3d41.6000011!4d-93.7443091!16s%2Fg%2F1tfkwwcd!19sChIJjRzR-Z8g7IcROfwxxrGRiJM,Animal Care Clinic West & Metro Cat Hospital,4.7,215,Veterinarian,"2900 University Ave Suite 340, West Des Moines, IA 50266, United States","J724+27 West Des Moines, Iowa, USA",https://www.animalcareclinicwest.com/?utm_source=gmb&utm_medium=organic&y_source=1_MTE2Njg4MzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 515-224-4368,Closes soon ⋅ 7 pm ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipOIdnlaHvx3OMLRtQg-gFOtGbnl89r5c7JCQSiy=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-09-17T23:29:39.933Z,7 am–7 pm,7 am–7 pm,7 am–6 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,,,
