placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Patton%27s+Alignment+%26+Brake+Services/data=!4m7!3m6!1s0x88ecf544e60c2421:0xe1cfff28486c347a!8m2!3d30.417881!4d-84.2819079!16s%2Fg%2F1td6t1jp!19sChIJISQM5kT17IgRejRsSCj_z-E,Patton's Alignment & Brake Services,4.9,254,Wheel alignment service,"2405 S Adams St, Tallahassee, FL 32301, United States","CP99+56 Tallahassee, Florida, USA",http://pattonsalignment.com/,+1 850-222-0142,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVaBlg-YMA6T7Le9MjzztQIKkDMNK-mru3VIHBskMFvMmrYQBVEDdaTRhnvQbWJjRNWjjCIMt26WGePh_4h-ZEwBYBOp-171EF3bK_OAQbRDUDjiI0DKY7ojcv96OIdkQfGXqX=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:01.188Z,,,,
https://www.google.com/maps/place/Zoe%27s+Mobile+Tire+Services/data=!4m7!3m6!1s0x88ec8b03bea27f83:0xb52b09f351d16c38!8m2!3d30.4365217!4d-84.2722186!16s%2Fg%2F11tfp9nrmf!19sChIJg3-ivgOL7IgROGzRUfMJK7U,Zoe's Mobile Tire Services,5.0,212,Tire repair shop,"1005 Myers Park Ln, Tallahassee, FL 32301, United States","CPPH+J4 Tallahassee, Florida, USA",,+1 904-699-1350,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8qE0_EBxzIOcelL-Vf-YoaKV0WlLb305L4gItdH1zzk9hJG7MMZAdRE592oMmy_cBj5tAiY9vh8Skel1Acwc4KqECzuYGQhb7Ng1n819x2tP5MY5I5G_0kbLN0w92UL5S7Sg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:05.706Z,,,,
https://www.google.com/maps/place/QUICK+START+MECHANIX/data=!4m7!3m6!1s0x88ec8b6314e51ddf:0x2cc0e22312a3b10b!8m2!3d30.4107145!4d-84.3038655!16s%2Fg%2F11hzzqfd01!19sChIJ3x3lFGOL7IgRC7GjEiPiwCw,QUICK START MECHANIX,4.8,44,Mechanic,"2609 Springhill Rd, Tallahassee, FL 32305, United States","CM6W+7F Tallahassee, Florida, USA",https://quickstartmechanix.com/,+1 850-629-4552,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosJPWYSZO9a0jyDz3F8Ca65cL3o7tUuXgvs4FYMLje0imtQspAnHXvyv5-Wr5lFovoIl5wizI5cT20OjFtEEsOdnqDp2CUIYoRFIewz8MHOM2Nu-h3FBAkB4-wqpYcYfCEc5E3Jw=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:10.228Z,,,,
https://www.google.com/maps/place/Tires+Plus/data=!4m7!3m6!1s0x88ec5fb7113c452d:0x6f6e61232fdb97a3!8m2!3d30.4278975!4d-84.236567!16s%2Fg%2F1twy_crt!19sChIJLUU8Ebdf7IgRo5fbLyNhbm8,Tires Plus,4.5,566,Oil change service,"2800 Apalachee Pkwy, Tallahassee, FL 32301, United States","CQH7+59 Tallahassee, Florida, USA",https://www.tiresplus.com/florida/tallahassee/2800-apalachee-pkwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 850-792-8611,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkm9uPTKOhoUmxZ0NWYP8tSzttUi6YLPC02nrVAzuTsRvd0HXlHtoqSnq1sNnRRYi7DubEyJ9HYyudLPZlUAkfRYpsxFu4ZkzG879Qj1K9H552K_9Ds9wpFkxfvcXaZUtd3oP2Cxcw9a4d=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:14.597Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Tire+Town+Automotive+Center/data=!4m7!3m6!1s0x88ec5e48c9d48933:0x44a3103dcfbcaf67!8m2!3d30.4281393!4d-84.2231679!16s%2Fg%2F1vd724f_!19sChIJM4nUyUhe7IgRZ6-8zz0Qo0Q,Tire Town Automotive Center,4.8,135,Auto repair shop,"3206 Apalachee Pkwy, Tallahassee, FL 32311, United States","CQHG+7P Tallahassee, Florida, USA",https://www.tiretownautorepair.com/,+1 850-656-8473,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMyo4_8lvpMVxylfwZ9YZSML09jHXAIOm32s6Kn3X9P65DcEXslSOo3bku1w87Q4Si905GSEt6UL9v4tWqt7NCKIaDNgHayZLRMEasJCuckz9mo1ZLcbmx0nDbNQ4iGlIZ5Ofm=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:18.997Z,,,,
https://www.google.com/maps/place/Mike+Rims+and+Wheels/data=!4m7!3m6!1s0x88ecf53b2aaa577d:0x7b0343f6abd551fd!8m2!3d30.4180279!4d-84.3021355!16s%2Fg%2F11c6md8wx1!19sChIJfVeqKjv17IgR_VHVq_ZDA3s,Mike Rims and Wheels,4.3,181,Tire shop,"2425 Springhill Rd, Tallahassee, FL 32305, United States","CM9X+64 Tallahassee, Florida, USA",,+1 850-363-0800,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfFER8IA87eYOG7wKnnDhjfNXk7xHdSUegu6EqebFfO8Zm2MKmzqUYecdV_4FL4j0gRBIlgV2SrhikvinrG6K4wBV4N5kvQ_-3WvTmSEnAcso1pEYkYGJs05AJt19Z2gZttS0a=w408-h510-k-no,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:23.507Z,,,,
https://www.google.com/maps/place/Big+A%27s+Tires+South/data=!4m7!3m6!1s0x88ecf524a2066fc5:0xe238b9adf809b60c!8m2!3d30.4206838!4d-84.302691!16s%2Fg%2F11bzt3fsq3!19sChIJxW8GoiT17IgRDLYJ-K25OOI,Big A's Tires South,3.9,218,Tire shop,"2130 Lake Bradford Rd, Tallahassee, FL 32310, United States","CMCW+7W Tallahassee, Florida, USA",,+1 850-574-6076,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpNHxRQSg5U3NztZdCXHfmHIlRVk3ZpCL1QYijJtC2zO6A_UsyDGmXAKp1jAhKxbtcMziaJ46czF3XeQGb0kPxTU9Jfo4dP6WpbP3N7uFY_rKJc4vJ_HLxl4VrcaCweJwcyPxhQA=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:28.041Z,,,· In-store pick-up,
https://www.google.com/maps/place/4S+Tire+-+Alignments+%26+Brakes/data=!4m7!3m6!1s0x88ecf38f1f723a4d:0x9c9e46f4cc2db14e!8m2!3d30.46651!4d-84.360842!16s%2Fg%2F11byx7ycn7!19sChIJTTpyH4_z7IgRTrEtzPRGnpw,4S Tire - Alignments & Brakes,4.6,822,Tire shop,"1471 Capital Cir NW, Tallahassee, FL 32303, United States","FJ8Q+JM Tallahassee, Florida, USA",http://4stire.com/,+1 850-597-7352,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkDHoKMNYEyxbr5Yp9uJz0XeK9vYgcjrwzV8s-jarjmkL94HFrlFcf-X0KZnXYij7EasL0yuu_Dy4K8MBjYqEE5lM9qF4xQVRjCNotFxEAS-y9W3IrxUwggl-ZkTmip1Q5TcKH=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:32.452Z,,,· In-store pick-up,
https://www.google.com/maps/place/Timeless+Royalty+Auto+Solutions/data=!4m7!3m6!1s0x88ec8bab213937c5:0x4fa97fd96a1f2926!8m2!3d30.400392!4d-84.3221358!16s%2Fg%2F11ywdc7f1w!19sChIJxTc5IauL7IgRJikfatl_qU8,Timeless Royalty Auto Solutions,5.0,2,Auto repair shop,"2805 Assembly Ct, Tallahassee, FL 32310, United States","CM2H+54 Tallahassee, Florida, USA",https://www.facebook.com/profile.php?id=100066426431917,+1 850-655-4309,"Open · Closes 6 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLHFQQNepPZ9dy8BgeWBFP4XDhpGzR4EupYLG7P3G2wczQ6c96GBBg0vKwhd52YSrIsKfHymeeAXssg0SLgXSgRNmvIGt_PBbg5WLaM_1HjeSVjS5zAR09sEfyKVXIWyDlXmUrSsKVxtek=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:36.970Z,,,,
https://www.google.com/maps/place/Real+Deal+Custom+Wheels+and+Tires/data=!4m7!3m6!1s0x88ecf5d501b6812f:0xdca4eba068ff58d6!8m2!3d30.4276951!4d-84.2810852!16s%2Fg%2F11j3w5ty92!19sChIJL4G2AdX17IgR1lj_aKDrpNw,Real Deal Custom Wheels and Tires,4.8,195,Wheel store,"1530 S Monroe St, Tallahassee, FL 32301, United States","CPH9+3H Tallahassee, Florida, USA",http://realdealwheels.com/,+1 850-329-6800,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoQVb9VefVl1VG9mLR2Wj-28mJhMARc0HqkIM0CPFVI4_QTha2pLtc1hqoX3pM3sO-gvflFodUb8ITxhoLOwp5aN9fnYERRxwAh883aQT1B9NGmYMeAP1nExBu6wHBjq4512hNsw=w408-h306-k-no,true,10 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:41.726Z,LGBTQ+ friendly,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Big+A+Tire+South/data=!4m7!3m6!1s0x88ec85c655fde419:0x5fc35e78417fa5cd!8m2!3d30.1910596!4d-84.371798!16s%2Fg%2F11b6_x5kjk!19sChIJGeT9VcaF7IgRzaV_QXhew18,Big A Tire South,4.3,150,Tire shop,"2679 Crawfordville Hwy, Crawfordville, FL 32327, United States","5JRH+C7 Crawfordville, Florida, USA",,+1 850-926-5495,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowRzRKugfimpXnGv6NJlitqZHvGkgg4tpxq8wEzBXBxjpEuTptAb8NlAgt9W4l-UJjUH9wdoimAlRUanN4r75H5JSLq1NeeMVXaP06UwkEHMPiuR2TqSxS6GRZDx0Rr3YoHqvc=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:46.163Z,,,,
https://www.google.com/maps/place/Shade+Tree+Automotive/data=!4m7!3m6!1s0x88ecf52e4cd5c4ef:0x760f36bd95d4c66f!8m2!3d30.4112466!4d-84.3032677!16s%2Fg%2F1vysxby_!19sChIJ78TVTC717IgRb8bUlb02D3Y,Shade Tree Automotive,4.4,29,Auto repair shop,"1118 Sawmill Rd, Tallahassee, FL 32305, United States","CM6W+FM Tallahassee, Florida, USA",,+1 850-574-9300,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdju8QL6XV-NQ1S-MVryXgEycCp6gWrYELATQ2JWfyBK6UPVWTIpK1VhdkWkxMMXuNMG5OwhYkrqIJXo9d2Sbr-3FEMm-sqifBP9aDlpTxME6eFxnYtXWE4O0snM6S6Puw44o9=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:50.766Z,,,,
https://www.google.com/maps/place/Neece+Tire/data=!4m7!3m6!1s0x88ecf361589271e7:0xc528b639b0509ee0!8m2!3d30.4360577!4d-84.3590519!16s%2Fg%2F1twy_csb!19sChIJ53GSWGHz7IgR4J5QsDm2KMU,Neece Tire,4.4,176,Auto repair shop,"4792 Blountstown Hwy, Tallahassee, FL 32304, United States","CJPR+C9 Tallahassee, Florida, USA",https://www.neecetire.com/,+1 850-574-4100,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhhgThsKa6Qp5yNySWW6YTaVwG7H4iHtzBfCbJaI7a9o6hiVYMB_YXc3GFOUGsS_4PuTyvXxes5DpxTcfrDWhHBaIh1rqDVklk-lRUE7JZ6stJirGsN9O8WRe4J5zJ22DPDRY2=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:00:55.522Z,,,,
https://www.google.com/maps/place/Tire+Kingdom/data=!4m7!3m6!1s0x88ec5e4610fcee01:0x6f882204d3a53107!8m2!3d30.4275677!4d-84.216811!16s%2Fg%2F1td6bq85!19sChIJAe78EEZe7IgRBzGl0wQiiG8,Tire Kingdom,4.7,780,Tire shop,"3475 Apalachee Pkwy, Tallahassee, FL 32311, United States","CQHM+27 Tallahassee, Florida, USA",https://www.mavis.com/locations/tallahassee-apalachee-pkwy-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4174,+1 850-949-3096,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQOypBoPlGnoJcbiCKRQo16OUFYlfhX9QuDx9mSpCF4CMrPtKYpPxCQvOwYvyIewWvkrQjEe2HBqI-Ihc3HT7Jjbuvi14If8c7dAeu-0RTCVkmbp6d1O7NpUvaf6Rz19t-XkI=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-03-23T17:01:00.303Z,,,· In-store pick-up,
