placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
"https://www.google.com/maps/place/Stansfield+Tire+Center,+Inc./data=!4m7!3m6!1s0x89e3a477483e3de1:0x753be4dba723e028!8m2!3d42.628802!4d-71.321481!16s%2Fg%2F1t_hz_hv!19sChIJ4T0-SHek44kRKOAjp9vkO3U","Stansfield Tire Center, Inc.",4.1,102,Tire shop,"402 Chelmsford St, Lowell, MA 01851, United States","JMHH+GC Lowell, Massachusetts, USA",https://www.stansfieldtirecenter.com/,+1 978-452-9000,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXyo1JXivej7MznWkuSix4LbqyKKi_iwf72BXu6JX9V8c1A_kwGmRYXjAzGISSgMDOb7fSYgBShdjRHewJfZB0HE_HCC8niKmzzJZ52ix8RsLq7ihLIPeUVKdyBy-PtHwa7SJS5Q=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:19:36.622Z,· In-store shopping,
https://www.google.com/maps/place/Two+Guys+Garage+Auto+Repair/data=!4m7!3m6!1s0x89e3a470c635ee7f:0x72a3d1c3421e877b!8m2!3d42.6300731!4d-71.3215344!16s%2Fg%2F1tgddf77!19sChIJf-41xnCk44kRe4ceQsPRo3I,Two Guys Garage Auto Repair,4.7,352,Car inspection station,"365 Chelmsford St, Lowell, MA 01851, United States","JMJH+29 Lowell, Massachusetts, USA",http://twoguysgarage.net/,+1 978-452-8470,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCEy-aknoPTfqHGgCCP1LRHrPHKp7XqeSMmsv537x_fbuF7YEiYG6s9730oCW9J5g9Ptd4Sq4XzSYliyVlRjZNiPT8An_E7tmroZH0DBnIgXVKtBVvG5dpcXN1pp3FAhOvs2Fkz6qDw0hF=w408-h420-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:19:42.533Z,,
https://www.google.com/maps/place/Lowell+Auto+Service+%26+Sales/data=!4m7!3m6!1s0x89e3a46ba8111ec5:0x15ea74850d030b18!8m2!3d42.639628!4d-71.314402!16s%2Fg%2F1thzvtbg!19sChIJxR4RqGuk44kRGAsDDYV06hU,Lowell Auto Service & Sales,4.6,157,Auto tune up service,"263 Appleton St, Lowell, MA 01852, United States","JMQP+V6 Lowell, Massachusetts, USA",https://www.lowellautoserviceandsales.com/,+1 978-459-7022,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzNizZMOVJBNwR25rI777uO72gPACv3c8eOlTS7DpaXmuLt1BR1kHWXycjXtKWn38bPXmVEa1Z5g-zApSAFdbU9xKHD_u0cvJG6edeLm1SlF0q47fD6_pPWb2hxrODakZGVXUi_j_uq-8=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:19:48.395Z,,
https://www.google.com/maps/place/Road+Runner+Auto+Repair/data=!4m7!3m6!1s0x89e3a556862716d9:0x6c1deaa8f86f301f!8m2!3d42.6490636!4d-71.3026548!16s%2Fg%2F11h760hfdn!19sChIJ2RYnhlal44kRHzBv-KjqHWw,Road Runner Auto Repair,4.6,85,Auto repair shop,"50 1st St, Lowell, MA 01850, United States","JMXW+JW Lowell, Massachusetts, USA",https://roadrunnerautorepairs.com/,+1 978-361-7072,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepITEXbKrTkzTg4XxNaKGhtWvCiP-sEMTUq--QfkOyDi7jM-1m-MBZrjsmY4GvTLTrkbgrIlHqFVCNz100ISz5pO0koD1w1BABxIFHpWD2stwcIp_KZzm8k3HuMfwhIhSl0A-o=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:19:53.971Z,,
https://www.google.com/maps/place/C+P+%26+T+Auto/data=!4m7!3m6!1s0x89e3a48f8111049f:0x2096d27c9c12a16a!8m2!3d42.6381188!4d-71.3442387!16s%2Fg%2F1tfrnbyf!19sChIJnwQRgY-k44kRaqESnHzSliA,C P & T Auto,4.4,229,Auto repair shop,"1465 Middlesex St, Lowell, MA 01851, United States","JMQ4+68 Lowell, Massachusetts, USA",,+1 978-452-8250,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjdBeXXEff8S5UIi61wsBnJjnyVQVhOJUGuzECKOxKGl1JcTe2_xkrCUisWtAkOLo9cKxa3sQhQT3qD_SKNT00wq3rKxQQaTna4sbL7KU_of8S2uaNdw3_e5ZEmrCJgq3hpL8=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:19:59.777Z,,
https://www.google.com/maps/place/Tonys+Auto+Cycle+Shop/data=!4m7!3m6!1s0x89e3a44986bb0931:0xdeb6c509a5b5b96!8m2!3d42.6566915!4d-71.313377!16s%2Fg%2F1261p0nf5!19sChIJMQm7hkmk44kRlltbmlBs6w0,Tonys Auto Cycle Shop,4.8,80,Auto repair shop,"736 Aiken St, Lowell, MA 01850, United States","MM4P+MJ Lowell, Massachusetts, USA",,+1 978-455-7797,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1UaMPiDlswaQtRpw7-u0X_Sj2Ngxyj4eNNFyG-GRP4ClskH2jORx957XHTnjq5VWPfG902lZmFQ9Q7cohBHpF2-xNrmhP3J6DcYgVrYXnIKM_yOfAam7S1tx9XUfaNDkB18M7=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:05.875Z,,
https://www.google.com/maps/place/Brazusa+Auto+Repair/data=!4m7!3m6!1s0x89e3a468fa6c9937:0x65c2c57cc415dc41!8m2!3d42.6408482!4d-71.320802!16s%2Fg%2F1tc_s0cd!19sChIJN5ls-mik44kRQdwVxHzFwmU,Brazusa Auto Repair,4.7,157,Auto repair shop,"731 Dutton St, Lowell, MA 01854, United States","JMRH+8M Lowell, Massachusetts, USA",https://www.brazusaautorepair.com/,+1 978-937-8104,"Open · Closes 6 pm

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqppat4qcbnbvgLDFIm110mdmSdAPHSr8hlMWQibBzLCDe8pvbrWUaa-wXPqEukU_wtU0BJrHFzFkePkn-zVF7vY3Lg4H7pWoal7N6cZ_i29qByYBVus1-9yyNiokp5AB-lXBcM=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:11.505Z,,
https://www.google.com/maps/place/S+%26+S+Auto+Repair/data=!4m7!3m6!1s0x89e3a415a1213e0f:0xf2d9153d7af8a290!8m2!3d42.6395559!4d-71.3080001!16s%2Fg%2F1tjt2z3f!19sChIJDz4hoRWk44kRkKL4ej0V2fI,S & S Auto Repair,4.5,97,Auto repair shop,"37 Charles St, Lowell, MA 01852, United States","JMQR+RQ Lowell, Massachusetts, USA",,+1 978-454-0097,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepasxJqfzka-ib1XpgNDDzcRiSOv-Ty_mwBDj0NBaPWI0Y5iz8GnSa5hLyuICkNCzJ8wMwlw11Tcxss6zCpQOxNs_VEUyOCgJeendf6-t2YQbK9PxCyV_RN753ysxD5CciWD3PsgI9VfInJ=w408-h304-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:16.959Z,,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x89e3a4995973a9dd:0x6dae601923755242!8m2!3d42.6355301!4d-71.3529836!16s%2Fg%2F1tgny6_0!19sChIJ3alzWZmk44kRQlJ1Ixlgrm0,Jiffy Lube,4.5,482,Oil change service,"1713 Middlesex St, Lowell, MA 01851, United States","JJPW+6R Lowell, Massachusetts, USA",https://www.jiffylube.com/locations/ma/lowell/364,+1 978-458-1200,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9xkgHri9SvvwSu9GUrUZTr8t9EHFJK_OugDGlCnWxYV4Ype_TQCTyI4BmC55VsQxj6PiQ9zAdnqDGshSD8UGwSc8qf4UHDzq6tk74f6sZlYPU5sSfEnfTnRTbR533f2IjBLHyzw=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:22.768Z,,
https://www.google.com/maps/place/I+%26+M+Auto+Care/data=!4m7!3m6!1s0x89e3a43ece283c37:0x5eadb0362b5c09a8!8m2!3d42.6509208!4d-71.3031005!16s%2Fg%2F1v6wqbh6!19sChIJNzwozj6k44kRqAlcKzawrV4,I & M Auto Care,3.7,210,Auto repair shop,"447 Bridge St, Lowell, MA 01850, United States","MM2W+9Q Lowell, Massachusetts, USA",,+1 978-453-5921,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcS1xSwoHlGY09xvWLXpTsnRTDX8FQdF4MZ3h2f3d_LFdAwbXAOEGPdpfLiXwl8nDbhrsqhkgYBlXuRkMw9K443dTzepF4MtPLzgVz3J2sn-qrMH4oi2893My298ZULMy_9eM=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:28.376Z,,
https://www.google.com/maps/place/Dracut+Tire+Shop/data=!4m7!3m6!1s0x89e3a5aef4c35233:0x23b6828bc9ceef51!8m2!3d42.6693047!4d-71.3256814!16s%2Fg%2F1tj46x_y!19sChIJM1LD9K6l44kRUe_OyYuCtiM,Dracut Tire Shop,4.2,426,Tire shop,"1269 Lakeview Ave, Dracut, MA 01826, United States","MM9F+PP Dracut, Massachusetts, USA",http://www.dracuttire.com/,+1 978-957-0782,"Open · Closes 6 pm

Updated by others 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWmQRoVovZjMj0GdJPqASGZ9uYD6hmysbHV25Tn2L6bvNG7jIhFND84_wQcyoo6W8UmY2UK63nbT3kiFyNI9kKUwD1JxoBl-z3j-nMzzXZBJcamONnBqXNglvG_unJUF0ijelL=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:33.616Z,· In-store pick-up,
https://www.google.com/maps/place/Express+Mobile+Tire+Repair/data=!4m7!3m6!1s0x89e3a5f8fe044c83:0x31f2ddf66564c91e!8m2!3d42.6416862!4d-71.321074!16s%2Fg%2F11vwjkm0t3!19sChIJg0wE_vil44kRHslkZfbd8jE,Express Mobile Tire Repair,5.0,9,Tire shop,"70 Rock St, Lowell, MA 01854, United States","JMRH+MH Lowell, Massachusetts, USA",,+1 978-429-7223,Open · Closes 7 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojHITAi0RKXVbaWO7SCVsE4RiMmzvCqWvEuOuTrkJZANj5BbyuvttCKP5DKogc0eVFapJp7gLmxLJe_rb3edYlMGj8hUH6VI2Vw1y2jEl6Mq9WEzDjwVUcOoOkSLXHW5Mm-Wij=w408-h906-k-no,true,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:39.371Z,,
https://www.google.com/maps/place/Town+Fair+Tire/data=!4m7!3m6!1s0x89e3a6b82ddc2203:0x9ef7a82f79017242!8m2!3d42.6252399!4d-71.2668405!16s%2Fg%2F1tfbd53l!19sChIJAyLcLbim44kRQnIBeS-o954,Town Fair Tire,4.8,1836,Tire shop,"215 Old Main St, Tewksbury, MA 01876, United States","JPGM+37 Tewksbury, Massachusetts, USA",https://www.townfairtire.com/store/tires/massachusetts/tewksbury/,+1 978-863-0130,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepypV-cnYebi6aBwn7zPA0nATQTVxofr3yMajTNw1CIww4JKaIWj0W6wHfX67X-AH-4qoApPEbZuuEIggm9SX-i3kcxvyFGXXmeP1W2EqLk5tPFtFBSgwjkpKUFiVQ6Mpf8PhSWWw=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:45.065Z,· In-store pick-up,
https://www.google.com/maps/place/Gervais+Auto+Exchange/data=!4m7!3m6!1s0x89e3a48f4bdc7e05:0x86f1a6b85ea95613!8m2!3d42.6385778!4d-71.3414145!16s%2Fg%2F1td77lg_!19sChIJBX7cS4-k44kRE1apXrim8YY,Gervais Auto Exchange,4.7,148,Auto repair shop,"1375 Middlesex St, Lowell, MA 01851, United States","JMQ5+CC Lowell, Massachusetts, USA",https://www.mechanicsdirect.com/,+1 978-934-9395,"Open · Closes 5 pm

Confirmed by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepb7Pi8qZyJZ8t8U27FX6C06dpIUFzFNf04GYUSkjEkEodHKLCeSYlNMM0ZF3dKMUMRXR2fmCe9vg1Yl07ornQFL3ku4l7-ttsHjHukEIDiXJ37f7Jr_GdLvgzTGWKAhtvY1ypBszwezmDY=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-03-23T16:20:50.413Z,,
