placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Austin+Ketamine+Clinic/data=!4m7!3m6!1s0x8644b5a7a4089fe3:0xc064268a5ed02cfb!8m2!3d30.2633478!4d-97.7836216!16s%2Fg%2F11fr10b60_!19sChIJ458IpKe1RIYR-yzQXoomZMA,Austin Ketamine Clinic,4.9,92,Mental health clinic,"2525 Wallingwood Dr Bldg. 11, Ste. 200, Austin, TX 78746, United States","7678+8H Austin, Texas, USA",https://www.austinketamineclinic.com/?utm_source=gmb_auth,+1 512-744-5489,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOCq9fGGDov6g_Gb_dlQzj8zg_nUbMUhLwfxPHP=w408-h462-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-09-29T00:01:11.875Z,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x8644cb03a8aaeb43:0x866b57c3e9a06eab!8m2!3d30.3893548!4d-97.7324843!16s%2Fg%2F11vsv3qzrg!19sChIJQ-uqqAPLRIYRq26g6cNXa4Y,IVX Health Infusion Center,5.0,7,Medical clinic,"10515 N Mopac Expy Suite A129, Austin, TX 78759, United States","97Q9+P2 Austin, Texas, USA",https://ivxhealth.com/locations/texas/arbor-walk/,+1 512-772-2804,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOmbY4lbKnKnKovlADdYlCNRvNjZPpAy_tfRihO=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-09-29T00:01:16.855Z,,
https://www.google.com/maps/place/NuCara+Infusion+Center+-+Austin/data=!4m7!3m6!1s0x8644cb741375ee29:0xd5802b93bdc622d2!8m2!3d30.3359438!4d-97.7390604!16s%2Fg%2F11sq5mwplg!19sChIJKe51E3TLRIYR0iLGvZMrgNU,NuCara Infusion Center - Austin,4.2,5,Medical Center,"6013 Burnet Rd, Austin, TX 78757, United States","87P6+99 Austin, Texas, USA",http://www.nucara-austin.com/,+1 512-454-9923,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPe5oh3LI4q-LggCcmjHNtK-HX9HpBz6GDjNuTS=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-09-29T00:01:21.754Z,,
https://www.google.com/maps/place/Baylor+Scott+%26+White+Cancer+and+Infusion+Center+-+Austin+Oak+Hill/data=!4m7!3m6!1s0x865b4b7d19221a2b:0xf206b218289e57b0!8m2!3d30.2354454!4d-97.8357327!16s%2Fg%2F11s351jbh1!19sChIJKxoiGX1LW4YRsFeeKBiyBvI,Baylor Scott & White Cancer and Infusion Center - Austin Oak Hill,5.0,1,Medical clinic,"5251 US-290 Ste 100, Austin, TX 78735, United States","65P7+5P Austin, Texas, USA",https://www.bswhealth.com/locations/clinic/cancer-and-infusion-center-austin-oak-hill?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 512-654-3400,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMAOSXU7ZFg0ChjAlg5bf6ZGVwdlqS6sZtTi_Ct=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-09-29T00:01:26.716Z,,
https://www.google.com/maps/place/Sweat+Equity+Infrared+Saunas/data=!4m7!3m6!1s0x865c595e1315e00b:0x79c6db7445779ff3!8m2!3d29.416357!4d-98.489952!16s%2Fg%2F11j557hd_y!19sChIJC-AVE15ZXIYR8593RXTbxnk,Sweat Equity Infrared Saunas,5.0,110,Wellness center,"809 S St Mary's St, San Antonio, TX 78205, United States","CG86+G2 San Antonio, Texas, USA",https://sweatequitysa.com/,+1 210-375-5319,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN4_jfRL1DI5apJkoVjqluoLApWwVgJdtNndttU=w408-h408-k-no,true,10 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:01:42.192Z,,
https://www.google.com/maps/place/CommuniCare+Health+Centers+-+Metropolitan+Clinic/data=!4m7!3m6!1s0x865c5f5bce5a4fb1:0xf67b20ac1821d583!8m2!3d29.440196!4d-98.490563!16s%2Fg%2F11cspjj92_!19sChIJsU9azltfXIYRg9UhGKwge_Y,CommuniCare Health Centers - Metropolitan Clinic,4.8,174,Women's health clinic,"1200 Brooklyn Ave #300, San Antonio, TX 78212, United States","CGR5+3Q San Antonio, Texas, USA",https://communicaresa.org/locations/san-antonio-locations/metro-campus/,+1 210-233-7000,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP4ZOEYskI1JUo8GXylIhK5J8WIH8svPNX2SNxc=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:01:47.172Z,,
https://www.google.com/maps/place/Paragon+San+Antonio+Infusion+Center/data=!4m7!3m6!1s0x865c5df67b385249:0x990353c3f2ad0847!8m2!3d29.5177161!4d-98.6052208!16s%2Fg%2F11b8c344tv!19sChIJSVI4e_ZdXIYRRwit8sNTA5k,Paragon San Antonio Infusion Center,3.9,51,Specialized clinic,"8554 Huebner Rd building 1 suite 103, San Antonio, TX 78240, United States","G99V+3W San Antonio, Texas, USA",http://paragonhealthcare.com/ivc,+1 210-366-4358,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPLsd9o3XFv5SpUu-V53pIHlnhayCbuJ5aUMJxN=w408-h306-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:01:52.129Z,,
https://www.google.com/maps/place/HydraHive+IV+and+Med+Spa/data=!4m7!3m6!1s0x646d0b2034a372a3:0x41b291c89a9d401b!8m2!3d29.4411406!4d-98.485655!16s%2Fg%2F11vy5898s9!19sChIJo3KjNCALbWQRG0CdmsiRskE,HydraHive IV and Med Spa,4.9,105,Medical spa,"1802 N St Mary's St, San Antonio, TX 78212, United States","CGR7+FP San Antonio, Texas, USA",https://www.hydrahivesa.com/,+1 210-255-1593,"Closed ⋅ Opens 9:30 am Tue

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNBU8tmCG8OadL7tWghL--q5idHBLbgL-PpEYDS=w426-h240-k-no,true,Closed,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:01:57.056Z,,
https://www.google.com/maps/place/DRIP+IV+Lounge/data=!4m7!3m6!1s0x865c5f7a4a26ce95:0x2256c82f4e1c94e1!8m2!3d29.430894!4d-98.4904664!16s%2Fg%2F11fjrg4vwf!19sChIJlc4mSnpfXIYR4ZQcTi_IViI,DRIP IV Lounge,4.9,62,Medical spa,"1020 Navarro St, San Antonio, TX 78205, United States","CGJ5+9R San Antonio, Texas, USA",https://dripivtx.com/,+1 210-998-2348,Closed ⋅ Opens 10:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipONUnR2ZUE-h_zZrFntythxb_cklvO2PkYIF7L_=w408-h347-k-no,true,Closed,Closed,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:02.120Z,,
https://www.google.com/maps/place/SA+IV+Center/data=!4m7!3m6!1s0x865c616f6ac4354f:0xff65cc02ae1de78!8m2!3d29.519629!4d-98.5063294!16s%2Fg%2F11thpxh_vm!19sChIJTzXEam9hXIYReN7hKsBc9g8,SA IV Center,4.9,110,Wellness center,"842 Northwest Loop 410 #111, San Antonio, TX 78216, United States","GF9V+VF San Antonio, Texas, USA",http://saivcenter.com/,+1 210-999-5256,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMYYIxTUFCeN6RdEmbKX0qYOutmxLVODVXs23o=w408-h544-k-no,true,10 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:07.243Z,,
https://www.google.com/maps/place/Paragon+Stone+Oak+Infusion+Center/data=!4m7!3m6!1s0x865c89fd95d40049:0x5ffff91cf07150da!8m2!3d29.615173!4d-98.462251!16s%2Fg%2F11b5wn0lmy!19sChIJSQDUlf2JXIYR2lBx8Bz5_18,Paragon Stone Oak Infusion Center,4.4,25,Specialized clinic,"1922 Dry Creek Way suite 134, San Antonio, TX 78259, United States","JG8Q+33 San Antonio, Texas, USA",http://paragonhealthcare.com/hit,+1 210-485-3700,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP4VncRhfhADEcDmxSfysIAbIXfeKH2wD54Jjdq=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:12.213Z,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x865cf50a7df50ca1:0x64c70366f0205322!8m2!3d29.4990444!4d-98.4677344!16s%2Fg%2F11y9xs8wq7!19sChIJoQz1fQr1XIYRIlMg8GYDx2Q,IVX Health Infusion Center,5.0,3,Medical clinic,"999 E Basse Rd Suite 105, San Antonio, TX 78209, United States","FGXJ+JW San Antonio, Texas, USA",http://www.ivxhealth.com/locations/texas/san-antonio/alamo-heights,+1 726-233-8353,,,https://lh3.googleusercontent.com/p/AF1QipOn6-QU5oPge_4adV8GNn0P2ROS7w0ValA9oR7i=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:20.321Z,,
https://www.google.com/maps/place/Care+Centers+of+South+Texas/data=!4m7!3m6!1s0x865c6205798faca3:0xcba17fb83600b29b!8m2!3d29.6163117!4d-98.4783554!16s%2Fg%2F11b61r25xr!19sChIJo6yPeQViXIYRm7IANrh_ocs,Care Centers of South Texas,5.0,1,Cancer treatment center,"18707 Hardy Oak Blvd, San Antonio, TX 78258, United States","JG8C+GM San Antonio, Texas, USA",,+1 210-403-9359,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_oQgV3B3BnfeHHqgPd8BAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.22751&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:23.057Z,,
https://www.google.com/maps/place/Texas+Oncology-San+Antonio+Downtown/data=!4m7!3m6!1s0x865c5f5bcecc0921:0x8db66e55637a2712!8m2!3d29.440218!4d-98.4905346!16s%2Fg%2F1tgq71yj!19sChIJIQnMzltfXIYREid6Y1Vuto0,Texas Oncology-San Antonio Downtown,3.5,19,Cancer treatment center,"1200 Brooklyn Ave Suite 115, San Antonio, TX 78212, United States","CGR5+3Q San Antonio, Texas, USA",https://www.texasoncology.com/cancer-centers/san-antonio/san-antonio-downtown/medical-oncology,+1 210-224-6531,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplMNIlDy5UTBNjUsHUSgUnHn3FtszavfvEjGPBpsZ672gmSEE4WHua_W_7ENGm0D7S8ULFPlGunsFu1uX32fy_v-EUTiavpun0ZguH04BRrlywReGTVqE1AnLYaHE__fD1AuY=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:28.244Z,,
https://www.google.com/maps/place/Medix+Infusion-+Medical+Center/data=!4m7!3m6!1s0x865c5f004dd8a15b:0x53fa94459c8e7613!8m2!3d29.5066426!4d-98.5627879!16s%2Fg%2F11m5h6861_!19sChIJW6HYTQBfXIYRE3aOnEWU-lM,Medix Infusion- Medical Center,5.0,2,Medical clinic,"5410 Fredericksburg Rd building A suite 306, San Antonio, TX 78229, United States","GC4P+MV San Antonio, Texas, USA",http://medixinfusion.com/,+1 833-696-3349,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfXAGcvZp9V2xA5DpgzxpBWxjUHjG7jCegnBfoH_rOOxA14ipiEUQb_YNldTWcOGMC-Jie6fO1MKE7b2duQc5dsz71PjBx0SDy_LFhlP4ZWx-ku1zP0oqLIfAwuU8qIF_yp8OY2x-9-3jv=w408-h306-k-no,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:33.291Z,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x865c891d731c6851:0xcb833692b7331a54!8m2!3d29.6427132!4d-98.4559596!16s%2Fg%2F11vwvy2y7x!19sChIJUWgccx2JXIYRVBozt5I2g8s,IVX Health Infusion Center,5.0,5,Medical clinic,"21019 U.S. Hwy 281 N #840, San Antonio, TX 78258, United States","JGVV+3J San Antonio, Texas, USA",http://ivxhealth.com/locations/texas/stone-oak,+1 726-238-9955,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNG6joVs79ON5ovLF1ip1Tvlvt5e73w1ekisd45=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:38.230Z,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x865c437cc185e38f:0x8fd1fd2e45a7a981!8m2!3d29.4910804!4d-98.7089554!16s%2Fg%2F11x2wqqz68!19sChIJj-OFwXxDXIYRgamnRS790Y8,IVX Health Infusion Center,5.0,3,Medical clinic,"5511 W Loop 1604 N Suite 130, San Antonio, TX 78253, United States","F7RR+CC San Antonio, Texas, USA",https://ivxhealth.com/locations/texas/alamo-ranch,+1 726-230-8110,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPI_3MaxYacQf9TqyL7lxBI25iY2en81n990l_V=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:50.122Z,,
https://www.google.com/maps/place/Institute+for+Functional+Health/data=!4m7!3m6!1s0x865c5f5f1abd125f:0xc83e75071e94b13a!8m2!3d29.4441054!4d-98.4914924!16s%2Fg%2F1ptyms85d!19sChIJXxK9Gl9fXIYROrGUHgd1Psg,Institute for Functional Health,4.7,315,Medical clinic,"1602 McCullough Ave, San Antonio, TX 78212, United States","CGV5+JC San Antonio, Texas, USA",https://instituteforfunctionalhealth.com/,+1 210-468-1891,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMI91vX5FJQ-Q8iedC7zz4hOqMwjPCgYed60tCP=w408-h272-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Antonio+San+Marcos+TX/@29.4251905,-98.4945922,14z",2025-09-29T00:02:55.036Z,,
