placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/TUI+Holiday+Store/data=!4m7!3m6!1s0x487931f914cb489d:0x69d81474249dccd3!8m2!3d53.9834406!4d-1.0483525!16s%2Fg%2F1pxq7q4xb!19sChIJnUjLFPkxeUgR08ydJHQU2Gk,TUI Holiday Store,4.8,378,Travel agency,"Kiosk 4, Jockey Ln, Vangarde Retail Park, Huntington, York YO32 9AE, United Kingdom","XXM2+9M Huntington, York, UK",https://www.tui.co.uk/shop-finder/tui-holiday-store-jockey-lane-york,+44 1904 293300,Closes soon ⋅ 8 pm ⋅ Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipP8ClFp2FGEAmlOJ0BUEKO8iK1zefDhM8T0KevU=w426-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9:30 am–6:30 pm,11 am–5 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:29.056Z,,,
https://www.google.com/maps/place/The+Deathly+Dark+Tours/data=!4m7!3m6!1s0x487931bc3dd21f07:0x32a35064f33bcbb9!8m2!3d53.9609618!4d-1.0819505!16s%2Fg%2F11jb72vmsn!19sChIJBx_SPbwxeUgRucs782RQozI,The Deathly Dark Tours,4.9,302,Tourist attraction,"Grape Ln, York YO1 7HU, United Kingdom","XW69+96 York, UK",http://www.deathlydarktours.com/,+44 7851 032041,Open ⋅ Closes 9:30 pm,https://lh3.googleusercontent.com/p/AF1QipMYhUAs0w02QArhsK0yv-nUl-8gv9nqfbK6E31v=w408-h408-k-no,true,11 am–9:30 pm,11 am–9:30 pm,11 am–9:30 pm,11 am–9:30 pm,11 am–9:30 pm,11 am–9:30 pm,11 am–9:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:34.012Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Web+Adventure+Park/data=!4m7!3m6!1s0x487933d4bb29d741:0xd3197134add03dcb!8m2!3d53.997477!4d-1.090221!16s%2Fg%2F1tm123f7!19sChIJQdcpu9QzeUgRyz3QrTRxGdM,The Web Adventure Park,4.5,2340,Children's amusement center,"clifton gate business park, Wigginton Rd, York YO32 2RH, United Kingdom","XWW5+XW Rawcliffe, York, UK",https://webadventurepark.co.uk/,+44 1904 692221,Closed ⋅ Opens 9:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywt33NATEBRd2I_OISgGUVXV1Pea8VY-kDakL-DeVeN8QggLqsYWIHk65YvMRGE6t0Ya1oD9XKN6venCExmynqgCyM2RAmdgEVXbDx_6eEK05Nl8Joc7qP6aO0YxE7z0BLkjZ9BA=w408-h544-k-no,true,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:39.209Z,LGBTQ+ friendly,"Indoor and outdoor play park with climbing course, slides, ropes, Quad bikes, go-carts and animals.",
https://www.google.com/maps/place/Dark+Tales+of+York/data=!4m7!3m6!1s0x4879319779772a31:0x9064ede1d9da82b0!8m2!3d53.9598926!4d-1.0819117!16s%2Fg%2F11r_gpcd20!19sChIJMSp3eZcxeUgRsILa2eHtZJA,Dark Tales of York,4.8,6,Tour operator,"St Sampson's Sq, York YO1 8RN, United Kingdom","XW59+X6 York, UK",http://www.darktalesofyork.com/,+44 7530 378176,,https://lh3.googleusercontent.com/p/AF1QipNq-hLyzVnN13oOq4tjLCi2c7l7CXEHHdzWQ5c=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:42.142Z,,,
https://www.google.com/maps/place/The+Bloody+Tour+of+York/data=!4m7!3m6!1s0x4879312d56c6f795:0xe0cae1aca1638fff!8m2!3d53.962252!4d-1.080333!16s%2Fg%2F11h7d9x9dq!19sChIJlffGVi0xeUgR_49joazhyuA,The Bloody Tour of York,5.0,318,Tourist attraction,"College St, York YO1 7JF, United Kingdom","XW69+WV York, UK",https://www.thebloodytourofyork.co.uk/,+44 7584 855443,Closes soon ⋅ 7:30 pm ⋅ Reopens 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxuVYZSnEk4m9pRULqWM69GU_3fPgW8UOJnVxhCPeiq22Rbwd3EvK-kfTDVgGTfypHF5xEokhKBW_TJMPgL_jq9pvsgiRENP8zj6VGpddFeyJ-7ZZuKRT4Iu7F7oFyXTv5FciSt=w408-h306-k-no,true,"6–7:30 pm, 8–9:30 pm","6–7:30 pm, 8–9:30 pm","6–7:30 pm, 8–9:30 pm","6–7:30 pm, 8–9:30 pm","6–7:30 pm, 8–9:30 pm","6–7:30 pm, 8–9:30 pm",Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:47.196Z,Identifies as women-owned,,
https://www.google.com/maps/place/TUI+Holiday+Store/data=!4m7!3m6!1s0x487931af4a35d265:0xe76ed98a234a61a6!8m2!3d53.9591267!4d-1.0810965!16s%2Fg%2F1tz70y30!19sChIJZdI1Sq8xeUgRpmFKI4rZbuc,TUI Holiday Store,5.0,129,Travel agency,"31 Parliament St, York YO1 8RU, United Kingdom","XW59+MH York, UK",https://www.tui.co.uk/shop-finder/tui-holiday-store-34-parliament-street-york,+44 1904 666394,"Closed ⋅ Opens 9 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPMfAYgJkeLM-nwC6INwaL9ncOzbXJ0NChxyqg3=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9:30 am–5:30 pm,9 am–5:30 pm,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:52.379Z,,,
https://www.google.com/maps/place/Designer+Outlet+York/data=!4m7!3m6!1s0x487930669d8f3c67:0x92e45b0e5d385d2a!8m2!3d53.9221573!4d-1.0774285!16s%2Fm%2F04140fw!19sChIJZzyPnWYweUgRKl04XQ5b5JI,Designer Outlet York,4.3,24227,Outlet mall,"St Nicholas Ave, York YO19 4TA, United Kingdom","WWCF+V2 Fulford, York, UK",https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-york/?y_source=1_Mzk5ODY3Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+44 1904 682700,Closes soon ⋅ 8 pm ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-mzPfhIF4-ul8PqRgh9vQOelLhV1oRoe__A-rfquuADAn6iFEQl3UqKqdHq-U8euKIRE9T5lEp7joDyaPAOWCxrJRC1oPusJ3w5EhP1k_i4tpZyYHL6jtOacnqNNKYkBX_sdZ2H-9g57P=w408-h544-k-no,true,9:30 am–8 pm,9 am–10 pm,9 am–10 pm,9:30 am–8 pm,9:30 am–8 pm,10 am–6 pm,9:30 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:19:57.894Z,,Shopping centre for discounts on international designer and high street fashion brands and homeware.,
https://www.google.com/maps/place/Complete+Parking+Services+%28CPS+UK%29+Ltd/data=!4m7!3m6!1s0x4878bfd3d8d522ff:0x75b30d2f53bb9f67!8m2!3d53.7393707!4d-0.3968043!16s%2Fg%2F11l3621dxk!19sChIJ_yLV2NO_eEgRZ5-7Uy8Ns3U,Complete Parking Services (CPS UK) Ltd,1.0,14,Corporate office,"135a Belgrave Dr, Hull HU4 6DP, United Kingdom","PJQ3+P7 Hull, United Kingdom",https://www.completeparkingservices.co.uk/,,Closed ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw02L0DoD4u1_jsfMGBmZkyGnSINgxotc0m-bq-24LhjBaFP7FxQrTTxMuEdpPd5fvHPe9vAb4eUZn4Lx50n9_79TZby7IClYiK2gSFZ1jkZ2HvOEq3Li4ICCP9N-_4oJbR_d4=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:02.860Z,,,
https://www.google.com/maps/place/ALDI/data=!4m7!3m6!1s0x487931f0602e1e71:0xd0a9b582aa7d676!8m2!3d53.9850887!4d-1.0482923!16s%2Fg%2F1th5hzls!19sChIJcR4uYPAxeUgRdtanKlibCg0,ALDI,4.4,1370,Grocery store,"Kathryn Ave, Huntington, York YO32 9JS, United Kingdom","XXP2+2M Huntington, York, UK",https://stores.aldi.co.uk/yorkshire-amp-humber/huntington/kathryn-avenue?utm_source=google&utm_medium=Yext&utm_campaign=E0539,+44 800 042 0800,"Open ⋅ Closes 10 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx94QtwnQHmSovTt5sh51IgkptNYULTu-c8SH3MoKd3WXXUybmjRK6yJembSdnjNdGYH2fdmWl4xAwSR5jZj-dBhsh-fxprhRiu6C2sYwGy8RuP1iOAzYG8QIJynNy7gWlJh4aE=w408-h306-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,10 am–4 pm,8 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:07.962Z,,"Retail chain selling a range of grocery items, meat & dairy. · In-store shopping",
https://www.google.com/maps/place/Reliance+Motor+Services/data=!4m7!3m6!1s0x4879331af2e7e913:0x2e3d86730e55be65!8m2!3d54.0391717!4d-1.0990566!16s%2Fg%2F1tczddxm!19sChIJE-nn8hozeUgRZb5VDnOGPS4,Reliance Motor Services,3.1,55,Bus company,"Reliance Garage, York Rd, York YO61 1ES, United Kingdom","2WQ2+M9 Haxby, York, UK",,+44 1904 768262,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybZugTW6FD8X7qG2SqiwYCLyHW1h6lerC5T0hIRJ-rk6WjVoOF-59iop0dElWJG-TNnFEUbJO-zRitXQ6r07CwTie1kxF_UIQ6JjNF0rvtj6PzEXK4Z62JDYDhfPzysrEIkh5O=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:11.096Z,,,
https://www.google.com/maps/place/Castle+Road+Car+Park/data=!4m7!3m6!1s0x487f47922dd7bfb1:0xf206b04611a155ae!8m2!3d54.2854418!4d-0.4004136!16s%2Fg%2F12qgm6_9l!19sChIJsb_XLZJHf0gRrlWhEUawBvI,Castle Road Car Park,4.1,148,Parking lot,"Castle Rd, Scarborough YO11 1BH, United Kingdom","7HPX+5R Scarborough, United Kingdom",https://scarboroughsfuture.org.uk/about/parking-in-scarborough/,+44 1723 232489,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyk2pHW6B8NAQpPoAoRXif4-jgJcL8XxjVbvv-_WNXPorkiU0sMdutRqni1hYlpQy47E4tin2hry5wlDYM5IGezHs8HXjEOGV1KvtF2U_I3RBlCdZMBGpKfqQVzIkeGpzjWmQ=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:16.102Z,,,
https://www.google.com/maps/place/National+Parking+Management+Limited/data=!4m7!3m6!1s0x48770ee7f79f0447:0xe3f0c4763e5ba60f!8m2!3d50.8415402!4d-0.4186689!16s%2Fg%2F11bzzzmdm8!19sChIJRwSf9-cOd0gRD6ZbPnbE8OM,National Parking Management Limited,1.1,122,Corporate office,"95 Arundel Rd, Worthing BN13 3EU, United Kingdom","RHRJ+JG Worthing, United Kingdom",http://www.npmpay.co.uk/,+44 330 043 0342,Closed ⋅ Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u4_7arCsU1vFd1PDusfE9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.94565&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:21.120Z,,,
https://www.google.com/maps/place/Parking+Group+Ltd+%7C+Parking+Management+%26+Enforcement/data=!4m7!3m6!1s0x487e7d9ba0a2ff77:0x87636f7d8a8af963!8m2!3d54.7873882!4d-1.5385505!16s%2Fg%2F11ny3hpv4g!19sChIJd_-ioJt9fkgRY_mKin1vY4c,Parking Group Ltd | Parking Management & Enforcement,1.2,51,Parking lot,"Parking Group Limited, Portland House, Belmont Business Park, Durham DH1 1TW, United Kingdom","QFP6+XH Durham, United Kingdom",http://www.parkinggroupltd.co.uk/,,Closed ⋅ Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipPV40mvchvm5cgKoKomhBfnMA6luLBNZTWUnhU=w427-h240-k-no,true,10 am–2 pm,10 am–2 pm,10 am–2 pm,10 am–2 pm,Closed,Closed,10 am–2 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:26.081Z,,,
"https://www.google.com/maps/place/Corporate+Parking+Management/@52.0691573,-2.7174457,17z/data=!3m1!4b1!4m6!3m5!1s0x48704a25fa9aaaab:0x253de28e2591bcee!8m2!3d52.0691573!4d-2.7174457!16s%2Fg%2F11nr_f_gkg",Corporate Parking Management,1.1,28,Corporate office,"Mortimer House, Holmer Rd, Hereford HR4 9TA, United Kingdom","379M+M2 Hereford, UK",http://cspmparking.co.uk/,+44 1432 371297,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:30.978Z,,,
"https://www.google.com/maps/place/UK+Parking+Patrol+Office/@53.4764405,-2.2504109,16z/data=!3m1!4b1!4m6!3m5!1s0x487bb1e80df5ded3:0x883c47f5eeb6b2b6!8m2!3d53.4764405!4d-2.2504109!16s%2Fg%2F11bzs_vnb3",UK Parking Patrol Office,1.2,79,Parking lot,"Great Northern Warehouse, 275 Deansgate, Manchester M3 4EL, United Kingdom","FPGX+HR Manchester, United Kingdom",https://parkingpatrol.co.uk/,+44 370 720 3807,Closed ⋅ Opens 9 am Wed,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-10-28T19:20:38.323Z,,,
