placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Acculevel/data=!4m7!3m6!1s0x880a59fc2408ba49:0xd3cf583d8429eefe!8m2!3d40.6932176!4d-89.5906941!16s%2Fg%2F11n3zszkh4!19sChIJSboIJPxZCogR_u4phD1Yz9M,Acculevel,5.0,13,Waterproofing service,"416 Main St Suite 605, Peoria, IL 61602, United States","MCV5+7P Peoria, Illinois, USA",https://acculevel.com/peoria/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=peoria-il,+1 309-722-2143,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfFZtXgCV0ZGzAajrEd_O2KJyTfB-KSOvPWhrSVbfia3L1TZQ9Q8HUV4pRb-KUCYlr5oC5xCXIz6wc9raHz7lsH_slk5UNfksWVb2BBCl-eb2PwBhXuMVCN24lE63f2av6_SVI_HPumwc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:25.894Z,,,
https://www.google.com/maps/place/Peoria+Mold/data=!4m7!3m6!1s0x880a5bf2147e84a9:0x253c6ef1e82c1e65!8m2!3d40.74414!4d-89.6810395!16s%2Fg%2F1tg9t82b!19sChIJqYR-FPJbCogRZR4s6PFuPCU,Peoria Mold,5.0,82,Water damage restoration service,,,http://www.peoriamold.com/,+1 309-657-6795,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLPXd79RSpEWMghqc-xikA026o0WooEwtiX6BlNgPU7GYKGOeBTy2av3dYQsmq5WO5_gp_WP2eogy4HNWPIxV_F3pZB9ajv5wyFhal7VQDygtAVjwJUyOGZlUdGsmFSu9tFn9_oQu6pMRz=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:30.493Z,,,
https://www.google.com/maps/place/Steam+Green+Carpet+Cleaning+and+Restoration/data=!4m7!3m6!1s0x880b71c6c9e4bcff:0xbe410fb7f3b23671!8m2!3d40.7483301!4d-89.6300075!16s%2Fg%2F1tfc75p6!19sChIJ_7zkycZxC4gRcTay87cPQb4,Steam Green Carpet Cleaning and Restoration,4.9,471,Carpet cleaning service,"5001 N Renwood Ave, Peoria, IL 61614, United States","P9X9+8X Peoria, Illinois, USA",http://www.steam-green.com/,+1 309-282-7453,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2IVRqe1Yd1UVxTDmc7LWI86_AWo7X35QPeYtvcd8a1EXyzzEaXzv84VSlI0LDCO3REM-Jbqz6EyKRMpq3lrfI9-UbIve3ZZmW4qnfS2Yol_lmMTLef8shfXxu8KHf4CZ4cdrd=w408-h534-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:35.433Z,,,
https://www.google.com/maps/place/SERVPRO+of+Peoria%2FW.+Glendale/data=!4m7!3m6!1s0x872b6825986c1fdf:0x65865781086ff6b8!8m2!3d33.5576584!4d-112.2566614!16s%2Fg%2F11cs6lws5g!19sChIJ3x9smCVoK4cRuPZvCIFXhmU,SERVPRO of Peoria/W. Glendale,4.9,27,Water damage restoration service,"8550 N 91st Ave #12, Peoria, AZ 85345, United States","HP5V+38 Peoria, Arizona, USA",https://www.servpro.com/locations/az/servpro-of-peoria-w-glendale?utm_medium=organic&utm_source=gbp,+1 623-376-9779,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIq4XVxdRvQ3thw1IRhcWmSd3Hs56o33CX49QX1aeVio_ifKlmLKs4l7couzP4rVMpJm-ugHehSP5C1QpuSRvl03Ww7fgifVPt5g-EMbJs2Q0DLh075DHqV86Pn0TrZ4N0L-BQtO79tpuJ=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:40.297Z,,,
"https://www.google.com/maps/place/AZ+Water+Damage+Restoration+Service,+Fire,+Mold,+Flood/data=!4m7!3m6!1s0x872b43a3fcaeeca5:0xd3a94797f515382c!8m2!3d33.6173051!4d-112.2507663!16s%2Fg%2F11q4c4_35r!19sChIJpeyu_KNDK4cRLDgV9ZdHqdM","AZ Water Damage Restoration Service, Fire, Mold, Flood",5.0,7,Water damage restoration service,"8947 W Lisbon Ln, Peoria, AZ 85381, United States","JP8X+WM Peoria, Arizona, USA",https://azwaterdamagerestorationservice.com/,+1 623-401-2043,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_Kqyef4BwlPdltPWuS8DEenHccjsZtf-wVYj9dg9kkhCkOh3J8IEpNYTaqkkEqtH71lzjGFHB5N1hiW3Mjhx03bETkpiS9BLtkIcTBM7qfP8brJO8Ur27OPkzhHMui01R7L-s=w433-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:45.052Z,,,
https://www.google.com/maps/place/Premier+Restorations/data=!4m7!3m6!1s0x872b5da1879e77af:0xb93072642f03496c!8m2!3d33.7348953!4d-112.2521416!16s%2Fg%2F11qm3w6_jv!19sChIJr3eeh6FdK4cRbEkDL2RyMLk,Premier Restorations,4.9,77,Water damage restoration service,"27662 N 89th Ln, Peoria, AZ 85383, United States","PPMX+X4 Peoria, Arizona, USA",https://www.premierrestorationsaz.com/,+1 602-999-3626,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYisVfpeE6z4gKQqFJzV5efmURUdpdA1_eX04iI0Ok7J_KwOTqeYW5Y3xuIsd9M0HpW5U6jDseyiHzRXigN3w5z4NSnKhFDoS2qdfRCArRSuDXIJWF7nqZBb4Ol9sxQm2rOV9kT0toxxE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:49.967Z,,,
https://www.google.com/maps/place/BluSky+Restoration+of+Morton%2FPeoria/data=!4m7!3m6!1s0x880aff4bf7cfad95:0x777948d9100dff7d!8m2!3d40.6182548!4d-89.4715399!16s%2Fg%2F1tdl6q2n!19sChIJla3P90v_CogRff8NENlIeXc,BluSky Restoration of Morton/Peoria,4.8,248,Water damage restoration service,"880 W Jefferson St, Morton, IL 61550, United States","JG9H+89 Morton, Illinois, USA",https://goblusky.com/locations/morton-peoria-il/,+1 309-263-8728,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUZCWF7um2c8VjXPa_5H_fzg-R3UhmgwcXhVvCkBPsrMeBvbR1mJga73GAxV_UdHUQNavk0cYfWw4RD-sGkz0bZLUc5scgMoWlyPXbSq2YMz5mPrTptkgru4p2CPrBXm6oukXJJagmqkg5=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:54.826Z,,,
"https://www.google.com/maps/place/SERVPRO+of+North+Central+Tazewell+County,+Peoria,+Galesburg+and+Macomb/data=!4m7!3m6!1s0x880af47f9f32ee99:0xc50fbc97d63c2fbd!8m2!3d40.5540694!4d-89.6612154!16s%2Fg%2F1tgf8c79!19sChIJme4yn3_0CogRvS881pe8D8U","SERVPRO of North Central Tazewell County, Peoria, Galesburg and Macomb",4.7,192,Water damage restoration service,"113 Sapp St, Pekin, IL 61554, United States","H83Q+JG Pekin, Illinois, USA",https://www.servpro.com/locations/il/servpro-of-north-central-tazewell-county-peoria-galesburg-and-macomb?utm_medium=organic&utm_source=gbp,+1 309-346-5600,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7t1maWmuuHFYPoRxOFnSbAqyr8x7PO3lDW1v173aH6alNV1olIQHIaWTSX6kCK0vwPok_xouhIkoGEl08Cuu-ni9AONK-3Q5X3MKRWBns6S2y8GnWFCbxB0w1ZxPtSW7KP2otA7dkmjbH=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:31:59.835Z,,,
"https://www.google.com/maps/place/Roto-Rooter+Plumbing,+Drain,+%26+Water+Damage+Cleanup+Service/data=!4m7!3m6!1s0x880a5bad9fee34db:0x3338dc1482ea1e59!8m2!3d40.7960809!4d-89.624532!16s%2Fg%2F11vl7nvjxz!19sChIJ2zTun61bCogRWR7qghTcODM","Roto-Rooter Plumbing, Drain, & Water Damage Cleanup Service",4.8,1162,Plumber,"8914 N Pioneer Rd, Peoria, IL 61615, United States","Q9WG+C5 Peoria, Illinois, USA",http://www.rotorooter.com/,+1 309-270-2477,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqE-0o8pJazAJSRBa2BXcpJBypI5v6GRPpGMrOKRWcHcfGDAFBipk9J9t-xGlDslj5QHZZKNhgibF_lx5vc4kdv46io0kmKfUjtbF5GpkMAGBk2IdFv82opAdZydnLcm5kijjox=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-03-23T05:32:04.858Z,,,
https://www.google.com/maps/place/River+City+Roofing+Co./data=!4m7!3m6!1s0x880a5f62f7e70949:0x6e3e97e33a851fc4!8m2!3d40.6867498!4d-89.6873919!16s%2Fg%2F1v3_37yc!19sChIJSQnn92JfCogRxB-FOuOXPm4,River City Roofing Co.,4.7,314,Roofing contractor,"6000 W Plank Rd, Peoria, IL 61604, United States","M8P7+M2 Peoria, Illinois, USA",http://www.rivercityroofs.com/,+1 309-697-9999,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNpeJAf_2Iyi60GAQDuuoPQBpbxo3cR7ESnU-1pMb1-0yTYKXYA_7PwkWN89uyl9QJd3Ux-pu75hsSPblJitYs7yc8RdS_-Fn56GXQNyN53Ey-WXL_Sw81e6AIgjiICHk5XdZD=w432-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:19.598Z,,,
https://www.google.com/maps/place/Advanced+Carpet+Care+Inc./data=!4m7!3m6!1s0x880a576b85531851:0xe7990dbedae3268c!8m2!3d40.6810577!4d-89.6158137!16s%2Fg%2F1tjtjvw2!19sChIJURhThWtXCogRjCbj2r4Nmec,Advanced Carpet Care Inc.,5.0,2,Carpet cleaning service,"1434 W Lincoln Ave, Peoria, IL 61605, United States","M9JM+CM Peoria, Illinois, USA",http://cleanpeoria.com/,+1 309-674-2351,Closed · Opens 9 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=00spKROBUjuP-MMomONamw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.82176&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:24.441Z,,,
https://www.google.com/maps/place/ServiceMaster+KRS+-+Peoria/data=!4m7!3m6!1s0x880affce77a4131f:0x34e4796f0277087d!8m2!3d40.6200008!4d-89.4488222!16s%2Fg%2F11krh67wgt!19sChIJHxOkd87_CogRfQh3Am955DQ,ServiceMaster KRS - Peoria,4.4,17,Water damage restoration service,"820 N Nebraska Ave, Morton, IL 61550, United States","JHC2+2F Morton, Illinois, USA",http://www.servicemasterrestore.com/servicemaster-by-krs-peoria,+1 309-264-9704,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokkncQp1xQaVwhY68Uw8iWJHTaoBCmLO_S9l5VPnKCK_KUQlbsmSvTYatEeV38pUimxX0wkNNJl5__WLHui2Kujcs5RGxB2nKD7iPPhs-oI7pLUcL13P-BIVORTW5e_9fgxbpHPjuiiENJ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:29.314Z,,,
https://www.google.com/maps/place/Airtight+drywall+and+painting/data=!4m7!3m6!1s0x880a5b0e5aac786f:0x63bcb4be3376f1c0!8m2!3d40.730849!4d-89.5817265!16s%2Fg%2F11lgqmgh9s!19sChIJb3isWg5bCogRwPF2M760vGM,Airtight drywall and painting,4.4,7,Dry wall contractor,"3535 N Illinois Ave, Peoria Heights, IL 61616, United States","PCJ9+88 Peoria Heights, Illinois, USA",,+1 309-210-4357,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxqByouzoeJ8Sf70SyPrKDMgIJCr63gxmfGCDkvlda1yrMkJ-MbQQ2CBf9hAceHu8tLdLeAXd4mJ7ZPstxgkz8f9a9jWV6_ENBv8ZdUg8s3heS-0jPh-sbO3z8hUYv4kHWMv2lng=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:34.221Z,true,,
https://www.google.com/maps/place/360+Hazardous+Cleanup/data=!4m7!3m6!1s0x880a5b036fe93d99:0xa71eb5437ebbe06b!8m2!3d40.725201!4d-89.5928568!16s%2Fg%2F11jpyk1lpm!19sChIJmT3pbwNbCogRa-C7fkO1Hqc,360 Hazardous Cleanup,5.0,4,Cleaning service,"3100 Knoxville Ave Suite 204, Peoria, IL 61603, United States","PCG4+3V Peoria, Illinois, USA",https://360haz.com/service-areas/peoria/?utm_source=GMB&utm_medium=organic,+1 309-322-6937,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyb9i2Z2s_gMEx8z6qflaeSWf9_BP08g5QQTRlZHLAEftbenbqEiJYqjHc0mCrU7dZcSPFOxHA8XPJ0mAfPnZ3VlwPIois5K7E3lr3jVPanxflkZgjfe9p4dja36aBKCpt2ZnRLF8IG2NM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:39.084Z,,,
https://www.google.com/maps/place/Peoria+Tile+and+Carpenters+%7C+REMODELING+AND+ROOFING+SERVICES/data=!4m7!3m6!1s0x880a0dc885f7bc0b:0xfc5f77a933781120!8m2!3d40.6839684!4d-89.6227561!16s%2Fg%2F11h5wp7gs_!19sChIJC7z3hcgNCogRIBF4M6l3X_w,Peoria Tile and Carpenters | REMODELING AND ROOFING SERVICES,4.8,53,Remodeler,"422 South Western Avenue, Peoria, IL 61605, United States","M9MG+HV Peoria, Illinois, USA",http://peoriatileandcarpenters.com/,+1 309-242-5638,Closed · Opens 8 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWbhJaVuURQ-Ip_BSo7MRkvaLTi56wFjYIJgHUD9zVs1T8-JKUoD_EHdaTJZzT8404e1IH3lWuEqFlEL_seGLQhGgB_BdyYIJ6gXODlV2iu2ONvlJOU-p5daebI-cKrGaFJR9K=w472-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:44.281Z,,,
