placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,error
https://www.google.com/maps/place/Meinholz+Overhead+Door/data=!4m7!3m6!1s0x8807adf2c05794a3:0x152d4fbc1712eb4f!8m2!3d43.0970409!4d-89.6243921!16s%2Fg%2F1pp2x7k36!19sChIJo5RXwPKtB4gRT-sSF7xPLRU,Meinholz Overhead Door,5.0,72,Garage door supplier,"8232 Stagecoach Rd, Cross Plains, WI 53528, United States","39WG+R6 Cross Plains, Wisconsin, USA",http://meinholzoverheaddoor.com/,+1 608-279-4667,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOZ7eTl4adJrYPYABfEx0KJeXWHetmpZ6k02MIX=w408-h272-k-no,true,7 am–3 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-07T23:26:53.765Z,,
https://www.google.com/maps/place/Immy%27s+Garage+Door+Service/data=!4m7!3m6!1s0x88064b68ed861177:0x1e0619555658534c!8m2!3d43.01121!4d-89.3794799!16s%2Fg%2F12cnxjcv0!19sChIJdxGG7WhLBogRTFNYVlUZBh4,Immy's Garage Door Service,4.8,47,Garage door supplier,,,https://www.garagedoorguru.net/,+1 608-335-6411,Closed ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipMga2roYgNIoN-DJGylrxoOW5cBYGO0NO3DeUui=w426-h240-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-07T23:26:58.189Z,,
https://www.google.com/maps/place/Superior+McFarland+Garage+Doors/data=!4m7!3m6!1s0x8806516c291bbcbb:0xaad266973b30c1a6!8m2!3d43.0370634!4d-89.3019827!16s%2Fg%2F11txmfd0nj!19sChIJu7wbKWxRBogRpsEwO5dm0qo,Superior McFarland Garage Doors,4.7,17,Garage door supplier,"4123 Terminal Dr ste 144, McFarland, WI 53558, United States","2MPX+R6 McFarland, Wisconsin, USA",,+1 608-200-5800,Closes soon ⋅ 5:30 pm ⋅ Opens 8:30 am Sat,,https://lh3.googleusercontent.com/p/AF1QipN_4bziR6wXFTM99igTLVpOMSopqZBEyIUL2lC4=w546-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-07T23:27:02.629Z,,
https://www.google.com/maps/place/Aspen+Garage+Door+INC./data=!4m7!3m6!1s0x880700c7eac53367:0xbf47956aa5d61070!8m2!3d43.1940946!4d-89.4632029!16s%2Fg%2F11c6sr75cv!19sChIJZzPF6scAB4gRcBDWpWqVR78,Aspen Garage Door INC.,4.9,72,Garage door supplier,"507 Sunset Ln, Waunakee, WI 53597, United States","5GVP+JP Waunakee, Wisconsin, USA",http://aspendoor.com/,+1 608-850-3667,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMS9lBc7J0M1xpiL786R5a8uXEZK-BHRzoCneta=w408-h299-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-07T23:27:07.378Z,,
https://www.google.com/maps/place/Dan%27s+Jenko+Door+Service/data=!4m7!3m6!1s0x88065095c92ddb07:0xf293d40a81e3c76e!8m2!3d43.1115994!4d-89.1465894!16s%2Fg%2F1v6p9f1h!19sChIJB9styZVQBogRbsfjgQrUk_I,Dan's Jenko Door Service,4.9,35,Garage door supplier,,,http://jenko.com/,+1 608-222-6082,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPRXxwihWXI4oT_D3ix7Uk0WhPfwFNQ-zpN0kxK=w408-h251-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-11-07T23:27:11.769Z,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x8802fbd91477da97:0x2d23a735b5bc1d01!8m2!3d44.5200337!4d-88.0544482!16s%2Fg%2F11xg0psbqc!19sChIJl9p3FNn7AogRAR28tTWnIy0,A1 Garage Door Service,4.8,164,Garage door supplier,"1345 W Mason St suite L-14, Green Bay, WI 54303, United States","GWCW+26 Green Bay, Wisconsin, USA",https://a1garage.com/locations/wisconsin/?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[greenbay],+1 920-659-7170,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM8q4BeauJ54hMBIrt7d1lkM8nMnG5D6O_fwVzH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:24.274Z,,
https://www.google.com/maps/place/USA+Garage+Door+Service/data=!4m7!3m6!1s0x8802e5b3fd4b93d3:0x29ab8694da0762d6!8m2!3d44.4863592!4d-87.9959563!16s%2Fg%2F11vqhpshjv!19sChIJ05NL_bPlAogR1mIH2pSGqyk,USA Garage Door Service,4.9,32,Garage door supplier,"1300 Bellevue St Suite C, Green Bay, WI 54302, United States","F2P3+GJ Green Bay, Wisconsin, USA",https://usagaragedoorservice.com/,+1 920-241-3587,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOJhlrTXG7ssxUA3VJ9uuH1h7NnSJORi7N0JGZD=w426-h240-k-no,true,7 am–8 pm,7 am–6:30 pm,7 am–7:30 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:28.784Z,,
https://www.google.com/maps/place/WI+Garage+Door+LLC/data=!4m7!3m6!1s0xdddff0bc857a211:0xdfdbf0ff47a0a9a4!8m2!3d44.4970311!4d-88.012405!16s%2Fg%2F11t0wllr36!19sChIJEaJXyAv_3Q0RpKmgR__w298,WI Garage Door LLC,4.9,267,Garage door supplier,,,https://wigaragedoorsrepair.com/green-bay-wi/,+1 920-489-5820,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOq4rmrl7RmYVwX2UCMfGZXDzWgijH3_AJNA-uh=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:33.135Z,,
https://www.google.com/maps/place/A+Plus+Garage+Door+Service+and+Repair/data=!4m7!3m6!1s0x2080ee6ff3f54c7f:0x964cf99c51f777f4!8m2!3d44.4796145!4d-88.1048255!16s%2Fg%2F11tcxv53wp!19sChIJf0z182_ugCAR9Hf3UZz5TJY,A Plus Garage Door Service and Repair,5.0,135,Garage door supplier,,,,+1 920-476-7770,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOHrORYAJHCXlJ2k0BVhWV7s28-ALs8q4MD6sRT=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:38.100Z,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Green+Bay/data=!4m7!3m6!1s0x8802f96586c6377b:0x8d76b05c25481244!8m2!3d44.4837366!4d-88.1090868!16s%2Fg%2F11xrhhdmtn!19sChIJezfGhmX5AogRRBJIJVywdo0,Precision Garage Door Service of Green Bay,5.0,11,Garage door supplier,"2815 Packerland Dr Suite 22, Green Bay, WI 54313, United States","FVMR+F9 Green Bay, Wisconsin, USA",https://precisiondoorwisconsin.com/?utm_source=gmb&utm_medium=location_greenbay&utm_campaign=website,+1 920-659-5086,Open ⋅ Closes 10 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KzX5QtcagIFywsGZ81MInA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.93069&pitch=0&thumbfov=100,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:42.564Z,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Green+Bay/data=!4m7!3m6!1s0x8802e420c870b871:0x140036c6d51da1e!8m2!3d44.5818997!4d-88.071668!16s%2Fg%2F1tg6w80f!19sChIJcbhwyCDkAogRHtpRbWwDQAE,Overhead Door Company of Green Bay,3.7,21,Garage door supplier,"1490 Gruber Rd, Green Bay, WI 54313, United States","HWJH+Q8 Green Bay, Wisconsin, USA",http://www.ohdgreenbay.com/,+1 920-393-1393,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzHGNaIQvNrKQz_gr7lbZjZzd_TviZXSWstgzJ3dPo1HUzY5TlM1xSQqSET7SF7_EV_wDg6cP9hng-hRy1_DaeZiFhy6WmETr2SHXS0AlvMdkeJo5EMdFUd1Gtlemc7YNecix_ZA=w408-h306-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:47.042Z,,
https://www.google.com/maps/place/Scray+Enterprises/data=!4m7!3m6!1s0x8802f97deb1b890b:0x6281dba37789a2e2!8m2!3d44.5758066!4d-88.0630188!16s%2Fg%2F1tfvzqd8!19sChIJC4kb6335AogR4qKJd6PbgWI,Scray Enterprises,4.5,20,Garage door supplier,"2016 Wery Ln, Green Bay, WI 54313, United States","HWGP+8Q Green Bay, Wisconsin, USA",http://www.scrayenterprises.com/,+1 920-494-2029,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP5SrFyl64Y-KvT9yGOQaQTqmoSqIAWHvs0JayF=w408-h306-k-no,true,7 am–4 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:51.491Z,,
https://www.google.com/maps/place/Entry+Doors+LLC/data=!4m7!3m6!1s0x8802f12ab56c7ba9:0x4429fcc1e9ad1a74!8m2!3d44.5575864!4d-88.2214636!16s%2Fg%2F11g_6ky1t!19sChIJqXtstSrxAogRdBqt6cH8KUQ,Entry Doors LLC,4.8,29,Door supplier,,,https://www.entrydoorswi.com/,+1 920-639-4024,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPXPggV1K2Z28P5nFkNW8Ahxqjky15B8WoZDpeF=w426-h240-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:27:55.857Z,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x8803b7d6fc15d179:0x4906d714faea4b06!8m2!3d44.2846292!4d-88.4442497!16s%2Fg%2F11rs2_jwqm!19sChIJedEV_Na3A4gRBkvq-hTXBkk,A1 Garage Door Service,4.8,990,Garage door supplier,"2350 W Pershing St Suite B, Appleton, WI 54914, United States","7HM4+V8 Appleton, Wisconsin, USA",https://a1garage.com/locations/wisconsin/appleton/garage-door-repair-and-installation-54914-p.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[appleton],+1 920-903-3151,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPHMnuMibQ_TiATPNcUPGHZxt83fvxs-C8HPzSi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:28:00.331Z,,
https://www.google.com/maps/place/Badgerland+Garage+Door+Service+LLC/data=!4m7!3m6!1s0x8803c9bec6aff9e7:0xabe5a158bfead35e!8m2!3d44.2464337!4d-88.5040319!16s%2Fg%2F11sq1qrmmn!19sChIJ5_mvxr7JA4gRXtPqv1ih5as,Badgerland Garage Door Service LLC,4.9,186,Garage door supplier,"W6235 Contractor Dr unit B, Appleton, WI 54914, United States","6FWW+H9 Appleton, Wisconsin, USA",https://www.badgerlandgaragedoor.com/,+1 920-717-1657,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwY_ByI_VdJJBpIGjrQujG7iMi16_k0LC_G_I4_PyxkQNrG-Lbcmn6s0gI6VwL1EBYqdY644ZXG9PsS4GdNToyBRdDa_xUOUg0yxOwVzxeDCjZBq5_V-knLsZ2aBJluda1JEGc5rGaT1vu6=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:28:04.720Z,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Appleton/data=!4m7!3m6!1s0x8803af2281019d0f:0x55ad333c751ca04a!8m2!3d44.2428538!4d-88.3057908!16s%2Fg%2F11y3dvrj59!19sChIJD50BgSKvA4gRSqAcdTwzrVU,Precision Garage Door Service of Appleton,4.9,242,Garage door supplier,"W5361 County Hwy KK Ste E, Appleton, WI 54915, United States","6MVV+4M Appleton, Wisconsin, USA",https://precisiondoorwisconsin.com/?utm_source=gmb&utm_medium=location_appleton&utm_campaign=website,+1 920-374-3667,Open ⋅ Closes 10 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXPzRmf37QWeDDdPNygXt_Xj8ln5sp7Tf4S8iIC_QpoCwXMAYmmZG_1TaFGDjukKAYJ334Y4O33YBJ_clcD9gu1MvqGggKKEMY6s65c_HMlHpuqRvbalanV5-aOZkFKIJQANri=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:28:09.221Z,,
https://www.google.com/maps/place/USA+Garage+Door+Service/data=!4m7!3m6!1s0x8803b75601144271:0x870865e4692783fc!8m2!3d44.2534121!4d-88.4042944!16s%2Fg%2F11w812z_tq!19sChIJcUIUAVa3A4gR_IMnaeRlCIc,USA Garage Door Service,5.0,10,Garage door supplier,"1010 S Oneida St Suite 103, Appleton, WI 54915, United States","7H3W+97 Appleton, Wisconsin, USA",https://usagaragedoorservice.com/garage-door-repair-appleton/,+1 920-280-2052,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipNHuKwqN02_iXXYOoirivZlW7WXsMmEi7i23Xaa=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:28:13.756Z,,
https://www.google.com/maps/place/Green+Bay+Garage+Door+Guards/data=!4m7!3m6!1s0xa1a189e702b53511:0xb7478f62d0571f1!8m2!3d45.7761824!4d-104.2361735!16s%2Fg%2F11wfhn0v06!19sChIJETW1AueJoaER8XEFLfZ4dAs,Green Bay Garage Door Guards,5.0,2,Garage door supplier,,,http://greenbaygaragedoor.com/,+1 920-528-5052,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN8MwH_Vd7yBUKHuxwfyzEXtwqz8tYEWV-Hop0L=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:28:18.122Z,,
https://www.google.com/maps/place/Door+Services/data=!4m7!3m6!1s0x8802f73285b41c65:0x6fc87e068d162ec8!8m2!3d44.5621781!4d-88.0921321!16s%2Fg%2F1th7nghz!19sChIJZRy0hTL3AogRyC4WjQZ-yG8,Door Services,5.0,1,Door supplier,"2763 Brookview Dr, Green Bay, WI 54313, United States","HW65+V4 Green Bay, Wisconsin, USA",,+1 920-434-3022,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VxKJQleRlkUBaBHBdKTh0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.53416&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Green+Bay+WI/@44.5133188,-88.0132958,14z",2025-11-07T23:28:20.376Z,,
