placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Murray+Avenue+Apothecary+Holistic+Health+Apothecary/data=!4m7!3m6!1s0x8834f1e671f5ebb3:0xa446efbe58741f1c!8m2!3d40.42239!4d-79.92864!16s%2Fg%2F1tgq79fl!19sChIJs-v1cebxNIgRHB90WL7vRqQ,Murray Avenue Apothecary Holistic Health Apothecary,4.7,67,Holistic medicine practitioner,"4227 Murray Ave, Pittsburgh, PA 15217, United States","C3CC+XG Pittsburgh, Pennsylvania, USA",http://www.maapgh.com/,+1 412-586-4678,Closed · Opens 10:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMMuYKcEAJttLJvjrf3MnmtCjjidnl551D3u9Ad=w602-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:51:49.654Z,Closed,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pittsburgh+Primary+Care/data=!4m7!3m6!1s0x8834f20d6b955373:0x5e18e1d995dd3381!8m2!3d40.4556709!4d-79.9387251!16s%2Fg%2F11crrc8x6z!19sChIJc1OVaw3yNIgRgTPdldnhGF4,Pittsburgh Primary Care,5.0,60,Family practice physician,"500 S Aiken Ave, Pittsburgh, PA 15232, United States","F346+7G Pittsburgh, Pennsylvania, USA",http://www.drdavesimmons.com/,+1 724-766-6827,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJ1GLx7AQSVynzcj-hcfACU2WJkN48VXFodrOGaxwMmXpXHEtR19ZMafLAkvatCPPRLu_HsCkq_U8ROQtjj0ghpPW5PljTMbaZR0oIGUSEApTW5UaJXglEtAicE2SuGycDC7HW=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:51:55.179Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9:30 am–3 pm,10 am–1 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Heal+Wellness+Center/data=!4m7!3m6!1s0x8834f3f7b70d80a5:0xc4da044c82fc239!8m2!3d40.4344495!4d-79.9230491!16s%2Fg%2F1tdr3zjq!19sChIJpYANt_fzNIgROcIvyESgTQw,Heal Wellness Center,5.0,9,Acupuncture clinic,"2008 Murray Ave, Pittsburgh, PA 15217, United States","C3MG+QQ Pittsburgh, Pennsylvania, USA",http://www.jenniferwhiteside.com/,+1 412-330-1222,Closed · Opens 2:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplZKTLvnKiyp_MZvmaq9aGMFumqYsxMHAu-NmYnK7lqNvFqrLmsnP8UZtD217o0TVd-bcX20XYNC-xhs6N5uiuFruBZbOkO-YdueU_DAW2JbSqbGJwoQU3x5NMRTHcObw8NSFKTw=w408-h306-k-no,false,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:51:59.959Z,2:30–7 pm,8:30 am–5 pm,8:30 am–5 pm,10 am–7 pm,9–11 am,Closed,Closed,,,,
https://www.google.com/maps/place/Wellness+Pittsburgh/data=!4m7!3m6!1s0x8834ee7445675849:0xa2fa8f214364537b!8m2!3d40.4320515!4d-79.893207!16s%2Fg%2F1wt3p1w6!19sChIJSVhnRXTuNIgRe1NkQyGP-qI,Wellness Pittsburgh,5.0,164,Chiropractor,"1133 S Braddock Ave Suite 3, Pittsburgh, PA 15218, United States","C4J4+RP Pittsburgh, Pennsylvania, USA",https://www.wellnesspittsburgh.com/,+1 412-243-9355,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipOpN2_-tZ3YFTB6Le6iJJAkqXAAnY-NK4BEztCx=w408-h273-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:04.814Z,"9 am–12 pm, 2–6 pm",2–6 pm,"9 am–12 pm, 2–6 pm",2–7 pm,9 am–1 pm,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pittsburgh+Center+for+Complementary+Health+and+Healing/data=!4m7!3m6!1s0x8834ee7451555857:0xfa3bc16fcd6f6ca2!8m2!3d40.4321469!4d-79.8937905!16s%2Fg%2F1tgc0fb9!19sChIJV1hVUXTuNIgRomxvzW_BO_o,Pittsburgh Center for Complementary Health and Healing,4.9,92,Massage therapist,"1124 S Braddock Ave # B, Pittsburgh, PA 15218, United States","C4J4+VF Pittsburgh, Pennsylvania, USA",http://www.pghhealthandhealing.com/,+1 412-242-4220,"Open · Closes 8 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOHuelLEcfG_QupQUE8G-tdhDgaMvFYOm7ZtZec=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:09.866Z,11 am–8 pm,10 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–5 pm,9 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Emily+Pompei+Medical+Intuitive/data=!4m7!3m6!1s0x8834ed6ce213da6d:0x9e8681b196953dc5!8m2!3d40.488453!4d-79.8986907!16s%2Fg%2F11cs4gvp38!19sChIJbdoT4mztNIgRxT2VlrGBhp4,Emily Pompei Medical Intuitive,4.9,33,Alternative medicine practitioner,"Text or schedule online NO in person appointments available at this location, 605 Freeport Rd, Aspinwall, PA 15215, United States","F4Q2+9G Aspinwall, Pennsylvania, USA",http://www.emilypompei.com/,+1 412-607-3158,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipMzMbZkYMRWihNeVEbpjx-Qk_xG4zAZwLL2CXiT=w408-h455-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:14.959Z,10 am–3 pm,10 am–3 pm,Closed,10 am–3 pm,10 am–5 pm,Closed,Closed,Identifies as women-owned,,,
https://www.google.com/maps/place/Solutions+Functional+Medicine+Centre/data=!4m7!3m6!1s0x88345fdf48805e75:0x1b4bea879a2462a2!8m2!3d40.5150803!4d-80.2198039!16s%2Fg%2F11h2n8yyhl!19sChIJdV6ASN9fNIgRomIkmofqSxs,Solutions Functional Medicine Centre,5.0,12,Nurse practitioner,"850 Beaver Grade Rd Ste 101, Moon Township, PA 15108, United States","GQ8J+23 Carnot-Moon, Pennsylvania, USA",https://www.solutionsfmc.com/,+1 412-254-3856,,https://lh3.googleusercontent.com/p/AF1QipOQuLU8p9r9ChZxVF64K_7-XDWCLoUGGxFGScnq=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:17.913Z,,,,,,,,Identifies as women-owned,,,
https://www.google.com/maps/place/Pittsburgh+Alternative+Health/data=!4m7!3m6!1s0x8834f77175c4ab3d:0x17ea662b2ce8c7c2!8m2!3d40.3817455!4d-80.0452585!16s%2Fg%2F1tj225zx!19sChIJPavEdXH3NIgRwsfoLCtm6hc,Pittsburgh Alternative Health,4.7,23,Alternative medicine practitioner,"20 Cedar Blvd Suite 303, Mt. Lebanon, PA 15228, United States","9XJ3+MV Dormont, Pennsylvania, USA",http://www.pittsburghalternativehealth.com/,+1 412-563-1600,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HyE0ZmGQ6mUvBXNx35M5wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.50958&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:22.772Z,9 am–4:30 pm,12–8:30 pm,9 am–1 pm,10 am–6 pm,10 am–4 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Wrye+Wellness/data=!4m7!3m6!1s0x8834f1e652c77d15:0x6ddfcdb133bf7963!8m2!3d40.4198643!4d-79.9295143!16s%2Fg%2F11hbv3cqqg!19sChIJFX3HUubxNIgRY3m_M7HN320,Wrye Wellness,4.8,38,Chiropractor,"1154 Greenfield Ave, Pittsburgh, PA 15217, United States","C39C+W5 Pittsburgh, Pennsylvania, USA",http://wryewellness.com/,+1 412-235-7103,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM3M60iM-jyDaoEnjg0BNKXjsokPXBVwwNvEtgk=w408-h510-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:27.591Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,,,,
https://www.google.com/maps/place/Nature%27s+Flow+Psychiatry/data=!4m7!3m6!1s0x8834ed87bbf6ddc5:0x4c83edeab847f804!8m2!3d40.4384056!4d-79.9191258!16s%2Fg%2F11lp60bbbw!19sChIJxd32u4ftNIgRBPhHuOrtg0w,Nature's Flow Psychiatry,5.0,2,Mental health clinic,"6301 Forbes Ave, Pittsburgh, PA 15217, United States","C3QJ+98 Pittsburgh, Pennsylvania, USA",https://www.naturesflowpsych.com/,,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ExxfDz2AW40sQlGkaDFlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.21273&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:32.425Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,,,,
"https://www.google.com/maps/place/Trillium+Natural+Medicine,+LLC/data=!4m7!3m6!1s0x8834f71158e42653:0xd75b863bfa838a6d!8m2!3d40.3921941!4d-80.037613!16s%2Fg%2F1tddyf8_!19sChIJUybkWBH3NIgRbYqD-juGW9c","Trillium Natural Medicine, LLC",5.0,2,Naturopathic practitioner,"3043 W Liberty Ave, Pittsburgh, PA 15216, United States","9XR6+VX Pittsburgh, Pennsylvania, USA",http://www.trilliumnatural.com/,+1 412-571-9355,Closed · Opens 9:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8im0brTO4QMs6JXQ_7A0X_O-igx6CzvDqHEg6IoIUKXXL8i8vW3cWAoV2_cVQPZngt549eHFWZleSgaP_oQkhpQ_jk3X1vtidwPSackZKKlPKSQ_54fZlFMQpQ1WFWgOpyCPyaA=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:37.199Z,Closed,9:30 am–3 pm,2–7 pm,9:30 am–4 pm,Closed,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Inner+Compass+Acupuncture+and+Wellness/data=!4m7!3m6!1s0x8834f3c382fd3fb5:0xb238095d4a5a9056!8m2!3d40.4556709!4d-79.9387251!16s%2Fg%2F11jt57d87t!19sChIJtT_9gsPzNIgRVpBaSl0JOLI,Inner Compass Acupuncture and Wellness,5.0,12,Acupuncturist,"500 S Aiken Ave Suite 102, Pittsburgh, PA 15232, United States","F346+7G Pittsburgh, Pennsylvania, USA",http://innercompassacu.com/,+1 724-875-4649,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPJL9ISlctZxlxOen_vad7P8ZB35U4kft3O6EkR=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:42.147Z,9 am–6 pm,Closed,9 am–6 pm,Closed,9 am–6 pm,8 am–2 pm,Closed,,,,
https://www.google.com/maps/place/Compassionate+Certification+Centers/data=!4m7!3m6!1s0x8834f15741da9207:0x1144d33e338db834!8m2!3d40.4403955!4d-79.9987669!16s%2Fg%2F11hcjv36xk!19sChIJB5LaQVfxNIgRNLiNMz7TRBE,Compassionate Certification Centers,4.7,108,Alternative medicine practitioner,"355 Fifth Ave #1502, Pittsburgh, PA 15222, United States","C2R2+5F Pittsburgh, Pennsylvania, USA",https://www.compassionatecertificationcenters.com/,+1 888-316-9085,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLQEZrDcCNgZgFVIXLW1-aWIkDePiShmKb9knvS07Gl1SYe6fFQI6mOpF-hBmG1T4_di79xSiyAIM7EXUHdpr66AmfNEykLHlXyvfmbGXWbBOFUrjhgtiAVooElikNXo0XSB6Ong=w408-h306-k-no,false,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:47.127Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MedTech+Management+-+HRT+Clinic/data=!4m7!3m6!1s0x883457012043b0c3:0x98158d5330f5f9f7!8m2!3d40.457172!4d-79.9915189!16s%2Fg%2F11mq2_tycb!19sChIJw7BDIAFXNIgR9_n1MFONFZg,MedTech Management - HRT Clinic,5.0,25,Alternative medicine practitioner,"800 Vinial St Ste B304, Pittsburgh, PA 15212, United States","F245+V9 Pittsburgh, Pennsylvania, USA",https://medtechmanagement.com/,+1 412-808-0520,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aD2QPbOwLlQswo6nQCASlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.9322&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:51.957Z,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Nuin+Center/data=!4m7!3m6!1s0x8834f27fcbed0d7d:0x55714dc3b82d1a2c!8m2!3d40.4768854!4d-79.9217613!16s%2Fg%2F1vl9s4bg!19sChIJfQ3ty3_yNIgRLBotuMNNcVU,Nuin Center,4.1,15,Chiropractor,"5655 Bryant St, Pittsburgh, PA 15206, United States","F3GH+Q7 Pittsburgh, Pennsylvania, USA",https://www.nuincenter.com/,+1 412-661-6108,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRrJkcCwXjkVJWm8iUCLWhbvVvWCdMeLNOAsuGHlTax87ZgCTlrRK8JQmR8nmdg3Wn0XkNlsEEW6kEGFuZ4a5ktKQdxI8wB3FiYPMMOJ7ZlezpJ7Q4z-_TGfwDwAiiSvrgpek=w408-h544-k-no,false,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:56.850Z,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Kukurin+Chiropractic+And+Functional+Neurology/data=!4m7!3m6!1s0x8834f1715c97fb0b:0x3dc754305655dec7!8m2!3d40.4272712!4d-79.9706987!16s%2Fg%2F1tfqgg7q!19sChIJC_uXXHHxNIgRx95VVjBUxz0,Kukurin Chiropractic And Functional Neurology,3.8,59,Chiropractor,"2415 Sarah St, Pittsburgh, PA 15203, United States","C2GH+WP Pittsburgh, Pennsylvania, USA",http://www.pittsburgh-chiropractic.com/,+1 412-381-4453,,https://lh3.googleusercontent.com/p/AF1QipPFXKCzix9j2rNoJtFa5YgQ4_2iefNZ9Tt-KGF3=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:52:59.655Z,,,,,,,,,,,
https://www.google.com/maps/place/Foundation+Chiropractic+-+Shadyside/data=!4m7!3m6!1s0x8834f39b723e172d:0x674893e8af6d43f4!8m2!3d40.458833!4d-79.9247964!16s%2Fg%2F11pd2_skzf!19sChIJLRc-cpvzNIgR9ENtr-iTSGc,Foundation Chiropractic - Shadyside,4.9,30,Chiropractor,"201 S Highland Ave Suite 302, Pittsburgh, PA 15206, United States","F35G+G3 Pittsburgh, Pennsylvania, USA",https://www.foundationchiropracticpa.com/,+1 412-552-8071,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO5XGIVphGbMDUD2xY_9EEFWtK1vGioLbMQukCm=w408-h271-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-23T17:53:04.453Z,10 am–6 pm,8 am–1 pm,10 am–6 pm,1–6 pm,10 am–6 pm,Closed,Closed,,,,
