placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Bedrock+Income+Properties/data=!4m7!3m6!1s0x8862155059dfe757:0xd4f4b1bf469a47d2!8m2!3d34.7436672!4d-86.5765263!16s%2Fg%2F11r1xd4l5p!19sChIJV-ffWVAVYogR0keaRr-x9NQ,Bedrock Income Properties,4.4,87,Property management company,"710 Andrew Jackson Way NE, Huntsville, AL 35801, United States","PCVF+F9 Huntsville, Alabama, USA",http://bedrockincomepm.com/,+1 256-749-2000,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipM6k1E40zdqopK03r8x1dQY2TG9g4MSwzHMknxq=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:30:53.419Z,,
https://www.google.com/maps/place/Jim+Mayhall+Rental+Properties/data=!4m7!3m6!1s0x88626b3c023fd849:0x73caab744475dac9!8m2!3d34.7543745!4d-86.5959665!16s%2Fg%2F11cjnpqjz8!19sChIJSdg_AjxrYogRydp1RHSrynM,Jim Mayhall Rental Properties,4.2,26,Property management company,"2327 Memorial Pkwy NW, Huntsville, AL 35810, United States","QC33+PJ Huntsville, Alabama, USA",http://mayhallrentals.propertymanage.biz/rentals/listings,+1 256-533-7441,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM747TMO24RXSKfG_2OxhZUPW2m_nUi99TRh51E=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:30:58.786Z,,
https://www.google.com/maps/place/Derrick+McIntire+-+Puliatti+Properties/data=!4m7!3m6!1s0x88626f47feecdbf5:0xf9eb85cc9a3e196f!8m2!3d34.7308623!4d-86.5846724!16s%2Fg%2F11q7fbtx93!19sChIJ9dvs_kdvYogRbxk-msyF6_k,Derrick McIntire - Puliatti Properties,4.8,20,Property management company,"203 Eastside Square A5, Huntsville, AL 35801, United States","PCJ8+84 Huntsville, Alabama, USA",https://derrickmcintire.valleymls.com/,+1 256-486-4722,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QCtyDYSMuOyzXe0yFcxnjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.547577&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:04.289Z,,
https://www.google.com/maps/place/H+L+Property+Management+Service/data=!4m7!3m6!1s0x88626b799ca9f3fd:0x5851391e0b817d54!8m2!3d34.7362965!4d-86.616126!16s%2Fg%2F1tgfqvx0!19sChIJ_fOpnHlrYogRVH2BCx45UVg,H L Property Management Service,5.0,1,Property management company,"1004 Oster Dr NW #208, Huntsville, AL 35816, United States","P9PM+GG Huntsville, Alabama, USA",,+1 256-519-6372,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP3GCXXk1IZ1MXHVVLyeid-w79cSLFOfa9oKvC3=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:09.246Z,,
https://www.google.com/maps/place/Huntsville+Property+Management/data=!4m7!3m6!1s0x8862133aab0b37af:0xfebf45c99d97d2c6!8m2!3d34.6929985!4d-86.5701208!16s%2Fg%2F11btvwphbh!19sChIJrzcLqzoTYogRxtKXnclFv_4,Huntsville Property Management,4.5,18,Property management company,"4800 Whitesburg Dr #30, Huntsville, AL 35802, United States","MCVH+5X Huntsville, Alabama, USA",http://huntsvillepropertymanagement.com/,+1 256-677-9797,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNhVpKN_qcXrGL-x-ebOlphyhJs_n8R3YFgfCc=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:14.304Z,,
https://www.google.com/maps/place/Real+Property+Management+Rocket+City/data=!4m7!3m6!1s0x88626d3e91f729df:0x657db8a51d25740a!8m2!3d34.7196181!4d-86.605078!16s%2Fg%2F11x05m3t8y!19sChIJ3yn3kT5tYogRCnQlHaW4fWU,Real Property Management Rocket City,5.0,7,Property management company,"2907 Governors Dr SW suite b, Huntsville, AL 35805, United States","P99V+RX Huntsville, Alabama, USA",https://rpmrocketcity.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 256-801-2626,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gLuKI9ol1rskiJYNmhFYRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.86755&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:19.281Z,,
https://www.google.com/maps/place/Folio+Property+Management/data=!4m7!3m6!1s0x88626da09f7343d1:0x593c03c9eedb5c3d!8m2!3d34.7297573!4d-86.5837346!16s%2Fg%2F11jmyyctzv!19sChIJ0UNzn6BtYogRPVzb7skDPFk,Folio Property Management,2.9,17,Property management company,"315 Franklin St SE B, Huntsville, AL 35801, United States","PCH8+WG Huntsville, Alabama, USA",https://foliopm.com/,+1 256-203-3906,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=APWp_m-YPbCiy4JEl9SHhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.513985&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:24.459Z,,
https://www.google.com/maps/place/Sharp+Companies/data=!4m7!3m6!1s0x88621354f9fcef0f:0xee6c998cd798bf3e!8m2!3d34.7227609!4d-86.5782071!16s%2Fg%2F11cmbqy8cy!19sChIJD-_8-VQTYogRPr-Y14yZbO4,Sharp Companies,5.0,8,Property management company,"801 Franklin St SE, Huntsville, AL 35801, United States","PCFC+4P Huntsville, Alabama, USA",http://bishopsharpproperties.com/,+1 256-534-8188,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNcbUfRsvDh8Z1lhfnma3tU7OB2H0N28Ll2SXQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:29.553Z,,
https://www.google.com/maps/place/Property+Management+Consultants/data=!4m7!3m6!1s0x88626b1ff2322995:0xcf2f7e0a15641a3!8m2!3d34.7329304!4d-86.585253!16s%2Fg%2F11w_q6k33b!19sChIJlSky8h9rYogRo0FWoeD38gw,Property Management Consultants,5.0,13,Property management company,"228 Holmes Ave NE 2nd Floor, Huntsville, AL 35801, United States","PCM7+5V Huntsville, Alabama, USA",https://propertyconsultantsllc.com/,+1 256-710-7911,,,https://lh3.googleusercontent.com/p/AF1QipOY8Pa0Kr1Yom0Y0zDJus_HU7FeD8_0mP5Y04m6=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:32.310Z,,
https://www.google.com/maps/place/Park+Properties+Commercial+Real+Estate+%26+Property+Management/data=!4m7!3m6!1s0x88621352d6fd708d:0xf1cb37f6013a49b1!8m2!3d34.7177138!4d-86.5799931!16s%2Fg%2F11g8vkkcwj!19sChIJjXD91lITYogRsUk6AfY3y_E,Park Properties Commercial Real Estate & Property Management,4.9,52,Commercial real estate agency,"220 Rhett Ave SW, Huntsville, AL 35801, United States","PC9C+32 Huntsville, Alabama, USA",https://www.parkprops.com/,+1 256-426-3777,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO5HCuVOGKnvs0A4wmdA8PIMDeWOvguFiZlME-G=w499-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:37.539Z,,
"https://www.google.com/maps/place/Cummings+Properties,+LLC/data=!4m7!3m6!1s0x88626c5ea9ba1c19:0xd31f22834d0b79f3!8m2!3d34.6968784!4d-86.6098732!16s%2Fg%2F11c42lc718!19sChIJGRy6qV5sYogR83kLTYMiH9M","Cummings Properties, LLC",4.1,57,Property management company,"3814 SW Triana Blvd, Huntsville, AL 35805, United States","M9WR+Q3 Huntsville, Alabama, USA",http://cummingspropertiesllc.com/,+1 256-715-0625,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMjFdIfTtnLylnu8w2MdStlBZVhhWSIblBtARHt=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:42.435Z,,
https://www.google.com/maps/place/Alabama+Property+Management+%26+Crye+Leike+Realtors/data=!4m7!3m6!1s0x886268a08d4865c1:0xa45fceff87340914!8m2!3d34.7014408!4d-86.5844245!16s%2Fg%2F1tq4rtk9!19sChIJwWVIjaBoYogRFAk0h__OX6Q,Alabama Property Management & Crye Leike Realtors,3.4,15,Property management company,"809 Shoney Dr SW, Huntsville, AL 35801, United States","PC28+H6 Huntsville, Alabama, USA",,+1 256-683-4210,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UZSqFcrdOyHG64-r2I7hEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.66383&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:47.673Z,,
https://www.google.com/maps/place/SPM/data=!4m7!3m6!1s0x88626ccbcc9f0c29:0x269d04b8bb3d2f73!8m2!3d34.7014411!4d-86.5845392!16s%2Fg%2F11gbz9ndvt!19sChIJKQyfzMtsYogRcy89u7gEnSY,SPM,3.7,17,Property management company,"809 Shoney Dr SW Suite 108, Huntsville, AL 35801, United States","PC28+H5 Huntsville, Alabama, USA",http://spm256.appfolio.com/listings,+1 256-417-9394,Open ⋅ Closes 3 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPU6M5nBhjCid6YajgE980X2QuGcNjlsD7UpFWE=w408-h306-k-no,true,9 am–3 pm,9 am–3 pm,Closed,Closed,Closed,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:52.641Z,,
"https://www.google.com/maps/place/Independence+Realty,+LLC/data=!4m7!3m6!1s0x88626cb035309d73:0xa1f0f35e6d657cc8!8m2!3d34.7142541!4d-86.5879295!16s%2Fg%2F1tdcmpxq!19sChIJc50wNbBsYogRyHxlbV7z8KE","Independence Realty, LLC",4.0,39,Property management company,"2315 Market Pl SW UNIT E, Huntsville, AL 35801, United States","PC76+PR Huntsville, Alabama, USA",http://leaseal.com/,+1 256-650-6262,,,https://lh3.googleusercontent.com/p/AF1QipOnYa97mnwpPlL8LX7T-acwOweb0A7eok9BaIoA=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:31:55.597Z,,
"https://www.google.com/maps/place/Rosenblum+Realty,+Inc./data=!4m7!3m6!1s0x88626cba8f1a9c0f:0xde4d103e8918c45!8m2!3d34.7159049!4d-86.5921247!16s%2Fg%2F1v6l86mk!19sChIJD5waj7psYogRRYyR6APR5A0","Rosenblum Realty, Inc.",4.6,273,Real estate agency,"2314 Memorial Pkwy SW, Huntsville, AL 35801, United States","PC85+95 Huntsville, Alabama, USA",http://www.rosenblumrealty.com/,+1 256-539-9501,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMuqG2E9UaoDvxiT70__wJi-4o7JmhMvJ9miuuD=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:32:00.953Z,,
https://www.google.com/maps/place/Total+Management+Services/data=!4m7!3m6!1s0x88626ce949f1655d:0xc37645e1758e8d77!8m2!3d34.6980182!4d-86.6053024!16s%2Fg%2F1v3gsmxd!19sChIJXWXxSelsYogRd42OdeFFdsM,Total Management Services,3.2,26,Property management company,"3033 Drake Ave SW A, Huntsville, AL 35805, United States","M9XV+6V Huntsville, Alabama, USA",http://totalmanagementservicesllc.com/,+1 256-881-8648,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOElsiIwqmPxuHpzXBoNDG09avbC93Qi8LDCaII=w428-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:32:05.995Z,,
https://www.google.com/maps/place/Newton+Property+Management/data=!4m7!3m6!1s0x88628bc667761a15:0x90107311e6b60497!8m2!3d34.7800135!4d-86.927312!16s%2Fg%2F11bywbsddl!19sChIJFRp2Z8aLYogRlwS25hFzEJA,Newton Property Management,4.9,92,Property management company,"15380 Greenfield Dr, Athens, AL 35613, United States","Q3JF+23 Athens, Alabama, USA",https://www.newtonrental.com/,+1 256-233-2800,,,https://lh3.googleusercontent.com/p/AF1QipNvjBqNttE_Mzhm71dP8ev5ftUEMydspBzAzbhw=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:32:11.370Z,,
https://www.google.com/maps/place/Fox+Properties/data=!4m7!3m6!1s0x88623ff217fc570d:0x6c7e31d79a694320!8m2!3d34.7139498!4d-86.5878766!16s%2Fg%2F1tvdkjf3!19sChIJDVf8F_I_YogRIENpmtcxfmw,Fox Properties,3.4,22,Property management company,"2317 Market Pl SW UNIT E, Huntsville, AL 35801, United States","PC76+HR Huntsville, Alabama, USA",http://foxproperties.net/,+1 256-852-6666,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4aW8-ngx7-N4WGU6GZf5yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.50986&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:32:16.715Z,,
https://www.google.com/maps/place/Venture+Haven+Property+Management/data=!4m7!3m6!1s0x886269404abb4775:0x8e76141e929eb37!8m2!3d34.7396008!4d-86.6772681!16s%2Fg%2F11sxwy0hmw!19sChIJdUe7SkBpYogRN-sp6UFh5wg,Venture Haven Property Management,4.8,94,Property management company,"1300 Enterprise Way Suite 210, Huntsville, AL 35806, United States","P8QF+R3 Huntsville, Alabama, USA",https://www.venturehaven.com/,+1 256-290-2259,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP-kHcMCeoFPA3VXKdqtma8whIOZ27pfB9qrlrz=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-25T18:32:22.940Z,,
