placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes
https://www.google.com/maps/place/Solar+Energy+Solutions/data=!4m7!3m6!1s0x86e75994dc787c95:0x3c128286f0d63e23!8m2!3d31.7944997!4d-106.5139787!16s%2Fg%2F11kjps1kh5!19sChIJlXx43JRZ54YRIz7W8IaCEjw,Solar Energy Solutions,5.0,52,Solar energy equipment supplier,"4150 Pinnacle St Ste 127, El Paso, TX 79902, United States","QFVP+QC El Paso, Texas, USA",https://solarpanelselpasotx.com/,+1 915-257-2652,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMlLCY8ex7vVMTR1MYPvBxdysPs4MCRTq_tbsGh=w408-h408-k-no,true,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:25:49.620Z,
https://www.google.com/maps/place/Holguin%27s+Auto+Electric/data=!4m7!3m6!1s0x86e75b70930b157d:0x5f11227d801c0bcd!8m2!3d31.7661571!4d-106.416364!16s%2Fg%2F1td6gybv!19sChIJfRULk3Bb54YRzQscgH0iEV8,Holguin's Auto Electric,4.3,139,Auto electrical service,"5910 Alameda Ave, El Paso, TX 79905, United States","QH8M+FF El Paso, Texas, USA",,+1 915-778-2330,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSytVuQIiiM5mZY57sJWXod7DjOAhdy-iJxF62KsOY6bpb2eesnv05edPArM-HwNEISzPRXuzD5EVGZGRfw4Pnz3JUzLShMV76yYDbqiSMkIiGN80v6WoqxP228dDSOxr-4A_ug=w408-h544-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:25:54.584Z,
https://www.google.com/maps/place/GEO+ELECTRIC+LLC/data=!4m7!3m6!1s0x86e745db626a1b25:0x84cf3e8f7990fbe5!8m2!3d31.7795818!4d-106.4169621!16s%2Fg%2F11fd61qq0x!19sChIJJRtqYttF54YR5fuQeY8-z4Q,GEO ELECTRIC LLC,4.4,14,Contractor,"5858 Gtwy Blvd E, El Paso, TX 79905, United States","QHHM+R6 El Paso, Texas, USA",,+1 915-615-9051,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXjPoo-XOP2ZNdTKxNYnuqmfd-Pz0FPD7naOAkXUXLka3uI3q1iO5OAIaYvTn2HFWldojdIh4GSbK8RaFe7VDQqaoh2iIWNfTTWw3BKoWTLRWA2j1IK6ZOX4SrOEWpRZISb_Pv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:25:59.487Z,
https://www.google.com/maps/place/United+Electric+Motor+Services/data=!4m7!3m6!1s0x86e75999e2f83ed1:0x59e454982a9747bc!8m2!3d31.7815707!4d-106.4591335!16s%2Fg%2F1trxf47_!19sChIJ0T744plZ54YRvEeXKphU5Fk,United Electric Motor Services,4.3,13,Electric motor repair shop,"3018 Yandell Dr, El Paso, TX 79903, United States","QGJR+J8 El Paso, Texas, USA",,+1 915-562-3391,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_1M8nd_J20iD-OCU8zVMjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.09459&pitch=0&thumbfov=100,false,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:04.315Z,
https://www.google.com/maps/place/Longhorn+Electrical+Services+Inc/data=!4m7!3m6!1s0x86e75aef5c24ed7d:0xde86e73c7a24f65!8m2!3d31.7731464!4d-106.4653777!16s%2Fg%2F1tfm72wc!19sChIJfe0kXO9a54YRZU-ix3Nu6A0,Longhorn Electrical Services Inc,3.5,21,Electrician,"2227 Texas Ave, El Paso, TX 79901, United States","QGFM+7R El Paso, Texas, USA",http://www.longhornelectrical.com/,+1 915-771-0488,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN4WIdlvSYzWOk9gC1nTmcrQ2qAg5IJc_fEGBi7=w408-h244-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:09.362Z,
https://www.google.com/maps/place/Ruiz+Electric+LLC/data=!4m7!3m6!1s0x86e75bd7dca5112b:0x334d55b2546883d8!8m2!3d31.7613681!4d-106.3685702!16s%2Fg%2F11h_ts6w8g!19sChIJKxGl3Ndb54YR2INoVLJVTTM,Ruiz Electric LLC,5.0,30,Electrician,"7322 Mojave Dr, El Paso, TX 79915, United States","QJ6J+GH El Paso, Texas, USA",,+1 915-474-9960,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOTAusYrgQp3NVBg2rRdvU7_yEeacPmp1-qjf2T=w408-h306-k-no,true,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:14.343Z,
https://www.google.com/maps/place/Alameda+Auto+Electric/data=!4m7!3m6!1s0x86e7599f76377a65:0x31fa37c23210c5f9!8m2!3d31.7729544!4d-106.4631222!16s%2Fg%2F1td53wth!19sChIJZXo3dp9Z54YR-cUQMsI3-jE,Alameda Auto Electric,4.6,272,Auto repair shop,"2322 Myrtle Ave, El Paso, TX 79901, United States","QGFP+5Q El Paso, Texas, USA",http://www.alamedaautoelectric.com/,+1 915-873-1978,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPC69bYFyanh1ijGU_vwOELdSDQWS1q9O_62TeI=w408-h724-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:19.299Z,
https://www.google.com/maps/place/El+Paso+Electric+Company/data=!4m7!3m6!1s0x86e759025e7e1eb7:0x6a28ed69adc7fdd4!8m2!3d31.7591601!4d-106.485421!16s%2Fg%2F1tdzx4z7!19sChIJtx5-XgJZ54YR1P3HrWntKGo,El Paso Electric Company,1.4,503,Electric utility company,"100 N Stanton St, El Paso, TX 79901, United States","QG57+MR El Paso, Texas, USA",http://www.epelectric.com/,+1 915-543-5970,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdTET-l6asOlytWqZ7DqQrmWWCO86aKectm7pLN1a4LXUD8yGeiMw_TdNigvXnPmpobXtTtbckstu3e1YXiEvCdxsZi-tdngsbvvHxVrMSZWqHzlS_nMNOXZP4YEaystdJt_Plzg=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:24.230Z,
https://www.google.com/maps/place/Auto+Electric+Co/data=!4m7!3m6!1s0x86e75906368423e9:0xcebc23877fbb96c!8m2!3d31.765113!4d-106.477206!16s%2Fg%2F1tffdn50!19sChIJ6SOENgZZ54YRbLn7dzjC6ww,Auto Electric Co,4.8,34,Auto electrical service,"1216 Texas Ave, El Paso, TX 79901, United States","QG8F+24 El Paso, Texas, USA",,+1 915-542-1849,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1LzhFn4rlMiLdRU2nxwEWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.79019&pitch=0&thumbfov=100,false,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:29.061Z,
https://www.google.com/maps/place/Northern+Tool+%2B+Equipment/data=!4m7!3m6!1s0x86e75b1af2949cc5:0x9e8fd161c808b4a4!8m2!3d31.7715865!4d-106.3794106!16s%2Fg%2F11b69kpjhg!19sChIJxZyU8hpb54YRpLQIyGHRj54,Northern Tool + Equipment,4.4,403,Tool store,"6990 Gtwy Blvd E, El Paso, TX 79915, United States","QJCC+J6 El Paso, Texas, USA",https://www.northerntool.com/store/elpasotx-store-elpaso-tx,+1 915-613-1348,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzOS9ONSm99A9Eyc9CUjjF0RWZV8cTvmvvPMdHK1qkDDwO_aBZSKLgGWvU8C2LttiqrK2_TBPKkP0HkJX8NPudSUvqbbr9xurxOSmoE8WChOTxzqlX_xH1fScvABl1qHtDp-o0EbQ=w408-h544-k-no,true,8 am–6 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:34.127Z,Chain carrying a vast selection of tools & equipment for do-it-yourself & construction projects. · In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Oscar+Lara+Electric/data=!4m7!3m6!1s0x86e75cb6a2877161:0xa498b767a304b8c8!8m2!3d31.802693!4d-106.5689672!16s%2Fg%2F11cs1w7llw!19sChIJYXGHorZc54YRyLgEo2e3mKQ,Oscar Lara Electric,4.3,6,Electrician,"1900 Appaloosa Dr Suite Al, Sunland Park, NM 88063, United States","RC3J+3C Sunland Park, New Mexico, USA",http://oscarlaraelectric.com/,+1 915-778-4418,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qLMBr96zbH4jMRSlB3HQNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.87624&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:39.102Z,
https://www.google.com/maps/place/Small+Engine+Repair+of+El+Paso/data=!4m7!3m6!1s0x86e759850572dd9b:0x6f8406eef9eea0e3!8m2!3d31.7809073!4d-106.4500195!16s%2Fg%2F1tdxwglh!19sChIJm91yBYVZ54YR46Du-e4GhG8,Small Engine Repair of El Paso,4.1,52,Small engine repair service,"3621 Wyoming Ave, El Paso, TX 79903, United States","QGJX+9X El Paso, Texas, USA",,+1 915-562-5030,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeye9CZtA5D9zM_AuMFrsFlX1dp7rF-12qzdpxzUmsOxtAtUD4piHv4RJW6gwyqCSkU5NYuIuc2XTIHUCock4qi2k5vA53mLMwCOp_fOPPF3WfenPbFsk-JZz_9O2yTRafgNKRhg=w408-h544-k-no,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:43.983Z,
https://www.google.com/maps/place/828+Electric+Llc/data=!4m7!3m6!1s0x86e7435ad30c0001:0x40b840e6af10f138!8m2!3d31.7220276!4d-106.3552322!16s%2Fg%2F11hy9p08_5!19sChIJAQAM01pD54YROPEQr-ZAuEA,828 Electric Llc,4.9,297,Electrician,"8086 Alameda Ave, El Paso, TX 79915, United States","PJCV+RW El Paso, Texas, USA",https://828electricep.com/,+1 915-271-9524,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxe90n7TDaXZzvfK3VzFFYfiHbm42PuwDqyUiKR5zMoWTOD7_pDZmLfyCdbOqmOqufEgjBRR3jvpmfRgFWdRgTD4eC-lFlLjU9Cgv3u7zz-ZUuodS46YYj8HUYEcHDuRihGLoTC=w426-h240-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:48.966Z,
https://www.google.com/maps/place/American+Generator+Services+North+America/data=!4m7!3m6!1s0x86e743729ef0a999:0xac8d74c0d69e160d!8m2!3d31.7237482!4d-106.3184372!16s%2Fg%2F11wwtw8bq7!19sChIJmanwnnJD54YRDRae1sB0jaw,American Generator Services North America,,,Repair service,"1001 Kessler Dr, El Paso, TX 79907, United States","PMFJ+FJ El Paso, Texas, USA",https://ags-na.com/,+1 915-335-4351,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPufpRsp1FgQFIvdFXJOD1ESjW2DuolOKAVauYR=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:53.875Z,
"https://www.google.com/maps/place/Texas+MEP+Contractors,+LLC/data=!4m7!3m6!1s0x86e744059f40c701:0x13912f2a44d097d1!8m2!3d31.7717!4d-106.383561!16s%2Fg%2F1tk23crl!19sChIJAcdAnwVE54YR0ZfQRCovkRM","Texas MEP Contractors, LLC",4.4,14,Mechanical contractor,"6936 Commerce Ave, El Paso, TX 79915, United States","QJC8+MH El Paso, Texas, USA",https://texas-mep.com/,+1 915-855-8800,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAesbyAEllROwhGvkxycqqi5Erkx3Z89y3KM9rdyiLavKa6NJSQ5Kzko1TVCoQRgJy3kQBOBecD8o0SUjHf1PYykvSV6zdrQxUqunxZLXKppcGrrPEpD5xUmKp5NVxkh87kXDv1Nk3KcM=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:26:58.790Z,
"https://www.google.com/maps/place/FSG+El+Paso+-+Electrical,+Lighting,+Signs/data=!4m7!3m6!1s0x86e759a09037136d:0xeae549542cd80d80!8m2!3d31.7616278!4d-106.5035783!16s%2Fg%2F1263hlznt!19sChIJbRM3kKBZ54YRgA3YLFRJ5eo","FSG El Paso - Electrical, Lighting, Signs",4.1,8,Lighting contractor,"1315 W Main Dr, El Paso, TX 79902, United States","QF6W+MH El Paso, Texas, USA",https://fsg.com/locations/el-paso/?utm_medium=google&utm_source=organic&utm_campaign=el-paso&utm_content=gmblisting,+1 915-314-5237,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP69mx8I5K-7Vv7lkW0xwX6Cp6kLbYoHiQHA3FT=w408-h544-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:27:03.727Z,
"https://www.google.com/maps/place/Sun+City+Electric+Co.,+Inc./data=!4m7!3m6!1s0x86e743585b071e37:0x325ea88248b3071e!8m2!3d31.7412568!4d-106.3324768!16s%2Fg%2F1ts1sp55!19sChIJNx4HW1hD54YRHgezSIKoXjI","Sun City Electric Co., Inc.",4.9,19,Electrician,"1200 Lomaland Dr, El Paso, TX 79907, United States","PMR9+G2 El Paso, Texas, USA",,+1 915-598-3622,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMVycBLb-uKY9ilcx8BkAwWjv3DVfFTy1tXeFjn=w408-h312-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:27:08.744Z,
https://www.google.com/maps/place/JDC+Energy+Resource/data=!4m7!3m6!1s0x86e75b3c13eaaaab:0x9a2e1324f482ed3d!8m2!3d31.7675667!4d-106.3650517!16s%2Fg%2F11fk0bc3dy!19sChIJq6rqEzxb54YRPe2C9CQTLpo,JDC Energy Resource,3.8,4,,"9434 Viscount Blvd, El Paso, TX 79925, United States","QJ9M+2X El Paso, Texas, USA",https://www.jdcenergyresource.com/,+1 915-219-9369,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p54yQvMr1OFLggvrzNqxTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.45827&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:27:11.502Z,
"https://www.google.com/maps/place/Quantum+Solar+Power,+LLC/data=!4m7!3m6!1s0x86e75733590865a7:0x8232fce2a6e68d6!8m2!3d31.774753!4d-106.4402651!16s%2Fg%2F11qrncyp3c!19sChIJp2UIWTNX54YR1mhuKs4vIwg","Quantum Solar Power, LLC",4.5,34,Solar energy system service,"4312 Rosa Ave, El Paso, TX 79905, United States","QHF5+WV El Paso, Texas, USA",http://www.qtmsolar.com/,+1 915-201-3875,,,https://lh3.googleusercontent.com/p/AF1QipOKhLgNl8co-P2tmZyrMa16y_OS7IFImFPmkpsv=w720-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-01-10T21:27:14.466Z,
