placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Dr.+Robert+L.+Tyrrell,+MD/data=!4m7!3m6!1s0x8840838fee41234b:0xb524524a6939d825!8m2!3d39.7615471!4d-84.1547435!16s%2Fg%2F1tk1nnxp!19sChIJSyNB7o-DQIgRJdg5aUpSJLU","Dr. Robert L. Tyrrell, MD",5.0,1,Doctor,"222 S Philadelphia St, Dayton, OH 45403, United States","QR6W+J4 Dayton, Ohio, USA",,+1 937-296-0253,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2DDxpmwY2T583Vs0szW01Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.77522&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T22:05:32.773Z,,,,,,,,,,,
"https://www.google.com/maps/place/Cherie+Phillips,+MD/data=!4m7!3m6!1s0x8830e9cd1903c14f:0x2ea9ada2a424daad!8m2!3d41.3811292!4d-81.7302881!16s%2Fg%2F11fmbkn_22!19sChIJT8EDGc3pMIgRrdokpKKtqS4","Cherie Phillips, MD",5.0,1,Vascular surgeon,"Medical Arts Cntr 2, 6707 Powers Blvd #202, Parma, OH 44129, United States","97J9+FV Parma, Ohio, USA",https://www.uhhospitals.org/doctors/Phillips-Cherie-1003064825?utm_campaign=Phillips_Cherie_6707_Powers_Blvd&utm_source=yext&utm_medium=locallisting&utm_content=website_url,+1 216-896-1800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aNiw32nk0YnMFoozKaSlbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.95555&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:05:42.950Z,,,,,,,,,,,
https://www.google.com/maps/place/Advanced+Medical+Services/data=!4m7!3m6!1s0x8830f0050ab68d8b:0x4f971791612f51b1!8m2!3d41.4050762!4d-81.7341676!16s%2Fg%2F1tgnb7x0!19sChIJi422CgXwMIgRsVEvYZEXl08,Advanced Medical Services,4.8,438,Occupational health service,"5793 Ridge Rd, Parma, OH 44129, United States","C748+28 Parma, Ohio, USA",http://www.advancedmedserv.com/,+1 216-502-4320,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFIUrstKp86Zd32JlOAhptdoRfnCCZGOxMYiLIoEfDfEazM7wGzEdDCpW2RXQw3jzNn-od0Zp7mt3t6z5QyX_mHzQLh_yQA0rv3tSJf0scW1lLcRRsuNMBkl6jHF_xX95DkjTf=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:05:47.560Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/UH+Parma+Medical+Center/data=!4m7!3m6!1s0x8830e8d582481557:0x87cc025581191da7!8m2!3d41.3818791!4d-81.7313848!16s%2Fg%2F1td38x04!19sChIJVxVIgtXoMIgRpx0ZgVUCzIc,UH Parma Medical Center,3.4,470,Medical clinic,"7007 Powers Blvd, Parma, OH 44129, United States","97J9+QC Parma, Ohio, USA",https://www.uhhospitals.org/locations/uh-parma-medical-center?utm_campaign=UH_Parma_Medical_Center_7007_Powers_Boulevard&utm_source=yext&utm_medium=locallisting&utm_content=website_url,+1 440-743-3000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOiDBFRnXZjHNnrR3ZQyEaW181rZz2byzIketVO=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:05:51.969Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Middleburg+Heights/data=!4m7!3m6!1s0x8830eb76803ad35b:0x5c8b9a7c4e46b896!8m2!3d41.3756566!4d-81.8252621!16s%2Fg%2F11g0tkds57!19sChIJW9M6gHbrMIgRlrhGTnyai1w,USA Vein Clinics - Middleburg Heights,3.5,35,Medical clinic,"7050 Engle Rd Suite 102, Middleburg Heights, OH 44130, United States","95GF+7V Middleburg Heights, Ohio, USA",https://www.usaveinclinics.com/company/locations/ohio/office/middleburg/,+1 440-673-3490,,https://lh3.googleusercontent.com/p/AF1QipPkBPpSnbZ9PGAWn2f6GQsJ8sbIWX1y92WFCJJr=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:05:56.469Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Dr.+B+SPA+%26+CARE+Esthetics+Parma/data=!4m7!3m6!1s0x8830ef187587c1e7:0x457069b8a164c989!8m2!3d41.4128616!4d-81.7108413!16s%2Fg%2F11smzsv45z!19sChIJ58GHdRjvMIgRiclkobhpcEU,Dr. B SPA & CARE Esthetics Parma,4.6,9,Medical spa,"5454 State Rd Suite 1B, Parma, OH 44134, United States","C77Q+4M Parma, Ohio, USA",https://drbspa.com/,+1 216-398-5080,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJnonwiwqEDMw--eam63y2tMwSPFMsB5tkDYR8tu3gkmcdefgde2U_JbMCCLmZib_eroAjecM-7a7ZDXCpGG08SnonBraCLLpiU6W8klXDb98hN_5jusAa-uNFCRLP8rV9Bsw=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:00.896Z,9 am–5 pm,Closed,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Nelson+Vein+%26+Surgical+Services:+Dvora+Nelson+MD/data=!4m7!3m6!1s0x883096ac2cf28b4b:0x925f952e64251b0a!8m2!3d41.3957098!4d-81.9614795!16s%2Fg%2F1tqclw1_!19sChIJS4vyLKyWMIgRChslZC6VX5I,Nelson Vein & Surgical Services: Dvora Nelson MD,4.9,139,Doctor,"30915 Lorain Rd #100, North Olmsted, OH 44070, United States","92WQ+7C North Olmsted, Ohio, USA",http://www.nelsonvein.com/,+1 440-617-6061,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNmz5PRq19WPkoEcPOcjwv0zWphYbGF5xx92-Hh=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:05.298Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Parma+VA+Clinic/data=!4m7!3m6!1s0x8830eefa70565deb:0xf408912253cc989d!8m2!3d41.4177246!4d-81.745355!16s%2Fg%2F1pp2wydhw!19sChIJ611WcPruMIgRnZjMUyKRCPQ,Parma VA Clinic,3.8,120,Medical clinic,"8787 Brookpark Rd, Parma, OH 44129, United States","C793+3V Parma, Ohio, USA",http://www.cleveland.va.gov/locations/Parma.asp,+1 216-739-7000,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLgBnv76UmK4-XLx6WTFZnFuHD_hC6lJHSI8WvS-Qh1g-ZddKvGQgq4DW985Mu-xg5BGj_1wfRPWURlFKU-RTBLHdIUHWv4dPfI0Khc2YCoWuAoeUU4AZGXg1VuEvc57ZzD_mPdg=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:09.828Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Independence+Vein+%26+Vascular/data=!4m7!3m6!1s0x8830e5db65582007:0xd397c9d699728f68!8m2!3d41.397633!4d-81.646389!16s%2Fg%2F11vycq1q8h!19sChIJByBYZdvlMIgRaI9ymdbJl9M,Independence Vein & Vascular,,,Vascular surgeon,"6060 Rockside Woods Blvd N STE 110, Independence, OH 44131, United States","99X3+3C Independence, Ohio, USA",https://www.loveyourveins.com/locations/independence-vein-vascular-center/?utm_source=IndependenceGMB,+1 419-668-1155,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMzjasgVAtCSaec9ATZxtB07Bm-H4NXnwxOJoln=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:14.203Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Vein+Clinics+of+Cleveland/data=!4m7!3m6!1s0x883102c181d6cefb:0x9b052f41f43d357e!8m2!3d41.4587362!4d-81.4928566!16s%2Fg%2F11df0r7lh4!19sChIJ-87WgcECMYgRfjU99EEvBZs,Vein Clinics of Cleveland,4.2,5,Medical office,"3737 Park E Dr, Beachwood, OH 44122, United States","FG54+FV Beachwood, Ohio, USA",http://www.veinscleveland.com/,+1 216-464-7333,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_IZ-PAuyXbNbkNRyJlfji7FwLvFdwEq5uG6Rj=w408-h253-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:18.684Z,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Solon+Vein+Clinic/data=!4m7!3m6!1s0x88311dc43d63eaf7:0xbc32cbf6bcc07371!8m2!3d41.3898517!4d-81.4429421!16s%2Fg%2F11fpms6tc3!19sChIJ9-pjPcQdMYgRcXPAvPbLMrw,Solon Vein Clinic,4.9,89,Medical clinic,"33290 Bainbridge Rd, Solon, OH 44139, United States","9HQ4+WR Solon, Ohio, USA",http://solonveinclinic.com/,+1 440-600-7675,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOj-fBruiQkR4XWt3Vw6y4OQs5Rv-kSK8o-f9Kd=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:23.095Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,LGBTQ+ friendly,true,,
https://www.google.com/maps/place/Smith+Vein+Institute+LLC/data=!4m7!3m6!1s0x8831a3fd453af15f:0xb62be54318fc239d!8m2!3d41.6651186!4d-81.2417435!16s%2Fg%2F1q69ydw1j!19sChIJX_E6Rf2jMYgRnSP8GEPlK7Y,Smith Vein Institute LLC,5.0,21,Medical clinic,"7536 Fredle Dr, Concord, OH 44077, United States","MQ85+28 Concord, Ohio, USA",http://www.smithveininstitute.com/,+1 440-853-8208,Closes soon · 6 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hEUye0fA6paUnr5FayoHag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.54577&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:27.403Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,,,,
"https://www.google.com/maps/place/Vein+Clinics+of+Lake+County,+and+Wound+Care+Center/data=!4m7!3m6!1s0x88310a1a611e3dcb:0xa03ce45b11b244ee!8m2!3d41.654782!4d-81.2429504!16s%2Fg%2F1ptwzlmw2!19sChIJyz0eYRoKMYgR7kSyEVvkPKA","Vein Clinics of Lake County, and Wound Care Center",4.8,35,Vascular surgeon,"7965 Auburn Rd, Concord, OH 44077, United States","MQ34+WR Concord, Ohio, USA",https://www.lakevein.com/,+1 440-352-2702,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMFsg0w0WEWuu_XrSkGSPMIo3pDr2av1ug_RgJC=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:32.013Z,8:30 am–5 pm,8:30 am–12 pm,8:30 am–5 pm,Closed,Closed,Closed,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Center+For+Advanced+Vein+Care/data=!4m7!3m6!1s0x8831a8e281ce4155:0xd706a99b591532b1!8m2!3d41.6484239!4d-81.3839522!16s%2Fg%2F1q2w1k7f1!19sChIJVUHOgeKoMYgRsTIVWZupBtc,Center For Advanced Vein Care,5.0,20,Alternative medicine practitioner,"7200 Mentor Ave, Mentor, OH 44060, United States","JJX8+9C Mentor, Ohio, USA",http://www.yourhealthyveins.com/,+1 440-710-1140,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN_syBA4gltwiOPuLGzWbqajPt2yALfkAqpzt9n=w408-h350-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:36.384Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Cleveland+West+Vascular+Care/data=!4m7!3m6!1s0x8830939a9497c0a1:0xe01f4db23a4cbf0d!8m2!3d41.4559263!4d-81.8824488!16s%2Fg%2F11vj1jb8fq!19sChIJocCXlJqTMIgRDb9MOrJNH-A,Cleveland West Vascular Care,4.9,34,Vascular surgeon,"23709 Center Ridge Rd Suite 101, Westlake, OH 44145, United States","F449+92 Westlake, Ohio, USA",https://preferredvasculargroup.com/locations/cleveland-west-vascular-care/,+1 216-516-8401,"Closed · Opens 8 am Wed

Updated by phone call 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPv0Gk1xjXIsUbRI-zQj-YzgHRIM0WCdRCUmzbv=w506-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:40.703Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Fairlawn/data=!4m7!3m6!1s0x8830d09e84febb5d:0xff9f164c6dfcac98!8m2!3d41.1341316!4d-81.6303961!16s%2Fg%2F11hbsh0s_x!19sChIJXbv-hJ7QMIgRmKz8bUwWn_8,USA Vein Clinics - Fairlawn,4.0,26,Medical clinic,"3618 W Market St #102, Fairlawn, OH 44333, United States","49M9+MR Fairlawn, Ohio, USA",https://www.usaveinclinics.com/locations/,+1 330-237-9880,,https://lh3.googleusercontent.com/p/AF1QipMUUXjj_2Bhyof6mCKLzs9YgHpb97w6tUDyw189=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:45.159Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/CSL+Plasma/data=!4m7!3m6!1s0x8830eeb67282d32b:0x2a7d633ee52ef423!8m2!3d41.3912727!4d-81.7584546!16s%2Fg%2F11c0rbbtl_!19sChIJK9OCcrbuMIgRI_Qu5T5jfSo,CSL Plasma,3.7,300,Blood donation center,"6339 Olde York Rd, Parma Heights, OH 44130, United States","96RR+GJ Parma Heights, Ohio, USA",https://www.cslplasma.com/center/162,+1 440-471-0460,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNXus1TumILBkWHV4fnzFRGhNz_YQzrixzjm2Sj=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:49.423Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–3 pm,8 am–3 pm,7 am–7 pm,,,,
https://www.google.com/maps/place/Medina+Vein+-+Dr.+Barry+Zadeh/data=!4m7!3m6!1s0x8830c865ba41f05d:0x48211dae7e6c3f8a!8m2!3d41.1377178!4d-81.8162527!16s%2Fg%2F1q6n2lf2g!19sChIJXfBBumXIMIgRij9sfq4dIUg,Medina Vein - Dr. Barry Zadeh,3.5,2,Medical clinic,"3591 Reserve Commons Dr, Medina, OH 44256, United States","45QM+3F Medina, Ohio, USA",http://www.loveyourveins.com/,+1 330-723-8346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g3TaHO5RubNmn3PAFYweyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.43033&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:54.067Z,,,,,,,,,,,
"https://www.google.com/maps/place/Medina+Vein+%26+Vascular+Surgeon+addressing+Leg+Pain+and+Swelling+for+Edema,+Peripheral+Neuropathy,+Varicose+Veins,+TIA+%26+more/data=!4m7!3m6!1s0x8830c86c30cb86ff:0x9823a9f4fd401007!8m2!3d41.1377178!4d-81.8162527!16s%2Fg%2F1tjjq01b!19sChIJ_4bLMGzIMIgRBxBA_fSpI5g","Medina Vein & Vascular Surgeon addressing Leg Pain and Swelling for Edema, Peripheral Neuropathy, Varicose Veins, TIA & more",3.3,4,Vascular surgeon,"3591 Reserve Commons Dr Suite 201, Medina, OH 44256, United States","45QM+3F Medina, Ohio, USA",http://www.loveyourveins.com/locations/medina-vein-center/?utm_source=GMB,+1 330-591-2113,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMFhlIM0jWlDB0iJIFeFXabJSUT0ikuZaZC66eV=w605-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Parma+OH/@41.4047742,-81.7229086,14z",2025-12-16T22:06:58.400Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
