placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Chrysalis+Behavioral+Health+Outpatient+Services/data=!4m7!3m6!1s0x54c11e3fe6773349:0x44eaf71bca0e9711!8m2!3d44.0474725!4d-123.0874837!16s%2Fg%2F1vkxl_75!19sChIJSTN35j8ewVQREZcOyhv36kQ,Chrysalis Behavioral Health Outpatient Services,3.9,14,Addiction treatment center,"350 E 11th Ave, Eugene, OR 97401, United States","2WW7+X2 Eugene, Oregon, USA",http://whitebirdclinic.org/chrysalis-behavioral-health/,+1 541-683-1641,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPLLjUjo4m0Zox_Qpe_QXzFtyPdbMf3zUwPZf0=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,1–3 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-17T23:58:35.125Z,,,,
https://www.google.com/maps/place/Pete+Moore+Hospice+House/data=!4m7!3m6!1s0x54c0e3b2da56dc69:0x7ceae1ce83cb52eb!8m2!3d44.1065781!4d-123.0589143!16s%2Fg%2F11c5_56sy0!19sChIJadxW2rLjwFQR61LLg87h6nw,Pete Moore Hospice House,4.4,30,Hospice,"4010 County Farm Rd, Eugene, OR 97408, United States","4W4R+JC Eugene, Oregon, USA",https://www.cascadehealth.org/hospice/pete-moore-hospice-house,+1 541-228-3050,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNECPGiIfgPsIrukLtcCPAdiXJCCGV_MLeZyy5Q=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-17T23:58:40.090Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Eugene+Signature+HCH:+Home+Health/data=!4m7!3m6!1s0x54c11d7cf80087d3:0x7a30c07a9f307d08!8m2!3d44.0698171!4d-123.1090037!16s%2Fg%2F11csc8v23p!19sChIJ04cA-HwdwVQRCH0wn3rAMHo,Eugene Signature HCH: Home Health,4.3,27,Home health care service,"1200 Executive Pkwy #410, Eugene, OR 97401, United States","3V9R+W9 Eugene, Oregon, USA",https://signaturehch.com/eugene,+1 541-461-0325,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNzCzJanyw11cPgtghP2T4QghE2BvYRTDd3ZbW-=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-17T23:58:45.211Z,,,,
https://www.google.com/maps/place/Bristol+Hospice+-+Eugene/data=!4m7!3m6!1s0x54c0e1fd6418cfc5:0x85af29292297b96d!8m2!3d44.089381!4d-123.0343726!16s%2Fg%2F11gl3wjxyw!19sChIJxc8YZP3hwFQRbbmXIikpr4U,Bristol Hospice - Eugene,4.5,77,Hospice,"400 International Way #200, Springfield, OR 97477, United States","3XQ8+Q7 Springfield, Oregon, USA",http://bristolhospice-eugene.com/,+1 541-844-0151,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Maxy135exn2cQrDLWnk67g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.79178&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-17T23:58:50.392Z,,,,
"https://www.google.com/maps/place/PeaceHealth+Sacred+Heart+Palliative+Care/@44.0868842,-123.0306975,17z/data=!3m1!4b1!4m6!3m5!1s0x54c0e3f7c9c5a345:0x1eaf6bab17179482!8m2!3d44.0868842!4d-123.0306975!16s%2Fg%2F11ld2v1wb7",PeaceHealth Sacred Heart Palliative Care,,,Medical clinic,"123 International Way, Springfield, OR 97477, United States","3XP9+QP Springfield, Oregon, USA",https://www.peacehealth.org/locations/springfield/peacehealth-sacred-heart-palliative-care?utm_source=gbp&utm_medium=organic&utm_content=SPRI-110&utm_campaign=gmb,+1 458-205-7450,,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Eugene+OR/@44.052121,-123.0896705,14z",2025-09-17T23:58:55.353Z,,,,
https://www.google.com/maps/place/Dr.+Mark+Thibert/data=!4m7!3m6!1s0x54b8c7d254dcbfc7:0x32103e62d22b9355!8m2!3d44.047415!4d-121.32352!16s%2Fg%2F11b75gz_9_!19sChIJx7_cVNLHuFQRVZMr0mI-EDI,Dr. Mark Thibert,4.0,4,Family practice physician,"929 SW Simpson Ave Suite 300, Bend, OR 97702, United States","2MWG+XH Bend, Oregon, USA",,+1 541-389-7741,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I8EpJ9NVIZjJ_qGHGYH1GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.01158&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:08.040Z,,,,
https://www.google.com/maps/place/Broken+Top+Counseling/data=!4m7!3m6!1s0x54b8c7f1a4244f0d:0xfdb1050389e387bd!8m2!3d44.057738!4d-121.310112!16s%2Fg%2F11t4_s65_z!19sChIJDU8kpPHHuFQRvYfjiQMFsf0,Broken Top Counseling,4.0,7,Mental health service,"760 NW Harriman St, Bend, OR 97701, United States","3M5Q+3X Bend, Oregon, USA",http://brokentopcounseling.com/,+1 541-316-0266,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPIvUeii8A75mLiXNt-mrDjSdEkMy-GU_meU3e0=w408-h272-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:13.219Z,,,,
"https://www.google.com/maps/place/Heart+%27n+Home+Hospice+%26+Palliative+Care,+LLC/data=!4m7!3m6!1s0x54b8c7d269628089:0xb4568d9483ad26c2!8m2!3d44.057111!4d-121.3561778!16s%2Fg%2F12q4v0hy4!19sChIJiYBiadLHuFQRwiatg5SNVrQ","Heart 'n Home Hospice & Palliative Care, LLC",4.5,27,Hospice,"745 Northwest Mount Washington Drive ste 205, Bend, OR 97703, United States","3J4V+RG Bend, Oregon, USA",https://lhcgroup.com/locations/heart-n-home-hospice-and-palliative-care-bend/,+1 541-508-4036,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QBuCXt0B7P51LlDrsak1lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.67368&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:18.270Z,,,,
https://www.google.com/maps/place/Bristol+Hospice+-+Bend/data=!4m7!3m6!1s0x54b8c7e241ec9257:0x670b3cf49c62ed72!8m2!3d44.0432561!4d-121.3307212!16s%2Fg%2F11rsr77mn3!19sChIJV5LsQeLHuFQRcu1inPQ8C2c,Bristol Hospice - Bend,4.8,24,Hospice,"563 SW 13th St #101, Bend, OR 97702, United States","2MV9+8P Bend, Oregon, USA",https://bristolhospice.com/,+1 541-550-1155,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vg1ppTOSCjtcW-Aqgx8PCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.99533&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:23.241Z,,,,
https://www.google.com/maps/place/Partners+In+Care/data=!4m7!3m6!1s0x54b8c5f867899b4d:0xc5d25a7b508c7628!8m2!3d44.07147!4d-121.2664185!16s%2Fg%2F1tjy16l8!19sChIJTZuJZ_jFuFQRKHaMUHta0sU,Partners In Care,4.2,44,Hospice,"2075 NE Wyatt Ct, Bend, OR 97701, United States","3PCM+HC Bend, Oregon, USA",http://partnersbend.org/,+1 541-382-5882,"Open 24 hours

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxwwn9Jjb-AFngjQHSK7-aWPljiwazuK31dwOl8Z6-zvW7y4nrNmyb3Oe8IhD_S0JSFt12ozE4rs5XluBBamU-avgJVpc42Qfo-W6hXl93Hqbv3_EXA7PjpuQ4rAAWbhu8rrdqug=w408-h240-k-no-pi-20-ya326.1347-ro-0-fo100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:28.680Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Redmond-Sisters+Hospice/data=!4m7!3m6!1s0x54b8c62f6214f46b:0x47569e1755487bac!8m2!3d44.0570528!4d-121.3089403!16s%2Fg%2F1260xr88r!19sChIJa_QUYi_GuFQRrHtIVReeVkc,Redmond-Sisters Hospice,,,Hospice,"701 NW Hill St, Bend, OR 97701, United States","3M4R+RC Bend, Oregon, USA",,+1 541-548-7483,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FsvbBzlNKVxl3nDueEV6TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.71182&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:31.496Z,,,,
"https://www.google.com/maps/place/HospiceCenter+Bend+LaPine/@44.07147,-121.2664185,17z/data=!3m1!4b1!4m6!3m5!1s0x54b8c5f864255555:0xca855238bf0c4979!8m2!3d44.07147!4d-121.2664185!16s%2Fg%2F11ghr0wfp7",HospiceCenter Bend LaPine,,,Hospice,"2075 NE Wyatt Ct, Bend, OR 97701, United States","3PCM+HC Bend, Oregon, USA",,+1 541-322-1289,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:36.274Z,,,,
https://www.google.com/maps/place/St.+Charles+Hospice+-+Bend/data=!4m7!3m6!1s0x54b8c5fc0b5945ad:0xaed11da74dcb6220!8m2!3d44.069683!4d-121.2681497!16s%2Fg%2F1tf70nl4!19sChIJrUVZC_zFuFQRIGLLTacd0a4,St. Charles Hospice - Bend,1.0,1,Hospice,"2275 NE Doctors Dr, Bend, OR 97701, United States","3P9J+VP Bend, Oregon, USA",https://www.stcharleshealthcare.org/locations/bend-hospice?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 541-706-7796,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPnq0jl13PtZI8VIJkWXTOP9Pm8ZhCe98BDz22q=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:41.555Z,,,,
https://www.google.com/maps/place/Signature+Healthcare+at+Home/data=!4m7!3m6!1s0x54b8c9697a7bed79:0x37e6b57548e9f8aa!8m2!3d44.0679123!4d-121.2995738!16s%2Fg%2F11lgqlh1lg!19sChIJee17emnJuFQRqvjpSHW15jc,Signature Healthcare at Home,4.0,4,Home health care service,"454 NE Revere Ave, Bend, OR 97701, United States","3P92+55 Bend, Oregon, USA",http://www.signaturehch.com/bend,+1 541-382-5050,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOTozI77hEa-0r3fe7T2Ngv_cf7jU8tU00YbNQ_=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:46.900Z,,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Bend/data=!4m7!3m6!1s0x54b8c797a66d964f:0x31c67a9ce7fef5c8!8m2!3d44.0478482!4d-121.302084!16s%2Fg%2F11fnzkprtf!19sChIJT5ZtppfHuFQRyPX-55x6xjE,Interim HealthCare of Bend,5.0,20,Home health care service,"230 SE 3rd St #100, Bend, OR 97702, United States","2MXX+45 Bend, Oregon, USA",https://www.interimhealthcare.com/location/bend-or,+1 541-639-4400,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPGAOX4-Rbs5Na3R31QZNbw-c-tL5LjxbqWeBAZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:52.173Z,,,,
https://www.google.com/maps/place/St.+Charles+Advanced+Illness+Management+-+Bend/data=!4m7!3m6!1s0x54b8c5fbbf046e63:0x129232cb5195d790!8m2!3d44.0679885!4d-121.2694821!16s%2Fg%2F1tdykyj1!19sChIJY24Ev_vFuFQRkNeVUcsykhI,St. Charles Advanced Illness Management - Bend,4.2,39,Specialized clinic,"2500 NE Neff Rd, Bend, OR 97701, United States","3P9J+56 Bend, Oregon, USA",https://www.stcharleshealthcare.org/locations/bend-advanced-illness-management?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 541-706-5880,,https://lh3.googleusercontent.com/p/AF1QipPEaQgaIFA_t-acUNxZJYbporyjGCvuen6KVts=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-17T23:59:55.338Z,,,,
"https://www.google.com/maps/place/Eden+Health+-+Home+Health,+Hospice/data=!4m7!3m6!1s0x54b8c5763850abf7:0x26bbf4c0fed1321!8m2!3d44.0705284!4d-121.2648272!16s%2Fg%2F11s42x678s!19sChIJ96tQOHbFuFQRIRPtD0y_awI","Eden Health - Home Health, Hospice",,,Home health care service,"2546 NE Conners Ave Suite 100, Bend, OR 97701, United States","3PCP+63 Bend, Oregon, USA",http://www.eden-health.com/,+1 541-640-7920,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMlgcs97JmYPhcX2feMYZgfIQae-VD8fz29Xq8V=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bend+OR/@44.0581728,-121.3153096,14z",2025-09-18T00:00:00.248Z,,,,
https://www.google.com/maps/place/Gracious+Care+Hospice/data=!4m7!3m6!1s0x54950db0810f6471:0xd30b8f5b5606eeb7!8m2!3d45.461493!4d-122.79296!16s%2Fg%2F11rfxjy_73!19sChIJcWQPgbANlVQRt-4GVluPC9M,Gracious Care Hospice,4.8,27,Hospice,"8196 SW Hall Blvd Suite# 101 Floor 3, Beaverton, OR 97008, United States","F664+HR Beaverton, Oregon, USA",http://graciouscarehospice.com/,+1 503-893-9866,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqInPXB2wG23wjulJne5Mv2dkeEl1p8oIuBG1VVYhmWnXjK0W6KGGYA75AnGyYVWhHR3fZd1fC2zdhquxWcacOhvQ5pbb-ECtI2H8pPNMDzaRRFbG_OVp-MX__hZxousEKJNKstUQ=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-09-18T00:00:13.954Z,,,,
"https://www.google.com/maps/place/Home+Health+%26+Hospice+W+Branch/@45.4938084,-122.8293561,17z/data=!3m1!4b1!4m6!3m5!1s0x54950e919a927113:0xaee441201ddf6b2b!8m2!3d45.4938084!4d-122.8293561!16s%2Fg%2F1tkjkxvy",Home Health & Hospice W Branch,,,Hospice,"3601 SW Murray Blvd #130, Beaverton, OR 97005, United States","F5VC+G7 Beaverton, Oregon, USA",,+1 503-216-8484,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-09-18T00:00:24.239Z,,,,
"https://www.google.com/maps/place/Providence+St+Vincent+Hospice/@45.493855,-122.82863,17z/data=!3m1!4b1!4m6!3m5!1s0x54950e919a927113:0xdbdb9982db2d07ce!8m2!3d45.493855!4d-122.82863!16s%2Fg%2F12612_4rr",Providence St Vincent Hospice,,,,"3601 SW Murray Blvd # 40, Beaverton, OR 97005, United States","F5VC+GG Beaverton, Oregon, USA",,+1 503-216-8484,Permanently closed,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Beaverton+OR/@45.4869283,-122.804032,14z",2025-09-18T00:00:31.195Z,,,,
