placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/B%26M+Tires/data=!4m7!3m6!1s0x86e7593d65860629:0x3bf7b163b23ac205!8m2!3d31.7875315!4d-106.449339!16s%2Fg%2F11ypl07hbk!19sChIJKQaGZT1Z54YRBcI6smOx9zs,B&M Tires,5.0,14,Tire shop,,"3700 Bliss Ave, El Paso, TX 79903, United States","QHQ2+27 El Paso, Texas, USA",,+1 915-219-7564,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoljYFDfUD2hqxIm4X6fbSUgTJf3JnrZF8b48cMjRDoAeoju5GcRDMwbJ8DFuW_VrpS5igt4-NZUki2u6ru2EONSJkMeuLAK8_JNYWFgPtnzUjhlsvf4cbjGexLv5l-p--uglNfcIG5dEz_=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:13.222Z,
https://www.google.com/maps/place/Economy+Tire/data=!4m7!3m6!1s0x86e759a5cf68e5cd:0xb269dc9582bf5a53!8m2!3d31.7752133!4d-106.4736676!16s%2Fg%2F11b6q04lj6!19sChIJzeVoz6VZ54YRU1q_gpXcabI,Economy Tire,4.3,69,Tire shop,,"1900 Montana Ave, El Paso, TX 79902, United States","QGGG+3G El Paso, Texas, USA",,+1 915-227-7921,Opens soon · 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwery3FhwIYs-yHJPslKsGMG-GR0MmF1MlfAmk05kPEtzCudgr_vo4tQ13M7dwM1xT3MwM5BDQMRMxW9iA3Uw9ByfbIuDqYQejOI0ZpHqK4-PtqXdBRjEREP7FqN7JbFBkq4LkV5LoA=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:18.458Z,
https://www.google.com/maps/place/Castillo%27s+Tire+Shop/data=!4m7!3m6!1s0x86e75942131a620b:0x5868ef7c48238e24!8m2!3d31.773247!4d-106.4633442!16s%2Fg%2F11h3mcwwqp!19sChIJC2IaE0JZ54YRJI4jSHzvaFg,Castillo's Tire Shop,4.7,61,Tire shop,,"2331 Myrtle Ave, El Paso, TX 79901, United States","QGFP+7M El Paso, Texas, USA",,+1 915-301-5038,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVG9qUCQmKN8tmu4S1KVtwU-nHnIpnpo__cD5nT57UdkO1pP4poBO3FcPHce9Y4UL3_NFnTpPOX1K1maM6WDgNGPA9BRMqSKlXP6f8UcQUO_kn3rn6ksn9xXDRUOMDDe_RYuxa=w408-h306-k-no,true,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:23.934Z,
https://www.google.com/maps/place/Rudy%27s+Brakes+%26+Alignment/data=!4m7!3m6!1s0x86e759e5164c79b7:0x32b9ec59b4ee90c6!8m2!3d31.7657928!4d-106.4766544!16s%2Fg%2F11h845f8s2!19sChIJt3lMFuVZ54YRxpDutFnsuTI,Rudy's Brakes & Alignment,5.0,115,Auto repair shop,,"1301 Texas Ave, El Paso, TX 79901, United States","QG8F+88 El Paso, Texas, USA",,+1 915-740-3500,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnIEsBMEzpY99O2ZupZFQnnmKoQwb1rkoZoEi6saAHsdgStfIUT_XyclHiOs-4Jaw8QmsvWmPc62WUmoDSsL5YEeBV2AxUjQfmsQZZpgiRMCz1SElVst_qTROzHZnropontNOSUA=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:28.937Z,
https://www.google.com/maps/place/Tire+And+Wheel+Zone/data=!4m7!3m6!1s0x86e75999cf7b1971:0x90e7f42e21f187f3!8m2!3d31.7630063!4d-106.4813104!16s%2Fg%2F11vr29rt_g!19sChIJcRl7z5lZ54YR84fxIS7055A,Tire And Wheel Zone,4.5,42,Tire shop,,"901 Texas Ave, El Paso, TX 79901, United States","QG79+6F El Paso, Texas, USA",,+1 915-313-4645,Opens soon · 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbOnXXASt97IisUDNRTgykDU1HkBM4iHk0d5w66NqJNjHeyhm4Vfg5a4Ew3kPEN3yGw_1ClE5dTlwEsYTcBLxDxzU2SKafb8rE852BKfox32G5D1bNIyiUrSDpslbRzo2c5lWbTZk9Ucep=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:33.816Z,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x86e7583d4f92522f:0x70346a286fc1f81f!8m2!3d31.7963672!4d-106.51058!16s%2Fg%2F1tdmky8x!19sChIJL1KSTz1Y54YRH_jBbyhqNHA,Firestone Complete Auto Care,4.4,617,Tire shop,· In-store shopping · Kerbside pickup,"4224 N Mesa St, El Paso, TX 79902, United States","QFWQ+GQ El Paso, Texas, USA",https://www.firestonecompleteautocare.com/texas/el-paso/4224-n-mesa-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 915-255-3671,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoePA9d4948NUIOb0PKuZHYjhjT7C4DMrYbw9BeFUKZ4hhmpEfOjrALwEyBYg0QN0PNmwm7cFb-e5yLUhS0PPB-clYVuTRJa3Ky--5SqUKU-4QMyO5dDRA0OOaLlLXUJjepz-Po=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:38.656Z,
https://www.google.com/maps/place/RAW+Wheels+%26+Tires/data=!4m7!3m6!1s0x86e75a288ced7081:0xfddf6eab496c322f!8m2!3d31.7833055!4d-106.4425554!16s%2Fg%2F1td2myd0!19sChIJgXDtjCha54YRLzJsSatu3_0,RAW Wheels & Tires,4.7,393,Tire shop,· In-store pick-up,"4122 Montana Ave, El Paso, TX 79903, United States","QHM4+8X El Paso, Texas, USA",https://rentawheel.com/?utm_source=gmb&utm_medium=yext,+1 915-564-1018,Closed · Opens 10:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqUWXiU9JhUe_ynCBleEnFyohNLhgzYnqJqke_NNqWeea884J1RkWzpkuVvTC9BmFbymnBnl01Cgt8_X0V20AuNcCe1tmJRzSC83HqpsIHCq9ROVOphzC12ZlHWzcGTtQaXNvpZVsA-hNZf=w408-h306-k-no,true,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:43.731Z,
https://www.google.com/maps/place/la+mesa+tire+shop/data=!4m7!3m6!1s0x86e7597f8adb5c09:0x25f5485dc8226cd4!8m2!3d31.7728711!4d-106.4473499!16s%2Fg%2F11dxmphlwr!19sChIJCVzbin9Z54YR1GwiyF1I9SU,la mesa tire shop,4.0,440,Tire shop,· In-store pick-up,"3816 Alameda Ave, El Paso, TX 79905, United States","QHF3+43 El Paso, Texas, USA",http://mesatireshop.com/,+1 915-533-0401,Opens soon · 9 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHaniTAxKABUskUIyF27Qm1-WbzctIJy4KMKokbMNCpPs0T9hD0xez5_59P6gDDDOsRr7JskaBFCjtSspNZDuWcy9Khx9nHZ_ftXAF2ojBLo65O_oKyst-XSP1nqMcXYlXQDQeVQ=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:49.032Z,
https://www.google.com/maps/place/Joe%27s+Under+Car+Service/data=!4m7!3m6!1s0x86e759a1d95e1e0b:0x5ae1e35b3ee0e234!8m2!3d31.7738211!4d-106.4644638!16s%2Fg%2F11hcdw9v3n!19sChIJCx5e2aFZ54YRNOLgPlvj4Vo,Joe's Under Car Service,4.8,36,Auto repair shop,,"2315 Texas Ave, El Paso, TX 79901, United States","QGFP+G6 El Paso, Texas, USA",,+1 915-838-0280,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvzNcbHZ_QJWtHbFPbeqRQUYzPC9uhDU2DsjDT-BOvWGkv2Dvq7a7kxdABENAfCdVGIZ4u4Jpcv8dJNPRMIMsaSWH5bESJ3dMUHKu8MTYIqjhH7EB7elpAQJ5d4H0JUDRf2FcI=w408-h544-k-no,false,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:54.437Z,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x86e759d0c0de24fb:0xe67591c988ee4f03!8m2!3d31.7936882!4d-106.5089152!16s%2Fg%2F11j1th6y3s!19sChIJ-yTewNBZ54YRA0_uiMmRdeY,Midas,4.6,316,Auto repair shop,,"4168 N Mesa St, El Paso, TX 79902, United States","QFVR+FC El Paso, Texas, USA",https://www.midas.com/store/tx/el-paso/4168-north-mesa-street-79902?shopnum=5105&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTUxNTk3MTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 915-247-2085,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS4hWxkoEUo-02gGdgCReR7NHNI3ycAKXWuxGjdEtGV1Zj6No4wd3wowQsOYGYc993ZFLHGgdij6u4uXSIkPX_odGo2cr9XV-JaI_PwA_3atg0oFslz1dDkajcXI1x5pWBTsRS_w=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:51:59.545Z,
https://www.google.com/maps/place/Forrest+Tire/data=!4m7!3m6!1s0x86e759f50fa9f043:0x8c99d5413171778f!8m2!3d31.7971795!4d-106.4426347!16s%2Fg%2F1td0yxzq!19sChIJQ_CpD_VZ54YRj3dxMUHVmYw,Forrest Tire,4.7,227,Tire shop,,"2305 Gateway N Blvd, El Paso, TX 79903, United States","QHW4+VW El Paso, Texas, USA",https://forresttire.com/,+1 915-566-2639,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbcvl-68Fqfpy2Tfx1X0j9jKAUYmJi3UjgNHaCgvvLi812orwmB_LnE2nj5f8wV6PsVZ8Dqraw_dJusBXN05Attn7qkuRPU76c75UvmFbPsLDUHI3Z1h4jFK9BS3A1CWLv4rGArg=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:52:04.537Z,
https://www.google.com/maps/place/Dagton+Tires/data=!4m7!3m6!1s0x86e758fd38477f6b:0xd55000c4de229a86!8m2!3d31.7563476!4d-106.4895482!16s%2Fg%2F11f3s8sjhg!19sChIJa39HOP1Y54YRhpoi3sQAUNU,Dagton Tires,5.0,1,Tire shop,,"110 W Overland Ave, El Paso, TX 79901, United States","QG46+G5 El Paso, Texas, USA",,,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw2_h8gqaqahavGJf4N23u-U53HroYOp6V4W7MKPuSIoXfSX-AlKNvJtCrLWQAX3xSg-JqOlC--vjQqashXstePyb_nyiVm7N6UePiV0zX6m4fYBc872qTUMwJ-3kW-sUSLNXa=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:52:09.473Z,
https://www.google.com/maps/place/Performance+Lube+915+LLC/data=!4m7!3m6!1s0x86e75901ed7d5251:0x336a08e8d5ed2d4a!8m2!3d31.7828554!4d-106.4423239!16s%2Fg%2F11v0j8g318!19sChIJUVJ97QFZ54YRSi3t1egIajM,Performance Lube 915 LLC,4.9,204,Auto repair shop,,"905 Gateway S Blvd, El Paso, TX 79903, United States","QHM5+43 El Paso, Texas, USA",http://performancelube915elpaso.com/,+1 915-975-0650,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIavrFK-DhqwCdZaRQi5ib7XXNAq6lbt_1BZBK0KfRmegrenthJcq8L50cD5ZW35NDJYZiZwgf3hIRFJEMCD0dmpJz4jkFrzIxhXxnvWe8RgRcP7ZSEv3e3HAi5g9CFjo9qoA=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:52:14.574Z,
https://www.google.com/maps/place/V+%26+C+Tire+Repair/data=!4m7!3m6!1s0x86e75977d0c08d09:0xb1633ddb30f2812b!8m2!3d31.7869607!4d-106.4511856!16s%2Fg%2F11fzv1781c!19sChIJCY3A0HdZ54YRK4HyMNs9Y7E,V & C Tire Repair,4.2,44,Tire shop,,"3600 Pershing Dr, El Paso, TX 79903, United States","QGPX+QG El Paso, Texas, USA",,+1 915-228-5774,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoO5xiucup_To1Nmfczy_K6x1HRV1Z6Qjw103kOjIPFABqs4zFO-La8_rQMC7v9ZiZ5b-GCrR3pN03JNw9ZlzaTw9TTu_ggTpz2tYSG_E1hoKefNWav3u1gSnX5VeMLPy4rqk=w408-h306-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:52:19.855Z,
https://www.google.com/maps/place/Advanced+mobile+tires/data=!4m7!3m6!1s0x86e759002575d37d:0x3921dcd50aaa95b2!8m2!3d31.7617785!4d-106.4815048!16s%2Fg%2F11x0838shz!19sChIJfdN1JQBZ54YRspWqCtXcITk,Advanced mobile tires,5.0,2,Tire service,,"801 Myrtle Ave, El Paso, TX 79901, United States","QG69+P9 El Paso, Texas, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GEsrz0H2TZCxOe-ABStsWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.6671383&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-03-23T14:52:22.926Z,
