placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Laser+York/data=!4m7!3m6!1s0x487931aebb959be3:0x98cc7731a64595be!8m2!3d53.9648227!4d-1.0670136!16s%2Fg%2F11nxy3rnwh!19sChIJ45uVu64xeUgRvpVFpjF3zJg,Laser York,5.0,1,Laser hair removal service,"The Old Bank Chambers, 28 Hawthorn Grove, Heworth, York YO31 7XZ, United Kingdom","XW7M+W5 York, UK",https://www.laseryork.co.uk/,+44 7375 363383,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-iFjZpzcqx79ZQMmsGQHFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.302155&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,10 am–2 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:22.328Z,,,
https://www.google.com/maps/place/Get+A+Drip+-+York+%26+Harrogate+-+Vitamin+Drip/data=!4m7!3m6!1s0x6cd0cbdd44277c27:0xd093e066db897f15!8m2!3d53.9888421!4d-1.0977919!16s%2Fg%2F11k3q10bx8!19sChIJJ3wnRN3L0GwRFX-J22bgk9A,Get A Drip - York & Harrogate - Vitamin Drip,5.0,63,Wellness center,"Office 1, Concept Business Centre, 15 Kettlestring Ln, York YO30 4XF, United Kingdom","XWQ2+GV Rawcliffe, York, UK",https://getadrip.com/locations/york/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB+York,+44 7436 056143,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOsCEnN2XS_nBf2kDV3adctgmpLwRbL6HwuZEh1=w408-h305-k-no,true,Closed,9 am–9 pm,Closed,9 am–7 pm,9 am–1 pm,Closed,9 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:27.247Z,,,
https://www.google.com/maps/place/York+Hospital/data=!4m7!3m6!1s0x487931a1db7f2029:0xbb7ef99dc5f7ebc4!8m2!3d53.9699817!4d-1.083555!16s%2Fm%2F0gvrhzd!19sChIJKSB_26ExeUgRxOv3xZ35frs,York Hospital,3.9,696,General hospital,"Wigginton Rd, Clifton, York YO31 8HE, United Kingdom","XW98+XH York, UK",https://www.yorkhospitals.nhs.uk/,+44 1904 631313,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUXfiqCvpRi-n4cMSyc-5GxenX1e_18qntwUff1lvuesdLJBeF5Nwzng9DymIQrxGinysgHgtLQbS-L29UKppMdpt91pA6sCyipyFpcUlxSw1N65yNSoPnpsJ3zzBSaRNGxC9P=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:32.526Z,,,
https://www.google.com/maps/place/Blossom+Cosmetic+Clinic/data=!4m7!3m6!1s0x4879316455903711:0x83d86a49b5e3e597!8m2!3d53.9542371!4d-1.0936612!16s%2Fg%2F11pq9r1zp5!19sChIJETeQVWQxeUgRl-XjtUlq2IM,Blossom Cosmetic Clinic,4.8,200,Cosmetic dentist,"60 Blossom St, York YO24 1AP, United Kingdom","XW34+MG York, UK",https://www.blossomcosmeticclinic.co.uk/,+44 1904 393333,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOIr-j2z8ZPocqb3IWwXiDDDfs-AOHqUN0DCHqH=w426-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:37.561Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+New+Street+Clinic/data=!4m7!3m6!1s0x487931b2e7c2a291:0x4f01c4e930a22e6a!8m2!3d53.9596696!4d-1.0832284!16s%2Fg%2F11wm_r2k00!19sChIJkaLC57IxeUgRai6iMOnEAU8,The New Street Clinic,5.0,4,Skin care clinic,"3 New St, York YO1 8RA, United Kingdom","XW58+VP York, UK",https://thenewstreetclinic.co.uk/,+44 7546 273748,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_wzzotgqc-tIv-mMNKkMeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.14375&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–9 pm,9 am–5 pm,9 am–3 pm,Closed,9 am–9 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:42.679Z,,,
https://www.google.com/maps/place/Lanamiche/data=!4m7!3m6!1s0x487931aae995eb45:0x8e0fd84cbd6817a8!8m2!3d53.9508955!4d-1.0849689!16s%2Fg%2F11bv3mq1ky!19sChIJReuV6aoxeUgRqBdovUzYD44,Lanamiche,4.9,64,Beauty salon,"46 Bishopthorpe Rd, York YO23 1JL, United Kingdom","XW28+92 York, UK",http://lanamiche.co.uk/,+44 1904 659965,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMuvfhsT_92tYeVnKBkm221uZiDuuEZ1gmf6Ima=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:47.700Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Body+Beautiful+York/data=!4m7!3m6!1s0x487931effff8e2bf:0xe09662946d878cca!8m2!3d53.9528355!4d-1.108594!16s%2Fg%2F11fb2tr3qc!19sChIJv-L4_-8xeUgRyoyHbZRiluA,Body Beautiful York,5.0,62,Skin care clinic,"***Not inside liberty hair salon***, 62 Beech Ave, Holgate, York YO24 4JL, United Kingdom","XV3R+4H York, UK",http://www.bodybeautifulyork.co.uk/,+44 7877 939468,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tr-Up8j-WbM-LgwmBPW_lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.14136&pitch=0&thumbfov=100,true,Closed,9 am–7:30 pm,9 am–7:30 pm,Closed,Closed,Closed,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:52.807Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/York+Traditional+Acupuncture+-+Leading+acupuncture+in+York/data=!4m7!3m6!1s0x487931a71bb195a7:0x32251deaa8bc818!8m2!3d53.9549274!4d-1.0937608!16s%2Fg%2F1w111q56!19sChIJp5WxG6cxeUgRGMiLqt5RIgM,York Traditional Acupuncture - Leading acupuncture in York,4.8,26,Acupuncture clinic,"Community Venue, 54 Blossom St, The Crescent, York YO24 1AP, United Kingdom","XW34+XF York, UK",https://www.yorktraditionalacupuncture.co.uk/,+44 7788 633292,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNYLMKk037FJG6iZIzVsQGwSHvZQ9soGC_aiv0V=w426-h240-k-no,true,1–8 pm,10 am–5 pm,1–8 pm,10 am–5 pm,Closed,Closed,2–8 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:14:57.828Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/UK+Vein+Clinic+Leeds/data=!4m7!3m6!1s0x48795999fb33106b:0x2068b6f04bcdfd4f!8m2!3d53.7971767!4d-1.5534823!16s%2Fg%2F11vwzsk1f7!19sChIJaxAz-5lZeUgRT_3NS_C2aCA,UK Vein Clinic Leeds,,,Medical clinic,"21 York Pl, Leeds LS1 2EX, United Kingdom","QCWW+VJ Leeds, United Kingdom",https://www.ukveinclinic.com/,+44 20 8187 3999,"Closed · Opens 9 am Wed

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xnADwnKleFzEB8LMWoOTYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.30157&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:15:02.775Z,,,
https://www.google.com/maps/place/Veincentre/data=!4m7!3m6!1s0x48795f7dba90eab7:0x6282617ac27bbd2b!8m2!3d53.7991801!4d-1.5530002!16s%2Fg%2F11fphkt7zt!19sChIJt-qQun1feUgRK717wnphgmI,Veincentre,4.7,24,Vascular surgeon,"30 Park Square W, Leeds LS1 2PF, United Kingdom","QCXW+MQ Leeds, United Kingdom",https://www.veincentre.com/clinics/leeds/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing&utm_content=leeds,+44 113 834 0651,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNR-bKHiL6XY4P3B3a8GTy7aQeHeosFDkEsKBOs=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T22:15:07.678Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/ProVisage+Medical+Clinic/data=!4m7!3m6!1s0x487f3954574e2b9b:0x82787c1487461ae9!8m2!3d54.297951!4d-0.4514489!16s%2Fg%2F11txfqfxkb!19sChIJmytOV1Q5f0gR6RpGhxR8eII,ProVisage Medical Clinic,4.8,17,Medical spa,"Croft House, Church Becks, Scalby, Scarborough YO13 0QX, United Kingdom","7GXX+5C Scarborough, United Kingdom",,+44 7738 828421,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOEiTofYRRe1_kqEq11LUBVwMCKX62S9lLNbLhQ=w408-h331-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–6 pm,9 am–12 pm,9 am–9 pm,"https://www.google.com/maps/search/vein+clinics+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-12-16T22:15:21.233Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Veincentre/data=!4m7!3m6!1s0x4878c17be8ede28f:0x8890ac99bea7d48f!8m2!3d53.7643187!4d-0.4595758!16s%2Fg%2F11s4t2rv61!19sChIJj-Lt6HvBeEgRj9SnvpmskIg,Veincentre,5.0,2,Vascular surgeon,"Albion House, Albion Ln, Hull HU10 6TS, United Kingdom","QG7R+P5 Hull, United Kingdom",https://www.veincentre.com/clinics/hull/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing&utm_content=hull,+44 1482 904882,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP7TxuTW87cZf2PJCB9fB8x4hBC79KZJ3lwV7Y3=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-12-16T22:15:26.257Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Yorkshire+Vein+Clinic/data=!4m7!3m6!1s0x487bdc8e88379d2d:0xb97120be34239a47!8m2!3d53.5280455!4d-1.6318359!16s%2Fg%2F11ddwx83n7!19sChIJLZ03iI7ce0gRR5ojNL4gcbk,Yorkshire Vein Clinic,5.0,19,Medical clinic,"26 Bridge St, Penistone, Sheffield S36 6AJ, United Kingdom","G9H9+67 Penistone, Sheffield, UK",http://yorkshireveinclinic.org/,+44 1226 286665,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNCEqlKJqQ6jk3JMHLfe3rtoJxN_xgRumtsBGsb=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-12-16T22:15:31.155Z,,,
https://www.google.com/maps/place/Scarborough+General+Hospital/data=!4m7!3m6!1s0x487f3814c66ccde5:0xbf5415e5d23a0e0d!8m2!3d54.2815045!4d-0.4373861!16s%2Fm%2F0403tgp!19sChIJ5c1sxhQ4f0gRDQ460uUVVL8,Scarborough General Hospital,3.8,387,General hospital,"Woodlands Dr, Scarborough YO12 6QL, United Kingdom","7HJ7+J2 Scarborough, United Kingdom",http://www.yorkhospitals.nhs.uk/,+44 1723 368111,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4iC78yd_qUwoz054Ox_fwYqb3x0Q9ViQczjCKILQEx8fxzBSLIdELcBMZ8qIavdlcMwq7Txkq_47HtOhlo2dQ0Y8lhfFehMbp2DPGpY8m0pSu05RDLSLDvm7h7CBtSPSBJoc=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-12-16T22:15:36.336Z,,,
https://www.google.com/maps/place/Harrogate+Aesthetics/data=!4m7!3m6!1s0x487953e0aeea8201:0x4e9969c2bcfe02c0!8m2!3d53.9911865!4d-1.5397862!16s%2Fg%2F1tcwl26w!19sChIJAYLqruBTeUgRwAL-vMJpmU4,Harrogate Aesthetics,5.0,23,Skin care clinic,"12 Princes Square, Harrogate HG1 1LX, United Kingdom","XFR6+F3 Harrogate, United Kingdom",http://www.harrogateaesthetics.co.uk/,+44 1423 567567,"Closed · Opens 9:30 am Wed

Updated by others 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM7uaodUk8-11M-4HlbexcK93a7jlTN4Usssrrv=w408-h240-k-no-pi0-ya320-ro0-fo100,true,9:30 am–7 pm,9:30 am–7 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-12-16T22:15:53.226Z,,,
"https://www.google.com/maps/place/K+Govind,+Medical+Aesthetics/data=!4m7!3m6!1s0x487951b0135804d1:0x993bbf49dfaddae7!8m2!3d53.9773129!4d-1.5322886!16s%2Fg%2F11gdg_6j0c!19sChIJ0QRYE7BReUgR59qt30m_O5k","K Govind, Medical Aesthetics",5.0,111,Skin care clinic,"1a Coronation Rd, Harrogate HG2 8BZ, United Kingdom","XFG9+W3 Harrogate, United Kingdom",https://www.kgaesthetics.co.uk/,+44 1423 224696,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN6bpOyLbp94YOi4OExTtTHC8WL5fez6F1FR1IL=w408-h271-k-no,true,9 am–5 pm,9 am–9 pm,9 am–3 pm,9 am–3 pm,9 am–5 pm,Closed,9 am–9 pm,"https://www.google.com/maps/search/vein+clinics+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-12-16T22:15:58.236Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Muse+Medical+Clinic+Harrogate/data=!4m7!3m6!1s0x4879532cc7149cfd:0xd5346db4506ecf94!8m2!3d53.9894616!4d-1.5386796!16s%2Fg%2F11vbdqq7kw!19sChIJ_ZwUxyxTeUgRlM9uULRtNNU,Muse Medical Clinic Harrogate,5.0,26,Doctor,"Northern Beauty Salon, 43 Tower St, Harrogate HG1 1HS, United Kingdom","XFQ6+QG Harrogate, United Kingdom",https://www.musemedicalclinic.co.uk/,+44 1904 373202,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipPfY4KoWVL1ro6ZVutcGfmrTRYwIuy77TxNQ3De=w408-h612-k-no,true,3–7 pm,10 am–4 pm,10 am–5 pm,Closed,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-12-16T22:16:03.115Z,,,
https://www.google.com/maps/place/Harrogate+laser+clinic/data=!4m7!3m6!1s0x487953cd3c59feb9:0x5caa17aba8da0a2!8m2!3d53.991083!4d-1.5402827!16s%2Fg%2F11kpdctljl!19sChIJuf5ZPM1TeUgRoqCNunqhygU,Harrogate laser clinic,4.9,24,Laser hair removal service,"The Wellness Clinic, 14 Raglan St, Harrogate HG1 1LE, United Kingdom","XFR5+CV Harrogate, United Kingdom",,+44 7596 916201,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oynxQsgMh_AHoBCjX8w1iA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.19812&pitch=0&thumbfov=100,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/vein+clinics+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-12-16T22:16:08.003Z,,,
