placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Barnard+Realty+Group/data=!4m7!3m6!1s0x865ca882794ddff7:0xea88f64e19a48650!8m2!3d29.8987428!4d-97.975883!16s%2Fg%2F1263yynbl!19sChIJ999NeYKoXIYRUIakGU72iOo,Barnard Realty Group,4.2,25,Property management company,"2209 Old, Old Ranch Rd 12, San Marcos, TX 78666, United States","V2XF+FJ San Marcos, Texas, USA",https://www.barnardrealtygroup.org/,+1 512-396-4580,"Open ⋅ Closes 5 pm

Updated by others 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqMF897LYjSxe-9Z-G9DejLjbJDiQ9ZcxwGcNnQOlDCNb27uULFZhdodIJQ3EhrXrj00BlqN5lkbAuF87eUvZCi_3FClNFYUubNucGZ9LC88pY32IEzbL_EIScFNyujGznuTfq=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:30.671Z,,,,
https://www.google.com/maps/place/The+Lynx+Townhomes+%26+Apartments/data=!4m7!3m6!1s0x865ca993650fd857:0x10ca18995977d9aa!8m2!3d29.879406!4d-97.9227071!16s%2Fg%2F11wbhhxcpm!19sChIJV9gPZZOpXIYRqtl3WZkYyhA,The Lynx Townhomes & Apartments,4.9,8,Property management company,"518 Linda Dr, San Marcos, TX 78666, United States","V3HG+QW San Marcos, Texas, USA",https://www.thelynxsanmarcos.com/?utm_knock=g,+1 737-302-4277,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipONOWspdBa-u9O-9gtpJ80yXzsULxzrs2IaSKjo=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:35.012Z,,,,
https://www.google.com/maps/place/3Z+Realty/data=!4m7!3m6!1s0x865ca9a15e30d8ff:0xa3fa538c040b133a!8m2!3d29.8522065!4d-97.9743427!16s%2Fg%2F113fl9hf8!19sChIJ_9gwXqGpXIYROhMLBIxT-qM,3Z Realty,4.6,55,Real estate agency,"2706 Hunter Rd, San Marcos, TX 78666, United States","V22G+V7 San Marcos, Texas, USA",https://www.3zrealty.com/,+1 866-999-3349,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO_8UG_CLqR1A-JZRxp-e5pe3A4SH4akiKhNTo8=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:39.453Z,,,,
https://www.google.com/maps/place/Skiles+%26+Associates+Real+Estate+Inc/data=!4m7!3m6!1s0x865ca8679dabe7fb:0xe0b2105ee03e290e!8m2!3d29.882771!4d-97.9385073!16s%2Fg%2F1tfgptrx!19sChIJ--ernWeoXIYRDik-4F4QsuA,Skiles & Associates Real Estate Inc,3.2,112,Real estate agency,"100 N Edward Gary St A, San Marcos, TX 78666, United States","V3M6+4H San Marcos, Texas, USA",http://www.txams.com/,+1 512-353-3232,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNMqqDrxqufn6KaGl1JhpPxTRQVH4BUxLUmsNc7=w408-h408-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–2 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:43.880Z,,,,
https://www.google.com/maps/place/Haven+Management+Services+LLC/data=!4m7!3m6!1s0x865ca89badf8e0f1:0xaab60881dec76b3f!8m2!3d29.8428784!4d-97.9742849!16s%2Fg%2F11fz1w2mjh!19sChIJ8eD4rZuoXIYRP2vH3oEItqo,Haven Management Services LLC,5.0,1,Corporate office,"900 Barnes Dr Suite #100, San Marcos, TX 78666, United States","R2VG+57 San Marcos, Texas, USA",http://haven-ms.com/,+1 512-392-5211,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o_cUfRmVQJM__UxAvTT0mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.4118&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:48.375Z,,,,
"https://www.google.com/maps/place/Asset+Management+Specialist,+Inc./data=!4m7!3m6!1s0x865ca95fe84644b5:0xe80b3f51536ac1b6!8m2!3d29.8825921!4d-97.9382608!16s%2Fg%2F11ghpv0bjx!19sChIJtURG6F-pXIYRtsFqU1E_C-g","Asset Management Specialist, Inc.",4.0,7,Real estate agency,"100 N Edward Gary St A, San Marcos, TX 78666, United States","V3M6+2M San Marcos, Texas, USA",http://www.txams.com/,+1 512-353-3232,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npaqpMOWWLJrBWIqeeXhiNCwqDflmCgYWydaNjZP51q68z3Y6otT-VtaLyIw49UlcZVD85erMCCeI5pwIlVxBsC0rxpNAAE-pSwElY1SafirpttCEQ4HnoDwoH4A_pK2UpjoQI-=w408-h544-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–2 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:53.081Z,,,,
https://www.google.com/maps/place/Hart+Properties/data=!4m7!3m6!1s0x865ca8678cdd89a9:0xe8e584bc23efc2ea!8m2!3d29.8838824!4d-97.9379678!16s%2Fg%2F1tdc11jg!19sChIJqYndjGeoXIYR6sLvI7yE5eg,Hart Properties,3.5,21,Real estate agency,"325 E Hopkins St, San Marcos, TX 78666, United States","V3M6+HR San Marcos, Texas, USA",http://www.hart-properties.com/,+1 512-392-2100,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hDstvnpCW1cA7XBkdHJj8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.72946&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:42:57.470Z,,,,
https://www.google.com/maps/place/San+Marcos+Property+Management+Company/data=!4m7!3m6!1s0x865ca868ae2f3fef:0x672a7b2899c78fd5!8m2!3d29.885814!4d-97.942492!16s%2Fg%2F1ptxn7nt1!19sChIJ7z8vrmioXIYR1Y_HmSh7Kmc,San Marcos Property Management Company,1.0,1,Property management company,"415 N Guadalupe St Suite 410, San Marcos, TX 78666, United States","V3P5+82 San Marcos, Texas, USA",,+1 512-270-9027,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aCvi1TGN5xeN4Hd7xExEPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.2281&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:01.785Z,,,,
"https://www.google.com/maps/place/Mills+Management+Services,+Inc./data=!4m7!3m6!1s0x80dc0b061b31145b:0xd5850d2eeedb0642!8m2!3d33.1055735!4d-117.2246563!16s%2Fg%2F11b5wkypn7!19sChIJWxQxGwYL3IARQgbb7i4NhdU","Mills Management Services, Inc.",4.2,31,Property management company,"1645 S Rancho Santa Fe Rd #208, San Marcos, CA 92078, United States","4Q4G+64 San Marcos, California, USA",http://www.millsmanagementservices.com/,+1 760-978-9609,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiJzNqbXUlWddjEuSilWM4EwXXDZBhhXuqFtGTMPlESUPRRX2MXTuda5q8PSRHWo7dFFu98OfV-u7UEVCPCyuZjh1n6nqEychimjG8_f6mkvU14pTNbqldnF54TN-MfK8wQlT2Cg=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:06.696Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Home+Harbor+Property+Management/data=!4m7!3m6!1s0x865b5ebc1bf19735:0x5c423453bbbd4718!8m2!3d29.9967895!4d-98.118311!16s%2Fg%2F1pp2w_j9r!19sChIJNZfxG7xeW4YRGEe9u1M0Qlw,Home Harbor Property Management,5.0,3,Property management company,,,http://www.homeharborpropertymanagement.com/,+1 830-730-5921,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOgTQkWJz2I8lfXp5rozCV2ETbswEEu1btV2rDt=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,12–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:10.966Z,,,,
https://www.google.com/maps/place/First+O+Management/data=!4m7!3m6!1s0x865ca94601c2d4f9:0xf8f1575d6a1830ef!8m2!3d29.8989633!4d-97.9179811!16s%2Fg%2F11lzr8kv0h!19sChIJ-dTCAUapXIYR7zAYal1X8fg,First O Management,5.0,1,Marketing agency,"101 Uhland Rd Suite 101/A-5, San Marcos, TX 78666, United States","V3XJ+HR San Marcos, Texas, USA",https://www.firstomanagement.com/,+1 737-286-7774,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNgq0BTtaV2f4MYgZHqPx17g97jz9alOadE4rq-=w408-h724-k-no,true,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:15.319Z,,,,
https://www.google.com/maps/place/Brunner+Property+Management/data=!4m7!3m6!1s0x99b6bbe34f58499:0xbbce995b313cb81e!8m2!3d29.7434101!4d-98.1052954!16s%2Fg%2F11sw6swqcq!19sChIJmYT1NL5rmwkRHrg8MVuZzrs,Brunner Property Management,5.0,50,Property management company,,,https://brunnerpm.com/,+1 830-402-0865,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOYhgkYN22bOvAQkGKJmz7F9QYD3dGkTD05YWVI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:19.722Z,,,,
https://www.google.com/maps/place/CloverLeaf+Property+Management/data=!4m7!3m6!1s0x865c9352403642c9:0xde00471a3c8d144c!8m2!3d29.5186257!4d-98.4577617!16s%2Fg%2F11d_7x2fwd!19sChIJyUI2QFKTXIYRTBSNPBpHAN4,CloverLeaf Property Management,4.9,527,Property management company,"8620 N New Braunfels Ave # 620, San Antonio, TX 78217, United States","GG9R+FV San Antonio, Texas, USA",http://www.cloverleafpropertymanagement.com/,+1 210-827-7777,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMTCtw9i9eqFq67FkgFeGFnhiLPQfEn1Komn4g6=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,11 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:24.184Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Sendero+Property+Management/@30.7169355,-97.8645985,9z/data=!3m1!4b1!4m6!3m5!1s0x20d4648430662011:0xb716df54e03356c7!8m2!3d30.7169355!4d-97.8645985!16s%2Fg%2F11kp9xqh3z",Sendero Property Management,5.0,3,Property management company,,,http://www.senderopropertymanagement.com/,+1 254-218-5264,Open ⋅ Closes 5 am Fri,,true,9 am–5 am,9 am–5 pm,Closed,Closed,9 am–5 am,9 am–5 am,9 am–5 am,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:30.533Z,,,,
https://www.google.com/maps/place/McNabb+%26+Co.+Real+Estate+Services/data=!4m7!3m6!1s0x865ca882794ddff7:0x8415d1c8002aca00!8m2!3d29.8644788!4d-97.9588947!16s%2Fg%2F1hhhqtb8n!19sChIJ999NeYKoXIYRAMoqAMjRFYQ,McNabb & Co. Real Estate Services,4.1,23,Real estate agency,"1920 Corporate Dr B201, San Marcos, TX 78666, United States","V27R+QC San Marcos, Texas, USA",https://www.mcnabbandco.com/,+1 512-667-9129,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOow3IAoo957DU3x8Vt7JkxQFzM5O0UTQ5ajwf6=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:35.033Z,,,,
https://www.google.com/maps/place/Southwest+Leasing+Solutions/data=!4m7!3m6!1s0x865ca85e438985a9:0xec951b50a24492a4!8m2!3d29.8628395!4d-97.9381586!16s%2Fg%2F12ll3m4lj!19sChIJqYWJQ16oXIYRpJJEolAblew,Southwest Leasing Solutions,2.7,43,Real estate agency,"1205 TX-123 #303, San Marcos, TX 78666, United States","V376+4P San Marcos, Texas, USA",http://southwestleasingsolutions.com/,+1 979-595-4876,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPu-NIEKJ-vCf0Rddyd9De0-Jz-PRi67MTKiNLn_iSjVRMiXOgQX3OvAImmj-TuVO9yi6hWfh2Si_UYvjYCWaQuBOu3eWf0UTebLdWlITgOB6I98946DtDOJxmwLZhJAr7uIHHcQ=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:39.392Z,,,,
https://www.google.com/maps/place/Oaks+35/data=!4m7!3m6!1s0x865ca9bf1ff030c5:0x27ecf02f085f8231!8m2!3d29.8942105!4d-97.9141128!16s%2Fg%2F11swtxt9hh!19sChIJxTDwH7-pXIYRMYJfCC_w7Cc,Oaks 35,3.2,33,Property management company,"1635 Aquarena Springs Dr, San Marcos, TX 78666, United States","V3VP+M9 San Marcos, Texas, USA",http://oaks35apts.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 833-394-6886,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNyLU22-QayUoUa1OSndAUClT_BtE5IdKLrEyc_=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:43.784Z,,,,
https://www.google.com/maps/place/The+Neighborhood+Company/data=!4m7!3m6!1s0x865c9bb3c1496769:0x921c91c5ebcda823!8m2!3d29.7731399!4d-98.2625885!16s%2Fg%2F11hz8xqy3j!19sChIJaWdJwbObXIYRI6jN68WRHJI,The Neighborhood Company,3.7,62,Property management company,"1118 Vintage Way, New Braunfels, TX 78132, United States","QPFP+7X New Braunfels, Texas, USA",http://www.neighborhoodco.com/,+1 830-264-2454,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTyaE7abaWFLO_Xq2WJXVUSkt7A6EDW-MPstmE=w408-h272-k-no,true,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–3 pm",Closed,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:48.267Z,,,,
https://www.google.com/maps/place/Aquity+Management+Group/data=!4m7!3m6!1s0x865ca3d7f99de245:0xa01f5489518d305a!8m2!3d29.5685662!4d-97.9557742!16s%2Fg%2F11m_l1lhv3!19sChIJReKd-dejXIYRWjCNUYlUH6A,Aquity Management Group,3.3,16,Property management company,"805 E Court St #100, Seguin, TX 78155, United States","H29V+CM Seguin, Texas, USA",http://www.aquitymanagementgroup.com/,+1 830-719-4264,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPp2nPg_XwucgPolpuQtIUzUBCmv4WLvdZwdq1E=w408-h301-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2025-09-25T19:43:52.805Z,,,,
