placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/DeJoy+%26+Co./data=!4m7!3m6!1s0x89d6b45700000001:0x6ebbb96be65d80d5!8m2!3d43.1556885!4d-77.6044151!16s%2Fg%2F11csg597vm!19sChIJAQAAAFe01okR1YBd5mu5u24,DeJoy & Co.,4.3,6,Certified public accountant,"280 E Broad St #300, Rochester, NY 14604, United States","594W+76 Rochester, New York, USA",http://www.teamdejoy.com/,+1 585-546-1840,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RXydfAgp1nCGcG4azsJJBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.96686&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:00.385Z,,,
https://www.google.com/maps/place/Caine+%26+Associates/data=!4m7!3m6!1s0x89d6b4fbb7be90cb:0xcef9a69cd3808f87!8m2!3d43.1497154!4d-77.6157501!16s%2Fg%2F11b6g9h21f!19sChIJy5C-t_u01okRh4-A05ym-c4,Caine & Associates,4.6,9,Tax preparation service,"29 Atkinson St Unit 4, Rochester, NY 14608, United States","49XM+VM Rochester, New York, USA",http://acaineassociates.com/,+1 585-285-3442,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=if_hwEznT5k_ddadFSFSHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.85916&pitch=0&thumbfov=100,false,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:04.874Z,,,
https://www.google.com/maps/place/Mc+Grath+Richard+w+CPA/data=!4m7!3m6!1s0x89d6b5aec929e4d9:0x90a6f71330667d3f!8m2!3d43.1593125!4d-77.6000249!16s%2Fg%2F1tp_7cz6!19sChIJ2eQpya611okRP31mMBP3ppA,Mc Grath Richard w CPA,5.0,1,Accountant,"20 Grove Pl, Rochester, NY 14605, United States","595X+PX Rochester, New York, USA",,+1 585-232-7150,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qmg75myKlC2B8AlKlYxSew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.5265&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:07.184Z,,,
https://www.google.com/maps/place/Young+and+Company+CPAs+LLP/data=!4m7!3m6!1s0x89d14b6b7d573875:0x63389a83fac35750!8m2!3d43.0865984!4d-77.59204!16s%2Fg%2F1v_sp6cn!19sChIJdThXfWtL0YkRUFfD-oOaOGM,Young and Company CPAs LLP,4.9,16,Accountant,"1425 Jefferson Rd, Rochester, NY 14623, United States","3CP5+J5 Rochester, New York, USA",http://youngandcompany.net/,+1 585-427-0210,Closed ⋅ Opens 8:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO3DFEM87qZzbjE0tm8GYzW-N3T0t8dnbbwah8T=w408-h408-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:11.874Z,,,
"https://www.google.com/maps/place/Thomas+A.+Ferraro,+Jr./data=!4m7!3m6!1s0x89d6b310f24b581f:0x4d3cbfda335115d8!8m2!3d43.1289744!4d-77.6872432!16s%2Fg%2F1tfkrr_h!19sChIJH1hL8hCz1okR2BVRM9q_PE0","Thomas A. Ferraro, Jr.",5.0,10,Certified public accountant,"517 Beahan Rd, Rochester, NY 14624, United States","48H7+H4 Rochester, New York, USA",,+1 585-235-7730,"Closed ⋅ Opens 9:30 am Mon

Updated by phone call 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3ZK9MPCbJQKTmlpNn3XZCVOBCJqPOx6AEboAZjWPpgCw_LNmzWr3hj0v9tImXBBikApW19VqETTluYbKfiXJbnOXABOytNbdCMIl0KsbBeG_Gu4Yx89RbKqi3uMtvxPRJn5A=w408-h544-k-no,true,Closed,9:30 am–8 pm,9:30 am–8 pm,9:30 am–6 pm,9:30 am–8 pm,9:30 am–6 pm,11 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:16.507Z,,,
"https://www.google.com/maps/place/John+M.+Maggio,+CPA/data=!4m7!3m6!1s0x89d6b50a29d70f19:0x31e107661b132fbb!8m2!3d43.1507696!4d-77.590447!16s%2Fg%2F1thksphc!19sChIJGQ_XKQq11okRuy8TG2YH4TE","John M. Maggio, CPA",4.0,4,Accountant,"200 Park Ave, Rochester, NY 14607, United States","5C25+8R Rochester, New York, USA",http://maggiocpa.com/,+1 585-461-3440,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PZcUNcTwD9h1_X67Oo65DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.255234&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:20.989Z,,,
"https://www.google.com/maps/place/Welker+Mojsej+%26+DelVecchio+CPAs,+LLC/data=!4m7!3m6!1s0x89d14c6fd6d7e58d:0x35ed1404c6bb9179!8m2!3d43.0875227!4d-77.6001258!16s%2Fg%2F1tjyvl5m!19sChIJjeXX1m9M0YkReZG7xgQU7TU","Welker Mojsej & DelVecchio CPAs, LLC",5.0,2,Certified public accountant,"1200 Jefferson Rd # 300, Rochester, NY 14623, United States","39QX+2W Rochester, New York, USA",https://welkercpas.com/,+1 585-292-1041,"Closed ⋅ Opens 8 am Mon

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMUVido4I8TocGNIjoPNpC2DpgtcMQYiLi0aJsX=w630-h240-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:25.500Z,,,
https://www.google.com/maps/place/Nacca+%26+Capizzi+LLP/data=!4m7!3m6!1s0x89d6b3cc854b0fbd:0xd5fafffd0190b854!8m2!3d43.1889136!4d-77.697255!16s%2Fg%2F1tj2c_5k!19sChIJvQ9Lhcyz1okRVLiQAf3_-tU,Nacca & Capizzi LLP,5.0,19,Certified public accountant,"2430 Ridgeway Ave, Rochester, NY 14626, United States","58Q3+H3 Rochester, New York, USA",http://www.naccacpas.com/,+1 585-225-9290,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM9_fpnOOKtcyEMM-RwPNwVec6hTNOcr1ts_dE_=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:30.075Z,,,
https://www.google.com/maps/place/Gray+Certified+Public+Accounting/data=!4m7!3m6!1s0x89d6b4512e977b0d:0x47dd8186010b2d7a!8m2!3d43.1559165!4d-77.6131727!16s%2Fg%2F1ttpc8vg!19sChIJDXuXLlG01okRei0LAYaB3Uc,Gray Certified Public Accounting,,,Certified public accountant,"16 W Main St #112, Rochester, NY 14614, United States","594P+9P Rochester, New York, USA",http://www.graycpa.com/,+1 585-262-5090,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UMQJnzGGNtUD0FNR303vOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.56067&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:34.599Z,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89d6b51c50d8fa77:0x1e9abe42568fc956!8m2!3d43.1421393!4d-77.6042533!16s%2Fg%2F1v76_np7!19sChIJd_rYUBy11okRVsmPVkK-mh4,Liberty Tax,4.8,97,Tax preparation,"686 South Ave, Rochester, NY 14620, United States","49RW+V7 Rochester, New York, USA",https://www.libertytax.com/13826,+1 585-461-1040,Closed ⋅ Opens 11 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npXRzmq5jnrC8aGXJq_SmBaBDv3lm84lD_QU-uPfEvvEfY0IWg7yncpY3_zaKP6cFOmb9ZzwGNrGFq6YUFMBpUfrZagMu4otNzetwnUGPhU5CtR1jQa-GwseDf-MSAUvcxOduP5=w408-h725-k-no,true,Closed,Closed,Closed,11 am–7 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:39.173Z,,,
https://www.google.com/maps/place/Flaherty+Salmin+CPAs/data=!4m7!3m6!1s0x89d6b2e81135d9fb:0x5286958f064ca16a!8m2!3d43.1476487!4d-77.7120313!16s%2Fg%2F1hhl916dk!19sChIJ-9k1Eeiy1okRaqFMBo-VhlI,Flaherty Salmin CPAs,4.6,7,Certified public accountant,"2300 Buffalo Rd Unit 200, Rochester, NY 14624, United States","47XQ+35 Rochester, New York, USA",http://www.fs-cpa.com/,+1 585-279-0120,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=30MbE4AA2UYlZV43YR7M7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.9618&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:43.865Z,,,
https://www.google.com/maps/place/WP+and+Associates+CPAs+PC/data=!4m7!3m6!1s0x89d6b2d567f1294d:0xb5561dd5fefa522f!8m2!3d43.1785887!4d-77.6812833!16s%2Fg%2F1tnqhzz0!19sChIJTSnxZ9Wy1okRL1L6_tUdVrU,WP and Associates CPAs PC,5.0,5,Tax preparation service,"687 Lee Rd a205, Rochester, NY 14606, United States","58H9+CF Rochester, New York, USA",http://wheelerpepper.com/,+1 585-426-3540,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WHoLOSTOzLv08xwrkl8Uhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.62521&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:48.473Z,,,
"https://www.google.com/maps/place/Thaney+%26+Associates+CPAs,+P.C./data=!4m7!3m6!1s0x89d14b30c51ca2c7:0xafe1b4b119452994!8m2!3d43.110035!4d-77.6230542!16s%2Fg%2F1td1wf75!19sChIJx6IcxTBL0YkRlClFGbG04a8","Thaney & Associates CPAs, P.C.",3.8,13,Accountant,"2024 W Henrietta Rd building 4b, Rochester, NY 14623, United States","496G+2Q Rochester, New York, USA",http://www.thaneycpa.com/?utm_source=local&utm_medium=organic&utm_content=rochester&utm_campaign=gmb,+1 585-427-2410,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOpDMiwJs0232TZggjPdwTM52ido8Y8OEpRt6fp=w408-h408-k-no,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:52.926Z,,,
https://www.google.com/maps/place/EFPR/data=!4m7!3m6!1s0x89d14abe5f0768e7:0xa092fc9222d328c2!8m2!3d43.1545777!4d-77.6046532!16s%2Fg%2F1thk9qtl!19sChIJ52gHX75K0YkRwijTIpL8kqA,EFPR,4.0,1,Accounting firm,"100 S Clinton Ave Suite #1500, Rochester, NY 14604, United States","593W+R4 Rochester, New York, USA",https://efpradvisory.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 585-427-8900,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNsaI8Ax-0ER8KghILDJfSKiEjIuOf1O5keN6eB=w408-h271-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:09:57.510Z,,,
https://www.google.com/maps/place/Petrella+Phillips+LLP/data=!4m7!3m6!1s0x89d6b602a9a57221:0xcdc5c58b64f7ec48!8m2!3d43.1108005!4d-77.5713042!16s%2Fg%2F1q5bvvppp!19sChIJIXKlqQK21okRSOz3ZIvFxc0,Petrella Phillips LLP,4.4,26,Accountant,"1892 S Winton Rd Suite 180, Rochester, NY 14618, United States","4C6H+8F Rochester, New York, USA",https://www.petrellaphillips.com/,+1 585-544-1040,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipNIgJauzPz-g3YTOPRU_AcgW-c6KM9y_-ZdQzkx=w444-h240-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:10:01.934Z,,,
"https://www.google.com/maps/place/Stokes,+Visca,+Hucko+%26+Barone,+CPAs,+LLC/data=!4m7!3m6!1s0x89d6b15084108e95:0x1d27f258ee3fd7dc!8m2!3d43.0916323!4d-77.5796307!16s%2Fg%2F11c55blx_9!19sChIJlY4QhFCx1okR3Nc_7ljyJx0","Stokes, Visca, Hucko & Barone, CPAs, LLC",4.6,10,Accountant,"29 Goodway Dr, Rochester, NY 14623, United States","3CRC+M4 Rochester, New York, USA",https://www.svcpas.com/,+1 585-427-0850,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNwdJ2FNO_azLY1GPQaJG8yhFtLEDetSr5f8d0U=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:10:06.590Z,,,
https://www.google.com/maps/place/Hedges+CPA/data=!4m7!3m6!1s0x8c58ce8c97e2eb5f:0x5c7497776b36a570!8m2!3d43.186176!4d-77.616399!16s%2Fg%2F11wx3mmjm0!19sChIJX-vil4zOWIwRcKU2a3eXdFw,Hedges CPA,5.0,1,Certified public accountant,,,https://hedgescpa.com/,+1 585-348-7165,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO1T3IU_YedpoCnaghUYy_OvSuUs_5u9UOycKYv=w408-h611-k-no,true,9 am–8 pm,5–10 pm,5–10 pm,4–10 pm,4–10 pm,4–10 pm,9 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:10:11.227Z,true,,
https://www.google.com/maps/place/Burgos+Income+Tax+Inc/data=!4m7!3m6!1s0x89d6b681e6f58723:0xea003714bf58c3a5!8m2!3d43.1939386!4d-77.6122003!16s%2Fg%2F1hc962767!19sChIJI4f15oG21okRpcNYvxQ3AOo,Burgos Income Tax Inc,4.4,29,Tax preparation service,"1816 N Clinton Ave, Rochester, NY 14621, United States","59VQ+H4 Rochester, New York, USA",https://burgostax.com/,+1 585-266-2680,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNlagwG__Z3r-OLA8CtWjLRri_Rkcup8VJfBOEd=w426-h240-k-no,true,1–4 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-19T17:10:15.675Z,,,
