placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,info
https://www.google.com/maps/place/Salem+Motor+Pool/data=!4m7!3m6!1s0x54bfff33a0ad007f:0xc6585fa9200e1837!8m2!3d44.9225373!4d-123.0024841!16s%2Fg%2F1tl9m98t!19sChIJfwCtoDP_v1QRNxgOIKlfWMY,Salem Motor Pool,5.0,4,State government office,"1100 Airport Rd SE, Salem, OR 97301, United States","WXFX+22 Salem, Oregon, USA",http://www.oregon.gov/das/FleetPark,+1 503-378-4377,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwePWG0hxXE92K9tVZBBscQ_4G1HXFyd5MrM-B3jOS5RW_4qvoCdu5oKR53212Yl1LMMiptLz7GZRSaR7_qhS32wBzag76f7mLt6pOxKxF80lBnzDR6seFoKHha94rgYlxnuX9BZg=w408-h544-k-no,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-28T19:12:03.419Z,,,
https://www.google.com/maps/place/Salem+Building+%26+Safety+Division/data=!4m7!3m6!1s0x54bfff6c2980a9e7:0x9cf608ced753b993!8m2!3d44.9358574!4d-123.0367133!16s%2Fg%2F1tfkkxj8!19sChIJ56mAKWz_v1QRk7lT184I9pw,Salem Building & Safety Division,2.3,3,City government office,"440 Church St SE, Salem, OR 97301, United States","WXP7+88 Salem, Oregon, USA",https://www.cityofsalem.net/construction,+1 503-588-6256,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHOsY9vlG2paLcK7xy2zHZNQl69DjKxAkNb91xSz-Seyr7aAvhmSV-sfPDuDi3-_ZOjxSKIgcB_zjBiG4vE1jzffha5Ogu-5UhdtelCb_q7CCqIc0YjHYDEFmAvAHuUGWqplSg=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-28T19:12:08.310Z,,,
https://www.google.com/maps/place/Salem+Code+Compliance+Department/data=!4m7!3m6!1s0x54bfff0ce245886b:0xa73c7a95e6ccb946!8m2!3d44.9360305!4d-123.041563!16s%2Fg%2F1tdmk62s!19sChIJa4hF4gz_v1QRRrnM5pV6PKc,Salem Code Compliance Department,1.0,1,City government office,"555 Liberty St SE Room 305, Salem, OR 97301, United States","WXP5+C9 Salem, Oregon, USA",,+1 503-588-6421,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zzZnpLOPWa0w0-c8x2O0yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.98697&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-10-28T19:12:11.219Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-10-28T19:12:20.794Z,No new results found,,
"https://www.google.com/maps/place/Salem+Hospital+Visitors+Parking+Garage/@44.9099943,-123.0580952,14z/data=!4m6!3m5!1s0x54bfff6a7aad25fd:0xa80fa7502c169b14!8m2!3d44.9317109!4d-123.0333357!16s%2Fg%2F1hf0k8pkm",Salem Hospital Visitors Parking Garage,3.8,178,Parking garage,"Capitol St SE, Salem, OR 97302, United States","WXJ8+MM Salem, Oregon, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzayVFoggll5MdVgZxSL417DyIOWAqeZ7mekxrigvRQEnkP4R0fF_aaTWeoZ1ntw0SJAPyYxOjty5nZLYt9Okt7bAha0R96KcG88sJ1AsB69kDQBBq12KeEBtrxoedMQ7pLL-l1=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Salem+Salem+OR/@44.9099943,-123.0580952,14z",2025-10-28T19:12:29.463Z,Already found,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Salem+Salem+OR/@44.9444316,-123.0214038,14z",2025-10-28T19:12:37.981Z,No new results found,,
https://www.google.com/maps/place/Wiltse%27s+Towing/data=!4m7!3m6!1s0x54bffe45b53b25c3:0x9bb7c309cdd22608!8m2!3d44.9706639!4d-123.0201263!16s%2Fg%2F1wfcnwgw!19sChIJwyU7tUX-v1QRCCbSzQnDt5s,Wiltse's Towing,4.4,266,Towing service,"3118 Cherry Ave NE, Salem, OR 97301, United States","XXCH+7W Salem, Oregon, USA",http://www.wiltsetowing.com/,+1 503-581-1533,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPSGmhohOn3azyGuYoesvvhzX_UZeI8tlR-oMw2=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Keizer+Salem+OR/@44.9901194,-123.0262077,14z",2025-10-28T19:12:51.499Z,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x5495572cc862f22f:0x8585b63442327a4b!8m2!3d45.005449!4d-123.000803!16s%2Fg%2F11s4wlvwcj!19sChIJL_JiyCxXlVQRS3oyQjS2hYU,Chick-fil-A,4.4,1337,Fast food restaurant,"5655 Ulali Dr, Keizer, OR 97303, United States","2X4X+5M Keizer, Oregon, USA",https://www.chick-fil-a.com/locations/or/i-5-chemawa-rd?utm_source=yext&utm_medium=link,+1 503-735-7575,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDpJEZ9iZrAMp6_sWi-0ebXfXyt4BA2lkFSnhfN6GSS_jmxauskY7rAxX0CCzORbLag-vcGYxVEBelClHRYBtmfaE4BGmZBgEyMTTrebowJlTPq5LDfNoAeWH_4173N67UrOXXwQ=w408-h305-k-no,true,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,Closed,6:30 am–9:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Keizer+Salem+OR/@44.9901194,-123.0262077,14z",2025-10-28T19:12:56.741Z,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x54bffe3c485fb63b:0x285b7b1320246a04!8m2!3d44.9817098!4d-123.02614!16s%2Fg%2F11b6g9whxb!19sChIJO7ZfSDz-v1QRBGokIBN7Wyg,Metro by T-Mobile,4.1,76,Cell phone store,"3832 River Rd N, Keizer, OR 97303, United States","XXJF+MG Keizer, Oregon, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-keizer-or-10211052/?utm_source=google&utm_medium=lastmile&utm_campaign=35620,+1 503-664-3007,"Open ⋅ Closes 7 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP8BE2GX4JzzRrzFfAg-1AiqhnOwP3KjggzdQud=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–5 pm,10 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Keizer+Salem+OR/@44.9901194,-123.0262077,14z",2025-10-28T19:13:01.777Z,,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping",
https://www.google.com/maps/place/Pringle+Parking/data=!4m7!3m6!1s0x54bfff6c5459cc99:0x92f82492acedd993!8m2!3d44.9368506!4d-123.0395522!16s%2Fg%2F11gd685305!19sChIJmcxZVGz_v1QRk9ntrJIk-JI,Pringle Parking,3.0,4,Parking lot,"431 High St SE, Salem, OR 97301, United States","WXP6+P5 Salem, Oregon, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lTwDrtUmR6a7ufvKxrEgug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.44217&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pringle+Creek+Salem+OR/@44.91618055,-123.0214976,14z",2025-10-28T19:13:13.760Z,,,
https://www.google.com/maps/place/P%26M+Automotive/data=!4m7!3m6!1s0x54bffed41aa6c211:0xec22090365d268b4!8m2!3d44.9308913!4d-122.9827598!16s%2Fg%2F1tgcrlx0!19sChIJEcKmGtT-v1QRtGjSZQMJIuw,P&M Automotive,4.9,3898,Auto repair shop,"264 Lancaster Dr NE, Salem, OR 97301, United States","W2J8+9V Salem, Oregon, USA",https://pmautomotive.com/,+1 503-363-9956,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOUjS1ppWdKGHahr22ZasUP9q8pHHYlU5tHz_i1=w595-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pringle+Creek+Salem+OR/@44.91618055,-123.0214976,14z",2025-10-28T19:13:18.817Z,,,
https://www.google.com/maps/place/Morrow+Equipment/data=!4m7!3m6!1s0x54bff8ac6f81d0fb:0xacce7ffa0be41923!8m2!3d44.9096185!4d-123.0244018!16s%2Fg%2F1td6g63z!19sChIJ-9CBb6z4v1QRIxnkC_p_zqw,Morrow Equipment,4.4,7,Manufacturer,"3218 Pringle Rd SE, Salem, OR 97302, United States","WX5G+R6 Salem, Oregon, USA",http://www.morrow.com/,+1 503-585-5721,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPPyRZlhXszavitYGn5dUxkl_KzyHTSTFFhK2zo=w576-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pringle+Creek+Salem+OR/@44.91618055,-123.0214976,14z",2025-10-28T19:13:23.828Z,,,
https://www.google.com/maps/place/Internal+Revenue+Service+%28IRS%29+Taxpayer+Assistance+Center/data=!4m7!3m6!1s0x54bfff3f471aaed5:0xe10fbb1c537a8336!8m2!3d44.92994!4d-123.023481!16s%2Fg%2F12hqhf4zz!19sChIJ1a4aRz__v1QRNoN6Uxy7D-E,Internal Revenue Service (IRS) Taxpayer Assistance Center,2.5,74,Government office,"1660 16th St SE STE 300, Salem, OR 97301, United States","WXHG+XJ Salem, Oregon, USA",https://apps.irs.gov/app/office-locator/,+1 844-545-5640,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-PT7TsSh37rEC0Ua27mGr8UjVPhJYalZhOb57pM6pjAF-eGoUaBM0yBlU2-ImKvEcipKhVpJzyHvCuenuWZWDfv5bR-WXTneslPxjIMfqu-pdgxqjeWlhX1gSluOPUeZqlW6oHw=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pringle+Creek+Salem+OR/@44.91618055,-123.0214976,14z",2025-10-28T19:13:28.838Z,,,
https://www.google.com/maps/place/J%26L+Pacific+Lock+and+Key/data=!4m7!3m6!1s0x54bffff038e20db5:0x6a69fe8adbdef5dd!8m2!3d44.928944!4d-123.0444083!16s%2Fg%2F11h64s1p9g!19sChIJtQ3iOPD_v1QR3fXe24r-aWo,J&L Pacific Lock and Key,4.8,869,Locksmith,"1223 Commercial St SE, Salem, OR 97302, United States","WXH4+H6 Salem, Oregon, USA",https://jandlpacificlockandkey.com/locksmith-salem-oregon/,+1 503-822-6878,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOIPkoOpj3uXifHW0DTpSQTEjsxdr7g6CDz48ue=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pringle+Creek+Salem+OR/@44.91618055,-123.0214976,14z",2025-10-28T19:13:34.091Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hayesville+Salem+OR/@44.9912675,-122.9615751,14z",2025-10-28T19:13:42.790Z,No new results found,,
https://www.google.com/maps/place/GLISS+General+Labor+%26+Industrial+Staffing+Solutions/data=!4m7!3m6!1s0x54bfff9f43d987d5:0xa7c2fc47a6ecc3e5!8m2!3d44.96496!4d-122.9832222!16s%2Fg%2F11g2xsnsdd!19sChIJ1YfZQ5__v1QR5cPspkf8wqc,GLISS General Labor & Industrial Staffing Solutions,4.1,82,Employment agency,"3070 Lancaster Dr NE, Salem, OR 97305, United States","X278+XP Salem, Oregon, USA",https://www.general-lbr.com/,+1 503-967-6246,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9m5XZQuss0i6VJsdBDsGGWAioW2duKj7I9PkzyISWXb_54-GfUUoGoZQh4o6D-kqNd6fEB6Lgh4Afa6wRkptmlkIwcE1e2tikHGd2_fXnDLQnYZPnYu2SG5KXMWaL2REm1O3J=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lancaster+Salem+OR/@44.9665063,-122.9835031,14z",2025-10-28T19:13:56.410Z,,,
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x54bffe92f36a4611:0x19a1c3ec9a138c18!8m2!3d44.9545792!4d-122.9831623!16s%2Fg%2F1pt_6v_lp!19sChIJEUZq85L-v1QRGIwTmuzDoRk,Metro by T-Mobile,3.9,77,Cell phone store,"2080 Lancaster Dr NE, Salem, OR 97305, United States","X238+RP Salem, Oregon, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-salem-or-10208020/?utm_source=google&utm_medium=lastmile&utm_campaign=35609,+1 503-512-5145,"Open ⋅ Closes 8 pm

Confirmed by this business 5 days ago",https://lh3.googleusercontent.com/p/AF1QipNi30F8UhGyJOcaMgG9XByQfZ8fdD6YEY35mV17=w408-h306-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,12–5 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lancaster+Salem+OR/@44.9665063,-122.9835031,14z",2025-10-28T19:14:01.679Z,,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping · Delivery",
https://www.google.com/maps/place/Starlight+Limousine/data=!4m7!3m6!1s0x54bffec7d275b573:0xc2b135aada12e500!8m2!3d44.8542183!4d-123.0263287!16s%2Fg%2F1vbl79k0!19sChIJc7V10sf-v1QRAOUS2qo1scI,Starlight Limousine,2.8,55,Chauffeur service,"6998 Sunnyside Rd SE, Salem, OR 97306, United States","VX3F+MF Salem, Oregon, USA",http://www.starlightlimousineservices.com/,+1 503-566-7827,,https://lh3.googleusercontent.com/p/AF1QipPJjmvMXm0AI2hoht2ZGqcxZ4HuTjbX-CPXrdFz=w714-h240-k-no,true,8 am–8 pm,8 am–8 pm,9 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Gateway+Salem+OR/@44.8776384,-123.0274682,14z",2025-10-28T19:14:15.299Z,,,Identifies as women-owned
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sunnyview+Salem+OR/@44.9539258,-122.9910641,14z",2025-10-28T19:14:29.527Z,,,
