placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/CHNK+Behavioral+Health+-+Covington+Outpatient+Center/data=!4m7!3m6!1s0x8841b134f81b8f85:0x8bc5ccf170e59fd1!8m2!3d39.0850176!4d-84.5196513!16s%2Fg%2F11f3x5zwxd!19sChIJhY8b-DSxQYgR0Z_lcPHMxYs,CHNK Behavioral Health - Covington Outpatient Center,4.1,26,Mental health service,"525 W 5th St #219, Covington, KY 41011, United States","3FPJ+24 Covington, Kentucky, USA",http://www.chnk.org/,+1 844-937-2465,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OjHlRfoVUQJJ8T0dWcdmeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.83963&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:30.586Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/NorthKey+Community+Care/data=!4m7!3m6!1s0x8841b139bf33af0f:0xef5f04ee8471cff1!8m2!3d39.0853793!4d-84.5110301!16s%2Fg%2F1trch2vn!19sChIJD68zvzmxQYgR8c9xhO4EX-8,NorthKey Community Care,2.4,36,Addiction treatment center,"513 Madison Ave, Covington, KY 41011, United States","3FPQ+5H Covington, Kentucky, USA",http://www.northkey.org/,+1 859-331-3292,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPkCza8xiscWNonIRMtvsNaqCuuYKU-eFuhL68_=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:35.741Z,Closed,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7 pm,8:30 am–7:30 pm,8:30 am–5 pm,Closed,,,,
https://www.google.com/maps/place/New+Season/data=!4m7!3m6!1s0x8841b124035d9dc9:0x8c37657e4a8e0a04!8m2!3d39.0723875!4d-84.5070149!16s%2Fg%2F11rz59zfpc!19sChIJyZ1dAySxQYgRBAqOSn5lN4w,New Season,4.0,14,Clothing store,"1552 Madison Ave, Covington, KY 41011, United States","3FCV+X5 Covington, Kentucky, USA",https://www.newseason.com/treatment-center-locations/kentucky/covington-metro-treatment-center/,+1 877-284-7074,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vLc_PpVgD6VmOFJFP3gniw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.24212&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:38.777Z,,,,,,,,,,,
"https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+%28Newport,+KY%29/data=!4m7!3m6!1s0x8841b1ee17fa427b:0xc82a96e04afd49c9!8m2!3d39.0944738!4d-84.4964457!16s%2Fg%2F11lnhx6v08!19sChIJe0L6F-6xQYgRyUn9SuCWKsg","Prime IV Hydration & Wellness (Newport, KY)",5.0,14,IV therapy service,"1 Levee Wy Suite G-105, Newport, KY 41071, United States","3GV3+QC Newport, Kentucky, USA",https://primeivhydration.com/locations/kentucky/newport-ky-41071/,+1 859-350-0768,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNbDpF-JlQzluNzZnHtjfQhqZe3sGJiqoPkp-3l=w408-h611-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:43.670Z,12–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,,,,
"https://www.google.com/maps/place/Drip+Theory,+PLLC+IV+Infusion+%26+Weight+Loss/data=!4m7!3m6!1s0x8841b79f265b1eaf:0xd38ec6ac1f52336b!8m2!3d39.067559!4d-84.5301495!16s%2Fg%2F11vbxjq0zq!19sChIJrx5bJp-3QYgRazNSH6zGjtM","Drip Theory, PLLC IV Infusion & Weight Loss",5.0,87,Health and beauty shop,"1518 Dixie Hwy A Suite 7, Park Hills, KY 41011, United States","3F99+2W Park Hills, Kentucky, USA",https://www.driptheoryky.com/,+1 859-479-2264,"Closed ⋅ Opens 9 am Tue

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipP_t8GeJaqSRDf1cGipNErRv8y39lBd8LX29r_M=w408-h496-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:48.727Z,Closed,Closed,9 am–5 pm,10 am–5 pm,9 am–5 pm,10 am–2 pm,9 am–2 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/Aesthetically+You+and+Weight+Loss+Too/data=!4m7!3m6!1s0x8841b1f7f3d7f467:0x41a7fd5724458665!8m2!3d39.085497!4d-84.5107601!16s%2Fg%2F11svg_40m0!19sChIJZ_TX8_exQYgRZYZFJFf9p0E,Aesthetically You and Weight Loss Too,4.9,88,Skin care clinic,"509 Madison Ave, Covington, KY 41011, United States","3FPQ+5M Covington, Kentucky, USA",https://aesthetically-you-and-weight-loss-too.ueniweb.com/?utm_campaign=gmb,+1 513-302-8274,"Closed ⋅ Opens 10 am Wed

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOyCEeJc-gPSL3pKDp_HV3FU43Hk2HXKhsid-Yx=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:53.649Z,Closed,Closed,Closed,10 am–5 pm,1–7 pm,10 am–5 pm,10 am–1 pm,Identifies as women-owned,true,,
https://www.google.com/maps/place/Wound+Care+-+Covington+-+St.+Elizabeth+Physicians/data=!4m7!3m6!1s0x8841b128d67d4253:0x75c8fa98f6b937f6!8m2!3d39.0714213!4d-84.5179624!16s%2Fg%2F11gk1f8q49!19sChIJU0J91iixQYgR9je59pj6yHU,Wound Care - Covington - St. Elizabeth Physicians,4.6,7,Medical clinic,"1500 James Simpson Jr Way, Covington, KY 41011, United States","3FCJ+HR Covington, Kentucky, USA",https://www.stelizabeth.com/location/details/wound-care-covington,+1 859-655-1100,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPgwON77iML8VGrcj64ZfVwxHrwF9r1YusltNtE=w408-h305-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:27:58.627Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/CHNK+Behavioral+Health+-+Administrative+Office+%26+Residential+Services/data=!4m7!3m6!1s0x8841b6c10657d13f:0x8e0f54d381f29724!8m2!3d39.0858886!4d-84.5396598!16s%2Fg%2F1tfgkhhc!19sChIJP9FXBsG2QYgRJJfygdNUD44,CHNK Behavioral Health - Administrative Office & Residential Services,4.2,41,Mental health service,"200 Home Rd, Covington, KY 41011, United States","3FP6+94 Covington, Kentucky, USA",http://www.chnk.org/,+1 859-261-8768,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPW0Oan1On2s7Tm_KvMQfvzeQyB9YAJdeP3BHZi=w408-h294-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:03.625Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x8841b7bd0484329f:0x3a465c2fd30b53f8!8m2!3d39.0526314!4d-84.5777945!16s%2Fg%2F11yj6nq4hz!19sChIJnzKEBL23QYgR-FML0y9cRjo,IVX Health Infusion Center,,,Medical clinic,"620 Buttermilk Pike, Crescent Springs, KY 41017, United States","3C3C+3V Crescent Springs, Kentucky, USA",http://www.ivxhealth.com/locations/ohio/cincinnati/crescent-springs,+1 859-628-3010,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMFjrzo435bEML52OSbw1Ei0BC1HbN4ZaEz3wbb=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:08.334Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,,,,
https://www.google.com/maps/place/CareFirst+Urgent+Care+-+Newport/data=!4m7!3m6!1s0x8841b1c22f4315d5:0x492ed39092130988!8m2!3d39.0869793!4d-84.4783982!16s%2Fg%2F11lgn4633l!19sChIJ1RVDL8KxQYgRiAkTkpDTLkk,CareFirst Urgent Care - Newport,4.4,474,Urgent care center,"85 Carothers Rd, Newport, KY 41071, United States","3GPC+QJ Newport, Kentucky, USA",https://www.carefirsturgentcares.com/locations/newport-ky/?utm_source=Google&utm_medium=Local+Listing&utm_campaign=Yext,+1 859-261-0506,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPx9tQjRHEwXCQ-TvYeq2WFWbF7NeoXxsIhtac8=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:13.294Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/St+Elizabeth+Cancer+Care+Center:+Hnat+Michael+D+DO/@39.078225,-84.4668834,17z/data=!3m1!4b1!4m6!3m5!1s0x8841b1bbabaf1b3b:0xa963272563483c8c!8m2!3d39.078225!4d-84.4668834!16s%2Fg%2F113dhzxzb",St Elizabeth Cancer Care Center: Hnat Michael D DO,3.0,2,Cancer treatment center,"85 N Grand Ave, Fort Thomas, KY 41075, United States","3GHM+76 Fort Thomas, Kentucky, USA",https://www.stelizabeth.com/care/medical-services-2/cancer/,+1 859-572-3100,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:17.997Z,,,,,,,,,,,
https://www.google.com/maps/place/Live+Well+Lounge/data=!4m7!3m6!1s0x8841c1ab503590e1:0xb15f5e538573e5fa!8m2!3d39.0508381!4d-84.575054!16s%2Fg%2F11vpncmj0p!19sChIJ4ZA1UKvBQYgR-uVzhVNeX7E,Live Well Lounge,5.0,65,Home health care service,"578 Buttermilk Pike, Crescent Springs, KY 41017, United States","3C2F+8X Crescent Springs, Kentucky, USA",https://www.livewelllounge.com/,+1 859-913-4195,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM4NO6GdS0cMrQpassipGF0i7QTsagGljL8ImwB=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:23.200Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,,,,
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x8841b910572c3e7f:0xdd073020c6665ed0!8m2!3d39.0261!4d-84.576868!16s%2Fg%2F11sskl96c6!19sChIJfz4sVxC5QYgR0F5mxiAwB90,Restore Hyper Wellness,4.9,70,Medical spa,"2774 Town Center Blvd, Crestview Hills, KY 41017, United States","2CGF+C7 Crestview Hills, Kentucky, USA",http://www.restore.com/locations/ky-crestview-hills-ky007?utm_source=gmb&utm_medium=Yext&y_source=1_NzE4NTU4NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 859-376-1820,"Closed ⋅ Opens 10 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtRXLzJyzzKjaLjLkw3oqI-opvgRyhzRPEKe236uF_if8JYjLXZ1XT_i0AzaA3-KZyS2GFIuvmgTEFsiX6G3Ka_scnH5kqRfHpK_SG-PeBowb3tfSCXKkjau6FNegGeg7cW7dR=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:28.249Z,12–4 pm,10 am–7 pm,10 am–7 pm,8 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–4 pm,,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x89c8c31feefcb431:0x1ce74cb7bf6e58af!8m2!3d39.0238621!4d-84.5644312!16s%2Fg%2F11q2w3xg7f!19sChIJMbT87h_DyIkRr1huv7dM5xw,Metro Infusion Center,,,Medical Center,"350 Thomas More Pkwy #190, Crestview Hills, KY 41017, United States","2CFP+G6 Crestview Hills, Kentucky, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMRkIgP9qHyhTF0Toa6k2IFnN60brT10OSSYSzg=w416-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-09-28T23:28:33.024Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,,
