placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/High+Country+Energy+Solutions,+Inc./data=!4m7!3m6!1s0x8850f657e84ba151:0x54ac9bac8fc0ba4d!8m2!3d36.0276015!4d-81.6960225!16s%2Fg%2F11clwjdqxr!19sChIJUaFL6Ff2UIgRTbrAj6ybrFQ","High Country Energy Solutions, Inc.",5.0,5,Waterproofing service,,,http://highcountryenergysolutions.com/,+1 828-773-9762,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNfSCqhmACK8unh5INt7gXY1U1IxRTvAg9zzjZF=w408-h544-k-no,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:15.410Z,,,
https://www.google.com/maps/place/Appalachian+Generators/data=!4m7!3m6!1s0x8850f1fb49ac1d8b:0x4369bb108177638a!8m2!3d36.1598893!4d-81.7684!16s%2Fg%2F1td2_4j_!19sChIJix2sSfvxUIgRimN3gRC7aUM,Appalachian Generators,,,Electrician,"8742 NC-105, Boone, NC 28607, United States","565J+XJ Boone, North Carolina, USA",,+1 828-963-4822,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eDX30aDQGqCLOyuqd2fFaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.94846&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:17.798Z,,,
https://www.google.com/maps/place/Longevity+Electrical+Services+Inc/data=!4m7!3m6!1s0x8850fa0e44d3c899:0xf689520a7a6cb534!8m2!3d36.2192956!4d-81.6822419!16s%2Fg%2F1vc_r1g0!19sChIJmcjTRA76UIgRNLVsegpSifY,Longevity Electrical Services Inc,,,Electrician,"198 Queen St, Boone, NC 28607, United States","6899+P4 Boone, North Carolina, USA",,+1 828-264-4971,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H_50cN9oP4lR9E1izOQ8Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.476418&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:20.243Z,,,
https://www.google.com/maps/place/Mountain+Small+Engine+Repair/data=!4m7!3m6!1s0x8850f7d364a788ad:0x5d4dbfcb15cf041e!8m2!3d36.2402647!4d-81.7604582!16s%2Fg%2F11w_hhdk48!19sChIJrYinZNP3UIgRHgTPFcu_TV0,Mountain Small Engine Repair,5.0,4,Small engine repair service,"5369 US-421, Vilas, NC 28692, United States","66RQ+4R Vilas, North Carolina, USA",https://www.facebook.com/profile.php?id=61568426428274,+1 828-434-3789,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlmExQgU9E5KCCPaYmubGlXAqBXwxocIWJM9W6=w408-h724-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:24.710Z,,,
"https://www.google.com/maps/place/Quality+Electric+Inc/@36.1573621,-81.774635,12z/data=!3m1!4b1!4m6!3m5!1s0x88508dcf5766be87:0xe989b3eb5626acd0!8m2!3d36.1573621!4d-81.774635!16s%2Fg%2F11jcqnnjdh",Quality Electric Inc,5.0,1,Electrician,,,,+1 828-898-6251,,,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:29.045Z,,,
https://www.google.com/maps/place/Mountain+Generator+Service+Inc./data=!4m7!3m6!1s0x88598940cd3e3535:0xce118098d8ff2a8c!8m2!3d35.525237!4d-82.608597!16s%2Fg%2F11gbxc1s4s!19sChIJNTU-zUCJWYgRjCr_2JiAEc4,Mountain Generator Service Inc.,4.8,17,Electric generator shop,"215 Oak Terrace Rd Unit D, Asheville, NC 28806, United States","G9GR+3H Asheville, North Carolina, USA",https://mountaingenerator.com/,+1 828-475-8900,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVW4jEMzdJeZJAh55q3HN8HAgLzblSvLJ0HJ_2=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:33.730Z,,,
https://www.google.com/maps/place/Carolina+Generators+LLC/data=!4m7!3m6!1s0x88518bb571208add:0xdf09166197e04d56!8m2!3d36.539327!4d-80.856731!16s%2Fg%2F1tjdxlvf!19sChIJ3YogcbWLUYgRVk3gl2EWCd8,Carolina Generators LLC,4.3,9,Electrician,"489 N Wilson Rd, Lowgap, NC 27024, United States","G4QV+P8 Lowgap, North Carolina, USA",,+1 336-352-3999,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pttJGvqD8Bzh4JN7NK5ZJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.5375&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:36.036Z,,,
https://www.google.com/maps/place/Lake+James+Electric+LLC/data=!4m7!3m6!1s0x8850cb6f1b25fdcb:0xd5bc394ea7386c02!8m2!3d35.7051878!4d-81.8141917!16s%2Fg%2F11mhd41jb8!19sChIJy_0lG2_LUIgRAmw4p045vNU,Lake James Electric LLC,4.6,51,Electrician,"1599 US-70, Morganton, NC 28655, United States","P54P+38 Morganton, North Carolina, USA",https://lakejameselectric.com/,+1 828-443-7181,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykcZkIuI-C4gABmhAU-t7yqGyoZnVrflpgVCG3LF_8-fGz5kVzBtuQjBAeoMYSOxvsxv4wYZcYDce1pOkjEerrmQrrg6p79UqhAD2Bc7pFpGqz6E0bYBNtfQKr6rwOx9UTYV0g=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:40.592Z,,,
https://www.google.com/maps/place/Sanders+Electric+Motor+Services/data=!4m7!3m6!1s0x8851203a1052763f:0xcbc1e723e36e6774!8m2!3d35.9451409!4d-81.4834568!16s%2Fg%2F1tdzgpqs!19sChIJP3ZSEDogUYgRdGdu4yPnwcs,Sanders Electric Motor Services,4.8,41,Electric motor repair shop,"285 Wildwood Rd, Lenoir, NC 28645, United States","WGW8+3J Lenoir, North Carolina, USA",http://www.sanderselectricmotors.com/,+1 828-754-0513,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H2bHBCMXcp_2KTVA0-5hVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.742688&pitch=0&thumbfov=100,false,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:45.078Z,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x8850fa5078bed02f:0x6f7e14f6af22f26d!8m2!3d36.1971682!4d-81.6595148!16s%2Fm%2F03nzv9p!19sChIJL9C-eFD6UIgRbfIir_YUfm8,Walmart Supercenter,4.0,2973,Department store,"200 Watauga Village Dr, Boone, NC 28607, United States","58WR+V5 Boone, North Carolina, USA",https://www.walmart.com/store/2496-boone-nc/?veh=seo_loc,+1 828-262-0254,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAOQXynijVhGgJVf1YVoBGbnpYjp2sRq1lRaXR_KLLuRCl-r7Sx3I7WNNiaVRYQFi7qpOcopZQGR1s1VR1BkOIvEMCg4jrp2Bc9Fs79siR4A3B1FaHQu2iHiiqrCqhOZNWHdhbFA=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:50.125Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/High+Country+Small+Engines+and+Diesel+Repair/data=!4m7!3m6!1s0x8850ed926aad3563:0x86383741160292ac!8m2!3d36.135657!4d-81.843499!16s%2Fg%2F11fvd87n49!19sChIJYzWtapLtUIgRrJICFkE3OIY,High Country Small Engines and Diesel Repair,3.9,8,Small engine repair service,"65 Arnett Rd, Banner Elk, NC 28604, United States","45P4+7J Banner Elk, North Carolina, USA",http://facebook.com/Highcountrysmallengines,+1 828-898-5040,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxN-FQho5ahl-I3v97jKw0ZCKbux6xMiKF0p3zsT2NWSwFvi0MPM-M8YMWf7Pvlpj3Txy7i3zncx-E4q8IMcRDJJPiCEz2-9qlV4mWxgXn6rZf7InQjIcASGrdXpdh0baRQec4=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-01-10T21:24:54.625Z,,,
https://www.google.com/maps/place/Elite+Electric+Solutions+LLC/data=!4m7!3m6!1s0x8850f0cf3c3168eb:0xf1c38255b9f95c78!8m2!3d36.2272072!4d-81.719698!16s%2Fg%2F11fll6hlmj!19sChIJ62gxPM_wUIgReFz5uVWCw_E,Elite Electric Solutions LLC,4.8,20,Electrician,"320 North Carolina Hwy 105 Bypass, Boone, NC 28607, United States","67GJ+V4 Boone, North Carolina, USA",https://eliteelectricnc.com/,+1 828-773-9740,"Closed · Opens 8 am Mon

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAw1EzycqSESUcu_yKVnYLxpbzBGujTCf3b_p56-g-eSPTST8C6DzH4rb2dl5UkWWRn2fYhHRiqRdOuOMgxhAur09ljDwzikR_dM-nhdgkpxvPiW8egU3lb3IgsOCrv_9oM6SzWQ=w408-h611-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–1 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:08.319Z,,,
https://www.google.com/maps/place/New+River+Building+Supply/data=!4m7!3m6!1s0x8850ed53ca73678d:0x36bd82c603a980c4!8m2!3d36.1407483!4d-81.8556996!16s%2Fg%2F1vcl4g3x!19sChIJjWdzylPtUIgRxICpA8aCvTY,New River Building Supply,4.9,72,Hardware store,"2340 Tynecastle Hwy, Banner Elk, NC 28604, United States","44RV+7P Banner Elk, North Carolina, USA",http://www.newriverbuilding.com/,+1 828-898-5660,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQBE7iD78A_EblJXj9-u7n_L_hE0DdRPeeeEAvYfDkSeJO5LVfXawkMGA0e9986pBTPGMdiUxvTHq6t7Nt3R_wiHhQQ1rjhN0H6HwfWRTW9Fgz1CWExOP81Phnnter_PRguMtr=w426-h240-k-no,true,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:13.021Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Wiley+Electrical+Contractor/data=!4m7!3m6!1s0x8850f29936024fe7:0x6cc3fe87f4211452!8m2!3d36.164038!4d-81.840204!16s%2Fg%2F1w0r0m06!19sChIJ508CNpnyUIgRUhQh9If-w2w,Wiley Electrical Contractor,5.0,3,Electrician,"158 Bobby Hodges Ln, Banner Elk, NC 28604, United States","5575+JW Banner Elk, North Carolina, USA",,+1 828-898-6868,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXEiK4EEZNdeY63UsTd79JUd7QYdb-KG_50AZzNhEnoWtNF0ty6QfAYDsiBzKo2LoA-e8g6RcQnjHFd_MebHO4Cd_IZ2V0uQuV8ICpGmAKRXcRCA0caBhx5Xh2VSzwbhaYVnpNKg=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:17.343Z,,,
https://www.google.com/maps/place/Kennedy+Electrical+%26+Contracting/data=!4m7!3m6!1s0x2f3d23cda964fc73:0x3f4f7d8bcab023d6!8m2!3d36.098776!4d-81.7014705!16s%2Fg%2F11mdpy85dh!19sChIJc_xkqc0jPS8R1iOwyot9Tz8,Kennedy Electrical & Contracting,5.0,43,Electrician,,,https://kennedyec.com/,+1 828-209-8777,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNqRejghChTGVAT1tKrWdMGsKckkeIiWanp0JLv=w408-h544-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:21.738Z,,,
https://www.google.com/maps/place/City+Electric+Supply+Boone/data=!4m7!3m6!1s0x8850f0c5f80d3e17:0x5bdbdc7fd51e4edd!8m2!3d36.2260676!4d-81.7195889!16s%2Fg%2F1tfsnprg!19sChIJFz4N-MXwUIgR3U4e1X_c21s,City Electric Supply Boone,4.9,13,Electrical supply store,"450 North Carolina Hwy 105 Bypass, Boone, NC 28607, United States","67GJ+C5 Boone, North Carolina, USA",https://www.cityelectricsupply.com/branches/nc/boone/boone,+1 828-278-4171,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhkGO3u-e5to7q8xetBULhay4_hMQWRsjGIyFzYMb3lXPUSQf_1Fzwcryeacbi3GjwzrjUM_dCpdhYkNdi9OCicYHduz0LgR6QJqsAZcw4whPzzneXgCixwCPNxdUKC_A8MtEQCA=w426-h240-k-no,true,8–11:30 am,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:30.390Z,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Staley+Electric/data=!4m7!3m6!1s0x8850fb1e558f6f81:0x11679b474ed89976!8m2!3d36.2031711!4d-81.6564444!16s%2Fg%2F11x290m4wp!19sChIJgW-PVR77UIgRdpnYTkebZxE,Staley Electric,5.0,3,Electrician,"895 State Farm Rd #300B, Boone, NC 28607, United States","683V+7C Boone, North Carolina, USA",https://staleyelectricnc.com/,+1 336-927-1913,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNn4tpPh0YxyIJkGm8_U1Fl0MvteXiorN30epre=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:34.854Z,,,
https://www.google.com/maps/place/Gary+Trivette+Electric/data=!4m7!3m6!1s0x8850f0cf3c311b97:0x5aab057725951771!8m2!3d36.2272072!4d-81.719698!16s%2Fg%2F1tddsx2n!19sChIJlxsxPM_wUIgRcReVJXcFq1o,Gary Trivette Electric,5.0,2,Electrician,"320 North Carolina Hwy 105 Bypass, Boone, NC 28607, United States","67GJ+V4 Boone, North Carolina, USA",https://usmapiqs.org/details/gary-trivette-electric-ChIJlxs,+1 828-297-4794,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1fX5cvyJhjRlfngbbRYwlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.08795&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2026-01-10T21:25:37.465Z,,,
