placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Purcell+Tire+and+Service+Centers/data=!4m7!3m6!1s0x874d84cd4b672485:0x945134db238455ab!8m2!3d40.3005116!4d-111.727151!16s%2Fg%2F1tdpb2fy!19sChIJhSRnS82ETYcRq1WEI9s0UZQ,Purcell Tire and Service Centers,4.4,72,Tire shop,"182 1330 W, Orem, UT 84057, United States","872F+64 Orem, Utah, USA",https://purcelltire.com/store-ut-orem-304/,+1 801-224-0206,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerp6sF08hWV3twFZdhP_69lFygfPbDQ5wtXg30NDJZ-0QpAAJqHhDL7M2Z4JBYPQRPhtn9GkhRYm6gffM0KvLxTEJh1cB52qjwI0JpE6vOSEMLbTPZP1H1Zx-d2icyEnLTkHYEj_g=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:11:58.876Z,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x874d9a8bd62f20fd:0x342c8bca40219e5c!8m2!3d40.2728025!4d-111.6837557!16s%2Fg%2F1vc6dwtc!19sChIJ_SAv1ouaTYcRXJ4hQMqLLDQ,Discount Tire,4.4,885,Tire shop,"1325 S State St, Orem, UT 84097, United States","78F8+4F Orem, Utah, USA",https://www.discounttire.com/store/ut/orem/s/1257,+1 801-224-8220,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq15sUvN8UZZKTV8T3PQyfml17MrW59ecRs1mEoLdjupo0itijKDFBf43Z8u3L_BeWBgDoi-UyT5KhFeUNNas2O0HE9E57-n3H7UEwFpUv43ExN5Jlia6fz2hYClERj4AyouzB4xcivZ0yD=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:03.971Z,· In-store shopping · Kerbside pickup,,
https://www.google.com/maps/place/Certified+Tire+%26+Service/data=!4m7!3m6!1s0x874d851f2faf4e8f:0xbc2ffe999b341b94!8m2!3d40.3254902!4d-111.7079004!16s%2Fg%2F1tdvvsp2!19sChIJj06vLx-FTYcRlBs0m5n-L7w,Certified Tire & Service,4.7,621,Tire shop,"1549 N State St, Orem, UT 84057, United States","87GR+5R Orem, Utah, USA",https://www.certifiedtireandservice.com/,+1 801-426-5535,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepR_6Q6EphnAYGO-a2MvW0NIe72kADVz8L4Kq9zPMxe_DVpvMh1poyER61RemMM2-HI7dry3rhrD8-OuRTyxB3xmOevs0AjCrR3QhzWF3BXuu8Pnxa9PiMUUomvMo0dK1e_u9OC=w408-h402-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:08.836Z,· In-store shopping,,
https://www.google.com/maps/place/Roy%27s+Auto+Service/data=!4m7!3m6!1s0x874d8525183369f1:0xc3ddf3d1d67eddc0!8m2!3d40.3160723!4d-111.7042785!16s%2Fg%2F1tjdgp3c!19sChIJ8WkzGCWFTYcRwN1-1tHz3cM,Roy's Auto Service,4.8,266,Auto repair shop,"1031 N State St Suite 3, Orem, UT 84057, United States","878W+C7 Orem, Utah, USA",http://roysautoorem.com/,+1 801-224-7940,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDDQffCAiP-dCIQjLohBBUDe_Y7xGVErcw-Ymp4Cm3XLFEEgT3HtcF-AxnFrWvWrIyHCyxAf-GdEZMlQiU8MpybLoQEqlr9wHK8P3tMsWcTodsyqxRTzka72Yt5euswjAytXib=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:13.683Z,,,
"https://www.google.com/maps/place/Ricky+Tires+and+Auto+Repair+-+Tire+Change+Services,+Car+Suspension+Repair,+Car+Engine+Maintenance/data=!4m7!3m6!1s0x874d84c37a9b9959:0xce90b0d755263562!8m2!3d40.3151664!4d-111.7271041!16s%2Fg%2F11bz08ksk3!19sChIJWZmbesOETYcRYjUmVdewkM4","Ricky Tires and Auto Repair - Tire Change Services, Car Suspension Repair, Car Engine Maintenance",4.2,29,Auto repair shop,"1004 Industrial Park Rd, Orem, UT 84057, United States","878F+35 Orem, Utah, USA",,+1 385-254-4781,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLBAlQDzRQrnSGuwCpUUZ8_oXPLw-rtcfBxkaJHdHSvRS4GQeYcbggL6UtQLbL9r24VxZV8R55Fzay6D9h8JWd5ZZoXjKf1oHZwHBekLfTJQpcchiJszepD6rsCPeHxym9goI=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:18.788Z,,,
https://www.google.com/maps/place/Master+Tech+Auto+Services/data=!4m7!3m6!1s0x874d84ea83aab3b5:0x6c1ea6648bf6b408!8m2!3d40.2953464!4d-111.694767!16s%2Fg%2F11clzhyh2_!19sChIJtbOqg-qETYcRCLT2i2SmHmw,Master Tech Auto Services,4.8,122,Auto repair shop,"102 S State St, Orem, UT 84058, United States","78W4+43 Orem, Utah, USA",https://masterstechauto.com/,+1 801-228-1688,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjO2h-UZZBV0uoqPdT2xVDZ_PUbKGt_JXtxCqROVZMrE_w7rm0iOWbeN89qUZtiiXMb1hIJmHXeUKasz8QBMNzkZUlcoRBY2BITwbL4uNss45rs9YAzcHkgeuZJfT8Vs-uWHKiktXaFSV0=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:23.730Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/Sav-Mor+Auto+Clinic+Inc/data=!4m7!3m6!1s0x874d852efbd1d67f:0xa56f7c6239e150eb!8m2!3d40.3114813!4d-111.7052488!16s%2Fg%2F1txc7hx6!19sChIJf9bR-y6FTYcR61DhOWJ8b6U,Sav-Mor Auto Clinic Inc,4.9,508,Auto repair shop,"780 N 400 W St, Orem, UT 84057, United States","876V+HW Orem, Utah, USA",https://www.savmorauto.com/,+1 801-224-2221,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouKLPnqN1B4Nckz6pmSIrc-8PFOJcwutVfIkXkxzoBN9CP3u5p6X6T5sxPpUlo0UDgxM5glEeMMf_Ak5mspRGX9AqITkneZe8hPYygmn7aYp4HZOAjDWSUfKDwwDCbLRuuZ9VL=w408-h271-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:29.041Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Lube+Doc/data=!4m7!3m6!1s0x874d9ac65632d21d:0xb8f07214d47e97f0!8m2!3d40.2947661!4d-111.693522!16s%2Fg%2F1tfg3kpb!19sChIJHdIyVsaaTYcR8Jd-1BRy8Lg,Lube Doc,4.8,1878,Oil change service,"131 S State St, Orem, UT 84058, United States","78V4+WH Orem, Utah, USA",http://www.lubedoc.com/,+1 801-224-3010,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJvLE1PaOu3D1hrrZAn67GnOFDRu0kp0qlxYfpFJ7o9GeE0ogYT9LyAekijH4rzXqGI6GJCzO2hLJ8cUHeDr14LFAFSyNTsyeMCtg4YKfuPnVpxqWHWUkF5sfzVfffjPpLSjEtc7Lej7wd=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:34.356Z,,,
https://www.google.com/maps/place/EP+Auto+Repair/data=!4m7!3m6!1s0x874d84d50d14aee1:0x9adb565810a48c10!8m2!3d40.304937!4d-111.715506!16s%2Fg%2F1tfb2gqs!19sChIJ4a4UDdWETYcREIykEFhW25o,EP Auto Repair,4.9,941,Auto repair shop,"820 400 N, Orem, UT 84057, United States","873M+XQ Orem, Utah, USA",http://www.epautorepair.com/,+1 801-221-9477,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepN9KHyN87AO4qmcyCxdJvuZfYsIpGEx8fXbb5O1Nb1L3f4H8YJs-oIAV-MuOS1gmJjw2K6BAAyZl7wVlK-55HnDrq2pNTKtosTeKIK0rooFUXfqxntVk69AtbQ-Kpr5WqfYvpx9A=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:39.513Z,,,
https://www.google.com/maps/place/Utah+Auto+Repair+Services/data=!4m7!3m6!1s0x874d9aa3830d06db:0x92ac5761cbe25a36!8m2!3d40.3146777!4d-111.7276563!16s%2Fg%2F11cnp1v8zh!19sChIJ2wYNg6OaTYcRNlriy2FXrJI,Utah Auto Repair Services,5.0,225,Auto repair shop,"956 Industrial Park Rd, Orem, UT 84057, United States","877C+VW Orem, Utah, USA",http://utahautorepairservices.com/,+1 801-589-0010,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlJjvr6vVlln825w0MA0cO5TJjTAJ-zPMs53g8uspTzR8hI5TWCidscoXJYKO4ClS8k03m9STpwYxkdQJSIHCDFnuKsZKuYuVkndFWVJlbWHoOiG9Dge2keSIO4LFlFiQq2Ja7CbtAPa0Z=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:44.326Z,,,
https://www.google.com/maps/place/Grizzly+Tire+and+Alignment/data=!4m7!3m6!1s0x874d85cf1d1a3537:0x4db8896e7654e4a9!8m2!3d40.3016102!4d-111.7334985!16s%2Fg%2F11yxmhxs5n!19sChIJNzUaHc-FTYcRqeRUdm6JuE0,Grizzly Tire and Alignment,5.0,2,Tire shop,"270 N Geneva Rd, Orem, UT 84057, United States","8728+JJ Orem, Utah, USA",https://www.grizzlytires.com/,+1 801-895-4749,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoG42VY6fTx6qwT9jQA616RTEAFr7ivLyxO-R7f-Ih74-TE4QWkOxyuUhduWIGdCThxwT8tcBz8ZmWUJBmRtcdhhWkoPBEf26Z3A9pHFmCiTSYenfnD5N7kIyQRNkqE9zxrDyZ9zgyPCeI=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:49.120Z,,,
https://www.google.com/maps/place/Flips+Car+Care/data=!4m7!3m6!1s0x874d9a736cf6096f:0x947967094df86dce!8m2!3d40.2708678!4d-111.6830164!16s%2Fg%2F1vs5x5zq!19sChIJbwn2bHOaTYcRzm34TQlneZQ,Flips Car Care,4.7,239,Auto repair shop,"1445 S State St, Orem, UT 84097, United States","78C8+8Q Orem, Utah, USA",http://www.flipscarcare.com/,+1 801-377-1333,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjtDgbXoQI0OC34Ck8VI0wmXrBL-QKLxrATVLIuxECx3WO4lm6mbMp1fH9fcEUxqLkyILR_Ctb-Sgr6pJQ2CFYOmBkVQQ2GRSr84z-gJ-M0OQlrZTyDY1bGPTBnqPm7RjPfNyXWw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:54.097Z,,,
https://www.google.com/maps/place/C+Jae%27s+automotive+repair/data=!4m7!3m6!1s0x874d9b836073cd3f:0x88e93af4128abce9!8m2!3d40.2991959!4d-111.7239838!16s%2Fg%2F11hz5vp8fj!19sChIJP81zYIObTYcR6byKEvQ66Yg,C Jae's automotive repair,4.9,268,Car repair and maintenance service,"84 1200 W, Orem, UT 84057, United States","77XG+MC Orem, Utah, USA",http://www.cjaesautomotiverepairs.com/,+1 818-294-4424,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCfH_4F4Ra4dHFaoCq19MD6CWkIEZhi5IdhqJrO-7BK2O3tHSqo8oAV_97VspJnLKjLMzUImD2NoEW7Lmi-w9WZWIDqo4GI5AQKEt7AyKebZN_LaEFrn0581OnbPfoKVLNBZs-=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:12:58.861Z,,,
https://www.google.com/maps/place/Steve%27s+Automotive+Specialists+-+Orem/data=!4m7!3m6!1s0x874d856434fc1543:0x1fc2e940d82f0f60!8m2!3d40.3146929!4d-111.7032473!16s%2Fg%2F11fphrx65v!19sChIJQxX8NGSFTYcRYA8v2EDpwh8,Steve's Automotive Specialists - Orem,4.6,302,Auto repair shop,"925 N State St, Orem, UT 84057, United States","877W+VP Orem, Utah, USA",https://stevesautomotivespecialists.com/locations/car-repair-shop-orem-ut/?utm_source=google&utm_medium=gmb,+1 801-406-7422,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraBixdyrG-kS6_uh-lat9suKejw0qSjYWLbDswsoXK4nzlkPvDS-jA6wrYT-1L4TxQWrr0OIQw7HyzK4YttWsTYeWV8NoJFjZpqFr2QXC98zMwxp3jqtHRWWyqEKxEhT5erEqmLw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-03-23T15:13:03.929Z,,,
