placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Ritzman+Infusion+Services/data=!4m7!3m6!1s0x8830d67ead856cf9:0x45c2b01bef3aaeb3!8m2!3d41.0560265!4d-81.5541068!16s%2Fg%2F12633_llq!19sChIJ-WyFrX7WMIgRs6467xuwwkU,Ritzman Infusion Services,3.0,2,Home health care service,"2743 Hillcrest St # 200, Akron, OH 44305, United States","3C4W+C9 Akron, Ohio, USA",,+1 330-376-1325,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=thiD-m2wHbe03aklt07hpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.98936&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:01:39.743Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Akron+VA+Clinic/data=!4m7!3m6!1s0x8830d592d1b13c7f:0xe30d1aeafdefe1de!8m2!3d41.029025!4d-81.5288204!16s%2Fg%2F1tm8fmmv!19sChIJfzyx0ZLVMIgR3uHv_eoaDeM,Akron VA Clinic,4.2,89,Medical clinic,"55 W Waterloo Rd, Akron, OH 44319, United States","2FHC+JF Akron, Ohio, USA",https://www.cleveland.va.gov/locations/Akron.asp,+1 330-724-7715,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nowa7EbO_qNUoQI5LAzqsRCM3xGsbOpfeQ6rb6_JPIfWemM9_su7l-eYcJigx_LV-NqLVD5G_ob2UKF9uwTDyCatfsxl2H8yvfvRz2mGYsWzPFHyB9vc_F_fBaENBUUVe0PcfBhug=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:01:44.886Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,,
https://www.google.com/maps/place/IBH+Addiction+Recovery/data=!4m7!3m6!1s0x8830d563f379b9a7:0xfcf47d0092d4b77!8m2!3d40.9939818!4d-81.5205399!16s%2Fg%2F1t_kh52f!19sChIJp7l582PVMIgRd0stCdBHzw8,IBH Addiction Recovery,4.1,21,Addiction treatment center,"3445 S Main St, Akron, OH 44319, United States","XFVH+HQ Akron, Ohio, USA",http://www.ibh.org/,+1 330-644-4095,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP8x9cbxx_6yMYJOIeK3-7FJPGMXrGG7cbaIugl=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:01:49.942Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,,
https://www.google.com/maps/place/Vivo+Infusion+Fairlawn/data=!4m7!3m6!1s0x8830db9097a66433:0x9df997990ac638c!8m2!3d41.139945!4d-81.6472584!16s%2Fg%2F11sf1qzykj!19sChIJM2Sml5DbMIgRjGOskHmZ3wk,Vivo Infusion Fairlawn,4.8,13,Medical clinic,"150 Springside Dr Suite B-235, Akron, OH 44333, United States","49Q3+X3 Akron, Ohio, USA",https://vivoinfusion.com/locations/fairlawn/,+1 330-599-4951,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjZjYU10gIdq78g2ury7fUGtu7ViN4ar4Lk9eb=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:01:55.090Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Akron+Children%27s+Infusion+and+Sedation+Center/data=!4m7!3m6!1s0x8830d7f52ef5d583:0x58b16fdabf332e77!8m2!3d41.0797349!4d-81.5251699!16s%2Fg%2F11hdq9v844!19sChIJg9X1LvXXMIgRdy4zv9pvsVg,Akron Children's Infusion and Sedation Center,3.5,2,Anesthesiologist,"Orange Elevator, 214 W Bowery St Suite 1200, Akron, OH 44308, United States","3FHF+VW Akron, Ohio, USA",https://www.akronchildrens.org/locations/Infusion-and-Sedation-Center.html?y_source=1_MTM0MDE1MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 330-543-1555,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YUOtaMe97Z69_GxJw5NSPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.57175&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:01:57.912Z,,,,,,,,,,,
https://www.google.com/maps/place/Summa+Health+Medical+Group+-+Oncology/data=!4m7!3m6!1s0x8830d4626581e703:0xf60bbd5419a971ea!8m2!3d41.0137812!4d-81.5887794!16s%2Fg%2F125__x4vc!19sChIJA-eBZWLUMIgR6nGpGVS9C_Y,Summa Health Medical Group - Oncology,4.7,9,Cancer treatment center,"Parkview Pavilion, 155 5th St NE, Barberton, OH 44203, United States","2C76+GF Barberton, Ohio, USA",https://www.summahealth.org/medicalservices/cancer/locations?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-615-4126,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDFvZ7VO0eLlxs30XnuuNk0DrXvQYMjBTMdd9dHB4xm8zR_05M8Zu-VzAkwDjv8CBbckMfV3sKGAubjNhCOC_YlVTOaKWi4C0knbILskMwTiEdMJLQgtYLbQ09KI94QuaAxLsX=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:02.831Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Summa%27s+Home+Infusion/data=!4m7!3m6!1s0x88312ecacabaacef:0x3736f3d0ea27b0a!8m2!3d41.0638208!4d-81.4275828!16s%2Fg%2F1260mxr05!19sChIJ76y6ysouMYgRCnuiDj1vcwM,Summa's Home Infusion,2.3,3,Pharmacy,"2743 Gilchrist Rd # 200, Akron, OH 44305, United States","3H7C+GX Akron, Ohio, USA",https://www.summahealth.org/medicalservices/post-acute-care/home-infusion,+1 330-376-1325,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=68JU0scOF9GOPA6Nv8TQBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.338749&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:07.925Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,· Delivery,,
https://www.google.com/maps/place/Summa+Health+Stow-Kent+Medical+Center+-+Infusion+Services/data=!4m7!3m6!1s0x883125875504021d:0xccbfe4029444553e!8m2!3d41.1597611!4d-81.4000491!16s%2Fg%2F11ty70nqgw!19sChIJHQIEVYclMYgRPlVElALkv8w,Summa Health Stow-Kent Medical Center - Infusion Services,,,Medical office,"3825 Fishcreek Rd Suite 110, Stow, OH 44224, United States","5H5X+WX Stow, Ohio, USA",https://www.summahealth.org/medicalservices/infusion-services,+1 234-867-6964,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLrR3ZCHTXCJdsv2K143DguWKvGG03-MppJYCD=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:12.980Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,,
https://www.google.com/maps/place/Oak+Clinic-Multiple+Sclerosis/data=!4m7!3m6!1s0x8836d4d0dabe5f37:0x48b8956a93314992!8m2!3d40.9565801!4d-81.4662098!16s%2Fg%2F1vfn79m_!19sChIJN1--2tDUNogRkkkxk2qVuEg,Oak Clinic-Multiple Sclerosis,4.8,41,Medical clinic,"3838 Massillon Rd # 360, Uniontown, OH 44685, United States","XG4M+JG Uniontown, Ohio, USA",https://www.oakclinic.com/,+1 330-896-9625,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ebt17meKZziDGzlNRaC7kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.47623&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:18.165Z,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,,,
https://www.google.com/maps/place/Sei+Bello+Spa+%26+Salon+at+The+Lakes/data=!4m7!3m6!1s0x8830d59fc3d71b5f:0x8b1aef43c8720d33!8m2!3d40.9819216!4d-81.5452983!16s%2Fg%2F11fp8lddrj!19sChIJXxvXw5_VMIgRMw1yyEPvGos,Sei Bello Spa & Salon at The Lakes,5.0,174,Day spa,"677 W Turkeyfoot Lake Rd, New Franklin, OH 44319, United States","XFJ3+QV New Franklin, Ohio, USA",http://seibellospasalon.com/,+1 234-334-0010,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipNyK4WhIPIqLj8JAPk6YudfP9btic08pUak9dwT=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:23.205Z,Closed,Closed,10 am–7:30 pm,10 am–7:30 pm,10 am–7:30 pm,9:30 am–4 pm,9:30 am–3 pm,,,,
https://www.google.com/maps/place/Crystal+Clinic+QuickCare+-+Green/data=!4m7!3m6!1s0x88312b2f3ba8b52d:0x7ee5dacb2c2735e6!8m2!3d40.9730316!4d-81.4654472!16s%2Fg%2F11dxdm4n1q!19sChIJLbWoOy8rMYgR5jUnLMva5X4,Crystal Clinic QuickCare - Green,4.9,453,Orthopedic clinic,"1622 East Turkeyfoot Lake Road East Entrance, Suite 200, Akron, OH 44312, United States","XGFM+6R Akron, Ohio, USA",https://www.crystalclinic.com/quickcare?utm_campaign=quickcare-green&utm_source=google&utm_medium=gmb,+1 330-776-4444,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMZ70VLJ6Vz1MXf6kwaA9xoRnl1LyZSIFb9AMg4=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:28.317Z,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,8 am–2 pm,,,,
https://www.google.com/maps/place/BioScrip+Infusion+Services/data=!4m7!3m6!1s0x8836d6d66593f311:0x29c58b5bf10fd031!8m2!3d40.843987!4d-81.43432!16s%2Fg%2F11hy9p33d4!19sChIJEfOTZdbWNogRMdAP8VuLxSk,BioScrip Infusion Services,4.2,5,Specialized clinic,"4324 Dressler Rd NW, Canton, OH 44718, United States","RHV8+H7 Canton, Ohio, USA",https://optioncarehealth.com/locations/canton-oh,+1 330-754-4453,"Open 24 hours

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qycJZbjuLQ6oCw7xKsDtfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.75356&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:33.471Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Vivo+Infusion+Middleburg+Heights/data=!4m7!3m6!1s0x8830ebbe7fe08169:0xe7d22685bf42550b!8m2!3d41.3766084!4d-81.8287439!16s%2Fg%2F11t6nkxwqs!19sChIJaYHgf77rMIgRC1VCv4Um0uc,Vivo Infusion Middleburg Heights,4.9,12,Medical clinic,"18100 Jefferson Park Road North Entrance, #106, Middleburg Heights, OH 44130, United States","95GC+JG Middleburg Heights, Ohio, USA",https://vivoinfusion.com/locations/middleburg-heights/,+1 216-628-7050,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNCXfM4xXpemFHn_vN_PYuphUycKNPH3Fg0NYwy=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:38.622Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Portage+Path+Behavioral+Health:+Akron+Outpatient/data=!4m7!3m6!1s0x8830d626f31c6273:0xeba3b158444ca394!8m2!3d41.0758923!4d-81.5195803!16s%2Fg%2F11cn9cj2m6!19sChIJc2Ic8ybWMIgRlKNMRFixo-s,Portage Path Behavioral Health: Akron Outpatient,2.6,112,Mental health clinic,"340 S Broadway St, Akron, OH 44308, United States","3FGJ+95 Akron, Ohio, USA",https://www.portagepath.org/,+1 330-253-3100,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOZJZIN5p-FZb3RLQWvh67qECghJa4k7ajX9lzI=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:43.480Z,Closed,8 am–7 pm,8 am–8 pm,8 am–5:30 pm,8 am–8 pm,8 am–5 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Summa+Health+System+-+Akron+Campus/data=!4m7!3m6!1s0x883129c8b9d939bd:0xe6b57cc40cf2b22e!8m2!3d41.0805521!4d-81.5006095!16s%2Fm%2F0w7nqs1!19sChIJvTnZucgpMYgRLrLyDMR8teY,Summa Health System - Akron Campus,3.0,863,General hospital,"141 N Forge St, Akron, OH 44304, United States","3FJX+6Q Akron, Ohio, USA",https://www.summahealth.org/locations/hospitals/akron?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-375-3000,,https://lh3.googleusercontent.com/p/AF1QipNLqxekHy1h7ehfdJuYTBuTbtT0djG1oSqFIMbG=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:48.501Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Infusion+Associates/@42.2004036,-85.6055079,17z/data=!3m1!4b1!4m6!3m5!1s0x88179fffb0194b8d:0xda3a7a86db120431!8m2!3d42.2004036!4d-85.6055079!16s%2Fg%2F11td4kqb3g",Infusion Associates,4.8,38,Medical clinic,"1399 W Centre Ave, Portage, MI 49024, United States","692V+5Q Portage, Michigan, USA",https://vivoinfusion.com/,+1 269-775-7400,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:55.622Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Summa+Rehab+Hospital/data=!4m7!3m6!1s0x883129c8c795c0b3:0xaeaffc8a2cbf9a8a!8m2!3d41.0783694!4d-81.4980442!16s%2Fg%2F1hc114y2j!19sChIJs8CVx8gpMYgRipq_LIr8r64,Summa Rehab Hospital,4.1,102,Rehabilitation center,"29 N Adams St, Akron, OH 44304, United States","3GH2+8Q Akron, Ohio, USA",http://www.summarehabhospital.com/,+1 330-572-7300,,https://lh3.googleusercontent.com/p/AF1QipN_GuCso6cL1T_NQVGEwp1Y5VdIAZ87Ytt0XT4w=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:02:58.492Z,,,,,,,,,,,
https://www.google.com/maps/place/Vivo+Infusion+Westlake/data=!4m7!3m6!1s0x8830932dd3136147:0xe7fd54d9c8838a1f!8m2!3d41.4560073!4d-81.947611!16s%2Fg%2F11tp8g_yg6!19sChIJR2ET0y2TMIgRH4qDyNlU_ec,Vivo Infusion Westlake,5.0,8,Medical clinic,"2211 Crocker Rd #170, Westlake, OH 44145, United States","F342+CX Westlake, Ohio, USA",https://vivoinfusion.com/locations/westlake/,+1 440-588-2914,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNh1OBXTsPAY7ezLKzscNJjnE12Kx-tdfLeJrP1=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-28T23:03:03.461Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
